bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3f31e7d-1364-4f23-a78b-6cc8806778da,57,,"[40.7, 55.0]",3825854,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,4,Sporting Gijón,1041,['84480559-89c3-4557-8f52-2b0cbc99afc2'],59,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:59.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94315b1e-b5cc-4391-a0d5-0721943e69cf,61,,"[56.3, 66.9]",3825854,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Carmona Bonet,23848.0,Right Wing,4,Sporting Gijón,1041,"['1ace4017-2326-4acb-b910-9b29b50ea4c6', '8db351da-6a78-4015-86eb-5102bbe7eae8']",0,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:00.485,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ef3642a-8ad8-429e-8dcc-917d8b4f1f60,68,,"[49.2, 28.3]",3825854,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,5,Eibar,322,"['ae869a78-20d5-48a0-b49b-9f2a9c061f5c', 'e5b0ee95-0d6b-442f-9140-b47e2c7ed608']",5,,,,,,,,,,,,,,,,,Eibar,322,00:01:05.003,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1de320f3-96b0-4d4f-ab54-954708bd5d3d,73,,"[73.7, 26.7]",3825854,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Enrich Ametller,6700.0,Center Forward,5,Eibar,322,['b28755c3-49e5-42d5-9d31-8f8de1661542'],7,,,,,,,,,,,,,,,,,Eibar,322,00:01:07.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8121cea-cbd6-44b5-9a78-57f647abe762,76,,"[72.5, 18.4]",3825854,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián González Morales,6557.0,Center Attacking Midfield,5,Eibar,322,['e8c4b3d5-4800-427f-b0b1-b173957f2cb9'],9,,,,,,,,,,,,,,,,,Eibar,322,00:01:09.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500f827-ab20-4079-919c-8a30c6844692,79,,"[62.5, 32.7]",3825854,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,5,Eibar,322,['8ad36256-5d39-45a1-a89f-4e0232fa856e'],10,,,,,,,,,,,,,,,,,Eibar,322,00:01:10.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8aa2258a-5be4-47b2-ad7c-73cfaf9536f0,84,,"[44.3, 24.7]",3825854,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Ramis Barrios,6778.0,Left Center Back,5,Eibar,322,['bfdd7893-98fb-4680-a18e-30ae3ad6e8fb'],13,,,,,,,,,,,,,,,,,Eibar,322,00:01:13.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8a40a49-b969-467e-8379-dd5dc96c3fb6,87,,"[44.3, 70.5]",3825854,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,5,Eibar,322,['cd7a3d6a-c89b-4014-90ee-658f8a207849'],17,,,,,,,,,,,,,,,,,Eibar,322,00:01:17.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ed7f78c-7aa9-48a8-8231-37faffbfc3b0,91,,"[65.7, 70.4]",3825854,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Peleteiro Ramallo,9462.0,Right Wing,5,Eibar,322,"['a890663b-8fa2-46df-8ae2-a86dcc54dcbb', 'bf791c84-146a-4e82-ab59-0e2f4d17825d']",19,,,,,,,,,,,,,,,,,Eibar,322,00:01:19.913,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f352f11e-4d79-454c-bf0a-d2dd1b81aa54,98,,"[32.3, 39.8]",3825854,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Ramis Barrios,6778.0,Left Center Back,5,Eibar,322,['5799240c-972c-479f-bc33-078d8ba1aa51'],25,,,,,,,,,,,,,,,,,Eibar,322,00:01:25.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3425334b-c59b-4e5c-9e7f-9251f09b429c,101,,"[39.6, 44.8]",3825854,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,5,Eibar,322,['9f772579-5a7d-4197-9141-6e94f245afd9'],29,,,,,,,,,,,,,,,,,Eibar,322,00:01:29.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755f62e-9f44-4c21-8467-0a218e8fa403,104,,"[31.5, 67.4]",3825854,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,5,Eibar,322,['d3b5cf11-16a5-42f5-bdc6-e7394df664fd'],31,,,,,,,,,,,,,,,,,Eibar,322,00:01:31.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a917d887-0c01-4461-9366-c4cb177e4b4f,108,,"[77.8, 70.2]",3825854,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Enrich Ametller,6700.0,Center Forward,5,Eibar,322,['be04e6a6-eade-4f6a-ae34-9143648d1cd6'],35,,,,,,,,,,,,,,,,,Eibar,322,00:01:35.855,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18d59eb1-66f8-4028-9565-fe36d69a37ba,111,,"[96.0, 60.9]",3825854,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Peleteiro Ramallo,9462.0,Right Wing,5,Eibar,322,['5f0efb0a-bc1a-4b9b-bf9c-3695a2d4bdd8'],37,,,,,,,,,,,,,,,,,Eibar,322,00:01:37.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af928839-c658-46ab-8350-66c33516e632,114,,"[12.3, 40.0]",3825854,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Cuéllar Sacristán,6610.0,Goalkeeper,5,Eibar,322,['03b8a8f8-bf61-4515-97ac-26a576baf2eb'],38,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:38.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9b08888-ddce-4681-bb22-a672009af45d,121,,"[73.1, 70.4]",3825854,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel García Carrillo,6775.0,Left Defensive Midfield,6,Eibar,322,['73750127-c252-482a-8a29-99c36a0552bb'],58,,,,,,,,,,,,,,,,,Eibar,322,00:01:58.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da5b27f5-3854-426d-bb6d-bfff8980a39d,125,,"[50.8, 10.7]",3825854,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Rodríguez Menéndez,6581.0,Left Wing,6,Eibar,322,['e03fe680-05cd-4cd1-ac60-6f44aa9d6b15'],0,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:00.974,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ee13cfc-ca0e-431b-b938-ad759ce8e631,128,,"[66.4, 6.9]",3825854,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,6,Eibar,322,['2344e50b-6086-4211-ac44-cf546c0ed69d'],4,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:04.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266be059-dc6f-4e34-bde7-ecde83c3d46e,132,,"[12.3, 52.1]",3825854,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Asier Riesgo Unamuno,10763.0,Goalkeeper,6,Eibar,322,['30d5a4b3-d70d-419a-b390-69b55f1e1bd8'],7,,,,,,,,,,,,,,,,,Eibar,322,00:02:07.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9722100-82fd-4ef6-a3a2-6bf063fbbc8e,135,,"[25.2, 22.1]",3825854,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iván Ramis Barrios,6778.0,Left Center Back,6,Eibar,322,['79d55bb2-018c-43f6-9b76-0b446dd415dc'],12,,,,,,,,,,,,,,,,,Eibar,322,00:02:12.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703976aa-661a-4ac7-b578-14d5e489810e,140,,"[49.8, 15.4]",3825854,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrián González Morales,6557.0,Center Attacking Midfield,6,Eibar,322,"['465cc1ee-4b30-4124-8dda-7a5853baeb02', 'd91888fa-980b-48a9-98db-b670d9a35c6a']",15,,,,,,,,,,,,,,,,,Eibar,322,00:02:15.776,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4080bdae-3ecb-4d20-947c-97215844aef0,143,,"[44.7, 22.3]",3825854,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel García Carrillo,6775.0,Left Defensive Midfield,6,Eibar,322,['3b1a1865-c8e7-4f73-8bb4-c77c3302d80c'],16,,,,,,,,,,,,,,,,,Eibar,322,00:02:16.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73d4c1db-feea-4952-b510-602360720247,146,,"[38.0, 1.2]",3825854,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Manuel Luna Rodríguez,6675.0,Left Back,6,Eibar,322,['00bf7fe6-1434-48b0-b245-a81ae69b91ad'],18,,,,,,,,,,,,,,,,,Eibar,322,00:02:18.168,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48a0d9ae-afc4-46a3-b215-9835b405cd57,150,,"[62.5, 0.8]",3825854,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Izet Hajrović,9403.0,Left Wing,6,Eibar,322,"['39ac133e-c288-45ef-a070-c3933dc23c15', 'cc16bc39-4f71-4f2d-bf5f-c2d8e096f513']",20,,,,,,,,,,,,,,,,,Eibar,322,00:02:20.600,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c90ec6fd-437f-4728-beb0-4865d9b408c6,153,,"[53.6, 11.1]",3825854,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel García Carrillo,6775.0,Left Defensive Midfield,6,Eibar,322,['9109d2fd-5cf6-405c-89b9-c8cfdb7396a4'],23,,,,,,,,,,,,,,,,,Eibar,322,00:02:23.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3b2c8be-66eb-4bc5-ac0b-f78e3b47efb7,156,,"[45.4, 53.0]",3825854,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mauro Javier Dos Santos,6837.0,Right Center Back,6,Eibar,322,['794ec6d3-de4a-4df4-80d8-fe008b20785e'],27,,,,,,,,,,,,,,,,,Eibar,322,00:02:27.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca4b3ae8-8398-4b8e-b896-587aa56c76e2,159,,"[49.8, 75.1]",3825854,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,6,Eibar,322,['694d8e5e-f2ec-41d8-bae2-fdc485bfb36e'],29,,,,,,,,,,,,,,,,,Eibar,322,00:02:29.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dfdf885-5a16-484e-a91e-1b698eb236ae,163,,"[14.7, 38.9]",3825854,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Asier Riesgo Unamuno,10763.0,Goalkeeper,6,Eibar,322,['ded733fe-dca2-42db-aa25-301b54385038'],34,,,,,,,,,,,,,,,,,Eibar,322,00:02:34.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d483ff85-eca1-40de-98fc-e92e5d08b4d7,165,,"[69.5, 72.6]",3825854,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Enrich Ametller,6700.0,Center Forward,6,Eibar,322,['3d54f956-02cc-4500-bec8-cd2af1263200'],49,,,,,,,,,,,,,,,,,Eibar,322,00:02:49.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8be0c3a8-9da2-4f22-a885-632a65817553,168,,"[63.8, 8.0]",3825854,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Rodríguez Menéndez,6581.0,Left Wing,7,Sporting Gijón,1041,['fc0e9b75-a75b-4c33-be67-04c53deb4c2d'],1,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:01.165,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad15da35-63df-46a2-9bf2-3cf55b452ecb,171,,"[70.9, 13.2]",3825854,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignacio Cases Mora,18925.0,Left Defensive Midfield,7,Sporting Gijón,1041,['9e1ba304-b73a-438f-87b3-b6e431fab0b5'],2,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:02.409,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2992b318-261c-42b3-b51c-6a355cefa148,173,,"[69.6, 68.8]",3825854,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Enrich Ametller,6700.0,Center Forward,7,Sporting Gijón,1041,['8694dfd8-3aad-493f-815f-c6ef70967483'],4,,,,,,,,,,,,,,,,,Eibar,322,00:03:04.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ddc4167-95cd-4591-8674-ddcfd90e7fcb,180,,"[46.2, 77.9]",3825854,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,9,Sporting Gijón,1041,['d41b1321-5aa5-4f52-9093-447603183aca'],48,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:48.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80b5fb84-e8a9-420e-94fe-981757affac3,183,,"[57.2, 54.3]",3825854,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,9,Sporting Gijón,1041,['5e3e21e0-6d71-4f7a-bce7-b2c980a1b796'],53,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:53.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8263bce6-5419-447b-ac39-5eed9c280035,187,,"[50.3, 30.2]",3825854,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Meré Pérez,8818.0,Left Center Back,9,Sporting Gijón,1041,['1e8cacb8-68c3-42cf-9f1e-672be36adadf'],56,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:56.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5a854af-b662-4525-8a4f-034f10d1b703,189,,"[65.0, 11.5]",3825854,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismael López Blanco,24263.0,Left Back,9,Sporting Gijón,1041,['56d65bf5-2e63-4f1c-ba0d-bc66ce8c8eec'],57,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:57.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8adafd71-8a83-4a57-9c00-f74ff982288f,192,,"[76.6, 14.9]",3825854,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Wing,9,Sporting Gijón,1041,['0ab84ace-ad48-4398-91c1-8241c47f6000'],2,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:02.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7be2ad4c-68ef-41c7-9aec-c2ffecadfcf6,196,,"[101.3, 5.8]",3825854,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismael López Blanco,24263.0,Left Back,9,Sporting Gijón,1041,['c3d56c09-bdf2-4d18-afe6-976bdbcaebf2'],4,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:04.543,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a83d77df-0d4f-4625-9b16-25f6b3b3ef94,200,,"[109.8, 5.3]",3825854,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Wing,9,Sporting Gijón,1041,['277a3301-6e12-49ac-8897-59ea9bd8aedd'],6,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:06.774,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0854c44-1f40-46a6-8bf3-9951b06b172e,204,,"[112.0, 14.5]",3825854,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismael López Blanco,24263.0,Left Back,9,Sporting Gijón,1041,['a2de2b7e-ee81-43bf-b4f4-d4a56c664024'],9,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:09.098,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40783d8c-38b5-455b-9701-125e0ffcb442,210,,"[23.0, 74.6]",3825854,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Peleteiro Ramallo,9462.0,Right Wing,9,Sporting Gijón,1041,"['6282960d-6bdf-4626-837c-29d157f9c212', '92249206-c405-4a8d-8ee5-9010141edb76']",12,,,,,,,,,,,,,,,,,Eibar,322,00:04:12.138,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55e38148-51ef-47c9-ac81-b350eac529d3,214,,"[97.7, 11.9]",3825854,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Rodríguez Menéndez,6581.0,Left Wing,10,Sporting Gijón,1041,['5a7a8cc1-ea23-416c-90f3-5926bcd7506f'],19,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:19.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31c6ac6d-04dc-4b76-82ea-1696f3bf9fda,217,,"[88.3, 6.1]",3825854,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ismael López Blanco,24263.0,Left Back,10,Sporting Gijón,1041,['b549df7b-34a4-4745-9b10-d05712a12645'],21,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:21.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c27b9a1d-34a2-496c-b82f-c961c490d983,221,,"[96.1, 15.5]",3825854,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,10,Sporting Gijón,1041,"['a554d139-9470-4511-a4d9-732f7ad6cf20', 'bdff7c82-150b-4530-be59-13d8224dbbff']",21,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:21.783,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4957ee82-8c36-4891-a076-6a2676d68bfa,225,,"[79.1, 28.5]",3825854,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,10,Sporting Gijón,1041,['74cb9018-fd8d-40f7-b9e2-d50f659a213d'],24,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:24.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674b3f6d-9687-422d-971f-7888fea65ceb,229,,"[87.9, 69.7]",3825854,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Lora Ramos,26633.0,Right Back,10,Sporting Gijón,1041,['f5bbebad-8f5d-4435-95d0-955fbb9fe930'],27,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:27.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcf8932a-0d9f-49d1-96c4-204e41113463,232,,"[104.8, 67.4]",3825854,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Carmona Bonet,23848.0,Right Wing,10,Sporting Gijón,1041,['0ca7f5b4-3696-47c2-86ec-15e69eebdeba'],28,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:28.555,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0ca90df-10c0-4d09-976b-d60e49a4fa99,235,,"[108.6, 40.3]",3825854,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,10,Sporting Gijón,1041,['f593d00b-4099-4c3f-9466-cad5165f32d1'],32,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:32.513,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39448fb5-f4d0-45ea-b320-4f984101e8e4,238,,"[67.6, 51.5]",3825854,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,10,Sporting Gijón,1041,['506038cb-d0b4-481d-8917-bca13cb2e8e5'],36,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:36.597,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a964e18-6fde-40e7-9186-a03d88c93fbb,245,,"[106.5, 62.6]",3825854,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Ignacio Peleteiro Ramallo,9462.0,Right Wing,11,Eibar,322,['d5a00411-22c3-4293-a511-edd06e45fae7'],4,,,,,,,,,,,,,,,,,Eibar,322,00:05:04.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c663af63-b1e1-4841-bfb7-3b5cd5bacf8d,249,,"[32.8, 7.7]",3825854,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Rodríguez Menéndez,6581.0,Left Wing,11,Eibar,322,['8efce8b4-a0e1-40ed-b12d-69a68602c788'],9,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:09.485,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245a3af4-2fef-41ea-932e-17df032c8cb1,251,,"[49.2, 15.1]",3825854,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,11,Eibar,322,['b2ae7e11-b4d0-4a2c-88c1-e00522bdfee0'],10,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:10.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79cff03a-7f94-4762-b0fe-a008e1276cb3,256,,"[95.2, 68.0]",3825854,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Ignacio Peleteiro Ramallo,9462.0,Right Wing,11,Eibar,322,['beb40ba1-e69d-48a9-a7a2-346ce3710f61'],12,,,,,,,,,,,,,,,,,Eibar,322,00:05:12.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9b70806-ae2b-4ac8-8c01-6b4bfd04d38b,260,,"[30.0, 15.5]",3825854,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,12,Sporting Gijón,1041,['8323e570-5233-4571-bb16-1d3982dd0bd4'],14,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:14.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaa95f3d-6a3c-4ace-906a-38ad2a45c05d,263,,"[42.3, 5.0]",3825854,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,12,Sporting Gijón,1041,['71d11f77-97e0-4882-b80c-cdf53068fc23'],16,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:16.206,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fc24a0c-cc70-4dd1-8457-6553cd5ff410,268,,"[28.1, 9.9]",3825854,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismael López Blanco,24263.0,Left Back,12,Sporting Gijón,1041,"['13a681d8-a34a-40e3-b2bd-1bbb349f02d3', 'c8c1bec1-4f8d-48aa-9e79-cfd88e215c3c']",20,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:20.069,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf89fb01-ab23-4e64-b11f-cddb6d7b45b7,276,,"[64.5, 62.2]",3825854,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Enrich Ametller,6700.0,Center Forward,13,Sporting Gijón,1041,['3a1b4a9c-3fe0-451b-bb3b-9d0a3948c54b'],0,,,,,,,,,,,,,,,,,Eibar,322,00:06:00.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd1c6b63-3458-43f5-9a85-7efe04b208df,280,,"[31.7, 6.9]",3825854,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Meré Pérez,8818.0,Left Center Back,14,Sporting Gijón,1041,['15fecd91-e892-4c62-89b5-e8143a48f969'],7,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:07.317,Ball Receipt*,
