ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f64ae79d-dae9-4770-bc64-278ef9d5313b,3061,,"[45.5, 73.9]",3825843,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roque Luis Santa Cruz Cantero,26783.0,Left Center Forward,199,Málaga,223,"['680469c7-25a3-4533-9bfc-8144c58e7f1e', '705ffb89-cdf8-4061-bac9-c5c1e57a86bf']",44,,,,,,,,,,,,,,,,,,Málaga,223,00:48:44.364,Ball Receipt*,True
,,,"[30.9, 37.1]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,,5e8b8f1e-9f6f-4dfd-8351-72fdd3897157,9,,"[30.5, 36.3]",3825843,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,2,Málaga,223,"['9ed13056-2874-4d8c-a0f1-786f459e1a2f', 'fe05b221-556f-4f8d-b91f-1ea91a984915']",4,,,,,,,,,,,,,,,,,,Málaga,223,00:00:04.710,Carry,
,,,"[45.1, 50.6]",,,,,,,,,,,,1.138562,,,,,,,,,,,,,,d00d163d-0016-479b-bad3-06e30df7ca32,17,,"[45.1, 50.3]",3825843,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Midfield,3,Rayo Vallecano,360,"['1a4495bf-a982-4163-a9eb-54cdd44f40c1', 'd3a3328e-1127-4665-805f-5dbdbcd7e686']",11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:11.040,Carry,
,,,"[65.0, 64.3]",,,,,,,,,,,,1.62117,,,,,,,,,,,,,,62d9ba48-eb47-4961-9410-c25f5e109441,20,,"[59.7, 58.5]",3825843,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Guerra Rodríguez,11542.0,Left Center Forward,3,Rayo Vallecano,360,"['537cd8fd-27b7-40a7-859f-c781fc2d57bf', '75bd517d-74cf-4bdb-b053-64efd8f30d48', 'b15869e5-299d-4cc8-8c07-32f80b6e1827']",13,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:13.496,Carry,True
,,,"[71.8, 58.5]",,,,,,,,,,,,0.223792,,,,,,,,,,,,,,983ea376-5ef1-403e-9e50-0f1228722324,25,,"[74.0, 57.7]",3825843,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Right Center Forward,3,Rayo Vallecano,360,"['0207511c-615b-4cdc-91d3-a96076e89c3a', 'cf0c32c2-26d8-492d-b6f4-54ed71ec4f51', 'ee6c41f2-1ced-4c78-81ad-397545cc01d8']",15,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:15.796,Carry,True
,,,"[76.5, 25.5]",,,,,,,,,,,,1.473096,,,,,,,,,,,,,,7fd6c4f0-bc9e-486d-a50e-0353e7c4ac59,32,,"[68.5, 21.2]",3825843,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Left Back,3,Rayo Vallecano,360,"['8996c04e-2c03-4de7-ba4c-37609d614749', 'df623052-f84c-4d1f-81f6-02eb74b919d1']",20,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:20.814,Carry,
,,,"[104.4, 8.2]",,,,,,,,,,,,2.581947,,,,,,,,,,,,,,77f41a3f-a8c4-4b45-b427-3059f8aad37f,35,,"[91.2, 12.1]",3825843,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián Embarba Blázquez,11539.0,Left Midfield,3,Rayo Vallecano,360,"['ae967b2a-0c7e-46c0-ace1-c6bca84cb963', 'e979b9f5-561e-4d05-893c-dd32625d52ac']",23,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:23.444,Carry,
,,,"[13.9, 49.4]",,,,,,,,,,,,11.671072,,,,,,,,,,,,,,3481f8f7-f88b-4d3e-9265-e9a06e01f936,38,,"[2.4, 42.8]",3825843,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,3,Rayo Vallecano,360,"['18197b00-c3bf-4030-9381-83645d71d510', '88457db4-c2c1-4044-8daa-6eaae5635801']",27,,,,,,,,,,,,,,,,,,Málaga,223,00:00:27.582,Carry,
,,,"[16.5, 6.6]",,,,,,,,,,,,1.088291,,,,,,,,,,,,,,4182cb56-feca-48ce-a2c1-13a955a14e72,42,,"[20.9, 5.3]",3825843,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Left Center Back,3,Rayo Vallecano,360,"['abbf1d12-9ab9-4f10-8a44-6886d356a40b', 'b24b674d-436d-43c5-b079-dcfd6f9b8c47', 'b80268df-624f-4783-a708-9a4bed3e9c6b', 'bb4e408e-d710-4ac6-9e99-042629d0e544']",47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:47.542,Carry,True
,,,"[13.9, 36.5]",,,,,,,,,,,,4.763209,,,,,,,,,,,,,,a07f8b9c-69d0-4728-bde6-c1366e031e78,47,,"[13.6, 32.3]",3825843,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Carlos Martín Corral,24255.0,Goalkeeper,4,Rayo Vallecano,360,"['89b6211b-9447-43d8-a779-3ed29c10c638', 'e10b9a0e-08c3-45e7-ba72-763a2066d1f6']",6,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:06.729,Carry,
,,,"[17.2, 7.3]",,,,,,,,,,,,1.572628,,,,,,,,,,,,,,77bce489-0065-454d-92d2-27c681c463e1,50,,"[17.2, 8.2]",3825843,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Javier Llorente Ríos,6713.0,Left Center Back,4,Rayo Vallecano,360,"['03c337cb-8665-443b-94f8-9381fc0b27a3', '0a2b7a7f-17e6-4b3a-8213-50ca548772c3']",13,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:13.273,Carry,
,,,"[44.4, 40.7]",,,,,,,,,,,,3.262104,,,,,,,,,,,,,,d8df5d5a-560f-40ad-9ac6-d0273cec4527,55,,"[46.9, 48.3]",3825843,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,5,Málaga,223,"['3f1f9470-9088-4d4a-911e-4e760abf3f16', 'd85d5c89-2de4-4a28-b55f-621021b9a14f']",34,,,,,,,,,,,,,,,,,,Málaga,223,00:01:34.388,Carry,
,,,"[39.1, 55.1]",,,,,,,,,,,,0.535868,,,,,,,,,,,,,,09ce9d9f-564d-4c2e-83c9-e71d98044f88,58,,"[39.9, 54.4]",3825843,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Albentosa Redal,6727.0,Right Center Back,5,Málaga,223,"['487d93ec-0f67-4ba6-a221-9099cacb14ba', '5e0a32c4-560f-4dd9-9bb4-4fb94047f12e']",39,,,,,,,,,,,,,,,,,,Málaga,223,00:01:39.897,Carry,
,,,"[45.1, 71.1]",,,,,,,,,,,,1.74613,,,,,,,,,,,,,,55ddff34-0462-420c-b6cb-43b1d1182af1,61,,"[47.0, 72.5]",3825843,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,5,Málaga,223,"['bd227d4b-73af-4ce1-8b68-e088aa5e2f33', 'dfef2945-6ca2-4156-ae4e-2439dfbc05f1']",41,,,,,,,,,,,,,,,,,,Málaga,223,00:01:41.568,Carry,
,,,"[72.6, 63.8]",,,,,,,,,,,,1.418128,,,,,,,,,,,,,,fce91018-57a0-441e-926c-b4e4f6c38d58,68,,"[69.2, 58.0]",3825843,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,5,Málaga,223,"['301f3e8a-c21b-42cc-b69c-02033a236d74', 'b73022c8-e10c-42f7-9569-779cb6aae6b6', 'e1a309d2-2858-475f-bf32-9335d925486c']",48,,,,,,,,,,,,,,,,,,Málaga,223,00:01:48.410,Carry,True
,,,"[63.4, 69.8]",,,,,,,,,,,,1.066843,,,,,,,,,,,,,,023bafac-88a1-4493-8e86-4280571d90be,72,,"[63.5, 67.8]",3825843,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,5,Málaga,223,"['a1fe4fab-5de0-4798-84dd-4e68bf33c40c', 'aea10eca-1aad-4197-92a9-c76b530f0c58']",51,,,,,,,,,,,,,,,,,,Málaga,223,00:01:51.199,Carry,
,,,"[12.1, 33.1]",,,,,,,,,,,,1.254559,,,,,,,,,,,,,,585b1882-d337-4c8e-8ccc-b53aebbdc3e7,86,,"[12.1, 35.5]",3825843,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,6,Rayo Vallecano,360,"['a4cfbd47-4a81-461e-9bf3-cfb214d2d3ed', 'ca3f89ed-76ed-49c9-af7d-8a129bd7db4d']",2,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:02.055,Carry,
,,,"[28.8, 8.6]",,,,,,,,,,,,3.717962,,,,,,,,,,,,,,56cc9e7f-973a-4776-a290-b591425b49eb,89,,"[33.5, 11.9]",3825843,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Left Back,6,Rayo Vallecano,360,"['35e670bc-78b9-4a88-8a13-002f9c2645ca', '4b559ca6-d6ff-4eb4-a477-909159174c43', 'efcfe865-7f5d-4fb1-ae68-b79f3f6851f6']",5,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:05.281,Carry,True
,,,"[97.5, 49.4]",,,,,,,,,,,,0.82321,,,,,,,,,,,,,,d99e2b88-ac9c-440e-a03f-dc403fcd06e6,94,,"[97.3, 49.7]",3825843,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,7,Málaga,223,"['0079bf8c-84da-4d70-be26-8c6d469800c4', '1734cb9a-5a6e-4e3f-b55a-ec7ebb75fbca', '2d06f92e-8a59-426d-9751-c2ee4a079bf4']",13,,,,,,,,,,,,,,,,,,Málaga,223,00:02:13.613,Carry,True
,,,"[79.8, 12.6]",,,,,,,,,,,,3.874949,,,,,,,,,,,,,,f6458f49-d881-4fdd-9313-b894963fc06c,103,,"[90.0, 7.7]",3825843,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Luis García del Pozo,6580.0,Right Defensive Midfield,8,Málaga,223,"['1733f127-d6bb-4798-b2c9-d77fb6b08137', 'b2d4c9ef-4900-4bd2-8efb-17f02bc4c78b', 'f5a32b78-b1cb-445e-a6c1-7909e2937188']",26,,,,,,,,,,,,,,,,,,Málaga,223,00:02:26.219,Carry,True
,,,"[70.0, 33.1]",,,,,,,,,,,,1.233848,,,,,,,,,,,,,,2498ae2b-0a15-4923-9a20-b17f945cdf59,107,,"[76.0, 23.5]",3825843,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,8,Málaga,223,"['76a7aa98-6dbd-4a49-9904-c4cceaed6793', 'b4da774e-1641-445f-96aa-ddbd0a810292', 'f9859e3a-0d91-43aa-bb96-783d3fc21b4e']",31,,,,,,,,,,,,,,,,,,Málaga,223,00:02:31.390,Carry,True
,,,"[55.3, 43.1]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,9643772f-9b19-4454-ba54-5d2fa0da18c7,111,,"[55.1, 42.9]",3825843,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Albentosa Redal,6727.0,Right Center Back,8,Málaga,223,"['730fd055-7c54-4db7-99d9-a75ea54c912e', 'b72c1d55-4857-4603-80a0-ed60e0d02917']",34,,,,,,,,,,,,,,,,,,Málaga,223,00:02:34.561,Carry,
,,,"[74.5, 45.0]",,,,,,,,,,,,0.119999,,,,,,,,,,,,,,7c5ac399-7bf7-4897-b119-5ceda125dbfc,115,,"[74.5, 45.0]",3825843,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pablo Añor Acosta,6563.0,Right Midfield,8,Málaga,223,"['3783ea61-db14-493a-a711-4dd645d91a72', 'cd33e8bd-e341-4add-b5b4-44ed007cf5f9', 'e71897bb-d3a3-4564-afce-8c6ef97d2cc6']",35,,,,,,,,,,,,,,,,,,Málaga,223,00:02:35.518,Carry,True
,,,"[58.0, 47.2]",,,,,,,,,,,,0.063497,,,,,,,,,,,,,,c440563f-a83d-42ac-aeeb-587e9c05bf95,119,,"[57.7, 46.4]",3825843,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Guerra Rodríguez,11542.0,Left Center Forward,9,Rayo Vallecano,360,"['e9602520-57b5-40de-a766-68762d5cd376', 'ef18eb7f-bb33-46c4-810e-f1433b449184']",38,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:38.369,Carry,
,,,"[53.7, 58.0]",,,,,,,,,,,,1.77476,,,,,,,,,,,,,,593ec691-d6bc-41b3-88f5-9d86f2849a0e,122,,"[48.3, 48.8]",3825843,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,9,Rayo Vallecano,360,"['13ee7916-df9f-4154-9b8f-86b83ca817c5', '9359a7a9-6424-447b-878e-d3d0df850289']",39,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:39.248,Carry,
,,,"[43.5, 57.5]",,,,,,,,,,,,0.321528,,,,,,,,,,,,,,95dc3d47-6037-4fde-b597-72229022380b,125,,"[43.7, 57.7]",3825843,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,9,Rayo Vallecano,360,"['47f4e1a8-b1c2-419e-b5f9-cd2bcc42a637', '85967983-f55f-4205-82e7-193eb88b1021']",42,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:42.469,Carry,
,,,"[48.5, 72.2]",,,,,,,,,,,,1.355282,,,,,,,,,,,,,,3ccff88d-8f93-4ebc-9dc3-8648fbf83aa4,128,,"[50.1, 74.3]",3825843,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Midfield,9,Rayo Vallecano,360,"['1089dc4b-5707-426c-87dc-f2236d9ee2da', '66d817ec-37b2-4569-9d0b-0dfe35e0a895', 'fb713797-1b3a-4f63-b835-468676fcac58']",43,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:43.793,Carry,True
,,,"[36.2, 63.7]",,,,,,,,,,,,2.295816,,,,,,,,,,,,,,d981e02a-5f50-4d6b-9834-09bdadd2149e,132,,"[32.5, 62.5]",3825843,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,9,Rayo Vallecano,360,"['4cba473e-e9eb-4a84-8020-78019d155594', '95f356d1-4ab4-4980-ae25-2f0174f1a39c']",46,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:46.816,Carry,
,,,"[67.4, 76.9]",,,,,,,,,,,,0.193384,,,,,,,,,,,,,,9c6a350c-60b2-4559-b1f2-81b1efd8abb0,139,,"[66.6, 77.4]",3825843,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Hernández Domínguez,4711.0,Right Midfield,10,Rayo Vallecano,360,"['6be31301-7e60-4217-bc27-64474afa2eae', 'fa483e03-8373-4353-b593-89e4ae893f17']",11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:11.369,Carry,
,,,"[70.2, 77.4]",,,,,,,,,,,,0.988453,,,,,,,,,,,,,,e3bd585f-eea9-43ef-aa79-3fa87695336e,142,,"[71.6, 77.4]",3825843,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,10,Rayo Vallecano,360,"['00edf193-8714-4327-8933-88311059db9d', '2934297c-d722-47bb-b20c-785ea21e88d2']",12,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:12.323,Carry,
,,,"[73.7, 15.6]",,,,,,,,,,,,2.745888,,,,,,,,,,,,,,70fd0eef-b936-438d-a443-7720cda10369,146,,"[69.0, 7.1]",3825843,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,11,Málaga,223,"['5139a30e-9b00-4ad0-a689-d8513c2f4430', '5a411928-cfef-40a7-ae36-4e97700ebad1']",14,,,,,,,,,,,,,,,,,,Málaga,223,00:03:14.538,Carry,
,,,"[110.1, 20.8]",,,,,,,,,,,,1.237798,,,,,,,,,,,,,,3b6d6153-6212-4317-a93b-9ec4ba7dc21c,150,,"[98.7, 18.5]",3825843,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,11,Málaga,223,"['2d224d13-49c8-4830-9324-df188d79a391', '330cb122-004f-44be-b965-2e1d129493d9', '3d9fd98d-f3aa-4610-9e1c-62e18f426411']",19,,,,,,,,,,,,,,,,,,Málaga,223,00:03:19.479,Carry,True
,,,"[104.2, 74.5]",,,,,,,,,,,,3.756578,,,,,,,,,,,,,,1c7dc778-4cb6-45ca-8072-d16c62714707,157,,"[99.2, 66.2]",3825843,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Juan Pablo Añor Acosta,6563.0,Right Midfield,12,Málaga,223,"['377ebeac-7b02-4f9c-ac88-e40947a201f5', '525b5897-b3bf-4ce4-822d-be5daa3a1fa4', '58ddf5cb-ec89-47b3-bfaa-e2f85fbc02d6']",1,,,,,,,,,,,,,,,,,,Málaga,223,00:04:01.273,Carry,True
,,,"[106.0, 61.0]",,,,,,,,,,,,1.615326,,,,,,,,,,,,,,cf7a749f-6ea0-4a7f-b5d3-d6ba3fe403d2,163,,"[104.2, 58.5]",3825843,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Luis García del Pozo,6580.0,Right Defensive Midfield,13,Málaga,223,"['7d90f8c6-1b96-42e2-a30d-a77904c646f7', '9a47ee82-492a-4598-a220-29ba863abe36', 'fd0c9037-ea4a-4a84-8890-1a6915bd51c7']",9,,,,,,,,,,,,,,,,,,Málaga,223,00:04:09.747,Carry,True
,,,"[108.6, 54.4]",,,,,,,,,,,,0.177329,,,,,,,,,,,,,,2e38e386-9f51-4144-b5d1-0a9c23ac3db8,168,,"[109.7, 54.4]",3825843,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pablo Añor Acosta,6563.0,Right Midfield,13,Málaga,223,"['56bbce72-a614-4486-bb9e-6db2bba9c8ef', '5969f7dd-365d-4a2a-942f-62f5dbcf467f', '810fd16f-9062-4bbd-b82d-3d8129f4b587', 'bc817e4f-c772-4db1-9d88-d4fe64ca797c']",12,,,,,,,,,,,,,,,,,,Málaga,223,00:04:12.084,Carry,True
,,,"[104.9, 48.6]",,,,,,,,,,,,1.931866,,,,,,,,,,,,,,9e994c4f-afe1-4856-8203-e9046f5aad8c,171,,"[108.6, 54.4]",3825843,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pablo Añor Acosta,6563.0,Right Midfield,13,Málaga,223,"['5969f7dd-365d-4a2a-942f-62f5dbcf467f', '6b043158-a2f8-4aed-9294-654f52027cbb', '810fd16f-9062-4bbd-b82d-3d8129f4b587', 'bc817e4f-c772-4db1-9d88-d4fe64ca797c']",12,,,,,,,,,,,,,,,,,,Málaga,223,00:04:12.261,Carry,True
,,,"[108.8, 63.9]",,,,,,,,,,,,2.843831,,,,,,,,,,,,,,b1a285ca-5219-47a5-8bfb-36b5e008e3c3,176,,"[105.9, 56.5]",3825843,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Castro Irizábal,6740.0,Left Midfield,13,Málaga,223,"['1adf6d9e-49e9-44c6-8cd1-9c6055171bf3', '6d0d2151-0abf-43b2-ad80-bf2c57bfa83c', '78f5fe59-6ab7-4851-87cf-fcfa4b523b71']",15,,,,,,,,,,,,,,,,,,Málaga,223,00:04:15.766,Carry,True
,,,"[101.8, 71.2]",,,,,,,,,,,,1.162027,,,,,,,,,,,,,,6ff8efd5-2f97-49aa-ba5e-0ed37f54429f,180,,"[103.6, 71.2]",3825843,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,13,Málaga,223,"['3c1bda82-149b-450f-9a32-ea64a5ca9c3f', 'e1ebeb9e-ebbf-48a0-b29a-b31b8271777c']",19,,,,,,,,,,,,,,,,,,Málaga,223,00:04:19.827,Carry,
,,,"[100.4, 67.3]",,,,,,,,,,,,0.49167,,,,,,,,,,,,,,07d966b1-2645-4005-8802-5fa9c34ba077,184,,"[103.9, 66.9]",3825843,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Castro Irizábal,6740.0,Left Midfield,13,Málaga,223,"['0bd4b22d-0aa1-4f93-a86a-40341d495931', '4a5244f5-1c6d-4d21-b224-10362746528b', '4c4ff795-b208-4c05-b31e-5747707e4bf5']",21,,,,,,,,,,,,,,,,,,Málaga,223,00:04:21.322,Carry,True
,,,"[113.5, 72.8]",,,,,,,,,,,,2.656363,,,,,,,,,,,,,,1821bd47-8d15-4f48-8df2-396695d98632,188,,"[111.7, 75.4]",3825843,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,13,Málaga,223,"['3b4acf36-15b9-40a8-8984-95256b33426d', '669f8007-3465-42a1-82d0-d4b616aca983', 'a416bf2b-47be-425e-afb7-de8974e5be49']",24,,,,,,,,,,,,,,,,,,Málaga,223,00:04:24.535,Carry,True
,,,"[15.2, 72.6]",,,,,,,,,,,,2.420559,,,,,,,,,,,,,,fedebb57-be18-4d93-886c-6791949e2a61,193,,"[22.2, 54.0]",3825843,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pablo Hernández Domínguez,4711.0,Right Midfield,14,Málaga,223,"['25121ac1-69c2-4009-a558-ea2fccef4a90', 'ba586299-1117-4862-85d5-614a3937af92']",52,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:52.972,Carry,
,,,"[81.9, 13.5]",,,,,,,,,,,,1.286695,,,,,,,,,,,,,,9427f290-7239-4288-ab3f-3d9c8d6bcfae,197,,"[78.4, 16.4]",3825843,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Federico Ricca Rostagnol,6844.0,Left Back,14,Málaga,223,"['677bc5fe-96b4-4f19-8870-ce5b148984d3', '8646132b-bf85-499d-9d0e-89eda7292ceb']",56,,,,,,,,,,,,,,,,,,Málaga,223,00:04:56.747,Carry,
,,,"[107.8, 22.3]",,,,,,,,,,,,1.415492,,,,,,,,,,,,,,4dedf8dd-562f-489d-96f3-6ee7a48f4762,200,,"[104.6, 15.0]",3825843,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Duje Čop,8419.0,Left Center Forward,14,Málaga,223,"['87504b74-fb46-4631-bbba-339288645898', 'ec30014d-d99b-47eb-9515-578fb85bcb84']",59,,,,,,,,,,,,,,,,,,Málaga,223,00:04:59.231,Carry,
,,,"[82.4, 27.3]",,,,,,,,,,,,8.134366,,,,,,,,,,,,,,e707e033-8f0c-4fd6-8caa-9d96c8850fea,209,,"[27.5, 25.7]",3825843,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián Embarba Blázquez,11539.0,Left Midfield,15,Rayo Vallecano,360,"['4faee470-96da-402e-bb05-95595d6ace02', 'ddf4c57b-f9ac-43d0-9c91-82507c20696d']",6,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:06.392,Carry,
,,,"[82.9, 29.6]",,,,,,,,,,,,3.064992,,,,,,,,,,,,,,65067fb5-e7e5-4d64-9ca7-e2eba928a5d4,212,,"[77.1, 25.7]",3825843,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Raúl Baena Urdiales,26607.0,Right Defensive Midfield,15,Rayo Vallecano,360,"['7fa30d5d-c1ff-4a31-a5b5-68af61083993', 'da9513c5-5957-48e4-ba21-dd21f38b779f']",15,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:15.497,Carry,
,,,"[98.4, 76.9]",,,,,,,,,,,,0.335193,,,,,,,,,,,,,,ead07661-4424-47bb-a33e-76171369b9c2,215,,"[97.3, 76.9]",3825843,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Midfield,15,Rayo Vallecano,360,"['1d0516de-3a96-4fc2-b9ad-7a474b8a424e', '2c487f47-e9a0-4293-a8e2-80fd90c6274a']",21,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:21.139,Carry,
,,,"[41.9, 2.4]",,,,,,,,,,,,1.508002,,,,,,,,,,,,,,f6634841-c7da-45c7-9965-b2a6de639060,221,,"[41.2, 2.1]",3825843,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Castro Irizábal,6740.0,Left Midfield,16,Málaga,223,"['69124a81-67cf-474c-b56f-c9622d3b1e7d', '9362d734-9e36-4199-a884-a892f00cc524', 'af43bbd0-8bd7-4037-a221-98107db5abc9']",44,,,,,,,,,,,,,,,,,,Málaga,223,00:05:44.826,Carry,True
,,,"[47.2, 75.8]",,,,,,,,,,,,1.088512,,,,,,,,,,,,,,f76e44ca-8ca1-4827-b538-f10df3832fc7,229,,"[47.5, 75.8]",3825843,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,18,Rayo Vallecano,360,"['3f49cbae-d754-40d1-8faa-f45e960520b9', '9f8d0fcd-75ec-4880-b9f7-af64a0af3791']",51,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:51.991,Carry,
