50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.154292,,,,,,,,,,,,,bc7fbc40-bcd3-436e-906e-039e23dd6b5b,58,,"[27.1, 53.6]",3825606,0,,,,,-2.608059,,Left Foot,,,"[7.8, 42.2]",Ground Pass,,22.415396,,,,Keylor Navas Gamboa,5597.0,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,3,Real Madrid,220,['ac763007-19c5-44b5-b049-99f619d115fb'],47,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:47.233,Pass,
,,,,,,,,,,,,,,,,,,3.795993,,,,,,,,,,,,,c1aae6cc-f620-4ad3-8b47-027473a63ff9,61,,"[9.1, 42.8]",3825606,0,,,,,0.22323331,,Right Foot,,,"[62.4, 54.9]",High Pass,,54.656197,,,,Karim Benzema,19677.0,,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,3,Real Madrid,220,['78b5d33a-5302-452f-b32f-0d75cc570e8a'],49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:49.541,Pass,
,,,,,,,,,,,,,,,,,,4.062134,,,,,,,,,,,,,5f47a9ac-ce7d-4169-be7a-e6cd2e200602,70,,"[60.0, 24.6]",3825606,1,,,,,0.021663276,,Left Foot,,,"[120.0, 25.9]",High Pass,,60.01408,,Out,,Nordin Amrabat,3302.0,,,,,Free Kick,1,From Free Kick,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,4,Málaga,223,['7552a3c1-884c-4b9e-9a1b-a1288b6ab533'],7,,,,,,,,,,,,,,,,,,Málaga,223,00:01:07.924,Pass,
,,,,,,,,,,,,,,,,,,1.0925,,,,,,,,,,,,,2c244b47-b47b-4c3e-9b9a-5475114717d3,72,,"[6.0, 36.0]",3825606,1,,True,,,-1.5317917,,Right Foot,,,"[6.8, 15.5]",Ground Pass,,20.515604,,,,José Ignacio Fernández Iglesias,5202.0,,,,,Goal Kick,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,5,Real Madrid,220,['d0481513-b354-43ba-bb15-ff49ec589608'],20,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:20.865,Pass,
,,,,,,,,,,,,,,,,,,2.026002,,,,,,,,,,,,,55493910-dd86-4a31-bef7-250468fdf0e1,74,,"[8.7, 15.5]",3825606,1,,,,,1.8317853,,Left Foot,,,"[4.4, 31.6]",Ground Pass,,16.664333,,,,Keylor Navas Gamboa,5597.0,,,,,,1,From Goal Kick,José Ignacio Fernández Iglesias,5202.0,Left Center Back,5,Real Madrid,220,['fcb73da5-cb81-4962-856c-cb41c0774f14'],24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:24.197,Pass,
,,,,,,,,,,,,,,,,,,1.676051,,,,,,,,,,,,,ace2b5c8-8c90-4fbd-9e0f-2cea6d20cd64,77,,"[5.1, 33.5]",3825606,1,,,,,-1.053587,,Right Foot,,,"[14.6, 16.8]",Ground Pass,,19.213017,,,,José Ignacio Fernández Iglesias,5202.0,,,,,,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,5,Real Madrid,220,['2434afa6-124c-4b9d-9ccd-6b85d3fa7a18'],28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:28.739,Pass,
,,,,,,,,,,,,,,,,,,2.107365,,,,,,,,,,,,,54cb1262-49a4-4908-8c41-dec475f78980,80,,"[17.4, 12.1]",3825606,1,,,,,2.1477292,,Right Foot,,,"[5.1, 31.0]",Ground Pass,,22.549944,,,,Keylor Navas Gamboa,5597.0,,,,,,1,From Goal Kick,José Ignacio Fernández Iglesias,5202.0,Left Center Back,5,Real Madrid,220,['3b0af524-2f08-46ee-bf74-022db2241dde'],33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:33.127,Pass,
,,,,,,,,,,,,,,,,,,2.311146,,,,,,,,,,,,,6adf2e23-c53e-4e03-9844-3edebfc337b7,83,,"[5.7, 32.2]",3825606,1,,,,,0.7626748,,Right Foot,,,"[37.2, 62.3]",High Pass,,43.569027,,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,5,Real Madrid,220,['7e205165-36e0-4291-979b-892932b8f684'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:36.719,Pass,
,,,,,,,,,,,,,,,,,,1.377407,,,,,,,,,,,,,32c678fb-08fd-4fd6-932c-8cc867e4ab14,86,,"[37.9, 51.1]",3825606,1,,,,,-2.1948195,,Right Foot,,,"[30.7, 41.1]",Ground Pass,,12.322337,,,,Toni Kroos,5574.0,,,,,,1,From Goal Kick,Daniel Carvajal Ramos,5721.0,Right Back,5,Real Madrid,220,['2316f7bd-954b-4708-82ec-a1d280af8b17'],40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:40.716,Pass,
,,,,,,,,,,,,,,,,,,2.390188,,,,,,,,,,,,,e64ef679-8b93-41d0-a009-ef015830e651,89,,"[34.5, 39.9]",3825606,1,,,,,-1.189343,,Right Foot,,,"[49.1, 3.5]",High Pass,,39.218872,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Goal Kick,Toni Kroos,5574.0,Center Defensive Midfield,5,Real Madrid,220,['5710eec7-9179-4c3c-824c-51bb592cc4c7'],43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:43.230,Pass,
,,,,,,,,,,,,,,,,,,4.389029,,,,,,,,,,,,,a450d96e-a34d-45b1-8455-77762b01225d,92,,"[49.9, 1.8]",3825606,1,,,,,0.27515686,,Left Foot,,,"[117.2, 20.8]",High Pass,,69.93061,,,,Karim Benzema,19677.0,,,,,,1,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,5,Real Madrid,220,['f75f98a3-9275-47b3-bea2-21068493cc0e'],47,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:47.441,Pass,
,,,,,,,,,,,,,,,,,,2.076773,,,,,,,,,,,,,966f7399-df87-441b-961a-54de44c807b6,96,,"[117.2, 20.8]",3825606,1,,,,,1.811245,,Left Foot,True,,"[112.1, 41.6]",High Pass,,21.416115,,Incomplete,,Jesé Rodríguez Ruiz,3990.0,,,,,,1,From Goal Kick,Karim Benzema,19677.0,Center Forward,5,Real Madrid,220,"['636b52ea-6ed9-4f2b-a402-c104c784a747', 'bf5594ee-e8a3-4360-bdf3-232a20c12ca5']",51,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:51.910,Pass,
,,,,,,,,,,,,,,,,,,1.935751,,,,,,,,,,,,,1b6942f7-77f3-4f8d-ae2e-f247ef031f0e,100,,"[120.0, 80.0]",3825606,2,,,,,-1.7160037,,Right Foot,,,"[113.2, 33.5]",High Pass,,46.994576,,Incomplete,True,Cristiano Ronaldo dos Santos Aveiro,5207.0,,True,Outswinging,,Corner,1,From Corner,Luka Modrić,5463.0,Right Center Midfield,6,Real Madrid,220,"['740f3b2c-13e0-4b2b-af84-b208445566ee', '8c625ba8-2980-486c-903d-c82a5c527fe0']",17,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:17.882,Pass,
,,,,,,,,,,,,,,,,,,1.270387,,,,,,,,,,,,,88b59110-09f0-4d77-92f3-4e6945fb5fc8,106,,"[91.2, 2.2]",3825606,2,,,,,2.5227778,,Right Foot,,,"[84.6, 6.9]",Ground Pass,,8.1024685,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,From Corner,Marcelo Vieira da Silva Júnior,5552.0,Left Back,6,Real Madrid,220,['bdfdcd83-6aca-45ef-a482-bd4f99a02892'],24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:24.360,Pass,
,,,,,,,,,,,,,,,,,,1.626099,,,,,,,,,,,,,5c787799-95c3-4d69-b6f7-25b8d3a22338,109,,"[76.2, 10.2]",3825606,2,,,,,1.7269726,,Right Foot,,,"[70.5, 46.4]",Ground Pass,,36.646008,,,,Toni Kroos,5574.0,,,,,,1,From Corner,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,6,Real Madrid,220,['75ee03da-978d-4a80-95bf-f368c8f6625a'],28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:28.025,Pass,
,,,,,,,,,,,,,,,,,,1.624741,,,,,,,,,,,,,4295b3c8-cb7c-4e30-b561-5e868cb31f65,112,,"[72.6, 49.8]",3825606,2,,,,,1.0789871,,Right Foot,,,"[84.6, 72.2]",Ground Pass,,25.411808,,,,Luka Modrić,5463.0,,,,,,1,From Corner,Toni Kroos,5574.0,Center Defensive Midfield,6,Real Madrid,220,['b72569ff-857e-4ae2-861c-de28ce34a7c6'],30,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:30.735,Pass,
,,,,,,,,,,,,,,,,,,1.254412,,,,,,,,,,,,,d9c8f185-c478-4860-9ec6-3b942e733f5e,115,,"[85.9, 72.9]",3825606,2,,,,,-2.6590793,,Right Foot,,,"[62.8, 60.8]",Ground Pass,,26.077192,,,,Toni Kroos,5574.0,,,,,,1,From Corner,Luka Modrić,5463.0,Right Center Midfield,6,Real Madrid,220,['4de2179c-689f-47e6-9185-b380cc1907e7'],34,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:34.669,Pass,
,,,,,,,,,,,,,,,,,,2.405116,,,,,,,,,,,,,6ceb0cc8-89dd-46b0-bf00-8dff9115d7cd,118,,"[64.7, 59.5]",3825606,2,,,,,-1.9860237,,Right Foot,,,"[56.5, 40.9]",Ground Pass,,20.327322,,,,Raphaël Varane,5485.0,,,,,,1,From Corner,Toni Kroos,5574.0,Center Defensive Midfield,6,Real Madrid,220,['b5bf386e-d45a-412e-802f-a3f72f524bb7'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:36.114,Pass,
,,,,,,,,,,,,,,,,,,2.145205,,,,,,,,,,,,,c6c43d59-d68e-455c-85cd-8f97383b145c,121,,"[57.8, 38.8]",3825606,2,,,,,-1.0062269,,Right Foot,,,"[78.7, 5.8]",Ground Pass,,39.06162,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Corner,Raphaël Varane,5485.0,Right Center Back,6,Real Madrid,220,['2524c3d2-407e-4f6c-a1eb-2bf9bf03abbb'],39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:39.383,Pass,
,,,,,,,,,,,,,,,,,,0.854962,,,,,,,,,,,,,cad4fe82-28cb-4635-94bc-5486f2c74777,124,,"[78.5, 5.8]",3825606,2,,,,,-0.23196824,,Left Foot,,,"[91.2, 2.8]",Ground Pass,,13.049521,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,From Corner,Marcelo Vieira da Silva Júnior,5552.0,Left Back,6,Real Madrid,220,['f00eae8c-6a5c-41c3-b5a9-b3a30f1b15de'],42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:42.373,Pass,
,,,,,,,,,,,,,,,,,,0.867998,,,,,,,,,,,,,93af531c-4167-46a9-bc56-2965b074585a,128,,"[84.6, 1.8]",3825606,2,,,,,2.8652654,,Left Foot,,,"[77.9, 3.7]",Ground Pass,,6.9641943,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Corner,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,6,Real Madrid,220,"['6f17a1e1-75b8-433d-af88-291ad58c5e04', 'b3edca8c-e6c0-47cc-a105-804f6dba37ba']",44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:44.674,Pass,True
,,,,,,,,,,,,,,,,,,1.225828,,,,,,,,,,,,,f0846b4e-a185-46ee-a30e-8c03f2fbef00,131,,"[77.9, 4.1]",3825606,2,,,,,2.4582014,,Left Foot,,,"[63.9, 15.5]",Ground Pass,,18.054363,,,,José Ignacio Fernández Iglesias,5202.0,,,,,,1,From Corner,Marcelo Vieira da Silva Júnior,5552.0,Left Back,6,Real Madrid,220,['8c0bff2c-31d8-45fa-ae28-2408e8d52ac4'],47,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:47.106,Pass,
