50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.485493,,,,,,,,,,,,,3b051266-2f22-4758-b334-e892b1208c99,13,,"[46.8, 15.5]",3825766,0,,,,,0.43984258,,Right Foot,,,,"[63.8, 23.5]",,High Pass,,18.788294,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Guilherme Magdalena Siqueira,26780.0,Left Back,2,Real Betis,218,"['7968ea10-0de5-4545-8b74-65b953545815', 'b393e06d-c5bd-49c9-8f04-e84f02f401e9']",10,,,,,,,,,,,,,,,,Valencia,207,00:00:10.865,Pass,
,,,,,,,,,,,,,,,,,,,0.79378,,,,,,,,,,,,,ac9b60ee-70cb-4b89-a4d9-7c0e95b4eff1,17,,"[57.7, 59.8]",3825766,0,,,,,0.6570749,,Right Foot,,,,"[64.7, 65.2]",,Ground Pass,,8.840815,,,,Charly Musonda Junior,3601.0,,,,,,,1,From Kick Off,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,2,Real Betis,218,"['4587454e-95c9-4c3f-81dc-6779be1b2e35', 'c43d7593-9155-431a-a755-503fcc2cfd9e']",13,,,,,,,,,,,,,,,,Real Betis,218,00:00:13.214,Pass,True
,,,,,,,,,,,,,,,,,,,1.011642,,,,,,,,,,,,,3e01b1bd-719f-4780-a3df-1d20657eee5b,25,,"[58.2, 17.0]",3825766,0,,,,,0.37776667,,Right Foot,,,,"[70.8, 22.0]",,Ground Pass,,13.555811,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Kick Off,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,2,Real Betis,218,['8786b327-6a8e-41da-80df-89cca65bcd10'],17,,,,,,,,,,,,,,,,Valencia,207,00:00:17.573,Pass,
,,,,,,,,,,,,,,,,,,,1.226166,,,,,,,,,,,,,af84f346-b285-4239-8a9f-e208f39ddc40,37,,"[78.2, 0.1]",3825766,0,,,,,0.39951548,,,,,,"[91.7, 5.8]",,Low Pass,,14.65401,,,,Álvaro Negredo Sánchez,20542.0,,,,,,Throw-in,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,3,Valencia,207,['460e2ea4-1b68-42b3-a2ff-c71d27064909'],38,,,,,,,,,,,,,,,,Valencia,207,00:00:38.484,Pass,
,,,,,,,,,,,,,,,,,,,0.970229,,,,,,,,,,,,,fa4bb5a8-ec5e-43ad-8b39-5a5fbe56223e,41,,"[91.1, 5.2]",3825766,0,,,,,0.50921863,,Left Foot,,,,"[103.1, 11.9]",,High Pass,,13.743726,,,,Denis Cheryshev,5186.0,,,,,,,1,From Throw In,Álvaro Negredo Sánchez,20542.0,Center Forward,3,Valencia,207,['84bde85b-e8b7-4ac1-97aa-aec50970c3de'],39,,,,,,,,,,,,,,,,Valencia,207,00:00:39.766,Pass,
,,,,,,,,,,,,,,,,,,,0.422171,,,,,,,,,,,,,181a06e2-aaa4-4aec-ae62-8fc9da073274,45,,"[118.6, 5.2]",3825766,0,,,,,1.8925469,,Left Foot,,,,"[117.4, 8.8]",,Low Pass,,3.7947333,,Incomplete,,,,,,,,,,1,From Throw In,Denis Cheryshev,5186.0,Left Wing,3,Valencia,207,['5bbf7d04-9d2a-4ca1-96eb-29789efff26a'],44,,,,,,,,,,,,,,,,Valencia,207,00:00:44.632,Pass,
,,,,,,,,,,,,,,,,,,,1.693756,,,,,,,,,,,,,956435f8-9731-49ae-89bd-f2bae503a737,47,,"[120.0, 0.1]",3825766,0,,True,,,2.5441341,,Left Foot,,,,"[110.3, 6.7]",,Ground Pass,,11.732433,,,,Daniel Parejo Muñoz,6595.0,,,,,,Corner,1,From Corner,Denis Cheryshev,5186.0,Left Wing,4,Valencia,207,['59c1dbca-c7d9-4700-abf7-9703762691b4'],52,,,,,,,,,,,,,,,,Valencia,207,00:00:52.527,Pass,
,,,,,,,,,,,,,,,,,,,1.19441,,,,,,,,,,,,,7e95756f-e2db-4317-a1a3-6c361de4e56b,49,,"[108.4, 9.6]",3825766,0,,,,,1.5048543,,Right Foot,True,,,"[110.5, 41.4]",,High Pass,,31.869265,,Incomplete,,,,,,,,,,1,From Corner,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,4,Valencia,207,['1c584e08-6174-48be-8528-dfd8c13a47f4'],56,,,,,,,,,,,,,,,,Valencia,207,00:00:56.472,Pass,
,,,,,,,,,,,,,,,,,,,2.163995,,,,,,,,,,,,,ea539d52-bae3-4a81-8926-8f6fc6d31eb7,51,,"[84.9, 42.0]",3825766,1,,,,,2.898976,,Right Foot,,,,"[55.0, 49.4]",,Low Pass,,30.80211,,,,Shkodran Mustafi,3638.0,,,,,,Recovery,1,From Corner,André Filipe Tavares Gomes,10802.0,Center Attacking Midfield,4,Valencia,207,['c056b1ec-2e81-4063-90fa-6e497ce979dc'],0,,,,,,,,,,,,,,,,Valencia,207,00:01:00.747,Pass,
,,,,,,,,,,,,,,,,,,,1.453804,,,,,,,,,,,,,a5d26de7-4ca2-41e6-92a8-1a6a8ac98b19,54,,"[54.9, 53.6]",3825766,1,,,,,0.36334634,,Right Foot,,,,"[81.2, 63.6]",,Low Pass,,28.136986,,,,Sofiane Feghouli,18724.0,,,,,,,1,From Corner,Shkodran Mustafi,3638.0,Right Center Back,4,Valencia,207,['8e3c5b6d-9ab9-4a4d-a283-9dfca80818f5'],4,,,,,,,,,,,,,,,,Valencia,207,00:01:04.490,Pass,
,,,,,,,,,,,,,,,,,,,1.224474,,,,,,,,,,,,,39397514-cf76-4942-8b51-66ce964befa1,57,,"[79.3, 64.4]",3825766,1,,,,,2.905684,,Right Foot,,,,"[68.9, 66.9]",,Ground Pass,,10.696261,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Corner,Sofiane Feghouli,18724.0,Right Wing,4,Valencia,207,"['13477e69-af0c-4382-815a-333b541e5a7f', '6e417aea-6c21-413e-be76-92e4b9c8c618']",5,,,,,,,,,,,,,,,,Valencia,207,00:01:05.944,Pass,True
,,,,,,,,,,,,,,,,,,,1.497439,,,,,,,,,,,,,7767c763-04fd-437f-a34e-d898a376454b,60,,"[67.3, 69.3]",3825766,1,,,,,2.4780369,,Right Foot,,,,"[56.3, 77.9]",,Ground Pass,,13.962808,,,,Antonio Barragán Fernández,6663.0,,,,,,,1,From Corner,André Filipe Tavares Gomes,10802.0,Center Attacking Midfield,4,Valencia,207,['35b0678a-878e-4061-b4a0-579f5ffd772b'],7,,,,,,,,,,,,,,,,Valencia,207,00:01:07.648,Pass,
,,,,,,,,,,,,,,,,,,,1.653275,,,,,,,,,,,,,94354980-bbb6-42bc-ac2e-369d7eeb1b99,63,,"[56.0, 76.4]",3825766,1,,,,,-2.2330117,,Right Foot,,,,"[46.8, 64.6]",,Ground Pass,,14.96262,,,,Shkodran Mustafi,3638.0,,,,,,,1,From Corner,Antonio Barragán Fernández,6663.0,Right Back,4,Valencia,207,['86f29071-c3d5-4e65-bedd-a78688af5137'],9,,,,,,,,,,,,,,,,Valencia,207,00:01:09.270,Pass,
,,,,,,,,,,,,,,,,,,,1.320391,,,,,,,,,,,,,abe36f4e-b1d1-4577-864d-c43750bbe306,66,,"[44.5, 59.5]",3825766,1,,,,,-1.7328604,,Right Foot,,,,"[40.2, 33.2]",,Ground Pass,,26.649202,,,,Aymen Abdennour,4406.0,,,,,,,1,From Corner,Shkodran Mustafi,3638.0,Right Center Back,4,Valencia,207,['a6b13543-0709-4c56-afad-c464e806d0ac'],11,,,,,,,,,,,,,,,,Valencia,207,00:01:11.871,Pass,
,,,,,,,,,,,,,,,,,,,1.143911,,,,,,,,,,,,,351f0d01-8f5d-41b2-b873-c02d92ab0824,69,,"[41.0, 29.7]",3825766,1,,,,,-1.1631649,,Left Foot,,,,"[46.7, 16.5]",,Ground Pass,,14.378108,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,From Corner,Aymen Abdennour,4406.0,Left Center Back,4,Valencia,207,['466aeabc-8535-4fc8-a0d3-3e86bffa752c'],14,,,,,,,,,,,,,,,,Valencia,207,00:01:14.534,Pass,
,,,,,,,,,,,,,,,,,,,0.932276,,,,,,,,,,,,,6dd76826-11f4-4340-b397-b37ab539814b,72,,"[49.8, 10.5]",3825766,1,,,,,-0.7794102,,Left Foot,,,,"[58.2, 2.2]",,Ground Pass,,11.808895,,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,From Corner,Guilherme Magdalena Siqueira,26780.0,Left Back,4,Valencia,207,['2c4e26a0-59b8-4beb-963f-496a47875016'],16,,,,,,,,,,,,,,,,Valencia,207,00:01:16.315,Pass,
,,,,,,,,,,,,,,,,,,,1.111197,,,,,,,,,,,,,fcbf1d4d-443a-4af3-aa71-4e460d81d658,75,,"[52.8, 9.6]",3825766,1,,,,,1.2600343,,Right Foot,,,,"[57.2, 23.3]",,Ground Pass,,14.389232,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Corner,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,4,Valencia,207,['7cf2728a-b60e-4d27-84f2-33b53ffc22f8'],20,,,,,,,,,,,,,,,,Valencia,207,00:01:20.467,Pass,
,,,,,,,,,,,,,,,,,,,3.168763,,,,,,,,,,,,,e3811bf2-399c-46de-9c23-ad6d03155029,77,,"[57.1, 23.9]",3825766,1,,,,,3.0661547,,Right Foot,,,,"[22.7, 26.5]",,Ground Pass,,34.498116,,,,Aymen Abdennour,4406.0,,,,,,,1,From Corner,André Filipe Tavares Gomes,10802.0,Center Attacking Midfield,4,Valencia,207,['076f3be4-bdec-4c52-8a6c-e5454c3c7e8c'],21,,,,,,,,,,,,,,,,Valencia,207,00:01:21.578,Pass,
,,,,,,,,,,,,,,,,,,,1.933446,,,,,,,,,,,,,56c03adb-1468-4186-a47e-ba25ea618c15,80,,"[23.3, 27.1]",3825766,1,,,,,1.3765553,,Left Foot,,,,"[29.3, 57.6]",,Ground Pass,,31.084562,,,,Shkodran Mustafi,3638.0,,,,,,,1,From Corner,Aymen Abdennour,4406.0,Left Center Back,4,Valencia,207,['b6205e77-0186-4074-8fb3-4e5a734bbbd0'],25,,,,,,,,,,,,,,,,Valencia,207,00:01:25.651,Pass,
,,,,,,,,,,,,,,,,,,,2.826153,,,,,,,,,,,,,47cbc335-4d6d-4464-be67-00d0095d937d,83,,"[34.1, 58.7]",3825766,1,,,,,-0.44522423,,Right Foot,,,,"[82.3, 35.7]",,High Pass,,53.40637,,Incomplete,,Álvaro Negredo Sánchez,20542.0,,,,,,,1,From Corner,Shkodran Mustafi,3638.0,Right Center Back,4,Valencia,207,"['a2f18fac-4603-45e5-af8c-48e2950838df', 'd6de7b34-a324-4fdf-a177-e8b0e633029e']",30,,,,,,,,,,,,,,,,Valencia,207,00:01:30.208,Pass,
,,,,,,,,,,,,,,,,,,,1.480973,,,,,,,,,,,,,a2f18fac-4603-45e5-af8c-48e2950838df,86,,"[37.8, 44.4]",3825766,1,,,,True,0.15575299,,,,,,"[49.9, 46.3]",,High Pass,,12.248265,,Incomplete,,,,,,,,,Recovery,1,From Corner,Germán Alejandro Pezzella,7161.0,Right Center Back,4,Valencia,207,"['47cbc335-4d6d-4464-be67-00d0095d937d', '49276eb0-2538-4616-9e77-5e904e6b017e', '5f67cf17-28d0-4d2e-8dd8-404661bc89d1']",33,,,,,,,,,,,,,,,,Real Betis,218,00:01:33.034,Pass,True
,,,,,,,,,,,,,,,,,,,1.850158,,,,,,,,,,,,,5f67cf17-28d0-4d2e-8dd8-404661bc89d1,87,,"[70.2, 33.8]",3825766,1,,,,,-0.20333609,,Head,,,,"[79.9, 31.8]",,High Pass,,9.904039,,Incomplete,,,,,,,,,Recovery,1,From Corner,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,4,Valencia,207,"['2f1a5460-5132-41d8-a1c4-d99f1fff276f', 'a2f18fac-4603-45e5-af8c-48e2950838df']",34,,,,,,,,,,,,,,,,Valencia,207,00:01:34.515,Pass,
,,,,,,,,,,,,,,,,,,,0.845364,,,,,,,,,,,,,6d705f9a-eb90-4802-b8de-1bf8978ab912,90,,"[65.9, 29.7]",3825766,1,,,,True,-0.20846522,,,,,,"[76.3, 27.5]",,Low Pass,,10.630146,,,,Denis Cheryshev,5186.0,,,,,,Recovery,1,From Corner,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,4,Valencia,207,"['0159366d-1194-4bde-853c-ae35c6795207', '8e18a380-875b-4eb4-8395-f82885484401']",38,,,,,,,,,,,,,,,,Valencia,207,00:01:38.067,Pass,True
,,,,,,,,,,,,,,,,,,,0.932545,,,,,,,,,,,,,6d3e5ef7-4ec0-4aaa-a4e1-2429c2fc0525,93,,"[76.3, 27.5]",3825766,1,,,,,-1.8248041,,Right Foot,,,,"[70.9, 6.7]",,High Pass,,21.489532,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,From Corner,Denis Cheryshev,5186.0,Left Wing,4,Valencia,207,['b6ac38fa-61f3-4b37-82c4-537a592c2ec5'],39,,,,,,,,,,,,,,,,Valencia,207,00:01:39.109,Pass,
,,,,,,,,,,,,,,,,,,,0.608557,,,,,,,,,,,,,da74727b-8710-4483-b3c4-b0d3908fa3e4,96,,"[75.4, 4.2]",3825766,1,,,,,0.6957514,,Left Foot,,,,"[85.1, 12.3]",,Ground Pass,,12.637246,,,,Denis Cheryshev,5186.0,,,,,,,1,From Corner,Guilherme Magdalena Siqueira,26780.0,Left Back,4,Valencia,207,['513c2ee4-188d-4626-9214-3aae7fce9a95'],41,,,,,,,,,,,,,,,,Valencia,207,00:01:41.202,Pass,
,,,,,,,,,,,,,,,,,,,1.108473,,,,,,,,,,,,,460fc434-c3a8-4dc9-94d0-7db7b1fae4eb,102,,"[90.8, 0.1]",3825766,1,,True,,,0.57826716,,,,,,"[107.5, 11.0]",,Low Pass,,19.942417,,,,Álvaro Negredo Sánchez,20542.0,,,,,,Throw-in,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,5,Valencia,207,['dcdbdf69-5296-43f5-867f-fc8d9193b64b'],55,,,,,,,,,,,,,,,,Valencia,207,00:01:55.526,Pass,
,,,,,,,,,,,,,,,,,,,1.399453,,,,,,,,,,,,,6f701e5a-7eea-4e1e-b6ad-4687ee45186c,104,,"[106.4, 10.7]",3825766,1,,,,,-2.74732,,Right Foot,,,,"[92.7, 5.0]",,Ground Pass,,14.838464,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,From Throw In,Álvaro Negredo Sánchez,20542.0,Center Forward,5,Valencia,207,['b1503886-de37-4baa-beef-0e0309a49810'],56,,,,,,,,,,,,,,,,Valencia,207,00:01:56.713,Pass,
,,,,,,,,,,,,,,,,,,,0.924049,,,,,,,,,,,,,46c7f054-1ba8-461f-ba2a-c7e0b1920953,108,,"[92.0, 3.7]",3825766,1,,,,,-0.6435011,,Left Foot,,,,"[96.0, 0.7]",,Low Pass,,5.0,,Out,,,,,,,,,,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,5,Valencia,207,['e21702ad-3a01-4a3e-8ad3-48bcaf0b42c6'],58,,,,,,,,,,,,,,,,Valencia,207,00:01:58.958,Pass,True
,,,,,,,,,,,,,,,,,,,0.531284,,,,,,,,,,,,,5675e797-e91b-4029-a061-326281804320,109,,"[27.8, 80.0]",3825766,2,,,,,-1.2277724,,,,,,"[30.8, 71.6]",,Low Pass,,8.9196415,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,Throw-in,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,6,Real Betis,218,['dff45a24-e6e0-4fa0-b8b3-ef9a02d5eb95'],13,,,,,,,,,,,,,,,,Real Betis,218,00:02:13.150,Pass,
,,,,,,,,,,,,,,,,,,,0.999549,,,,,,,,,,,,,256eccaf-be58-4f3a-96b4-4866cb255c03,112,,"[31.0, 71.3]",3825766,2,,,,,1.7102364,,Right Foot,,,,"[30.2, 77.0]",,Ground Pass,,5.7558665,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,From Throw In,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,6,Real Betis,218,['80c0f60c-3b85-4296-87b0-6cf25094d6f6'],13,,,,,,,,,,,,,,,,Real Betis,218,00:02:13.921,Pass,
,,,,,,,,,,,,,,,,,,,1.242076,,,,,,,,,,,,,9536f7d1-968c-4dd9-b71f-8fe7a0fd4542,115,,"[30.6, 76.8]",3825766,2,,,,,-1.8862178,,Right Foot,,,,"[21.3, 48.3]",,High Pass,,29.978992,,,,Bruno González Cabrera,6872.0,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,6,Real Betis,218,['d837ef54-2954-45ee-b384-cf9ed6bfe5e6'],15,,,,,,,,,,,,,,,,Real Betis,218,00:02:15.064,Pass,
,,,,,,,,,,,,,,,,,,,1.685241,,,,,,,,,,,,,0b241814-7320-4502-839d-a871969fbb0a,118,,"[24.4, 44.8]",3825766,2,,,,,-1.5027199,,Right Foot,,,,"[26.5, 14.0]",,Ground Pass,,30.871508,,,,Juan Manuel Vargas Risco,27347.0,,,,,,,1,From Throw In,Bruno González Cabrera,6872.0,Left Center Back,6,Real Betis,218,['b7e71445-c0dc-4743-83bd-753d395ad889'],18,,,,,,,,,,,,,,,,Real Betis,218,00:02:18.191,Pass,
,,,,,,,,,,,,,,,,,,,1.092463,,,,,,,,,,,,,5fde8d12-d92d-4d3c-90b2-6511d1b7273f,121,,"[26.5, 14.0]",3825766,2,,,,,2.3494833,,Left Foot,,,,"[19.1, 21.5]",,Ground Pass,,10.536128,,,,Bruno González Cabrera,6872.0,,,,,,,1,From Throw In,Juan Manuel Vargas Risco,27347.0,Left Back,6,Real Betis,218,['9ce4baf4-c75e-4335-aa24-709403dfb9bb'],20,,,,,,,,,,,,,,,,Real Betis,218,00:02:20.696,Pass,
