ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.036536,,,,,,,,,,,,,e93ca1b5-4160-485b-9ecb-3a8070aa1464,2237,,"[33.1, 3.4]",3825656,63,,,,,0.23519637,,Left Foot,,,"[54.8, 8.6]",,Ground Pass,,22.314344,,,Víctor Casadesús Castaño,23791.0,,,,,,,2,From Throw In,Antonio García Aranda,6784.0,Left Back,126,Levante UD,221,['3902d5ef-7657-4bc9-bec8-84a2adc923fc'],28,,,,,,,,,,,,,,,,,Levante UD,221,00:18:28.483,Pass,
,,,,,,,,,,,,,,,0.212891,,,,,,,,,,,,,49faa1fe-2cfb-401e-a6a2-6d16ee746127,2241,,"[53.7, 4.0]",3825656,63,,,,,3.0764675,,Right Foot,,,"[49.1, 4.3]",,Low Pass,,4.609772,Incomplete,,Antonio García Aranda,6784.0,,,,,,,2,From Throw In,Víctor Casadesús Castaño,23791.0,Center Attacking Midfield,126,Levante UD,221,"['08d39cd8-cc77-41bb-94db-e06a199e1f2b', '3019aa3a-3e59-4617-ac0e-b3c1551a4db4', '4aaac9c6-b04e-4fc9-a3d0-c43575773f88']",30,,,,,,,,,,,,,,,,,Levante UD,221,00:18:30.868,Pass,True
,,,,,,,,,,,,,,,1.164352,,,,,,,,,,,,,a4b635d6-1e18-432e-a8c3-09bbf8ae3dda,2245,,"[74.5, 80.0]",3825656,63,,,,,-0.3893167,,,,,"[86.2, 75.2]",,High Pass,,12.646343,,,Oriol Riera Magem,27243.0,,,,,,Throw-in,2,From Throw In,Laureano Sanabria Ruiz,23800.0,Right Back,127,RC Deportivo La Coruña,219,['498ea479-f2ee-4c16-868c-ee8616761514'],45,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:45.665,Pass,
,,,,,,,,,,,,,,,1.63261,,,,,,,,,,,,,84c71132-da05-4f61-b6dc-c628f30b2694,2247,,"[86.2, 75.2]",3825656,63,,,,,-1.9756881,,Head,,,"[81.7, 64.7]",,Low Pass,,11.423659,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,,2,From Throw In,Oriol Riera Magem,27243.0,Right Wing,127,RC Deportivo La Coruña,219,['5a347895-7289-4a18-96f1-2e17ce004dd8'],46,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:46.875,Pass,
,,,,,,,,,,,,,,,1.361743,,,,,,,,,,,,,62d1290f-3128-49c5-bf85-a29f2030f7ee,2250,,"[81.7, 64.7]",3825656,63,,,,,-0.6818735,,Right Foot,,,"[90.2, 57.8]",,High Pass,,10.948059,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,,2,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Left Wing,127,RC Deportivo La Coruña,219,"['1c4a6cac-ec77-4aab-a073-62d7750d2773', '229e76eb-91b2-43b9-bc74-b6219f873a8b']",49,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:49.343,Pass,
,,,,,,,,,,,,,,,0.719183,,,,,,,,,,,,,1c4a6cac-ec77-4aab-a073-62d7750d2773,2253,,"[29.9, 22.3]",3825656,63,,,,True,2.4719536,,,,,"[22.7, 28.0]",,High Pass,,9.183137,,,David Navarro Pedrós,26012.0,,,,,,Interception,2,From Throw In,Zouhair Feddal,6647.0,Left Center Back,127,RC Deportivo La Coruña,219,"['181349ac-3748-453f-8344-b51e03909c79', '62d1290f-3128-49c5-bf85-a29f2030f7ee', 'eed8290b-d103-4b77-a499-a23297df1a9c']",50,,,,,,,,,,,,,,,,,Levante UD,221,00:18:50.705,Pass,True
,,,,,,,,,,,,,,,2.765221,,,,,,,,,,,,,05546a2e-539d-405f-8994-05c8a4d2fdfa,2256,,"[22.7, 28.0]",3825656,63,,,,,-0.8559877,,Other,,,"[31.9, 17.4]",,High Pass,,14.035668,Incomplete,,Simão Mate,27122.0,,,,,,,2,From Throw In,David Navarro Pedrós,26012.0,Right Center Back,127,RC Deportivo La Coruña,219,"['160102bc-27b5-48e1-8060-8d1f6a154446', 'c1c5a2e0-111b-4161-bf64-7ed5048cff2e']",51,,,,,,,,,,,,,,,,,Levante UD,221,00:18:51.449,Pass,
,,,,,,,,,,,,,,,1.009041,,,,,,,,,,,,,160102bc-27b5-48e1-8060-8d1f6a154446,2258,,"[88.2, 62.7]",3825656,63,,,,,-0.8012698,,Head,,,"[91.3, 59.5]",,Low Pass,,4.4553337,Incomplete,,Juan Francisco Moreno Fuertes,6738.0,,,,,,Recovery,2,From Throw In,Oriol Riera Magem,27243.0,Right Wing,127,RC Deportivo La Coruña,219,"['05546a2e-539d-405f-8994-05c8a4d2fdfa', '3494fd42-dbcc-42f5-823a-091812dfdefb', '5a70bd9f-cc8e-40ad-b543-70d9b1a8010e']",54,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:54.214,Pass,
,,,,,,,,,,,,,,,1.199733,,,,,,,,,,,,,cef5fd29-517f-42d3-abea-18420b350448,2262,,"[77.1, 56.9]",3825656,63,,,,True,-0.17073521,,,,,"[88.7, 54.9]",,High Pass,,11.771152,Incomplete,,Oriol Riera Magem,27243.0,,,,,,Recovery,2,From Throw In,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,127,RC Deportivo La Coruña,219,"['46e0b003-d860-4c40-b896-e458b221e832', '4e8b9440-2d5e-4ee7-b590-647142c7e646', '8878a839-f3bf-4c44-a8dc-c45a76fe16e5']",57,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:57.568,Pass,True
,,,,,,,,,,,,,,,1.866693,,,,,,,,,,,,,4e8b9440-2d5e-4ee7-b590-647142c7e646,2264,,"[31.4, 25.2]",3825656,63,,,,,-0.43662715,,Head,,,"[41.9, 20.3]",,High Pass,,11.587062,Incomplete,,Víctor Casadesús Castaño,23791.0,,,,,,Recovery,2,From Throw In,Simão Mate,27122.0,Left Defensive Midfield,127,RC Deportivo La Coruña,219,"['5eb389db-305d-4440-870b-6b4aed653390', 'cef5fd29-517f-42d3-abea-18420b350448', 'fecd2b13-fca0-41eb-bb01-ec09b6bc59d4']",58,,,,,,,,,,,,,,,,,Levante UD,221,00:18:58.768,Pass,
,,,,,,,,,,,,,,,0.744325,,,,,,,,,,,,,fecd2b13-fca0-41eb-bb01-ec09b6bc59d4,2267,,"[78.2, 59.8]",3825656,64,,,,True,-0.23684876,,,,,"[84.0, 58.4]",,Low Pass,,5.9665737,,,Oriol Riera Magem,27243.0,,,,,,Recovery,2,From Throw In,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,127,RC Deportivo La Coruña,219,"['4e8b9440-2d5e-4ee7-b590-647142c7e646', 'b21337f2-2831-4aec-b3b2-6c2ad00469b2', 'd47f12ec-ee71-4b20-8664-3d95c7184b5f']",0,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:00.635,Pass,True
,,,,,,,,,,,,,,,0.56154,,,,,,,,,,,,,8ef23127-b2ea-4e93-abd1-de3d97a3d22a,2271,,"[85.3, 58.1]",3825656,64,,,,,1.6080924,,Right Foot,,,"[84.8, 71.5]",,Ground Pass,,13.409325,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,,2,From Throw In,Oriol Riera Magem,27243.0,Right Wing,127,RC Deportivo La Coruña,219,"['abf401a1-bd05-416a-9661-fb8259e9189c', 'bb111ebe-13ba-4bd3-a1cf-f7f1bbbc83dd']",2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:02.395,Pass,True
,,,,,,,,,,,,,,,0.939487,,,,,,,,,,,,,cf089a78-49f2-4002-b7cd-d33da7a5dfcd,2275,,"[38.4, 0.1]",3825656,64,,,,,1.4983428,,,,,"[39.3, 12.5]",,Low Pass,,12.432618,,,Víctor Camarasa Ferrando,6659.0,,,,,,Throw-in,2,From Throw In,Antonio García Aranda,6784.0,Left Back,128,Levante UD,221,['187b575f-3dc3-45fc-8f23-6eadfae3e397'],12,,,,,,,,,,,,,,,,,Levante UD,221,00:19:12.149,Pass,
,,,,,,,,,,,,,,,0.970616,,,,,,,,,,,,,f07cc7a4-5fd8-40fb-bb18-ee73a46be5e9,2278,,"[39.3, 6.9]",3825656,64,,,,,-2.3561945,,Right Foot,,,"[36.4, 4.0]",,Ground Pass,,4.101219,,,Antonio García Aranda,6784.0,,,,,,,2,From Throw In,Víctor Camarasa Ferrando,6659.0,Right Defensive Midfield,128,Levante UD,221,['9f7c43c1-2c68-4c42-97ad-2a6a7c3c24c4'],14,,,,,,,,,,,,,,,,,Levante UD,221,00:19:14.185,Pass,
,,,,,,,,,,,,,,,2.780694,,,,,,,,,,,,,777db387-aeed-4459-bc2c-9876fe1f9dd4,2281,,"[36.4, 4.0]",3825656,64,,,,,0.6713909,,Left Foot,,,"[65.6, 27.2]",,High Pass,,37.294502,Incomplete,,Roger Martí Salvador,6684.0,,,,,,,2,From Throw In,Antonio García Aranda,6784.0,Left Back,128,Levante UD,221,"['33b64864-2163-4320-8e96-ddb1c1c67d62', '57474084-3f00-468b-96ab-d9af7852ed6d']",15,,,,,,,,,,,,,,,,,Levante UD,221,00:19:15.196,Pass,
,,,,,,,,,,,,,,,2.02715,,,,,,,,,,,,,57474084-3f00-468b-96ab-d9af7852ed6d,2284,,"[54.5, 52.9]",3825656,64,,,,True,-1.0910643,,,,,"[62.2, 38.1]",,Low Pass,,16.683226,Incomplete,,Celso Borges Mora,5582.0,,,,,,Recovery,2,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,128,Levante UD,221,"['6373afc2-76ec-48b9-9dc8-fbc4d54cbfd8', '777db387-aeed-4459-bc2c-9876fe1f9dd4', '7d82da0a-91d5-4889-9a1b-681134849cac', '9e568457-cc02-4fa3-b549-a874657f7f23']",17,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:17.977,Pass,True
,,,,,,,,,,,,,,,3.190075,,,,,,,,,,,,,9c48b62b-6492-422e-87b7-5ccfa8792e7f,2288,,"[57.0, 38.9]",3825656,64,,,,,1.2997215,,Left Foot,,,"[68.2, 79.2]",,Low Pass,,41.827385,,,Pedro López Muñoz,6787.0,,,True,,,,2,From Throw In,Rubén García Santos,23943.0,Left Wing,128,Levante UD,221,['21ae702f-2161-4473-ae25-40c6dba9587a'],20,,,,,,,,,,,,,,,,,Levante UD,221,00:19:20.803,Pass,
,,,,,,,,,,,,,,,4.448492,,,,,,,,,,,,,e4c26c50-a53a-46ce-b3be-fca88a4ca4b8,2293,,"[48.1, 0.1]",3825656,65,,True,,,2.1842258,,,,,"[32.4, 22.4]",,Low Pass,,27.272331,,,Sidnei Rechel da Silva Júnior,6777.0,,,,,,Throw-in,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,129,RC Deportivo La Coruña,219,['001886c3-3e51-4ca2-877c-42a1f2baa902'],1,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:01.399,Pass,
,,,,,,,,,,,,,,,3.164725,,,,,,,,,,,,,7fe43164-0e7c-4f7d-928c-56471920fc9f,2295,,"[34.7, 19.8]",3825656,65,,,,,0.088536054,,Right Foot,,,"[89.9, 24.7]",,High Pass,,55.417057,Incomplete,,Oriol Riera Magem,27243.0,,,,,,,2,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,129,RC Deportivo La Coruña,219,"['7e0bc108-78c8-4cfd-a605-7a9f61312493', 'b78b7f91-8850-429b-9698-2684cb9c3594']",6,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:06.686,Pass,
,,,,,,,,,,,,,,,1.702936,,,,,,,,,,,,,25667af6-24e7-4d9f-a983-2e6c8613f703,2299,,"[35.3, 53.4]",3825656,65,,,,,1.022247,,Right Foot,,,"[47.4, 73.2]",,High Pass,,23.204525,,,Rubén García Santos,23943.0,,,,,,Recovery,2,Regular Play,Simão Mate,27122.0,Left Defensive Midfield,130,Levante UD,221,['91b79814-d286-409c-8941-c3812c7d28e2'],11,,,,,,,,,,,,,,,,,Levante UD,221,00:20:11.945,Pass,
,,,,,,,,,,,,,,,0.980305,,,,,,,,,,,,,90e89f17-2bb2-451c-b255-ac2fa420f96a,2302,,"[47.4, 73.2]",3825656,65,,,,,-1.5951817,,Left Foot,,,"[47.1, 60.9]",,Ground Pass,,12.303658,,,Víctor Camarasa Ferrando,6659.0,,,,,,,2,Regular Play,Rubén García Santos,23943.0,Left Wing,130,Levante UD,221,['fb2ba766-9096-4a8b-9eca-db519f8ae6e2'],13,,,,,,,,,,,,,,,,,Levante UD,221,00:20:13.685,Pass,
,,,,,,,,,,,,,,,0.521015,,,,,,,,,,,,,64430781-b105-4bc7-9c45-f5a019bcc636,2308,,"[50.7, 16.3]",3825656,65,,,,,-2.4913652,,Left Foot,,,"[43.6, 10.9]",,Ground Pass,,8.920202,,,Sidnei Rechel da Silva Júnior,6777.0,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,131,RC Deportivo La Coruña,219,['6a1b2027-8e2e-4b7f-b62c-d4a8f40b0069'],21,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:21.679,Pass,
,,,,,,,,,,,,,,,0.954373,,,,,,,,,,,,,7bb310c2-0df9-49de-b2a0-020e6c8f75ea,2311,,"[43.6, 10.9]",3825656,65,,,,,-0.73678786,,Right Foot,,,"[53.3, 2.1]",,Ground Pass,,13.096946,,,Fernando Navarro i Corbacho,6913.0,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,131,RC Deportivo La Coruña,219,['884cdcf0-089b-4ebe-b2fd-491ca18aafbd'],22,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:22.280,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,1364aa83-db6b-4fdb-9d6c-f93a89fc8483,2314,,"[59.6, 2.1]",3825656,65,,,,,2.2871222,,Left Foot,,,"[52.2, 10.6]",,Ground Pass,,11.269872,,,Pedro Mosquera Parada,6733.0,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,131,RC Deportivo La Coruña,219,['b6cce1fa-2ad9-4376-9728-d94d2b9236be'],26,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:26.319,Pass,
,,,,,,,,,,,,,,,3.251109,,,,,,,,,,,,,8c5d26ec-45da-4263-bae9-e6793212f2a6,2317,,"[54.2, 11.2]",3825656,65,,,,,1.3976429,,Left Foot,,,"[63.4, 63.8]",,High Pass,,53.398502,,,Juan Francisco Moreno Fuertes,6738.0,,,True,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,131,RC Deportivo La Coruña,219,['19b5523f-0b4a-4d74-966e-c7995f17efa6'],28,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:28.541,Pass,
,,,,,,,,,,,,,,,1.220454,,,,,,,,,,,,,b1855b59-927c-4640-a9aa-0f927a0f15a4,2320,,"[64.2, 64.7]",3825656,65,,,,,1.4692945,,Right Foot,,,"[65.3, 75.5]",,Ground Pass,,10.855874,,,Laureano Sanabria Ruiz,23800.0,,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Left Wing,131,RC Deportivo La Coruña,219,['5ed6db2c-aad5-4df3-9cd6-1d7000c1d31b'],36,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:36.247,Pass,
,,,,,,,,,,,,,,,0.802832,,,,,,,,,,,,,5300de3f-8dda-4f88-8fac-672cd8394281,2323,,"[67.0, 75.5]",3825656,65,,,,,-0.036216043,,Right Foot,,,"[80.8, 75.0]",,Ground Pass,,13.809055,,,Lucas Pérez Martínez,6732.0,,,,,,,2,Regular Play,Laureano Sanabria Ruiz,23800.0,Right Back,131,RC Deportivo La Coruña,219,['0e74e7d3-e4bc-484b-a535-979d266c66a5'],38,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:38.398,Pass,
,,,,,,,,,,,,,,,0.898729,,,,,,,,,,,,,db6f8e33-bc58-469f-9005-9418d4b486c1,2330,,"[70.7, 67.9]",3825656,65,,,,,-0.2013171,,Head,,,"[80.5, 65.9]",,Low Pass,,10.002,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,Recovery,2,Regular Play,Laureano Sanabria Ruiz,23800.0,Right Back,131,RC Deportivo La Coruña,219,"['8c707f0a-d780-4063-9f3e-8efffbeee70f', '950ff378-4ed0-4cd2-9740-34cc20596b32']",42,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:42.336,Pass,
,,,,,,,,,,,,,,,1.133577,,,,,,,,,,,,,f3e82c2c-07eb-4f73-bb8b-4152fa1b765d,2340,,"[35.0, 23.7]",3825656,65,,,,,1.9138203,,Right Foot,,,"[30.5, 36.3]",,Ground Pass,,13.379462,,,David Navarro Pedrós,26012.0,,,,,,,2,Regular Play,Simão Mate,27122.0,Left Defensive Midfield,132,Levante UD,221,"['888c39e4-0267-4e00-8d41-aedecf118f7c', 'd0d156bc-f4ec-46e6-bd86-7209680c148e']",46,,,,,,,,,,,,,,,,,Levante UD,221,00:20:46.961,Pass,True
,,,,,,,,,,,,,,,2.959565,,,,,,,,,,,,,75ce4c58-148c-4656-89b3-c02a16b42b54,2343,,"[30.5, 36.3]",3825656,65,,,,,1.4050449,,Left Foot,,,"[35.0, 63.2]",,Ground Pass,,27.273796,,,Pedro López Muñoz,6787.0,,,,,,,2,Regular Play,David Navarro Pedrós,26012.0,Right Center Back,132,Levante UD,221,['c38178c7-270e-4b1e-a7eb-7c344837d142'],49,,,,,,,,,,,,,,,,,Levante UD,221,00:20:49.009,Pass,
,,,,,,,,,,,,,,,1.528369,,,,,,,,,,,,,0fa61933-83a2-4b45-917a-e5a298c6a9e6,2346,,"[38.4, 70.9]",3825656,65,,,,,-0.6714659,,Right Foot,,,"[60.8, 53.1]",,Ground Pass,,28.611187,,,Víctor Camarasa Ferrando,6659.0,,,,,,,2,Regular Play,Pedro López Muñoz,6787.0,Right Back,132,Levante UD,221,['a534357c-053d-4d93-a1a6-1716feb43213'],52,,,,,,,,,,,,,,,,,Levante UD,221,00:20:52.843,Pass,
,,,,,,,,,,,,,,,1.377227,,,,,,,,,,,,,698fcd76-df8a-4017-b486-7b7202502896,2349,,"[94.6, 49.8]",3825656,65,,,,,0.5895602,e43f8537-5eff-434c-8a73-84e2e935f0e9,Left Foot,,,"[109.4, 59.7]",,Ground Pass,,17.805899,,,Nabil Ghilas,27250.0,True,,,,,,2,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Defensive Midfield,132,Levante UD,221,['702ec34c-009c-462b-b61a-c5b1b8ed1359'],58,,,,,,,,,,,,,,,,,Levante UD,221,00:20:58.460,Pass,
,,,,,,,,,,,,,,,1.479333,,,,,,,,,,,,,58141aa1-b184-4fd4-bfe1-9eaf0343ae85,2355,,"[120.0, 80.0]",3825656,66,,,,,-1.7799675,,Left Foot,,,"[111.7, 40.9]",,High Pass,True,39.97124,Incomplete,,,,,,,Inswinging,,Corner,2,From Corner,Rubén García Santos,23943.0,Left Wing,133,Levante UD,221,['57ae866b-cd18-458c-88f9-0633128345e5'],32,,,,,,,,,,,,,,,,,Levante UD,221,00:21:32.278,Pass,
,,,,,,,,,,,,,,,2.290097,,,,,,,,,,,,,72d19be8-1bb4-4b1b-9996-e8de95c1ea9c,2359,,"[111.7, 14.0]",3825656,66,,,,,2.6673555,,Right Foot,,,"[85.4, 27.5]",,Ground Pass,,29.562477,,,Antonio García Aranda,6784.0,,,,,,,2,From Corner,Víctor Casadesús Castaño,23791.0,Center Attacking Midfield,133,Levante UD,221,['c5bb7472-b5c3-40b2-8ff6-f3136a38f5c5'],36,,,,,,,,,,,,,,,,,Levante UD,221,00:21:36.781,Pass,
,,,,,,,,,,,,,,,1.657776,,,,,,,,,,,,,247d0bca-ec4b-4134-b7e4-efd56aff18dc,2362,,"[85.4, 27.5]",3825656,66,,,,,2.4041576,,Left Foot,,,"[72.3, 39.4]",,Ground Pass,,17.698023,,,Pedro López Muñoz,6787.0,,,,,,,2,From Corner,Antonio García Aranda,6784.0,Left Back,133,Levante UD,221,['f987ea3f-5c29-4219-afde-fd58124c988f'],39,,,,,,,,,,,,,,,,,Levante UD,221,00:21:39.981,Pass,
,,,,,,,,,,,,,,,2.492212,,,,,,,,,,,,,296426c7-5aac-441d-8ca3-8c373073a9bd,2365,,"[73.1, 46.9]",3825656,66,,,,,-0.6985206,,Right Foot,,,"[106.8, 18.6]",,High Pass,,44.00659,Incomplete,,Víctor Casadesús Castaño,23791.0,,,,,,,2,From Corner,Pedro López Muñoz,6787.0,Right Back,133,Levante UD,221,"['76efb33f-9ad2-427c-805f-ef84927e3241', 'f3cf6762-e853-4711-9dee-b0bcd3ba109b']",43,,,,,,,,,,,,,,,,,Levante UD,221,00:21:43.955,Pass,
,,,,,,,,,,,,,,,1.179097,,,,,,,,,,,,,f4dbdff0-48a8-4994-8179-fe4dc1c5a556,2368,,"[103.7, 0.1]",3825656,66,,,,,1.0734537,,,,,"[109.4, 10.6]",,Low Pass,,11.947385,,,Víctor Casadesús Castaño,23791.0,,,,,,Throw-in,2,From Throw In,Antonio García Aranda,6784.0,Left Back,134,Levante UD,221,['758dd6f1-58a2-4f94-81e5-04986f4c68b3'],53,,,,,,,,,,,,,,,,,Levante UD,221,00:21:53.780,Pass,
,,,,,,,,,,,,,,,0.606065,,,,,,,,,,,,,211d98ee-fe69-42cf-8b49-7bccaf9fbd91,2371,,"[108.3, 7.7]",3825656,66,,,,,-1.2490457,,Right Foot,,,"[110.0, 2.6]",,Ground Pass,,5.375872,,,Antonio García Aranda,6784.0,,,,,,,2,From Throw In,Víctor Casadesús Castaño,23791.0,Center Attacking Midfield,134,Levante UD,221,['53a07534-2160-4c43-bafc-a4f4a2bdba2c'],57,,,,,,,,,,,,,,,,,Levante UD,221,00:21:57.345,Pass,
,,,,,,,,,,,,,,,0.906061,,,,,,,,,,,,,7809946a-b713-42a0-baca-dee524f1a7ca,2374,,"[106.0, 8.3]",3825656,67,,,,,2.5173855,,Left Foot,,,"[91.7, 18.6]",,Ground Pass,,17.62328,,,José Luis Morales Nogales,6668.0,,,,,,,2,From Throw In,Antonio García Aranda,6784.0,Left Back,134,Levante UD,221,['c7b5272f-e592-4f07-b52f-ba4c79e174c2'],1,,,,,,,,,,,,,,,,,Levante UD,221,00:22:01.450,Pass,
,,,,,,,,,,,,,,,1.009981,,,,,,,,,,,,,4efb8b7a-3d75-4016-a56e-f5726ccb6677,2377,,"[90.3, 22.9]",3825656,67,,,,,0.25845495,,Right Foot,,,"[107.7, 27.5]",,Ground Pass,,17.997778,Pass Offside,,Antonio García Aranda,6784.0,,,,,,,2,From Throw In,José Luis Morales Nogales,6668.0,Right Wing,134,Levante UD,221,['cc380c86-38f6-4bc3-8e3d-eae395b2ba78'],3,,,,,,,,,,,,,,,,,Levante UD,221,00:22:03.525,Pass,
,,,,,,,,,,,,,,,3.57143,,,,,,,,,,,,,6d32ca3f-c031-41e7-ac87-3f2734a38900,2379,,"[10.7, 47.0]",3825656,67,,,,,0.27235368,,Right Foot,,,"[73.0, 64.4]",,High Pass,,64.684235,Incomplete,,Celso Borges Mora,5582.0,,,,,,Free Kick,2,From Free Kick,Germán Darío Lux,27305.0,Goalkeeper,135,RC Deportivo La Coruña,219,"['77ee6f08-590d-471d-8c2c-9319c4000aaf', 'a39dce04-683c-4a33-9b2b-8aff520c1052']",37,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:37.413,Pass,
,,,,,,,,,,,,,,,2.022136,,,,,,,,,,,,,77ee6f08-590d-471d-8c2c-9319c4000aaf,2381,,"[47.1, 15.7]",3825656,67,,,,True,-0.27733535,,,,,"[60.8, 11.8]",,High Pass,,14.244297,Incomplete,,José Luis Morales Nogales,6668.0,,,,,,Recovery,2,From Free Kick,Simão Mate,27122.0,Left Defensive Midfield,135,RC Deportivo La Coruña,219,"['6d32ca3f-c031-41e7-ac87-3f2734a38900', '8b33d8c7-1153-40b3-9c5c-ecc04d854efa', '9c5dbd7d-d9dc-4061-9822-f16024abfbde', 'a79766bd-5e6f-4f9a-abd8-2d8681389f30']",40,,,,,,,,,,,,,,,,,Levante UD,221,00:22:40.984,Pass,True
,,,,,,,,,,,,,,,1.705784,,,,,,,,,,,,,a79766bd-5e6f-4f9a-abd8-2d8681389f30,2385,,"[59.3, 68.3]",3825656,67,,,,True,-1.3898698,,,,,"[60.8, 60.1]",,High Pass,,8.336066,,,Pedro Mosquera Parada,6733.0,,,,,,Recovery,2,From Free Kick,Laureano Sanabria Ruiz,23800.0,Right Back,135,RC Deportivo La Coruña,219,"['19e9835e-a422-47b7-8abc-ce4c1294681e', '77ee6f08-590d-471d-8c2c-9319c4000aaf', 'f425c5b7-62dd-4741-9c96-73460f1a43b0']",43,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:43.007,Pass,True
,,,,,,,,,,,,,,,1.060869,,,,,,,,,,,,,193898cf-9e95-43f1-9d76-37b75221a19a,2388,,"[60.8, 59.2]",3825656,67,,,,,1.0079852,,Left Foot,,,"[70.2, 74.1]",,Ground Pass,,17.617321,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,,2,From Free Kick,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,135,RC Deportivo La Coruña,219,['c65678c6-be72-4190-92c7-1463a2f8d535'],44,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:44.966,Pass,
,,,,,,,,,,,,,,,1.054936,,,,,,,,,,,,,97bd5662-0d49-4863-96f2-8246da3ff9d8,2391,,"[70.2, 69.2]",3825656,67,,,,,-1.2561378,,Right Foot,,,"[77.1, 48.0]",,Ground Pass,,22.294619,,,Fayçal Fajr,5724.0,,,,,,,2,From Free Kick,Juan Francisco Moreno Fuertes,6738.0,Left Wing,135,RC Deportivo La Coruña,219,['d56757bf-9ec0-4857-a637-2b2c974db09f'],47,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:47.362,Pass,
