50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8616eced-ccc9-4449-ba15-8150d2cae1c7,1986,,"[92.1, 33.9]",3825754,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,135,Las Palmas,208,['188ecbff-da5b-4a6e-9653-654559215176'],18,,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:18.344,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cda20ea-b80e-4c1e-8473-889c18afb244,1989,,"[104.6, 32.0]",3825754,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dani Castellano Betancor,6932.0,Left Back,135,Las Palmas,208,['afce3f45-3360-4314-8027-2e8ebbe89438'],20,,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:20.663,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2fc6137-f819-4191-b197-24a6205fa9fc,1991,,"[20.1, 50.5]",3825754,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Mallo Novegil,6805.0,Right Center Back,136,Celta Vigo,209,['c088f847-3d8c-4368-989b-3eb9fb7016cb'],21,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:21.261,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f057c2d0-37fa-4914-afed-59f2517469af,1994,,"[65.8, 46.6]",3825754,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,136,Celta Vigo,209,['eb2a0017-1c52-4de2-a791-99addc5f367d'],26,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:26.037,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901a5ad4-de1e-4f28-913b-2903da176d0f,2001,,"[73.7, 26.3]",3825754,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,136,Celta Vigo,209,['3ca29fa4-45e7-4dbf-a1ee-e6d9da640f9a'],32,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:32.344,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,029f58a6-6bf9-4c34-a5e6-8cec5bdf1860,2003,,"[46.9, 48.3]",3825754,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,136,Celta Vigo,209,['6687ee3a-c429-4b46-96b3-0d0f8ac4763a'],33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:33.037,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3bbf303-dca7-402c-8a1c-83392669c99d,2012,,"[28.9, 20.8]",3825754,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Left Defensive Midfield,137,Las Palmas,208,['ffc746f2-229f-4630-903d-3cfd1e9db418'],41,,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:41.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c25be08-3869-4988-b86e-03ec082f0d0e,2015,,"[49.0, 50.0]",3825754,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,137,Las Palmas,208,['83770878-03c4-431b-956f-03a4bc14768c'],47,,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:47.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dedf8ef1-8a55-4f92-9372-0184444a977a,2018,,"[75.6, 64.9]",3825754,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mubarak Wakaso,6626.0,Right Wing,137,Las Palmas,208,['06aa91ce-69ec-484d-a182-d4431fb65745'],52,,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:52.138,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96094439-8ca0-47ec-9e3b-a7f86d25c9d9,2022,,"[102.0, 64.3]",3825754,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Simón Rodríguez Santana,7906.0,Right Back,137,Las Palmas,208,['b9ce09a7-f305-486a-b8a6-65bf5e940c31'],56,,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:56.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80cdad18-0140-43e6-adeb-4a8d7b743f58,2032,,"[47.2, 2.9]",3825754,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,139,Celta Vigo,209,['522332c6-5809-4f0d-86e0-e88e7b4c06c5'],38,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:38.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef3da74e-5b37-42e4-ab38-96580385bb35,2035,,"[85.8, 35.0]",3825754,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Iago Aspas Juncal,5217.0,Center Forward,139,Celta Vigo,209,['c4d510b1-3b77-46e7-a17b-45e3b4d0060b'],42,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:42.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a6b0798-2248-4787-9e27-9430a72704c6,2042,,"[25.7, 31.0]",3825754,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Left Center Back,140,Las Palmas,208,['e9f8a14d-361b-410e-953a-b1715c38eaaf'],46,,,,,,,,,,,,,,,,,,Las Palmas,208,00:13:46.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1db14ce-e44e-456d-8482-61bc89f9b988,2044,,"[50.7, 12.8]",3825754,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Right Defensive Midfield,140,Las Palmas,208,['75cfbc71-ea6f-4367-a223-3d13d6a89673'],49,,,,,,,,,,,,,,,,,,Las Palmas,208,00:13:49.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1eb4376b-30a8-461e-8b36-2cb8643c364e,2047,,"[55.9, 34.1]",3825754,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mubarak Wakaso,6626.0,Right Wing,140,Las Palmas,208,['1ca089e2-8c5c-4474-bb4f-4e5740afdd84'],52,,,,,,,,,,,,,,,,,,Las Palmas,208,00:13:52.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262742d3-2b6d-46b8-881f-d6826c1e48f7,2054,,"[57.2, 15.0]",3825754,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jerónimo Figueroa Cabrera,6934.0,Right Defensive Midfield,141,Las Palmas,208,['57f23dd0-580b-4b82-8ecb-a54b05a6d6ce'],27,,,,,,,,,,,,,,,,,,Las Palmas,208,00:14:27.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afa75be9-8a82-441b-a56a-ee24b32d612d,2057,,"[89.6, 9.8]",3825754,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Willian José da Silva,6721.0,Center Forward,141,Las Palmas,208,['5085b726-5b28-41b0-93a7-6d7af669027b'],30,,,,,,,,,,,,,,,,,,Las Palmas,208,00:14:30.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8e2e034-1225-423a-93de-a95b89a66378,2060,,"[32.3, 74.2]",3825754,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Right Back,142,Celta Vigo,209,['ade12407-cad6-4c7f-a9ee-de47257edc5c'],30,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:30.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17e955c8-17ae-4a6e-8f3b-699a3fe06253,2068,,"[1.6, 50.4]",3825754,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,142,Celta Vigo,209,['0a28496f-8b6c-4858-b270-f63d993a8205'],38,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:38.070,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2cd2fbc-7353-448c-9764-74483605c2f7,2072,,"[73.1, 35.4]",3825754,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,142,Celta Vigo,209,['fa6a26d0-90a4-43b2-ac6b-d40bfaf343c4'],44,,,,,,,,,,,,,,,,,,Las Palmas,208,00:14:44.158,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07e1a55b-99c6-47be-98ea-87324354af95,2079,,"[80.2, 64.2]",3825754,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iago Aspas Juncal,5217.0,Center Forward,143,Celta Vigo,209,['9e5b2ab3-a62b-4c85-a3b2-9cb0fc435e12'],52,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:52.670,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb810ef2-d432-45fe-93fe-9bd2f6332358,2086,,"[84.1, 5.5]",3825754,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Viera Ramos,10755.0,Left Wing,143,Celta Vigo,209,['b6800a53-1676-4ce4-a90e-7d1454f3dd42'],1,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:01.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2f5fac5-b4f3-478f-8bfa-bc2560f8ace0,2088,,"[66.7, 73.7]",3825754,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Castro Otto,6802.0,Right Back,143,Celta Vigo,209,['3ed77ad5-47d8-4f43-aa17-de8f4ff3be9a'],3,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:03.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6174140e-18f1-4076-a62a-5d80b5e8331a,2094,,"[86.2, 56.3]",3825754,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mubarak Wakaso,6626.0,Right Wing,144,Las Palmas,208,['5a9d47fe-a4e1-4a9e-948e-ef15dfb3382b'],35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:35.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d530c59-5b86-4cc5-a9b0-88f8b45fe663,2097,,"[97.0, 62.5]",3825754,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Willian José da Silva,6721.0,Center Forward,144,Las Palmas,208,['dfccf526-d8d4-4968-a6a2-5b22d8520210'],39,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:39.684,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2df4cf59-661d-4b6e-8345-166f9613d94b,2099,,"[106.5, 36.7]",3825754,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,144,Las Palmas,208,['b7ab12e5-5043-4317-8d19-e3ebb5ebefb4'],40,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:40.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7d09a9b-f74c-41b9-9ee5-1f1ca84f80f8,2102,,"[57.2, 73.7]",3825754,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David García Santana,6927.0,Right Center Back,145,Las Palmas,208,['e576c641-1697-479f-b083-e39db9141b91'],57,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:57.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffb7dd7a-7753-44f0-89d6-0021de7d8fb3,2105,,"[48.2, 48.3]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aythami Artiles Oliva,8440.0,Left Center Back,145,Las Palmas,208,['14ac611e-59a0-4137-aedd-bd30b00816e7'],0,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:00.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d0431b5-97cd-47d1-9c35-8d29c8d22c4d,2108,,"[52.2, 22.2]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dani Castellano Betancor,6932.0,Left Back,145,Las Palmas,208,['9dd12b4c-3f5c-4fce-b242-c57224fc59ec'],4,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:04.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe49f2a7-acd2-49a8-b582-79260f05e913,2111,,"[63.3, 3.9]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jerónimo Figueroa Cabrera,6934.0,Right Defensive Midfield,145,Las Palmas,208,['7546cdbe-c940-49c2-8aee-116bfca96777'],6,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:06.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67b9340f-1490-4980-a3c7-23ce3bd47328,2115,,"[37.8, 4.1]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dani Castellano Betancor,6932.0,Left Back,145,Las Palmas,208,['d783f7cc-ab46-4e15-a639-6e4e628cd19f'],9,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:09.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90ca2bb9-f1ad-48f1-8580-e0553584b781,2118,,"[13.2, 34.7]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Varas Herrera,26753.0,Goalkeeper,145,Las Palmas,208,['91d047a2-77df-41b1-9841-d34f9e034dbf'],12,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:12.862,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9aa9a0ca-f677-4288-8000-2db5116e5513,2121,,"[31.2, 65.0]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David García Santana,6927.0,Right Center Back,145,Las Palmas,208,['9797a7b8-1595-49f0-b5e9-b52c65215f4f'],16,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:16.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959ed6b6-408b-48cc-885f-80f5daf40eec,2124,,"[23.7, 27.6]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aythami Artiles Oliva,8440.0,Left Center Back,145,Las Palmas,208,['5e3f11f4-9304-4a53-875d-76f75e7633e6'],18,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:18.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afcc976a-2184-4c6f-b0b1-44dddcfd68ee,2127,,"[51.9, 18.9]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Viera Ramos,10755.0,Left Wing,145,Las Palmas,208,['a115d374-186d-48d3-aea9-86a92a8f28e7'],23,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:23.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e0ce525-38d7-44b0-aafa-b0449b1ce0f6,2130,,"[33.9, 35.4]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aythami Artiles Oliva,8440.0,Left Center Back,145,Las Palmas,208,['f41aa723-77a5-4b81-a4e2-cce19226c5d6'],26,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:26.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f6231b0-cc5f-4514-8ecc-0535810bc45e,2133,,"[37.4, 68.2]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David García Santana,6927.0,Right Center Back,145,Las Palmas,208,['3da0a039-cbc3-462a-a598-69c3f397e11c'],28,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:28.782,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1ae7b99-83f0-4a91-baa8-726d45eaa3da,2136,,"[51.1, 30.2]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aythami Artiles Oliva,8440.0,Left Center Back,145,Las Palmas,208,['88472de7-72c7-4753-8b5d-d395c07e341a'],35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:35.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5c8e8a8-8cd0-4f96-aba2-d1a67a890fe2,2139,,"[72.7, 32.8]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Viera Ramos,10755.0,Left Wing,145,Las Palmas,208,['6da21767-e59a-418f-b3b4-b2cf603d301e'],38,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:38.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08f24ce9-14f1-43db-93cf-ac5f728cd234,2142,,"[70.5, 43.6]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roque Mesa Quevedo,3610.0,Left Defensive Midfield,145,Las Palmas,208,['591d3e11-534c-431a-9da6-48bc62b48e72'],40,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:40.428,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca041d6e-5078-4571-a439-34a3695b653f,2145,,"[57.3, 32.6]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aythami Artiles Oliva,8440.0,Left Center Back,145,Las Palmas,208,['79812889-8c95-4531-9992-0fe8b368a212'],42,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:42.178,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604b458a-4acc-4614-b027-18f6f5e89973,2149,,"[75.6, 34.5]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Viera Ramos,10755.0,Left Wing,145,Las Palmas,208,"['9d0bfc97-1874-4e04-ace6-3d914fdeac4a', 'ae9b2c7a-6e7d-4a6e-8330-b0c1202c78e2']",45,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:45.311,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53f03f8a-5056-459a-a065-7773ac4bf7d2,2151,,"[71.8, 31.0]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roque Mesa Quevedo,3610.0,Left Defensive Midfield,145,Las Palmas,208,['72e087a5-52e8-466d-bc4b-490df2f852ed'],46,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:46.591,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0fa376e-b733-4050-a280-cd4c0991fd28,2154,,"[83.7, 27.1]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dani Castellano Betancor,6932.0,Left Back,145,Las Palmas,208,['400f08b5-8935-4994-982c-cfe87fccee3d'],48,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:48.052,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eeaedd80-5ae7-4b60-871c-4120ab4021a6,2158,,"[74.9, 54.6]",3825754,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iago Aspas Juncal,5217.0,Center Forward,145,Las Palmas,208,['6fa83a75-772a-40ca-970f-8b962442d866'],51,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:51.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af2ec4da-03f7-4b38-9e32-4cb7e1e6fb02,2167,,"[83.4, 5.6]",3825754,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Willian José da Silva,6721.0,Center Forward,145,Las Palmas,208,"['2e732308-9947-4b27-85aa-c1826b896504', '4d80c4f4-4aea-400b-8db9-1cc698ac13b4']",1,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:01.597,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fdb8204-8c09-4b9b-9337-1bf29fd02d84,2170,,"[97.0, 44.2]",3825754,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mubarak Wakaso,6626.0,Right Wing,145,Las Palmas,208,['c658ae2b-f593-4297-bfd7-7b2b1a2d9ae1'],5,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:05.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604b589c-8aaf-4851-a444-b237a9f7d303,2174,,"[27.5, 47.0]",3825754,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,146,Celta Vigo,209,['7f084bc9-fcf6-4fb5-afe6-4bfd22453ccb'],9,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:09.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8c9be36-7cda-48c2-a2a0-51d98fb83856,2177,,"[34.4, 45.1]",3825754,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,146,Celta Vigo,209,['e3f2bcdc-9f5f-435f-9bd1-b2e2a45f2ee7'],11,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:11.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a04e6e95-2835-4022-b7bb-95a0cdda81be,2180,,"[52.0, 5.6]",3825754,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Planas Antolínez,7577.0,Left Back,146,Celta Vigo,209,['698b0349-ead1-48af-b43b-06b623fbc718'],16,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:16.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cd4ea4d-58d0-4a63-b186-c5cf805b30ca,2184,,"[77.0, 16.2]",3825754,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,146,Celta Vigo,209,"['4d0ff038-d718-45ad-9b86-a8a94452ae11', 'cbc83c7e-761b-4be9-b7a3-6c1dd1cd048c']",19,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:19.891,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc0b298a-992d-457b-b825-9c904efc0472,2188,,"[39.3, 56.5]",3825754,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Left Defensive Midfield,147,Las Palmas,208,['f5be6233-dff1-4749-bcc6-fb8c987f5c1d'],22,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:22.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beb39ee9-6df7-4b09-99e9-80d6938091f7,2191,,"[52.4, 59.4]",3825754,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,147,Las Palmas,208,['8f847173-cd9a-406c-a727-c00ae08f902a'],24,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:24.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4ab58a5-66d4-4cc0-9474-607dc147c537,2195,,"[65.9, 50.4]",3825754,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willian José da Silva,6721.0,Center Forward,147,Las Palmas,208,"['041d4716-0f60-4589-b6a2-78bdb913c2ef', 'd0cb0bd7-e3c4-42e0-8904-3b419ac1470e']",28,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:28.181,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da564627-b61d-4999-8ba6-cf07f4f84d94,2198,,"[56.4, 37.4]",3825754,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Right Defensive Midfield,147,Las Palmas,208,['39686545-6b43-4703-a637-fea600ee31a1'],30,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:30.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b03c6fe-365a-4012-9b4b-addeee210308,2202,,"[40.4, 29.3]",3825754,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,147,Las Palmas,208,['7b98bf26-9faa-4e12-a058-e840bb2c2f77'],39,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:39.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60aa2010-e521-4230-a9ad-7293076a3b34,2216,,"[53.9, 41.7]",3825754,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Left Center Back,147,Las Palmas,208,['bb386709-fe12-4546-be82-72c3dedd1a9c'],54,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:54.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cca1db4-7a77-4323-bbbc-c7d13c869413,2219,,"[61.5, 35.7]",3825754,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Right Defensive Midfield,147,Las Palmas,208,['da64a254-5b04-49dd-b7af-da0ea8ce86fd'],56,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:56.465,Ball Receipt*,
