50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c13138b-f109-4a3b-9f55-222abbda7dae,1452,,"[55.9, 44.5]",3825662,40,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,79,Celta Vigo,209,['d14f350f-e0ef-401c-b412-39d4b9185789'],41,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:41.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42ff743c-1b5d-46c7-a861-4c84c9aa91db,1461,,"[65.2, 9.1]",3825662,40,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Augusto Matías Fernández,19668.0,Right Defensive Midfield,79,Celta Vigo,209,"['a688222a-fadc-4dfd-9f2a-7d92a97bb2dd', 'fa65d7f3-e82d-40f6-8056-00f6d1d722f8']",46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:46.597,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07088fbc-6846-4654-89e5-1b1c230c94d6,1471,,"[59.0, 32.5]",3825662,40,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,79,Celta Vigo,209,['4157398f-ab78-434e-9afe-fb531b836830'],51,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:51.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee073795-62ae-4a7c-a640-5daf455c42fe,1475,,"[75.3, 40.0]",3825662,40,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Wass,6797.0,Left Defensive Midfield,79,Celta Vigo,209,['225fcfb5-28d8-4e76-81da-e3c23dff3489'],57,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:57.618,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94c8be2b-d4ee-4e9b-a608-842a73b8a1be,1478,,"[82.8, 32.2]",3825662,40,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,79,Celta Vigo,209,['0d762ff1-b0fe-4393-a430-c543835482fb'],59,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:59.215,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad76446f-65fd-46d1-8a21-fcc6f6ce52f8,1483,,"[92.6, 4.8]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Agudo Durán,6724.0,Left Wing,79,Celta Vigo,209,"['522df246-3905-45d3-b3dc-2bbbe2a37a96', 'a6367ff1-58fd-4840-a124-77e5bf2530b6']",0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:00.356,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3fdf22e-beb2-4532-9bae-307860bb435d,1488,,"[66.3, 62.1]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan Javier Rodríguez Portillo,26288.0,Center Forward,79,Celta Vigo,209,['8ab1c36a-5a9d-4464-a7c4-e62805d002c9'],8,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:08.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dffcda0-c649-46af-8d3c-edda43a6d225,1490,,"[66.9, 8.5]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan Castro Otto,6802.0,Left Back,79,Celta Vigo,209,['ec3e0acf-a061-4d24-9f64-0e5f1ad83a23'],9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:09.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df82b07e-4113-4958-a089-efa3757613cd,1494,,"[50.7, 7.7]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andreu Fontàs Prat,6890.0,Left Center Back,79,Celta Vigo,209,['e39a0698-eb2b-40ca-ab97-b5596aea2993'],14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:14.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5afbef32-8853-4386-89a5-69f59d28b6da,1497,,"[51.6, 18.6]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Augusto Matías Fernández,19668.0,Right Defensive Midfield,79,Celta Vigo,209,['26ca9985-4c86-421d-b284-cbb92e3cf62d'],16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:16.369,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe894e52-df95-417f-8357-fb6d7163cb16,1500,,"[55.5, 57.2]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergi Gómez Solà,6804.0,Right Center Back,79,Celta Vigo,209,['dd6de37a-1396-495a-86bf-2ca14795cdb8'],20,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:20.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038202c-eff6-46ec-9a58-6b1c3a8fe81c,1503,,"[78.1, 48.3]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Wass,6797.0,Left Defensive Midfield,79,Celta Vigo,209,['c07cdbbe-b826-4c3f-a022-dc83989433e8'],23,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:23.319,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d28c2b12-5fe2-4e59-a285-d8fab1088703,1507,,"[36.6, 20.8]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fernando Navarro i Corbacho,6913.0,Left Back,79,Celta Vigo,209,['cae9ce33-65b6-4d9f-970e-f96b2daac97b'],24,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:24.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05b62b87-d620-42a8-8153-ef2ef93e898a,1511,,"[26.6, 44.9]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,80,RC Deportivo La Coruña,219,['97874063-e3c3-4cd7-9b4c-c932a19c5a5b'],27,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:27.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a21a2e3f-dc44-4ef9-938b-a2b22459798b,1514,,"[24.9, 22.9]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,80,RC Deportivo La Coruña,219,['fad84e98-dbec-4106-9d66-56f6d35bf65f'],28,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:28.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e04fa029-a547-4e2d-afac-afe3864044b2,1518,,"[5.1, 39.7]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Germán Darío Lux,27305.0,Goalkeeper,80,RC Deportivo La Coruña,219,['e6a2f4de-0ea6-4bc5-a5c0-9664d551bbf1'],32,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:32.697,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495bb2c0-0c29-4d97-824a-960c1979e8bb,1521,,"[57.1, 34.8]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,81,Celta Vigo,209,['131929e2-c41d-4988-8892-7495e8c8395a'],38,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:38.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aae00db0-0d89-4be0-8648-8b0f2772dc26,1530,,"[64.5, 64.4]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,81,Celta Vigo,209,['e01fc6fa-413d-46ec-82d7-da9bf90aff32'],46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:46.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dec7e230-463b-4955-a3a9-d46dc8aea82f,1533,,"[64.2, 57.8]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Defensive Midfield,81,Celta Vigo,209,['d65e645d-39a2-4f73-b40a-1cdab39d204b'],47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:47.311,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c7ef1eb-b52c-41e6-85e5-4e67e75fbec4,1536,,"[42.6, 63.7]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Right Center Back,81,Celta Vigo,209,['90905bef-15e0-4ebb-8c62-c8c25e472519'],49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:49.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfb6aa21-61da-4a9a-94d6-ffb46ae66c2e,1539,,"[46.0, 53.4]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Defensive Midfield,81,Celta Vigo,209,['91abe40b-4ef0-4a9c-bf4f-48bb59d39188'],52,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:52.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4460b6d7-f8b2-4448-9df0-efd7719c1acd,1542,,"[62.0, 51.2]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Left Defensive Midfield,81,Celta Vigo,209,['75693807-a4fb-4b53-bf4c-e7fdf328e3df'],54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:54.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba5bcf50-a5f7-433e-909f-dbf54a5a2941,1546,,"[55.9, 36.5]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,81,Celta Vigo,209,['e0f41851-d903-484b-837c-74d29458c319'],56,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:56.746,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b29473be-a5e1-4b7b-a143-8ed1fa0cbc1a,1549,,"[71.0, 7.8]",3825662,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,81,Celta Vigo,209,['072e1ed6-5a51-4b23-ab49-5d940ed9db54'],59,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:59.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c0e3d33-5b85-4ede-9987-dfc75f23c172,1552,,"[74.9, 1.6]",3825662,42,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,81,Celta Vigo,209,['b32cccd4-cf28-4551-af74-5df96c06cbfd'],2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:02.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c78ed73b-e370-48f4-92b1-2fab90f70501,1555,,"[101.1, 21.9]",3825662,42,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,81,Celta Vigo,209,['39ab83ae-9986-4686-a1c6-1fc10dd10630'],4,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:04.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173c8b38-1847-441c-b10b-e7716f027d47,1563,,"[5.1, 71.4]",3825662,42,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,81,Celta Vigo,209,['e9ed2d04-80c2-47c8-a64b-63eb93711afd'],9,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:42:09.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed447b28-c0e4-4e3d-a678-98297a057fe2,1568,,"[88.2, 17.6]",3825662,42,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,82,Celta Vigo,209,['2c5433e9-22a2-450d-b049-dfd3590edb18'],17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:17.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600726f-0e94-4f26-bcc6-8cd6cdf74ee4,1571,,"[97.7, 4.2]",3825662,42,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Right Defensive Midfield,82,Celta Vigo,209,['d065f7ae-e87e-41fc-b914-0125c600373e'],20,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:20.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,080f7b75-315d-47d2-bffb-ceb2c3d5a4cb,1583,,"[105.0, 74.7]",3825662,42,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Gracia Calmache,25921.0,Right Wing,84,RC Deportivo La Coruña,219,['61f651ad-38ec-46f9-93a5-2c96d368edf7'],47,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:42:47.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d31d137-4892-4498-8fd4-082a99a7efc2,1590,,"[34.3, 7.8]",3825662,43,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Right Defensive Midfield,86,Celta Vigo,209,['ee39b96f-abe7-4a85-b18c-d18733469d5f'],28,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:28.118,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a4226c8-1900-4d85-8deb-4f17ab0c64e7,1593,,"[34.3, 3.7]",3825662,43,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Castro Otto,6802.0,Left Back,86,Celta Vigo,209,['665359e1-9c06-4886-b349-ba4367858639'],29,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:29.457,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd2392bc-06a5-47e4-b9ce-021aa27eb416,1604,,"[93.0, 26.7]",3825662,43,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Center Attacking Midfield,86,Celta Vigo,209,['d588a722-c40e-4041-bda8-455cfac92097'],37,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:37.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f25f46e5-45ea-44a1-9eb7-d44526ea62a9,1609,,"[19.4, 44.8]",3825662,43,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Right Defensive Midfield,86,Celta Vigo,209,['cfcc174d-93df-490b-b927-3a63362358d6'],43,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:43.108,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d772bb3f-b5b2-419c-8cdd-9c793a2befda,1612,,"[10.2, 44.7]",3825662,43,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Álvarez Conde,6884.0,Goalkeeper,86,Celta Vigo,209,['054ce55f-6a64-4cd3-9c2c-41685e4bca8b'],46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:46.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c4f1ec4-926b-43a1-816c-03a3bbc2306b,1622,,"[102.0, 10.6]",3825662,43,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Center Attacking Midfield,87,RC Deportivo La Coruña,219,['6484eca3-c86d-4071-bc0e-33dd54b7df35'],59,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:59.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6ba08b6-9cc6-41d3-9ef5-2d8676c950a5,1628,,"[91.3, 8.1]",3825662,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,88,RC Deportivo La Coruña,219,['7064dcad-c2d9-4608-9b51-e99039f2f225'],14,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:14.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad32dce2-0336-47fa-9948-d663c55d7fb8,1630,,"[96.1, 3.4]",3825662,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,88,RC Deportivo La Coruña,219,['6fc90066-aa87-47bf-9519-9ef838e2e759'],14,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:14.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179fae26-9d47-43ef-a666-fa2c03dcbd43,1632,,"[86.1, 21.9]",3825662,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,88,RC Deportivo La Coruña,219,['ee41b125-3136-495f-95ee-91fc05507a4a'],16,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:16.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55148e17-d1b6-4393-8c3e-ba607a688ed9,1636,,"[48.5, 34.0]",3825662,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Right Defensive Midfield,89,Celta Vigo,209,['80189c3d-4ff9-40ca-848c-a2400e9334bf'],37,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:37.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1bd2453-d4c9-463b-95c0-6964b13c3050,1641,,"[57.4, 32.8]",3825662,44,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Wass,6797.0,Left Defensive Midfield,90,Celta Vigo,209,['1af53ba9-1489-46fb-aee0-288e1d0f01ce'],50,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:50.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95bf334b-fe2b-425c-a3bc-15bdcd8ed2ee,1644,,"[46.8, 43.1]",3825662,44,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Gómez Solà,6804.0,Right Center Back,90,Celta Vigo,209,['b2f1359f-a660-4266-a049-5234ce0e4eb8'],51,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:51.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e142d94e-162c-4b99-ae76-e55b11a89ed8,1647,,"[56.3, 51.4]",3825662,44,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,90,Celta Vigo,209,['dbafcb84-84bc-424a-8dca-461659cf9f28'],53,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:53.140,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd1566ce-b588-45ee-907f-1810b7bbf528,1650,,"[102.5, 37.6]",3825662,0,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,90,Celta Vigo,209,['6a8d750d-0d67-46f0-957e-4e4d5797a416'],0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:00.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773a1f7c-bffe-4ee1-8d2a-534fb9794fff,1656,,"[59.7, 37.1]",3825662,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jonathan Javier Rodríguez Portillo,26288.0,Center Forward,91,RC Deportivo La Coruña,219,['42beb3f7-4320-49c1-82c4-8f7aaef2f7b0'],0,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:00.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953190e-b0a9-4dba-acee-440c3a8b1d92,1659,,"[49.1, 35.1]",3825662,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,91,RC Deportivo La Coruña,219,['a9dc35b9-5aff-4bd6-ba8f-d475b940670c'],2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:02.483,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51cb027c-8a07-4b57-8ef4-7d70b657c08c,1663,,"[32.9, 23.1]",3825662,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,91,RC Deportivo La Coruña,219,['93dabceb-3040-4852-9370-aae36d3dd5f1'],4,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:04.559,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266e903f-aa9a-4a83-a0c3-4392b6a40494,1666,,"[89.4, 28.2]",3825662,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lucas Pérez Martínez,6732.0,Center Attacking Midfield,91,RC Deportivo La Coruña,219,['ef028520-35b7-4140-9000-2e3c88aa2d23'],10,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:10.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d6ad405-2f0d-4016-a05c-24f7b3cbcd6c,1672,,"[75.4, 13.7]",3825662,45,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Center Attacking Midfield,92,RC Deportivo La Coruña,219,['7aa79a89-d7c9-47fc-997a-0ec82a279d37'],20,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:20.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c05351ab-5ebf-4c35-8073-d24b21d45c72,1675,,"[98.2, 5.2]",3825662,45,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Carlos Correia Pinto,6734.0,Left Wing,92,RC Deportivo La Coruña,219,['3e615e74-d245-4bec-ba79-96bdc9f46262'],23,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:23.596,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977ae491-3b50-417e-9afe-a2ebe58fb7b5,1692,,"[72.2, 42.4]",3825662,45,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,93,Celta Vigo,209,['1e1b694e-9811-460a-8621-7264da444f75'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:58.912,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803c1fe4-597e-488a-877d-57a9473419e2,1694,,"[85.6, 42.6]",3825662,45,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Iago Aspas Juncal,5217.0,Center Forward,93,Celta Vigo,209,['5f2f4677-5e95-412a-92f7-340043423bf3'],59,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:59.797,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631e1118-1a53-4363-95cb-75853b9fde90,1701,,"[44.6, 10.3]",3825662,46,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,94,RC Deportivo La Coruña,219,['7a3a1cc8-3af3-4b99-a9e1-d379293ca5dd'],3,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:03.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa6f3a98-f8bb-48da-9ee1-9b6f3e0914ec,1703,,"[91.8, 22.4]",3825662,46,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Javier Rodríguez Portillo,26288.0,Center Forward,94,RC Deportivo La Coruña,219,['036719ab-0fdb-493b-9ec5-dc97c38440d4'],6,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:06.576,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf49cfe7-08ed-43c9-9ff8-76564ee717dd,1713,,"[71.8, 24.9]",3825662,46,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,96,Celta Vigo,209,['50583d34-18ec-4a7b-adaa-ca0e3aba3273'],33,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:33.598,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b810d22c-4145-4528-9940-60ec2b7361e5,1716,,"[79.6, 24.6]",3825662,46,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iago Aspas Juncal,5217.0,Center Forward,96,Celta Vigo,209,['7bf67852-aef1-48af-9909-327ca4db2876'],34,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:34.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ee27658-854e-4c46-946d-8b983a4969be,1718,,"[56.5, 59.0]",3825662,46,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Right Wing,97,RC Deportivo La Coruña,219,['7b4cd8c6-df17-4f68-b2b6-73c4e6b85757'],35,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:35.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4dec5f0-9597-4746-bea4-f3551fdd71f4,1724,,"[37.2, 65.3]",3825662,46,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Arribas Garrido,6869.0,Right Center Back,98,RC Deportivo La Coruña,219,['bc449a75-8573-4fcd-89cc-811419fc8e48'],50,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:50.659,Ball Receipt*,
