50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.654243,,,,,,,,,,,,,0f48c312-c104-41a5-859d-49e365602c04,150,,"[31.5, 76.6]",3825594,3,,,,,-0.12079629,,Left Foot,,,"[66.1, 72.4]",,Low Pass,,34.85398,,Incomplete,,José Antonio Reyes Calderón,23816.0,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Right Wing,9,Celta Vigo,209,"['0b91ebb9-504d-4293-b7a2-25c1a8fd9d51', '5725445b-2593-41a1-ac06-c4b50f1d2938']",25,,,,,,,,,,,,,,,,,Sevilla,213,00:03:25.341,Pass,
,,,,,,,,,,,,,,,,2.183055,,,,,,,,,,,,,5725445b-2593-41a1-ac06-c4b50f1d2938,152,,"[54.0, 7.7]",3825594,3,,,,,0.99503803,,Right Foot,,,"[65.1, 24.8]",,High Pass,,20.38676,,,,Daniel Wass,6797.0,,,,,,Recovery,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,9,Celta Vigo,209,"['04ffba22-256e-47bc-8d0b-1d367e90f126', '0f48c312-c104-41a5-859d-49e365602c04']",26,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:26.995,Pass,
,,,,,,,,,,,,,,,,0.522496,,,,,,,,,,,,,90f40959-cc2e-4979-b438-de5273500549,156,,"[67.9, 26.4]",3825594,3,,,,,-0.037860688,,Right Foot,,,"[81.1, 25.9]",,Low Pass,,13.209466,,,,Iago Aspas Juncal,5217.0,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Defensive Midfield,9,Celta Vigo,209,['9ee4ba24-743b-4be4-b3fb-8db2161b578e'],29,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:29.887,Pass,
,,,,,,,,,,,,,,,,0.839682,,,,,,,,,,,,,9d2e2f45-d15e-455c-824b-d16c1da0b9db,161,,"[80.6, 28.4]",3825594,3,,,,,2.3217254,,Right Foot,,,"[75.0, 34.4]",,Low Pass,,8.207314,,Incomplete,,Daniel Wass,6797.0,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,9,Celta Vigo,209,"['7047fecb-443f-4cf3-b995-fd764fc0eda5', '953d03fd-50dc-4e98-a826-d0a7e30f4100', 'd7298280-6c42-4a35-859d-62431928a558', 'ed1373c5-3ca2-4805-8e44-119121007e55']",31,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:31.172,Pass,True
,,,,,,,,,,,,,,,,2.166612,,,,,,,,,,,,,7047fecb-443f-4cf3-b995-fd764fc0eda5,163,,"[45.1, 45.7]",3825594,3,,,,,-2.8683476,,Right Foot,,,"[29.4, 41.3]",,Ground Pass,,16.304907,,,,Timothée Kolodziejczak,10476.0,,,,,,Interception,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,9,Celta Vigo,209,"['15e4eed8-5f33-4c1f-a200-dfb3eb81bb06', '9d2e2f45-d15e-455c-824b-d16c1da0b9db']",32,,,,,,,,,,,,,,,,,Sevilla,213,00:03:32.011,Pass,
,,,,,,,,,,,,,,,,2.928236,,,,,,,,,,,,,71533861-b4f4-4fac-af50-d7d0be68d7d3,167,,"[28.0, 36.9]",3825594,3,,,,,-0.36007687,,Left Foot,,,"[86.7, 14.8]",,High Pass,,62.722404,,Incomplete,,Kevin Gameiro,6401.0,,,,,,,1,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,9,Celta Vigo,209,"['abef2991-3197-4215-b851-80f9fc02bbca', 'c6557835-99bc-40af-88d8-a138021d46ad']",35,,,,,,,,,,,,,,,,,Sevilla,213,00:03:35.540,Pass,
,,,,,,,,,,,,,,,,1.538122,,,,,,,,,,,,,6bca1110-2173-44ca-a6bf-50d06e18968e,172,,"[33.4, 72.5]",3825594,3,,,,,-0.7440993,,Right Foot,,,"[46.0, 60.9]",,Ground Pass,,17.126587,,,,Daniel Wass,6797.0,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,9,Celta Vigo,209,['ea4f7a89-eeb3-4895-bc58-26f45bb6a937'],41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:41.527,Pass,
,,,,,,,,,,,,,,,,0.854269,,,,,,,,,,,,,412ded2b-e7d8-4cfd-bc6d-7494f60dfffc,174,,"[42.7, 61.2]",3825594,3,,True,,,-1.3607075,,Right Foot,,,"[45.6, 47.6]",,Ground Pass,,13.905754,,,,Augusto Matías Fernández,19668.0,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Defensive Midfield,9,Celta Vigo,209,['9c3abdce-647a-473c-bb36-f592491a00f3'],45,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:45.359,Pass,
,,,,,,,,,,,,,,,,1.014244,,,,,,,,,,,,,f8b75c21-0e55-4f4a-8615-1c6920174b22,176,,"[45.6, 47.6]",3825594,3,,True,,,-0.8960554,,Right Foot,,,"[56.0, 34.6]",,Ground Pass,,16.648123,,,,Pedro Pablo Hernández,6801.0,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Left Defensive Midfield,9,Celta Vigo,209,['58659ba2-4a43-4cea-abd6-bbdf807e020c'],46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:46.251,Pass,
,,,,,,,,,,,,,,,,1.251665,,,,,,,,,,,,,d3c6d79a-b94a-4c53-91e0-3088e91fe5f1,178,,"[57.1, 31.6]",3825594,3,,,,,2.0321815,,Left Foot,,,"[48.3, 49.3]",,Ground Pass,,19.766891,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,9,Celta Vigo,209,['a2037cc5-eed4-4de3-93b5-9f21fa0ea4e7'],51,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:51.525,Pass,
,,,,,,,,,,,,,,,,1.332746,,,,,,,,,,,,,4b11ebcb-1eb5-41c8-ad78-af75de2533c6,181,,"[48.3, 49.3]",3825594,3,,,,,0.87308484,,Right Foot,,,"[56.6, 59.2]",,Ground Pass,,12.918979,,,,Daniel Wass,6797.0,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,9,Celta Vigo,209,['00552852-6407-47af-833e-42a707ed3ec8'],53,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:53.568,Pass,
,,,,,,,,,,,,,,,,1.668121,,,,,,,,,,,,,c475ad89-3a2f-438a-8169-d8623c9769aa,184,,"[62.9, 60.3]",3825594,3,,,,,1.0173664,,Right Foot,,,"[72.6, 76.0]",,Ground Pass,,18.45481,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Defensive Midfield,9,Celta Vigo,209,['ce6bba35-b037-44a1-8f6e-020a3779d198'],55,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:55.935,Pass,
,,,,,,,,,,,,,,,,1.125086,,,,,,,,,,,,,7af72da8-ab3e-4e5a-bb8e-ba04e9777776,187,,"[72.6, 76.0]",3825594,3,,,,,-2.1329267,,Right Foot,,,"[64.6, 63.3]",,Ground Pass,,15.009664,,,,Daniel Wass,6797.0,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,9,Celta Vigo,209,['4284dd15-f269-4126-927a-52996e842d17'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:58.394,Pass,
,,,,,,,,,,,,,,,,1.462488,,,,,,,,,,,,,2492dd5a-fc32-473d-b07d-4bfd7fc8db0d,190,,"[64.6, 63.3]",3825594,4,,,,,-2.0026526,,Right Foot,,,"[59.3, 51.8]",,Ground Pass,,12.662543,,,,Augusto Matías Fernández,19668.0,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Defensive Midfield,9,Celta Vigo,209,['3c514996-37c1-491e-bd3b-1aedd54f7fbc'],0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:00.531,Pass,
,,,,,,,,,,,,,,,,1.952077,,,,,,,,,,,,,0bc085f1-5200-4588-b55b-dbfa676a36d9,193,,"[59.3, 51.8]",3825594,4,,,,,-1.7758383,,Right Foot,,,"[54.6, 29.2]",,Ground Pass,,23.083544,,,,Sergi Gómez Solà,6804.0,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Left Defensive Midfield,9,Celta Vigo,209,['9f7770fd-d9e8-4575-83b4-483a3f4bf990'],2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:02.973,Pass,
,,,,,,,,,,,,,,,,1.829833,,,,,,,,,,,,,dcb16028-8435-4fe6-a113-436779855742,196,,"[54.6, 29.2]",3825594,4,,,,,-1.0939045,,Right Foot,,,"[67.0, 5.2]",,Ground Pass,,27.01407,,,,Jonathan Castro Otto,6802.0,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,9,Celta Vigo,209,['531c032f-e692-4023-9228-ed122e8c46a6'],5,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:05.487,Pass,
,,,,,,,,,,,,,,,,1.970691,,,,,,,,,,,,,fa309fcd-9e6e-4ee9-9717-d9f9694578dc,198,,"[67.0, 5.2]",3825594,4,,,,,2.3670244,,Right Foot,,,"[53.0, 18.9]",,Ground Pass,,19.588007,,,,Sergi Gómez Solà,6804.0,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,9,Celta Vigo,209,['8e8f61b0-05f5-4460-a16d-c9a390f27832'],7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:07.317,Pass,
,,,,,,,,,,,,,,,,1.094796,,,,,,,,,,,,,de9506b5-8c83-409d-9ecc-f26e152e7de1,201,,"[53.0, 18.9]",3825594,4,,,,,1.5083776,,Right Foot,,,"[54.0, 34.9]",,Ground Pass,,16.03122,,,,Augusto Matías Fernández,19668.0,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,9,Celta Vigo,209,['29b0feaa-8180-4c85-af5c-fdc99bdd6fbd'],10,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:10.077,Pass,
,,,,,,,,,,,,,,,,1.029756,,,,,,,,,,,,,9beb5ea5-3804-4fd6-8354-1e153bd7404d,204,,"[56.3, 37.5]",3825594,4,,,,,1.1824776,,Right Foot,,,"[62.6, 52.9]",,Ground Pass,,16.63881,,,,Daniel Wass,6797.0,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Left Defensive Midfield,9,Celta Vigo,209,['662798db-b7e0-483c-bf0d-6ec8787d31ee'],13,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:13.331,Pass,
,,,,,,,,,,,,,,,,1.660128,,,,,,,,,,,,,7ffa5d1d-6f92-4b66-a455-b9bd72cd480f,207,,"[79.4, 52.3]",3825594,4,,,,,0.56784403,,Right Foot,,,"[108.4, 70.8]",,Ground Pass,,34.3984,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Defensive Midfield,9,Celta Vigo,209,['a28db96d-2692-4332-b156-001cb9816335'],17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:17.131,Pass,
,,,,,,,,,,,,,,,,1.755045,,,,,,,,,,,,,566a75c2-aef5-4b62-b576-35d292bc8b24,210,,"[107.3, 57.9]",3825594,4,,,,,-2.2763646,95d34d6e-cb74-4740-a097-42a646bc9c48,Right Foot,,,"[98.1, 47.1]",,Ground Pass,,14.187318,,,,Daniel Wass,6797.0,True,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,9,Celta Vigo,209,['e69b914e-b482-400f-8981-ee0c46d1a05f'],21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:21.500,Pass,
,,,,,,,,,,,,,,,,3.575834,,,,,,,,,,,,,0eeb744b-60e1-4f8e-a1a1-94370b7d545a,214,,"[7.0, 36.1]",3825594,4,,,,,0.53504586,,Right Foot,,,"[67.4, 71.9]",,High Pass,,70.21253,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,,Goal Kick,1,From Goal Kick,Sergio Rico González,6823.0,Goalkeeper,10,Sevilla,213,['cee3ca32-124c-44b9-bef2-476d4bf2f12d'],51,,,,,,,,,,,,,,,,,Sevilla,213,00:04:51.956,Pass,
,,,,,,,,,,,,,,,,1.442108,,,,,,,,,,,,,fc8c0bcf-e537-4b83-b3b6-d702a4bf2d74,218,,"[63.7, 0.1]",3825594,5,,,,,1.4898922,,,,,"[64.6, 11.2]",,Low Pass,,11.136427,,,,Pedro Pablo Hernández,6801.0,,,,,,Throw-in,1,From Throw In,Jonathan Castro Otto,6802.0,Left Back,11,Celta Vigo,209,['c4ea91a6-2773-48fc-a461-10492953859c'],7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:07.266,Pass,
,,,,,,,,,,,,,,,,1.270985,,,,,,,,,,,,,f0b1cdc9-13d8-442c-b438-8bb0767a6aa0,222,,"[62.3, 11.8]",3825594,5,,,,,2.4561641,,Left Foot,,,"[44.2, 26.6]",,Ground Pass,,23.380547,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,From Throw In,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,11,Celta Vigo,209,"['1dc6947d-7f68-45b2-af12-569b7389bf82', '22257c86-e1f9-4de6-b140-6e09bc98aaaa']",9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:09.755,Pass,True
,,,,,,,,,,,,,,,,2.194966,,,,,,,,,,,,,2200e084-4110-448f-b6ad-230dd64c64a9,225,,"[47.7, 32.2]",3825594,5,,,,,1.2880404,,Right Foot,,,"[56.3, 61.8]",,Ground Pass,,30.824017,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,11,Celta Vigo,209,['6a424f42-bc13-475c-a9c0-fabccc241793'],11,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:11.786,Pass,
,,,,,,,,,,,,,,,,2.895824,,,,,,,,,,,,,f2cfe964-7c08-4d7f-9724-5c46a0046800,228,,"[69.3, 62.8]",3825594,5,,,,,-0.33250284,,Right Foot,,,"[97.1, 53.2]",,Ground Pass,,29.410883,,Incomplete,,Daniel Wass,6797.0,,,,,,,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,11,Celta Vigo,209,"['63b50ad2-df5b-48a4-8c08-2e56a5d458e0', '8b0ee24a-397d-4633-8fc9-e7ab65c7dc57']",15,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:15.351,Pass,
,,,,,,,,,,,,,,,,1.226629,,,,,,,,,,,,,8b0ee24a-397d-4633-8fc9-e7ab65c7dc57,231,,"[23.0, 26.9]",3825594,5,,,,,0.41424605,,Left Foot,,,"[48.7, 38.2]",,Low Pass,,28.074543,,,,Éver Maximiliano David Banega,5504.0,,,,,,Recovery,1,From Throw In,Timothée Kolodziejczak,10476.0,Left Center Back,11,Celta Vigo,209,"['804af7c2-0b25-46de-bcdf-83767e1348e1', 'f2cfe964-7c08-4d7f-9724-5c46a0046800']",18,,,,,,,,,,,,,,,,,Sevilla,213,00:05:18.247,Pass,
,,,,,,,,,,,,,,,,1.693563,,,,,,,,,,,,,4374b5ca-d4e8-4f17-95e2-7f6a43bf216e,239,,"[87.4, 47.9]",3825594,5,,,,,-0.9782108,,Right Foot,,,"[104.3, 22.8]",,Ground Pass,,30.259214,,,,Manuel Agudo Durán,6724.0,,,,,,,1,From Throw In,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,11,Celta Vigo,209,['333cc0ce-b30a-4837-a816-1f41685d66f4'],24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:24.193,Pass,
,,,,,,,,,,,,,,,,1.868206,,,,,,,,,,,,,858d1681-f9fc-47bb-8e7f-b3d577e9f959,242,,"[100.7, 28.6]",3825594,5,,,,,1.4819221,,Right Foot,,,"[103.4, 58.9]",,Ground Pass,,30.42006,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,From Throw In,Manuel Agudo Durán,6724.0,Left Wing,11,Celta Vigo,209,['c4e40eca-0830-4b53-a8d4-3de137039cd9'],28,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:28.516,Pass,
,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,d2e247d8-f4e1-4955-9be2-e9c731dc5da5,250,,"[44.8, 26.6]",3825594,5,,,,True,0.41822433,,,,,"[47.5, 27.8]",,High Pass,,2.9546573,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Kevin Gameiro,6401.0,Center Forward,11,Celta Vigo,209,"['2f2b086a-a2a1-41c1-a8ee-e1018c064b66', 'b1e9c2b8-9589-43e4-b13f-4519a38246b2']",36,,,,,,,,,,,,,,,,,Sevilla,213,00:05:36.759,Pass,True
,,,,,,,,,,,,,,,,3.083467,,,,,,,,,,,,,18c72e22-a492-4db5-9231-60bd84a8baf7,257,,"[65.5, 22.5]",3825594,6,,,,,0.04217681,,Right Foot,,,"[120.0, 24.8]",,High Pass,,54.54851,,Out,,,,,,,,,Free Kick,1,From Free Kick,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,13,Sevilla,213,,26,,,,,,,,,,,,,,,,,Sevilla,213,00:06:26.576,Pass,
,,,,,,,,,,,,,,,,3.22832,,,,,,,,,,,,,eef5e876-4eba-49be-8a33-900e24834cf8,258,,"[6.0, 44.0]",3825594,6,,,,,0.4689316,,Right Foot,,,"[66.4, 74.6]",,High Pass,,67.70908,,Incomplete,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,Goal Kick,1,From Goal Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,14,Celta Vigo,209,"['5ea1d9ee-8821-4a1c-9346-1c3f0d3954a8', 'd7774606-c85d-43c6-a77b-91b4e8fa1889']",57,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:57.327,Pass,
,,,,,,,,,,,,,,,,2.019438,,,,,,,,,,,,,38ac5ede-7eed-4842-9e30-bb85e9062db9,263,,"[52.2, 4.9]",3825594,7,,,,,2.8043394,,Left Foot,,,"[44.5, 7.6]",,Low Pass,,8.159657,,,,Jorge Andújar Moreno,6672.0,,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Left Wing,15,Sevilla,213,"['45db86e8-6cfe-4260-b80e-a53b5afd7df9', 'a1f01304-cf20-42cd-b159-8a4dc77f4d93']",1,,,,,,,,,,,,,,,,,Sevilla,213,00:07:01.898,Pass,True
,,,,,,,,,,,,,,,,1.369442,,,,,,,,,,,,,4a03e8ba-7dbc-4230-b9bf-1e3a50f17393,265,,"[44.5, 7.6]",3825594,7,,,,,2.4558632,,Right Foot,,,"[36.8, 13.9]",,Ground Pass,,9.94887,,,,Grzegorz Krychowiak,3637.0,,,,,,,1,Regular Play,Jorge Andújar Moreno,6672.0,Left Back,15,Sevilla,213,['3c57477c-9d68-4b33-9889-15626766eed7'],3,,,,,,,,,,,,,,,,,Sevilla,213,00:07:03.918,Pass,
,,,,,,,,,,,,,,,,1.648133,,,,,,,,,,,,,cc66d385-cde1-4902-a9fb-025e379a5df9,268,,"[36.8, 13.9]",3825594,7,,,,,2.4664598,,Right Foot,,,"[5.7, 38.8]",,Ground Pass,,39.83993,,,,Sergio Rico González,6823.0,,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,15,Sevilla,213,['74280585-04fe-4f67-8e45-b7851ca0a811'],7,,,,,,,,,,,,,,,,,Sevilla,213,00:07:07.841,Pass,
,,,,,,,,,,,,,,,,1.856257,,,,,,,,,,,,,7f9fc810-a7e1-4f1f-a07e-ea28b59bfedc,272,,"[6.1, 36.9]",3825594,7,,,,,-1.2197143,,Right Foot,,,"[15.0, 12.6]",,Ground Pass,,25.878563,,,,Timothée Kolodziejczak,10476.0,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,15,Sevilla,213,"['cbb4b2f0-520e-4d4a-a295-725b50c9e382', 'f34e32a4-1745-49fd-8a1c-22032c64fd3c']",10,,,,,,,,,,,,,,,,,Sevilla,213,00:07:10.621,Pass,True
,,,,,,,,,,,,,,,,1.512436,,,,,,,,,,,,,7dd77356-5c1f-4778-b92a-ff31824e8a63,275,,"[15.0, 12.6]",3825594,7,,,,,1.8833487,,Left Foot,,,"[7.6, 35.5]",,Ground Pass,,24.06595,,,,Sergio Rico González,6823.0,,,,,,,1,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,15,Sevilla,213,['1e2233ee-6579-4db4-b319-f2548ecdc3c0'],12,,,,,,,,,,,,,,,,,Sevilla,213,00:07:12.587,Pass,
,,,,,,,,,,,,,,,,3.252451,,,,,,,,,,,,,539d6af5-49e0-4933-a407-04ba69b21184,278,,"[9.3, 43.2]",3825594,7,,,,,0.31115365,,Right Foot,,,"[71.8, 63.3]",,High Pass,,65.65257,,Incomplete,,Kevin Gameiro,6401.0,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,15,Sevilla,213,"['030ef315-dc56-43b7-aa98-e78d6ca311d9', '8df64c7b-067c-45a4-a87c-aaddb303965b']",18,,,,,,,,,,,,,,,,,Sevilla,213,00:07:18.427,Pass,
,,,,,,,,,,,,,,,,1.759704,,,,,,,,,,,,,184fe16a-cf79-4988-98de-7597e7f1c3fb,283,,"[56.9, 13.5]",3825594,7,,,,,-0.4706405,,Right Foot,,,"[79.7, 1.9]",,Ground Pass,,25.581244,,,,Manuel Agudo Durán,6724.0,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,16,Celta Vigo,209,['07295a41-078c-4a81-86de-ce7200c272ca'],24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:24.808,Pass,
,,,,,,,,,,,,,,,,3.835127,,,,,,,,,,,,,929f63b0-4641-4da9-9126-744eac0ca2d8,287,,"[75.3, 6.8]",3825594,7,,,,,0.021425292,,Right Foot,,,"[117.3, 7.7]",,Ground Pass,,42.009644,,,,Jonathan Castro Otto,6802.0,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,16,Celta Vigo,209,['1dbbc48a-41d1-4502-952f-aeaa2d245830'],28,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:28.546,Pass,
,,,,,,,,,,,,,,,,1.732842,,,,,,,,,,,,,5b11598b-d806-48a1-be85-5a13bc9cdb7d,290,,"[117.3, 7.7]",3825594,7,,,,,2.4738593,,Right Foot,,,"[99.8, 21.5]",,Ground Pass,,22.286543,,,,Pedro Pablo Hernández,6801.0,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,16,Celta Vigo,209,['e3d0e64c-c9d2-4343-bb37-3dba944d17f1'],34,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:34.298,Pass,
,,,,,,,,,,,,,,,,0.973521,,,,,,,,,,,,,753a45d1-4483-4b8e-a44a-09be43f3e1b4,292,,"[99.8, 20.9]",3825594,7,,,,,-1.7856117,,Left Foot,,,"[98.6, 15.4]",,Ground Pass,,5.6293874,,Incomplete,,Manuel Agudo Durán,6724.0,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,16,Celta Vigo,209,"['36bfacf5-b814-46ee-8638-34ffb1339312', 'da704a2e-8264-4e45-9fa4-f4bcb3715f76']",36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:36.031,Pass,
,,,,,,,,,,,,,,,,0.394389,,,,,,,,,,,,,dd58a6ac-cba5-4dfd-ac7f-3925b600dd8f,301,,"[46.9, 45.9]",3825594,7,,,,,0.43508396,,Right Foot,,,"[54.0, 49.2]",,Ground Pass,,7.8294315,,Incomplete,,Éver Maximiliano David Banega,5504.0,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Right Wing,16,Celta Vigo,209,"['0eb2539f-3752-4738-8eca-f0888770bf32', '7ac7d8b9-2af3-4b6d-ab82-35c836eb249c']",40,,,,,,,,,,,,,,,,,Sevilla,213,00:07:40.702,Pass,
,,,,,,,,,,,,,,,,1.705103,,,,,,,,,,,,,a079ae24-0676-4ae8-b917-bd4bdd0fc84f,305,,"[76.1, 33.9]",3825594,7,,,,,1.4614081,,Right Foot,,,"[78.0, 51.2]",,Ground Pass,,17.404022,,,,Pedro Pablo Hernández,6801.0,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Left Defensive Midfield,16,Celta Vigo,209,['b5e63a02-485c-4d39-a849-ed4e5086f423'],44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:44.554,Pass,
,,,,,,,,,,,,,,,,1.495326,,,,,,,,,,,,,806754a5-9193-47ba-b665-27121f8b1fd3,308,,"[87.7, 49.3]",3825594,7,,,,,1.1231154,,Left Foot,,,"[97.4, 69.5]",,Ground Pass,,22.408257,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,16,Celta Vigo,209,['286ce67e-bf16-4fb8-a2ff-cb6085e6c321'],47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:47.540,Pass,
,,,,,,,,,,,,,,,,2.225449,,,,,,,,,,,,,76d5102d-4bff-405e-942b-494757e91c75,311,,"[91.0, 43.2]",3825594,7,,,,,-1.1732289,,Right Foot,,,"[102.8, 15.1]",,Ground Pass,,30.477041,,,,Jonathan Castro Otto,6802.0,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,16,Celta Vigo,209,['cd9cee7a-30b8-4016-9276-c07805397299'],54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:54.418,Pass,
,,,,,,,,,,,,,,,,1.349919,,,,,,,,,,,,,7b54a554-741a-4a0c-b788-5a6f28abc887,314,,"[102.8, 15.1]",3825594,7,,,,,1.2836031,,Right Foot,True,,"[109.8, 38.8]",,Low Pass,,24.712143,,Incomplete,,Iago Aspas Juncal,5217.0,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,16,Celta Vigo,209,"['1c75470b-0443-4457-8c79-496b506342a2', '2b9dcce2-5cf3-49c8-a025-2e1828c0b107']",58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:58.287,Pass,
