bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.61697,,,,,,,,,,,,,b563febe-f601-47cf-a38c-951394704164,2668,,,"[73.0, 61.6]",3825833,71,,,,0.6597832,,No Touch,,"[89.5, 74.4]",,Ground Pass,,20.882769,True,Incomplete,,Lucas Vázquez Iglesias,5200.0,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,151,Real Madrid,220,"['25a5a37e-4559-4b07-a28c-ced6a3d181c7', 'ed4637f4-4ecf-461a-8a8d-2072110889ee']",27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:26:27.220,Pass,
,,,,,,,,,,,,,,,,1.725441,,,,,,,,,,,,,25a5a37e-4559-4b07-a28c-ced6a3d181c7,2670,,,"[30.6, 5.7]",3825833,71,,,,2.2562714,,Right Foot,,"[13.1, 27.1]",,Ground Pass,,27.644348,,,,Vicente Guaita Panadero,6625.0,,,,,Recovery,2,Regular Play,Pablo Sarabia García,6720.0,Left Midfield,152,Getafe,216,"['8766ea0a-c993-439c-918e-04a82eebec32', 'b563febe-f601-47cf-a38c-951394704164']",29,,,,,,,,,,,,,,,,,,Getafe,216,00:26:29.837,Pass,
,,,,,,,,,,,,,,,,2.97963,,,,,,,,,,,,,c52bc805-9f80-4df2-9bda-a5e7fe40350d,2673,,,"[13.1, 27.1]",3825833,71,,,,1.1329257,,Right Foot,,"[23.4, 49.1]",,Ground Pass,,24.291769,,,,Carlos Martín Vigaray,6856.0,,,,,,2,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,152,Getafe,216,['76afcad8-0ebc-4b57-9cb9-97b0fe331b2d'],33,,,,,,,,,,,,,,,,,,Getafe,216,00:26:33.586,Pass,
,,,,,,,,,,,,,,,,1.795365,,,,,,,,,,,,,c18cbb7b-abf0-410f-83bd-298008c88032,2677,,,"[24.4, 53.4]",3825833,71,,,,0.8522839,,Right Foot,,"[43.9, 75.7]",,Ground Pass,,29.623302,,,,Moisés Gómez Bordonado,11675.0,,,,,,2,Regular Play,Carlos Martín Vigaray,6856.0,Right Center Back,152,Getafe,216,['59cb95bd-912e-445b-989e-21a9f5498ee6'],37,,,,,,,,,,,,,,,,,,Getafe,216,00:26:37.407,Pass,
,,,,,,,,,,,,,,,,2.552103,,,,,,,,,,,,,017a7e35-36ef-4ce6-b4ea-227750196bb0,2681,,,"[28.5, 73.5]",3825833,71,,,,-2.5043545,,Left Foot,,"[5.4, 56.4]",,Ground Pass,,28.740564,,,,Carlos Martín Vigaray,6856.0,,,,,,2,Regular Play,Moisés Gómez Bordonado,11675.0,Right Center Forward,152,Getafe,216,['6cca2768-6771-4444-b358-2ce8690e32e7'],44,,,,,,,,,,,,,,,,,,Getafe,216,00:26:44.239,Pass,
,,,,,,,,,,,,,,,,1.111595,,,,,,,,,,,,,4e8e048a-6c6f-4a91-b1f8-f27024e3dd4a,2684,,,"[4.1, 56.0]",3825833,71,,,,-1.5707964,,Right Foot,,"[4.1, 36.5]",,Ground Pass,,19.5,,,,Vicente Guaita Panadero,6625.0,,,,,,2,Regular Play,Carlos Martín Vigaray,6856.0,Right Center Back,152,Getafe,216,['b0e53de0-8e83-41ae-a60a-f4b6ede990bf'],48,,,,,,,,,,,,,,,,,,Getafe,216,00:26:48.457,Pass,
,,,,,,,,,,,,,,,,2.126606,,,,,,,,,,,,,ac8cfa64-efd3-436b-ab1e-04d916597da3,2687,,,"[5.0, 31.6]",3825833,71,,,,-0.47285923,,Left Foot,,"[43.9, 11.7]",,High Pass,,43.694622,,,,Abdoul Karim Yoda,27092.0,,,,,,2,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,152,Getafe,216,['e3584fe0-214c-4a9d-ad9d-1b26c19aa715'],52,,,,,,,,,,,,,,,,,,Getafe,216,00:26:52.209,Pass,
,,,,,,,,,,,,,,,,1.81255,,,,,,,,,,,,,2b656045-7526-4701-a173-653ebb661794,2690,,,"[43.9, 11.7]",3825833,71,,,,-0.5579232,,Left Foot,,"[57.2, 3.4]",,Ground Pass,,15.677372,,,,Pablo Sarabia García,6720.0,,,,,,2,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,152,Getafe,216,['e0795126-9dc0-4e05-a089-f257bfe1caf9'],55,,,,,,,,,,,,,,,,,,Getafe,216,00:26:55.396,Pass,
,,,,,,,,,,,,,,,,1.334453,,,,,,,,,,,,,fd5b6884-e07c-4ed8-a36e-2e835bde87c7,2694,,,"[93.7, 17.5]",3825833,72,,,,0.9529662,,Left Foot,True,"[110.4, 41.0]",,Ground Pass,,28.829498,,Incomplete,,Stefan Šćepović,23416.0,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Left Midfield,152,Getafe,216,"['a70ccf03-0adf-44c7-a17a-24c80c3a3307', 'd2b5da8b-c02b-47d2-8f36-38b56789786c', 'e3dd04be-ee16-40fb-af4e-0f5e774022d8']",1,,,,,,,,,,,,,,,,,,Getafe,216,00:27:01.888,Pass,True
,,,,,,,,,,,,,,,,0.747196,,,,,,,,,,,,,67c5c781-9cbc-45f9-a4fc-3edcd7f1f30d,2697,,,"[77.3, 0.1]",3825833,72,,,,2.5710099,,,,"[70.6, 4.4]",,Low Pass,,7.961156,,,,Emiliano Buendía,11813.0,,,,,Throw-in,2,From Throw In,Abdoul Karim Yoda,27092.0,Left Back,153,Getafe,216,['d9a10dde-2cb1-428f-a46e-4fdb4a1a552c'],12,,,,,,,,,,,,,,,,,,Getafe,216,00:27:12.758,Pass,
,,,,,,,,,,,,,,,,3.211078,,,,,,,,,,,,,b68e561f-6cf7-40d7-bcbc-e83707b8bd03,2700,,,"[84.8, 16.8]",3825833,72,,,,1.3661184,,Right Foot,,"[95.2, 66.9]",,High Pass,,51.168056,,,,Moisés Gómez Bordonado,11675.0,,True,,,,2,From Throw In,Emiliano Buendía,11813.0,Left Defensive Midfield,153,Getafe,216,['5853db52-b633-4c6e-88db-49fa364fe35c'],18,,,,,,,,,,,,,,,,,,Getafe,216,00:27:18.377,Pass,
,,,,,,,,,,,,,,,,2.197917,,,,,,,,,,,,,a150fd89-db9a-4789-aeaa-255a954cb0a9,2703,,,"[95.2, 66.9]",3825833,72,,,,-2.3798122,,Right Foot,,"[82.2, 54.5]",,Ground Pass,,17.965523,,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,,2,From Throw In,Moisés Gómez Bordonado,11675.0,Right Center Forward,153,Getafe,216,['f30d0763-aa03-4cc8-a072-e63308a3ed96'],22,,,,,,,,,,,,,,,,,,Getafe,216,00:27:22.684,Pass,
,,,,,,,,,,,,,,,,1.387867,,,,,,,,,,,,,d94b1219-1b0a-4444-9c6e-f94f13a190a8,2706,,,"[82.2, 54.5]",3825833,72,,,,-1.5965418,,Right Foot,,"[81.6, 31.2]",,Ground Pass,,23.307724,,,,Emiliano Buendía,11813.0,,,,,,2,From Throw In,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,153,Getafe,216,['2b8a3928-368a-43f9-8341-6d1a642611a2'],25,,,,,,,,,,,,,,,,,,Getafe,216,00:27:25.269,Pass,
,,,,,,,,,,,,,,,,0.173538,,,,,,,,,,,,,20173bc4-f381-4835-999a-ac87a393d3ca,2709,,,"[81.6, 31.2]",3825833,72,,,,0.2914568,,Right Foot,,"[88.6, 33.3]",,Ground Pass,,7.3082147,,Incomplete,,,,,,,,,2,From Throw In,Emiliano Buendía,11813.0,Left Defensive Midfield,153,Getafe,216,['c0785611-8537-46f9-b17f-668046bb4054'],26,,,,,,,,,,,,,,,,,,Getafe,216,00:27:26.776,Pass,
,,,,,,,,,,,,,,,,1.208456,,,,,,,,,,,,,ee3160a9-b6ac-45cf-909f-d9cfa0b2b68d,2712,,,"[83.0, 49.2]",3825833,72,,,,-0.7249532,10719fc6-db59-40ea-baa0-7b06f3d55498,Right Foot,,"[101.4, 32.9]",,Ground Pass,,24.581497,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,True,,,,,2,From Counter,Toni Kroos,5574.0,Center Defensive Midfield,154,Real Madrid,220,['0d2161c4-4643-40e7-829d-3778941dd7a2'],33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:33.703,Pass,
,,,,,,,,,,,,,,,,0.75618,,,,,,,,,,,,,69fade92-5242-4846-99e5-459565c86d12,2717,,,"[6.0, 36.0]",3825833,72,True,,,0.00833314,,Right Foot,,"[42.0, 36.3]",,Ground Pass,,36.00125,,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,Goal Kick,2,From Goal Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,155,Getafe,216,['1845fc34-fcb7-4ac3-8548-13182a2f6904'],58,,,,,,,,,,,,,,,,,,Getafe,216,00:27:58.238,Pass,
,,,,,,,,,,,,,,,,2.608709,,,,,,,,,,,,,33ba6b45-4d82-4263-96a7-7828d75485b9,2719,,,"[42.0, 36.3]",3825833,72,,,,-1.2013682,,Right Foot,,"[53.5, 6.6]",,Low Pass,,31.848705,,,,Abdoul Karim Yoda,27092.0,,,,,,2,From Goal Kick,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,155,Getafe,216,['121d1bb3-df4a-40d8-abe2-60e55961fe70'],59,,,,,,,,,,,,,,,,,,Getafe,216,00:27:59.418,Pass,
,,,,,,,,,,,,,,,,1.381086,,,,,,,,,,,,,b21aaa8f-dbb0-45a6-814d-a7ae5bdbe280,2722,,,"[53.5, 6.6]",3825833,73,,,,-0.14106855,,Right Foot,,"[70.4, 4.2]",,Ground Pass,,17.069563,,,,Pablo Sarabia García,6720.0,,,,,,2,From Goal Kick,Abdoul Karim Yoda,27092.0,Left Back,155,Getafe,216,['923cc7f2-f5b1-4e00-bb08-21cabd491f56'],2,,,,,,,,,,,,,,,,,,Getafe,216,00:28:02.496,Pass,
,,,,,,,,,,,,,,,,1.794622,,,,,,,,,,,,,839354d7-dcfc-4ee1-9929-9e9d14cdd1cc,2725,,,"[70.4, 4.2]",3825833,73,,,,3.0032418,,Left Foot,,"[62.5, 5.3]",,Ground Pass,,7.9762144,,,,Abdoul Karim Yoda,27092.0,,,,,,2,From Goal Kick,Pablo Sarabia García,6720.0,Left Midfield,155,Getafe,216,['ebd6ed12-76b5-486b-83ea-4fec2dba6145'],5,,,,,,,,,,,,,,,,,,Getafe,216,00:28:05.015,Pass,
,,,,,,,,,,,,,,,,1.133461,,,,,,,,,,,,,bbd5c31a-3460-4ea1-957a-b4ac2550b379,2728,,,"[62.5, 5.3]",3825833,73,,,,-0.19118446,,Left Foot,,"[74.9, 2.9]",,Ground Pass,,12.630123,,,,Pablo Sarabia García,6720.0,,,,,,2,From Goal Kick,Abdoul Karim Yoda,27092.0,Left Back,155,Getafe,216,['7166ca77-dcbc-4e9f-b188-14d664bcd1be'],7,,,,,,,,,,,,,,,,,,Getafe,216,00:28:07.468,Pass,
,,,,,,,,,,,,,,,,1.788744,,,,,,,,,,,,,fd0f8722-ed5b-408f-90e2-c4d511344a66,2731,,,"[74.9, 2.9]",3825833,73,,,,2.6620734,,Left Foot,,"[67.4, 6.8]",,Ground Pass,,8.453402,,,,Pedro León Sánchez Gil,6907.0,,,,,,2,From Goal Kick,Pablo Sarabia García,6720.0,Left Midfield,155,Getafe,216,['9fd51e1a-480c-4927-8575-b7e47b1dceec'],11,,,,,,,,,,,,,,,,,,Getafe,216,00:28:11.551,Pass,
,,,,,,,,,,,,,,,,2.185512,,,,,,,,,,,,,d372935f-34f0-45b7-8ed8-aed31802ac9c,2734,,,"[67.4, 6.8]",3825833,73,,,,1.7497135,,Right Foot,,"[62.3, 35.0]",,Ground Pass,,28.65746,,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,,2,From Goal Kick,Pedro León Sánchez Gil,6907.0,Right Midfield,155,Getafe,216,['a4a53004-a768-46f2-a33b-3b37db8cf1c0'],14,,,,,,,,,,,,,,,,,,Getafe,216,00:28:14.454,Pass,
,,,,,,,,,,,,,,,,1.055107,,,,,,,,,,,,,a8e4363f-c83a-499c-9063-b1b2e7974989,2737,,,"[62.3, 35.0]",3825833,73,,,,1.4860326,,Right Foot,,"[64.9, 65.6]",,Ground Pass,,30.710258,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,2,From Goal Kick,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,155,Getafe,216,['f192bca5-fa6e-443b-abc8-9ae8a4e8509c'],17,,,,,,,,,,,,,,,,,,Getafe,216,00:28:17.483,Pass,
,,,,,,,,,,,,,,,,1.542728,,,,,,,,,,,,,753abe20-44bd-468e-a88a-8a93352462ae,2740,,,"[64.9, 65.6]",3825833,73,,,,0.3104458,,Right Foot,,"[94.2, 75.0]",,Ground Pass,,30.770927,,,,Moisés Gómez Bordonado,11675.0,,,,,,2,From Goal Kick,Damián Nicolás Suárez Suárez,6627.0,Right Back,155,Getafe,216,['7829e0ae-715f-4372-844c-a0027f8f0681'],20,,,,,,,,,,,,,,,,,,Getafe,216,00:28:20.944,Pass,
,,,,,,,,,,,,,,,,2.228242,,,,,,,,,,,,,c65349fa-b703-4efa-991e-3703de966017,2744,,,"[95.9, 56.8]",3825833,73,,,,0.06349833,,Left Foot,,"[113.2, 57.9]",,Low Pass,,17.334936,,,,Emiliano Buendía,11813.0,,,,,,2,From Goal Kick,Moisés Gómez Bordonado,11675.0,Right Center Forward,155,Getafe,216,['d4a2eeb0-8880-4fac-9524-fad77921f1d8'],28,,,,,,,,,,,,,,,,,,Getafe,216,00:28:28.107,Pass,
,,,,,,,,,,,,,,,,0.875704,,,,,,,,,,,,,c557d0fd-ac31-4dcc-ade2-61afac2fa896,2748,,,"[115.1, 54.9]",3825833,73,,,,-1.6299864,,Right Foot,True,"[114.3, 41.4]",,Ground Pass,,13.523683,,Incomplete,,,,,,,,,2,From Goal Kick,Emiliano Buendía,11813.0,Left Defensive Midfield,155,Getafe,216,"['c542a575-1ec1-477b-8282-3bd9fe8c590f', 'dc030e30-bce1-4362-a2ab-4ae89aec6617']",30,,,,,,,,,,,,,,,,,,Getafe,216,00:28:30.629,Pass,True
,,,,,,,,,,,,,,,,0.592577,,,,,,,,,,,,,7d080251-640a-43f0-80a3-a3b1e98f8b71,2750,,,"[5.4, 33.3]",3825833,73,,,,1.6951513,,Left Foot,,"[4.7, 38.9]",,High Pass,,5.6435804,,,,Keylor Navas Gamboa,5597.0,,,,,Recovery,2,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,155,Getafe,216,['db037e2c-323b-4240-98ac-52a24b3b1d96'],33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:33.004,Pass,
,,,,,,,,,,,,,,,,0.723097,,,,,,,,,,,,,885fc301-2b40-43c6-a00d-70730db54726,2754,,,"[114.1, 45.1]",3825833,75,,,,-2.0229502,cd8fda2d-49cd-4d44-a4a5-eca5b4596b8a,Right Foot,,"[112.4, 41.6]",,Ground Pass,,3.8910153,,,,Pablo Sarabia García,6720.0,True,,,,Free Kick,2,From Free Kick,Stefan Šćepović,23416.0,Left Center Forward,156,Getafe,216,['c76b2027-b462-4d41-9e54-33ff3e592d6f'],10,,,,,,,,,,,,,,,,,,Getafe,216,00:30:10.157,Pass,
,,,,,,,,,,,,,,,,1.590584,,,,,,,,,,,,,162a888b-8552-435f-983c-6da6ac47d42a,2762,,,"[120.0, 80.0]",3825833,75,,,,-1.7563213,,Right Foot,,"[113.6, 45.9]",,High Pass,,34.69539,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Pedro León Sánchez Gil,6907.0,Right Midfield,157,Getafe,216,['2d72acab-4945-4c4f-9bf3-f0c6d935d074'],34,,,,,,,,,,,,,,,,,,Getafe,216,00:30:34.874,Pass,
,,,,,,,,,,,,,,,,2.39482,,,,,,,,,,,,,cc42211a-9dbe-4a01-a559-335390b21567,2765,,,"[27.0, 55.6]",3825833,75,,,True,1.6336505,,,,"[26.1, 69.9]",,Low Pass,,14.328294,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,Recovery,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Right Center Midfield,158,Real Madrid,220,"['9315b5d9-26ac-4e08-84cc-af9c2f50d1f7', 'a4ee0fcb-cde7-4a2c-a910-705c460e3406']",38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:38.578,Pass,True
,,,,,,,,,,,,,,,,1.186968,,,,,,,,,,,,,0725856b-3bfa-41b9-94fa-69289f229f39,2769,,,"[31.5, 75.9]",3825833,75,,,,-0.6207063,,Right Foot,,"[52.2, 61.1]",,Ground Pass,,25.446611,,,,Lucas Vázquez Iglesias,5200.0,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,158,Real Madrid,220,['617bde91-0324-4eeb-b0f9-702278d6c433'],43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:43.583,Pass,
,,,,,,,,,,,,,,,,2.837869,,,,,,,,,,,,,900d0070-f16d-43a7-ae72-56a53b90ac9e,2772,,,"[54.2, 60.1]",3825833,75,,,,-0.76732785,,Right Foot,,"[88.0, 27.5]",,High Pass,,46.959557,,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,158,Real Madrid,220,"['725c082a-9572-4457-ac64-6a7b2ffea1d9', 'd68cc23c-fa7b-4d5a-8f8f-b836e3dca484']",46,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:46.326,Pass,
,,,,,,,,,,,,,,,,1.53566,,,,,,,,,,,,,043cb3f6-3c92-4818-b0da-0ec7052c541f,2777,,,"[30.4, 68.4]",3825833,75,,,,-0.23757923,,Right Foot,,"[52.7, 63.0]",,Ground Pass,,22.944498,,,,Pedro León Sánchez Gil,6907.0,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Left Midfield,159,Getafe,216,['516a29b1-6c2d-40d9-8370-8ae69d5f0783'],53,,,,,,,,,,,,,,,,,,Getafe,216,00:30:53.530,Pass,
,,,,,,,,,,,,,,,,0.590087,,,,,,,,,,,,,f6718674-6c65-4187-9d41-8172eb1ff7d3,2780,,,"[52.7, 63.0]",3825833,75,,,,-2.2716508,,Right Foot,,"[47.3, 56.6]",,Ground Pass,,8.373769,,,,Emiliano Buendía,11813.0,,,,,,2,Regular Play,Pedro León Sánchez Gil,6907.0,Right Midfield,159,Getafe,216,['a62fea75-a240-4abd-bfc7-81582f166bed'],55,,,,,,,,,,,,,,,,,,Getafe,216,00:30:55.225,Pass,
,,,,,,,,,,,,,,,,3.291898,,,,,,,,,,,,,067ba732-0077-48b4-ae97-4e995789c662,2787,,,"[39.6, 13.4]",3825833,76,,,,2.5225809,,Right Foot,,"[9.0, 35.2]",,Ground Pass,,37.571266,,,,Keylor Navas Gamboa,5597.0,,,,,Recovery,2,Regular Play,Raphaël Varane,5485.0,Left Center Back,160,Real Madrid,220,['c7da8976-2cd1-4dfc-b659-224d74ecc487'],3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:03.385,Pass,
,,,,,,,,,,,,,,,,3.535974,,,,,,,,,,,,,0c281c2c-1c7f-4a4f-bbb8-edbb4cb1f27d,2790,,,"[9.0, 35.2]",3825833,76,,,,0.11585812,,Right Foot,,"[55.4, 40.6]",,High Pass,,46.71317,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,2,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,160,Real Madrid,220,['5b90ee95-afaa-4a4a-9802-416bfa3775a1'],6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:06.777,Pass,
,,,,,,,,,,,,,,,,2.204499,,,,,,,,,,,,,5547aa7a-1126-4177-8c5c-e94d5bed63b0,2792,,,"[55.4, 40.6]",3825833,76,,,,0.28360114,,Head,,"[75.3, 46.4]",,High Pass,,20.728,,Incomplete,,,,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Right Center Midfield,160,Real Madrid,220,['bf785230-7fc7-4584-a32c-315bd1665674'],10,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:10.313,Pass,
,,,,,,,,,,,,,,,,1.804665,,,,,,,,,,,,,a443c62a-29c8-4e5f-8ae1-67dd7cf8e053,2795,,,"[44.8, 30.7]",3825833,76,,,,-1.2490457,,Right Foot,,"[52.5, 7.6]",,Ground Pass,,24.349539,,,,Abdoul Karim Yoda,27092.0,,,,,,2,Regular Play,Carlos Martín Vigaray,6856.0,Right Center Back,161,Getafe,216,['90ad5387-88e0-4147-a1f3-9d57f7297bf3'],13,,,,,,,,,,,,,,,,,,Getafe,216,00:31:13.289,Pass,
,,,,,,,,,,,,,,,,1.84001,,,,,,,,,,,,,5069d8f9-216b-4f8e-bbe8-d189b25caf06,2798,,,"[67.4, 4.2]",3825833,76,,,,0.32175055,,Left Foot,,"[84.8, 10.0]",,Ground Pass,,18.341211,,,,Moisés Gómez Bordonado,11675.0,,,,,,2,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,161,Getafe,216,['de589ae5-b122-42c0-a623-54de12fb32e5'],20,,,,,,,,,,,,,,,,,,Getafe,216,00:31:20.891,Pass,
,,,,,,,,,,,,,,,,2.742447,,,,,,,,,,,,,e2f33433-8bbc-4584-a907-d8e8cfc34da1,2801,,,"[91.8, 14.7]",3825833,76,,,,-0.59488004,,Right Foot,,"[108.5, 3.4]",,Ground Pass,,20.16383,,,,Abdoul Karim Yoda,27092.0,,,,,,2,Regular Play,Moisés Gómez Bordonado,11675.0,Right Center Forward,161,Getafe,216,['45ee59a9-1f83-473a-8dbc-7ef765aa9138'],24,,,,,,,,,,,,,,,,,,Getafe,216,00:31:24.457,Pass,
,,,,,,,,,,,,,,,,1.868136,,,,,,,,,,,,,04171dd0-d11e-482b-966b-f6b5df17e41e,2804,,,"[112.1, 4.6]",3825833,76,,,,1.64296,,Left Foot,True,"[109.1, 46.1]",,Low Pass,,41.60829,,Incomplete,,,,,True,,,,2,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,161,Getafe,216,['6e3f17aa-f065-46e9-82ce-3ba4af676ad6'],28,,,,,,,,,,,,,,,,,,Getafe,216,00:31:28.264,Pass,
,,,,,,,,,,,,,,,,0.569112,,,,,,,,,,,,,b938bcaf-e4c8-4123-acec-c5829acba366,2809,,,"[7.0, 44.1]",3825833,76,True,,,-1.3527448,,Right Foot,,"[14.6, 9.8]",,Ground Pass,,35.131893,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,Goal Kick,2,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,162,Real Madrid,220,['8ee01850-5bab-40d4-ab0e-a22c7f989306'],53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:53.122,Pass,
,,,,,,,,,,,,,,,,4.59649,,,,,,,,,,,,,f64b0e10-3dcb-4b2f-a6c2-70ada3f550dd,2811,,,"[26.6, 8.3]",3825833,77,,,,0.018223984,,Left Foot,,"[108.9, 9.8]",,High Pass,,82.31367,,,,Jesé Rodríguez Ruiz,3990.0,,,,,,2,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,162,Real Madrid,220,['dfebeb1d-e760-4153-bfa5-a47d90daabf9'],0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:00.211,Pass,
,,,,,,,,,,,,,,,,1.094958,,,,,,,,,,,,,d8108dec-2626-4b05-99a0-e890dace4822,2816,,,"[106.8, 6.6]",3825833,77,,,,1.669162,,Right Foot,,"[105.3, 21.8]",,Ground Pass,,15.273834,,,,James David Rodríguez Rubio,5695.0,,,,,,2,From Goal Kick,Jesé Rodríguez Ruiz,3990.0,Left Wing,162,Real Madrid,220,"['365bca99-1dcf-4797-96af-f93b64e2a778', 'b192b408-c880-402b-b93a-a89ca1eb78fd']",13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:13.125,Pass,True
,,,,,,,,,,,,,,,,0.520612,,,,,,,,,,,,,7cea21cb-685f-4e26-9fa2-fe7fd165b7c2,2819,,,"[106.6, 29.0]",3825833,77,,,,1.4349476,,Left Foot,,"[108.5, 42.9]",,High Pass,,14.029255,,Incomplete,,Lucas Vázquez Iglesias,5200.0,,,,,,2,From Goal Kick,James David Rodríguez Rubio,5695.0,Left Center Midfield,162,Real Madrid,220,"['b5c9be4a-5b44-4a2d-84e4-3ffcc4598fe1', 'bc474e6f-29f3-462d-af41-b5c704f05b88']",16,,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:16.025,Pass,
,,,,,,,,,,,,,,,,1.905349,,,,,,,,,,,,,07ab3852-c1db-4b47-84e3-86ffe3a10ad7,2828,,,"[8.8, 4.6]",3825833,77,,,,0.16705586,,Left Foot,,"[34.3, 8.9]",,High Pass,,25.860008,,,,Pedro León Sánchez Gil,6907.0,,,,,,2,From Goal Kick,Moisés Gómez Bordonado,11675.0,Right Center Forward,162,Real Madrid,220,['43b80bf8-5fd1-40fc-aedd-cf4e0dc4c344'],26,,,,,,,,,,,,,,,,,,Getafe,216,00:32:26.498,Pass,
,,,,,,,,,,,,,,,,1.357426,,,,,,,,,,,,,044d7c2b-9052-4654-9f94-1dce73378a9d,2837,,,"[80.9, 76.5]",3825833,77,,,,-2.8250234,,Left Foot,,"[69.3, 72.7]",,Ground Pass,,12.206555,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,2,From Goal Kick,José Ignacio Fernández Iglesias,5202.0,Right Back,162,Real Madrid,220,"['59a7ce53-9edc-4646-a5ec-68854c3dd315', '890d587b-ce24-4140-942c-68d6e7f4525d']",31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:31.880,Pass,True
,,,,,,,,,,,,,,,,0.846022,,,,,,,,,,,,,52284b3f-ba68-465b-92e8-e50c10f71071,2843,,,"[63.6, 75.0]",3825833,78,,,,-1.7041466,,Right Foot,,"[61.4, 58.6]",,Ground Pass,,16.546904,,,,Toni Kroos,5574.0,,,,,Free Kick,2,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Right Center Midfield,163,Real Madrid,220,['22885292-bc05-440d-a513-48ddf39a6985'],8,,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:08.955,Pass,
