ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.319998,,,,,,,,,,,,,ec4f9981-40a0-417f-87be-5e9e77b29989,918,,"[76.2, 3.6]",3825600,24,,,,,2.4835665,,Left Foot,,,,"[55.5, 19.6]",Low Pass,,26.16276,,,Fernando Damián Tissone,19431.0,,,,,,,1,From Throw In,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,58,Málaga,223,['3a094564-cdf9-4c46-b2a8-a409c91ed487'],6,,,,,,,,,,,,,,,,Málaga,223,00:24:06.158,Pass,
,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,d58be011-e100-46b0-a127-aa5308b81e29,921,,"[49.7, 20.3]",3825600,24,,,,,1.3189093,,Right Foot,,,,"[60.2, 61.1]",Ground Pass,,42.129444,,,Marcos Alberto Angeleri,27184.0,,,True,,,,1,From Throw In,Fernando Damián Tissone,19431.0,Right Defensive Midfield,58,Málaga,223,['e8d6595b-7665-4d7b-81c3-e00b2113713f'],9,,,,,,,,,,,,,,,,Málaga,223,00:24:09.858,Pass,
,,,,,,,,,,,,,,0.919999,,,,,,,,,,,,,f0c05d4d-9df5-431e-871f-26a00b1479ed,924,,"[74.3, 70.5]",3825600,24,,,,,-0.61072594,,Right Foot,,,,"[89.3, 60.0]",Ground Pass,,18.309834,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,,1,From Throw In,Marcos Alberto Angeleri,27184.0,Right Center Back,58,Málaga,223,['d49617f9-4ec3-4d8c-89e5-62724d844f0e'],14,,,,,,,,,,,,,,,,Málaga,223,00:24:14.738,Pass,
,,,,,,,,,,,,,,1.839997,,,,,,,,,,,,,11d5af75-3194-4ab7-9b6c-2abff6a7262c,927,,"[97.0, 64.3]",3825600,24,,,,,0.5374927,,Left Foot,,,,"[112.1, 73.3]",Ground Pass,,17.57868,,,Roberto José Rosales Altuve,6569.0,,,,,,,1,From Throw In,Sérgio Paulo Barbosa Valente,25859.0,Center Attacking Midfield,58,Málaga,223,['59f5a717-9099-4c32-9287-bbb77b1c7ed6'],17,,,,,,,,,,,,,,,,Málaga,223,00:24:17.338,Pass,
,,,,,,,,,,,,,,0.33013,,,,,,,,,,,,,5e2015ec-482b-4dd8-abea-108f1a437c3a,930,,"[113.9, 72.2]",3825600,24,,,,,-1.7832284,,Left Foot,,,,"[112.8, 67.1]",Low Pass,,5.217279,Incomplete,,,,,,,,,,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,58,Málaga,223,['da5e54e8-ef25-417e-a693-0a8e3d40cdd3'],19,,,,,,,,,,,,,,,,Málaga,223,00:24:19.258,Pass,
,,,,,,,,,,,,,,1.226825,,,,,,,,,,,,,016e63ad-61ee-4ecb-be98-95edf0045bea,932,,"[120.0, 80.0]",3825600,24,,,,,-1.758753,,Left Foot,,,,"[113.4, 45.3]",High Pass,True,35.32209,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Sérgio Paulo Barbosa Valente,25859.0,Center Attacking Midfield,59,Málaga,223,['844c9953-c5e4-432b-98d4-5f3bacabc086'],49,,,,,,,,,,,,,,,,Málaga,223,00:24:49.594,Pass,
,,,,,,,,,,,,,,2.999999,,,,,,,,,,,,,df01451a-370b-4e94-b1d1-3a9ed4db8e5d,934,,"[77.3, 54.5]",3825600,24,,,,,1.4977558,,Head,,,,"[78.8, 75.0]",High Pass,,20.554804,,,Juan Pablo Añor Acosta,6563.0,,,,,,Recovery,1,From Corner,Roberto José Rosales Altuve,6569.0,Right Back,59,Málaga,223,['7f0066cc-c909-4f1c-819c-90f2ab8ff4d2'],54,,,,,,,,,,,,,,,,Málaga,223,00:24:54.215,Pass,
,,,,,,,,,,,,,,1.919997,,,,,,,,,,,,,399965d4-4ef7-4944-a150-a12d75f9fc14,937,,"[78.8, 75.0]",3825600,24,,,,,-0.98057806,,Left Foot,,,,"[99.7, 43.8]",High Pass,,37.553295,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,,1,From Corner,Juan Pablo Añor Acosta,6563.0,Right Wing,59,Málaga,223,['d88d1ed1-118d-4ce1-ac99-fa2df0c0680e'],57,,,,,,,,,,,,,,,,Málaga,223,00:24:57.255,Pass,
,,,,,,,,,,,,,,0.866763,,,,,,,,,,,,,643606f5-3fe2-4482-a717-cbdd5f805764,940,,"[100.2, 42.9]",3825600,24,,,,,2.649107,,Other,,,,"[96.1, 45.1]",Low Pass,,4.652956,Incomplete,,,,,,,,,,1,From Corner,Charles Días Barbosa de Oliveira,6707.0,Center Forward,59,Málaga,223,['b217b3a9-e9c2-4677-99e9-c22cde5a68b4'],59,,,,,,,,,,,,,,,,Málaga,223,00:24:59.255,Pass,
,,,,,,,,,,,,,,4.139445,,,,,,,,,,,,,7e556146-81ae-497e-9e30-f9320be12e52,946,,"[24.0, 30.8]",3825600,25,,,,,-0.21330419,,Right Foot,,,,"[73.4, 20.1]",High Pass,,50.545525,Incomplete,,Leonardo Carrilho Baptistão,6761.0,,,,,,Free Kick,1,From Free Kick,Alphonse Areola,3379.0,Goalkeeper,61,Villarreal,222,"['7856e1e9-283e-478b-b910-9d51222457e8', 'd90761f5-b3f7-434b-bc7d-d3360db3461a']",33,,,,,,,,,,,,,,,,Villarreal,222,00:25:33.470,Pass,
,,,,,,,,,,,,,,2.35187,,,,,,,,,,,,,d90761f5-b3f7-434b-bc7d-d3360db3461a,949,,"[46.7, 60.0]",3825600,25,,,,True,-0.82006633,,,,,,"[63.4, 42.1]",High Pass,,24.480604,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Roberto José Rosales Altuve,6569.0,Right Back,61,Villarreal,222,"['7e556146-81ae-497e-9e30-f9320be12e52', 'd00f10ea-8c33-4e5a-83fa-1983d358349d', 'd0ca210a-a4b3-4457-bba7-6861f3ade58a']",37,,,,,,,,,,,,,,,,Málaga,223,00:25:37.609,Pass,True
,,,,,,,,,,,,,,1.446867,,,,,,,,,,,,,d00f10ea-8c33-4e5a-83fa-1983d358349d,951,,"[56.7, 38.0]",3825600,25,,,,True,1.8037755,,,,,,"[53.9, 49.8]",Low Pass,,12.127654,,,Antonio Rukavina,5588.0,,,,,,Recovery,1,From Free Kick,Eric Bertrand Bailly,3324.0,Left Center Back,61,Villarreal,222,"['355e3a74-a14f-4204-9b10-896c4eeaa721', '93f3cebc-75f1-4349-9562-e1660620d8a9', 'd90761f5-b3f7-434b-bc7d-d3360db3461a']",39,,,,,,,,,,,,,,,,Villarreal,222,00:25:39.961,Pass,True
,,,,,,,,,,,,,,0.677871,,,,,,,,,,,,,69bdbc5a-d46c-4f2d-8287-8ec78661650b,954,,"[57.2, 46.2]",3825600,25,,,,,-0.6816058,,Right Foot,,,,"[62.5, 41.9]",Ground Pass,,6.824954,,,Jonathan dos Santos Ramírez,6357.0,,,,,,,1,From Free Kick,Antonio Rukavina,5588.0,Right Back,61,Villarreal,222,['f032e0f7-a6c3-4fc9-8d6f-059dd86b1317'],42,,,,,,,,,,,,,,,,Villarreal,222,00:25:42.165,Pass,
,,,,,,,,,,,,,,1.230425,,,,,,,,,,,,,dae65efb-36db-4a1e-bac2-5354dab6fcf0,957,,"[62.1, 42.1]",3825600,25,,,,,1.4911778,,Right Foot,,,,"[63.6, 60.9]",Ground Pass,,18.859745,,,Samuel García Sánchez,6783.0,,,,,,,1,From Free Kick,Jonathan dos Santos Ramírez,6357.0,Right Defensive Midfield,61,Villarreal,222,['f598a15d-d05a-4b42-8c8b-292de798f465'],42,,,,,,,,,,,,,,,,Villarreal,222,00:25:42.942,Pass,
,,,,,,,,,,,,,,1.92799,,,,,,,,,,,,,814fd7db-8bda-4f51-9119-5f56c17c0ad6,960,,"[63.8, 60.3]",3825600,25,,,,,0.26625204,,Right Foot,,,,"[93.5, 68.4]",Ground Pass,,30.784737,,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,,1,From Free Kick,Samuel García Sánchez,6783.0,Right Midfield,61,Villarreal,222,['4113d552-23a7-4e08-a11a-61c3e97dac64'],45,,,,,,,,,,,,,,,,Villarreal,222,00:25:45.514,Pass,
,,,,,,,,,,,,,,4.2256,,,,,,,,,,,,,a8f02ff1-1639-472a-b665-92ee716b5bd0,966,,"[98.9, 80.0]",3825600,26,,True,,,-1.6667966,,,,,,"[95.0, 39.5]",High Pass,,40.687344,,,Denis Suárez Fernández,6609.0,,,True,,,Throw-in,1,From Throw In,Antonio Rukavina,5588.0,Right Back,62,Villarreal,222,['f4f5bea3-1961-4b42-bfa1-c97999581fc1'],4,,,,,,,,,,,,,,,,Villarreal,222,00:26:04.941,Pass,
,,,,,,,,,,,,,,1.578274,,,,,,,,,,,,,a97b9f91-e191-4877-9823-b1a9eaf1d899,968,,"[93.7, 34.0]",3825600,26,,,,,-2.683222,,Right Foot,,,,"[78.5, 26.5]",Ground Pass,,16.94963,,,Bojan Jokić,27155.0,,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Midfield,62,Villarreal,222,['39c1b31b-538c-474b-bd7a-fb103e94b973'],10,,,,,,,,,,,,,,,,Villarreal,222,00:26:10.744,Pass,
,,,,,,,,,,,,,,1.350837,,,,,,,,,,,,,f9d5f270-50ed-4ad8-8468-7339282e4a4a,971,,"[78.8, 23.5]",3825600,26,,,,,0.24848743,,Left Foot,,,,"[98.9, 28.6]",Ground Pass,,20.736923,,,Leonardo Carrilho Baptistão,6761.0,,,,,,,1,From Throw In,Bojan Jokić,27155.0,Left Back,62,Villarreal,222,['5a8b609e-84ae-4b28-b35d-53ee2b975cd8'],13,,,,,,,,,,,,,,,,Villarreal,222,00:26:13.126,Pass,
,,,,,,,,,,,,,,1.62861,,,,,,,,,,,,,48b220ba-2b7c-4190-be4f-435e3df11520,975,,"[14.4, 56.2]",3825600,26,,,,,1.5882618,,Right Foot,,,,"[14.0, 79.1]",Ground Pass,,22.903494,Out,,,,,,,,,Recovery,1,From Throw In,Marcos Alberto Angeleri,27184.0,Right Center Back,62,Villarreal,222,,15,,,,,,,,,,,,,,,,Málaga,223,00:26:15.744,Pass,
,,,,,,,,,,,,,,0.725403,,,,,,,,,,,,,6278d574-9cb7-4fa1-a9c6-f7958aea5f3a,976,,"[105.7, 0.1]",3825600,26,,,,,0.8050035,,,,,,"[113.2, 7.9]",Low Pass,,10.820813,,,Leonardo Carrilho Baptistão,6761.0,,,,,,Throw-in,1,From Throw In,Denis Suárez Fernández,6609.0,Left Midfield,63,Villarreal,222,['ca267c61-bcf4-4328-b3bd-40d97ac38555'],20,,,,,,,,,,,,,,,,Villarreal,222,00:26:20.305,Pass,
,,,,,,,,,,,,,,1.117116,,,,,,,,,,,,,a4d28712-8ebd-487a-9b1c-72b932d5da1c,978,,"[113.0, 7.9]",3825600,26,,,,,-3.0396743,,Right Foot,,,,"[104.2, 7.0]",Ground Pass,,8.845903,Incomplete,,Denis Suárez Fernández,6609.0,,,,,,,1,From Throw In,Leonardo Carrilho Baptistão,6761.0,Right Center Forward,63,Villarreal,222,"['0e66edef-a148-41ec-abbe-39eb62490698', '1f259a1b-bc44-4ce8-8ae7-2a9f1e9535a3']",21,,,,,,,,,,,,,,,,Villarreal,222,00:26:21.030,Pass,
,,,,,,,,,,,,,,1.646785,,,,,,,,,,,,,48f507b1-0f7b-4c39-8e1f-c18e1ee9289f,981,,"[104.6, 0.1]",3825600,26,,,,,1.0155689,,,,,,"[116.2, 18.8]",High Pass,,22.005682,,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,Throw-in,1,From Throw In,Bojan Jokić,27155.0,Left Back,64,Villarreal,222,['2987e461-547e-4731-94e1-8d931643110b'],37,,,,,,,,,,,,,,,,Villarreal,222,00:26:37.150,Pass,
,,,,,,,,,,,,,,2.889999,,,,,,,,,,,,,7cc3a2b4-7330-49db-bceb-42bad68a69a9,985,,"[10.3, 61.8]",3825600,26,,,,,-1.4121411,,Left Foot,,,,"[12.3, 49.3]",High Pass,,12.658989,Incomplete,,,,,,,,,Recovery,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,64,Villarreal,222,['e51fe20e-9bd1-4170-b502-57cc4bde5e96'],39,,,,,,,,,,,,,,,,Málaga,223,00:26:39.531,Pass,
,,,,,,,,,,,,,,0.733405,,,,,,,,,,,,,e51fe20e-9bd1-4170-b502-57cc4bde5e96,987,,"[107.8, 30.8]",3825600,26,,,,True,0.0,,,,,,"[114.5, 30.8]",Low Pass,,6.7,Pass Offside,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,Recovery,1,From Throw In,Tomás Pina Isla,6622.0,Left Defensive Midfield,64,Villarreal,222,"['2f012acc-419a-4ad4-b573-c3e636967b7e', '49aec5a2-f375-485a-b95e-9131145a5639', '7cc3a2b4-7330-49db-bceb-42bad68a69a9']",42,,,,,,,,,,,,,,,,Villarreal,222,00:26:42.421,Pass,True
,,,,,,,,,,,,,,4.159999,,,,,,,,,,,,,92deadf1-af48-4ce3-b642-a1fa6ccda0a2,989,,"[14.2, 50.8]",3825600,27,,True,,,0.0,,Right Foot,,,,"[70.2, 50.8]",High Pass,,56.0,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,Free Kick,1,From Free Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,65,Málaga,223,['0e04e20a-7517-4378-84fa-f1030014e4c9'],8,,,,,,,,,,,,,,,,Málaga,223,00:27:08.417,Pass,
,,,,,,,,,,,,,,3.589618,,,,,,,,,,,,,a35daabc-ff11-4392-b568-89104ade6853,992,,"[76.0, 50.4]",3825600,27,,,,,0.39929745,,Left Foot,,,,"[110.6, 65.0]",Ground Pass,,37.554226,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,,,,1,From Free Kick,Sérgio Paulo Barbosa Valente,25859.0,Center Attacking Midfield,65,Málaga,223,"['24dd10d9-dd46-4cda-9471-f94b941aaa7c', '4c616d83-e423-4e95-b70b-6f53d3e7d871', 'd04bd3a1-684a-4cc3-97b6-c470522de1ae']",13,,,,,,,,,,,,,,,,Málaga,223,00:27:13.249,Pass,True
,,,,,,,,,,,,,,2.952148,,,,,,,,,,,,,8bc6b9bf-9be5-4747-bcf2-93d1a42fce24,996,,"[8.6, 9.4]",3825600,27,,,,,-0.15397435,,Left Foot,,,,"[65.3, 0.6]",High Pass,,57.37883,Out,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,,1,From Free Kick,Eric Bertrand Bailly,3324.0,Left Center Back,65,Málaga,223,['b2fefc50-f222-4e2a-a1f7-dcdb432e981f'],19,,,,,,,,,,,,,,,,Villarreal,222,00:27:19.615,Pass,
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,60b3025a-af60-4890-9ff9-55f4816006d4,998,,"[52.3, 80.0]",3825600,27,,,,,-1.4711276,,,,,,"[54.0, 63.0]",Low Pass,,17.08479,,,Juan Pablo Añor Acosta,6563.0,,,,,,Throw-in,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,66,Málaga,223,['3e0890e2-d2ee-4abf-9cad-2d6fa3135877'],33,,,,,,,,,,,,,,,,Málaga,223,00:27:33.091,Pass,
,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,67038be7-1481-44c5-b44c-fd27726e330e,1000,,"[53.5, 64.1]",3825600,27,,True,,,1.3880748,,Right Foot,,,,"[55.2, 73.3]",Ground Pass,,9.355747,,,Roberto José Rosales Altuve,6569.0,,,,,,,1,From Throw In,Juan Pablo Añor Acosta,6563.0,Right Wing,66,Málaga,223,['8c25991a-17da-41ba-8f7e-19a76c9375ee'],34,,,,,,,,,,,,,,,,Málaga,223,00:27:34.451,Pass,
,,,,,,,,,,,,,,1.239999,,,,,,,,,,,,,22f0aad4-78bb-4632-9387-99636230da64,1002,,"[56.1, 74.8]",3825600,27,,True,,,-0.035912696,,Right Foot,,,,"[72.8, 74.2]",Ground Pass,,16.710775,,,Juan Pablo Añor Acosta,6563.0,,,,,,,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,66,Málaga,223,['414513f7-d324-4bed-854e-aff806a62b40'],34,,,,,,,,,,,,,,,,Málaga,223,00:27:34.955,Pass,
,,,,,,,,,,,,,,1.119997,,,,,,,,,,,,,1ed15742-f0de-47a1-8126-de98c535b6c6,1006,,"[85.4, 75.4]",3825600,27,,,,,-0.64797205,,Left Foot,,,,"[96.1, 67.3]",Ground Pass,,13.420135,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,,1,From Throw In,Juan Pablo Añor Acosta,6563.0,Right Wing,66,Málaga,223,"['457050ae-8f31-40ca-9f33-e5442cdf1541', 'd18f7cdd-2071-4f40-9e77-fe4d626bd938']",39,,,,,,,,,,,,,,,,Málaga,223,00:27:39.174,Pass,True
,,,,,,,,,,,,,,1.479998,,,,,,,,,,,,,30ea569d-6abf-40ed-8eba-dce51cfb70e9,1009,,"[95.9, 70.1]",3825600,27,,,,,1.61159,,Right Foot,,,,"[95.7, 75.0]",Ground Pass,,4.90408,,,Roberto José Rosales Altuve,6569.0,,,,,,,1,From Throw In,Charles Días Barbosa de Oliveira,6707.0,Center Forward,66,Málaga,223,['3c2d79cf-1ac5-42b2-be26-33adcab9c728'],41,,,,,,,,,,,,,,,,Málaga,223,00:27:41.374,Pass,
,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,ff5ba1c5-4352-4e1a-a6d6-ce1b9859b55f,1018,,"[84.8, 71.4]",3825600,27,,,,,-0.79027617,,Right Foot,,,,"[95.0, 61.1]",Ground Pass,,14.495861,,,Juan Pablo Añor Acosta,6563.0,,,,,,Recovery,1,From Throw In,Fernando Damián Tissone,19431.0,Right Defensive Midfield,66,Málaga,223,"['b0f71b87-8f48-43b9-aee8-a8a05254a95c', 'eee88c79-b92b-4507-9338-9175de314430']",47,,,,,,,,,,,,,,,,Málaga,223,00:27:47.267,Pass,True
,,,,,,,,,,,,,,0.787656,,,,,,,,,,,,,279848ae-254d-4b97-8e28-f1e36ba27e50,1022,,"[91.2, 64.7]",3825600,27,,,,,2.487022,,Other,,,,"[86.9, 68.0]",Ground Pass,,5.420332,Incomplete,,,,,,,,,,1,From Throw In,Juan Pablo Añor Acosta,6563.0,Right Wing,66,Málaga,223,['80682a00-674d-46bb-91f8-d5d0701363b7'],52,,,,,,,,,,,,,,,,Málaga,223,00:27:52.093,Pass,
,,,,,,,,,,,,,,1.221439,,,,,,,,,,,,,26525928-5f09-44eb-9ac9-1ad98c12f2e0,1025,,"[35.8, 15.8]",3825600,27,,,,,0.692074,,Right Foot,,,,"[46.9, 25.0]",Ground Pass,,14.417004,,,Samuel García Sánchez,6783.0,,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Left Center Forward,67,Villarreal,222,['44a5a817-17ea-4592-bcb1-9e5d6dbc3d8b'],53,,,,,,,,,,,,,,,,Villarreal,222,00:27:53.409,Pass,
,,,,,,,,,,,,,,1.167704,,,,,,,,,,,,,7e231ba4-c85e-4359-b2f7-2a7e75b99cf7,1029,,"[48.6, 26.7]",3825600,27,,,,,0.8399757,,Right Foot,,,,"[68.5, 48.9]",High Pass,,29.813587,,,Leonardo Carrilho Baptistão,6761.0,,,,,,,1,Regular Play,Samuel García Sánchez,6783.0,Right Midfield,67,Villarreal,222,['47dac3fa-94f1-4b40-8ad3-95ec487824c6'],55,,,,,,,,,,,,,,,,Villarreal,222,00:27:55.927,Pass,
,,,,,,,,,,,,,,1.342229,,,,,,,,,,,,,7a8ef042-a4d5-4445-ac17-4098c0a2ceca,1036,,"[101.9, 61.8]",3825600,28,,,,,-1.2813646,,Right Foot,,,,"[110.0, 34.6]",Ground Pass,,28.380451,Incomplete,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,,1,Regular Play,Leonardo Carrilho Baptistão,6761.0,Right Center Forward,67,Villarreal,222,"['10501139-c18d-4cc4-8dc7-a325ae644883', '57e3f7bd-8505-4a0b-a9bb-a8c6779af432']",2,,,,,,,,,,,,,,,,Villarreal,222,00:28:02.870,Pass,
,,,,,,,,,,,,,,1.24387,,,,,,,,,,,,,10b65562-7481-44a8-99ee-bfd7c0cc6741,1039,,"[120.0, 80.0]",3825600,28,,,,,-1.8841122,,Right Foot,,,,"[109.6, 47.9]",High Pass,,33.742702,Incomplete,True,,,,,,Outswinging,,Corner,1,From Corner,Jonathan dos Santos Ramírez,6357.0,Right Defensive Midfield,68,Villarreal,222,['2f0f79f3-ceca-4a15-8dd4-a82114e8a68e'],33,,,,,,,,,,,,,,,,Villarreal,222,00:28:33.771,Pass,
,,,,,,,,,,,,,,2.999998,,,,,,,,,,,,,1b0fc955-30d6-4d05-9902-596202ec1b8b,1042,,"[9.7, 27.1]",3825600,29,,,,,0.07886832,,Right Foot,,,,"[71.7, 32.0]",High Pass,,62.19333,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,Free Kick,1,From Free Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,69,Málaga,223,['979007ea-8b9d-4b6d-b32b-89ec07991468'],2,,,,,,,,,,,,,,,,Málaga,223,00:29:02.254,Pass,
,,,,,,,,,,,,,,0.984258,,,,,,,,,,,,,b203f742-a280-44ef-b122-cea5f24a8564,1045,,"[72.4, 33.5]",3825600,29,,,,True,0.2013171,,,,,,"[87.1, 36.5]",High Pass,,15.002999,Incomplete,,,,,,,,,,1,From Free Kick,Charles Días Barbosa de Oliveira,6707.0,Center Forward,69,Málaga,223,"['3af2cfd0-45de-41a0-ba3b-18cafaec4ad5', '92706e1e-e6fc-44ab-b9dc-1c690ed32fc6']",5,,,,,,,,,,,,,,,,Málaga,223,00:29:05.254,Pass,True
,,,,,,,,,,,,,,1.354102,,,,,,,,,,,,,f97c2bb6-3e08-4c43-bd5f-4f7faa5abf1f,1049,,"[36.4, 40.0]",3825600,29,,,,,-0.24197266,,Right Foot,,,,"[59.9, 34.2]",Ground Pass,,24.205164,Incomplete,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,,1,From Free Kick,Eric Bertrand Bailly,3324.0,Left Center Back,69,Málaga,223,"['01061bad-6651-4b19-a641-fa13e8f7bf83', 'adbaf9a1-4fe2-4159-9e9c-fc975e7ee7bb', 'd8b730a5-b6ea-46c7-8f3c-11000ce9c658']",7,,,,,,,,,,,,,,,,Villarreal,222,00:29:07.443,Pass,True
,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,84c4cc26-13a6-4a66-aa02-9a51ea3499b4,1052,,"[78.6, 49.6]",3825600,29,,,,,-0.26916748,,Left Foot,,,,"[87.3, 47.2]",Ground Pass,,9.024965,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,Recovery,1,From Free Kick,Juan Pablo Añor Acosta,6563.0,Right Wing,69,Málaga,223,['12e7723b-70dc-4872-9a9e-f78785357093'],11,,,,,,,,,,,,,,,,Málaga,223,00:29:11.557,Pass,
,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,3caaa03d-b9d2-47bf-b017-b2a9dc837756,1057,,"[81.8, 48.7]",3825600,29,,,,,-2.2887294,,Left Foot,,,,"[74.9, 40.8]",Ground Pass,,10.489042,,,José Luis García del Pozo,6580.0,,,,,,,1,From Free Kick,Sérgio Paulo Barbosa Valente,25859.0,Center Attacking Midfield,69,Málaga,223,"['54a41552-692b-42f2-95ba-95d6cd30892a', '91f74205-dfda-4d65-b20c-fa7ecb7c1682']",15,,,,,,,,,,,,,,,,Málaga,223,00:29:15.197,Pass,True
,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,8cd2371f-e939-4a27-8254-85b09e5ca0f4,1060,,"[74.3, 40.8]",3825600,29,,,,,1.9813538,,Right Foot,,,,"[70.6, 49.3]",Ground Pass,,9.270383,,,Fernando Damián Tissone,19431.0,,,,,,,1,From Free Kick,José Luis García del Pozo,6580.0,Left Defensive Midfield,69,Málaga,223,['000ab13d-5334-44df-b83d-1c32542890b4'],16,,,,,,,,,,,,,,,,Málaga,223,00:29:16.237,Pass,
,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,2967aa13-6b59-49b6-9853-c6570fc2673e,1063,,"[68.1, 46.8]",3825600,29,,,,,2.1858194,,Right Foot,,,,"[60.4, 57.7]",Ground Pass,,13.345411,,,Marcos Alberto Angeleri,27184.0,,,,,,,1,From Free Kick,Fernando Damián Tissone,19431.0,Right Defensive Midfield,69,Málaga,223,['d568254c-6c99-41cd-9fd4-a444333eb13d'],17,,,,,,,,,,,,,,,,Málaga,223,00:29:17.997,Pass,
,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,ac4dff58-916c-4863-899a-4b1e1bd850cc,1067,,"[63.8, 59.4]",3825600,29,,,,,0.18126239,,Right Foot,,,,"[120.0, 69.7]",High Pass,,57.136066,Out,,,,,,,,,,1,From Free Kick,Marcos Alberto Angeleri,27184.0,Right Center Back,69,Málaga,223,['46b6baa7-0a08-40a1-81c9-d224083379d6'],19,,,,,,,,,,,,,,,,Málaga,223,00:29:19.677,Pass,True
,,,,,,,,,,,,,,3.555954,,,,,,,,,,,,,3a2d548d-07b4-420c-838e-bb5e80c9900a,1068,,"[7.0, 44.1]",3825600,29,,,,,0.23766682,,Right Foot,,,,"[74.7, 60.5]",High Pass,,69.6581,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Alphonse Areola,3379.0,Goalkeeper,70,Villarreal,222,['b4019e03-cd85-42f3-a4ac-b0f1ed1264bb'],42,,,,,,,,,,,,,,,,Villarreal,222,00:29:42.273,Pass,
,,,,,,,,,,,,,,2.559986,,,,,,,,,,,,,b4019e03-cd85-42f3-a4ac-b0f1ed1264bb,1070,,"[45.4, 19.6]",3825600,29,,,,True,0.98422843,,,,,,"[56.1, 35.7]",High Pass,,19.331322,Unknown,,,,,,,,,Recovery,1,From Goal Kick,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,70,Villarreal,222,"['3a2d548d-07b4-420c-838e-bb5e80c9900a', '758bb459-7297-4b6a-8c9f-d9ebe447294d']",45,,,,,,,,,,,,,,,,Málaga,223,00:29:45.829,Pass,True
,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,a70fe942-2b1f-4a0d-919f-edab49de16be,1073,,"[56.3, 38.6]",3825600,30,,,,,1.6923802,,Left Foot,,,,"[52.5, 69.7]",Ground Pass,,31.331295,,,Marcos Alberto Angeleri,27184.0,,,,,,Free Kick,1,From Free Kick,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,71,Málaga,223,['193402bd-9473-411e-ab1b-d69d605bc85c'],6,,,,,,,,,,,,,,,,Málaga,223,00:30:06.999,Pass,
