50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.770601,,,,,,,,,,,,,,,,d106ffb9-5b89-4b2d-9cc5-dd57c9691115,75,,"[26.7, 18.8]",3825585,1,,,,,0.67474097,,Left Foot,,,,"[37.7, 27.6]",,Ground Pass,,14.086873,,,,Daniel Wass,6797.0,,,,,,1,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,3,Celta Vigo,209,['06731456-bd28-491f-97de-07bc981b28ee'],29,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:29.478,Pass,
,,,,,,,,,,,,,,,,,,1.228692,,,,,,,,,,,,,,,,d8fbd99e-5a46-4219-9494-d78d8dbdc662,77,,"[37.7, 27.6]",3825585,1,,,,,-2.4436898,,Left Foot,,,,"[31.5, 22.4]",,Ground Pass,,8.091971,,,,Andreu Fontàs Prat,6890.0,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Center Midfield,3,Celta Vigo,209,['14c20161-f6fd-4f9c-9a6d-129bec0b2bc2'],30,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:30.249,Pass,
,,,,,,,,,,,,,,,,,,2.00888,,,,,,,,,,,,,,,,63b9c422-d504-43dd-ac0f-0a7ac239c9f0,80,,"[40.4, 35.7]",3825585,1,,,,,1.5821918,,Left Foot,,,,"[40.0, 70.8]",,Ground Pass,,35.10228,,,,Hugo Mallo Novegil,6805.0,,,,,,1,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,3,Celta Vigo,209,['d6c3bac3-589b-4028-81ce-da3d89b7b017'],35,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:35.069,Pass,
,,,,,,,,,,,,,,,,,,1.733214,,,,,,,,,,,,,,,,94ab56f0-e0e6-4643-a5c0-6abee876b48a,82,,"[40.2, 69.0]",3825585,1,,,,,-2.068139,,Right Foot,,,,"[26.9, 44.5]",,Ground Pass,,27.877232,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,3,Celta Vigo,209,['b5bea04f-41b4-4de3-aee0-2fd76e4563de'],37,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:37.078,Pass,
,,,,,,,,,,,,,,,,,,1.572108,,,,,,,,,,,,,,,,cf58bd17-5534-4ebf-ac59-6af31a9b2350,85,,"[26.9, 44.5]",3825585,1,,,,,-1.4544017,,Right Foot,,,,"[30.7, 12.0]",,Ground Pass,,32.7214,,,,Jonathan Castro Otto,6802.0,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,3,Celta Vigo,209,['99095ebe-29ee-4ddf-8f9f-a9d85f1854d5'],39,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:39.741,Pass,
,,,,,,,,,,,,,,,,,,1.566453,,,,,,,,,,,,,,,,77491366-c1ae-4074-badf-d29a3670e962,88,,"[31.9, 10.4]",3825585,1,,,,,1.6748962,,Left Foot,,,,"[30.5, 23.8]",,Ground Pass,,13.472936,,,,Andreu Fontàs Prat,6890.0,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,3,Celta Vigo,209,['7ec7cb5d-83d8-4e61-a8ff-cf00b33ac81b'],42,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:42.506,Pass,
,,,,,,,,,,,,,,,,,,1.375404,,,,,,,,,,,,,,,,3dec37af-33c1-439a-ba4d-5edcd6024b66,91,,"[32.7, 24.6]",3825585,1,,,,,0.14601226,,Left Foot,,,,"[66.7, 29.6]",,High Pass,,34.36568,,Incomplete,,,,,,,,,1,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,3,Celta Vigo,209,['5d9486b8-c676-438e-b0a5-22ec416811e0'],46,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:46.563,Pass,
,,,,,,,,,,,,,,,,,,4.370064,,,,,,,,,,,,,,,,5d9486b8-c676-438e-b0a5-22ec416811e0,92,,"[53.4, 50.5]",3825585,1,,,,,2.236576,,Head,,,,"[35.1, 73.8]",,Low Pass,,29.627352,,,,Antolín Alcáraz Viveros,27522.0,,,,,Interception,1,Regular Play,Juan Emmanuel Culio,27521.0,Left Defensive Midfield,3,Celta Vigo,209,"['3dec37af-33c1-439a-ba4d-5edcd6024b66', '6cff4b3a-23e5-4d01-93e1-552818419ab5']",47,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:47.938,Pass,
,,,,,,,,,,,,,,,,,,2.219453,,,,,,,,,,,,,,,,547a8ea0-0216-4028-ba06-cf1c771e57a4,96,,"[35.4, 75.8]",3825585,1,,,,,-0.32312608,,Right Foot,,,,"[57.2, 68.5]",,High Pass,,22.98978,,Incomplete,,,,,,,,,1,Regular Play,Antolín Alcáraz Viveros,27522.0,Right Center Back,3,Celta Vigo,209,['77afb883-fb05-42cf-b71e-b6fa0de7144f'],52,,,,,,,,,,,,,,,,,,Las Palmas,208,00:01:52.335,Pass,
,,,,,,,,,,,,,,,,,,1.433718,,,,,,,,,,,,,,,,77afb883-fb05-42cf-b71e-b6fa0de7144f,97,,"[62.9, 11.6]",3825585,1,,,,,-1.345195,,Left Foot,,,,"[64.3, 5.5]",,Low Pass,,6.258594,,,,Manuel Agudo Durán,6724.0,,,,,Recovery,1,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,3,Celta Vigo,209,"['547a8ea0-0216-4028-ba06-cf1c771e57a4', 'd912c9cb-0c0a-417f-ae6d-917e04cd04cd']",54,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:54.555,Pass,
,,,,,,,,,,,,,,,,,,0.814228,,,,,,,,,,,,,,,,86fd8a93-8067-4b82-8244-37ac60412b25,100,,"[64.3, 5.5]",3825585,1,,,,,1.4006776,,Right Foot,,,,"[67.1, 21.8]",,Ground Pass,,16.538742,,,,Daniel Wass,6797.0,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,3,Celta Vigo,209,['2d4fde2f-bd43-4c5d-9e42-83c086ba4628'],56,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:56.696,Pass,
,,,,,,,,,,,,,,,,,,1.106509,,,,,,,,,,,,,,,,f8182cfe-8cb6-42e4-b6ef-c2a64724f5a0,103,,"[67.1, 21.8]",3825585,1,,,,,3.1415927,,Right Foot,,,,"[48.2, 21.8]",,Low Pass,,18.9,,,,Andreu Fontàs Prat,6890.0,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Center Midfield,3,Celta Vigo,209,['56646af3-b526-4dd1-bb56-b1054ccdafff'],57,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:57.650,Pass,
