50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.487869,,,,,,,,,,,,,3e040854-9356-462a-ac00-94a26b422916,1016,,,"[55.7, 8.7]",3825612,30,,,,-0.088874176,,Left Foot,,,,"[96.1, 5.1]",,Ground Pass,,40.560078,Incomplete,,Ángel Lafita Castillo,26020.0,,,,,,1,Regular Play,Francisco Javier García Noblejas Hernanz,26941.0,Left Back,62,Getafe,216,"['0255f0ed-f00e-4b3c-8aa4-d52dfd4b7239', '5a690800-7d27-42a2-a244-b1c13be32470']",2,,,,,,,,,,,,,,,,,Getafe,216,00:30:02.598,Pass,
,,,,,,,,,,,,,,,,1.486376,,,,,,,,,,,,,d5658848-3b5f-44bd-a39f-7e12ddb87b24,1019,,,"[79.8, 0.1]",3825612,30,True,,,2.9772975,,,,,,"[41.8, 6.4]",,Low Pass,,38.518696,,,Alexis Ruano Delgado,6614.0,,,,,Throw-in,1,From Throw In,Francisco Javier García Noblejas Hernanz,26941.0,Left Back,63,Getafe,216,['45c2e428-289f-43f7-a966-a07b89131f57'],14,,,,,,,,,,,,,,,,,Getafe,216,00:30:14.841,Pass,
,,,,,,,,,,,,,,,,1.84765,,,,,,,,,,,,,9d8844e7-2d6a-4469-b2ff-b80939c03ce1,1021,,,"[40.9, 10.0]",3825612,30,,,,1.7987634,,Right Foot,,,,"[35.1, 35.0]",,Ground Pass,,25.663982,,,Santiago Vergini,27403.0,,,,,,1,From Throw In,Alexis Ruano Delgado,6614.0,Left Center Back,63,Getafe,216,['e101ad95-f773-4624-b6d3-28cf6cbee942'],17,,,,,,,,,,,,,,,,,Getafe,216,00:30:17.769,Pass,
,,,,,,,,,,,,,,,,1.427979,,,,,,,,,,,,,adeb40da-939a-4dd1-b58b-16e6f98849fb,1024,,,"[36.0, 46.6]",3825612,30,,,,1.0937139,,Right Foot,,,,"[46.7, 67.3]",,Ground Pass,,23.301931,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,1,From Throw In,Santiago Vergini,27403.0,Right Center Back,63,Getafe,216,['9a832ec3-1ff1-4876-8d74-5e490c9beea4'],21,,,,,,,,,,,,,,,,,Getafe,216,00:30:21.546,Pass,
,,,,,,,,,,,,,,,,1.083345,,,,,,,,,,,,,f020ab06-c0fa-4184-80c0-498070b319f0,1027,,,"[49.0, 68.2]",3825612,30,,,,0.14461444,,Right Foot,,,,"[69.6, 71.2]",,Ground Pass,,20.8173,,,Pedro León Sánchez Gil,6907.0,,,,,,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,63,Getafe,216,['3d9773d9-8bb6-403e-896e-ecd813e2a041'],24,,,,,,,,,,,,,,,,,Getafe,216,00:30:24.513,Pass,
,,,,,,,,,,,,,,,,3.272423,,,,,,,,,,,,,a76011c5-6b0f-4002-a68c-23917c61ccde,1030,,,"[69.4, 71.6]",3825612,30,,,,-0.09483661,,Right Foot,,,,"[110.4, 67.7]",,Ground Pass,,41.18507,Incomplete,,Stefan Šćepović,23416.0,,,,,,1,From Throw In,Pedro León Sánchez Gil,6907.0,Right Wing,63,Getafe,216,"['1eafbb47-b807-4de0-bc21-6d00807c67d6', 'c3be7268-9674-469f-bd72-6d504c9f87d3']",26,,,,,,,,,,,,,,,,,Getafe,216,00:30:26.868,Pass,
,,,,,,,,,,,,,,,,1.634558,,,,,,,,,,,,,325526ca-dd86-4748-9f0b-1dc37e4e2048,1035,,,"[2.0, 8.5]",3825612,30,,,,0.0,,Left Foot,,,,"[20.4, 8.5]",,Ground Pass,,18.4,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,64,Levante UD,221,['c7b7c114-eeb3-4a67-a9a7-3791b2f13313'],31,,,,,,,,,,,,,,,,,Levante UD,221,00:30:31.501,Pass,
,,,,,,,,,,,,,,,,0.679054,,,,,,,,,,,,,bcc413d2-0e8a-4cd9-938c-6a88a6a07e0a,1037,,,"[19.9, 8.5]",3825612,30,,,,2.9098759,,Right Foot,,,,"[11.0, 10.6]",,Ground Pass,,9.144397,,,Antonio García Aranda,6784.0,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,64,Levante UD,221,['45c58461-307f-4899-8a50-7f265c26d20b'],33,,,,,,,,,,,,,,,,,Levante UD,221,00:30:33.136,Pass,
,,,,,,,,,,,,,,,,0.340308,,,,,,,,,,,,,9fe29ead-508a-446b-88a6-110417474b76,1040,,,"[11.2, 11.3]",3825612,30,,,,-0.35877067,,Left Foot,,,,"[17.6, 8.9]",,Low Pass,,6.835203,Incomplete,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,Regular Play,Antonio García Aranda,6784.0,Left Wing Back,64,Levante UD,221,"['0a9b0472-fe5b-4ef9-8031-ffc7a92974dc', 'a2d95163-8c5f-4061-b3d4-fbe8efaab055']",33,,,,,,,,,,,,,,,,,Levante UD,221,00:30:33.895,Pass,
,,,,,,,,,,,,,,,,3.976719,,,,,,,,,,,,,08f5ac34-b978-49f3-9633-ff0766a58a9a,1043,,,"[22.5, 0.1]",3825612,30,True,,,0.12986921,,,,,,"[73.8, 6.8]",,High Pass,,51.735676,Incomplete,,,,,,,,Throw-in,1,From Throw In,Antonio García Aranda,6784.0,Left Wing Back,65,Levante UD,221,['dd427ce5-81c9-4d1e-ba50-efd5b7fe3373'],47,,,,,,,,,,,,,,,,,Levante UD,221,00:30:47.911,Pass,
,,,,,,,,,,,,,,,,2.738936,,,,,,,,,,,,,dd427ce5-81c9-4d1e-ba50-efd5b7fe3373,1044,,,"[46.3, 73.3]",3825612,30,,,,-2.6011732,,Right Foot,,,,"[11.8, 52.6]",,Ground Pass,,40.233566,,,Vicente Guaita Panadero,6625.0,,,,,Recovery,1,Regular Play,Santiago Vergini,27403.0,Right Center Back,66,Getafe,216,"['08f5ac34-b978-49f3-9633-ff0766a58a9a', '262693f2-f9e8-4241-9044-58b36cdf096c']",51,,,,,,,,,,,,,,,,,Getafe,216,00:30:51.888,Pass,
,,,,,,,,,,,,,,,,1.604474,,,,,,,,,,,,,f2b5af18-3245-4dcc-8e7a-ce8d62af20d2,1047,,,"[14.6, 48.5]",3825612,30,,,,-1.1655983,,Right Foot,,,,"[31.5, 9.1]",,Low Pass,,42.87155,,,Francisco Javier García Noblejas Hernanz,26941.0,,,,,,1,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,66,Getafe,216,['319e5f69-27e9-4316-8dfb-71dd465d7f99'],56,,,,,,,,,,,,,,,,,Getafe,216,00:30:56.086,Pass,
,,,,,,,,,,,,,,,,1.640472,,,,,,,,,,,,,4d20d0ad-97d5-465e-89e6-db31f1c30cda,1050,,,"[49.3, 14.5]",3825612,31,,,,-0.15758654,,Left Foot,,,,"[85.8, 8.7]",,High Pass,,36.95795,,,Ángel Lafita Castillo,26020.0,,,,,,1,Regular Play,Francisco Javier García Noblejas Hernanz,26941.0,Left Back,66,Getafe,216,['77c76466-a9e8-48ed-8b22-833ea71a4d63'],1,,,,,,,,,,,,,,,,,Getafe,216,00:31:01.919,Pass,
,,,,,,,,,,,,,,,,1.021243,,,,,,,,,,,,,5dd395ae-8b99-4010-8a6a-42b2725a8e35,1062,,,"[22.3, 63.5]",3825612,31,,,,1.2516568,,Right Foot,,,,"[26.1, 75.0]",,Ground Pass,,12.111565,,,José Luis Morales Nogales,6668.0,,,,,,1,Regular Play,José María Martín-Bejarano Serrano,23970.0,Center Defensive Midfield,66,Getafe,216,['f5226c05-250d-4044-a968-7151fc498e0b'],13,,,,,,,,,,,,,,,,,Levante UD,221,00:31:13.373,Pass,
,,,,,,,,,,,,,,,,4.055852,,,,,,,,,,,,,5cbcbaf6-513a-4341-9e13-54c93fd45918,1074,,,"[29.1, 75.7]",3825612,31,,,,-0.32584432,,Right Foot,,,,"[109.6, 48.5]",,High Pass,,84.971115,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,67,Levante UD,221,['f5266bc1-0218-4160-8bed-29da6c56942d'],57,,,,,,,,,,,,,,,,,Levante UD,221,00:31:57.647,Pass,
,,,,,,,,,,,,,,,,1.767866,,,,,,,,,,,,,9401d5cf-5961-40e5-9101-b3e6c4504360,1077,,,"[12.7, 37.4]",3825612,32,,,,1.059625,,Keeper Arm,,,,"[30.2, 68.6]",,Low Pass,,35.772755,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,1,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,68,Getafe,216,['f7fd7ff3-f52d-4afb-8e46-b25a7c1001f8'],2,,,,,,,,,,,,,,,,,Getafe,216,00:32:02.940,Pass,
,,,,,,,,,,,,,,,,1.701601,,,,,,,,,,,,,715d1bd9-f8cd-4ea8-9585-405e6d52181b,1080,,,"[39.6, 72.0]",3825612,32,,,,-0.40772143,,Right Foot,,,,"[82.2, 53.6]",,Low Pass,,46.403877,,,Stefan Šćepović,23416.0,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,68,Getafe,216,['9a3b3687-7a58-444f-af45-e435c08c911d'],7,,,,,,,,,,,,,,,,,Getafe,216,00:32:07.626,Pass,
,,,,,,,,,,,,,,,,0.345879,,,,,,,,,,,,,5277259b-351a-4b7f-87ff-141697fadc61,1082,,,"[82.2, 53.6]",3825612,32,,,,0.2812322,,Right Foot,,,,"[86.7, 54.9]",,Low Pass,,4.6840153,Incomplete,,Pedro León Sánchez Gil,6907.0,,,,,,1,Regular Play,Stefan Šćepović,23416.0,Center Forward,68,Getafe,216,"['0c987934-9f70-4b29-95ce-e92b4b9bd90e', 'dd99f688-ab56-418d-a213-da31dc0712c9']",9,,,,,,,,,,,,,,,,,Getafe,216,00:32:09.327,Pass,
,,,,,,,,,,,,,,,,0.715837,,,,,,,,,,,,,1d98f638-c0a3-4e0a-a607-a63ccfdab2b1,1086,,,"[32.8, 11.3]",3825612,32,,,,2.1910458,,Right Foot,,,,"[27.8, 18.3]",,Ground Pass,,8.602325,,,Zouhair Feddal,6647.0,,,,,Recovery,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,69,Levante UD,221,['4ccc3448-4b77-4d9f-9c07-8a93268f10c9'],13,,,,,,,,,,,,,,,,,Levante UD,221,00:32:13.000,Pass,
,,,,,,,,,,,,,,,,0.877419,,,,,,,,,,,,,0b3a358b-843f-4aa0-b385-cae12e65ae32,1089,,,"[30.0, 12.1]",3825612,32,,,,1.2263224,,Left Foot,,,,"[34.7, 25.2]",,Ground Pass,,13.917615,,,José María Martín-Bejarano Serrano,23970.0,,,,,,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,69,Levante UD,221,['18428542-2c8d-4137-8abe-e1d27894b427'],15,,,,,,,,,,,,,,,,,Levante UD,221,00:32:15.424,Pass,
,,,,,,,,,,,,,,,,1.360183,,,,,,,,,,,,,d86501be-4966-4905-a361-f281e4439117,1092,,,"[33.4, 29.3]",3825612,32,,,,0.40366378,,Right Foot,,,,"[62.9, 41.9]",,Ground Pass,,32.078186,,,Víctor Casadesús Castaño,23791.0,,,,,,1,Regular Play,José María Martín-Bejarano Serrano,23970.0,Center Defensive Midfield,69,Levante UD,221,['0f7a3078-2795-4763-8238-6632e8f8a9b5'],17,,,,,,,,,,,,,,,,,Levante UD,221,00:32:17.806,Pass,
,,,,,,,,,,,,,,,,4.539089,,,,,,,,,,,,,298b1e1e-c401-4da8-ad39-06d85879644c,1103,,,"[56.3, 39.3]",3825612,32,,,,0.67067236,,Right Foot,,,,"[98.4, 72.7]",,High Pass,,53.739838,,,José Luis Morales Nogales,6668.0,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,69,Levante UD,221,['f7611f3c-440a-4d9c-bf04-5652e63505f1'],26,,,,,,,,,,,,,,,,,Levante UD,221,00:32:26.805,Pass,
,,,,,,,,,,,,,,,,0.052578,,,,,,,,,,,,,e113fca4-4035-4fd1-a40c-d56c4f06e349,1106,,,"[109.1, 75.7]",3825612,32,,,,-0.76159316,,Right Foot,,,,"[113.4, 71.6]",,Low Pass,,5.9413805,Incomplete,,,,,,,,,1,Regular Play,José Luis Morales Nogales,6668.0,Right Wing Back,69,Levante UD,221,['b7cb4da9-924b-4a06-9784-822be94217fb'],32,,,,,,,,,,,,,,,,,Levante UD,221,00:32:32.601,Pass,
,,,,,,,,,,,,,,,,0.897823,,,,,,,,,,,,,e6d3852f-7573-4184-8eba-aa807f7a4f8a,1109,,,"[120.0, 80.0]",3825612,33,,,,-1.7404882,,Right Foot,,,,"[114.5, 47.9]",,High Pass,,32.567776,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,70,Levante UD,221,['7fb8bb63-ad01-4b3a-af7d-f285d9a10415'],4,,,,,,,,,,,,,,,,,Levante UD,221,00:33:04.281,Pass,
,,,,,,,,,,,,,,,,1.060518,,,,,,,,,,,,,d89ce6ba-6166-4e8e-8e9d-2a6a42d9e812,1112,,,"[93.7, 73.1]",3825612,33,,,,0.2551824,,Right Foot,,,,"[102.9, 75.5]",,Low Pass,,9.507892,,,Jefferson Andrés Lerma Solís,5678.0,,,,,Recovery,1,From Corner,José Luis Morales Nogales,6668.0,Right Wing Back,70,Levante UD,221,"['5ffea38d-e2e4-4a0e-99e6-19d55ff108a9', 'aae9cf4f-faf0-4ee6-9c3d-7a808745bda9']",8,,,,,,,,,,,,,,,,,Levante UD,221,00:33:08.566,Pass,True
,,,,,,,,,,,,,,,,0.794733,,,,,,,,,,,,,11e863b5-6702-4eb1-b6da-f64c458e63fd,1115,,,"[102.9, 75.5]",3825612,33,,,,3.1415927,,Right Foot,,,,"[92.2, 75.5]",,Ground Pass,,10.7,,,José Luis Morales Nogales,6668.0,,,,,,1,From Corner,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,70,Levante UD,221,['a308405c-fb90-42ed-923d-2ea230a6dc10'],10,,,,,,,,,,,,,,,,,Levante UD,221,00:33:10.501,Pass,
,,,,,,,,,,,,,,,,2.020302,,,,,,,,,,,,,86e8869c-ed51-4455-a6a8-17d3a1d23063,1119,,,"[91.6, 73.7]",3825612,33,,,,-0.79982024,,Right Foot,,,,"[112.1, 52.6]",,High Pass,,29.418701,Incomplete,,,,,,,,,1,From Corner,José Luis Morales Nogales,6668.0,Right Wing Back,70,Levante UD,221,"['20becead-3020-493a-9a7c-200e764a6dfe', 'a56008e2-7e9d-4a17-b4d5-9382a63e0b92']",12,,,,,,,,,,,,,,,,,Levante UD,221,00:33:12.552,Pass,True
,,,,,,,,,,,,,,,,2.120226,,,,,,,,,,,,,1f3cb2b1-4c7d-4e79-b098-e358823e6d84,1124,,,"[10.8, 28.6]",3825612,33,,,,-0.73133326,,Right Foot,,,,"[33.2, 8.5]",,Ground Pass,,30.096012,,,Francisco Javier García Noblejas Hernanz,26941.0,,,,,Free Kick,1,From Free Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,72,Getafe,216,['8c6d2fca-3a12-4441-8a3c-6b4fb5dfc876'],24,,,,,,,,,,,,,,,,,Getafe,216,00:33:24.474,Pass,
,,,,,,,,,,,,,,,,0.745381,,,,,,,,,,,,,85a77a51-cb4b-4232-9fd5-76cf320f8ad3,1127,,,"[32.6, 10.0]",3825612,33,,,,0.8960554,,Left Foot,,,,"[38.6, 17.5]",,Ground Pass,,9.604687,,,Álvaro Medrán Just,6736.0,,,,,,1,From Free Kick,Francisco Javier García Noblejas Hernanz,26941.0,Left Back,72,Getafe,216,['b87e8eaa-de2d-49b1-bc04-b038965c4e47'],28,,,,,,,,,,,,,,,,,Getafe,216,00:33:28.361,Pass,
,,,,,,,,,,,,,,,,1.840829,,,,,,,,,,,,,b003baa8-9c61-4f68-917f-373028acc0ec,1130,,,"[44.8, 20.5]",3825612,33,,,,2.2983441,,Right Foot,,,,"[32.6, 34.2]",,Ground Pass,,18.344753,,,Santiago Vergini,27403.0,,,,,,1,From Free Kick,Álvaro Medrán Just,6736.0,Left Defensive Midfield,72,Getafe,216,['ce53615f-e011-4ff4-8236-bdb92c93e9dd'],33,,,,,,,,,,,,,,,,,Getafe,216,00:33:33.242,Pass,
,,,,,,,,,,,,,,,,1.01213,,,,,,,,,,,,,89df508a-e3c6-4828-ba78-e0827b7a6b3f,1133,,,"[31.9, 47.0]",3825612,33,,,,0.5232783,,Right Foot,,,,"[50.1, 57.5]",,Ground Pass,,21.011663,,,Pedro León Sánchez Gil,6907.0,,,,,,1,From Free Kick,Santiago Vergini,27403.0,Right Center Back,72,Getafe,216,['be73450b-5a52-4b4b-8f87-f2b4301455be'],36,,,,,,,,,,,,,,,,,Getafe,216,00:33:36.211,Pass,
,,,,,,,,,,,,,,,,1.166977,,,,,,,,,,,,,fa0b8540-e8c5-41f9-969f-72a6082872d6,1136,,,"[51.0, 57.5]",3825612,33,,,,-2.373142,,Right Foot,,,,"[39.0, 45.9]",,Ground Pass,,16.690117,,,Santiago Vergini,27403.0,,,,,,1,From Free Kick,Pedro León Sánchez Gil,6907.0,Right Wing,72,Getafe,216,['4c923046-8ddd-4b44-9e6f-e921e7c7068a'],39,,,,,,,,,,,,,,,,,Getafe,216,00:33:39.069,Pass,
,,,,,,,,,,,,,,,,1.044335,,,,,,,,,,,,,f5554e57-9e61-44e6-a7f1-82172a3b01c5,1139,,,"[38.8, 45.9]",3825612,33,,,,-1.6629261,,Right Foot,,,,"[37.1, 27.5]",,Ground Pass,,18.478365,,,Alexis Ruano Delgado,6614.0,,,,,,1,From Free Kick,Santiago Vergini,27403.0,Right Center Back,72,Getafe,216,['a42fe2a2-6185-43c2-a090-da320f647f7e'],41,,,,,,,,,,,,,,,,,Getafe,216,00:33:41.155,Pass,
,,,,,,,,,,,,,,,,2.581671,,,,,,,,,,,,,f26b2b68-dff8-4259-9b95-aa3cfd5e9d54,1142,,,"[36.9, 27.3]",3825612,33,,,,1.2600193,,Right Foot,,,,"[51.0, 71.2]",,High Pass,,46.108784,,,Damián Nicolás Suárez Suárez,6627.0,,True,,,,1,From Free Kick,Alexis Ruano Delgado,6614.0,Left Center Back,72,Getafe,216,['c6971a6e-9dfb-46a8-bc8b-f3a82861c7c9'],45,,,,,,,,,,,,,,,,,Getafe,216,00:33:45.547,Pass,
,,,,,,,,,,,,,,,,2.204398,,,,,,,,,,,,,c01d1c94-9174-4d68-8b57-176272c02ecb,1145,,,"[70.9, 72.2]",3825612,33,,,,-0.44561905,,Right Foot,,,,"[100.0, 58.3]",,High Pass,,32.24934,Incomplete,,,,,,,,,1,From Free Kick,Damián Nicolás Suárez Suárez,6627.0,Right Back,72,Getafe,216,['47a1ea7c-1032-4c5f-8538-d4e1693594c5'],52,,,,,,,,,,,,,,,,,Getafe,216,00:33:52.640,Pass,
,,,,,,,,,,,,,,,,1.021243,,,,,,,,,,,,,47a1ea7c-1032-4c5f-8538-d4e1693594c5,1146,,,"[20.1, 21.8]",3825612,33,,,,-2.368242,,Other,,,,"[15.9, 17.7]",,Low Pass,,5.8694124,,,Zouhair Feddal,6647.0,,,,,Recovery,1,Regular Play,Simão Mate,27122.0,Center Back,73,Levante UD,221,"['19a2bd0e-e97f-4889-b69b-05468b89a5ed', 'c01d1c94-9174-4d68-8b57-176272c02ecb']",54,,,,,,,,,,,,,,,,,Levante UD,221,00:33:54.845,Pass,
,,,,,,,,,,,,,,,,2.287692,,,,,,,,,,,,,ce7524bd-d242-4a7f-97d6-6a63c43b26ba,1149,,,"[13.7, 17.6]",3825612,33,,,,-0.07561314,,Left Foot,,,,"[46.7, 15.1]",,High Pass,,33.094563,Incomplete,,,,,,,,,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,73,Levante UD,221,"['9e3d2be1-7393-4a90-a4d1-4757005c6c48', 'e471aed3-70f5-475a-930a-9ed96f7a0ccb']",55,,,,,,,,,,,,,,,,,Levante UD,221,00:33:55.866,Pass,True
,,,,,,,,,,,,,,,,1.973772,,,,,,,,,,,,,9e3d2be1-7393-4a90-a4d1-4757005c6c48,1150,,,"[73.4, 65.0]",3825612,33,,,,-0.17335744,,Head,,,,"[95.1, 61.2]",,High Pass,,22.030207,Incomplete,,,,,,,,Recovery,1,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,73,Levante UD,221,"['977b0db8-d5af-40d9-aa3f-72e3a64bf17c', 'ce7524bd-d242-4a7f-97d6-6a63c43b26ba']",58,,,,,,,,,,,,,,,,,Getafe,216,00:33:58.154,Pass,
,,,,,,,,,,,,,,,,1.54229,,,,,,,,,,,,,977b0db8-d5af-40d9-aa3f-72e3a64bf17c,1152,,,"[25.0, 18.9]",3825612,34,,,True,-0.041933447,,,,,,"[39.3, 18.3]",,High Pass,,14.312582,,,Jefferson Andrés Lerma Solís,5678.0,,,,,Recovery,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,73,Levante UD,221,"['77b51f82-7a30-4859-83ba-f58911332e2e', '9e3d2be1-7393-4a90-a4d1-4757005c6c48', 'df722915-6c4c-4de2-a880-47bb7268c653']",0,,,,,,,,,,,,,,,,,Levante UD,221,00:34:00.127,Pass,True
,,,,,,,,,,,,,,,,0.973217,,,,,,,,,,,,,2a4946c0-b7e9-4c94-8fb5-170c47544713,1155,,,"[38.4, 18.1]",3825612,34,,,True,3.0362153,,,,,,"[28.0, 19.2]",,Low Pass,,10.458012,Incomplete,,Víctor Camarasa Ferrando,6659.0,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,73,Levante UD,221,"['0f822f50-b6df-4978-ba5e-c35b17e5b0f6', '440e7a5d-c244-481a-baa0-6d11d0910373', 'b6503b50-ea46-41ee-bd87-46e674eb8f0f']",1,,,,,,,,,,,,,,,,,Levante UD,221,00:34:01.710,Pass,True
,,,,,,,,,,,,,,,,0.687877,,,,,,,,,,,,,718dc415-4b94-4999-aeb7-d01a6fe1a7ff,1164,,,"[92.0, 61.5]",3825612,34,,,,-1.586668,,Left Foot,,,,"[91.8, 48.9]",,Ground Pass,,12.601587,,,Víctor Rodríguez Romero,15893.0,,,,,,1,Regular Play,Ángel Lafita Castillo,26020.0,Left Wing,73,Levante UD,221,"['2a65cbd1-dab1-43d3-b0bb-70c469be8630', '3ea66a65-65b0-49b0-8bff-9294e39a8684']",4,,,,,,,,,,,,,,,,,Getafe,216,00:34:04.606,Pass,True
,,,,,,,,,,,,,,,,0.762006,,,,,,,,,,,,,1b19c00c-4b99-420f-a8a5-0efd52d906b0,1168,,,"[27.0, 29.9]",3825612,34,,,,-1.8228923,,Left Foot,,,,"[25.3, 23.3]",,Ground Pass,,6.8154235,,,Zouhair Feddal,6647.0,,,,,Recovery,1,Regular Play,Ángel Trujillo Canorea,25824.0,Right Center Back,73,Levante UD,221,['5c307c0b-d4ff-444a-ae2e-0308e60db418'],5,,,,,,,,,,,,,,,,,Levante UD,221,00:34:05.702,Pass,
,,,,,,,,,,,,,,,,1.28121,,,,,,,,,,,,,99c94bfc-8cfc-487f-af74-9c100b44fb97,1170,,,"[25.1, 23.3]",3825612,34,,,,-0.4636476,,Left Foot,,,,"[32.1, 19.8]",,Ground Pass,,7.826238,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,73,Levante UD,221,['2e75d10a-aff8-4c22-9675-707e2b85cc50'],6,,,,,,,,,,,,,,,,,Levante UD,221,00:34:06.464,Pass,
,,,,,,,,,,,,,,,,0.594419,,,,,,,,,,,,,d1da8c19-32cc-49c3-82fd-362d02e5586b,1174,,,"[34.5, 18.8]",3825612,34,,,,-1.1824776,,Right Foot,,,,"[38.1, 10.0]",,Ground Pass,,9.507892,,,Víctor Camarasa Ferrando,6659.0,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,73,Levante UD,221,['a63506f3-15b6-4a45-a335-9d8dca06c7ae'],8,,,,,,,,,,,,,,,,,Levante UD,221,00:34:08.532,Pass,
,,,,,,,,,,,,,,,,0.578043,,,,,,,,,,,,,af98515e-e997-4a87-a1d5-70a77bcfd58c,1177,,,"[38.3, 10.0]",3825612,34,,,,0.87605804,,Right Foot,,,,"[45.8, 19.0]",,Ground Pass,,11.715375,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Center Midfield,73,Levante UD,221,['b564b589-b1eb-4e23-a091-c1c2aaffe2f4'],10,,,,,,,,,,,,,,,,,Levante UD,221,00:34:10.028,Pass,
,,,,,,,,,,,,,,,,0.969968,,,,,,,,,,,,,c99188fa-fc93-4a8f-a89a-aebd8a168742,1180,,,"[45.8, 19.0]",3825612,34,,,,-1.4443558,,Right Foot,,,,"[47.3, 7.2]",,Ground Pass,,11.894957,,,Deyverson Brum Silva Acosta,25134.0,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,73,Levante UD,221,['b5e024cf-f6b8-4ac5-89e9-10216c2abac8'],11,,,,,,,,,,,,,,,,,Levante UD,221,00:34:11.245,Pass,
,,,,,,,,,,,,,,,,2.114841,,,,,,,,,,,,,f5257d4a-8331-4939-96d1-93954a2e0db7,1185,,,"[69.6, 80.0]",3825612,34,,,,-2.246876,,,,,,"[62.3, 70.9]",,Low Pass,,11.66619,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,Throw-in,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,74,Getafe,216,['bf4952c7-3046-4d6d-8acd-6594cbc3e46a'],18,,,,,,,,,,,,,,,,,Getafe,216,00:34:18.593,Pass,
,,,,,,,,,,,,,,,,3.463152,,,,,,,,,,,,,ba9b9995-8b7e-4ef4-b977-b0f08eaaa124,1187,,,"[58.9, 68.0]",3825612,34,,,,-2.8190885,,Right Foot,,,,"[19.1, 54.7]",,Ground Pass,,41.963436,,,Vicente Guaita Panadero,6625.0,,,,,,1,From Throw In,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,74,Getafe,216,['ba15330f-8e1c-47cf-b103-d246f944bbab'],20,,,,,,,,,,,,,,,,,Getafe,216,00:34:20.708,Pass,
