bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.634063,,,,,,,,,,,,,,,,,331ecd9b-4d70-41a2-bd78-370d1d778151,548,,"[34.9, 56.0]",3825757,12,,,,-1.0616542,,Right Foot,,,"[48.8, 31.1]",,Ground Pass,,28.517012,,,,Francisco Román Alarcón Suárez,4926.0,,,,,Recovery,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,21,Real Madrid,220,['d59b902a-0eaf-4f2f-ab44-6c7b616bfc07'],40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:40.456,Pass,
,,,,,,,,,,,,,,1.72512,,,,,,,,,,,,,,,,,f34726e4-6e4d-46e3-8e62-6ff8fb499266,552,,"[50.6, 30.0]",3825757,12,,,,-0.90395314,,Right Foot,,,"[66.5, 9.8]",,Ground Pass,,25.707003,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,21,Real Madrid,220,['1483eb74-0373-4011-b6b1-853eb58f9f5f'],42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:42.817,Pass,
,,,,,,,,,,,,,,0.750065,,,,,,,,,,,,,,,,,e3cf7b91-30de-48cd-a23d-e83b0f0dc59b,556,,"[101.8, 12.4]",3825757,12,,,,-1.4308716,,Right Foot,,,"[102.8, 5.3]",,Ground Pass,,7.170077,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,21,Real Madrid,220,['aa749a92-e118-4487-928c-204b4bbee722'],49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:49.894,Pass,
,,,,,,,,,,,,,,1.333154,,,,,,,,,,,,,,,,,6e6fe591-3cdb-4c4d-a117-a979c89ae3fb,559,,"[104.6, 5.5]",3825757,12,,,,2.5080414,,Left Foot,,,"[88.4, 17.4]",,Ground Pass,,20.100994,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,21,Real Madrid,220,['1d7d5ef5-85d9-4ff8-a5fd-c495d2cd4bc6'],50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:50.881,Pass,
,,,,,,,,,,,,,,1.196945,,,,,,,,,,,,,,,,,bb506755-23ff-4e0c-959c-85abe9134cca,562,,"[89.0, 19.2]",3825757,12,,,,1.4951392,,Right Foot,,,"[91.6, 53.5]",,Ground Pass,,34.3984,,,,Luka Modrić,5463.0,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,21,Real Madrid,220,['c969492d-0f07-4cbf-851e-2185493bb41d'],53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:53.469,Pass,
,,,,,,,,,,,,,,1.994707,,,,,,,,,,,,,,,,,371c82eb-f8ff-4c96-af21-b0c6973784b0,565,,"[91.4, 54.2]",3825757,12,,,,0.6055447,,Right Foot,,,"[107.0, 65.0]",,Ground Pass,,18.973665,,,,Daniel Carvajal Ramos,5721.0,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,21,Real Madrid,220,['799600ac-3a31-4832-a5c8-dcb51eb23397'],56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:56.003,Pass,
,,,,,,,,,,,,,,2.401471,,,,,,,,,,,,,,,,,864359bc-e700-4a49-b092-97fbde705c9e,568,,"[107.0, 65.0]",3825757,12,,,,-1.3703293,,Right Foot,True,,"[115.9, 21.2]",,High Pass,,44.69508,,,,Francisco Román Alarcón Suárez,4926.0,,True,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,21,Real Madrid,220,['fb6f5619-aaea-4022-ad5c-b2bb20c6e282'],58,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:58.061,Pass,
,,,,,,,,,,,,,,1.079656,,,,,,,,,,,,,,,,,91518a5c-7f92-4d80-987c-1d9744081a11,571,,"[118.1, 12.8]",3825757,13,,,,3.0023718,,Right Foot,,,"[102.4, 15.0]",,Ground Pass,,15.853391,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,21,Real Madrid,220,['cf23378c-978a-4811-b592-f513e79178bb'],1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:01.839,Pass,
,,,,,,,,,,,,,,1.500759,,,,,,,,,,,,,,,,,3818ef80-28a4-4ae2-8be3-8c0e74d0c800,574,,"[104.0, 14.4]",3825757,13,,,,0.40578544,,Left Foot,,,"[117.5, 20.2]",,Ground Pass,,14.693195,,,,James David Rodríguez Rubio,5695.0,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,21,Real Madrid,220,['42dcdfc3-b0ec-4e1b-a80e-6a6b01eee38f'],4,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:04.304,Pass,
,,,,,,,,,,,,,,1.539736,,,,,,,,,,,,,,,,,ba5c04ad-5fc0-45a3-928f-4af18f502a61,577,,"[118.5, 21.4]",3825757,13,,,,1.9585032,,Left Foot,True,,"[110.7, 40.5]",,High Pass,,20.631287,,,,Karim Benzema,19677.0,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Right Wing,21,Real Madrid,220,['d340bff9-4066-479b-8dd3-f510f22ed15a'],6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:06.145,Pass,
,,,,,,,,,,,,,,1.608861,,,,,,,,,,,,,,,,,728697e4-a7c2-4fe3-b309-bc7f0289f24a,584,,"[9.0, 43.8]",3825757,13,,,,0.21770617,,Right Foot,,,"[42.0, 51.1]",,High Pass,,33.797783,,,,Mamadou Sylla Diallo,23924.0,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,21,Real Madrid,220,['6bf9912a-7ff3-4d70-9676-21a8cb0e95e8'],9,,,,,,,,,,,,,,,,,,Espanyol,214,00:13:09.225,Pass,
,,,,,,,,,,,,,,0.719048,,,,,,,,,,,,,,,,,3615af0a-1c86-4f6d-bb0d-f51220d2c030,587,,"[71.1, 16.6]",3825757,13,,,,0.21293835,,Right Foot,,,"[78.5, 18.2]",,Ground Pass,,7.570997,,,,Francisco Román Alarcón Suárez,4926.0,,,,,Free Kick,1,From Free Kick,Toni Kroos,5574.0,Center Defensive Midfield,22,Real Madrid,220,['959d7770-8367-4c80-81a5-9813044a8c34'],21,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:21.092,Pass,
,,,,,,,,,,,,,,1.251398,,,,,,,,,,,,,,,,,baddd89a-d7aa-491d-a70f-31489f199b9a,590,,"[78.5, 18.2]",3825757,13,,,,2.896614,,Right Foot,,,"[68.9, 20.6]",,Ground Pass,,9.895453,,,,Toni Kroos,5574.0,,,,,,1,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,22,Real Madrid,220,['b4b2f554-81b4-4960-bef7-2c87935f8039'],24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:24.591,Pass,
,,,,,,,,,,,,,,1.727412,,,,,,,,,,,,,,,,,0cb80384-146f-4627-a6d9-67601279747b,594,,"[68.9, 18.8]",3825757,13,,,,2.827177,,Left Foot,,,"[56.6, 22.8]",,Ground Pass,,12.934064,,,,Sergio Ramos García,5201.0,,,,,,1,From Free Kick,Toni Kroos,5574.0,Center Defensive Midfield,22,Real Madrid,220,"['c7d4e727-59d2-4997-8a30-2a6d10e88cb9', 'd1a4ba32-72d5-4f10-a2d5-516fb225d589']",25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:25.926,Pass,True
,,,,,,,,,,,,,,2.857423,,,,,,,,,,,,,,,,,4697ef1f-9a8a-4731-b8e4-38c46bf5e250,597,,"[56.6, 23.4]",3825757,13,,,,1.6453468,,Right Foot,,,"[54.8, 47.5]",,Ground Pass,,24.167126,,,,Raphaël Varane,5485.0,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,22,Real Madrid,220,['22382506-e9ef-4d5e-9124-e8a964a992cd'],29,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:29.958,Pass,
,,,,,,,,,,,,,,1.504036,,,,,,,,,,,,,,,,,fba8d20f-11e3-49df-9d3b-b1d0c1c4f4ff,600,,"[56.2, 51.5]",3825757,13,,,,0.8177942,,Right Foot,,,"[77.1, 73.8]",,Ground Pass,,30.56305,,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Right Center Back,22,Real Madrid,220,['4992c957-994c-477b-b814-ca2a29ef716c'],32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:32.898,Pass,
,,,,,,,,,,,,,,0.985569,,,,,,,,,,,,,,,,,d0108bfc-4661-4484-a852-7d44371cfb50,603,,"[78.3, 73.6]",3825757,13,,,,-1.2120256,,Right Foot,,,"[83.1, 60.8]",,Ground Pass,,13.670406,,,,Karim Benzema,19677.0,,,,,,1,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,22,Real Madrid,220,['71861185-a5bb-4541-92a0-cfb0ee0759e2'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:36.776,Pass,
,,,,,,,,,,,,,,1.243908,,,,,,,,,,,,,,,,,ba0c84d9-abb4-4f12-bbe2-a003aea4e989,606,,"[83.1, 60.8]",3825757,13,,,,1.6567906,,Right Foot,,,"[82.1, 72.4]",,Ground Pass,,11.6430235,,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Free Kick,Karim Benzema,19677.0,Center Forward,22,Real Madrid,220,['afd779f5-e72a-4db3-8467-9a30872af809'],38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:38.285,Pass,
,,,,,,,,,,,,,,1.386307,,,,,,,,,,,,,,,,,4f8167e4-28a8-4fd0-a660-c55b1f15671d,609,,"[82.1, 72.4]",3825757,13,,,,-2.9307804,,Right Foot,,,"[57.8, 67.2]",,Ground Pass,,24.850151,,,,Raphaël Varane,5485.0,,,,,,1,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,22,Real Madrid,220,['aaa56360-dbe8-41c8-9619-b62ef381b48a'],39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:39.958,Pass,
,,,,,,,,,,,,,,0.1567,,,,,,,,,,,,,,,,,cae23739-da12-43da-80e1-f89a9aed71c1,613,,"[57.8, 66.2]",3825757,13,,,,-0.7853982,,Right Foot,,,"[59.0, 65.0]",,Ground Pass,,1.6970563,,,Incomplete,Sergio Ramos García,5201.0,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Right Center Back,22,Real Madrid,220,"['034af6fc-0c0b-425b-8570-075df21e905d', '3d41e683-e495-41d0-835a-fa10b68c36e0']",41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:41.465,Pass,
,,,,,,,,,,,,,,2.068516,,,,,,,,,,,,,,,,,db8cfe82-094e-46ea-946c-5950a765b228,616,,"[58.0, 80.0]",3825757,13,True,,,-1.440393,,,,,"[59.6, 67.8]",,Low Pass,,12.304471,,,,Toni Kroos,5574.0,,,,,Throw-in,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,23,Real Madrid,220,['484fbf43-e1d3-4849-bd77-31be0008514c'],55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:55.657,Pass,
,,,,,,,,,,,,,,3.17664,,,,,,,,,,,,,,,,,e3d16169-cbf2-4f09-9ce9-9c16ffd41c24,618,,"[55.6, 64.6]",3825757,13,True,,,-1.6669277,,Left Foot,,,"[50.2, 8.6]",,Ground Pass,,56.259754,,,,Marcelo Vieira da Silva Júnior,5552.0,,True,,,,1,From Throw In,Toni Kroos,5574.0,Center Defensive Midfield,23,Real Madrid,220,['b81ab64a-c0fd-4277-b2ff-6423509db962'],58,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:58.300,Pass,
,,,,,,,,,,,,,,0.690726,,,,,,,,,,,,,,,,,e41389e9-0bf7-4a0f-860a-d6a620f9dff7,620,,"[64.7, 11.4]",3825757,14,,,,1.7454685,,Left Foot,,,"[62.9, 21.6]",,Ground Pass,,10.357606,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,23,Real Madrid,220,['6c4612aa-1833-4e4c-85cc-9de6a5476480'],4,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:04.650,Pass,
,,,,,,,,,,,,,,0.718462,,,,,,,,,,,,,,,,,f4678f65-288b-4cf5-b2ec-d29f7f9aeab7,624,,"[62.5, 20.2]",3825757,14,,,,-1.1441689,,Right Foot,,,"[66.5, 11.4]",,Ground Pass,,9.666437,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Throw In,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,23,Real Madrid,220,"['54de4417-3995-4df9-8109-b6a20531bcf9', 'd637b93a-729e-4897-9427-a538e8d830c9']",5,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:05.884,Pass,True
,,,,,,,,,,,,,,1.079838,,,,,,,,,,,,,,,,,ff347900-35d8-44cf-8965-36a536a136d1,627,,"[66.3, 11.6]",3825757,14,,,,0.6435011,,Left Foot,,,"[71.9, 15.8]",,Ground Pass,,7.0,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,23,Real Madrid,220,['c91678d0-3eae-4edf-8f94-8f929e6292a2'],6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:06.670,Pass,
,,,,,,,,,,,,,,0.86382,,,,,,,,,,,,,,,,,cabcb024-9a68-4055-a254-ba84e3f114f1,634,,"[24.1, 64.1]",3825757,14,,,,2.410196,,Right Foot,,,"[16.3, 71.1]",,Ground Pass,,10.480458,,,,Javier López Rodríguez,6791.0,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,24,Espanyol,214,['0d51cad8-bced-429e-a3da-7e135468dfee'],13,,,,,,,,,,,,,,,,,,Espanyol,214,00:14:13.612,Pass,
,,,,,,,,,,,,,,1.345221,,,,,,,,,,,,,,,,,ee084591-e6ab-4dc7-b033-d8211b403a93,637,,"[16.3, 71.1]",3825757,14,,,,0.34206378,,Right Foot,,,"[29.5, 75.8]",,Ground Pass,,14.011781,,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Right Back,24,Espanyol,214,['3b2fd28a-5e4f-4ad7-90c1-8663ca0401e5'],14,,,,,,,,,,,,,,,,,,Espanyol,214,00:14:14.992,Pass,
,,,,,,,,,,,,,,6.186093,,,,,,,,,,,,,,,,,cb22cdb8-5daa-45c7-9906-f7a3ec3b1553,649,,"[24.3, 74.6]",3825757,14,,,,-0.17857784,,Right Foot,,,"[100.2, 60.9]",,High Pass,,77.12652,,,Incomplete,Mamadou Sylla Diallo,23924.0,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Right Back,24,Espanyol,214,"['330c3922-71d8-4f1b-a5f4-89dcab24ff21', '60545ce7-7356-4927-9a32-d84aa0be390d', '93fcdb6d-a4ee-452f-bc6b-934408c1d761']",23,,,,,,,,,,,,,,,,,,Espanyol,214,00:14:23.659,Pass,True
,,,,,,,,,,,,,,1.718314,,,,,,,,,,,,,,,,,796f0484-5852-4dca-b4a4-e45f8c8908eb,653,,"[24.3, 19.0]",3825757,14,,,,-0.111094475,,Right Foot,,,"[49.4, 16.2]",,Ground Pass,,25.255692,,,,Toni Kroos,5574.0,,,,,,1,From Counter,Raphaël Varane,5485.0,Right Center Back,25,Real Madrid,220,['8f621ba6-31e5-4d89-9ecc-731caebfbed5'],31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:31.013,Pass,
,,,,,,,,,,,,,,1.383094,,,,,,,,,,,,,,,,,dd5a6eff-1989-40e8-a6bd-72970a942e0f,656,,"[50.4, 16.0]",3825757,14,,,,-0.58919734,,Right Foot,,,"[69.7, 3.1]",,High Pass,,23.21422,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,From Counter,Toni Kroos,5574.0,Center Defensive Midfield,25,Real Madrid,220,['d6cf56e1-592f-4c0b-addd-ef236e75aab1'],35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:35.918,Pass,
,,,,,,,,,,,,,,0.135422,,,,,,,,,,,,,,,,,ea8d41f4-e0ff-4bfe-8ec3-b6eab7cd46df,660,,"[76.1, 3.7]",3825757,14,,,,-2.642246,,Right Foot,,,"[73.9, 2.5]",,Ground Pass,,2.505993,,,Incomplete,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Counter,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,25,Real Madrid,220,"['96b5235d-dce9-4855-b00d-1feaf1f87df5', 'a87074f8-c307-4081-9799-20bf8181b982']",41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:41.978,Pass,
,,,,,,,,,,,,,,2.188072,,,,,,,,,,,,,,,,,fa5614b4-4c1b-4866-90c6-89c2447b328b,663,,"[74.3, 0.1]",3825757,14,True,,,2.3971553,,,,,"[61.6, 11.8]",,Low Pass,,17.267889,,,,Toni Kroos,5574.0,,,,,Throw-in,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,26,Real Madrid,220,['8c50316e-3291-49e9-ac6b-e9fb203d3a21'],48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:48.454,Pass,
,,,,,,,,,,,,,,5.3153,,,,,,,,,,,,,,,,,c24be20f-98f1-4b5a-b9c8-5337d7982729,665,,"[64.5, 4.3]",3825757,14,,,,1.8715262,,Left Foot,,,"[44.0, 70.4]",,High Pass,,69.205925,,,,Daniel Carvajal Ramos,5721.0,,True,,,,1,From Throw In,Toni Kroos,5574.0,Center Defensive Midfield,26,Real Madrid,220,['5a50cf06-4a80-418b-97d3-2c62d6b1f060'],50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:50.775,Pass,
,,,,,,,,,,,,,,1.462641,,,,,,,,,,,,,,,,,ecca6b85-0192-481b-83a6-54ae20bae62d,668,,"[40.2, 69.4]",3825757,14,,,,-1.9386238,,Right Foot,,,"[32.3, 48.9]",,Ground Pass,,21.969524,,,,Raphaël Varane,5485.0,,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,26,Real Madrid,220,['60e4b060-68c0-44b1-aa9a-5326496856a1'],57,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:57.281,Pass,
,,,,,,,,,,,,,,2.32239,,,,,,,,,,,,,,,,,ff095e8b-865d-4128-9d85-69a588802af5,671,,"[33.7, 49.3]",3825757,14,,,,-1.738308,,Right Foot,,,"[27.9, 15.0]",,Ground Pass,,34.786922,,,,Sergio Ramos García,5201.0,,,,,,1,From Throw In,Raphaël Varane,5485.0,Right Center Back,26,Real Madrid,220,['429a1645-2101-4ca1-8bd1-bd6bf6962b3d'],59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:59.553,Pass,
,,,,,,,,,,,,,,1.601331,,,,,,,,,,,,,,,,,ab5ab03b-ea7e-4db8-aa9f-5369a1c0e05f,674,,"[27.9, 15.0]",3825757,15,,,,-0.5305025,,Right Foot,,,"[45.8, 4.5]",,Ground Pass,,20.75235,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Left Center Back,26,Real Madrid,220,['22fc519b-e6e7-4b39-886e-1cf5c436caec'],3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:03.401,Pass,
,,,,,,,,,,,,,,0.583956,,,,,,,,,,,,,,,,,66caa718-e4b0-44f7-89cc-4ec7a7cc91d3,677,,"[45.8, 4.5]",3825757,15,,,,-0.22423474,,Left Foot,,,"[57.2, 1.9]",,Ground Pass,,11.692733,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,26,Real Madrid,220,['d8c353b7-b472-4243-88ff-aa8702c31145'],6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:06.602,Pass,
,,,,,,,,,,,,,,0.734329,,,,,,,,,,,,,,,,,a551f405-31cf-4720-adca-d75236706f86,681,,"[56.6, 2.7]",3825757,15,,,,2.1804562,,Right Foot,,,"[52.2, 9.0]",,Ground Pass,,7.6843996,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,26,Real Madrid,220,['693f1f5e-2f9f-45ab-a6fb-2f8d27002049'],7,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:07.289,Pass,
,,,,,,,,,,,,,,1.885404,,,,,,,,,,,,,,,,,f6e0fde6-718a-4d21-9d9a-1c6974b6a87f,685,,"[56.8, 16.2]",3825757,15,,,,1.4056476,,Right Foot,,,"[63.3, 55.2]",,High Pass,,39.537956,,,,Luka Modrić,5463.0,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,26,Real Madrid,220,['e71d29c0-e1e7-4998-bc04-23d5b6764da0'],11,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:11.038,Pass,
,,,,,,,,,,,,,,2.338609,,,,,,,,,,,,,,,,,a902516f-6338-427c-87db-c522a7d48d35,688,,"[68.1, 61.2]",3825757,15,,,,0.44722572,,Right Foot,,,"[90.2, 71.8]",,Ground Pass,,24.51061,,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,26,Real Madrid,220,['332dbcc7-c687-452d-a621-0fe566ac1830'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:14.981,Pass,
,,,,,,,,,,,,,,0.860672,,,,,,,,,,,,,,,,,0cb2c1b6-ce37-42af-a023-60421d2c0417,699,,"[96.4, 58.0]",3825757,15,,,,0.44610554,4f3a36da-351f-4b67-a2f7-8b58e3116755,Right Foot,,,"[101.0, 60.2]",True,Ground Pass,,5.0990195,,,,James David Rodríguez Rubio,5695.0,,,,,Recovery,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,26,Real Madrid,220,['a16fb645-0c99-41d2-a9af-d724d302cf9a'],23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:23.869,Pass,
,,,,,,,,,,,,,,3.143034,,,,,,,,,,,,,,,,,2656a47d-412c-4b47-8e09-7e7dd9dcc096,706,,"[61.0, 40.1]",3825757,16,True,,,2.9970384,,Right Foot,,,"[45.2, 42.4]",,Ground Pass,,15.966528,,,,Álvaro González Soberón,6762.0,,,,,Kick Off,1,From Kick Off,Mamadou Sylla Diallo,23924.0,Center Forward,28,Espanyol,214,['b6c4307f-b16a-457a-8f2b-510c3e9a42d0'],16,,,,,,,,,,,,,,,,,,Espanyol,214,00:16:16.136,Pass,
,,,,,,,,,,,,,,1.893415,,,,,,,,,,,,,,,,,425345e9-e47b-4847-9e5a-eaa92df95392,708,,"[43.6, 72.1]",3825757,16,True,,,-0.24403349,,Right Foot,,,"[68.5, 65.9]",,High Pass,,25.66028,,,Incomplete,Mamadou Sylla Diallo,23924.0,,,,,,1,From Kick Off,Álvaro González Soberón,6762.0,Right Center Back,28,Espanyol,214,"['d511a6f1-d2ea-4123-92a8-b926bef85c79', 'dc658c95-d63e-4990-8d50-a64578286ee0']",22,,,,,,,,,,,,,,,,,,Espanyol,214,00:16:22.242,Pass,
,,,,,,,,,,,,,,0.716212,,,,,,,,,,,,,,,,,9be77b27-0bfc-409c-b573-3e0d8aa30b83,715,,"[49.0, 14.2]",3825757,16,True,,,2.2166123,,Left Foot,,,"[38.6, 28.0]",,Ground Pass,,17.280046,,,,Francisco Román Alarcón Suárez,4926.0,,,,,Free Kick,1,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,30,Real Madrid,220,['9775d38d-3bd7-4a87-b21c-5762a4ca0885'],39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:39.251,Pass,
,,,,,,,,,,,,,,2.233263,,,,,,,,,,,,,,,,,147f923a-9500-41c0-99cf-6c8c71510dba,717,,"[38.4, 28.0]",3825757,16,,,,-0.29501894,,Right Foot,,,"[66.7, 19.4]",,Ground Pass,,29.577864,,,,Toni Kroos,5574.0,,,,,,1,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,30,Real Madrid,220,['10ed9223-403e-431b-946d-3db5fd6b74be'],40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:40.476,Pass,
,,,,,,,,,,,,,,1.890521,,,,,,,,,,,,,,,,,ee610fab-357b-472d-84d8-f2d42e8f96cc,723,,"[56.2, 19.4]",3825757,16,True,,,2.6082904,,Left Foot,,,"[39.6, 29.2]",,Ground Pass,,19.27693,,,,Sergio Ramos García,5201.0,,,,,Free Kick,1,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,31,Real Madrid,220,['0090ce17-28fa-4642-aa39-018f06483888'],48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:48.624,Pass,
,,,,,,,,,,,,,,2.077135,,,,,,,,,,,,,,,,,cdec64d7-e63b-4279-9473-834629a4d191,725,,"[37.7, 32.3]",3825757,16,,,,1.267267,,Right Foot,,,"[46.0, 58.8]",,Ground Pass,,27.769407,,,,Luka Modrić,5463.0,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,31,Real Madrid,220,['d5ca83af-fa60-447a-bc43-5ccb87c3a954'],50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:50.747,Pass,
,,,,,,,,,,,,,,2.577175,,,,,,,,,,,,,,,,,8dadf8ea-c330-48a0-971c-d835011f66b6,732,,"[50.8, 49.9]",3825757,16,,,,-1.7476524,,Right Foot,,,"[42.4, 2.9]",,High Pass,,47.74474,,,,Marcelo Vieira da Silva Júnior,5552.0,,True,,,,1,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,31,Real Madrid,220,['50401a47-5aea-412a-9b3f-308a697c2854'],56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:56.503,Pass,
