ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.311819,,,,,,,,,,,,,,f944c8a4-c10c-48d6-91a8-4776d0eb6673,3099,,,"[32.8, 50.8]",3825727,89,,,,True,0.44684246,,,,,,"[52.0, 60.0]",,High Pass,,21.290373,,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,Interception,2,Regular Play,Aleksandar Pantić,27239.0,Right Center Back,215,Espanyol,214,"['37ee320a-f234-43f7-bf69-f016cda0fe7b', '6e6348e4-9ba9-4f6f-a0a9-ec860ea27f40', 'a3bb8ceb-86ae-4a6d-ae5f-2ee587fb8a31', 'fa469030-c912-4a5b-b90f-91232c08601e']",45,,,,,,,,,,,,,,,,,,Eibar,322,00:44:45.345,Pass,True
,,,,,,,,,,,,,,,,,1.317857,,,,,,,,,,,,,,a3bb8ceb-86ae-4a6d-ae5f-2ee587fb8a31,3101,,,"[68.1, 20.1]",3825727,89,,,,,-0.6553349,,Left Foot,,,,"[81.5, 9.8]",,Ground Pass,,16.901184,,,,Hernán Arsenio Pérez González,6838.0,,,,,Recovery,2,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,215,Espanyol,214,"['92cd8e00-de59-432e-886c-88ea00395640', 'f944c8a4-c10c-48d6-91a8-4776d0eb6673']",47,,,,,,,,,,,,,,,,,,Espanyol,214,00:44:47.656,Pass,
,,,,,,,,,,,,,,,,,0.937968,,,,,,,,,,,,,,e446f619-1139-4a32-ba70-f5fa88af21f4,3107,,,"[85.8, 0.1]",3825727,89,,,,,2.329174,,,,,,"[76.8, 9.6]",,High Pass,,13.086252,,,,Joan Jordán Moreno,6701.0,,,,,Throw-in,2,From Throw In,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,216,Espanyol,214,['31ce1dda-daab-48b2-8b07-b341392406a1'],59,,,,,,,,,,,,,,,,,,Espanyol,214,00:44:59.210,Pass,
,,,,,,,,,,,,,,,,,0.947605,,,,,,,,,,,,,,fb8305a3-74bb-48c3-89d9-3c345ad2234d,3111,,,"[77.9, 11.1]",3825727,90,,,,,-0.51789296,,Right Foot,,,,"[86.5, 6.2]",,Ground Pass,,9.89798,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,2,From Throw In,Joan Jordán Moreno,6701.0,Left Defensive Midfield,216,Espanyol,214,"['58551171-1be6-4936-bf58-d824e098c563', 'aff8b502-d30e-40f3-ae90-197f031b10e9']",0,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:00.750,Pass,True
,,,,,,,,,,,,,,,,,3.898494,,,,,,,,,,,,,,de176556-1dea-4bce-b063-36f7213eed56,3117,,,"[32.8, 61.8]",3825727,90,,,,,-0.17689262,,Right Foot,,,,"[89.3, 51.7]",,High Pass,,57.395645,,,,Saúl Berjón Pérez,24070.0,,,,,Recovery,2,From Counter,Daniel García Carrillo,6775.0,Left Defensive Midfield,217,Eibar,322,['bb1d964a-e703-433e-8383-5b03580bfdc7'],4,,,,,,,,,,,,,,,,,,Eibar,322,00:45:04.522,Pass,
,,,,,,,,,,,,,,,,,1.331989,,,,,,,,,,,,,,f8703cf1-4027-4730-8a4d-f1e7a8587367,3122,,,"[94.4, 48.5]",3825727,90,,,,,-0.7562094,25a4f50f-48a7-4cb2-b27c-e8e379290804,Right Foot,,,,"[108.5, 35.2]",,High Pass,,19.382982,,,,Takashi Inui,5687.0,True,,,,,2,From Counter,Saúl Berjón Pérez,24070.0,Left Center Forward,217,Eibar,322,['e476e5f9-110a-486c-8152-9327edd7f65e'],12,,,,,,,,,,,,,,,,,,Eibar,322,00:45:12.311,Pass,
,,,,,,,,,,,,,,,,,1.481978,,,,,,,,,,,,,,bb9669f4-c1dd-4ff6-82f0-f09460e83e88,3127,,,"[15.4, 46.8]",3825727,90,,True,,,-0.24175286,,Drop Kick,,,,"[88.4, 28.8]",,High Pass,,75.18643,,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,2,From Keeper,Pau López Sabata,6792.0,Goalkeeper,219,Espanyol,214,"['20ce6804-71d1-4764-8264-dd680c146f7d', '9a8edb07-5cb8-4012-8831-700f0b2373ab']",24,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:24.738,Pass,
,,,,,,,,,,,,,,,,,1.700434,,,,,,,,,,,,,,20ce6804-71d1-4764-8264-dd680c146f7d,3129,,,"[31.7, 51.3]",3825727,90,,True,,True,0.010637896,,,,,,"[50.5, 51.5]",,Low Pass,,18.801064,,Incomplete,,,,,,,,Recovery,2,From Keeper,Aleksandar Pantić,27239.0,Right Center Back,219,Espanyol,214,"['33939dd1-5bd6-430f-bfde-6cabfd329d8b', 'bb9669f4-c1dd-4ff6-82f0-f09460e83e88', 'cc2c75f5-641e-4e61-9f16-478db9d2d7e8']",26,,,,,,,,,,,,,,,,,,Eibar,322,00:45:26.220,Pass,True
,,,,,,,,,,,,,,,,,1.402911,,,,,,,,,,,,,,544cd0e9-ade2-4f3a-aefd-e3732b3d4dd3,3133,,,"[71.9, 28.6]",3825727,90,,,,,-0.6196186,,Right Foot,,,,"[86.9, 17.9]",,Ground Pass,,18.425255,,,,Hernán Arsenio Pérez González,6838.0,,,,,,2,From Keeper,Joan Jordán Moreno,6701.0,Left Defensive Midfield,219,Espanyol,214,['1fe0f944-0c4f-49a2-aef5-f4e9318e83d0'],28,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:28.343,Pass,
,,,,,,,,,,,,,,,,,0.692654,,,,,,,,,,,,,,f6f29056-f007-455a-9d24-271f2e84f277,3137,,,"[85.2, 18.1]",3825727,90,,,,,2.642246,,Right Foot,,,,"[75.3, 23.5]",,Ground Pass,,11.276968,,,,Joan Jordán Moreno,6701.0,,,,,,2,From Keeper,Hernán Arsenio Pérez González,6838.0,Right Wing,219,Espanyol,214,['c424ab5a-2748-48be-8ae4-d184d5927b76'],30,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:30.738,Pass,
,,,,,,,,,,,,,,,,,1.833155,,,,,,,,,,,,,,a2a71015-cc3b-46dc-bcfe-b5efcf2eb9f1,3140,,,"[73.2, 26.5]",3825727,90,,,,,2.0753567,,Right Foot,,,,"[62.1, 46.6]",,Ground Pass,,22.961271,,,,Antonio José Raillo Arenas,24086.0,,,,,,2,From Keeper,Joan Jordán Moreno,6701.0,Left Defensive Midfield,219,Espanyol,214,['58825aa5-8d2e-4e1d-abd4-2d6e644de45c'],33,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:33.723,Pass,
,,,,,,,,,,,,,,,,,1.335076,,,,,,,,,,,,,,d76eb2a1-1d6d-490e-94f2-e977b14e1dfe,3143,,,"[62.7, 49.8]",3825727,90,,,,,1.1505996,,Right Foot,,,,"[73.2, 73.3]",,Ground Pass,,25.739075,,,,Javier López Rodríguez,6791.0,,,,,,2,From Keeper,Antonio José Raillo Arenas,24086.0,Right Center Back,219,Espanyol,214,['a4facc2a-fc0b-403c-b5c7-55d3d71fb24b'],36,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:36.915,Pass,
,,,,,,,,,,,,,,,,,0.95767,,,,,,,,,,,,,,d8b9de37-4189-49fe-95e0-38abd2241ec0,3146,,,"[70.6, 73.1]",3825727,90,,,,,-0.8512925,,Right Foot,,,,"[79.8, 62.6]",,Low Pass,,13.9603,,,,Abraham González Casanova,27148.0,,,,,,2,From Keeper,Javier López Rodríguez,6791.0,Right Back,219,Espanyol,214,['1a20dfeb-5994-490f-b663-ea288feda26d'],39,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:39.786,Pass,
,,,,,,,,,,,,,,,,,1.058013,,,,,,,,,,,,,,4b787798-707c-4405-a9c0-285dd666fa7f,3149,,,"[70.4, 67.5]",3825727,90,,,,,-1.581969,,Right Foot,,,,"[70.2, 49.6]",,Ground Pass,,17.901117,,,,Joan Jordán Moreno,6701.0,,,,,,2,From Keeper,Abraham González Casanova,27148.0,Center Attacking Midfield,219,Espanyol,214,['3598924c-efa5-4d22-ac38-58b1221a105c'],42,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:42.931,Pass,
,,,,,,,,,,,,,,,,,2.301261,,,,,,,,,,,,,,1c511dd1-3f04-467d-bd44-54a2f6c7366d,3152,,,"[73.8, 49.6]",3825727,90,,,,,-0.8189855,,Right Foot,,,,"[104.0, 17.3]",,High Pass,,44.219112,,,,Hernán Arsenio Pérez González,6838.0,,,,,,2,From Keeper,Joan Jordán Moreno,6701.0,Left Defensive Midfield,219,Espanyol,214,['97853855-687c-44b2-8e06-06b3d7c33c0a'],45,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:45.505,Pass,
,,,,,,,,,,,,,,,,,2.420422,,,,,,,,,,,,,,0e36a1ee-77eb-47b1-9781-2ccf4388a26d,3155,,,"[102.8, 17.0]",3825727,90,,,,,1.1293672,,Right Foot,True,,,"[120.0, 53.4]",,High Pass,,40.25916,,Out,,Marco Asensio Willemsen,5719.0,,,,,,2,From Keeper,Hernán Arsenio Pérez González,6838.0,Right Wing,219,Espanyol,214,['02a12aeb-a03b-4f77-836a-47fe7c8b87a0'],49,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:49.501,Pass,
,,,,,,,,,,,,,,,,,3.348768,,,,,,,,,,,,,,f81ba649-9f5a-4041-a69c-9683c2099031,3157,,,"[6.0, 36.0]",3825727,91,,,,,0.23518245,,Right Foot,,,,"[68.6, 51.0]",,High Pass,,64.37205,,Incomplete,,Simone Verdi,7170.0,,,,,Goal Kick,2,From Goal Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,220,Eibar,322,"['05eccbd2-a697-4bc1-bdb2-e1f8e9488cb5', '7fdab5f9-7109-4936-899b-fdf1151adda2']",23,,,,,,,,,,,,,,,,,,Eibar,322,00:46:23.617,Pass,
,,,,,,,,,,,,,,,,,0.348343,,,,,,,,,,,,,,4020d62a-35eb-497b-a3df-ae440d3b377e,3162,,,"[64.4, 31.2]",3825727,91,,,,,-0.40890783,,Left Foot,,,,"[67.4, 29.9]",,Ground Pass,,3.2695565,,Incomplete,,,,,,,,,2,From Goal Kick,Adrián González Morales,6557.0,Right Defensive Midfield,220,Eibar,322,['6c511ec1-3006-49af-b490-6fdea2f74244'],30,,,,,,,,,,,,,,,,,,Eibar,322,00:46:30.027,Pass,
,,,,,,,,,,,,,,,,,2.435753,,,,,,,,,,,,,,7c761477-3de2-48dd-958f-1e84451898e9,3165,,,"[54.8, 45.3]",3825727,91,,,,,0.3109983,,Left Foot,,,,"[82.8, 54.3]",,Ground Pass,,29.410883,,Pass Offside,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Left Wing,221,Espanyol,214,['0ce00ed5-4118-40a4-85fb-06f867419c99'],32,,,,,,,,,,,,,,,,,,Espanyol,214,00:46:32.277,Pass,
,,,,,,,,,,,,,,,,,4.259386,,,,,,,,,,,,,,b8b42273-b921-4e97-b3f1-cfabb76649e2,3167,,,"[33.2, 20.7]",3825727,92,,,,,0.103041515,,Right Foot,,,,"[118.3, 29.5]",,High Pass,,85.55379,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,222,Eibar,322,['d20b737b-8d3d-446f-a06f-ee45818db739'],7,,,,,,,,,,,,,,,,,,Eibar,322,00:47:07.732,Pass,
,,,,,,,,,,,,,,,,,3.136645,,,,,,,,,,,,,,47cc2090-55c9-47ef-95df-5ce7cde1019b,3170,,,"[14.6, 38.2]",3825727,92,,,,,0.009398219,,Drop Kick,,,,"[67.8, 38.7]",,High Pass,,53.20235,,,,Papa Kouly Diop,6867.0,,,,,,2,From Free Kick,Pau López Sabata,6792.0,Goalkeeper,222,Eibar,322,['d12b2a7e-6138-4da8-ba1c-f9265296525d'],18,,,,,,,,,,,,,,,,,,Espanyol,214,00:47:18.096,Pass,
,,,,,,,,,,,,,,,,,1.102323,,,,,,,,,,,,,,2cfb44e7-b99b-4b9f-85f9-f381681e1644,3173,,,"[70.8, 37.0]",3825727,92,,,,,-0.15660188,,Left Foot,,,,"[86.0, 34.6]",,High Pass,,15.388308,,Incomplete,,Hernán Arsenio Pérez González,6838.0,,,,,,2,From Free Kick,Papa Kouly Diop,6867.0,Right Defensive Midfield,222,Eibar,322,"['13bb4f2f-fbf8-4162-bcee-632381adadca', 'b93e283b-8433-400f-b378-a4536d06e013']",22,,,,,,,,,,,,,,,,,,Espanyol,214,00:47:22.011,Pass,
,,,,,,,,,,,,,,,,,2.658872,,,,,,,,,,,,,,b93e283b-8433-400f-b378-a4536d06e013,3175,,,"[34.1, 45.5]",3825727,92,,,,,0.37195146,,Left Foot,,,,"[52.3, 52.6]",,High Pass,,19.535864,,Incomplete,,,,,,,,Recovery,2,From Free Kick,Ander Capa Rodríguez,6699.0,Right Back,222,Eibar,322,"['2cfb44e7-b99b-4b9f-85f9-f381681e1644', 'a9a6658d-ed92-48dd-b5da-a94795d7706b']",23,,,,,,,,,,,,,,,,,,Eibar,322,00:47:23.113,Pass,
,,,,,,,,,,,,,,,,,0.365727,,,,,,,,,,,,,,a9a6658d-ed92-48dd-b5da-a94795d7706b,3176,,,"[67.8, 27.5]",3825727,92,,,,,0.3752708,,Right Foot,,,,"[71.1, 28.8]",,Ground Pass,,3.5468295,,Incomplete,,Papa Kouly Diop,6867.0,,,,,Recovery,2,From Free Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,222,Eibar,322,"['10a70b7a-1293-493f-9a5b-98179d5f26af', 'b2ab740c-9d14-497f-98c0-e6383da81b4a', 'b93e283b-8433-400f-b378-a4536d06e013']",25,,,,,,,,,,,,,,,,,,Espanyol,214,00:47:25.772,Pass,
,,,,,,,,,,,,,,,,,4.447407,,,,,,,,,,,,,,f553c346-db3b-4a58-bbe3-f277831effd8,3182,,,"[53.3, 59.4]",3825727,92,,,,,0.28182593,,Right Foot,,,,"[98.2, 72.4]",,Ground Pass,,46.74409,,,,Simone Verdi,7170.0,,,,,,2,From Free Kick,Sergio Gontán Gallardo,6742.0,Right Midfield,222,Eibar,322,"['0dde86a8-a8d2-4eba-8a7f-02bc3d7b5270', '6adca44e-0e55-4748-9e14-15d69cf6446c']",28,,,,,,,,,,,,,,,,,,Eibar,322,00:47:28.712,Pass,True
,,,,,,,,,,,,,,,,,3.951207,,,,,,,,,,,,,,8e4856d4-6524-414c-afa5-ec98af446ccf,3191,,,"[24.2, 23.9]",3825727,92,,True,,,-0.014387497,,Left Foot,,,,"[79.8, 23.1]",,High Pass,,55.605755,,Incomplete,,Hernán Arsenio Pérez González,6838.0,,,,,Free Kick,2,From Free Kick,Pau López Sabata,6792.0,Goalkeeper,223,Espanyol,214,"['985a5bef-ec16-44ff-be70-86b13ba9dd41', 'bbc5929f-5d9e-452d-b2ce-cb30d0098ec0']",57,,,,,,,,,,,,,,,,,,Espanyol,214,00:47:57.163,Pass,
,,,,,,,,,,,,,,,,,2.365891,,,,,,,,,,,,,,bbc5929f-5d9e-452d-b2ce-cb30d0098ec0,3193,,,"[40.3, 57.0]",3825727,93,,,,,0.5721195,,Head,,,,"[72.6, 77.8]",,Low Pass,,38.417835,,Unknown,,,,,,,,Recovery,2,From Free Kick,Sergio Gontán Gallardo,6742.0,Right Midfield,223,Espanyol,214,['8e4856d4-6524-414c-afa5-ec98af446ccf'],1,,,,,,,,,,,,,,,,,,Eibar,322,00:48:01.114,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c393e376-5dd9-4085-a579-a0d42e10c0b7,6,,,"[60.6, 42.6]",3825727,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Enrich Ametller,6700.0,Right Center Forward,2,Eibar,322,['6142645a-1b4d-43b1-8257-9aad85563483'],1,,,,,,,,,,,,,,,,,,Eibar,322,00:00:01.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ce334b2-0d64-4305-8108-990d083494b8,9,,,"[46.1, 33.5]",3825727,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel García Carrillo,6775.0,Left Defensive Midfield,2,Eibar,322,['bc7945dd-f3a9-49f3-b178-13c6457aeaa6'],2,,,,,,,,,,,,,,,,,,Eibar,322,00:00:02.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02eafaa5-a62c-4445-bb0e-b98b3f5aa35d,12,,,"[66.5, 14.3]",3825727,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Takashi Inui,5687.0,Left Midfield,2,Eibar,322,['db44a4b8-82e5-42c3-a396-1ea81c0a2827'],4,,,,,,,,,,,,,,,,,,Eibar,322,00:00:04.735,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8516e7ab-9f8e-440e-bc3f-17678ba68326,19,,,"[94.0, 11.6]",3825727,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja González Tomás,6566.0,Left Center Forward,3,Eibar,322,"['343c80ce-e837-4cac-a95e-eef8e5329bf6', '4897277e-31ef-4d4f-b1b8-125f9e53db41']",19,,,,,,,,,,,,,,,,,,Eibar,322,00:00:19.904,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7403efc-00b3-4927-aaa4-a142f7f8a609,22,,,"[87.2, 17.6]",3825727,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Takashi Inui,5687.0,Left Midfield,3,Eibar,322,['f1ecb430-a6f1-4607-bc8c-eb1a15e464b4'],21,,,,,,,,,,,,,,,,,,Eibar,322,00:00:21.167,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fefe7a6-9337-4905-b5f6-3a7b213cb78e,26,,,"[38.9, 59.9]",3825727,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Center Attacking Midfield,3,Eibar,322,['c4645bfc-fa06-44db-b083-55b307097558'],22,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:22.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58623e50-b61c-4741-bc2c-e409928f0e1c,30,,,"[75.3, 69.0]",3825727,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,3,Eibar,322,['56b14e2c-7a76-41e3-8685-eef521c5184c'],25,,,,,,,,,,,,,,,,,,Eibar,322,00:00:25.899,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6b5b186-1bf5-4924-8dd0-d148bbe510cc,33,,,"[101.1, 39.3]",3825727,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Manuel Luna Rodríguez,6675.0,Left Back,3,Eibar,322,['9272e33f-3e44-46ef-8f16-8b631701a0b6'],28,,,,,,,,,,,,,,,,,,Eibar,322,00:00:28.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785d6c50-bcc8-4c4f-b7e2-926ed17b4dd4,39,,,"[5.0, 8.1]",3825727,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Enzo Pablo Roco Roco,16456.0,Left Center Back,4,Espanyol,214,['b449f509-d336-429a-a71f-e8d4fdf2137a'],50,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:50.772,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dddabbe-7137-4471-8880-8f3e9b10c03b,45,,,"[100.9, 62.4]",3825727,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Enrich Ametller,6700.0,Right Center Forward,4,Espanyol,214,['475f4aa7-e59c-4d05-a08f-d9e4ca7bb75a'],56,,,,,,,,,,,,,,,,,,Eibar,322,00:00:56.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd7f088f-c3a6-413f-8ee5-f86e29a0702a,48,,,"[47.6, 29.7]",3825727,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Moreno Balaguero,6766.0,Center Attacking Midfield,4,Espanyol,214,"['62711fcd-1890-4488-8b89-403b13960cbf', '70a5cc74-3071-489f-8df5-ebc3b08d9d81']",57,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:57.424,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15c5e9bf-e1e4-402a-b3a9-d5bf3dfffe7c,51,,,"[43.2, 45.3]",3825727,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hernán Arsenio Pérez González,6838.0,Right Wing,4,Espanyol,214,['4350851b-3f1c-47ec-a548-2dd8b0ccded1'],59,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:59.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948bddd7-35b9-48e3-ba41-ba490c06756d,54,,,"[44.8, 66.9]",3825727,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier López Rodríguez,6791.0,Right Back,4,Espanyol,214,['90bbce0e-ad12-4794-aa02-1ef57bb6683e'],3,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:03.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b12d278f-26f9-4188-92f9-7e43696fd3b0,57,,,"[61.4, 74.7]",3825727,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Moreno Balaguero,6766.0,Center Attacking Midfield,4,Espanyol,214,['97892889-2af3-44b3-8d5b-8e9e5e7b9368'],5,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:05.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb815dbd-a28b-407e-bcf6-761a3ea61e2f,61,,,"[48.4, 72.8]",3825727,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier López Rodríguez,6791.0,Right Back,4,Espanyol,214,['501d9946-031a-471c-8d0e-b6f846881141'],7,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:07.846,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50cb2e90-8ffa-4b66-b70e-382c1fa95f00,64,,,"[98.1, 58.0]",3825727,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,4,Espanyol,214,['efaaf8ae-4d5f-4f76-a7af-d3dd5e775f76'],12,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:12.972,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e65d830f-6fb7-463a-a7ea-2f11f62aa155,70,,,"[73.4, 48.0]",3825727,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,5,Eibar,322,['9bb9f941-7bf4-411e-b9be-1273aff82b8e'],33,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:33.902,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e528b103-0acf-485d-81f9-448de4e800ee,72,,,"[59.0, 20.2]",3825727,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Manuel Luna Rodríguez,6675.0,Left Back,5,Eibar,322,['b09f45fa-95fe-4576-94d6-6d90ed78de44'],35,,,,,,,,,,,,,,,,,,Eibar,322,00:01:35.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e842d678-b54c-4323-87c0-e8bcb08e2902,74,,,"[74.0, 19.5]",3825727,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja González Tomás,6566.0,Left Center Forward,5,Eibar,322,['29e8a3f1-ec55-4557-b302-da699d762f84'],36,,,,,,,,,,,,,,,,,,Eibar,322,00:01:36.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68612454-7a38-4258-bba8-4ea60ad73910,77,,,"[75.8, 7.7]",3825727,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Takashi Inui,5687.0,Left Midfield,5,Eibar,322,['6263990e-d82f-4db7-acfc-ac57bd0ae203'],38,,,,,,,,,,,,,,,,,,Eibar,322,00:01:38.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edd5712b-83f5-4b12-9bb9-a1dffd067003,81,,,"[106.7, 12.0]",3825727,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja González Tomás,6566.0,Left Center Forward,5,Eibar,322,['a4f46dbc-6b10-4ff1-94d0-92cb94cce941'],42,,,,,,,,,,,,,,,,,,Eibar,322,00:01:42.785,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e47ff97-957e-4959-89d3-375a3668f8c3,84,,,"[110.9, 21.5]",3825727,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Enrich Ametller,6700.0,Right Center Forward,5,Eibar,322,['0ce97a54-3eb6-4693-9428-0b1e50d779ff'],44,,,,,,,,,,,,,,,,,,Eibar,322,00:01:44.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df1a79f-5da2-495c-b125-c2b34f2b65bb,87,,,"[111.4, 39.6]",3825727,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Iván Ramis Barrios,6778.0,Left Center Back,6,Eibar,322,['e22dce6f-f3d3-4fc3-bfb5-58caa72d3af3'],13,,,,,,,,,,,,,,,,,,Eibar,322,00:02:13.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7a66291-2fa4-4fe1-a5cb-5ad70b9d9380,92,,,"[111.5, 32.6]",3825727,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gonzalo Escalante,6712.0,Right Defensive Midfield,7,Eibar,322,['509da728-997f-4be2-b60e-8b02c00da9d4'],48,,,,,,,,,,,,,,,,,,Eibar,322,00:02:48.036,Ball Receipt*,
