bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.994996,,,,,,,,,,,,,55e1ad73-55c9-4d8e-8ee9-486b19d0ea3b,17,,"[89.9, 24.8]",3825717,0,,,True,0.5510736,,,,,"[99.5, 30.7]",High Pass,,11.268097,,,Kevin Gameiro,6401.0,,,,,,1,From Kick Off,Fernando Llorente Torres,3486.0,Left Center Forward,2,Sevilla,213,"['05c5592b-0da1-424b-9aff-f520ad822738', '6dccbb76-2ec5-4ccc-99e3-006ac88598f6']",10,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:10.485,Pass,True
,,,,,,,,,,,,,,,,,2.487027,,,,,,,,,,,,,f65eef70-fa99-4fa0-b2b4-cc341b67b73a,19,,"[99.5, 30.7]",3825717,0,,,,1.7330735,,Head,,,"[95.8, 53.3]",Low Pass,,22.900873,Incomplete,,José Antonio Reyes Calderón,23816.0,,,,,,1,From Kick Off,Kevin Gameiro,6401.0,Right Center Forward,2,Sevilla,213,"['a02dff68-9b6f-4e4e-937a-0bbcec3d93ff', 'feaee837-167c-40a8-8c47-d7feb46d81f6']",11,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:11.480,Pass,
,,,,,,,,,,,,,,,,,2.027651,,,,,,,,,,,,,feaee837-167c-40a8-8c47-d7feb46d81f6,21,,"[24.3, 26.8]",3825717,0,,,,-1.4523064,,Right Foot,,,"[25.8, 14.2]",Ground Pass,,12.6889715,,,Edgar Antonio Méndez Ortega,26387.0,,,,,Recovery,1,From Kick Off,Rene Krhin,3160.0,Left Defensive Midfield,2,Sevilla,213,"['38490786-0e23-42ec-ae56-a435163e7060', 'f65eef70-fa99-4fa0-b2b4-cc341b67b73a']",13,,,,,,,,,,,,,,,,,,Granada,1049,00:00:13.967,Pass,
,,,,,,,,,,,,,,,,,2.866264,,,,,,,,,,,,,6cef2d6e-70c5-4697-a579-264f5c6a16f0,25,,"[21.3, 6.7]",3825717,0,,,,0.11881155,,Right Foot,,,"[72.4, 12.8]",High Pass,,51.462803,Incomplete,,Isaac Ajayi Success,6918.0,,,,,,1,From Kick Off,Edgar Antonio Méndez Ortega,26387.0,Left Wing Back,2,Sevilla,213,"['0f083262-ebd3-4b15-8732-66408fae91e5', '2730fc9f-d9c6-4d1c-9d0f-14697af07886']",19,,,,,,,,,,,,,,,,,,Granada,1049,00:00:19.126,Pass,
,,,,,,,,,,,,,,,,,1.25563,,,,,,,,,,,,,2730fc9f-d9c6-4d1c-9d0f-14697af07886,27,,"[47.7, 67.3]",3825717,0,,,,-0.70033264,,Head,,,"[54.7, 61.4]",High Pass,,9.15478,,,Grzegorz Krychowiak,3637.0,,,,,Recovery,1,From Kick Off,Timothée Kolodziejczak,10476.0,Left Center Back,2,Sevilla,213,"['6cef2d6e-70c5-4697-a579-264f5c6a16f0', 'a61a67ae-e8c0-46ab-bb8c-6c1f01facc96']",21,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:21.992,Pass,
,,,,,,,,,,,,,,,,,4.652714,,,,,,,,,,,,,d14372e7-4d96-44d3-a809-0efab293911e,33,,"[55.0, 59.7]",3825717,0,,,,-0.6501465,,Right Foot,,,"[110.1, 17.8]",High Pass,,69.22153,Incomplete,,Víctor Machín Pérez,6841.0,,True,,,Free Kick,1,From Free Kick,Adil Rami,3253.0,Right Center Back,3,Sevilla,213,"['0f0d4a72-0bdf-4fbe-900c-b4f181ca88c6', '71b3b013-1342-4de2-af64-9606b7621ab3']",57,,,,,,,,,,,,,,,,,,Sevilla,213,00:00:57.965,Pass,
,,,,,,,,,,,,,,,,,1.281491,,,,,,,,,,,,,2d448388-1fcf-4193-9eeb-607345f2dafd,36,,"[108.0, 0.1]",3825717,1,,,,1.0647801,,,,,"[116.7, 15.8]",Low Pass,,17.949373,,,Fernando Llorente Torres,3486.0,,,,,Throw-in,1,From Throw In,Sergio Escudero Palomo,6718.0,Left Back,4,Sevilla,213,['9e2fc86b-739b-4488-9b80-57d8b9472112'],21,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:21.737,Pass,
,,,,,,,,,,,,,,,,,1.456846,,,,,,,,,,,,,0cddcef7-8465-4c7c-a347-683355d9c50d,39,,"[116.7, 15.8]",3825717,1,,,,-1.8839511,,Right Foot,,,"[113.3, 5.3]",Ground Pass,,11.0367565,,,Sergio Escudero Palomo,6718.0,,,,,,1,From Throw In,Fernando Llorente Torres,3486.0,Left Center Forward,4,Sevilla,213,['5cd2becb-2ff3-4525-ace0-f4b6207e041b'],23,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:23.155,Pass,
,,,,,,,,,,,,,,,,,0.132016,,,,,,,,,,,,,5f0ea3ba-f534-4d0e-b9bd-9477f52190be,43,,"[116.2, 6.4]",3825717,1,,,,1.5458015,,Left Foot,,,"[116.3, 10.4]",Low Pass,,4.00125,Incomplete,,,,,,,,,1,From Throw In,Sergio Escudero Palomo,6718.0,Left Back,4,Sevilla,213,"['1298bfbe-d52f-4bab-b149-d82eca79ec84', '217ba1e2-3283-425d-bc02-3460b5095a48']",24,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:24.826,Pass,True
,,,,,,,,,,,,,,,,,1.633882,,,,,,,,,,,,,5d45b566-5944-4962-a7d5-e86eeb1b8bc9,45,,"[116.3, 0.1]",3825717,1,,,,1.6362764,,,,,"[114.7, 24.5]",High Pass,,24.452402,Incomplete,,Fernando Llorente Torres,3486.0,,,,,Throw-in,1,From Throw In,Sergio Escudero Palomo,6718.0,Left Back,5,Sevilla,213,"['09aaba21-605b-45e5-af29-5e3f9309988f', '7bf39222-6202-4539-8185-2564a4e259fd']",38,,,,,,,,,,,,,,,,,,Sevilla,213,00:01:38.371,Pass,
,,,,,,,,,,,,,,,,,1.750771,,,,,,,,,,,,,107c64a9-7cc0-4d3a-8518-daf6ceb6543d,51,,"[25.5, 45.6]",3825717,1,,,,-0.4902757,,Head,,,"[41.8, 36.9]",High Pass,,18.47647,,,Adalberto Peñaranda Maestre,6847.0,,,,,Recovery,1,From Counter,Isaac Ajayi Success,6918.0,Left Center Forward,6,Granada,1049,['baf319d0-4834-47ba-80fe-e7e4a398b093'],42,,,,,,,,,,,,,,,,,,Granada,1049,00:01:42.724,Pass,
,,,,,,,,,,,,,,,,,1.473359,,,,,,,,,,,,,0c7aef64-364d-4ea1-a825-76c06de5a3d3,54,,"[89.1, 19.8]",3825717,1,,,,0.049958397,,Right Foot,,,"[109.1, 20.8]",Ground Pass,,20.024984,,,Isaac Ajayi Success,6918.0,,,,,,1,From Counter,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,6,Granada,1049,['1fbcf62c-3862-458c-af05-77b242941953'],52,,,,,,,,,,,,,,,,,,Granada,1049,00:01:52.587,Pass,
,,,,,,,,,,,,,,,,,1.639445,,,,,,,,,,,,,a534b545-8553-498c-be5c-435145e88d75,59,,"[7.0, 44.1]",3825717,2,True,,,-1.2339607,,Right Foot,,,"[16.7, 16.4]",Ground Pass,,29.349276,,,Timothée Kolodziejczak,10476.0,,,,,Goal Kick,1,From Goal Kick,Sergio Rico González,6823.0,Goalkeeper,7,Sevilla,213,['6ba8c4aa-a779-4601-9984-22a44da80344'],12,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:12.817,Pass,
,,,,,,,,,,,,,,,,,1.754721,,,,,,,,,,,,,9d38270c-5a02-4038-ae67-003ee36d1408,61,,"[32.3, 12.2]",3825717,2,True,,,-0.19877869,,Right Foot,,,"[46.2, 9.4]",Ground Pass,,14.17921,,,Sergio Escudero Palomo,6718.0,,,,,,1,From Goal Kick,Timothée Kolodziejczak,10476.0,Left Center Back,7,Sevilla,213,['d51692ea-1ddd-477c-9052-158ccea47b7c'],14,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:14.456,Pass,
,,,,,,,,,,,,,,,,,1.970162,,,,,,,,,,,,,924a6893-948b-4b1d-bbcb-43c6e73e9073,63,,"[64.8, 8.8]",3825717,2,,,,0.24132332,,Left Foot,,,"[109.9, 19.9]",Ground Pass,,46.44588,Pass Offside,,Kevin Gameiro,6401.0,,,,,,1,From Goal Kick,Sergio Escudero Palomo,6718.0,Left Back,7,Sevilla,213,['0c0b6ca1-8919-40b0-912d-c67ebe23fb20'],17,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:17.833,Pass,
,,,,,,,,,,,,,,,,,1.01915,,,,,,,,,,,,,7fdf0cc3-863c-40fa-9531-8b57bc934fce,65,,"[9.0, 60.5]",3825717,2,True,,,0.47835243,,Right Foot,,,"[27.9, 70.3]",Ground Pass,,21.289669,,,David Rodríguez Lombán,6702.0,,,,,Free Kick,1,From Free Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,8,Granada,1049,['48580432-2201-4cc0-9884-dc97c7ecb8b6'],48,,,,,,,,,,,,,,,,,,Granada,1049,00:02:48.581,Pass,
,,,,,,,,,,,,,,,,,2.598541,,,,,,,,,,,,,84aad52a-0823-4754-b584-3efb0ff3987b,67,,"[31.1, 75.9]",3825717,2,,,,-2.2123353,,Right Foot,,,"[12.8, 51.4]",Ground Pass,,30.58006,,,Andrés Eduardo Fernández Moreno,8697.0,,,,,,1,From Free Kick,David Rodríguez Lombán,6702.0,Right Center Back,8,Granada,1049,['9fb8a4cd-0a4a-4960-bcc1-983122fc46f9'],53,,,,,,,,,,,,,,,,,,Granada,1049,00:02:53.458,Pass,
,,,,,,,,,,,,,,,,,3.665499,,,,,,,,,,,,,d5f49e69-8dd5-4fde-99c7-74ea3660b635,70,,"[12.8, 51.4]",3825717,2,,,,-0.03922901,,Right Foot,,,"[71.4, 49.1]",High Pass,,58.64512,Incomplete,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,From Free Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,8,Granada,1049,"['68997d8f-3787-46d1-b452-8a313b232c42', 'ef344cbd-15b2-4621-8ec3-bacfd8aa163a']",56,,,,,,,,,,,,,,,,,,Granada,1049,00:02:56.068,Pass,
,,,,,,,,,,,,,,,,,0.59929,,,,,,,,,,,,,68997d8f-3787-46d1-b452-8a313b232c42,72,,"[48.7, 31.0]",3825717,2,,,,-0.19739556,,Head,,,"[59.2, 28.9]",Low Pass,,10.707941,,,Grzegorz Krychowiak,3637.0,,,,,Recovery,1,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,9,Sevilla,213,"['485eb8b6-cb1d-4d4b-a682-ffaa87bf5533', 'd5f49e69-8dd5-4fde-99c7-74ea3660b635']",59,,,,,,,,,,,,,,,,,,Sevilla,213,00:02:59.733,Pass,
,,,,,,,,,,,,,,,,,1.090079,,,,,,,,,,,,,4cfcc5ca-eaa3-4f19-9002-b87911e3a679,75,,"[58.6, 27.5]",3825717,3,,,,-0.13992468,,Right Foot,,,"[72.8, 25.5]",Low Pass,,14.340154,,,Kevin Gameiro,6401.0,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,9,Sevilla,213,"['900622ea-f47c-49a0-a549-69b9400821b1', 'a4750edc-06a1-4a47-9c28-23c37ee4fa82']",0,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:00.333,Pass,True
,,,,,,,,,,,,,,,,,0.602599,,,,,,,,,,,,,7ae552cd-620a-4d3a-a2a6-e8f557180046,80,,"[74.2, 32.1]",3825717,3,,,,-0.1726815,,Right Foot,,,"[82.8, 30.6]",Ground Pass,,8.729834,Incomplete,,Fernando Llorente Torres,3486.0,,,,,,1,Regular Play,Kevin Gameiro,6401.0,Right Center Forward,9,Sevilla,213,"['4c8266db-057f-4db8-b226-f99a15392d95', '7465c5c3-3e8b-442c-90d7-992f5c77e0b6', '9104936f-7fd2-4227-a72a-3e74591cd505']",2,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:02.832,Pass,True
,,,,,,,,,,,,,,,,,5.260524,,,,,,,,,,,,,fc8a0030-6c7e-4ce8-b2e0-c1e6eea3d248,84,,"[33.0, 45.3]",3825717,3,,,,-2.0946248,,Right Foot,,,"[11.8, 8.6]",Ground Pass,,42.383133,,,Matheus Dória Macedo,4418.0,,,,,Recovery,1,Regular Play,Diego Mainz García,26781.0,Center Back,10,Granada,1049,['0b6ba1fd-1e84-46b7-89fd-33cd63055b88'],4,,,,,,,,,,,,,,,,,,Granada,1049,00:03:04.672,Pass,
,,,,,,,,,,,,,,,,,2.215023,,,,,,,,,,,,,9ab30f09-55c6-4067-9351-79ed7e936e29,87,,"[12.5, 6.3]",3825717,3,,,,0.17073521,,Left Foot,,,"[64.7, 15.3]",High Pass,,52.97018,Incomplete,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,Regular Play,Matheus Dória Macedo,4418.0,Left Center Back,10,Granada,1049,"['9d7f8bc5-6119-46ac-b4db-ba88763bd1f4', '9fb1c071-b782-4465-9beb-247762a73239']",10,,,,,,,,,,,,,,,,,,Granada,1049,00:03:10.138,Pass,
,,,,,,,,,,,,,,,,,1.711539,,,,,,,,,,,,,9fb1c071-b782-4465-9beb-247762a73239,89,,"[55.4, 64.8]",3825717,3,,,,-0.13352905,,Head,,,"[75.5, 62.1]",High Pass,,20.280533,Incomplete,,,,,,,,Recovery,1,Regular Play,Adil Rami,3253.0,Right Center Back,10,Granada,1049,"['5eb88a0b-9ff0-4a1c-bacc-62edfae6f43c', '9ab30f09-55c6-4067-9351-79ed7e936e29']",12,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:12.353,Pass,
,,,,,,,,,,,,,,,,,0.857989,,,,,,,,,,,,,5eb88a0b-9ff0-4a1c-bacc-62edfae6f43c,90,,"[44.6, 18.0]",3825717,3,,,,-0.08550529,,Right Foot,,,"[51.6, 17.4]",Ground Pass,,7.025667,,,Rubén Rochina Naixes,6680.0,,,,,Recovery,1,Regular Play,Rene Krhin,3160.0,Left Defensive Midfield,10,Granada,1049,"['24f8c6f2-6e19-4431-9355-892cfbcae61f', '9fb1c071-b782-4465-9beb-247762a73239']",14,,,,,,,,,,,,,,,,,,Granada,1049,00:03:14.065,Pass,
,,,,,,,,,,,,,,,,,0.724385,,,,,,,,,,,,,0365fff6-1a54-4d69-8dea-7ce2200ac91b,93,,"[53.0, 18.0]",3825717,3,,,,-1.9232539,,Right Foot,,,"[49.8, 9.3]",Ground Pass,,9.269844,,,Edgar Antonio Méndez Ortega,26387.0,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,10,Granada,1049,['ff36b3e2-85db-42ec-b6c1-7f627d18d4c3'],15,,,,,,,,,,,,,,,,,,Granada,1049,00:03:15.012,Pass,
,,,,,,,,,,,,,,,,,0.795834,,,,,,,,,,,,,7318e399-8f0e-4dc7-badd-8ea3d8bcedf7,96,,"[49.7, 9.7]",3825717,3,,,,1.9698572,,Left Foot,,,"[46.2, 18.0]",Ground Pass,,9.007774,,,Rene Krhin,3160.0,,,,,,1,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Left Wing Back,10,Granada,1049,['1590d1a0-23ac-40e7-abe8-19f0c415c8cc'],15,,,,,,,,,,,,,,,,,,Granada,1049,00:03:15.805,Pass,
,,,,,,,,,,,,,,,,,1.140871,,,,,,,,,,,,,6d67b7cc-2ead-42ad-b31d-f14d04bd67db,104,,"[51.2, 19.6]",3825717,3,True,,,-0.6668432,,Right Foot,,,"[71.4, 3.7]",Ground Pass,,25.707003,,,Matheus Dória Macedo,4418.0,,,,,Free Kick,1,From Free Kick,Diego Mainz García,26781.0,Center Back,11,Granada,1049,['2e583d0d-f469-4530-8ebd-ca457a9ff919'],47,,,,,,,,,,,,,,,,,,Granada,1049,00:03:47.608,Pass,
,,,,,,,,,,,,,,,,,1.433715,,,,,,,,,,,,,0755633f-ea0c-48a4-8665-c380a5e953c1,106,,"[71.4, 3.7]",3825717,3,,,,0.2616438,,Left Foot,,,"[95.3, 10.1]",High Pass,,24.74207,Incomplete,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,From Free Kick,Matheus Dória Macedo,4418.0,Left Center Back,11,Granada,1049,"['56e26835-5eeb-4767-9af3-f02535450aef', 'c975f985-00de-4cdb-b674-5e7af093bf55']",52,,,,,,,,,,,,,,,,,,Granada,1049,00:03:52.720,Pass,
,,,,,,,,,,,,,,,,,1.111409,,,,,,,,,,,,,c975f985-00de-4cdb-b674-5e7af093bf55,108,,"[24.8, 70.0]",3825717,3,,,,0.105377436,,Head,,,"[35.2, 71.1]",High Pass,,10.458012,,,Vicente Iborra De La Fuente,3497.0,,,,,Interception,1,Regular Play,Adil Rami,3253.0,Right Center Back,12,Sevilla,213,"['0755633f-ea0c-48a4-8665-c380a5e953c1', 'ddcf7956-842f-459c-8b2d-880fc6f77bd3']",54,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:54.154,Pass,
,,,,,,,,,,,,,,,,,0.992144,,,,,,,,,,,,,dea9c644-e55a-4cb6-a943-8175d32d0225,112,,"[35.2, 70.4]",3825717,3,,,,0.845156,,Right Foot,,,"[40.7, 76.6]",Low Pass,,8.287943,,,José Antonio Reyes Calderón,23816.0,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Right Defensive Midfield,12,Sevilla,213,"['3d3e7904-0299-49ac-91b9-8caf0a6647fc', 'a7c95051-ae6f-40ce-b902-4f2bc0d52330']",55,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:55.357,Pass,True
,,,,,,,,,,,,,,,,,1.874719,,,,,,,,,,,,,bd377a0b-03f7-41d4-bf49-bec887c6d966,115,,"[43.5, 73.2]",3825717,3,,,,-1.1291232,,Left Foot,,,"[52.2, 54.8]",High Pass,,20.353132,Incomplete,,,,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Midfield,12,Sevilla,213,"['5bc153a1-2970-47d1-b691-875ed64bdee7', 'c518e76c-1f06-424d-b728-0ddcd6a21c93']",56,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:56.349,Pass,True
