50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.932086,,,,,,,,,,,,,62d9f4b2-917f-4dc7-8448-129f309e2963,1658,,"[60.3, 3.5]",3825752,47,,,True,-0.29977608,,,,,"[71.3, 0.1]",,High Pass,,11.513471,,Out,Borja González Tomás,6566.0,,,,,,2,Regular Play,Sergio Enrich Ametller,6700.0,Right Center Forward,128,Eibar,322,"['088b7082-a899-44a8-8607-0fed50869d66', '52a5772a-00d9-4190-a4a0-654e81076e85']",33,,,,,,,,,,,,,,,,,Eibar,322,00:02:33.979,Pass,True
,,,,,,,,,,,,,,,1.532508,,,,,,,,,,,,,4a344654-a5cb-4b5d-899f-529c803da809,1660,,"[53.9, 80.0]",3825752,47,,,,-0.040112253,,,,,"[83.8, 78.8]",,High Pass,,29.92407,,Incomplete,Charles Días Barbosa de Oliveira,6707.0,,,,,Throw-in,2,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,129,Málaga,223,"['94c99ab9-237b-41ed-abe8-9614a511c0a3', 'a9bb7f4d-d7f4-4ae8-be5c-c63ab451f817']",45,,,,,,,,,,,,,,,,,Málaga,223,00:02:45.878,Pass,
,,,,,,,,,,,,,,,0.96913,,,,,,,,,,,,,a9bb7f4d-d7f4-4ae8-be5c-c63ab451f817,1662,,"[36.3, 1.3]",3825752,47,,,,0.66510266,,Left Foot,,,"[46.5, 9.3]",,High Pass,,12.963024,,Incomplete,Daniel García Carrillo,6775.0,,,,,Recovery,2,From Throw In,David Juncà Reñé,6776.0,Left Back,129,Málaga,223,"['3e48ff55-eff2-4339-bb11-b33e62576408', '48570131-313e-4990-bc74-c70a76f4b370', '4a344654-a5cb-4b5d-899f-529c803da809']",47,,,,,,,,,,,,,,,,,Eibar,322,00:02:47.410,Pass,
,,,,,,,,,,,,,,,1.578897,,,,,,,,,,,,,48570131-313e-4990-bc74-c70a76f4b370,1665,,"[73.6, 70.8]",3825752,47,,,True,0.0,,,,,"[81.0, 70.8]",,High Pass,,7.4,,Incomplete,Charles Días Barbosa de Oliveira,6707.0,,,,,Recovery,2,From Throw In,Ignacio Camacho Barnola,8234.0,Left Center Midfield,129,Málaga,223,"['0c9e3787-50ee-45a6-94e3-0ea3e9203fd3', '34b6af98-25b5-416a-8061-24069615d8d8', 'a9bb7f4d-d7f4-4ae8-be5c-c63ab451f817', 'ced57139-c93c-42d8-8466-acfb692df5f5']",48,,,,,,,,,,,,,,,,,Málaga,223,00:02:48.380,Pass,True
,,,,,,,,,,,,,,,1.425296,,,,,,,,,,,,,34b6af98-25b5-416a-8061-24069615d8d8,1667,,"[39.1, 9.3]",3825752,47,,,,0.14010173,,Head,,,"[46.9, 10.4]",,High Pass,,7.877182,,,Sergio Enrich Ametller,6700.0,,,,,Recovery,2,Regular Play,Borja Ekiza Imaz,26736.0,Left Center Back,130,Eibar,322,"['48570131-313e-4990-bc74-c70a76f4b370', 'b24f238a-f39e-41e9-a07e-11b5577b6829']",49,,,,,,,,,,,,,,,,,Eibar,322,00:02:49.958,Pass,
,,,,,,,,,,,,,,,1.937183,,,,,,,,,,,,,ce4ff80e-f943-4ab3-9b73-3f96f0722372,1669,,"[46.9, 10.4]",3825752,47,,,,1.9779489,,Head,,,"[40.0, 26.4]",,High Pass,,17.424408,,,Gonzalo Escalante,6712.0,,,,,,2,Regular Play,Sergio Enrich Ametller,6700.0,Right Center Forward,130,Eibar,322,['b3775061-16f5-47ee-b4e4-91978cb4136b'],51,,,,,,,,,,,,,,,,,Eibar,322,00:02:51.410,Pass,
,,,,,,,,,,,,,,,2.194465,,,,,,,,,,,,,2d7d904f-6551-41e4-bb80-dca207ed8f51,1672,,"[39.6, 31.6]",3825752,47,,,,0.56282365,,Right Foot,,,"[77.8, 55.7]",,Ground Pass,,45.166912,,,Sergio Gontán Gallardo,6742.0,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Right Center Midfield,130,Eibar,322,['e928533a-d2e4-4fa4-bd52-ce215ff25f05'],54,,,,,,,,,,,,,,,,,Eibar,322,00:02:54.657,Pass,
,,,,,,,,,,,,,,,1.517033,,,,,,,,,,,,,47ecc406-2d12-434c-a2b3-c5104d654c09,1675,,"[77.8, 55.7]",3825752,47,,,,2.2937758,,Right Foot,,,"[73.3, 60.8]",,Ground Pass,,6.8014703,,Incomplete,Ander Capa Rodríguez,6699.0,,,,,,2,Regular Play,Sergio Gontán Gallardo,6742.0,Right Midfield,130,Eibar,322,"['bd9f0351-d69f-4e3d-8667-d1d7bedd3af3', 'e202cea4-1728-4a05-9165-c1bb3e789ace']",56,,,,,,,,,,,,,,,,,Eibar,322,00:02:56.877,Pass,
,,,,,,,,,,,,,,,0.74968,,,,,,,,,,,,,8f368b73-7847-4203-b007-08e01cb5b7c1,1687,,"[29.7, 64.3]",3825752,48,,,,-2.803898,,Right Foot,,,"[16.6, 59.7]",,Ground Pass,,13.884164,,,Mauro Javier Dos Santos,6837.0,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Right Center Midfield,130,Eibar,322,"['e2feb044-651a-4baf-8354-035438af63f8', 'f870dde9-ae60-432f-9b5d-d917726b13d2']",6,,,,,,,,,,,,,,,,,Eibar,322,00:03:06.606,Pass,True
,,,,,,,,,,,,,,,2.460526,,,,,,,,,,,,,ea3ef92a-b5d4-47d2-b827-72d2136151d8,1690,,"[16.6, 59.7]",3825752,48,,,,0.11311236,,Right Foot,,,"[74.7, 66.3]",,High Pass,,58.47367,,Incomplete,Sergio Enrich Ametller,6700.0,,,,,,2,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,130,Eibar,322,"['a11940d2-4255-42d1-9d2f-14dc794b6df0', 'e8fa195d-c379-4ae2-b2df-6623bc10b706']",8,,,,,,,,,,,,,,,,,Eibar,322,00:03:08.156,Pass,
,,,,,,,,,,,,,,,1.853775,,,,,,,,,,,,,ef35a7bd-20d9-45ea-92e9-6886b8c41f11,1694,,"[68.1, 80.0]",3825752,48,,,,-2.6667633,,,,,"[43.2, 67.2]",,High Pass,,27.997322,,,Mauro Javier Dos Santos,6837.0,,,,,Throw-in,2,From Throw In,Sergio Gontán Gallardo,6742.0,Right Midfield,131,Eibar,322,['49ac6552-6a77-4a12-8034-7bd153edc9ad'],16,,,,,,,,,,,,,,,,,Eibar,322,00:03:16.752,Pass,
,,,,,,,,,,,,,,,1.93083,,,,,,,,,,,,,12afe481-19ae-4d1f-85dc-c773a0055765,1697,,"[43.1, 61.9]",3825752,48,,,,-1.3845735,,Left Foot,,,"[47.0, 41.2]",,Ground Pass,,21.064188,,,Daniel García Carrillo,6775.0,,,,,,2,From Throw In,Mauro Javier Dos Santos,6837.0,Right Center Back,131,Eibar,322,['ea4899c4-42b8-47f6-9bcc-8fb7837a5547'],20,,,,,,,,,,,,,,,,,Eibar,322,00:03:20.076,Pass,
,,,,,,,,,,,,,,,2.061206,,,,,,,,,,,,,94f7ecbb-ec24-4b01-8793-2a3a8f7a7d39,1700,,"[48.4, 32.9]",3825752,48,,,,-1.0863184,,Right Foot,,,"[64.4, 2.5]",,Ground Pass,,34.35346,,,David Juncà Reñé,6776.0,,,,,,2,From Throw In,Daniel García Carrillo,6775.0,Left Center Midfield,131,Eibar,322,['78b52d0d-6bb4-48a0-8233-9cebd249655f'],23,,,,,,,,,,,,,,,,,Eibar,322,00:03:23.987,Pass,
,,,,,,,,,,,,,,,1.461567,,,,,,,,,,,,,2ea1a2ec-4fcb-4780-bae9-2e6cd57cab78,1703,,"[69.6, 13.0]",3825752,48,,,,0.38687572,,Left Foot,,,"[93.9, 22.9]",,Ground Pass,,26.239283,,,Sergio Enrich Ametller,6700.0,,,,,,2,From Throw In,David Juncà Reñé,6776.0,Left Back,131,Eibar,322,['63c186de-aeee-449b-a211-efd9a44b7ffd'],28,,,,,,,,,,,,,,,,,Eibar,322,00:03:28.920,Pass,
,,,,,,,,,,,,,,,0.591353,,,,,,,,,,,,,6eee7cae-6308-4626-8e46-b1c2b5a3ba51,1707,,"[93.5, 22.7]",3825752,48,,,,-1.2897756,,Right Foot,,,"[96.3, 13.0]",,Ground Pass,,10.096039,,,Borja González Tomás,6566.0,,,,,,2,From Throw In,Sergio Enrich Ametller,6700.0,Right Center Forward,131,Eibar,322,"['40c9456f-524d-4e36-b18f-2b2af969ccb9', 'c332dbee-4f3a-422e-874b-2a4ce83e1b44']",30,,,,,,,,,,,,,,,,,Eibar,322,00:03:30.461,Pass,True
,,,,,,,,,,,,,,,1.343327,,,,,,,,,,,,,d96c1138-9e1a-404c-901f-3ebf67d44b1b,1711,,"[25.9, 71.1]",3825752,48,,,,0.22164956,,Right Foot,,,"[40.1, 74.3]",,Ground Pass,,14.556098,,,Juan Pablo Añor Acosta,6563.0,,,,,Recovery,2,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,132,Málaga,223,['2c09da98-2444-4e59-9643-617144a890d8'],32,,,,,,,,,,,,,,,,,Málaga,223,00:03:32.167,Pass,
,,,,,,,,,,,,,,,1.385848,,,,,,,,,,,,,5ed8ddb7-d782-4f18-bb9c-f3639788613a,1727,,"[77.8, 9.7]",3825752,48,,,,-0.38050637,,Right Foot,,,"[96.8, 2.1]",,Ground Pass,,20.463627,,,Borja González Tomás,6566.0,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Left Center Midfield,133,Eibar,322,['5f8928e0-84ea-43cc-ae8a-bb3f14e121e9'],43,,,,,,,,,,,,,,,,,Eibar,322,00:03:43.727,Pass,
,,,,,,,,,,,,,,,1.000601,,,,,,,,,,,,,38417cdd-6ef6-4f80-85f0-cf5c8bf56342,1730,,"[95.3, 3.1]",3825752,48,,,,2.612003,,Right Foot,,,"[83.0, 10.3]",,Ground Pass,,14.252368,,,Daniel García Carrillo,6775.0,,,,,,2,Regular Play,Borja González Tomás,6566.0,Left Center Forward,133,Eibar,322,['44b733cd-fdbe-4670-8c1c-a63e7217fa8c'],47,,,,,,,,,,,,,,,,,Eibar,322,00:03:47.309,Pass,
,,,,,,,,,,,,,,,1.361075,,,,,,,,,,,,,f4896369-9d12-4b96-855e-c672696e434b,1733,,"[86.1, 12.1]",3825752,48,,,,2.1954317,,Right Foot,,,"[76.8, 25.0]",,Ground Pass,,15.90283,,,Gonzalo Escalante,6712.0,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Left Center Midfield,133,Eibar,322,['db8ee9a7-434f-43b5-896d-dd8deded51ee'],48,,,,,,,,,,,,,,,,,Eibar,322,00:03:48.986,Pass,
,,,,,,,,,,,,,,,2.893117,,,,,,,,,,,,,321d8cf5-fd7a-4c8b-b826-459efc04c6b6,1736,,"[76.8, 25.1]",3825752,48,,,,1.2676846,,Right Foot,,,"[92.5, 75.3]",,Low Pass,,52.597813,,,Ander Capa Rodríguez,6699.0,,True,,,,2,Regular Play,Gonzalo Escalante,6712.0,Right Center Midfield,133,Eibar,322,['e65d821b-d4ab-4f48-892b-45fcac60e0f6'],51,,,,,,,,,,,,,,,,,Eibar,322,00:03:51.205,Pass,
,,,,,,,,,,,,,,,1.300086,,,,,,,,,,,,,f84e203d-9c82-491c-a690-03c5cf50f205,1739,,"[97.5, 75.8]",3825752,48,,,,-1.6909051,,Right Foot,,,"[95.4, 58.4]",,Ground Pass,,17.526266,,,Sergio Gontán Gallardo,6742.0,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,133,Eibar,322,['9e6b453c-7762-4a5a-8c96-ae67ec24d1ef'],54,,,,,,,,,,,,,,,,,Eibar,322,00:03:54.946,Pass,
,,,,,,,,,,,,,,,0.871441,,,,,,,,,,,,,853bec4a-cd3b-4615-a7da-b912b4c22340,1743,,"[95.8, 62.2]",3825752,48,,,,1.5707964,,Right Foot,,,"[95.8, 75.9]",,Ground Pass,,13.7,,,Ander Capa Rodríguez,6699.0,,,,,,2,Regular Play,Sergio Gontán Gallardo,6742.0,Right Midfield,133,Eibar,322,"['7c6eb5ea-1235-42f6-abea-99634362f534', '90f43c4a-1ff7-4b88-bdf3-4edb12e56c06']",58,,,,,,,,,,,,,,,,,Eibar,322,00:03:58.663,Pass,True
,,,,,,,,,,,,,,,1.025054,,,,,,,,,,,,,de3183de-84ff-46fa-ae29-3b25417cd82a,1746,,"[95.8, 75.9]",3825752,49,,,,-0.7441844,,Right Foot,,,"[105.9, 66.6]",,Low Pass,,13.72953,,Incomplete,Sergio Gontán Gallardo,6742.0,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,133,Eibar,322,"['191efd7f-7b66-4162-b07e-193831e2f134', '5298edaa-f578-4956-b621-cd0966f61b59']",0,,,,,,,,,,,,,,,,,Eibar,322,00:04:00.542,Pass,
,,,,,,,,,,,,,,,0.923085,,,,,,,,,,,,,11453773-1066-4453-86f3-75ccf9b05904,1749,,"[18.7, 11.7]",3825752,49,,,,1.2164164,,Left Foot,,,"[22.4, 21.7]",,Ground Pass,,10.662551,,,José Luis García del Pozo,6580.0,,,,,Recovery,2,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,134,Málaga,223,['58c515a1-3a67-4ff7-924a-fde74d894fed'],2,,,,,,,,,,,,,,,,,Málaga,223,00:04:02.736,Pass,
,,,,,,,,,,,,,,,1.259585,,,,,,,,,,,,,e2f8f8a4-3dbc-4664-bb7f-3f3fc23ac57f,1752,,"[26.6, 22.2]",3825752,49,,,,-1.790648,,Right Foot,,,"[22.6, 4.3]",,Ground Pass,,18.341482,,,Gonzalo Castro Irizábal,6740.0,,,,,,2,Regular Play,José Luis García del Pozo,6580.0,Right Center Midfield,134,Málaga,223,['a8236e99-e6fa-4764-8f1e-26a10384f2c9'],4,,,,,,,,,,,,,,,,,Málaga,223,00:04:04.953,Pass,
,,,,,,,,,,,,,,,1.451619,,,,,,,,,,,,,943f201b-911b-4b1d-bb69-a2d3c3f08b69,1754,,"[22.6, 4.3]",3825752,49,,,,0.102690935,,Left Foot,,,"[48.8, 7.0]",,Ground Pass,,26.338755,,,Duje Čop,8419.0,,,,,,2,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,134,Málaga,223,['28e82269-3ed4-4441-b5a5-851c543e80fa'],6,,,,,,,,,,,,,,,,,Málaga,223,00:04:06.212,Pass,
,,,,,,,,,,,,,,,1.501627,,,,,,,,,,,,,f52bdfd5-006b-4e97-8fff-61318fdf0129,1759,,"[45.8, 0.1]",3825752,49,,,,0.20663013,,,,,"[74.9, 6.2]",,High Pass,,29.732473,,,Duje Čop,8419.0,,,,,Throw-in,2,From Throw In,Miguel Torres Gómez,6878.0,Left Back,135,Málaga,223,['ecdf23c5-6de5-483a-889e-7f6426671e01'],34,,,,,,,,,,,,,,,,,Málaga,223,00:04:34.469,Pass,
,,,,,,,,,,,,,,,0.896117,,,,,,,,,,,,,f1325055-b1a3-4cab-b466-17e7bdf4b247,1761,,"[75.0, 6.2]",3825752,49,,,,1.4920124,,Head,,,"[75.9, 17.6]",,Low Pass,,11.435472,,Incomplete,Charles Días Barbosa de Oliveira,6707.0,,,,,,2,From Throw In,Duje Čop,8419.0,Left Center Forward,135,Málaga,223,"['8df520b3-b8a1-4e44-933e-7b804baad9f0', 'dfaec6b7-488b-4190-ab20-d96ad7e085ca']",35,,,,,,,,,,,,,,,,,Málaga,223,00:04:35.971,Pass,
,,,,,,,,,True,,,,,,0.845113,,,,,,,,,,,,,dfaec6b7-488b-4190-ab20-d96ad7e085ca,1763,,"[44.2, 62.5]",3825752,49,,,,1.0370882,,Left Foot,,,"[50.7, 73.5]",,Low Pass,,12.776933,,,Sergio Gontán Gallardo,6742.0,,,,,Interception,2,Regular Play,Daniel García Carrillo,6775.0,Left Center Midfield,136,Eibar,322,"['918c52bd-ce26-46c1-8133-6036a803f429', 'f1325055-b1a3-4cab-b466-17e7bdf4b247']",36,,,,,,,,,,,,,,,,,Eibar,322,00:04:36.867,Pass,
,,,,,,,,,,,,,,,1.629357,,,,,,,,,,,,,21c0f7b3-418d-4b1f-81a2-5f9f4be4edb5,1766,,"[55.8, 77.3]",3825752,49,,,,-0.64776045,,Right Foot,,,"[89.5, 51.8]",,Ground Pass,,42.260384,,,Borja González Tomás,6566.0,,,,,,2,Regular Play,Sergio Gontán Gallardo,6742.0,Right Midfield,136,Eibar,322,['c5e949b4-364c-4648-850a-6081eb742dfc'],38,,,,,,,,,,,,,,,,,Eibar,322,00:04:38.921,Pass,
,,,,,,,,,,,,,,,2.398042,,,,,,,,,,,,,cf55491f-f0ea-463c-a335-e0019e95d0cf,1769,,"[89.5, 51.8]",3825752,49,,,,0.9978302,,Right Foot,,,"[101.5, 70.4]",,Ground Pass,,22.13504,,,Sergio Enrich Ametller,6700.0,,,,,,2,Regular Play,Borja González Tomás,6566.0,Left Center Forward,136,Eibar,322,['99d44fa4-3000-46d4-bfdc-f2f50f82c008'],40,,,,,,,,,,,,,,,,,Eibar,322,00:04:40.866,Pass,
,,,,,,,,,,,,,,,1.301031,,,,,,,,,,,,,dffb3222-b1ba-4153-8f06-e891a29f29ba,1772,,"[107.7, 68.0]",3825752,49,,,,-1.8898295,,Right Foot,,,"[100.4, 45.9]",,High Pass,,23.27445,,Incomplete,Borja González Tomás,6566.0,,,,,,2,Regular Play,Sergio Enrich Ametller,6700.0,Right Center Forward,136,Eibar,322,"['97e5aff8-397c-4e64-8636-1b20f1e30afc', 'b1f4d9c4-aad1-440b-8eb9-415802cf1f03']",43,,,,,,,,,,,,,,,,,Eibar,322,00:04:43.835,Pass,
,,,,,,,,,,,,,,,2.225325,,,,,,,,,,,,,55978e01-a7b6-4c16-b889-b1f846fbec4a,1777,,"[34.0, 41.6]",3825752,49,,,,-1.2259285,,Left Foot,,,"[45.1, 10.7]",,Ground Pass,,32.833214,,,José Luis García del Pozo,6580.0,,,,,,2,Regular Play,Juan Pablo Añor Acosta,6563.0,Right Midfield,137,Málaga,223,['bbebffbb-5dd8-442f-8f29-16791228e27d'],51,,,,,,,,,,,,,,,,,Málaga,223,00:04:51.068,Pass,
,,,,,,,,,,,,,,,1.009826,,,,,,,,,,,,,786b8f83-7ddc-406c-9243-7ab564aedbca,1783,,"[69.4, 4.3]",3825752,50,,,,-0.0034246442,,Right Foot,,,"[98.6, 4.2]",,Ground Pass,,29.20017,,,Gonzalo Castro Irizábal,6740.0,,,,,Free Kick,2,From Free Kick,José Luis García del Pozo,6580.0,Right Center Midfield,138,Málaga,223,['993957bc-7797-4957-8676-a052565cc522'],42,,,,,,,,,,,,,,,,,Málaga,223,00:05:42.334,Pass,
,,,,,,,,,,,,,,,0.788311,,,,,,,,,,,,,2965ed3e-c20d-41f9-ab92-449ad2f503c2,1786,,"[100.3, 4.2]",3825752,50,,,,1.6041173,,Left Foot,,,"[99.9, 16.2]",,Ground Pass,,12.006665,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,2,From Free Kick,Gonzalo Castro Irizábal,6740.0,Left Midfield,138,Málaga,223,['6f717614-bae5-4eef-99cf-75594751c66e'],43,,,,,,,,,,,,,,,,,Málaga,223,00:05:43.988,Pass,
,,,,,,,,,,,,,,,2.401419,,,,,,,,,,,,,e2baa703-621f-4613-b216-9523fb228598,1794,,"[35.9, 73.7]",3825752,51,,,,-0.97352755,,Right Foot,,,"[56.1, 44.0]",,Ground Pass,,35.91838,,,Borja Ekiza Imaz,26736.0,,,,,Free Kick,2,From Free Kick,Mauro Javier Dos Santos,6837.0,Right Center Back,140,Eibar,322,['cce301f2-2fb1-4e94-af91-13ad6641f723'],17,,,,,,,,,,,,,,,,,Eibar,322,00:06:17.355,Pass,
,,,,,,,,,,,,,,,1.236315,,,,,,,,,,,,,6186bc62-d678-4162-ab2a-05cc659e7f9b,1797,,"[60.7, 32.6]",3825752,51,,,,-1.6470371,,Right Foot,,,"[58.5, 3.8]",,Low Pass,,28.883905,,,David Juncà Reñé,6776.0,,,,,,2,From Free Kick,Borja Ekiza Imaz,26736.0,Left Center Back,140,Eibar,322,['0ddb2efa-a2b2-4064-bf52-b2d82b404fce'],20,,,,,,,,,,,,,,,,,Eibar,322,00:06:20.685,Pass,
,,,,,,,,,,,,,,,1.94546,,,,,,,,,,,,,6f292d8e-0900-492e-ab0c-be4afe5ab5eb,1800,,"[60.4, 4.4]",3825752,51,,,,0.15750794,,Left Foot,,,"[77.4, 7.1]",,Ground Pass,,17.213076,,Incomplete,Takashi Inui,5687.0,,,,,,2,From Free Kick,David Juncà Reñé,6776.0,Left Back,140,Eibar,322,"['56e4c134-ac29-42dd-bc21-62910b4e25f6', '73902522-0f28-4c4f-8b9a-5830cae3fb53']",23,,,,,,,,,,,,,,,,,Eibar,322,00:06:23.544,Pass,
,,,,,,,,,,,,,,,1.591613,,,,,,,,,,,,,844fc613-994a-4df6-bae1-9f9216142322,1804,,"[49.5, 62.0]",3825752,51,,,,-0.5292468,,Right Foot,,,"[65.4, 52.7]",,Ground Pass,,18.420097,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,2,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,141,Málaga,223,['c4ef1d20-4d9b-4578-8448-3df76f7bffcc'],27,,,,,,,,,,,,,,,,,Málaga,223,00:06:27.057,Pass,
,,,,,,,,,,,,,,,0.888488,,,,,,,,,,,,,15ba7b6c-6147-4d83-b5cd-1a4b28b5d095,1807,,"[68.3, 56.7]",3825752,51,,,,0.89750886,,Right Foot,,,"[75.0, 65.1]",,Ground Pass,,10.744766,,,Roberto José Rosales Altuve,6569.0,,,,,,2,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,141,Málaga,223,['bc9b8d32-ab49-4da2-9da9-1733cdae0773'],29,,,,,,,,,,,,,,,,,Málaga,223,00:06:29.226,Pass,
,,,,,,,,,,,,,,,1.240789,,,,,,,,,,,,,f42281b7-5531-4302-9f35-13307513a849,1813,,"[34.5, 23.3]",3825752,51,,,,-0.37170896,,Right Foot,,,"[40.4, 21.0]",,Ground Pass,,6.332456,,,Daniel García Carrillo,6775.0,,,,,Recovery,2,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,142,Eibar,322,"['8a8dc6f4-4979-4b17-9a52-bdd7040247e9', 'bf1ae503-0e95-4c1a-ad8b-f568f6094e8a']",31,,,,,,,,,,,,,,,,,Eibar,322,00:06:31.973,Pass,True
,,,,,,,,,,,,,,,1.376346,,,,,,,,,,,,,e6afbade-8485-4498-8f67-ad51c30d6169,1816,,"[41.4, 21.0]",3825752,51,,,,-1.1117045,,Right Foot,,,"[50.1, 3.4]",,Ground Pass,,19.632881,,,Takashi Inui,5687.0,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Left Center Midfield,142,Eibar,322,['97f6625c-0c51-4470-b0ab-d921befc134a'],33,,,,,,,,,,,,,,,,,Eibar,322,00:06:33.454,Pass,
,,,,,,,,,,,,,,,0.731966,,,,,,,,,,,,,6fbea1a1-7780-4e58-803c-5f8f08b179a1,1820,,"[51.8, 5.6]",3825752,51,,,,-0.19522165,,Left Foot,,,"[69.5, 2.1]",,Ground Pass,,18.042727,,,Borja González Tomás,6566.0,,,,,,2,Regular Play,Takashi Inui,5687.0,Left Midfield,142,Eibar,322,"['5dc7c630-db40-4d05-9f37-89bd8053fb5b', 'd6602b65-4fdd-4d0e-8625-4b9987223ac1']",36,,,,,,,,,,,,,,,,,Eibar,322,00:06:36.545,Pass,True
,,,,,,,,,,,,,,,1.161687,,,,,,,,,,,,,cecbc02b-b6a0-4bfd-88df-d3830c10cdcf,1823,,"[72.4, 13.5]",3825752,51,,,,-1.0329608,,Right Foot,,,"[79.2, 2.1]",,Ground Pass,,13.2740345,,,Takashi Inui,5687.0,,,,,,2,Regular Play,Borja González Tomás,6566.0,Left Center Forward,142,Eibar,322,['bcc705b2-ce82-4ea8-b090-b264eae5b089'],39,,,,,,,,,,,,,,,,,Eibar,322,00:06:39.685,Pass,
,,,,,,,,,,,,,,,1.424856,,,,,,,,,,,,,02dde082-39b4-4313-a25f-855524e45031,1826,,"[81.2, 2.0]",3825752,51,,,,3.0779843,,Right Foot,,,"[65.5, 3.0]",,Ground Pass,,15.731815,,,David Juncà Reñé,6776.0,,,,,,2,Regular Play,Takashi Inui,5687.0,Left Midfield,142,Eibar,322,['83d13303-47d3-4ce5-b914-e3824cc696bc'],43,,,,,,,,,,,,,,,,,Eibar,322,00:06:43.322,Pass,
,,,,,,,,,,,,,,,1.281371,,,,,,,,,,,,,9dcb9c85-de4f-45b8-8704-8549903fd0e6,1829,,"[65.5, 3.0]",3825752,51,,,,1.5865679,,Left Foot,,,"[65.0, 34.7]",,Low Pass,,31.703943,,,Gonzalo Escalante,6712.0,,,,,,2,Regular Play,David Juncà Reñé,6776.0,Left Back,142,Eibar,322,['9263d30e-20e6-4ccd-9d7f-13d381461782'],44,,,,,,,,,,,,,,,,,Eibar,322,00:06:44.893,Pass,
,,,,,,,,,,,,,,,1.785752,,,,,,,,,,,,,acb27dc7-44b2-4308-a37f-14ff543ec570,1832,,"[65.2, 32.6]",3825752,51,,,,-2.7937043,,Right Foot,,,"[47.0, 26.0]",,High Pass,,19.359753,,,Borja Ekiza Imaz,26736.0,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Right Center Midfield,142,Eibar,322,['2fdfae84-9673-4854-8917-6934440ae7e2'],46,,,,,,,,,,,,,,,,,Eibar,322,00:06:46.220,Pass,
,,,,,,,,,,,,,,,1.424657,,,,,,,,,,,,,d45b0bb3-ac39-4c43-a202-16836b24e5bf,1835,,"[47.0, 26.0]",3825752,51,,,,1.5739311,,Right Foot,,,"[46.9, 57.9]",,Ground Pass,,31.900156,,,Mauro Javier Dos Santos,6837.0,,,,,,2,Regular Play,Borja Ekiza Imaz,26736.0,Left Center Back,142,Eibar,322,['ccb2cc20-530c-44ff-9332-6812cd39306e'],48,,,,,,,,,,,,,,,,,Eibar,322,00:06:48.914,Pass,
,,,,,,,,,,,,,,,1.305102,,,,,,,,,,,,,ba8a7952-c132-4732-9e00-dd3b7d8075fd,1838,,"[49.3, 66.6]",3825752,51,,,,0.48795894,,Right Foot,,,"[62.3, 73.5]",,Ground Pass,,14.717676,,,Ander Capa Rodríguez,6699.0,,,,,,2,Regular Play,Mauro Javier Dos Santos,6837.0,Right Center Back,142,Eibar,322,['4b246d14-0dc1-4334-ae51-b34b96c11e5b'],51,,,,,,,,,,,,,,,,,Eibar,322,00:06:51.793,Pass,
