50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.533069,,,,,,,,,,,,,b37e4740-9440-4b85-ac81-f3c3b183c1ea,1376,,"[41.8, 69.3]",3825802,40,,,,0.1923956,,Right Foot,,,"[49.5, 70.8]",,Ground Pass,,7.8447433,,,Fabián Ruiz Peña,6655.0,,,,,,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Right Defensive Midfield,95,Real Betis,218,['04761d41-2228-4a0e-b27c-303ea36f89dc'],30,,,,,,,,,,,,,,,,,Real Betis,218,00:40:30.625,Pass,
,,,,,,,,,,,,,,,,,0.534404,,,,,,,,,,,,,60103ae0-e00d-42fb-88c4-25db79937627,1380,,"[57.2, 79.3]",3825802,40,,,,-2.896614,,Left Foot,,,"[54.8, 78.7]",,Ground Pass,,2.4738634,,,Charly Musonda Junior,3601.0,,,,,,1,Regular Play,Fabián Ruiz Peña,6655.0,Center Attacking Midfield,95,Real Betis,218,"['205cea18-2736-4dbb-a881-b89308cc7d1d', '7a9f09f4-deaf-4693-962a-85f3735c5e06']",34,,,,,,,,,,,,,,,,,Real Betis,218,00:40:34.004,Pass,True
,,,,,,,,,,,,,,,,,2.262737,,,,,,,,,,,,,7b98918d-cf28-41da-a1ea-5ffd01eeea83,1384,,"[58.2, 68.6]",3825802,40,,,,-1.9040406,,Right Foot,,,"[53.7, 55.6]",,Ground Pass,,13.756817,Unknown,,Daniel Ceballos Fernández,6697.0,,,,,,1,Regular Play,Charly Musonda Junior,3601.0,Left Wing,95,Real Betis,218,['e9a54cc2-3f88-496f-8a77-1dd7cbe25e7f'],36,,,,,,,,,,,,,,,,,Real Betis,218,00:40:36.807,Pass,
,,,,,,,,,,,,,,,,,4.870347,,,,,,,,,,,,,46eb8fdd-4986-46a2-8daf-ec91de81b5f1,1390,,"[51.8, 57.9]",3825802,42,,,,-0.8947753,,Right Foot,,,"[97.6, 0.8]",,High Pass,,73.1987,Out,,Rubén Castro Martín,6832.0,,True,,,Free Kick,1,From Free Kick,Germán Alejandro Pezzella,7161.0,Right Center Back,96,Real Betis,218,['1a14f93a-c6d6-4337-9a91-77e0e87f87fb'],8,,,,,,,,,,,,,,,,,Real Betis,218,00:42:08.371,Pass,
,,,,,,,,,,,,,,,,,1.362869,,,,,,,,,,,,,190d2d8b-cfb8-4d60-9b16-cee08ceb7841,1392,,"[20.6, 80.0]",3825802,42,,,,-2.1987112,,,,,"[10.8, 66.5]",,Low Pass,,16.682026,,,Álvaro González Soberón,6762.0,,,,,Throw-in,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,97,Espanyol,214,['23160d30-8a6b-4475-aa0e-bc1f35154ea4'],15,,,,,,,,,,,,,,,,,Espanyol,214,00:42:15.716,Pass,
,,,,,,,,,,,,,,,,,2.073567,,,,,,,,,,,,,1ea9d9ba-8e2e-45b8-9161-e93cc8ca64ed,1395,,"[13.7, 64.7]",3825802,42,,,,-1.3651727,,Right Foot,,,"[21.0, 29.7]",,Ground Pass,,35.75318,,,Óscar Esau Duarte Gaitán,5598.0,,,,,,1,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,97,Espanyol,214,['e4b5b8df-e86e-446e-8906-48dace629144'],18,,,,,,,,,,,,,,,,,Espanyol,214,00:42:18.783,Pass,
,,,,,,,,,,,,,,,,,2.132941,,,,,,,,,,,,,05ee5add-984c-4a14-9914-d1f54e8aec12,1398,,"[41.1, 18.8]",3825802,42,,,,-0.91273314,,Right Foot,,,"[53.7, 2.5]",,Ground Pass,,20.602184,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,1,From Throw In,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,97,Espanyol,214,['fdbfedac-3b74-490f-a658-42b55d6e2ec8'],23,,,,,,,,,,,,,,,,,Espanyol,214,00:42:23.680,Pass,
,,,,,,,,,,,,,,,,,0.910125,,,,,,,,,,,,,7ee5cb9e-e083-48aa-a9ec-ce37bf09e826,1401,,"[54.0, 2.9]",3825802,42,,,,-0.029841885,,Left Foot,,,"[74.1, 2.3]",,Low Pass,,20.108953,,,Gerard Moreno Balaguero,6766.0,,,,,,1,From Throw In,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,97,Espanyol,214,['169aa549-27a0-434d-a640-9bf13d38ae02'],26,,,,,,,,,,,,,,,,,Espanyol,214,00:42:26.369,Pass,
,,,,,,,,,,,,,,,,,1.128931,,,,,,,,,,,,,c0ffbd10-ada6-4b45-b384-969f01806581,1410,,"[67.2, 6.1]",3825802,42,,,,2.6325219,,Left Foot,,,"[62.9, 8.5]",,Ground Pass,,4.924429,,,Papa Kouly Diop,6867.0,,,,,Free Kick,1,From Free Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,98,Espanyol,214,['05c431e7-1a96-4bcb-b9b4-e2c0f25b7ebd'],34,,,,,,,,,,,,,,,,,Espanyol,214,00:42:34.727,Pass,
,,,,,,,,,,,,,,,,,1.004879,,,,,,,,,,,,,e1bf9ea4-9f4b-4982-a25f-02c6d44b3a2a,1412,,"[63.8, 8.7]",3825802,42,True,,,0.4035863,,Right Foot,,,"[100.8, 24.5]",,High Pass,,40.232327,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,From Free Kick,Papa Kouly Diop,6867.0,Right Defensive Midfield,98,Espanyol,214,['9be79377-1e96-4f8e-951e-2558407b4328'],37,,,,,,,,,,,,,,,,,Espanyol,214,00:42:37.849,Pass,
,,,,,,,,,,,,,,,,,1.858608,,,,,,,,,,,,,d74cb521-5d92-4f72-910f-5e23e80b5c23,1415,,"[104.4, 17.9]",3825802,42,,,,2.6236997,,Right Foot,,,"[87.2, 27.7]",,Ground Pass,,19.79596,,,Víctor Sánchez Mata,6758.0,,,,,,1,From Free Kick,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,98,Espanyol,214,['5a68857c-8a38-41aa-94db-ddd61a941b5e'],41,,,,,,,,,,,,,,,,,Espanyol,214,00:42:41.970,Pass,
,,,,,,,,,,,,,,,,,0.843856,,,,,,,,,,,,,db1899b1-542d-463e-8311-44932e356f62,1418,,"[87.2, 28.7]",3825802,42,,,,0.35950595,,Right Foot,,,"[102.1, 34.3]",,Ground Pass,,15.917601,Incomplete,,,,,,,,,1,From Free Kick,Víctor Sánchez Mata,6758.0,Left Defensive Midfield,98,Espanyol,214,['cc30ae1c-06fc-4f5a-b5d0-b09d2c42e1a2'],43,,,,,,,,,,,,,,,,,Espanyol,214,00:42:43.883,Pass,
,,,,,,,,,,,,,,,,,1.832353,,,,,,,,,,,,,cc30ae1c-06fc-4f5a-b5d0-b09d2c42e1a2,1419,,"[18.0, 45.8]",3825802,42,,,,-0.50113004,,Right Foot,,,"[33.7, 37.2]",,Ground Pass,,17.901117,Incomplete,,,,,,,,Recovery,1,From Free Kick,Germán Alejandro Pezzella,7161.0,Right Center Back,98,Espanyol,214,"['5378efbe-ab67-4cf3-805d-d1e36840b0c7', 'db1899b1-542d-463e-8311-44932e356f62']",44,,,,,,,,,,,,,,,,,Real Betis,218,00:42:44.726,Pass,
,,,,,,,,,,,,,,,,,3.906926,,,,,,,,,,,,,5378efbe-ab67-4cf3-805d-d1e36840b0c7,1420,,"[86.4, 42.9]",3825802,42,,,,0.8606908,,Left Foot,,,"[110.3, 70.7]",,Ground Pass,,36.66129,,,Hernán Arsenio Pérez González,6838.0,,,,,Recovery,1,From Free Kick,Javier López Rodríguez,6791.0,Right Back,98,Espanyol,214,"['430b75f6-5ea9-43e0-9a99-0e66035c56a5', 'cc30ae1c-06fc-4f5a-b5d0-b09d2c42e1a2']",46,,,,,,,,,,,,,,,,,Espanyol,214,00:42:46.559,Pass,
,,,,,,,,,,,,,,,,,2.971111,,,,,,,,,,,,,4aa4575a-d679-46a2-8e6b-b59787b471ae,1423,,"[111.5, 70.3]",3825802,42,,,,-1.4065961,,Right Foot,True,,"[120.0, 19.0]",,High Pass,,51.999424,Out,,,,,True,,,,1,From Free Kick,Hernán Arsenio Pérez González,6838.0,Left Midfield,98,Espanyol,214,,50,,,,,,,,,,,,,,,,,Espanyol,214,00:42:50.586,Pass,
,,,,,,,,,,,,,,,,,3.611946,,,,,,,,,,,,,c32485a6-6c8f-4ae8-9cd7-b1dc2962fc10,1424,,"[7.0, 36.1]",3825802,43,True,,,0.0035087576,,Right Foot,,,"[64.0, 36.3]",,High Pass,,57.00035,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Antonio Adán Garrido,6654.0,Goalkeeper,99,Real Betis,218,['d35084a2-47b1-4f9c-a113-513615de9f54'],14,,,,,,,,,,,,,,,,,Real Betis,218,00:43:14.839,Pass,
,,,,,,,,,,,,,,,,,2.945959,,,,,,,,,,,,,d35084a2-47b1-4f9c-a113-513615de9f54,1425,,"[56.1, 43.8]",3825802,43,,,,-0.22361125,,Head,,,"[88.2, 36.5]",,High Pass,,32.919598,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,99,Real Betis,218,"['c32485a6-6c8f-4ae8-9cd7-b1dc2962fc10', 'dc246024-13d4-464e-ba7a-da4516a9198f']",18,,,,,,,,,,,,,,,,,Espanyol,214,00:43:18.451,Pass,
,,,,,,,,,,,,,,,,,1.52469,,,,,,,,,,,,,dc246024-13d4-464e-ba7a-da4516a9198f,1426,,"[31.9, 43.6]",3825802,43,,,,0.86498433,,Head,,,"[39.4, 52.4]",,Low Pass,,11.562439,,,Daniel Ceballos Fernández,6697.0,,,,,Recovery,1,From Goal Kick,Bruno González Cabrera,6872.0,Left Center Back,99,Real Betis,218,"['33b921c5-214d-4489-8e33-449e3ddca392', 'd35084a2-47b1-4f9c-a113-513615de9f54']",21,,,,,,,,,,,,,,,,,Real Betis,218,00:43:21.397,Pass,
,,,,,,,,,,,,,,,,,3.423539,,,,,,,,,,,,,8dec739a-1e86-441f-a980-ba29aade426d,1428,,"[39.6, 51.5]",3825802,43,,,,1.7908051,,Right Foot,,,"[34.3, 75.2]",,High Pass,,24.285387,,,Francisco José Molinero Calderón,6865.0,,,,,,1,From Goal Kick,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,99,Real Betis,218,['7eb722a6-a04d-45b9-99c5-ada7484c92f5'],22,,,,,,,,,,,,,,,,,Real Betis,218,00:43:22.921,Pass,
,,,,,,,,,,,,,,,,,1.466592,,,,,,,,,,,,,296544f9-9e52-4cab-b2b7-919a0715fa46,1431,,"[33.2, 76.7]",3825802,43,,,,-0.19055305,,Right Foot,,,"[52.9, 72.9]",,Low Pass,,20.06315,,,Charly Musonda Junior,3601.0,,,,,,1,From Goal Kick,Francisco José Molinero Calderón,6865.0,Right Back,99,Real Betis,218,"['e3fe1e88-81ed-4f56-b8d8-44b5767bd0a7', 'f773c12c-d8da-46a5-861f-2f51ce252827']",26,,,,,,,,,,,,,,,,,Real Betis,218,00:43:26.345,Pass,True
,,,,,,,,,,,,,,,,,0.798642,,,,,,,,,,,,,f6afe9f1-a155-4595-b990-b77ed055236c,1436,,"[63.6, 2.3]",3825802,43,,,True,0.24811345,,,,,"[71.1, 4.2]",,High Pass,,7.7369246,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Marco Asensio Willemsen,5719.0,Right Midfield,99,Real Betis,218,"['4a6fc63f-664c-433c-b9b7-17ba1b22ae2e', '8abc98a9-4802-4a51-b1a1-c0db2e2dc92a']",28,,,,,,,,,,,,,,,,,Espanyol,214,00:43:28.995,Pass,True
,,,,,,,,,,,,,,,,,1.272087,,,,,,,,,,,,,8abc98a9-4802-4a51-b1a1-c0db2e2dc92a,1438,,"[49.0, 75.9]",3825802,43,,,,-0.5624979,,Head,,,"[58.2, 70.1]",,Low Pass,,10.875661,,,Fabián Ruiz Peña,6655.0,,,,,Recovery,1,From Goal Kick,Francisco José Molinero Calderón,6865.0,Right Back,99,Real Betis,218,"['e9f6383a-5276-48cd-84a8-c518f2fc7f77', 'f6afe9f1-a155-4595-b990-b77ed055236c']",29,,,,,,,,,,,,,,,,,Real Betis,218,00:43:29.794,Pass,
,,,,,,,,,,,,,,,,,0.593168,,,,,,,,,,,,,c65bd3ec-f8d6-4d9d-8f6a-2855389b9631,1442,,"[62.3, 78.2]",3825802,43,,,,-3.1045725,,Left Foot,,,"[56.9, 78.0]",,Ground Pass,,5.4037023,,,Francisco José Molinero Calderón,6865.0,,,,,,1,From Goal Kick,Fabián Ruiz Peña,6655.0,Center Attacking Midfield,99,Real Betis,218,['15295324-85f0-4a36-b77a-102adda6edbb'],33,,,,,,,,,,,,,,,,,Real Betis,218,00:43:33.469,Pass,
,,,,,,,,,,,,,,,,,0.777124,,,,,,,,,,,,,520a1a95-1638-4381-8ccc-94b6d356da85,1445,,"[56.9, 78.0]",3825802,43,,,,-1.5363272,,Right Foot,,,"[57.2, 69.3]",,Ground Pass,,8.705171,,,Daniel Ceballos Fernández,6697.0,,,,,,1,From Goal Kick,Francisco José Molinero Calderón,6865.0,Right Back,99,Real Betis,218,['034fcad9-f24f-47cc-b4fc-ff602c8b8dfb'],35,,,,,,,,,,,,,,,,,Real Betis,218,00:43:35.205,Pass,
,,,,,,,,,,,,,,,,,1.043667,,,,,,,,,,,,,1d368392-00d9-4020-b2e2-18e60ddf1d01,1448,,"[56.9, 60.5]",3825802,43,,,,-2.284887,,Right Foot,,,"[45.2, 47.0]",,Ground Pass,,17.86449,,,Bruno González Cabrera,6872.0,,,,,,1,From Goal Kick,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,99,Real Betis,218,['b9f53aed-007b-48a7-904c-6fb03e1a34fa'],38,,,,,,,,,,,,,,,,,Real Betis,218,00:43:38.425,Pass,
,,,,,,,,,,,,,,,,,2.398953,,,,,,,,,,,,,b7ec2750-b30d-428d-afce-9e9ffecc82a8,1451,,"[58.7, 22.0]",3825802,43,,,,-1.6856729,,Right Foot,,,"[56.9, 6.4]",,Ground Pass,,15.703503,,,Juan Manuel Vargas Risco,27347.0,,,,,,1,From Goal Kick,Bruno González Cabrera,6872.0,Left Center Back,99,Real Betis,218,['e90d78ef-a089-4437-8ebe-bacfe315ef6a'],43,,,,,,,,,,,,,,,,,Real Betis,218,00:43:43.186,Pass,
,,,,,,,,,,,,,,,,,1.121215,,,,,,,,,,,,,847d6de1-f8de-4ba7-8002-69e061134823,1454,,"[60.1, 6.6]",3825802,43,,,,0.6698925,,Left Foot,,,"[80.3, 22.6]",,Ground Pass,,25.768974,,,Rubén Castro Martín,6832.0,,,,,,1,From Goal Kick,Juan Manuel Vargas Risco,27347.0,Left Back,99,Real Betis,218,['72c9f519-02ce-4fcc-a01d-eb8e8045355a'],46,,,,,,,,,,,,,,,,,Real Betis,218,00:43:46.513,Pass,
,,,,,,,,,,,,,,,,,1.882046,,,,,,,,,,,,,21ab3864-5d5f-4c83-a52a-6b48c7593076,1460,,"[74.9, 11.9]",3825802,44,True,,,1.621386,,Right Foot,,,"[74.5, 19.8]",,Ground Pass,,7.91012,,,Daniel Ceballos Fernández,6697.0,,,,,Free Kick,1,From Free Kick,Juan Manuel Vargas Risco,27347.0,Left Back,100,Real Betis,218,['a0a3cc45-b296-4179-8f56-19335879695f'],16,,,,,,,,,,,,,,,,,Real Betis,218,00:44:16.057,Pass,
,,,,,,,,,,,,,,,,,0.430015,,,,,,,,,,,,,d636ed76-d299-4230-9da1-4214aede54f0,1462,,"[74.5, 19.8]",3825802,44,,,,-0.53581125,,Left Foot,,,"[80.9, 16.0]",,Ground Pass,,7.4431176,Incomplete,,Álvaro Cejudo Carmona,26723.0,,,,,,1,From Free Kick,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,100,Real Betis,218,"['0c54adfe-6f6b-4a75-ab09-f4496f0c0337', '8ca5978a-5240-4b53-89f3-2bdc12a8a82e']",19,,,,,,,,,,,,,,,,,Real Betis,218,00:44:19.124,Pass,
,,,,,,,,,,,,,,,,,0.891501,,,,,,,,,,,,,f0a0f302-f569-4db6-986a-bae222c2b292,1465,,"[33.0, 60.5]",3825802,44,,,,0.48833394,,Left Foot,,,"[39.4, 63.9]",,Ground Pass,,7.2470684,,,Hernán Arsenio Pérez González,6838.0,,,,,Recovery,1,Regular Play,Víctor Sánchez Mata,6758.0,Left Defensive Midfield,101,Espanyol,214,['56fbf025-d14b-44b9-baa6-ea51040c4064'],20,,,,,,,,,,,,,,,,,Espanyol,214,00:44:20.064,Pass,
,,,,,,,,,,,,,,,,,1.642041,,,,,,,,,,,,,60033055-5fdd-44ed-aa0b-5f5a99625ac3,1468,,"[39.4, 60.5]",3825802,44,,,,-0.23783593,,Right Foot,,,"[62.5, 54.9]",,High Pass,,23.769098,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Left Midfield,101,Espanyol,214,['e05a226d-e8b7-467a-8eca-1c401142386c'],21,,,,,,,,,,,,,,,,,Espanyol,214,00:44:21.855,Pass,
,,,,,,,,,,,,,,,,,0.092761,,,,,,,,,,,,,2a0d6503-6c14-4dab-9e97-6bf5c91608f6,1472,,"[64.2, 55.8]",3825802,44,,,,-2.6078844,,Left Foot,,,"[57.6, 51.9]",,Low Pass,,7.6661596,Unknown,,,,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,101,Espanyol,214,,24,,,,,,,,,,,,,,,,,Espanyol,214,00:44:24.612,Pass,
,,,,,,,,,,,,,,,,,1.427273,,,,,,,,,,,,,9bb5c8e9-e75a-4d65-9aa4-ff2572cc42fd,1477,,"[75.4, 20.0]",3825802,44,,,,1.2320982,,Left Foot,,,"[81.6, 37.6]",,High Pass,,18.660118,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Right Midfield,101,Espanyol,214,['2d8d76dd-954c-40cf-b153-5d66e40f9843'],31,,,,,,,,,,,,,,,,,Espanyol,214,00:44:31.933,Pass,
,,,,,,,,,,,,,,,,,2.073768,,,,,,,,,,,,,176bfb98-e32b-43bf-803d-0945b5cda99e,1479,,"[82.6, 41.2]",3825802,44,,,,1.4145057,,Head,,,"[87.8, 74.2]",,Low Pass,,33.407185,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,101,Espanyol,214,['4ff7b76d-ed9f-4e60-b1c7-821af9334885'],33,,,,,,,,,,,,,,,,,Espanyol,214,00:44:33.360,Pass,
,,,,,,,,,,,,,,,,,1.4209,,,,,,,,,,,,,c0c7f3ec-1cf1-4ed4-ae16-86f05010b7c0,1482,,"[87.8, 74.2]",3825802,44,,,,-2.8430936,,Left Foot,,,"[69.6, 68.6]",,Ground Pass,,19.042059,,,Javier López Rodríguez,6791.0,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Left Midfield,101,Espanyol,214,['0d1d6fa9-9270-4caf-bd95-98e4c72badd0'],35,,,,,,,,,,,,,,,,,Espanyol,214,00:44:35.487,Pass,
,,,,,,,,,,,,,,,,,0.8617,,,,,,,,,,,,,1e888a9c-4531-4504-a989-1c2dda7aec85,1485,,"[73.0, 63.5]",3825802,44,,,,-2.0439224,,Right Foot,,,"[68.7, 55.1]",,Ground Pass,,9.436631,,,Papa Kouly Diop,6867.0,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Right Back,101,Espanyol,214,['c5706a1e-ab55-46f8-9151-23c275c9d204'],38,,,,,,,,,,,,,,,,,Espanyol,214,00:44:38.356,Pass,
,,,,,,,,,,,,,,,,,2.019884,,,,,,,,,,,,,33477f80-861d-46a7-a376-1a92237cf0a0,1488,,"[67.0, 50.2]",3825802,44,,,,-1.7979878,,Left Foot,,,"[62.7, 31.6]",,Ground Pass,,19.090574,,,Óscar Esau Duarte Gaitán,5598.0,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,101,Espanyol,214,['b63a64ed-061e-4cc8-be39-793202732d46'],40,,,,,,,,,,,,,,,,,Espanyol,214,00:44:40.308,Pass,
,,,,,,,,,,,,,,,,,1.052557,,,,,,,,,,,,,ffd3c0f4-5c61-4137-a7de-6ad74f4d3ba9,1491,,"[65.1, 26.2]",3825802,44,,,,1.4377836,,Right Foot,,,"[67.0, 40.4]",,Ground Pass,,14.326549,,,Papa Kouly Diop,6867.0,,,,,,1,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,101,Espanyol,214,['bb877f0f-b302-4f1b-b2a0-9921c126f29e'],45,,,,,,,,,,,,,,,,,Espanyol,214,00:44:45.384,Pass,
,,,,,,,,,,,,,,,,,3.506485,,,,,,,,,,,,,19727b41-0ff9-4fd1-8e6f-29a806be1cb6,1494,,"[67.7, 40.4]",3825802,44,,,,0.53655624,,Right Foot,,,"[117.3, 69.9]",,High Pass,,57.709705,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,101,Espanyol,214,['b480740d-cab3-4af0-a0e5-0b83f2a5b14e'],47,,,,,,,,,,,,,,,,,Espanyol,214,00:44:47.720,Pass,
,,,,,,,,,,,,,,,,,1.104462,,,,,,,,,,,,,2c5e3787-52d3-4fbe-855a-16efa8af1261,1497,,"[117.7, 65.8]",3825802,44,,,,-1.6084354,,Right Foot,True,,"[116.8, 41.9]",,High Pass,,23.916939,Incomplete,,,,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Left Midfield,101,Espanyol,214,['e457ea25-8078-49e3-ab35-17b63f849551'],53,,,,,,,,,,,,,,,,,Espanyol,214,00:44:53.345,Pass,
,,,,,,,,,,,,,,,,,3.761983,,,,,,,,,,,,,7f92334b-dabb-46b2-b2ec-ffd49f164839,1500,,"[15.7, 29.3]",3825802,45,,,,-0.12160271,,Drop Kick,,,"[82.8, 21.1]",,High Pass,,67.59919,Incomplete,,,,,,,,,1,From Keeper,Antonio Adán Garrido,6654.0,Goalkeeper,102,Real Betis,218,['6410dcae-0a04-4877-85a0-98bcdc8cf66d'],8,,,,,,,,,,,,,,,,,Real Betis,218,00:45:08.469,Pass,
,,,,,,,,,,,,,,,,,4.111397,,,,,,,,,,,,,6410dcae-0a04-4877-85a0-98bcdc8cf66d,1501,,"[37.3, 59.0]",3825802,45,,,,-0.8225903,,Head,,,"[58.0, 36.7]",,High Pass,,30.426634,Incomplete,,,,,,,,Recovery,1,From Keeper,Álvaro González Soberón,6762.0,Right Center Back,102,Real Betis,218,"['00ae8231-c8a9-47f6-bef1-1edaf99b2aeb', '7f92334b-dabb-46b2-b2ec-ffd49f164839']",12,,,,,,,,,,,,,,,,,Espanyol,214,00:45:12.231,Pass,
,,,,,,,,,,,,,,,,,0.49376,,,,,,,,,,,,,00ae8231-c8a9-47f6-bef1-1edaf99b2aeb,1503,,"[62.1, 43.4]",3825802,45,,,True,-0.7531513,,,,,"[65.3, 40.4]",,Low Pass,,4.3863425,,,Fabián Ruiz Peña,6655.0,,,,,Recovery,1,From Keeper,Alfred John Momar N''Diaye,5671.0,Right Defensive Midfield,102,Real Betis,218,"['6410dcae-0a04-4877-85a0-98bcdc8cf66d', '7b71cf6c-1892-436a-a8d3-a62bcd93e35d', '8758e0cf-ad86-41ae-8b01-f6ee4e827c2d']",16,,,,,,,,,,,,,,,,,Real Betis,218,00:45:16.343,Pass,True
,,,,,,,,,,,,,,,,,1.583441,,,,,,,,,,,,,7d004bc5-cbcc-4387-ab1f-c15d4caa371e,1507,,"[64.6, 41.0]",3825802,45,,,,-1.6406127,,Left Foot,,,"[63.6, 26.7]",,Ground Pass,,14.334923,,,Daniel Ceballos Fernández,6697.0,,,,,,1,From Keeper,Fabián Ruiz Peña,6655.0,Center Attacking Midfield,102,Real Betis,218,"['9dcd6037-cc08-4dc1-8aa4-502c97e65e96', 'f6ab36ba-9784-41d6-ac75-589647ff4996']",17,,,,,,,,,,,,,,,,,Real Betis,218,00:45:17.800,Pass,True
,,,,,,,,,,,,,,,,,0.628084,,,,,,,,,,,,,567ccaed-0370-499c-9e1f-8bc8e424a95d,1510,,"[63.4, 26.0]",3825802,45,,,,-0.08550529,,Right Foot,,,"[70.4, 25.4]",,Ground Pass,,7.025667,,,Rubén Castro Martín,6832.0,,,,,,1,From Keeper,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,102,Real Betis,218,['1c99cc3d-8c4b-48bc-a0b3-e95d269ad730'],19,,,,,,,,,,,,,,,,,Real Betis,218,00:45:19.439,Pass,
,,,,,,,,,,,,,,,,,2.154167,,,,,,,,,,,,,cb61b33f-eb7a-4464-b30e-8a9355dcefd4,1513,,"[71.7, 34.8]",3825802,45,,,,1.2475795,,Right Foot,,,"[85.4, 75.7]",,High Pass,,43.133514,,,Charly Musonda Junior,3601.0,,True,,,,1,From Keeper,Rubén Castro Martín,6832.0,Center Forward,102,Real Betis,218,['cd320ea8-ff6d-4601-bfff-5ebac0c12c2b'],22,,,,,,,,,,,,,,,,,Real Betis,218,00:45:22.637,Pass,
,,,,,,,,,,,,,,,,,1.079459,,,,,,,,,,,,,74630645-a657-46b4-84e5-2dfa74de8394,1516,,"[86.0, 74.0]",3825802,45,,,,3.0683296,,Right Foot,,,"[75.1, 74.8]",,Ground Pass,,10.929318,,,Francisco José Molinero Calderón,6865.0,,,,,,1,From Keeper,Charly Musonda Junior,3601.0,Left Wing,102,Real Betis,218,['7c87e719-9cb0-4f09-ae25-379262d57431'],26,,,,,,,,,,,,,,,,,Real Betis,218,00:45:26.830,Pass,
,,,,,,,,,,,,,,,,,0.540995,,,,,,,,,,,,,49341f17-18fd-4af1-86b3-61747f5ea6dc,1519,,"[75.1, 74.8]",3825802,45,,,,0.032246884,,Right Foot,,,"[81.3, 75.0]",,Ground Pass,,6.203225,,,Charly Musonda Junior,3601.0,,,,,,1,From Keeper,Francisco José Molinero Calderón,6865.0,Right Back,102,Real Betis,218,['bc401d08-eda2-4b97-8f0b-d1e3e2cc4cbc'],28,,,,,,,,,,,,,,,,,Real Betis,218,00:45:28.035,Pass,
,,,,,,,,,,,,,,,,,1.048082,,,,,,,,,,,,,c9d7ea5f-cc7b-48c1-848e-c9aeab847e5f,1522,,"[81.3, 75.0]",3825802,45,,,,3.0890095,,Right Foot,,,"[77.5, 75.2]",,Ground Pass,,3.8052595,,,Fabián Ruiz Peña,6655.0,,,,,,1,From Keeper,Charly Musonda Junior,3601.0,Left Wing,102,Real Betis,218,['7b0c60af-273d-441d-a2a5-c6efc6c9e453'],32,,,,,,,,,,,,,,,,,Real Betis,218,00:45:32.350,Pass,
