bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[13.9, 15.7]",,,,,,,,,,,,,1.261953,,,,,,,,,,,,,,0f9e2ea5-01a3-46f3-8fc4-3fab2dac2352,240,,"[13.9, 15.7]",3825785,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,14,Málaga,223,"['f5c8cf84-5855-441e-93e8-26efdabeecae', 'fb540fb3-d7d5-4a86-8872-2288311bbe66']",43,,,,,,,,,,,,,,,,Málaga,223,00:04:43.491,Carry,
,,,,"[9.1, 33.3]",,,,,,,,,,,,,2.835549,,,,,,,,,,,,,,543b2f4d-ac50-4215-bdac-f2666d707d70,243,,"[6.3, 32.7]",3825785,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,14,Málaga,223,"['3137a524-691e-467b-a2d0-53bdd147d04a', 'f6092f40-d91d-4fa9-8aeb-2083542a512f']",48,,,,,,,,,,,,,,,,Málaga,223,00:04:48.032,Carry,
,,,,"[47.8, 2.8]",,,,,,,,,,,,,1.427989,,,,,,,,,,,,,,a513af02-b865-4974-9ae5-f4a1838f7661,246,,"[50.8, 5.1]",3825785,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Jorge Luz Horta,10868.0,Left Midfield,14,Málaga,223,"['3b190347-7a49-469e-9e54-68496b9b592e', '46cc858f-70b0-4570-bc83-61da2cc0221b', 'aa981679-3979-4c87-9b33-a5a5a02b6331']",53,,,,,,,,,,,,,,,,Málaga,223,00:04:53.982,Carry,True
,,,,"[46.4, 15.3]",,,,,,,,,,,,,0.737231,,,,,,,,,,,,,,751018cb-ebd7-4b68-a997-31ed03e39ed0,252,,"[46.4, 16.2]",3825785,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis García del Pozo,6580.0,Right Defensive Midfield,15,Málaga,223,"['010f51f0-adda-4f86-b7ed-82cac57ae7da', '1e6d2c10-f3c6-4eec-92b4-5473a6eaf10d', '5c290062-4ab4-4e45-b8ee-45a1ba02e63e']",11,,,,,,,,,,,,,,,,Málaga,223,00:05:11.648,Carry,True
,,,,"[48.0, 11.0]",,,,,,,,,,,,,1.278626,,,,,,,,,,,,,,fc2d7317-f109-495b-9076-47fa4ee51f96,256,,"[54.3, 11.4]",3825785,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Duje Čop,8419.0,Left Center Forward,15,Málaga,223,"['3ca4e56b-ec8e-4cca-96f0-7f09867a9a60', 'fb590601-6b9e-47f4-8653-4ca1943208c4']",13,,,,,,,,,,,,,,,,Málaga,223,00:05:13.008,Carry,
,,,,"[48.7, 28.9]",,,,,,,,,,,,,3.428681,,,,,,,,,,,,,,5738f256-7b04-48ab-b72b-9bcc6ba4d894,259,,"[46.4, 18.4]",3825785,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis García del Pozo,6580.0,Right Defensive Midfield,15,Málaga,223,"['69d6dfd3-90e9-4234-abab-d1e5accb473d', 'fcaac901-c75d-4035-9e3c-8327b785ee49']",15,,,,,,,,,,,,,,,,Málaga,223,00:05:15.274,Carry,
,,,,"[35.4, 65.2]",,,,,,,,,,,,,0.04678,,,,,,,,,,,,,,36c4a9e3-3981-41fd-a911-a413d0fd53d8,262,,"[35.2, 65.2]",3825785,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raúl Albentosa Redal,6727.0,Right Center Back,15,Málaga,223,"['1f958ef7-8448-4e7f-b5cc-78dc3f277193', 'a57a7ab0-7215-445c-82d5-f0f2c5229f04']",20,,,,,,,,,,,,,,,,Málaga,223,00:05:20.781,Carry,
,,,,"[48.4, 22.4]",,,,,,,,,,,,,5.110508,,,,,,,,,,,,,,a95e91c4-0c13-4076-87a5-51e765337c64,265,,"[31.1, 18.8]",3825785,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,15,Málaga,223,"['76bd48ab-c63f-49a0-a013-3261f0ee4361', 'e7c72217-3ae1-4d1e-9153-412626ab7873']",23,,,,,,,,,,,,,,,,Málaga,223,00:05:23.287,Carry,
,,,,"[62.6, 14.2]",,,,,,,,,,,,,0.738936,,,,,,,,,,,,,,4925d068-9007-4624-88e1-e8b54d1a8afe,268,,"[62.1, 14.2]",3825785,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Jorge Luz Horta,10868.0,Left Midfield,15,Málaga,223,"['0657a56e-2c54-49ae-8b5c-24940933854e', 'defa0708-6a25-4184-83e1-a8425c3b0793']",29,,,,,,,,,,,,,,,,Málaga,223,00:05:29.379,Carry,
,,,,"[89.1, 13.6]",,,,,,,,,,,,,3.409444,,,,,,,,,,,,,,6283eb99-e6b2-4cbd-a7a0-67c5570e344f,271,,"[70.1, 4.1]",3825785,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,15,Málaga,223,"['1e521e9a-a7db-444d-b243-3a5281fd44ad', '21ace6c8-9e9a-4cfa-8614-50b3bda9217e', '8c13ae1b-8387-4480-8c53-c1ff3015880a']",31,,,,,,,,,,,,,,,,Málaga,223,00:05:31.110,Carry,True
,,,,"[112.9, 22.2]",,,,,,,,,,,,,1.314431,,,,,,,,,,,,,,77d1dcac-ae0a-44a3-a6f9-ebfba9930695,276,,"[112.4, 22.2]",3825785,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Duje Čop,8419.0,Left Center Forward,15,Málaga,223,"['085a2d91-8b63-4a1d-a709-415b1d121c7d', 'd030dc0f-2aa4-4dad-a852-c2b7156b3f10']",36,,,,,,,,,,,,,,,,Málaga,223,00:05:36.761,Carry,
,,,,"[109.6, 27.5]",,,,,,,,,,,,,1.259736,,,,,,,,,,,,,,f4399621-6dd6-45ce-bccd-dfc1bea092f8,279,,"[106.8, 30.0]",3825785,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,15,Málaga,223,"['17aeaed0-48c4-45c0-8e71-5f8191cb01aa', '4c6dfc16-ce35-4209-a217-b6e31d896e67', 'e313d8ae-8de7-4b30-ba4c-81eca504fdea']",39,,,,,,,,,,,,,,,,Málaga,223,00:05:39.199,Carry,True
,,,,"[116.4, 23.9]",,,,,,,,,,,,,1.347222,,,,,,,,,,,,,,d73cd5e2-8daa-401a-9ab6-424ca86a4b22,283,,"[109.6, 27.5]",3825785,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,15,Málaga,223,"['24477a7d-4bdf-4f18-a110-9663ad731c31', '3ad00485-87a4-4489-9673-5a5f130d438c', 'e313d8ae-8de7-4b30-ba4c-81eca504fdea']",40,,,,,,,,,,,,,,,,Málaga,223,00:05:40.458,Carry,True
,,,,"[104.8, 75.9]",,,,,,,,,,,,,3.475412,,,,,,,,,,,,,,84c557fc-9da8-4647-922a-7f31b99297f6,290,,"[112.8, 74.1]",3825785,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pablo Añor Acosta,6563.0,Right Midfield,17,Málaga,223,"['3b2ee914-3e1c-4b95-820a-72e537a1a192', '6ea6a176-638f-44b0-9683-662c517b9ce3', 'af7cd677-d618-4da3-a4d8-6973dd4d1a1b']",30,,,,,,,,,,,,,,,,Málaga,223,00:06:30.546,Carry,True
,,,,"[95.7, 76.3]",,,,,,,,,,,,,0.644284,,,,,,,,,,,,,,6beff0b6-71b6-4cf5-a069-9cb637c39049,294,,"[96.7, 75.9]",3825785,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,17,Málaga,223,"['3c5d466a-8f13-4193-85d5-459dcfe22930', '8ed240bc-405c-4cd0-9ecc-0ea003f16784', 'f8d9ddbd-9810-480b-9884-5973147db4ec']",34,,,,,,,,,,,,,,,,Málaga,223,00:06:34.876,Carry,True
,,,,"[102.7, 70.4]",,,,,,,,,,,,,0.342728,,,,,,,,,,,,,,2f60fa50-bbd6-4281-ace6-f317f53dbfe3,298,,"[102.5, 72.5]",3825785,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pablo Añor Acosta,6563.0,Right Midfield,17,Málaga,223,"['2c8d4f2c-d276-4293-b700-ecec808dfd66', 'bf9b3bde-fbdc-4d76-bd62-5f8276721367']",35,,,,,,,,,,,,,,,,Málaga,223,00:06:35.874,Carry,
,,,,"[13.9, 11.5]",,,,,,,,,,,,,1.280575,,,,,,,,,,,,,,b3c67101-0f1f-4cb5-b7f2-2e14d72ffdee,300,,"[15.6, 5.3]",3825785,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,18,Real Madrid,220,"['0eb39cab-61f2-491d-89a5-9368a174eab8', '5f52692a-d225-4e28-8ff6-8a58e290947a']",36,,,,,,,,,,,,,,,,Real Madrid,220,00:06:36.211,Carry,
,,,,"[36.5, 22.9]",,,,,,,,,,,,,1.158293,,,,,,,,,,,,,,716b7ca9-e64f-4775-a637-c00c1e4c0228,308,,"[33.8, 24.7]",3825785,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Center Defensive Midfield,19,Real Madrid,220,"['4f7ee51f-362b-4aea-81ef-3313d30ef202', 'bd8c248d-04c1-4a14-ae86-9703932f6592']",1,,,,,,,,,,,,,,,,Real Madrid,220,00:07:01.645,Carry,
,,,,"[48.1, 73.4]",,,,,,,,,,,,,1.437638,,,,,,,,,,,,,,617d2237-7087-44e0-b39e-25fbb7011ebc,311,,"[44.1, 76.2]",3825785,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,19,Real Madrid,220,"['a46b5393-3019-49ad-b366-288044c79582', 'a8e5f34e-3564-4907-a1c7-d2b356b54bfd']",5,,,,,,,,,,,,,,,,Real Madrid,220,00:07:05.059,Carry,
,,,,"[110.5, 62.5]",,,,,,,,,,,,,3.492111,,,,,,,,,,,,,,7736734e-af82-4063-be3b-86306aff8b91,315,,"[93.0, 73.9]",3825785,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Center Forward,19,Real Madrid,220,"['17fd95b3-797d-44c7-b9a5-58c80a8f1129', '6bea1440-3f33-4791-a4d6-a0f5144f1855', '918cbe02-f194-424c-a45a-994250aab3f2', 'b4ddfb17-9037-4bb0-b795-05f0c847018c']",9,,,,,,,,,,,,,,,,Real Madrid,220,00:07:09.276,Carry,True
,,,,"[35.2, 6.0]",,,,,,,,,,,,,1.03193,,,,,,,,,,,,,,a4d0e30a-84e3-4691-adb5-5c5274b88529,329,,"[35.2, 6.0]",3825785,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,22,Real Madrid,220,"['05262807-c66e-4787-bf3e-3ef8df437623', '685fe5ff-e92f-4863-b48d-9c0e8ee2d437']",0,,,,,,,,,,,,,,,,Real Madrid,220,00:08:00.635,Carry,
,,,,"[48.7, 13.0]",,,,,,,,,,,,,4.120817,,,,,,,,,,,,,,48abbe19-4c03-4d51-9594-a3078ff2dd88,332,,"[48.7, 13.0]",3825785,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,22,Real Madrid,220,"['5ed97256-78a3-470f-9f70-740d9aa62d8c', '7aee2dc4-4c59-49c5-8eae-a78b94f546b2']",2,,,,,,,,,,,,,,,,Real Madrid,220,00:08:02.607,Carry,
,,,,"[37.6, 53.0]",,,,,,,,,,,,,0.018559001,,,,,,,,,,,,,,2561efb3-88d3-4681-9e9b-60a5761a4518,335,,"[37.6, 53.0]",3825785,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Fernández Iglesias,5202.0,Right Center Back,22,Real Madrid,220,"['63feeb52-cd0d-4ac5-a626-d4e660c6fbcb', '6520ac09-4a50-471b-878a-15e819e4aef5']",8,,,,,,,,,,,,,,,,Real Madrid,220,00:08:08.618,Carry,
,,,,"[50.0, 72.5]",,,,,,,,,,,,,1.940931,,,,,,,,,,,,,,b4959d28-531e-43b3-aa05-72fdce5e08fa,338,,"[45.9, 62.1]",3825785,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,22,Real Madrid,220,"['52bedc35-8987-4d9c-b3b6-b0c42ecd07fa', '7b6042f8-818b-44d0-9471-43ad887f87fd']",10,,,,,,,,,,,,,,,,Real Madrid,220,00:08:10.792,Carry,
,,,,"[56.8, 78.4]",,,,,,,,,,,,,0.918335,,,,,,,,,,,,,,28446f7d-11f9-4f3e-8567-bff4b9716004,341,,"[56.8, 78.4]",3825785,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,22,Real Madrid,220,"['84b4a3ed-090e-41ce-ba3f-fc09eace7f9f', 'f6a4ebd2-aed5-4d77-b2cd-5f608d6ff46c']",13,,,,,,,,,,,,,,,,Real Madrid,220,00:08:13.601,Carry,
,,,,"[36.9, 62.1]",,,,,,,,,,,,,0.947912,,,,,,,,,,,,,,f4547647-8b28-42cd-9e59-8e3906fae7da,344,,"[33.8, 65.9]",3825785,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Fernández Iglesias,5202.0,Right Center Back,22,Real Madrid,220,"['29d17043-4922-4a38-9948-5e4e7f8f0f61', '5ddb906f-dc0c-438d-a3ba-88e59f9b1e07']",16,,,,,,,,,,,,,,,,Real Madrid,220,00:08:16.150,Carry,
,,,,"[34.1, 14.4]",,,,,,,,,,,,,1.128886,,,,,,,,,,,,,,d676f81c-0766-48ec-b774-373f36aedb1e,347,,"[28.6, 15.4]",3825785,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,22,Real Madrid,220,"['8ae4dba6-056d-4d1e-acaf-42e0cd7ead5c', 'e60eabc5-8b90-44be-8944-830c6c2e2b7a']",19,,,,,,,,,,,,,,,,Real Madrid,220,00:08:19.923,Carry,
,,,,"[50.1, 4.2]",,,,,,,,,,,,,0.869689,,,,,,,,,,,,,,c3e8c0b5-3fad-403d-8a9b-fbc052f699f7,350,,"[52.6, 3.9]",3825785,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,22,Real Madrid,220,"['11333d52-14c8-42c5-8d59-350e213be7cb', 'dd82418c-e3b8-4382-b0d3-d50baaf323ae']",22,,,,,,,,,,,,,,,,Real Madrid,220,00:08:22.816,Carry,
,,,,"[56.4, 4.9]",,,,,,,,,,,,,0.500659,,,,,,,,,,,,,,5e15646c-ff21-4187-b739-cc53f36f2a97,354,,"[58.2, 5.2]",3825785,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,22,Real Madrid,220,"['54159384-385d-4745-8d16-f4f5e1a03392', '609d7358-58c4-4fe8-997d-a6488b47c690', 'c81a86c9-3fbd-4000-b3ce-777aa1d79b23']",24,,,,,,,,,,,,,,,,Real Madrid,220,00:08:24.533,Carry,True
,,,,"[45.3, 4.8]",,,,,,,,,,,,,0.897361,,,,,,,,,,,,,,c8cf04a6-ee71-4c81-bc08-a34e20a9772f,357,,"[47.1, 5.6]",3825785,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,22,Real Madrid,220,"['728ad84c-8ea3-4618-b7a7-da9564e4fb83', 'ce4535d7-511b-4b32-90e6-c67d7e53114f', 'dc1a8bf5-bdc8-4b12-8e32-b62a3ef1c17e']",25,,,,,,,,,,,,,,,,Real Madrid,220,00:08:25.653,Carry,True
,,,,"[35.9, 7.4]",,,,,,,,,,,,,2.984616,,,,,,,,,,,,,,2a1b979c-b403-495d-824d-9a77178c34d0,361,,"[47.6, 12.0]",3825785,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,22,Real Madrid,220,"['049cc452-0d9d-489e-9817-d1a36f1748e7', '29212c00-c60c-4bd2-99d9-6ceec459b6c6', 'c48559ae-513b-4fe9-999f-c07a2659bc3e']",27,,,,,,,,,,,,,,,,Real Madrid,220,00:08:27.039,Carry,True
,,,,"[70.0, 55.3]",,,,,,,,,,,,,1.538595,,,,,,,,,,,,,,c2f5c9df-8469-439a-88d5-6aa0d73290f3,372,,"[80.2, 61.9]",3825785,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis García del Pozo,6580.0,Right Defensive Midfield,23,Málaga,223,"['8d54d604-0ce4-4da2-9a74-a4f165bfa733', 'a88ac9f9-dece-4671-91b0-7265128bfe65']",38,,,,,,,,,,,,,,,,Málaga,223,00:08:38.701,Carry,
,,,,"[46.6, 53.3]",,,,,,,,,,,,,1.767989,,,,,,,,,,,,,,b51384f0-e5a3-4273-98de-dd710de57ab7,376,,"[40.4, 44.6]",3825785,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,24,Real Madrid,220,"['15b6a5fd-2e30-4874-b404-81ba73d1e54e', 'a8a9b652-fe44-4e36-bd83-e4b112c4ac08']",42,,,,,,,,,,,,,,,,Real Madrid,220,00:08:42.533,Carry,
,,,,"[52.2, 29.2]",,,,,,,,,,,,,4.590382,,,,,,,,,,,,,,2ca00a33-ae44-4403-8012-7e4f41ebe814,379,,"[56.1, 37.6]",3825785,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Forward,24,Real Madrid,220,"['205aa723-ab8c-4aa2-950f-380e87eccc88', 'e8b1dad4-2c14-4a88-84f8-5b52c2858a36']",45,,,,,,,,,,,,,,,,Real Madrid,220,00:08:45.527,Carry,
,,,,"[63.7, 41.4]",,,,,,,,,,,,,1.299885,,,,,,,,,,,,,,6b169f63-2c98-4765-a65e-556d4b5e7531,382,,"[65.1, 43.0]",3825785,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,24,Real Madrid,220,"['6cb59ffe-ffbe-4f9b-8748-85807b606152', '8db2b076-4bc9-45cc-bcba-1794cc397153']",50,,,,,,,,,,,,,,,,Real Madrid,220,00:08:50.931,Carry,
,,,,"[63.7, 65.3]",,,,,,,,,,,,,0.819736,,,,,,,,,,,,,,3cc4c0b6-3027-4d65-92bd-5aa9dfe0fc23,385,,"[60.8, 65.9]",3825785,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,24,Real Madrid,220,"['07d99dff-9e04-48db-823c-6408141b2f80', 'f5c78081-c5b2-46ce-b545-64e41e0ecb30']",53,,,,,,,,,,,,,,,,Real Madrid,220,00:08:53.257,Carry,
,,,,"[112.7, 65.9]",,,,,,,,,,,,,4.883299,,,,,,,,,,,,,,08f64796-1c54-448b-bf36-ff967ff49dfd,388,,"[80.7, 76.2]",3825785,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesé Rodríguez Ruiz,3990.0,Right Wing,24,Real Madrid,220,"['00398625-2ad7-4626-8cb1-a032a607bd3e', '1933837f-23bd-47b4-a15a-d2b08b639343', 'e20bef6f-cbb5-4ce3-812a-19bbe605c919']",55,,,,,,,,,,,,,,,,Real Madrid,220,00:08:55.754,Carry,True
,,,,"[28.1, 20.6]",,,,,,,,,,,,,2.982175,,,,,,,,,,,,,,14ccba42-ea32-4103-988f-c74dffed3859,396,,"[24.4, 16.6]",3825785,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,25,Málaga,223,"['309fc58c-10df-4a2a-a315-3e6d36928d35', '73c98ede-ed8d-4560-91f5-1577bf7a2935']",6,,,,,,,,,,,,,,,,Málaga,223,00:09:06.545,Carry,
,,,,"[49.7, 72.9]",,,,,,,,,,,,,3.334233,,,,,,,,,,,,,,42978986-391c-4238-b9d4-c45a914a142a,399,,"[33.4, 71.1]",3825785,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,25,Málaga,223,"['11328429-4161-41c0-ba53-abf1ba91ba6e', '9d252f59-cc9a-4b1c-a26e-ba6e99a59478']",11,,,,,,,,,,,,,,,,Málaga,223,00:09:11.303,Carry,
,,,,"[91.5, 50.4]",,,,,,,,,,,,,0.60867,,,,,,,,,,,,,,a3b04566-d66a-4236-b471-086806af6fbd,402,,"[88.1, 49.8]",3825785,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,25,Málaga,223,"['2d5d16d1-2ed2-44e1-bbec-5b16fc938e2e', 'ccf4f5fa-7ada-46d6-a6d8-5f8012f9f4e2']",16,,,,,,,,,,,,,,,,Málaga,223,00:09:16.961,Carry,
,,,,"[52.2, 17.6]",,,,,,,,,,,,,3.430962,,,,,,,,,,,,,,9fe57e61-b2f8-4474-aea2-ddbf0c8f9bde,406,,"[37.2, 25.3]",3825785,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,25,Málaga,223,"['d9ae002e-84c8-495c-aaba-cdc0bd56a823', 'ebc135ed-9f76-43bc-84b3-972795b22be8']",22,,,,,,,,,,,,,,,,Málaga,223,00:09:22.335,Carry,
,,,,"[53.3, 3.9]",,,,,,,,,,,,,2.790574,,,,,,,,,,,,,,21cf83dc-4ec8-4f53-a58c-478603c5526a,409,,"[55.8, 2.7]",3825785,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Torres Gómez,6878.0,Left Back,25,Málaga,223,"['5caae593-923f-4d2f-bc9f-dfc2140407a9', '61895d91-521c-4c34-8904-30a48c78332e']",27,,,,,,,,,,,,,,,,Málaga,223,00:09:27.036,Carry,
,,,,"[32.3, 17.8]",,,,,,,,,,,,,1.540602,,,,,,,,,,,,,,1aad8e27-183d-4293-93c2-573d28f76ed7,412,,"[32.3, 16.2]",3825785,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,25,Málaga,223,"['7c40f9d7-9cb9-47b1-93d8-a8a42123f5ca', 'b8553883-d2c1-4e78-934b-d4f583ad28c9']",31,,,,,,,,,,,,,,,,Málaga,223,00:09:31.365,Carry,
,,,,"[36.3, 61.6]",,,,,,,,,,,,,1.810942,,,,,,,,,,,,,,7706f52a-3bbe-44ea-9062-90db5f3d2b3d,415,,"[30.6, 57.8]",3825785,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,25,Málaga,223,"['10fcfa7f-0f7d-4d6b-b020-0698794b0729', '2247d8d5-264e-4ebd-984c-1c24c9acf226']",34,,,,,,,,,,,,,,,,Málaga,223,00:09:34.582,Carry,
,,,,"[66.1, 65.2]",,,,,,,,,,,,,0.11963,,,,,,,,,,,,,,76d35c98-613a-44f8-91fe-5e3dcc4a19f3,418,,"[66.1, 65.2]",3825785,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Pablo Añor Acosta,6563.0,Right Midfield,25,Málaga,223,"['9a84ab39-81d0-4575-bd9c-7174e0bcbcd0', 'a2e5489f-b247-4c0c-9e43-c3056c4f7aa1']",37,,,,,,,,,,,,,,,,Málaga,223,00:09:37.518,Carry,
,,,,"[55.3, 55.3]",,,,,,,,,,,,,1.255641,,,,,,,,,,,,,,03b7b333-e8b0-4c22-b4ce-7df646e1a831,421,,"[55.7, 49.8]",3825785,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis García del Pozo,6580.0,Right Defensive Midfield,25,Málaga,223,"['54af6935-bc77-483e-9fc7-536290fea534', 'a0037f15-0d3a-408d-ad58-8a86f3da8af5', 'c62d009c-3b74-4d6b-82bb-328bf8961cc9']",38,,,,,,,,,,,,,,,,Málaga,223,00:09:38.642,Carry,True
,,,,"[58.7, 70.9]",,,,,,,,,,,,,1.914711,,,,,,,,,,,,,,e4f22658-49b7-4b6a-9ed6-af867f798c55,425,,"[63.3, 76.3]",3825785,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,25,Málaga,223,"['4fcc6cac-c986-48c7-ab72-80b7e03a93b9', 'de372340-3e95-4a6e-bbde-3774db12ce61']",41,,,,,,,,,,,,,,,,Málaga,223,00:09:41.432,Carry,
,,,,"[41.0, 29.2]",,,,,,,,,,,,,0.524555,,,,,,,,,,,,,,217bb9df-e2e8-494a-901f-5b6bf4b10b27,428,,"[41.0, 29.2]",3825785,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,25,Málaga,223,"['70a93896-43ca-4f76-acd3-d866ede61d0b', 'aeca6f76-4d25-42ae-b0d8-6b79f582acbe']",45,,,,,,,,,,,,,,,,Málaga,223,00:09:45.310,Carry,
,,,,"[26.9, 60.0]",,,,,,,,,,,,,3.809902,,,,,,,,,,,,,,359290f0-63e9-4cd0-9171-b7fc6c64bedc,433,,"[23.0, 60.6]",3825785,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,25,Málaga,223,"['7b4b167e-059b-4089-bc99-8df9df87e71d', 'bc6d7e2a-53ba-47ed-8f0b-da9185bf7617']",50,,,,,,,,,,,,,,,,Málaga,223,00:09:50.073,Carry,
