50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[37.7, 46.1]",,,,,,,,,,,,1.076619,,,,,,,,,,,,,acad30e0-b5f3-48f8-b657-f8b788859824,111,,"[37.7, 44.9]",3825862,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,4,Espanyol,214,"['4971e461-982b-4659-8edd-942bffdb8e12', '8d22b214-bcda-47ac-9afe-7d00b85f3ea8']",44,,,,,,,,,,,,,,,,,Espanyol,214,00:01:44.581,Carry,
,,,"[51.2, 74.4]",,,,,,,,,,,,1.972308,,,,,,,,,,,,,fb127b0b-3100-483c-b67b-e9e90dd03fd3,114,,"[51.0, 74.6]",3825862,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,4,Espanyol,214,"['34d94ca5-c33b-4e49-a3d3-4d68a0da447e', 'fe30269b-9c44-4363-ab92-74403296fa98']",47,,,,,,,,,,,,,,,,,Espanyol,214,00:01:47.924,Carry,
,,,"[43.9, 8.3]",,,,,,,,,,,,0.780034,,,,,,,,,,,,,7c893ba7-404c-4180-a37a-9b9eb12d986a,121,,"[42.4, 8.5]",3825862,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,5,Celta Vigo,209,"['1e1bf253-8a8d-40f3-8d78-296abcf2c97b', '65756b2b-1cd0-4741-b048-58fb4dba5fb1', '67e25442-84b4-46f3-901f-618cc8287ccb', 'c1baa396-c80c-4aa1-a688-92f35ce10af5']",53,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:53.618,Carry,True
,,,"[45.8, 7.4]",,,,,,,,,,,,0.399998,,,,,,,,,,,,,915e9308-2426-4050-a576-c1ea2d900c3d,124,,"[43.9, 8.3]",3825862,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,5,Celta Vigo,209,"['65756b2b-1cd0-4741-b048-58fb4dba5fb1', '967d587c-71fb-4044-99fc-1f459367f877', 'c1baa396-c80c-4aa1-a688-92f35ce10af5', 'd2e164f8-4426-4052-aad4-a644b5666865']",54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:54.398,Carry,True
,,,"[53.1, 6.2]",,,,,,,,,,,,1.383187,,,,,,,,,,,,,1c7e8bba-c438-4216-a099-5aacb0953b98,127,,"[45.8, 7.4]",3825862,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,5,Celta Vigo,209,"['170528d4-e954-46d2-8629-8cd6ba9b381b', '967d587c-71fb-4044-99fc-1f459367f877', 'd2e164f8-4426-4052-aad4-a644b5666865']",54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:54.798,Carry,True
,,,"[67.0, 26.0]",,,,,,,,,,,,2.683257,,,,,,,,,,,,,98ef7cec-5db9-4cac-bfa8-9227b01e4359,130,,"[62.1, 20.9]",3825862,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,5,Celta Vigo,209,"['19601815-5199-4c28-bff0-ebf99b1045f3', '5c640f8a-aae0-4575-a42a-7e56653b52ef', 'd1df85f3-fff2-4a64-99c2-92a8142a7316']",57,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:57.518,Carry,True
,,,"[79.8, 73.3]",,,,,,,,,,,,2.937016,,,,,,,,,,,,,d7406852-ec55-4d27-aa1d-c59ddcca3655,134,,"[72.8, 76.5]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,5,Celta Vigo,209,"['4acce2ae-b101-4662-bf5e-45c0b164aa88', '5cc0522a-288b-452e-993b-19b56c52d139']",2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:02.599,Carry,
,,,"[90.7, 61.3]",,,,,,,,,,,,1.326331,,,,,,,,,,,,,0804d47c-af2c-4df8-afe1-5654e366b41f,137,,"[91.6, 54.3]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,5,Celta Vigo,209,"['2a857e40-c92f-42fa-b1e8-5e8f6d701170', '36af9f74-e17c-4d72-a517-a2e1d10140e0', 'd030ecc9-7a4b-4173-95f3-9ce1a04c6aa2']",7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:07.065,Carry,True
,,,"[20.8, 13.4]",,,,,,,,,,,,1.46689,,,,,,,,,,,,,83ebb957-28e7-411f-bff1-90bfba87cbae,142,,"[21.9, 14.5]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,5,Celta Vigo,209,"['3dedd542-bc16-4949-aefe-76dca1e0d677', 'aab34dd0-729b-4bc3-97e6-20a2656b015f', 'e6f2434e-9199-49fb-a827-da2e39c3713a']",9,,,,,,,,,,,,,,,,,Espanyol,214,00:02:09.476,Carry,True
,,,"[31.3, 4.0]",,,,,,,,,,,,1.997189,,,,,,,,,,,,,e1312062-46f3-43d7-bda9-d38230b11463,147,,"[28.9, 6.6]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Left Wing,5,Celta Vigo,209,"['9065bea6-e430-4da1-8b17-271c3bb866dd', 'd0292c84-54cc-42bb-9d3e-099d81b9018c', 'dac37a8e-54fa-4959-a210-90cf09a7e6fa']",12,,,,,,,,,,,,,,,,,Espanyol,214,00:02:12.273,Carry,True
,,,"[58.2, 64.3]",,,,,,,,,,,,1.830875,,,,,,,,,,,,,529f405f-6d69-4ffc-b7ec-5f3b21257cd8,151,,"[58.0, 72.7]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,5,Celta Vigo,209,"['1478ea58-7862-4292-b810-6a2e13831df1', '90f17a00-de67-4f40-a980-090e4ec8878b']",16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:16.316,Carry,
,,,"[56.3, 34.4]",,,,,,,,,,,,0.894003,,,,,,,,,,,,,921a660e-78bf-4c91-a859-9d39e3058836,154,,"[53.9, 35.2]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,5,Celta Vigo,209,"['f0601db2-6353-4f68-b0da-6befbc642e05', 'f175d3e3-e38e-4839-85ea-b14b8f480d62']",20,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:20.147,Carry,
,,,"[68.3, 28.8]",,,,,,,,,,,,1.035522,,,,,,,,,,,,,71d9b359-1348-4133-b376-065ef169eb24,157,,"[69.1, 32.3]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Right Defensive Midfield,5,Celta Vigo,209,"['14b72a5d-b9c6-4a25-b79b-75bfbf093a95', '4de063bd-6b87-4c02-a3d0-509d78dbe8da', '76ba7927-083b-448d-954a-984bfbf191f5']",22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:22.034,Carry,True
,,,"[56.7, 8.3]",,,,,,,,,,,,2.076667,,,,,,,,,,,,,68c38e9e-ca3e-4ecc-a1f7-babb636e5719,161,,"[56.9, 7.9]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,5,Celta Vigo,209,"['8fc11402-0048-4518-8dd7-d7cea584bc24', 'acd2863a-3e05-4b31-8e8b-73425f38e1e6']",24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:24.712,Carry,
,,,"[57.2, 16.6]",,,,,,,,,,,,1.454435,,,,,,,,,,,,,634559f4-d824-4541-82c5-f988946a0fa0,164,,"[56.9, 16.6]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Right Defensive Midfield,5,Celta Vigo,209,"['cd77dddb-d1a9-48cb-a38f-6d397f5edf67', 'edc7c43c-3ecf-41fb-a74c-715fe593ad49', 'f7a0706b-fdaa-441e-8013-f027313ec7e8']",27,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:27.628,Carry,True
,,,"[47.3, 51.7]",,,,,,,,,,,,2.853903,,,,,,,,,,,,,93b17dae-ce9d-46ac-942c-200798c1914a,168,,"[48.2, 51.3]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,5,Celta Vigo,209,"['e16b1ec7-b6ec-4775-8095-0e8b8ea9d5be', 'fc1e916f-5e1a-4224-98fd-2a9e38aa933a']",30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:30.465,Carry,
,,,"[51.4, 60.3]",,,,,,,,,,,,0.796622,,,,,,,,,,,,,22afec3b-13a5-411f-a46e-900460c81104,174,,"[52.0, 57.7]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,5,Celta Vigo,209,"['039d3d8b-1272-49f0-86c7-a926882d30b4', '10232575-dff9-4e01-9748-621811c97510', '3b9acb62-1b25-4f5d-ad22-f2892d8a35db']",35,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:35.227,Carry,True
,,,"[68.9, 59.0]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,a5892ee4-4374-4301-88a8-8fbf634186e5,179,,"[69.3, 57.9]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,5,Celta Vigo,209,"['0458a5e9-de55-4ee9-a085-56023047aa16', '167c17f4-18d7-4b71-9dcd-e0df973a9887', '2a13e599-c934-4d78-a3b6-e7839b8ebd27']",37,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:37.051,Carry,True
,,,"[68.1, 50.2]",,,,,,,,,,,,0.459532,,,,,,,,,,,,,4dd88186-70e8-4151-a563-410e2b769556,182,,"[66.4, 49.8]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,5,Celta Vigo,209,"['5705c043-45c5-4c7c-8384-b1da8f0afdc5', '5c11604e-3974-4e61-a1f6-a041f51fc1b1', 'f895f2dc-920c-4df3-b223-c8bb51c267ca']",38,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:38.010,Carry,True
,,,"[75.8, 56.9]",,,,,,,,,,,,0.068648,,,,,,,,,,,,,023b15f9-8085-4034-8952-15be3acbd665,186,,"[75.5, 56.6]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,5,Celta Vigo,209,"['4233da22-850c-41e5-8f89-6f918c49e128', '9b5cc178-d8f7-44a1-aabe-93da724ad32c']",39,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:39.189,Carry,
,,,"[76.0, 56.9]",,,,,,,,,,,,0.540049,,,,,,,,,,,,,d4113b9f-aa47-419b-b55f-811d047dca56,189,,"[74.3, 59.6]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,5,Celta Vigo,209,"['4a739d04-dd9c-433d-84ad-19475ce3c1e9', '8db39bfa-2673-43f3-b932-958ca2efbd85', 'dabc66d2-c8bf-49ed-a535-73dbec73a6aa']",39,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:39.953,Carry,True
,,,"[45.8, 23.5]",,,,,,,,,,,,1.675231,,,,,,,,,,,,,b525c037-ec9d-4955-8fde-65a1afe486f7,193,,"[44.1, 23.2]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Center Midfield,6,Espanyol,214,"['0b2ff2a0-83c5-401c-838a-a06d20f03bc1', '16ebd45e-e578-45a6-9ea8-3be2bb60521e', '6d07cc8e-cb62-407b-b2f9-9db4cfcb4412']",40,,,,,,,,,,,,,,,,,Espanyol,214,00:02:40.693,Carry,True
,,,"[55.5, 22.2]",,,,,,,,,,,,1.891761,,,,,,,,,,,,,70b0aa0c-274b-4b53-8b19-486eb6048802,198,,"[54.0, 21.1]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Left Wing,6,Espanyol,214,"['3de8a0da-0b66-48d3-9ac9-f9436e5dc013', 'afc16fda-0954-425c-bf8f-119b2f9bcba8', 'e1efb096-d2ff-490d-abe9-dcf8b801013c', 'f5f61132-7ee8-4bd7-91a3-c5ef42952a1c']",43,,,,,,,,,,,,,,,,,Espanyol,214,00:02:43.250,Carry,True
,,,"[54.8, 20.3]",,,,,,,,,,,,0.246186,,,,,,,,,,,,,4f7a8ef0-f57d-452c-a2b7-01bb19e1a8cc,203,,"[55.0, 20.3]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Center Midfield,6,Espanyol,214,"['25d93872-1b11-42c0-865e-9f40dabe9003', '7767a9ea-42b7-425a-8623-a7824d521377']",45,,,,,,,,,,,,,,,,,Espanyol,214,00:02:45.628,Carry,
,,,"[89.9, 55.4]",,,,,,,,,,,,4.076927,,,,,,,,,,,,,3b1fe73e-fdf2-4004-8ed0-f42e58e96225,206,,"[67.6, 60.5]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,7,Celta Vigo,209,"['01fd780f-f142-4231-9e23-72dc841f0252', '8e5f0ca8-7dfc-4343-b390-8f6986e13295', 'a1a3891b-6f92-431e-b413-ac5f1dcf880c']",46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:46.180,Carry,True
,,,"[64.2, 48.5]",,,,,,,,,,,,2.153258,,,,,,,,,,,,,5ee98c32-b71a-4cb6-8f89-838d7c463d49,215,,"[69.3, 56.6]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,7,Celta Vigo,209,"['41537488-7e00-43ea-bcd7-44e292bd1497', 'dcd371c4-a9fe-4289-a4e3-cc44c30c8480']",54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:54.986,Carry,
,,,"[52.0, 36.5]",,,,,,,,,,,,2.740089,,,,,,,,,,,,,b089aa9c-82a4-44cb-97a6-a7cba5c43308,218,,"[52.0, 36.5]",3825862,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,7,Celta Vigo,209,"['5c4636ee-7700-47fc-a8eb-512d97ebc6f7', '75178dca-64ce-4a79-a2c3-d55f00146720']",58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:58.666,Carry,
,,,"[54.4, 57.3]",,,,,,,,,,,,2.05633,,,,,,,,,,,,,ba6fbe36-4bf1-40b5-bfd1-73b73cfc3d10,221,,"[51.6, 56.9]",3825862,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,7,Celta Vigo,209,"['3cd98cb3-1a6d-4262-a6c0-e54436d9e247', 'a94247ea-fd4a-45f0-8154-1cdd86298db6']",2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:02.430,Carry,
,,,"[64.2, 47.0]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,2552ca59-36f5-4529-a65e-820817708c52,224,,"[64.2, 47.0]",3825862,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,7,Celta Vigo,209,"['45cf9f6a-23d9-4977-9206-32395fa413be', '5a85fc5e-5161-46c1-b196-8dcd42c2fa4d']",5,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:05.681,Carry,
,,,"[56.7, 63.7]",,,,,,,,,,,,0.275431,,,,,,,,,,,,,01b172a9-cc89-426d-8d15-fb4a0af1e246,227,,"[56.7, 64.1]",3825862,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,7,Celta Vigo,209,"['3b60644b-a450-44dd-b329-ae1f4b30e099', 'a32c6e2a-7460-4e67-8d85-ec321c5ee38a']",7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:07.137,Carry,
,,,"[74.9, 58.6]",,,,,,,,,,,,0.051999003,,,,,,,,,,,,,ab838cb0-8e88-48bf-b23d-c899cf826174,230,,"[76.6, 55.8]",3825862,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,7,Celta Vigo,209,"['522d5e7c-2830-4f77-8292-e6c0d9ec94cb', 'adccce9e-0b2c-4deb-88c3-c4401d958d35']",8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:08.408,Carry,
,,,"[68.7, 52.8]",,,,,,,,,,,,0.365736,,,,,,,,,,,,,3b818a0f-c6df-405e-a3dd-1df4b4f767a8,233,,"[68.7, 51.7]",3825862,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,7,Celta Vigo,209,"['6a34345c-d8d6-4887-bdfd-3b2abefa687b', '8d56b503-25f1-4dd3-bb72-94c3dd864db5']",9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:09.856,Carry,
,,,"[55.9, 48.9]",,,,,,,,,,,,1.890143,,,,,,,,,,,,,7f4599cb-715f-4069-93c1-c919f5594ebb,237,,"[69.3, 55.8]",3825862,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,7,Celta Vigo,209,"['4e462caf-cb8c-4a92-8e49-ba9c12bab5ad', '6526f8fb-17b0-41db-9ac4-0528812d843a', 'd84c0e24-3d5c-4464-961e-4a8b1a8e99fa', 'e80a609f-81b2-48bb-bfe8-34e8cd1170d1']",11,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:11.148,Carry,True
,,,"[79.4, 49.2]",,,,,,,,,,,,0.054269,,,,,,,,,,,,,9be94905-d0ce-4ba0-bd52-6dc6675b4e16,243,,"[77.9, 47.9]",3825862,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,8,Celta Vigo,209,"['71ee5b3c-7695-4079-8e9b-fc8e0654e780', '9659bc59-4906-4e4d-86f4-2320deb9f29e', 'c5106c3b-69ce-4205-bfa9-89719ede46f0', 'ec1b35e7-ecd3-457f-937f-a7b50b576112']",21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:21.759,Carry,True
,,,"[81.1, 53.2]",,,,,,,,,,,,1.867216,,,,,,,,,,,,,70d898dd-b63a-4804-8007-0ada079fe95e,246,,"[79.4, 49.2]",3825862,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,8,Celta Vigo,209,"['6bc8f86e-f112-44aa-b3b7-4a969482dd22', '71ee5b3c-7695-4079-8e9b-fc8e0654e780', 'c5106c3b-69ce-4205-bfa9-89719ede46f0', 'ec1b35e7-ecd3-457f-937f-a7b50b576112', 'eda06789-f44c-49ac-a24b-f224282eceea']",21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:21.814,Carry,True
,,,"[110.0, 59.4]",,,,,,,,,,,,0.700695,,,,,,,,,,,,,f8d29419-264e-497d-be04-0c1ad684a92c,250,,"[105.5, 61.1]",3825862,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Castro Otto,6802.0,Right Back,8,Celta Vigo,209,"['237e68bb-d359-4bb8-a606-1c537d29689f', 'a6118ada-66e6-4306-a840-8007792a4431', 'db59c31d-9c42-4c6b-9dd1-971ba9daaac6']",25,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:25.473,Carry,True
,,,"[62.3, 68.6]",,,,,,,,,,,,0.097615,,,,,,,,,,,,,9dfd5929-ab49-4fb2-93ee-6b337abd0431,266,,"[62.3, 68.6]",3825862,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Center Defensive Midfield,11,Espanyol,214,"['a937456a-e01c-4fdf-ab4f-233df9ef2488', 'b4e1f792-1af4-4223-9b71-94b89cc6bb4f']",4,,,,,,,,,,,,,,,,,Espanyol,214,00:04:04.382,Carry,
,,,"[62.7, 28.6]",,,,,,,,,,,,1.805946,,,,,,,,,,,,,7814bec7-49d2-4bd3-b0cd-6c175a3a56f7,278,,"[62.3, 28.8]",3825862,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nemanja Radoja,6796.0,Right Defensive Midfield,13,Celta Vigo,209,"['2cd5a13b-a94d-4593-8dad-64946da38737', 'b8ef6c4a-1db5-4fac-9767-6a1f12784a44']",30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:30.819,Carry,
,,,"[71.7, 5.9]",,,,,,,,,,,,2.670088,,,,,,,,,,,,,15135192-9758-4613-b6da-db0c5f149ca9,281,,"[73.8, 5.5]",3825862,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Agudo Durán,6724.0,Left Wing,13,Celta Vigo,209,"['2350c478-18ae-4782-b791-1785411e4ef7', '33ebd68f-9ce8-41fa-994c-834d688479bd']",34,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:34.013,Carry,
,,,"[58.4, 18.1]",,,,,,,,,,,,2.325034,,,,,,,,,,,,,99826814-ad1f-4684-abf3-d0e732324ea0,284,,"[58.4, 18.1]",3825862,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nemanja Radoja,6796.0,Right Defensive Midfield,13,Celta Vigo,209,"['2a98ad83-ba44-46d3-9ddc-d1f2d7c0e436', '7dcc18af-c37e-439d-b0d7-21ee7a95edf9']",38,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:38.345,Carry,
,,,"[48.0, 56.0]",,,,,,,,,,,,1.778869,,,,,,,,,,,,,8c124b79-6730-40f5-bee4-ec5f21324752,287,,"[44.7, 53.0]",3825862,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,13,Celta Vigo,209,"['48e41c70-0240-4e31-9a40-03a5c92833fb', '50e34ad6-cb1d-4075-ab00-01057d998142']",42,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:42.069,Carry,
,,,"[58.4, 72.5]",,,,,,,,,,,,1.049701,,,,,,,,,,,,,68738142-3d49-4ed7-a286-25bb71fc0416,290,,"[57.2, 71.6]",3825862,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Castro Otto,6802.0,Right Back,13,Celta Vigo,209,"['4e810b0e-ace8-4d31-a854-4ffc3909a5a1', 'be9393db-5370-488e-a81e-79dc55d7fe98', 'cc8f8533-cc05-438b-9b31-86a9b6ef7058']",44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:44.993,Carry,True
,,,"[81.3, 61.1]",,,,,,,,,,,,1.865685,,,,,,,,,,,,,1267f61d-1160-4ab9-9408-64e56faa06b0,296,,"[77.3, 67.5]",3825862,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,13,Celta Vigo,209,"['3e84f807-4348-4449-9776-5c794de699e0', '8e0b591d-27f7-469e-b58c-ed858a16c014']",47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:47.572,Carry,
,,,"[31.7, 22.8]",,,,,,,,,,,,0.959253,,,,,,,,,,,,,1d9e455d-5f82-45ed-8c46-fba5ce78ace2,302,,"[28.1, 26.2]",3825862,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abraham González Casanova,27148.0,Left Center Midfield,14,Espanyol,214,"['63526e03-3897-4dfa-ade5-f412972a3035', '9b1dbaa0-b527-4e93-be4e-cd47a0b599a1']",51,,,,,,,,,,,,,,,,,Espanyol,214,00:04:51.786,Carry,
,,,"[54.0, 34.2]",,,,,,,,,,,,2.533595,,,,,,,,,,,,,8bd42303-e422-4b53-850c-36ba50b34c37,305,,"[45.0, 42.1]",3825862,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,14,Espanyol,214,"['85f851c4-b535-4fa9-b1e4-8d52ad57ecbd', 'cdab7cd1-eeed-405f-b35e-906f5f3e7153', 'eca8faaf-9d34-4eeb-8c1b-0024a008f35c']",54,,,,,,,,,,,,,,,,,Espanyol,214,00:04:54.096,Carry,True
,,,"[71.3, 11.9]",,,,,,,,,,,,3.136876,,,,,,,,,,,,,51ed017d-6f21-45f3-8665-a40bd2131829,310,,"[58.2, 17.0]",3825862,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abraham González Casanova,27148.0,Left Center Midfield,14,Espanyol,214,"['7791649e-fecb-40e1-bff6-15454828d572', 'b4478696-6d97-4b66-af05-8e6dab3cf86c']",58,,,,,,,,,,,,,,,,,Espanyol,214,00:04:58.344,Carry,
,,,"[104.7, 18.1]",,,,,,,,,,,,3.753495,,,,,,,,,,,,,16c6fa6d-373f-4194-8bc7-7cad185e8c0b,313,,"[89.9, 1.9]",3825862,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,14,Espanyol,214,"['0ba781c6-5907-464f-81c5-4904e9aff468', 'de057202-a1c4-4c2c-b566-2e0f9990546b']",2,,,,,,,,,,,,,,,,,Espanyol,214,00:05:02.672,Carry,
,,,"[111.9, 30.9]",,,,,,,,,,,,1.392347,,,,,,,,,,,,,d56adc6a-bdb8-449e-afb7-db61f404d232,320,,"[110.9, 30.5]",3825862,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Left Wing,14,Espanyol,214,"['8f260bb1-52dd-4b01-a977-be4501182dd0', 'f48bbaf9-d2d2-4f6e-8c18-4178ea164c75']",9,,,,,,,,,,,,,,,,,Espanyol,214,00:05:09.395,Carry,
