50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cfb4a4e-c6c4-49eb-947b-72c9a0de27ce,2150,,"[66.8, 74.9]",3825885,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Vázquez García,24035.0,Right Center Forward,163,Getafe,216,['d67c5be0-941a-4262-89ba-8a5808085ddc'],32,,,,,,,,,,,,,,,,,,Getafe,216,00:27:32.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f11ce25f-b0df-4535-b0e5-c53eeed881ce,2154,,"[43.9, 17.7]",3825885,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ángel Crespo Rincón,18404.0,Center Back,163,Getafe,216,['19d2fcbd-7648-4334-b70c-d03d461667bd'],34,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:34.434,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9a6455d-c490-4a5d-a0ff-2d587e0b4c35,2157,,"[87.4, 59.4]",3825885,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Mateus Contreiras Gonçalves,26690.0,Right Center Forward,163,Getafe,216,['b5a81f20-cde8-4548-a905-7b2787bc5134'],39,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:39.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98cb0444-0a10-4371-8845-79e70a4dad74,2161,,"[50.6, 7.4]",3825885,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Lago Soto,27054.0,Left Back,163,Getafe,216,['d4bc8e68-1061-4a4d-8a02-01854da65130'],44,,,,,,,,,,,,,,,,,,Getafe,216,00:27:44.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262c3a34-e039-4244-a057-b15494dce7e2,2164,,"[76.0, 2.4]",3825885,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wanderson Maciel Sousa Campos,16426.0,Left Midfield,163,Getafe,216,['a2d84a7a-31ab-4429-9369-e81cc450fedc'],46,,,,,,,,,,,,,,,,,,Getafe,216,00:27:46.862,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5790593-49b1-423c-a113-ecb696eaeb9f,2172,,"[59.8, 46.7]",3825885,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Defensive Midfield,164,Rayo Vallecano,360,['4de5aa68-72a1-4026-8bb7-fa628857ce11'],55,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:55.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7361de03-bf8c-4dad-9424-f2ac8825f485,2175,,"[64.7, 19.0]",3825885,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing Back,164,Rayo Vallecano,360,['30a38e17-c345-476f-aa12-af4da3237d53'],59,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:59.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3faa4fb-d891-4760-83fb-2674b657f7c6,2178,,"[82.5, 18.5]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing Back,164,Rayo Vallecano,360,['41d8f6c1-ce8b-4895-8ad2-b916f0352f2b'],4,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:04.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b6856f3-af4d-44f7-89c8-bae601c30b65,2181,,"[82.9, 6.7]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Center Attacking Midfield,164,Rayo Vallecano,360,['ca335aed-39ea-45e9-9821-6862a2ed1b7b'],5,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:05.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090abcee-ed2b-4819-add1-320999b3732c,2184,,"[74.3, 8.8]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing Back,164,Rayo Vallecano,360,['76f5e645-57a5-4d1a-88a3-dd5610c6e78a'],7,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:07.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01b60ad5-d673-4442-9621-70c27a1c6689,2192,,"[100.5, 64.1]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Vázquez García,24035.0,Right Center Forward,164,Rayo Vallecano,360,"['74da9cd7-d982-4f2c-b21a-c231d23081ba', '772a6687-618a-4f68-9523-0be4d21adb18']",14,,,,,,,,,,,,,,,,,,Getafe,216,00:28:14.525,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43de7fda-b330-4047-a78b-b57a09cc4fc6,2199,,"[1.8, 35.2]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,164,Rayo Vallecano,360,"['73858e14-e22c-470b-8293-639e62d35c0d', 'f137b758-ea52-4e8a-8e4f-4245b935aa37']",18,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:18.318,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d03fa658-2445-4c45-bc75-a41e7cb9a91d,2201,,"[3.3, 16.9]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Crespo Rincón,18404.0,Center Back,164,Rayo Vallecano,360,['ccc5f450-a522-4527-b85d-0ca8e8a04f7a'],18,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:18.783,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14dd8711-9c65-41f7-9127-e44d5fd21bb5,2205,,"[8.7, 19.0]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Crespo Rincón,18404.0,Center Back,164,Rayo Vallecano,360,['57e53164-6202-4009-9ec4-ec0230af134c'],23,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:23.624,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6668af6a-efa2-449c-8864-1a6d4ff9146d,2208,,"[55.2, 4.0]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing Back,164,Rayo Vallecano,360,['fd2b3a8a-f904-45e7-a20a-ac132c87fcad'],27,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:27.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00f1aa54-c02f-4b74-bde8-ff0677eb9be5,2213,,"[41.6, 47.5]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Defensive Midfield,164,Rayo Vallecano,360,['707b9250-27ff-4126-9252-5eb51cf704d6'],34,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:34.828,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d718dfa-fcad-4f76-932b-7e78d9583bed,2215,,"[52.2, 35.8]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,164,Rayo Vallecano,360,['c5ae7483-113f-4282-99ac-0f463b9334e3'],36,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:36.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9facd684-22e2-4f95-ab11-77e81c0353e7,2218,,"[61.6, 31.5]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Center Attacking Midfield,164,Rayo Vallecano,360,['41203a00-47dd-4d97-867d-2aa2a7fd0487'],37,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:37.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da5035ca-b14b-43c3-87d7-75d1dc40fd03,2220,,"[57.0, 34.4]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,164,Rayo Vallecano,360,['cd9cd606-22ad-468e-b5db-2cec2e6b5d0b'],37,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:37.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3ad870b-ede1-4c15-8359-92412ef542a2,2222,,"[70.2, 21.7]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Center Attacking Midfield,164,Rayo Vallecano,360,['6ebbe0be-acfd-48c3-ac3e-7c9aba87f0c4'],38,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:38.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37413de6-4206-425a-87a4-b6f9d45ff0f2,2225,,"[63.3, 25.8]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,164,Rayo Vallecano,360,['bf1e7692-c71c-435d-b0c4-67b83ecfe050'],39,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:39.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87e4ef1c-36e3-488f-a7dc-35c1e6f238cd,2227,,"[58.5, 12.3]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Román Triguero,6914.0,Left Center Back,164,Rayo Vallecano,360,['739ec4cd-bc33-4069-8741-d13c07a9d6cd'],41,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:41.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13f61035-655a-431b-9c5e-b4b35b65a37a,2229,,"[78.3, 4.0]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing Back,164,Rayo Vallecano,360,['2cebc517-20c1-441b-a5b0-03c6b38b1208'],42,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:42.900,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e636a50e-b378-48c8-8634-b6456fc221ee,2232,,"[102.4, 25.8]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Mateus Contreiras Gonçalves,26690.0,Right Center Forward,164,Rayo Vallecano,360,['edee919a-3ba3-4c23-a0d3-35e45d94ef26'],50,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:50.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438480e6-74bb-4299-81d4-15cc9769865a,2235,,"[39.9, 11.2]",3825885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Lago Soto,27054.0,Left Back,165,Getafe,216,['8f2cd042-61e4-4c1e-ab19-def7d01393c1'],59,,,,,,,,,,,,,,,,,,Getafe,216,00:28:59.182,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20423d5a-fb14-4528-a600-cc6b06210555,2238,,"[67.6, 15.7]",3825885,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Vázquez García,24035.0,Right Center Forward,165,Getafe,216,"['78fb770d-b331-4b13-97f9-56fa84418dde', 'da86939e-a99d-4f42-9473-fd1afd1ac5d6']",2,,,,,,,,,,,,,,,,,,Getafe,216,00:29:02.215,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c51c851b-a781-4506-b14f-92bed7a2d913,2244,,"[54.3, 50.8]",3825885,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,166,Rayo Vallecano,360,['c2187d41-4b08-4a6a-9303-ea5a63555dec'],5,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:05.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e14fd69d-4667-4186-aa1e-b798cb7db036,2247,,"[65.4, 51.6]",3825885,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Center Attacking Midfield,166,Rayo Vallecano,360,['d878fd33-24ed-4d2d-a045-33c75d4668cc'],8,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:08.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df67d023-20ec-4c3a-9dae-09939c1f89c6,2250,,"[50.6, 21.5]",3825885,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Román Triguero,6914.0,Left Center Back,166,Rayo Vallecano,360,['2316ce56-de7d-4d6d-be59-9bb507428226'],11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:11.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c57c90e5-ff7c-4ed6-add5-5801e7d43e7d,2253,,"[44.3, 31.9]",3825885,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Crespo Rincón,18404.0,Center Back,166,Rayo Vallecano,360,['110394c5-5134-4a55-bea2-e5bd6463aa1d'],14,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:14.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c85fdf3-35ab-4c1a-b880-34f3cacbff6d,2256,,"[54.1, 43.5]",3825885,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Center Back,166,Rayo Vallecano,360,['3287070d-40e9-42b8-9700-6558d1edec20'],15,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:15.478,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22b88445-daab-47cd-9b15-f31d35294c39,2259,,"[62.7, 78.5]",3825885,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing Back,166,Rayo Vallecano,360,['fd872528-ecb0-4dff-9635-9e17b3be0aaf'],19,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:19.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48ec5278-5c58-4b5c-b5bb-2a2585ec8788,2261,,"[40.6, 76.9]",3825885,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Defensive Midfield,166,Rayo Vallecano,360,['c8b8a375-937c-4404-953d-58362b7cdb12'],21,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:21.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a5dc98f-21ff-47da-9e7e-ddeaefbb5d4e,2264,,"[27.7, 30.2]",3825885,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Crespo Rincón,18404.0,Center Back,166,Rayo Vallecano,360,['823da730-0556-4e45-ba9a-f2b59a35606c'],25,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:25.562,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df59378e-aaac-43db-b703-79b45deff242,2267,,"[67.7, 42.7]",3825885,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Mateus Contreiras Gonçalves,26690.0,Right Center Forward,166,Rayo Vallecano,360,['a8d5d191-a379-4e4e-8f47-719a9ff9f1df'],34,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:34.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9f64d68-5193-47b7-b185-9cc976a96623,2269,,"[27.0, 23.7]",3825885,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,167,Getafe,216,['09546547-e71d-4ce9-923e-f0e7a5c9de4f'],36,,,,,,,,,,,,,,,,,,Getafe,216,00:29:36.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66401678-c6a8-4ffb-98b6-be2715e4786b,2272,,"[49.9, 4.3]",3825885,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Lago Soto,27054.0,Left Back,167,Getafe,216,['5a14e390-fbea-4ec6-98c3-3ad35d4b26fe'],38,,,,,,,,,,,,,,,,,,Getafe,216,00:29:38.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a892a147-25c9-4448-8638-f3a2397046cf,2276,,"[86.2, 4.5]",3825885,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Vázquez García,24035.0,Right Center Forward,167,Getafe,216,"['26d27697-a15a-4683-be68-95dfd703721b', '2f6d4fa6-2318-4f8a-b635-239b1737fe1b']",42,,,,,,,,,,,,,,,,,,Getafe,216,00:29:42.055,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97d0f9e3-67ba-4119-ac7d-67c7d05f6dba,2281,,"[81.6, 1.8]",3825885,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Lago Soto,27054.0,Left Back,168,Getafe,216,['77481ec1-6482-404d-81c8-116c4e001f16'],49,,,,,,,,,,,,,,,,,,Getafe,216,00:29:49.406,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806097ed-2165-475a-9259-5471e505a8b2,2286,,"[63.9, 6.8]",3825885,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Medrán Just,6736.0,Left Defensive Midfield,168,Getafe,216,['cee957c4-6572-4039-b9c7-1b5766f5587e'],52,,,,,,,,,,,,,,,,,,Getafe,216,00:29:52.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8da845f-c683-46f5-81cf-e41b86f18fc2,2288,,"[44.1, 63.9]",3825885,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,169,Rayo Vallecano,360,['e858f4a8-ce7d-4d78-9372-c47a99e35bbd'],54,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:54.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe9d45a8-380e-4d17-b191-513fc62a977c,2291,,"[71.8, 75.8]",3825885,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Left Center Forward,169,Rayo Vallecano,360,['6997b5c6-edcf-493d-bc98-1130e1f3642e'],0,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:00.202,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ef20545-83bb-4cf9-80d6-1d2d9a617e6f,2294,,"[70.2, 56.9]",3825885,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Center Attacking Midfield,169,Rayo Vallecano,360,['ab697f96-71f9-40ad-9a19-c22c458d5f9e'],0,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:00.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eedc868-3a13-4ce8-bf0b-8cbf858f75c0,2304,,"[51.4, 13.4]",3825885,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Torres Ruiz,6861.0,Left Center Back,171,Getafe,216,['66538765-b392-4672-859e-569860090257'],25,,,,,,,,,,,,,,,,,,Getafe,216,00:30:25.694,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98464677-9f4d-419b-8953-97691d4ab84a,2306,,"[41.4, 38.4]",3825885,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago Vergini,27403.0,Right Center Back,171,Getafe,216,['8cc9ca0a-850e-4363-8624-3c9da51884dd'],28,,,,,,,,,,,,,,,,,,Getafe,216,00:30:28.555,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c67039b0-ebc0-4c20-98ac-ed5dad955375,2308,,"[42.0, 71.6]",3825885,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Martín Vigaray,6856.0,Right Back,171,Getafe,216,['ee296c23-0dc2-44cf-b5fb-ce43d8c9ba6e'],31,,,,,,,,,,,,,,,,,,Getafe,216,00:30:31.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ed9f8f5-2c75-40a1-b4a3-0d9db48b1ef6,2311,,"[49.3, 58.4]",3825885,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,171,Getafe,216,['dc1444b5-a3ed-4936-8adc-0c553995b54a'],33,,,,,,,,,,,,,,,,,,Getafe,216,00:30:33.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7313483-f05a-41b7-96ca-15896d3cf77d,2313,,"[62.2, 63.6]",3825885,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Sarabia García,6720.0,Right Midfield,171,Getafe,216,['84401714-df65-46f0-8548-e017b2d73552'],35,,,,,,,,,,,,,,,,,,Getafe,216,00:30:35.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,096b05f7-8cef-4cce-a662-557c240536a4,2324,,"[49.3, 25.8]",3825885,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Center Attacking Midfield,173,Rayo Vallecano,360,['3ea442b8-6c6a-454b-b9ec-86581c3aa3ca'],12,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:12.902,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb26df82-16c9-4816-8ba3-0c35940c7899,2328,,"[56.6, 5.8]",3825885,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing Back,173,Rayo Vallecano,360,['61f87506-1f4f-4c01-bbfd-7b436cf01c6f'],15,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:15.132,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dad4dfc-b143-4da9-8a5f-b8ebc2ca2d5e,2330,,"[67.0, 49.2]",3825885,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Left Center Forward,173,Rayo Vallecano,360,['08d4ec4d-9438-4a1d-a994-49c601457733'],17,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:17.933,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7712452f-62a8-422f-801b-54d48b716d40,2338,,"[36.2, 54.1]",3825885,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,173,Rayo Vallecano,360,['1eef2809-b6da-4072-83e2-21f213e7009a'],23,,,,,,,,,,,,,,,,,,Getafe,216,00:31:23.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bac15c8e-a9be-4680-9a1c-f0900d4c41e4,2345,,"[38.7, 26.0]",3825885,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,174,Getafe,216,['0117f022-7b42-414d-93e5-d2ee9018a51b'],26,,,,,,,,,,,,,,,,,,Getafe,216,00:31:26.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fd7ec7a-2818-4ed8-82ad-9dc961cd0cfc,2349,,"[62.4, 41.4]",3825885,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Buendía,11813.0,Center Attacking Midfield,174,Getafe,216,"['65c27443-846d-44e3-a239-f955e3e9e509', 'f6b81f13-1872-4758-bdfc-d6c802d39a73']",32,,,,,,,,,,,,,,,,,,Getafe,216,00:31:32.221,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5de5ad99-d291-4e45-a643-9f0514c02e66,2351,,"[55.1, 52.4]",3825885,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Medrán Just,6736.0,Left Defensive Midfield,174,Getafe,216,['c115ebcf-5c7e-45f9-b768-a666aca52fff'],34,,,,,,,,,,,,,,,,,,Getafe,216,00:31:34.106,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5750977-74f1-4858-b750-3801132b7ab5,2353,,"[88.5, 4.5]",3825885,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Left Wing,174,Getafe,216,['eed8c296-a1f0-44b0-a802-62bcc6e787c7'],37,,,,,,,,,,,,,,,,,,Getafe,216,00:31:37.131,Ball Receipt*,
