50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6d5bef9-0182-400c-8965-9fab396c40ed,1328,,"[43.7, 62.9]",3825571,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anaitz Arbilla Zabala,6709.0,Right Back,88,Espanyol,214,['27ae8418-0616-4429-9ca9-2118679033a8'],50,,,,,,,,,,,,,,,,,Espanyol,214,00:36:50.652,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b97d8d52-6399-4ade-9ba7-552b9590327d,1332,,"[90.3, 66.4]",3825571,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Moreno Balaguero,6766.0,Left Center Forward,89,Espanyol,214,['cb1266b7-51c1-4d00-9c51-b6f90b937006'],13,,,,,,,,,,,,,,,,,Espanyol,214,00:37:13.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d86a66bf-d2c1-43bc-8313-22f82d66d207,1334,,"[34.2, 10.9]",3825571,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,90,Villarreal,222,['54ef9366-0cfc-47c1-9a91-4304e23e871e'],14,,,,,,,,,,,,,,,,,Villarreal,222,00:37:14.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c384066-f310-4bf6-8d05-221b30839a80,1337,,"[48.3, 35.9]",3825571,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,90,Villarreal,222,['8cb20301-69af-454e-a926-513208ded750'],18,,,,,,,,,,,,,,,,,Villarreal,222,00:37:18.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9d1c6e0-d8e7-4576-8707-a63520560f4e,1343,,"[43.1, 31.7]",3825571,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,90,Villarreal,222,['65c09597-23f4-420d-97f4-b50d6f29b552'],23,,,,,,,,,,,,,,,,,Villarreal,222,00:37:23.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fba296c-fe85-4130-9665-5048617d0ffd,1346,,"[60.1, 14.3]",3825571,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,90,Villarreal,222,['c12e39cc-cde6-4873-9e6b-2489291df57a'],27,,,,,,,,,,,,,,,,,Villarreal,222,00:37:27.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cd824ba-9af5-43ed-a712-1d2afe36856b,1349,,"[78.7, 5.9]",3825571,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,90,Villarreal,222,['1963194c-3e67-46d1-9631-c9872126cf4b'],29,,,,,,,,,,,,,,,,,Villarreal,222,00:37:29.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c699733d-798f-4dcd-ba32-4e5ff2202bef,1353,,"[56.3, 50.0]",3825571,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,90,Villarreal,222,['0a9051c9-6a84-4ef2-923a-135a1ccae7aa'],38,,,,,,,,,,,,,,,,,Villarreal,222,00:37:38.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d29a4228-5d48-48bc-a1b2-b5bd2dffa53e,1357,,"[82.0, 50.4]",3825571,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,90,Villarreal,222,"['88e41a14-e05c-43d9-a88e-c82351d57f5d', 'b9ccab5c-d8ff-4d60-904c-88eae3e35337']",43,,,,,,,,,,,,,,,,,Villarreal,222,00:37:43.123,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c2352f1-3cf1-49b3-a251-40e9196d79a4,1363,,"[52.4, 42.9]",3825571,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Left Center Forward,91,Espanyol,214,['3ef92539-2876-4099-95b0-2fea5af7cf31'],45,,,,,,,,,,,,,,,,,Espanyol,214,00:37:45.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c99ac768-713b-4312-8083-e0dfeb819bab,1365,,"[56.8, 12.9]",3825571,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Midfield,91,Espanyol,214,['56d3e557-1795-4a5d-bf42-f23cbbedf111'],49,,,,,,,,,,,,,,,,,Espanyol,214,00:37:49.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7275175-de01-4d40-bfa4-85bd42a24557,1370,,"[48.5, 68.3]",3825571,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,92,Villarreal,222,['dd0240cf-1849-46bc-8dc6-96bae30bdaf4'],53,,,,,,,,,,,,,,,,,Villarreal,222,00:37:53.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d042e48c-74c7-41c4-9f05-449663531d6a,1373,,"[51.8, 72.0]",3825571,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,92,Villarreal,222,['53c86bf9-cc50-4dbb-8a24-359c3efcd6dd'],54,,,,,,,,,,,,,,,,,Villarreal,222,00:37:54.761,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83e4367a-811f-4215-98d3-4dd9338c4073,1376,,"[29.4, 60.4]",3825571,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,92,Villarreal,222,['ebba66ac-b92c-4db6-ad71-ec8bb1a17d96'],58,,,,,,,,,,,,,,,,,Villarreal,222,00:37:58.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1afc3a1-ff43-449f-b2bb-2891db44804c,1379,,"[30.2, 33.7]",3825571,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,92,Villarreal,222,['9998f0fe-b56e-4d79-873b-22dcb9eb82e2'],1,,,,,,,,,,,,,,,,,Villarreal,222,00:38:01.795,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b3b3ffa-3d90-4079-9d11-aea49ec03ed5,1382,,"[53.5, 5.6]",3825571,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaume Vicent Costa Jordá,6828.0,Left Back,92,Villarreal,222,['02f13aea-30fe-418f-bb4d-47780fc2c04a'],5,,,,,,,,,,,,,,,,,Villarreal,222,00:38:05.482,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1bf69c4-9896-4354-af52-3cfb6c34bc71,1386,,"[79.6, 7.0]",3825571,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,92,Villarreal,222,['06e94714-805b-4661-8ca2-7e52595ad820'],10,,,,,,,,,,,,,,,,,Villarreal,222,00:38:10.119,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,da7780c1-5cbb-497e-8e05-0e76e9e9dde7,1389,,"[69.2, 54.2]",3825571,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,93,Espanyol,214,['a0e31680-b1b4-4420-81cf-31256deb08d5'],37,,,,,,,,,,,,,,,,,Espanyol,214,00:38:37.036,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcd00a0a-a64f-4351-b51d-1f0a57f06c5f,1392,,"[58.5, 27.8]",3825571,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Carrilho Baptistão,6761.0,Right Center Forward,94,Villarreal,222,['4101c29c-2ea2-4bb0-ab4c-dd10ce66f4f9'],37,,,,,,,,,,,,,,,,,Villarreal,222,00:38:37.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b0954af-8c77-4fbf-8078-ee81c5d4fc1a,1394,,"[54.2, 29.8]",3825571,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,94,Villarreal,222,['0201040a-9ffa-4737-910d-907723b997e9'],38,,,,,,,,,,,,,,,,,Villarreal,222,00:38:38.622,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735e960f-5ca6-4137-aea0-e995b4a5f244,1398,,"[62.7, 40.5]",3825571,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,94,Villarreal,222,"['b8a15e93-dc2f-44ae-bc19-7a33df4edc92', 'd4b58f98-c053-48ba-8d54-be15457d725f']",40,,,,,,,,,,,,,,,,,Villarreal,222,00:38:40.340,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43c3e262-d861-4a64-af87-750ce2e7d3d6,1401,,"[56.1, 51.8]",3825571,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,94,Villarreal,222,['a708708f-e8c3-4f4a-8d15-dac3e5723cb5'],41,,,,,,,,,,,,,,,,,Villarreal,222,00:38:41.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b64fc08e-cae2-49bb-8a3d-5ca839a1018c,1404,,"[93.8, 73.7]",3825571,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,94,Villarreal,222,['35e459fa-ed0f-4a19-b80a-0cbc73f1f80a'],46,,,,,,,,,,,,,,,,,Villarreal,222,00:38:46.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daf4c099-9afb-40b8-952e-cda65ea7b405,1407,,"[92.7, 64.8]",3825571,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,94,Villarreal,222,['3899c0d9-4896-4932-a559-d5e017decfcd'],48,,,,,,,,,,,,,,,,,Villarreal,222,00:38:48.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b013ea31-0ef8-4b3f-a756-fa64fc9a8a10,1409,,"[114.4, 74.2]",3825571,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,94,Villarreal,222,['88f46338-3901-475a-ba6c-39c04703623a'],49,,,,,,,,,,,,,,,,,Villarreal,222,00:38:49.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0d0821e-615f-4438-a0f1-34e554461261,1411,,"[108.5, 51.5]",3825571,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,94,Villarreal,222,['03c69c48-338a-40a2-af50-c714297d9384'],51,,,,,,,,,,,,,,,,,Villarreal,222,00:38:51.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79b9620d-7483-41fc-874d-38f3cc1f739d,1415,,"[55.5, 3.6]",3825571,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Midfield,95,Espanyol,214,['c4c85665-c440-4a53-be70-cb8a27528f86'],17,,,,,,,,,,,,,,,,,Espanyol,214,00:39:17.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3521c821-fe1c-487b-803f-5d67ed4678ca,1418,,"[68.3, 5.1]",3825571,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Moreno Balaguero,6766.0,Left Center Forward,95,Espanyol,214,['803f8192-3ca7-452f-8368-c5364afb2021'],19,,,,,,,,,,,,,,,,,Espanyol,214,00:39:19.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37fd7ed6-de4f-44c0-9b26-06294ff97d90,1426,,"[43.3, 1.4]",3825571,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rubén Duarte Sánchez,6612.0,Left Back,95,Espanyol,214,['20102b3e-291a-41e4-9e39-866a9b5d218d'],23,,,,,,,,,,,,,,,,,Espanyol,214,00:39:23.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb7797a9-fcaf-44ff-a157-4dfc60918007,1432,,"[39.8, 60.5]",3825571,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,96,Villarreal,222,['15353962-1e13-4e55-a8ab-3167c2f7c483'],35,,,,,,,,,,,,,,,,,Villarreal,222,00:39:35.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a61671d-8b1b-43a5-a196-d5b0132bc601,1435,,"[47.9, 75.3]",3825571,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,96,Villarreal,222,['91e55836-52d5-4a28-8bca-bd5157d9c2b5'],37,,,,,,,,,,,,,,,,,Villarreal,222,00:39:37.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2af840ec-c1ab-44f4-9ab1-22d83aba9c94,1437,,"[42.7, 64.1]",3825571,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,96,Villarreal,222,['b267c31e-5181-4fba-a467-ea7b38ccfc0a'],39,,,,,,,,,,,,,,,,,Villarreal,222,00:39:39.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69042a5b-0de3-42b9-9322-27a6650a313e,1440,,"[43.1, 29.3]",3825571,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,96,Villarreal,222,['bab56faf-326c-4756-a34a-137105a01815'],42,,,,,,,,,,,,,,,,,Villarreal,222,00:39:42.262,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b38a4ace-993d-4261-bd0d-775d7346bf01,1443,,"[56.1, 6.3]",3825571,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaume Vicent Costa Jordá,6828.0,Left Back,96,Villarreal,222,['a16c6e12-d16e-491d-960f-520eb40ab77b'],46,,,,,,,,,,,,,,,,,Villarreal,222,00:39:46.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46b9687b-e0a0-4a0e-88dc-65d7d1a217cc,1446,,"[49.8, 23.1]",3825571,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,96,Villarreal,222,['944c9069-8906-4be5-8430-3e03985bbc79'],51,,,,,,,,,,,,,,,,,Villarreal,222,00:39:51.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6666f585-47c2-4ef2-875a-4cd8d4ba0c42,1449,,"[51.1, 53.0]",3825571,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,96,Villarreal,222,['9dcc6050-b00d-441d-b86f-0a5b4e84ad36'],54,,,,,,,,,,,,,,,,,Villarreal,222,00:39:54.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,080b473e-e7b3-4fe1-9091-a84e1fe42feb,1452,,"[68.5, 79.8]",3825571,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,96,Villarreal,222,['33aa4148-8a6f-433a-a97d-37ad331ea458'],57,,,,,,,,,,,,,,,,,Villarreal,222,00:39:57.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d91130a-f126-4866-ab22-e8c68d865fc9,1455,,"[49.6, 55.4]",3825571,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,96,Villarreal,222,['d0c5e9fc-2949-4c80-8c72-2996a4298f0f'],1,,,,,,,,,,,,,,,,,Villarreal,222,00:40:01.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8ece01e-af3a-43fd-9008-75054bf96263,1458,,"[56.3, 35.4]",3825571,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,96,Villarreal,222,['f2cf7d21-e43c-4508-b693-db4f47aceaca'],5,,,,,,,,,,,,,,,,,Villarreal,222,00:40:05.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248e0bef-e1f5-48a3-9d4b-47f0c5d5c8f5,1461,,"[66.4, 7.6]",3825571,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,96,Villarreal,222,['f2df7c90-0c8c-401c-92c3-993bb5803a15'],8,,,,,,,,,,,,,,,,,Villarreal,222,00:40:08.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddefabcc-2a6c-48f1-895e-a500b4f82839,1464,,"[94.4, 6.1]",3825571,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaume Vicent Costa Jordá,6828.0,Left Back,96,Villarreal,222,['d501db8b-bff9-47a2-912c-b09192aea4fa'],11,,,,,,,,,,,,,,,,,Villarreal,222,00:40:11.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f197523f-88e9-4173-9597-5617cba5af03,1471,,"[97.7, 13.2]",3825571,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Carrilho Baptistão,6761.0,Right Center Forward,97,Villarreal,222,['4ebee590-278d-4adb-bcc6-5455e819b46f'],21,,,,,,,,,,,,,,,,,Villarreal,222,00:40:21.201,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d54643ab-9089-4597-b7f9-cefb1835ae80,1474,,"[97.2, 21.7]",3825571,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,97,Villarreal,222,['0e9c3cc7-cec7-4a7d-a2bd-42bd56ae8040'],23,,,,,,,,,,,,,,,,,Villarreal,222,00:40:23.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a06b5788-0be0-4d2f-b7c9-803c8e55caf3,1479,,"[26.3, 76.8]",3825571,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Montañés Claverías,24578.0,Right Midfield,97,Villarreal,222,['2e0574d8-fe30-492f-87e5-d4b3036e12b3'],25,,,,,,,,,,,,,,,,,Espanyol,214,00:40:25.830,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,60629487-0ea4-43c0-b8d2-c3aaabb834e5,1482,,"[38.5, 67.9]",3825571,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,97,Villarreal,222,['5d8c6680-4c2f-40ca-ae20-a14989e1fdde'],26,,,,,,,,,,,,,,,,,Espanyol,214,00:40:26.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1039d24-ebb5-4036-a818-76300d7f835b,1497,,"[42.7, 41.8]",3825571,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Left Center Forward,98,Espanyol,214,['4cbc02ce-b710-44d2-a6ae-23a2cf8661de'],38,,,,,,,,,,,,,,,,,Espanyol,214,00:40:38.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44f52f34-799c-4f85-b6b9-f5afd76260e0,1503,,"[55.9, 75.6]",3825571,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,98,Espanyol,214,['655bc2d1-1fb0-4215-9d88-a43464d4af34'],41,,,,,,,,,,,,,,,,,Espanyol,214,00:40:41.071,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,57775c78-c8a6-4e7b-8498-83e9d9ad931b,1506,,"[70.5, 51.4]",3825571,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Left Center Forward,98,Espanyol,214,['363fd7c5-6d2f-49ce-be7b-755ae133bc8a'],42,,,,,,,,,,,,,,,,,Espanyol,214,00:40:42.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af79d6f2-5817-4e2f-84ae-09b052bc34b8,1512,,"[52.9, 7.8]",3825571,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaume Vicent Costa Jordá,6828.0,Left Back,99,Villarreal,222,['d7b614e0-f8ae-4f62-9ca1-0bf3e1db1cbc'],0,,,,,,,,,,,,,,,,,Villarreal,222,00:41:00.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7be98685-7ba6-4490-a275-b33bc263eef2,1514,,"[54.0, 16.5]",3825571,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,99,Villarreal,222,['3627a1b5-390b-44cf-8fa3-106cc73e8d4d'],4,,,,,,,,,,,,,,,,,Villarreal,222,00:41:04.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77adbcc5-5ef7-4960-abe4-bc9d4e7b7f73,1516,,"[43.9, 45.2]",3825571,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,99,Villarreal,222,['38eb7868-4348-47ec-b9ab-e62d5bdb093b'],7,,,,,,,,,,,,,,,,,Villarreal,222,00:41:07.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd642e6c-5aa8-463e-aa5b-20a0b05c0caa,1519,,"[56.4, 48.5]",3825571,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,99,Villarreal,222,['6d2ce000-3dca-4a4d-ba48-5cc97868b586'],9,,,,,,,,,,,,,,,,,Villarreal,222,00:41:09.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a88fbaa-0397-47fa-8cf6-979d0088f96c,1522,,"[64.4, 79.4]",3825571,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,99,Villarreal,222,['da81f08d-27bc-4b7d-99ba-01ae8cd94672'],12,,,,,,,,,,,,,,,,,Villarreal,222,00:41:12.391,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4938bfab-e671-4cbe-be2c-d070acc6393d,1525,,"[83.5, 68.5]",3825571,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,99,Villarreal,222,['c07cbeb6-8c8f-45d0-bf3f-fbdb4e4602a1'],14,,,,,,,,,,,,,,,,,Villarreal,222,00:41:14.557,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4f6d2f3-22eb-4d94-9162-aaec90d5a73e,1529,,"[55.9, 24.6]",3825571,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Left Center Forward,99,Villarreal,222,['5a0bbe1d-e8d4-4b10-8cb0-aae2d4e4609a'],18,,,,,,,,,,,,,,,,,Espanyol,214,00:41:18.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6673cc99-214f-47de-b442-9c69f4034584,1537,,"[68.5, 38.1]",3825571,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,99,Villarreal,222,['fa996810-48c1-47ba-a7ef-6a6d0fd2fb5d'],23,,,,,,,,,,,,,,,,,Villarreal,222,00:41:23.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7b917b0-b868-4402-9e7b-59238d909e77,1545,,"[79.8, 76.6]",3825571,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,99,Villarreal,222,['a5313678-990c-4b0b-ad19-3e05587c1dc4'],30,,,,,,,,,,,,,,,,,Villarreal,222,00:41:30.855,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971d1034-7ef6-4057-b714-f958fd365465,1548,,"[97.2, 59.8]",3825571,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,99,Villarreal,222,['8300976e-d638-44ed-b445-67eb82781e74'],32,,,,,,,,,,,,,,,,,Villarreal,222,00:41:32.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ebad845-13ef-4b02-b062-bc4cc6e7c1ca,1551,,"[98.8, 64.2]",3825571,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,99,Villarreal,222,['c1def62c-52fc-46b8-9e21-1ef5bff2a64b'],34,,,,,,,,,,,,,,,,,Villarreal,222,00:41:34.601,Ball Receipt*,
