bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.582349,,,,,,,,,,,,,,,42b5fd25-6b69-4394-ac56-047c52c1ae6a,1846,,"[68.0, 52.4]",3825686,53,,,,,0.9272952,,Right Foot,,,"[71.6, 57.2]",Ground Pass,,6.0,,,,,Raúl García Escudero,6391.0,,,,,,,2,From Free Kick,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,108,Athletic Club,215,"['b280d657-3986-4711-8cd9-44c1a5bed002', 'ee59ba3e-4803-4d8a-bbbe-384e5b0e91a0']",21,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:21.841,Pass,True
,,,,,,,,,,,,,,,,1.307619,,,,,,,,,,,,,,,80be1c61-043e-48ae-8d76-2bc223e77b40,1849,,"[79.0, 59.2]",3825686,53,,,,,0.7246993,,Right Foot,,,"[88.6, 67.7]",Ground Pass,,12.822247,,,Pass Offside,,Aritz Aduriz Zubeldia,6394.0,,,,,,,2,From Free Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,108,Athletic Club,215,['9f3894c8-74b7-47db-9ced-6797f84d9bf3'],24,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:24.532,Pass,
,,,,,,,,,,,,,,,,1.424438,,,,,,,,,,,,,,,af9a1d97-1044-4e72-97e9-22c7e823616c,1851,,"[27.4, 17.3]",3825686,53,,True,,,0.89106375,,Right Foot,,,"[39.2, 31.9]",Ground Pass,,18.77232,,,,,José Luis García del Pozo,6580.0,,,,,,Free Kick,2,From Free Kick,Marcos Alberto Angeleri,27184.0,Left Center Back,109,Málaga,223,['78006eb3-eccb-41e4-bd57-737d957ee6aa'],41,,,,,,,,,,,,,,,,,Málaga,223,00:08:41.319,Pass,
,,,,,,,,,,,,,,,,1.241261,,,,,,,,,,,,,,,bcc97779-f721-4fee-a3fe-c46784148138,1853,,"[49.9, 51.6]",3825686,53,,,,,-1.6058697,,Right Foot,,,"[49.3, 34.5]",Ground Pass,,17.110523,,,,,Juan Pablo Añor Acosta,6563.0,,,,,,,2,From Free Kick,José Luis García del Pozo,6580.0,Left Defensive Midfield,109,Málaga,223,['26d148ff-4dc3-4b57-bcd0-02699d38c4f2'],48,,,,,,,,,,,,,,,,,Málaga,223,00:08:48.824,Pass,
,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,,,0bff6fda-26c8-455c-9303-5a37f5f5dcbc,1856,,"[67.4, 24.5]",3825686,53,,,,,-1.4393992,,Left Foot,,,"[70.4, 1.8]",Ground Pass,,22.897379,,,,,Juan Carlos Pérez López,6559.0,,,,,,,2,From Free Kick,Juan Pablo Añor Acosta,6563.0,Right Defensive Midfield,109,Málaga,223,['ffbd9463-8929-45ee-ab52-9548a497ced8'],55,,,,,,,,,,,,,,,,,Málaga,223,00:08:55.305,Pass,
,,,,,,,,,,,,,,,,1.900272,,,,,,,,,,,,,,,c17963c3-82ab-4d5b-a2bc-b45b1c7a6a61,1859,,"[63.7, 1.5]",3825686,53,,,,,2.6053176,,Right Foot,,,"[38.8, 16.3]",Ground Pass,,28.96636,,,,,Marcos Alberto Angeleri,27184.0,,,,,,,2,From Free Kick,Juan Carlos Pérez López,6559.0,Left Back,109,Málaga,223,['01c59703-f54b-4719-b948-478db9e26496'],58,,,,,,,,,,,,,,,,,Málaga,223,00:08:58.465,Pass,
,,,,,,,,,,,,,,,,1.01847,,,,,,,,,,,,,,,bcb13959-624f-4349-96e6-eb15de5d126f,1862,,"[43.0, 20.9]",3825686,54,,,,,0.5414472,,Right Foot,,,"[57.3, 29.5]",Ground Pass,,16.686821,,,,,José Luis García del Pozo,6580.0,,,,,,,2,From Free Kick,Marcos Alberto Angeleri,27184.0,Left Center Back,109,Málaga,223,['fe548b8f-e029-4ea2-bff7-dce9444b8e55'],3,,,,,,,,,,,,,,,,,Málaga,223,00:09:03.525,Pass,
,,,,,,,,,,,,,,,,0.645693,,,,,,,,,,,,,,,4e40ce42-8d3e-415b-8e11-46a7f89f38f6,1865,,"[57.3, 29.5]",3825686,54,,,,,-2.0117207,,Right Foot,,,"[53.1, 20.6]",Ground Pass,,9.84124,,,,,Juan Pablo Añor Acosta,6563.0,,,,,,,2,From Free Kick,José Luis García del Pozo,6580.0,Left Defensive Midfield,109,Málaga,223,['c286b2a4-5a8d-4d8f-8f78-82e56876f7e2'],5,,,,,,,,,,,,,,,,,Málaga,223,00:09:05.165,Pass,
,,,,,,,,,,,,,,,,1.505977,,,,,,,,,,,,,,,81d17f2e-7258-4349-809a-9eacd7940c81,1868,,"[53.1, 20.6]",3825686,54,,,,,-1.0261858,,Left Foot,,,"[63.7, 3.1]",Ground Pass,,20.45996,,,,,Juan Carlos Pérez López,6559.0,,,,,,,2,From Free Kick,Juan Pablo Añor Acosta,6563.0,Right Defensive Midfield,109,Málaga,223,['4595ff5f-eb13-44f1-ae38-7c27f3f3735e'],7,,,,,,,,,,,,,,,,,Málaga,223,00:09:07.291,Pass,
,,,,,,,,,,,,,,,,1.048537,,,,,,,,,,,,,,,720a637b-df6e-4426-8eed-4c805e4b91a1,1871,,"[68.2, 3.0]",3825686,54,,,,,2.130478,,Left Foot,,,"[63.0, 11.3]",Ground Pass,,9.794386,,,,,Juan Pablo Añor Acosta,6563.0,,,,,,,2,From Free Kick,Juan Carlos Pérez López,6559.0,Left Back,109,Málaga,223,['fd1f0e6e-67c6-431f-85e9-68b37d03a088'],11,,,,,,,,,,,,,,,,,Málaga,223,00:09:11.237,Pass,
,,,,,,,,,,,,,,,,2.757611,,,,,,,,,,,,,,,e4146ebf-60fe-4444-b59c-8875f2e6d61d,1874,,"[69.3, 18.5]",3825686,54,,,,,1.0705159,,Left Foot,,,"[98.0, 71.0]",High Pass,,59.8326,,,,,Roberto José Rosales Altuve,6569.0,,,True,,,,2,From Free Kick,Juan Pablo Añor Acosta,6563.0,Right Defensive Midfield,109,Málaga,223,['f69c706b-42d9-470a-a533-ab57c8d94f59'],15,,,,,,,,,,,,,,,,,Málaga,223,00:09:15.565,Pass,
,,,,,,,,,,,,,,,,0.991476,,,,,,,,,,,,,,,e183cccc-cbab-4b8d-bf0c-2c58bb200203,1877,,"[101.9, 72.9]",3825686,54,,,,,-1.218752,,Left Foot,,,"[107.3, 58.2]",Ground Pass,,15.6604595,,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,,2,From Free Kick,Roberto José Rosales Altuve,6569.0,Right Back,109,Málaga,223,['b4b47c9d-a696-4059-9697-a04a98ef4f7d'],21,,,,,,,,,,,,,,,,,Málaga,223,00:09:21.643,Pass,
,,,,,,,,,,,,,,,,1.306163,,,,,,,,,,,,,,,2841c6b1-284b-41aa-8cca-eb13957e1d79,1880,,"[107.3, 58.2]",3825686,54,,,,,2.56159,,Left Foot,,,"[98.6, 63.9]",Ground Pass,,10.400962,,,,,Roberto José Rosales Altuve,6569.0,,,,,,,2,From Free Kick,Sérgio Paulo Barbosa Valente,25859.0,Right Midfield,109,Málaga,223,['9ca70d09-3586-4b60-8085-0fdc831fce70'],22,,,,,,,,,,,,,,,,,Málaga,223,00:09:22.714,Pass,
,,,,,,,,,,,,,,,,1.69251,,,,,,,,,,,,,,,35567438-051e-4891-a0c4-8a622206b5ed,1882,,"[98.6, 63.9]",3825686,54,,,,,-1.0780778,,Left Foot,True,,"[111.7, 39.5]",High Pass,,27.694223,,,Unknown,,,,,,,,,,2,From Free Kick,Roberto José Rosales Altuve,6569.0,Right Back,109,Málaga,223,,24,,,,,,,,,,,,,,,,,Málaga,223,00:09:24.020,Pass,
,,,,,,,,,,,,,,,,3.089372,,,,,,,,,,,,,,,8d635c41-4850-447d-8d30-e5f17a33ecfa,1885,,"[9.2, 40.6]",3825686,54,,True,,,0.045014616,,Right Foot,,,"[75.8, 43.6]",High Pass,,66.667534,,,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,110,Athletic Club,215,['0b3937f8-a575-408a-8627-4eb8b7cc2679'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:51.495,Pass,
,,,,,,,,,,,,,,,,0.935238,,,,,,,,,,,,,,,0b3937f8-a575-408a-8627-4eb8b7cc2679,1887,,"[44.3, 36.5]",3825686,54,,,,True,-0.5667292,,,,,"[57.5, 28.1]",Low Pass,,15.646086,,,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Raúl Albentosa Redal,6727.0,Right Center Back,110,Athletic Club,215,"['11985ad1-716e-45c2-a360-46a315f62869', '8d635c41-4850-447d-8d30-e5f17a33ecfa', 'bf3cd0a5-f811-4ff0-8669-d250b4634468']",54,,,,,,,,,,,,,,,,,Málaga,223,00:09:54.584,Pass,True
,,,,,,,,,,,,,,,,1.120293,,,,,,,,,,,,,,,a20144fb-1d5c-4f2a-a456-c23e9993cc6e,1890,,"[58.0, 55.4]",3825686,54,,,,,1.1968544,,Right Foot,,,"[64.2, 71.2]",Ground Pass,,16.97292,,,,,Óscar de Marcos Arana,6649.0,,,,,,,2,From Free Kick,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,110,Athletic Club,215,['cc229b76-cbc6-4adc-8d5d-3f0c971ebf95'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:56.832,Pass,
,,,,,,,,,,,,,,,,0.095026,,,,,,,,,,,,,,,335561e4-6a55-41c9-bee7-c151f646cc5b,1894,,"[64.3, 76.7]",3825686,54,,,,,-0.39852244,,Right Foot,,,"[66.2, 75.9]",Ground Pass,,2.0615528,,,Incomplete,,,,,,,,,,2,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,110,Athletic Club,215,['6b8f1bab-5daf-48cd-b038-967d16108452'],59,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:59.269,Pass,
,,,,,,,,,,,,,,,,1.387079,,,,,,,,,,,,,,,001ce5e0-c447-4a4f-ab65-a1e26faf2bb9,1902,,"[68.9, 80.0]",3825686,55,,,,,-0.20868176,,,,,"[85.9, 76.4]",Low Pass,,17.376997,,,Unknown,,Raúl García Escudero,6391.0,,,,,,Throw-in,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,112,Athletic Club,215,['aee55e4b-358d-4960-9eb0-33b1dbaba309'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:13.530,Pass,
,,,,,,,,,,,,,,,,1.986662,,,,,,,,,,,,,,,997f0434-06dc-4253-94a3-4af9293ec71e,1907,,"[89.7, 75.7]",3825686,55,,,,,-1.1235092,,Right Foot,True,,"[109.8, 33.8]",High Pass,,46.47171,,,Incomplete,,,,,,True,,,Free Kick,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,113,Athletic Club,215,['c98b84b3-97d2-499e-9a20-c5ab75225298'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:51.444,Pass,
,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,,,,,8cbc66af-f91e-4bc6-82da-19306c3f4ac5,1910,,"[18.4, 72.6]",3825686,55,,,,,-0.066568166,,Right Foot,,,"[45.4, 70.8]",Ground Pass,,27.059933,,,,,Pablo Fornals Malla,6764.0,,,,,,,2,From Free Kick,Roberto José Rosales Altuve,6569.0,Right Back,113,Athletic Club,215,['b0eea3dd-a1d1-4fcd-8529-add4289ef5eb'],57,,,,,,,,,,,,,,,,,Málaga,223,00:10:57.551,Pass,
,,,,,,,,,,,,,,,,2.451069,,,,,,,,,,,,,,,68434efa-dd01-462d-804f-c98793db7f7e,1913,,"[65.5, 70.4]",3825686,56,,,,,-0.99874395,,Right Foot,,,"[92.8, 28.0]",High Pass,,50.42866,,,Incomplete,,Sérgio Paulo Barbosa Valente,25859.0,,,True,,,,2,From Free Kick,Pablo Fornals Malla,6764.0,Left Midfield,113,Athletic Club,215,"['068c7b8c-b7b4-4c0f-b7b4-51588285b9f5', '4ca9c981-9a58-419e-a1d9-1fff7f4f6f31']",2,,,,,,,,,,,,,,,,,Málaga,223,00:11:02.031,Pass,
,,,,,,,,,,True,,,,,,1.552433,,,,,,,,,,,,,,,068c7b8c-b7b4-4c0f-b7b4-51588285b9f5,1916,,"[27.3, 52.1]",3825686,56,,,,True,-2.5347245,,,,,"[11.6, 41.2]",Low Pass,,19.112823,,,,,Gorka Iraizoz Moreno,6576.0,,,,,,Interception,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,113,Athletic Club,215,"['0676ba1b-9123-431a-9951-3d5e67f7f01e', '68434efa-dd01-462d-804f-c98793db7f7e', 'da4b45a0-db49-4ecc-b9af-69bfaa980042']",4,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:04.482,Pass,True
,,,,,,,,,,,,,,,,1.296474,,,,,,,,,,,,,,,4676ef52-837a-412a-ade1-3c268ddca499,1918,,"[18.3, 40.4]",3825686,56,,True,,,0.09585915,,Keeper Arm,,,"[33.9, 41.9]",Ground Pass,,15.671949,,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,,2,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,113,Athletic Club,215,['c8909d06-6f2b-4b37-98d2-a1f4efd5855e'],11,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:11.103,Pass,
,,,,,,,,,,,,,,,,1.140446,,,,,,,,,,,,,,,af1faa30-e6a7-46b2-85ba-5ab1c143f4b8,1920,,"[36.5, 43.8]",3825686,56,,,,,1.3250802,,Right Foot,,,"[44.5, 75.7]",Ground Pass,,32.88784,,,,,Raúl García Escudero,6391.0,,,,,,,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,113,Athletic Club,215,['558e6fd8-b99a-4554-b623-4521bfd88490'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:13.743,Pass,
,,,,,,,,,,,,,,,,1.042129,,,,,,,,,,,,,,,2276e0e3-2746-4b5d-8d06-6fc3cd6f529e,1923,,"[48.9, 69.0]",3825686,56,,,,,2.6739924,,Right Foot,,,"[38.8, 74.1]",Ground Pass,,11.314592,,,,,Óscar de Marcos Arana,6649.0,,,,,,,2,From Free Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,113,Athletic Club,215,['4f7fa725-7cee-4d46-ba89-08f61234f576'],18,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:18.846,Pass,
,,,,,,,,,,,,,,,,1.085164,,,,,,,,,,,,,,,d8201809-25ad-493d-942a-f90e707f8702,1926,,"[38.3, 66.8]",3825686,56,,,,,-1.191965,,Left Foot,,,"[42.4, 56.5]",Ground Pass,,11.086027,,,,,Carlos Gurpegi Nausia,26087.0,,,,,,,2,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,113,Athletic Club,215,['38c6225b-e9fa-4169-932a-f0b63b898a78'],22,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:22.997,Pass,
,,,,,,,,,,,,,,,,2.194678,,,,,,,,,,,,,,,6c31e5b0-b4c8-42da-a5fa-3884d199e8dc,1929,,"[42.4, 56.5]",3825686,56,,,,,-2.6572802,,Right Foot,,,"[17.5, 43.4]",Ground Pass,,28.135742,,,,,Gorka Iraizoz Moreno,6576.0,,,,,,,2,From Free Kick,Carlos Gurpegi Nausia,26087.0,Right Center Back,113,Athletic Club,215,['f414f5c5-e897-4675-9027-f96a9067bdad'],26,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:26.283,Pass,
,,,,,,,,,,,,,,,,3.21481,,,,,,,,,,,,,,,b4fc12c0-559f-4354-b070-203678698edb,1932,,"[23.7, 43.3]",3825686,56,,,,,0.0,,Right Foot,,,"[82.1, 43.3]",High Pass,,58.4,,,Incomplete,,,,,,,,,,2,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,113,Athletic Club,215,['816a2991-3ff4-42b6-926f-453c45bc2d24'],31,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:31.072,Pass,
,,,,,,,,,,,,,,,,0.789121,,,,,,,,,,,,,,,816a2991-3ff4-42b6-926f-453c45bc2d24,1934,,"[38.0, 36.8]",3825686,56,,,,True,0.0,,,,,"[44.3, 36.8]",High Pass,,6.3,,,,,José Luis García del Pozo,6580.0,,,,,,Recovery,2,From Counter,Marcos Alberto Angeleri,27184.0,Left Center Back,114,Málaga,223,"['17d37793-4bab-42ee-8c31-1a5e86ceb11a', 'b4fc12c0-559f-4354-b070-203678698edb', 'cb81fdfd-5a94-42bb-b11b-535025272475']",34,,,,,,,,,,,,,,,,,Málaga,223,00:11:34.286,Pass,True
,,,,,,,,,,,,,,,,1.767079,,,,,,,,,,,,,,,8b743291-ebb0-44dc-959b-a78b1c197226,1936,,"[44.3, 36.8]",3825686,56,,,,,-0.26195496,,Head,,,"[58.1, 33.1]",Low Pass,,14.287407,,,,,Juan Pablo Añor Acosta,6563.0,,,,,,,2,From Counter,José Luis García del Pozo,6580.0,Left Defensive Midfield,114,Málaga,223,['785565a6-2767-4351-8b5c-94285e33c482'],35,,,,,,,,,,,,,,,,,Málaga,223,00:11:35.116,Pass,
,,,,,,,,,,,,,,,,4.099357,,,,,,,,,,,,,,,4867efc0-aa0a-45d3-84f7-4ca582c3d33b,1944,,"[61.8, 42.5]",3825686,56,,,,,-0.74807113,,Right Foot,,,"[99.3, 7.7]",High Pass,,51.15946,,,,,Aritz Aduriz Zubeldia,6394.0,,,,,,,2,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,115,Athletic Club,215,['133eae02-dfa3-42c2-9096-93f8a87c9cb9'],41,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:41.691,Pass,
,,,,,,,,,,,,,,,,1.105991,,,,,,,,,,,,,,,83b1ab28-3d9a-4743-a39d-97c959ba7852,1947,,"[110.6, 22.3]",3825686,56,,,,,-1.6432499,,Right Foot,,,"[109.7, 9.9]",Ground Pass,,12.432618,,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,115,Athletic Club,215,['86e6443f-1b2c-4d04-9afc-5160f0972a5a'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:51.432,Pass,
,,,,,,,,,,,,,,,,0.901639,,,,,,,,,,,,,,,d9a9f46e-58fc-4e94-adbd-8662c4667467,1950,,"[109.8, 10.2]",3825686,56,,,,,1.4847349,,Left Foot,True,,"[112.0, 35.7]",High Pass,,25.594727,,,Incomplete,,Iñaki Williams Arthuer,6393.0,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,115,Athletic Club,215,"['1c56dc56-cbe1-48ed-80d5-adde94829e22', '92c50725-355b-4b83-9ca1-15bd80e65766']",52,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:52.807,Pass,
,,,,,,,,,,,,,,,,1.60544,,,,,,,,,,,,,,,5470ac28-2c51-4539-8e84-41e5ff5b2543,1954,,"[86.1, 26.7]",3825686,56,,,,True,-2.410196,,,,,"[78.3, 19.7]",High Pass,,10.480458,,,,,Ander Iturraspe Derteano,6388.0,,,,,,Recovery,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,115,Athletic Club,215,"['17db7d4b-515d-4e17-a87c-c002992c2a97', '382ddb2c-ddc1-4fb9-9623-014416d90ba1']",56,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:56.288,Pass,True
,,,,,,,,,,,,,,,,0.721075,,,,,,,,,,,,,,,a0faa329-c7ac-423c-9995-259ae8499ecb,1956,,"[78.3, 19.7]",3825686,56,,,,,0.31249157,,Head,,,"[91.3, 23.9]",High Pass,,13.661625,,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,,2,Regular Play,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,115,Athletic Club,215,['42b35321-2705-4d77-aa35-681cccfd4d80'],57,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:57.973,Pass,
,,,,,,,,,,,,,,,,0.542281,,,,,,,,,,,,,,,2f4fc0f2-c129-47cd-984f-29f5ae29b913,1960,,"[84.3, 24.9]",3825686,57,,,,,-2.566168,,Right Foot,,,"[76.9, 20.1]",Ground Pass,,8.820431,,,,,Ander Iturraspe Derteano,6388.0,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,115,Athletic Club,215,['7c06e527-3252-42f9-91ad-a141f97822b6'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:01.528,Pass,
,,,,,,,,,,,,,,,,1.338641,,,,,,,,,,,,,,,ecad7bf9-c5a2-45a8-bad4-81e1cb8d6f14,1963,,"[76.8, 20.1]",3825686,57,,,,,1.528009,39c29ed9-62ed-4c35-a8f1-b3599f54ae9c,Left Foot,,,"[78.2, 52.8]",High Pass,,32.729958,,,,,Óscar de Marcos Arana,6649.0,True,,,,,,2,Regular Play,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,115,Athletic Club,215,['4ade0df9-f479-40d2-8ed2-794df4c18a47'],2,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:02.111,Pass,
,,,,,,,,,,,,,,,,1.43629,,,,,,,,,,,,,,,86910751-e8d3-4d9e-8596-27f1d5d333b1,1968,,"[120.0, 0.1]",3825686,57,,,,,1.6922058,,Right Foot,,,"[114.9, 41.9]",High Pass,True,42.109974,,,Incomplete,,Xabier Etxeita Gorritxategi,6788.0,,,True,Inswinging,,Corner,2,From Corner,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,116,Athletic Club,215,"['35f3ebcf-bbc7-4dc0-9eba-f44d6dea17a1', '94f92cce-094e-4934-96af-99d3c76bc00e']",49,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:49.255,Pass,
,,,,,,,,,,,,,,,,2.212794,,,,,,,,,,,,,,,f9f1c86e-e994-48c8-b986-ee36db7ac095,1971,,"[120.0, 80.0]",3825686,58,,,,,-1.7699356,,Right Foot,,,"[111.1, 35.9]",High Pass,,44.98911,,,,,Aritz Aduriz Zubeldia,6394.0,,True,True,Straight,,Corner,2,From Corner,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,117,Athletic Club,215,['043eb72f-3f54-47ab-901e-8d0ad0a9732d'],33,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:33.445,Pass,
,,,,,,,,,,,,,,,,1.368498,,,,,,,,,,,,,,,0db4dbba-8d34-4011-9735-73e88a5ef6aa,1973,,"[111.1, 35.9]",3825686,58,,,,True,1.068494,,,,,"[115.0, 43.0]",High Pass,,8.100617,,,Incomplete,,Raúl García Escudero,6391.0,,,,,,,2,From Corner,Aritz Aduriz Zubeldia,6394.0,Center Forward,117,Athletic Club,215,"['17b9df4c-957d-430f-bb4a-3ca89f5284df', '3a4096f1-97bc-4012-9941-9518ef56e612', '9a876252-fc1b-4434-b0df-51dedf9b78db']",35,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:35.818,Pass,True
,,,,,,,,,,,,,,,,3.246235,,,,,,,,,,,,,,,88b84d9b-53b8-4ec9-b239-d22a5dc69133,1978,,"[16.1, 39.8]",3825686,58,,,,,0.60597605,,Drop Kick,,,"[64.3, 73.2]",High Pass,,58.64128,,,,,Pablo Fornals Malla,6764.0,,,,,,,2,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,118,Málaga,223,['88aa2a15-6a22-4f67-89dc-a4ff8fbe8292'],41,,,,,,,,,,,,,,,,,Málaga,223,00:13:41.766,Pass,
,,,,,,,,,,,,,,,,1.483564,,,,,,,,,,,,,,,1cb6fa19-5cbf-4e4a-a92c-67e58afc10a4,1982,,"[46.4, 0.1]",3825686,59,,,,,0.49604368,,,,,"[63.4, 9.3]",Low Pass,,19.32977,,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,Throw-in,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,119,Athletic Club,215,"['64c03524-d821-415d-9acc-0ba11c37a9e9', '6dbf6b3b-7496-478e-88ec-7881bd1b97e4']",7,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:07.382,Pass,
,,,,,,,,,,,,,,,,1.405731,,,,,,,,,,,,,,,64c03524-d821-415d-9acc-0ba11c37a9e9,1984,,"[56.7, 70.8]",3825686,59,,,,,0.7413091,,Head,,,"[63.8, 77.3]",Low Pass,,9.626006,,,,,Raúl Albentosa Redal,6727.0,,,,,,Recovery,2,Regular Play,Juan Pablo Añor Acosta,6563.0,Right Defensive Midfield,120,Málaga,223,"['1cb6fa19-5cbf-4e4a-a92c-67e58afc10a4', '3d42cd0f-a442-4925-8e39-f5aa2cebeba2']",8,,,,,,,,,,,,,,,,,Málaga,223,00:14:08.865,Pass,
,,,,,,,,,,,,,,,,0.399996,,,,,,,,,,,,,,,f6d5ec69-36dc-409e-84f5-e6e67cbcd6d4,1987,,"[63.8, 77.3]",3825686,59,,,,,0.4717775,,Right Foot,,,"[68.7, 79.8]",Ground Pass,,5.500909,,,Out,,,,,,,,,,2,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,120,Málaga,223,,10,,,,,,,,,,,,,,,,,Málaga,223,00:14:10.294,Pass,
,,,,,,,,,,,,,,,,1.287803,,,,,,,,,,,,,,,0b012316-00ff-4628-bf19-500833645143,1988,,"[56.6, 0.1]",3825686,59,,,,,0.29369292,,,,,"[77.1, 6.3]",Low Pass,,21.41705,,,Incomplete,,Iñaki Williams Arthuer,6393.0,,,,,,Throw-in,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,121,Athletic Club,215,"['8c6626b0-0935-431b-95bd-8f1480a437b1', 'f493657d-e683-4eb6-bbac-4ab85f8770a1']",26,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:26.587,Pass,
,,,,,,,,,,,,,,,,4.592993,,,,,,,,,,,,,,,09908dd9-97eb-4fa5-a776-f1c9336cec51,1992,,"[50.7, 75.6]",3825686,59,,,,,-0.68701553,,Right Foot,,,"[93.0, 40.9]",High Pass,,54.711792,,,Incomplete,,,,,,,,,,2,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,122,Málaga,223,['a37edbb2-2c7a-4d17-8148-cd99b0c3f4d1'],29,,,,,,,,,,,,,,,,,Málaga,223,00:14:29.579,Pass,
