50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.095363,,,,,,,,,,,,,ae92f6b3-9e6d-4621-ab42-d2524747cbce,16,,"[58.4, 3.8]",3825867,0,,,,,0.39929745,,Left Foot,,,"[75.7, 11.1]",High Pass,,18.777113,,Incomplete,,Álvaro Vázquez García,24035.0,,,,,,1,From Kick Off,Víctor Rodríguez Romero,15893.0,Left Wing,2,Getafe,216,"['0ae3b686-58e1-4483-9a76-cd1b58bb88d5', '8b18e325-484f-4564-9471-299386b3fde1']",8,,,,,,,,,,,,,,,,,Getafe,216,00:00:08.868,Pass,
,,,,,,,,,,,,,,,,,,,0.721341,,,,,,,,,,,,,9546b647-55de-419a-bc68-c78b40244c76,19,,"[79.6, 0.1]",3825867,0,,,,,1.4758446,,,,,"[80.6, 10.6]",Low Pass,,10.547511,,,,Víctor Rodríguez Romero,15893.0,,,,,Throw-in,1,From Throw In,Abdoul Karim Yoda,27092.0,Left Back,3,Getafe,216,['85e047a9-01ff-49c8-8b1d-963e9ad7f27b'],19,,,,,,,,,,,,,,,,,Getafe,216,00:00:19.076,Pass,
,,,,,,,,,,,,,,,,,,,0.195343,,,,,,,,,,,,,58ee81f4-53b6-4c5e-a63f-0c403bb654a2,23,,"[81.0, 10.6]",3825867,0,,,,,0.24497867,,Right Foot,,,"[83.0, 11.1]",Low Pass,,2.0615528,,Incomplete,,Álvaro Vázquez García,24035.0,,,,,,1,From Throw In,Víctor Rodríguez Romero,15893.0,Left Wing,3,Getafe,216,"['0c02819f-d742-4fc4-bf6e-aa055bc2d203', 'b6c40509-c473-4d0d-81ed-049af0acf734', 'd2fe49d8-b492-47b4-a58b-c67c948442e9']",19,,,,,,,,,,,,,,,,,Getafe,216,00:00:19.821,Pass,True
,,,,,,,,,,,,,,,,,,,0.910492,,,,,,,,,,,,,b6c04c82-37e5-4e51-9d5e-f6f293013a80,29,,"[39.7, 72.3]",3825867,0,,,,,2.742077,,Right Foot,,,"[30.7, 76.1]",Ground Pass,,9.76934,,,,Jorge Andújar Moreno,6672.0,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,4,Sevilla,213,"['b0ac6f32-0998-46ba-8383-c040d3ab0276', 'bca71a45-86f1-43a9-98f5-6874aee2e8d7']",22,,,,,,,,,,,,,,,,,Sevilla,213,00:00:22.105,Pass,True
,,,,,,,,,,,,,,,,,,,2.401654,,,,,,,,,,,,,2f280ff5-9a9a-4399-be3c-2b5161bb829a,32,,"[31.7, 76.3]",3825867,0,,,,,-0.03966173,,Right Foot,,,"[69.5, 74.8]",High Pass,,37.82975,,Incomplete,,Kevin Gameiro,6401.0,,,,,,1,Regular Play,Jorge Andújar Moreno,6672.0,Right Back,4,Sevilla,213,"['77ed3d60-3892-4e3c-bdf3-8ef0802200c7', '954fcde1-3fc7-4394-81d8-dcf9453ab2ff', 'dafc5a43-68d9-415c-9e62-b64851aa79a1']",23,,,,,,,,,,,,,,,,,Sevilla,213,00:00:23.016,Pass,True
,,,,,,,,,,,,,,,,,,,0.597689,,,,,,,,,,,,,dafc5a43-68d9-415c-9e62-b64851aa79a1,34,,"[50.6, 5.3]",3825867,0,,,,True,0.15865526,,,,,"[58.1, 6.5]",Low Pass,,7.595393,,Incomplete,,Abdoul Karim Yoda,27092.0,,,,,Recovery,1,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,4,Sevilla,213,"['2f280ff5-9a9a-4399-be3c-2b5161bb829a', '3f94f78f-96f8-45eb-9acd-934a71f0d942', '9ef7ead1-55d5-4ff8-b3ae-ccd16ad3e562', 'ffda8248-72d2-4ff6-a843-7e56feaecb4f']",25,,,,,,,,,,,,,,,,,Getafe,216,00:00:25.417,Pass,True
,,,,,,,,,,,,,,,,,,,3.085408,,,,,,,,,,,,,ffda8248-72d2-4ff6-a843-7e56feaecb4f,37,,"[62.0, 73.6]",3825867,0,,,,,-0.6775612,,Right Foot,,,"[92.2, 49.3]",High Pass,,38.76248,,Incomplete,,,,,,,,Recovery,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,4,Sevilla,213,"['cca8c349-b155-4e3a-828a-6e717b16b6bd', 'dafc5a43-68d9-415c-9e62-b64851aa79a1']",26,,,,,,,,,,,,,,,,,Sevilla,213,00:00:26.015,Pass,
,,,,,,,,,,,,,,,,,,,2.27945,,,,,,,,,,,,,cca8c349-b155-4e3a-828a-6e717b16b6bd,38,,"[27.9, 30.8]",3825867,0,,,,,-0.30805278,,Head,,,"[34.5, 28.7]",High Pass,,6.926038,,Unknown,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,Recovery,1,Regular Play,Emiliano Daniel Velázquez Maldonado,17054.0,Right Center Back,4,Sevilla,213,"['c10542c7-0b6e-4ed9-a689-e2af64be679e', 'ffda8248-72d2-4ff6-a843-7e56feaecb4f']",29,,,,,,,,,,,,,,,,,Getafe,216,00:00:29.100,Pass,
,,,,,,,,,,,,,,,,,,,1.729342,,,,,,,,,,,,,ef5b78ad-a139-4bcd-bd4f-a2fc10e8b3fe,42,,"[37.2, 27.9]",3825867,0,,,,,0.021093918,,Right Foot,,,"[84.6, 28.9]",High Pass,,47.41055,,Incomplete,,Álvaro Vázquez García,24035.0,,,,,Free Kick,1,From Free Kick,Juan Torres Ruiz,6861.0,Left Center Back,5,Getafe,216,"['3ec04229-64aa-461f-9d49-af9420d1a618', 'dff09cab-2f68-4fe3-987b-fe12b79edee8']",47,,,,,,,,,,,,,,,,,Getafe,216,00:00:47.871,Pass,
,,,,,,,,,,,,,,,,,,,3.355276,,,,,,,,,,,,,3ec04229-64aa-461f-9d49-af9420d1a618,44,,"[35.5, 51.2]",3825867,0,,,,,-0.72047406,,Left Foot,,,"[52.7, 36.1]",High Pass,,22.88777,,,,Éver Maximiliano David Banega,5504.0,,,,,Recovery,1,Regular Play,Jorge Andújar Moreno,6672.0,Right Back,6,Sevilla,213,"['7417eb41-0404-470d-9013-b3bacc793c75', 'ef5b78ad-a139-4bcd-bd4f-a2fc10e8b3fe']",49,,,,,,,,,,,,,,,,,Sevilla,213,00:00:49.600,Pass,
,,,,,,,,,,,,,,,,,,,1.382189,,,,,,,,,,,,,a85357d7-90aa-442e-805c-5633373f700f,46,,"[52.7, 36.1]",3825867,0,,,,,2.4087775,,Left Foot,,,"[49.7, 38.8]",Ground Pass,,4.036087,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,6,Sevilla,213,['371c9fb6-f56b-4a40-95fa-1aa412c0d38d'],52,,,,,,,,,,,,,,,,,Sevilla,213,00:00:52.956,Pass,
,,,,,,,,,,,,,,,,,,,1.439306,,,,,,,,,,,,,eb60e143-3a63-4296-af64-e79aaaa6ac90,49,,"[49.7, 38.8]",3825867,0,,,,,-2.602174,,Right Foot,,,"[35.0, 30.0]",Ground Pass,,17.132717,,,,Timothée Kolodziejczak,10476.0,,,,,,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,6,Sevilla,213,['522f064e-fc02-4a62-ac25-b3f065be54ef'],54,,,,,,,,,,,,,,,,,Sevilla,213,00:00:54.401,Pass,
,,,,,,,,,,,,,,,,,,,1.900532,,,,,,,,,,,,,39334ed4-2631-41d0-b557-9ae4f57a6714,52,,"[32.4, 28.1]",3825867,0,,,,,-0.78065884,,Left Foot,,,"[53.6, 7.1]",Ground Pass,,29.84024,,,,Sergio Escudero Palomo,6718.0,,,,,,1,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,6,Sevilla,213,['5e51a75a-a0ad-472a-9ade-38302f7e0c49'],55,,,,,,,,,,,,,,,,,Sevilla,213,00:00:55.903,Pass,
,,,,,,,,,,,,,,,,,,,1.382107,,,,,,,,,,,,,62e84b45-52b2-4e9f-91bd-e4b2dc80310e,55,,"[49.7, 6.8]",3825867,0,,,,,1.6485612,,Left Foot,,,"[49.1, 14.5]",Ground Pass,,7.7233415,,,,Daniel Filipe Martins Carriço,6825.0,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,6,Sevilla,213,['3a520782-30b2-4a13-be80-251f96930a5a'],59,,,,,,,,,,,,,,,,,Sevilla,213,00:00:59.381,Pass,
,,,,,,,,,,,,,,,,,,,1.888564,,,,,,,,,,,,,4008cce9-c506-4c10-a1e3-f48406bb286d,58,,"[49.4, 14.5]",3825867,1,,,,,-0.560687,,Right Foot,,,"[66.6, 3.7]",Ground Pass,,20.309603,,,,Éver Maximiliano David Banega,5504.0,,,,,,1,Regular Play,Daniel Filipe Martins Carriço,6825.0,Left Defensive Midfield,6,Sevilla,213,['6291ac05-fb15-4dee-baef-67c9c5794873'],1,,,,,,,,,,,,,,,,,Sevilla,213,00:01:01.416,Pass,
,,,,,,,,,,,,,,,,,,,1.045958,,,,,,,,,,,,,c5dd97e7-7e74-41d1-bc50-f602df165842,61,,"[79.4, 9.0]",3825867,1,,,,,-0.21979508,,Right Foot,,,"[98.2, 4.8]",Ground Pass,,19.263437,,,,Víctor Machín Pérez,6841.0,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,6,Sevilla,213,['af6af2cc-d615-4317-b322-9f58595e1675'],5,,,,,,,,,,,,,,,,,Sevilla,213,00:01:05.691,Pass,
,,,,,,,,,,,,,,,,,,,1.335909,,,,,,,,,,,,,7432d763-5d9c-4a52-9b56-721578ea1500,66,,"[120.0, 0.1]",3825867,1,,,,,1.6518368,,Right Foot,,,"[118.4, 19.8]",Ground Pass,,19.764868,,,,Kevin Gameiro,6401.0,,,,,Corner,1,From Corner,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,7,Sevilla,213,['0ab463d0-0723-4231-860c-c89e2334bcc2'],30,,,,,,,,,,,,,,,,,Sevilla,213,00:01:30.932,Pass,
,,,,,,,,,,,,,,,,,,,1.879405,,,,,,,,,,,,,00ad4ffa-7a34-4c0d-bcd1-13c3ede8ab68,70,,"[117.8, 20.5]",3825867,1,,,,,2.996162,,Right Foot,,,"[98.0, 23.4]",Ground Pass,,20.011248,,,,Víctor Machín Pérez,6841.0,,,,,,1,From Corner,Kevin Gameiro,6401.0,Center Forward,7,Sevilla,213,['f54298f4-c934-4a56-b778-3f28b5eb682d'],32,,,,,,,,,,,,,,,,,Sevilla,213,00:01:32.299,Pass,
,,,,,,,,,,,,,,,,,,,1.15107,,,,,,,,,,,,,fd8ff718-26db-409c-8150-c6dbe2f0f8d0,73,,"[86.0, 30.4]",3825867,1,,,,,0.7175866,,Right Foot,,,"[108.8, 50.3]",High Pass,,30.263014,,Incomplete,,,,,,,,,1,From Corner,Víctor Machín Pérez,6841.0,Left Wing,7,Sevilla,213,['8e46d992-ea9d-4fb0-9d52-24072c8c1511'],35,,,,,,,,,,,,,,,,,Sevilla,213,00:01:35.457,Pass,
,,,,,,,,,,,,,,,,,,,1.762232,,,,,,,,,,,,,8e46d992-ea9d-4fb0-9d52-24072c8c1511,74,,"[11.3, 29.8]",3825867,1,,,,,-0.9087359,,Left Foot,,,"[16.6, 23.0]",Low Pass,,8.621485,,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,Interception,1,From Corner,Abdoul Karim Yoda,27092.0,Left Back,7,Sevilla,213,"['d9f228e5-2f08-4ca7-b1c7-fb9498268369', 'fd8ff718-26db-409c-8150-c6dbe2f0f8d0']",36,,,,,,,,,,,,,,,,,Getafe,216,00:01:36.608,Pass,
,,,,,,,,,,,,,,,,,,,1.805078,,,,,,,,,,,,,2e5d7b30-1401-4e63-9463-2ad8a663e472,77,,"[15.6, 22.1]",3825867,1,,,,,-0.7328151,,Left Foot,,,"[39.6, 0.5]",Low Pass,,32.288696,,Out,,,,,,,,,1,From Corner,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,7,Sevilla,213,,38,,,,,,,,,,,,,,,,,Getafe,216,00:01:38.370,Pass,
,,,,,,,,,,,,,,,,,,,2.456552,,,,,,,,,,,,,1006c98e-2cdb-48dd-b5f9-39450259273e,78,,"[84.5, 80.0]",3825867,1,,,,,-0.13976713,,,,,"[110.8, 76.3]",Low Pass,,26.55899,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,Throw-in,1,From Throw In,Jorge Andújar Moreno,6672.0,Right Back,8,Sevilla,213,['77de0f14-c188-438a-bed7-434026215924'],56,,,,,,,,,,,,,,,,,Sevilla,213,00:01:56.811,Pass,
,,,,,,,,,,,,,,,,,,,0.566885,,,,,,,,,,,,,82a8e091-9085-46cf-8df9-e29e088c401c,82,,"[111.6, 76.1]",3825867,1,,,,,-1.6274731,,Right Foot,,,"[110.8, 62.0]",Ground Pass,,14.122677,,Incomplete,,Víctor Machín Pérez,6841.0,,,,,,1,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,8,Sevilla,213,"['49561939-809d-4f65-8c7b-32d3cc65968a', 'c4effc85-96d1-4c76-a204-2427f947976c', 'f4cb8a56-b318-48f0-9a60-0ec1b8341991']",59,,,,,,,,,,,,,,,,,Sevilla,213,00:01:59.671,Pass,True
,,,,,,,,,,,,,,,,,,,0.628104,,,,,,,,,,,,,144e8c6c-e8f8-4b8c-9f78-e109fb8b2659,85,,"[4.3, 11.8]",3825867,2,,,,,-0.26836622,,Head,,,"[12.3, 9.6]",Low Pass,,8.296988,,,,Abdoul Karim Yoda,27092.0,,,,,Recovery,1,From Throw In,Juan Torres Ruiz,6861.0,Left Center Back,8,Sevilla,213,['1298bb8a-b5dc-4b38-8a9e-d724a9400702'],2,,,,,,,,,,,,,,,,,Getafe,216,00:02:02.534,Pass,
,,,,,,,,,,,,,,,,,,,1.594277,,,,,,,,,,,,,f4a0c4f9-bbb5-48a9-9679-8806853188c8,88,,"[109.2, 69.1]",3825867,2,,,,,-1.794571,,Head,,,"[105.9, 54.6]",High Pass,,14.870777,,Incomplete,,Víctor Machín Pérez,6841.0,,,,,Recovery,1,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,8,Sevilla,213,"['a0f9c051-fde5-41b8-a8ef-a17be6bd33b8', 'dbf6cc5f-e064-4998-9575-53b8ba7037e9']",4,,,,,,,,,,,,,,,,,Sevilla,213,00:02:04.213,Pass,
,,,,,,,,,,,,,,,,,,,0.815788,,,,,,,,,,,,,dbf6cc5f-e064-4998-9575-53b8ba7037e9,90,,"[14.2, 25.5]",3825867,2,,,,,-0.59540987,,Left Foot,,,"[23.5, 19.2]",Low Pass,,11.232987,,Incomplete,,,,,,,,Recovery,1,From Throw In,Álvaro Medrán Just,6736.0,Center Attacking Midfield,8,Sevilla,213,"['c1b569ba-9f58-4dd2-9fa1-b2056b519da3', 'f4a0c4f9-bbb5-48a9-9679-8806853188c8']",5,,,,,,,,,,,,,,,,,Getafe,216,00:02:05.807,Pass,
,,,,,,,,,,,,,,,,,,,0.488559,,,,,,,,,,,,,0fe6a8dd-95b2-49d8-87c7-b4ea3ac0c0fd,97,,"[101.1, 66.0]",3825867,2,,,,,0.6991926,,Right Foot,,,"[105.5, 69.7]",Ground Pass,,5.748913,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,,1,From Throw In,Diogo José Rosário Gomes Figueiras,10881.0,Right Wing,8,Sevilla,213,['6a33d37e-516a-4fd2-b10e-a899d8d94460'],8,,,,,,,,,,,,,,,,,Sevilla,213,00:02:08.803,Pass,
,,,,,,,,,,,,,,,,,,,1.149675,,,,,,,,,,,,,f654e24f-dba5-4b27-a5ef-4b1b9bc9e490,100,,"[109.6, 71.7]",3825867,2,,,,,-1.3693976,,Right Foot,True,,"[114.5, 47.7]",Low Pass,,24.495102,,Incomplete,,Kevin Gameiro,6401.0,,,,,,1,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,8,Sevilla,213,"['84408247-1995-48d9-b32e-8c08580522a1', '85a47615-faa3-4312-a44f-95994d907cc1']",10,,,,,,,,,,,,,,,,,Sevilla,213,00:02:10.859,Pass,
,,,,,,,,,,,,,,,,,,,0.967327,,,,,,,,,,,,,0cbd6e2f-2a38-4e32-80e5-05f00f93b0df,104,,"[103.5, 69.9]",3825867,2,,,,,1.2120256,,Right Foot,,,"[105.9, 76.3]",Ground Pass,,6.835203,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,Recovery,1,From Throw In,Diogo José Rosário Gomes Figueiras,10881.0,Right Wing,8,Sevilla,213,['35751065-9c29-45f5-b933-1203b6b94579'],14,,,,,,,,,,,,,,,,,Sevilla,213,00:02:14.574,Pass,
,,,,,,,,,,,,,,,,,,,1.609776,,,,,,,,,,,,,675e1888-eccf-4d09-98c2-0936ded34cdd,107,,"[105.9, 76.3]",3825867,2,,,,,-2.428358,,Right Foot,,,"[97.0, 68.6]",Ground Pass,,11.768602,,Incomplete,,Daniel Filipe Martins Carriço,6825.0,,,,,,1,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,8,Sevilla,213,"['2a6e96fb-b5d9-4c75-a661-a9f875443794', '818505d3-c6ab-4ae2-8edd-a8f436cd4013']",15,,,,,,,,,,,,,,,,,Sevilla,213,00:02:15.839,Pass,
