50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.6449,,,,,,,,,,,,,,,,,f0399e78-f482-48f3-be59-46983e70a701,2370,,"[86.3, 5.9]",3825668,60,,,,,1.068778,,Left Foot,True,,"[109.3, 47.8]",,High Pass,,47.797596,Unknown,,,,,,True,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Wing,111,Sporting Gijón,1041,,45,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:15:45.873,Pass,
,,,,,,,,,,,,,,,,5.973362,,,,,,,,,,,,,,,,,7aaa753f-ae67-4bb9-8ba5-5bca06eccb62,2378,,"[6.0, 44.0]",3825668,62,,,,,-0.45281526,,Right Foot,,,"[65.4, 15.1]",,High Pass,,66.05733,,,Deyverson Brum Silva Acosta,25134.0,,,,,,Goal Kick,2,From Goal Kick,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,113,Levante UD,221,['21c5083a-44cf-42d0-ac7e-10ce986373a9'],46,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:17:46.683,Pass,
,,,,,,,,,,,,,,,,1.503098,,,,,,,,,,,,,,,,,90440119-950c-4f0f-84b7-913379aad1da,2380,,"[66.2, 13.9]",3825668,62,,,,,0.23317981,,Head,,,"[82.2, 17.7]",,High Pass,,16.44506,Incomplete,,Rubén García Santos,23943.0,,,,,,,2,From Goal Kick,Deyverson Brum Silva Acosta,25134.0,Center Forward,113,Levante UD,221,"['775c2d14-8361-4ab8-9c65-0d7be9ccc5ed', '7b8f28d0-9e39-44bd-8fb9-2e09324e2887']",52,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:17:52.697,Pass,
,,,,,,,,,,,True,,,,,1.206314,,,,,,,,,,,,,,,,,775c2d14-8361-4ab8-9c65-0d7be9ccc5ed,2382,,"[37.9, 62.4]",3825668,62,,,,,-1.6865555,,Head,,,"[36.9, 53.8]",,High Pass,,8.657945,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,Interception,2,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,114,Sporting Gijón,1041,"['06c1f4ba-0db2-4805-a8bb-80fcf767cb88', '90440119-950c-4f0f-84b7-913379aad1da']",54,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:54.200,Pass,
,,,,,,,,,,,,,,,,1.350701,,,,,,,,,,,,,,,,,bc823b64-1449-427e-bd51-9279f343c931,2385,,"[37.2, 53.6]",3825668,62,,,,,-0.34348625,,Right Foot,,,"[64.6, 43.8]",,High Pass,,29.099829,,,Carlos Castro García,24173.0,,,,,,,2,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,114,Sporting Gijón,1041,['0566dfce-c315-4e8d-b7d8-8fc38f947083'],56,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:56.032,Pass,
,,,,,,,,,,,,,,,,0.903381,,,,,,,,,,,,,,,,,be843ac7-0bb0-4fdc-bed2-67c383d7a7c9,2392,,"[56.9, 43.8]",3825668,63,,,,,-1.8393757,,Right Foot,,,"[53.9, 32.9]",,Ground Pass,,11.305308,,,Bernardo José Espinosa Zúñiga,6573.0,,,,,,Free Kick,2,From Free Kick,Omar Mascarell González,18398.0,Right Defensive Midfield,115,Sporting Gijón,1041,['fcd2eaa2-1df3-4383-bfae-8128131dcab5'],4,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:04.409,Pass,
,,,,,,,,,,,,,,,,1.658196,,,,,,,,,,,,,,,,,38ecf486-25f6-4ea0-a849-005fea400668,2395,,"[53.9, 32.9]",3825668,63,,,,,1.2648038,,Left Foot,,,"[67.2, 75.0]",,High Pass,,44.15088,,,Alen Halilović,6926.0,,,True,,,,2,From Free Kick,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,115,Sporting Gijón,1041,['ae3b24ab-9f34-43c4-8335-73a88c97530c'],6,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:06.497,Pass,
,,,,,,,,,,,,,,,,3.242228,,,,,,,,,,,,,,,,,6519619d-0d71-4523-9071-a9acd3ee1182,2397,,"[66.7, 68.1]",3825668,63,,True,,,-1.2655073,,Left Foot,,,"[84.6, 11.3]",,High Pass,,59.553757,,,Roberto Canella Suárez,24686.0,,,True,,,,2,From Free Kick,Alen Halilović,6926.0,Right Wing,115,Sporting Gijón,1041,['4ccd1484-f582-4fde-ae70-f471382eca41'],10,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:10.982,Pass,
,,,,,,,,,,,,,,,,0.896799,,,,,,,,,,,,,,,,,d1164454-b887-4c90-b443-d91699c09479,2399,,"[84.6, 12.5]",3825668,63,,,,,-0.7531513,,Left Foot,,,"[92.6, 5.0]",,Ground Pass,,10.965857,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,,2,From Free Kick,Roberto Canella Suárez,24686.0,Left Back,115,Sporting Gijón,1041,['3a77fb5f-0b16-4d0e-86a4-4d8a850b0266'],15,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:15.254,Pass,
,,,,,,,,,,,,,,,,1.883553,,,,,,,,,,,,,,,,,a4dbc7ba-edd7-4151-aeb8-e4f5b2e70c18,2401,,"[92.6, 5.4]",3825668,63,,,,,1.0240074,,Left Foot,,,"[99.6, 16.9]",,Ground Pass,,13.462912,,,Roberto Canella Suárez,24686.0,,,,,,,2,From Free Kick,Jonathan Rodríguez Menéndez,6581.0,Left Wing,115,Sporting Gijón,1041,['b9d20ccc-aaa8-4d9d-afec-7f0853a59d48'],16,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:16.150,Pass,
,,,,,,,,,,,,,,,,3.463933,,,,,,,,,,,,,,,,,782f751e-9eaf-4ade-854b-155fb879470c,2406,,"[14.1, 48.6]",3825668,63,,,,,0.30490682,,Right Foot,,,"[73.2, 67.2]",,High Pass,,61.95781,Incomplete,,Rubén García Santos,23943.0,,,,,,Free Kick,2,From Free Kick,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,116,Levante UD,221,"['bcb39d04-0718-41a5-ac27-84309fd90746', 'bd4b15da-b174-4bd0-96aa-77e1407fa664']",56,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:18:56.062,Pass,
,,,,,,,,,,,,,,,,2.084938,,,,,,,,,,,,,,,,,bd4b15da-b174-4bd0-96aa-77e1407fa664,2408,,"[46.9, 12.9]",3825668,63,,,,True,1.9919164,,,,,"[42.6, 22.5]",,High Pass,,10.519031,Incomplete,,Omar Mascarell González,18398.0,,,,,,Recovery,2,From Free Kick,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,116,Levante UD,221,"['782f751e-9eaf-4ade-854b-155fb879470c', '92bd1854-10b2-4a00-8e0c-3c4fb9c9eb4a', 'd1550401-e5fb-4747-973c-30fce6caacac', 'ea52fec8-cecf-4e6b-baf7-a5be00647c1c']",59,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:59.526,Pass,True
,,,,,,,,,,,,,,,,2.338426,,,,,,,,,,,,,,,,,92bd1854-10b2-4a00-8e0c-3c4fb9c9eb4a,2413,,"[77.5, 57.6]",3825668,64,,,,True,-1.9908748,,,,,"[70.8, 42.6]",,High Pass,,16.42833,,,Víctor Camarasa Ferrando,6659.0,,,,,,Recovery,2,From Free Kick,Jefferson Andrés Lerma Solís,5678.0,Right Center Midfield,116,Levante UD,221,"['18ba3155-06ca-4a10-88f6-c3c46148f36c', '42fd9690-4cfb-4829-b757-36abd7c348a3', 'bd4b15da-b174-4bd0-96aa-77e1407fa664']",1,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:01.611,Pass,True
,,,,,,,,,,,,,,,,2.512154,,,,,,,,,,,,,,,,,f380137e-4a66-4557-a453-b177c14f1260,2416,,"[69.6, 35.1]",3825668,64,,,,,-1.8895884,,Right Foot,,,"[62.9, 14.8]",,Ground Pass,,21.37709,,,Antonio García Aranda,6784.0,,,,,,,2,From Free Kick,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,116,Levante UD,221,['67f4b2d1-daa7-4163-97b4-39708826505b'],5,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:05.363,Pass,
,,,,,,,,,,,,,,,,2.166061,,,,,,,,,,,,,,,,,cef2514f-fab0-4563-b4fd-38f32bd157ce,2420,,"[58.7, 3.5]",3825668,64,,,,,0.22903799,,Left Foot,,,"[91.3, 11.1]",,High Pass,,33.47417,Pass Offside,,José Luis Morales Nogales,6668.0,,,,,,,2,From Free Kick,Antonio García Aranda,6784.0,Left Back,116,Levante UD,221,['58984234-dc72-4bed-8d11-5ba9e73a09ed'],10,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:10.161,Pass,
,,,,,,,,,,,,,,,,2.879144,,,,,,,,,,,,,,,,,47b23111-402e-4b05-8229-9005efd7ee36,2422,,"[28.1, 70.2]",3825668,64,,True,,,-0.9013801,,Right Foot,,,"[37.2, 58.7]",,Ground Pass,,14.664924,,,Omar Mascarell González,18398.0,,,,,,Free Kick,2,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,117,Sporting Gijón,1041,['39e60bbf-763b-41ac-803f-63eedcf899c1'],16,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:16.065,Pass,
,,,,,,,,,,,,,,,,1.621646,,,,,,,,,,,,,,,,,ea990747-39ac-4f73-bdbc-a378bbc9e177,2424,,"[50.0, 58.7]",3825668,64,,,,,1.658483,,Right Foot,,,"[48.4, 76.9]",,Ground Pass,,18.270195,,,Alberto Lora Ramos,26633.0,,,,,,,2,From Free Kick,Omar Mascarell González,18398.0,Right Defensive Midfield,117,Sporting Gijón,1041,['245095cd-18b1-43ed-b804-7ab4aff2eccc'],20,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:20.689,Pass,
,,,,,,,,,,,,,,,,0.570594,,,,,,,,,,,,,,,,,226f9341-079a-4fcf-a5e3-22b97e81891a,2427,,"[51.4, 72.9]",3825668,64,,,,,0.6973908,,Right Foot,,,"[55.1, 76.0]",,Ground Pass,,4.8270073,,,Alen Halilović,6926.0,,,,,,,2,From Free Kick,Alberto Lora Ramos,26633.0,Right Back,117,Sporting Gijón,1041,['52b831d5-b35f-4324-8a74-7911435588a3'],26,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:26.622,Pass,
,,,,,,,,,,,,,,,,1.829952,,,,,,,,,,,,,,,,,217d061b-9ee6-440f-892f-26aefce3ae20,2433,,"[66.9, 36.9]",3825668,64,,,,,-1.3415644,,Left Foot,,,"[72.5, 12.9]",,Ground Pass,,24.644674,,,Roberto Canella Suárez,24686.0,,,,,,,2,From Free Kick,Alen Halilović,6926.0,Right Wing,117,Sporting Gijón,1041,"['27630bee-9b93-4a40-bd7a-2dc9b1afee8f', '3ba77ec9-c83f-4764-9c21-09bec668c7ed']",36,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:36.750,Pass,True
,,,,,,,,,,,,,,,,1.427517,,,,,,,,,,,,,,,,,49ad64bc-49c8-4a41-abf0-2b84df47f32e,2435,,"[72.5, 12.9]",3825668,64,,,,,-0.39727128,,Left Foot,,,"[86.8, 6.9]",,Ground Pass,,15.50774,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,,2,From Free Kick,Roberto Canella Suárez,24686.0,Left Back,117,Sporting Gijón,1041,['281fdc81-efa3-468d-b7b9-6f59500db4da'],38,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:38.580,Pass,
,,,,,,,,,,,,,,,,1.655098,,,,,,,,,,,,,,,,,04a18e90-4e80-4edb-baa6-f964e73ea4f8,2438,,"[86.8, 6.9]",3825668,64,,,,,0.922522,,Left Foot,True,,"[112.1, 40.3]",,High Pass,,41.90048,Incomplete,,,,,,,,,,2,From Free Kick,Jonathan Rodríguez Menéndez,6581.0,Left Wing,117,Sporting Gijón,1041,['e3a8cf72-5ec2-43af-b3f7-7703ab3a42ae'],41,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:41.366,Pass,
,,,,,,,,,,,,,,,,1.148793,,,,,,,,,,,,,,,,,2d6cf6f8-0b54-4101-b155-a53bae4135bc,2441,,"[114.7, 30.8]",3825668,64,,,,,2.4733033,543bca83-143f-4bca-8979-0a170a84132a,Left Foot,,,"[110.9, 33.8]",,Ground Pass,,4.8414874,,,Carlos Castro García,24173.0,True,,,,,Recovery,2,From Free Kick,Roberto Canella Suárez,24686.0,Left Back,117,Sporting Gijón,1041,['5a97e87e-61ce-43c8-b91b-a452ae7f1b90'],45,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:45.423,Pass,
,,,,,,,,,,,,,,,,1.353977,,,,,,,,,,,,,,,,,dae9f32f-5a6d-49e7-b91e-100a1c62c372,2452,,"[45.0, 46.0]",3825668,64,,,,,1.2975838,,Right Foot,,,"[50.1, 64.2]",,Ground Pass,,18.901058,,,José Luis Morales Nogales,6668.0,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Right Center Midfield,118,Levante UD,221,['65bd8d05-6f09-4d97-afa4-71cd1f33cfdf'],53,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:53.450,Pass,
,,,,,,,,,,,,,,,,0.933364,,,,,,,,,,,,,,,,,c107c6b3-cf27-4a57-bb67-1871988df293,2455,,"[62.5, 74.7]",3825668,64,,,,,-2.7776136,,Right Foot,,,"[56.2, 72.3]",,Ground Pass,,6.7416615,,,Pedro López Muñoz,6787.0,,,,,,,2,Regular Play,José Luis Morales Nogales,6668.0,Right Midfield,118,Levante UD,221,['b2ff6678-e2f6-4200-8e77-d67853f2d01b'],59,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:59.400,Pass,
,,,,,,,,,,,,,,,,1.103092,,,,,,,,,,,,,,,,,15a18695-0f9c-4f3f-a8bd-561d7dbc12c8,2458,,"[56.6, 71.8]",3825668,65,,,,,-1.5893127,,Right Foot,,,"[56.2, 50.2]",,Ground Pass,,21.603703,,,Simão Mate,27122.0,,,,,,,2,Regular Play,Pedro López Muñoz,6787.0,Right Back,118,Levante UD,221,['696653de-fde8-40f4-a557-e024c20557d9'],2,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:02.159,Pass,
,,,,,,,,,,,,,,,,1.258505,,,,,,,,,,,,,,,,,af5fb3cf-d6a7-4c2d-96b0-31534d042743,2462,,"[57.5, 53.9]",3825668,65,,,,,1.1051995,,Right Foot,,,"[67.8, 74.4]",,Ground Pass,,22.9421,,,José Luis Morales Nogales,6668.0,,,,,,,2,Regular Play,Simão Mate,27122.0,Center Defensive Midfield,118,Levante UD,221,"['ac24916e-f42e-470c-907d-b3291a9f3136', 'f623eb83-5044-4e08-8341-f413620ac82c']",4,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:04.900,Pass,True
,,,,,,,,,,,,,,,,1.12211,,,,,,,,,,,,,,,,,39d416dc-a54f-4a6d-a3c2-31752c2bb535,2465,,"[67.8, 74.4]",3825668,65,,,,,-0.041298818,,Right Foot,,,"[79.9, 73.9]",,Ground Pass,,12.110326,,,Deyverson Brum Silva Acosta,25134.0,,,,,,,2,Regular Play,José Luis Morales Nogales,6668.0,Right Midfield,118,Levante UD,221,['3e632078-722d-4a83-a8d5-7d6e6ce669dc'],10,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:10.712,Pass,
,,,,,,,,,,,,,,,,0.899271,,,,,,,,,,,,,,,,,d28dba28-b28b-4bb3-90dc-a98815b97e87,2468,,"[80.1, 73.9]",3825668,65,,,,,-2.985998,,Left Foot,,,"[69.9, 72.3]",,Ground Pass,,10.324728,,,Pedro López Muñoz,6787.0,,,,,,,2,Regular Play,Deyverson Brum Silva Acosta,25134.0,Center Forward,118,Levante UD,221,['0c4b80da-0988-45ca-b456-c5cb0a630bcd'],13,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:13.917,Pass,
,,,,,,,,,,,,,,,,1.189928,,,,,,,,,,,,,,,,,8546bc67-f6df-4b87-a6f5-50f151bb9d37,2471,,"[69.6, 72.3]",3825668,65,,,,,-1.7113724,,Right Foot,,,"[66.6, 51.1]",,Ground Pass,,21.411213,,,Simão Mate,27122.0,,,,,,,2,Regular Play,Pedro López Muñoz,6787.0,Right Back,118,Levante UD,221,['c0a54de9-29d4-4fa7-ab8a-d407761ab4bf'],15,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:15.475,Pass,
,,,,,,,,,,,,,,,,1.675696,,,,,,,,,,,,,,,,,6565b91f-c5b4-48cf-9db9-ab6616162c06,2474,,"[66.6, 51.8]",3825668,65,,,,,-0.7255329,,Left Foot,,,"[83.4, 36.9]",,Ground Pass,,22.455511,,,Víctor Camarasa Ferrando,6659.0,,,,,,,2,Regular Play,Simão Mate,27122.0,Center Defensive Midfield,118,Levante UD,221,['1789f268-df5b-4586-9e60-00ce42f463c9'],17,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:17.465,Pass,
,,,,,,,,,,,,,,,,0.637412,,,,,,,,,,,,,,,,,fa4400b0-8554-4b2f-be4a-28ed408d27c3,2477,,"[81.3, 35.6]",3825668,65,,,,,-1.4758446,,Left Foot,,,"[81.7, 31.4]",,Ground Pass,,4.2190046,,,Rubén García Santos,23943.0,,,,,,,2,Regular Play,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,118,Levante UD,221,['bc781aa6-6ae1-4de8-8ef0-b24f07dd38ef'],20,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:20.121,Pass,
,,,,,,,,,,,,,,,,0.55768,,,,,,,,,,,,,,,,,bb718cee-2b6b-4c3c-97e5-1b592bd9ef1d,2480,,"[82.0, 30.9]",3825668,65,,,,,2.6845238,,Left Foot,,,"[75.9, 33.9]",,Ground Pass,,6.797794,,,Víctor Camarasa Ferrando,6659.0,,,,,,,2,Regular Play,Rubén García Santos,23943.0,Left Midfield,118,Levante UD,221,['f107f24e-5dc2-4d79-8708-8871a9f18c4c'],20,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:20.909,Pass,
,,,,,,,,,,,,,,,,1.72813,,,,,,,,,,,,,,,,,88750216-0600-463c-83d8-ad62ca81aedf,2483,,"[76.2, 33.2]",3825668,65,,,,,-1.0804255,,Right Foot,,,"[89.6, 8.1]",,Ground Pass,,28.452944,,,Antonio García Aranda,6784.0,,,,,,,2,Regular Play,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,118,Levante UD,221,['8cc227bf-9020-4e6e-a027-8f412eeeab39'],22,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:22.227,Pass,
,,,,,,,,,,,,,,,,3.430478,,,,,,,,,,,,,,,,,5411ff96-4b5e-4668-9aff-0d5db4355362,2486,,"[89.6, 8.1]",3825668,65,,,,,0.10308161,,Left Foot,,,"[109.9, 10.2]",,Ground Pass,,20.40833,,,Víctor Camarasa Ferrando,6659.0,,,,,,,2,Regular Play,Antonio García Aranda,6784.0,Left Back,118,Levante UD,221,['da288d41-0b45-4cf3-b214-82883d282e49'],26,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:26.055,Pass,
,,,,,,,,,,,,,,,,1.829579,,,,,,,,,,,,,,,,,ea806e35-c3b8-419c-bf4d-0b9ddf0fa256,2490,,"[110.8, 9.9]",3825668,65,,True,,,-2.8157935,,Right Foot,,,"[103.4, 7.4]",,Ground Pass,,7.8108897,,,Antonio García Aranda,6784.0,,,,,,,2,Regular Play,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,118,Levante UD,221,"['af08d34b-2898-4661-b648-f1496c54869d', 'cff44d5c-7b34-400b-8849-7252dbdb14e6']",29,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:29.624,Pass,True
,,,,,,,,,,,,,,,,1.350254,,,,,,,,,,,,,,,,,63cd6db6-9f6d-46d3-857b-5a2b88278915,2492,,"[103.4, 7.7]",3825668,65,,,,,1.3618652,,Left Foot,True,,"[110.1, 39.3]",,High Pass,,32.302475,Incomplete,,Jefferson Andrés Lerma Solís,5678.0,,,,,,,2,Regular Play,Antonio García Aranda,6784.0,Left Back,118,Levante UD,221,"['2c16974b-52c7-4033-938d-ab2dd78461d5', '453317ce-fc34-4163-bfbb-4a3f4f4ead95']",31,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:31.539,Pass,
,,,,,,,,,,,,,,,,1.212332,,,,,,,,,,,,,,,,,cf128019-61a8-4485-825b-7143d40f364c,2497,,"[92.0, 53.5]",3825668,65,,,,,1.1466019,,Left Foot,,,"[99.0, 69.0]",,Ground Pass,,17.00735,,,José Luis Morales Nogales,6668.0,,,,,,,2,Regular Play,Simão Mate,27122.0,Center Defensive Midfield,118,Levante UD,221,['b441a733-5cb0-48ad-9f4d-4d569e7ba557'],38,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:38.563,Pass,
,,,,,,,,,,,,,,,,1.555761,,,,,,,,,,,,,,,,,b531da3a-d9c9-401d-9680-dd31c52350cb,2500,,"[99.9, 69.0]",3825668,65,,,,,-0.6247395,,Right Foot,,,"[114.6, 58.4]",,Ground Pass,,18.12319,,,Rubén García Santos,23943.0,,,,,,,2,Regular Play,José Luis Morales Nogales,6668.0,Right Midfield,118,Levante UD,221,['0c53ec85-8438-47c3-8336-7c1235ed9125'],40,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:40.302,Pass,
,,,,,,,,,,,,,,,,0.950015,,,,,,,,,,,,,,,,,705ecbd6-1e65-4ae6-a463-96573e3b2d42,2503,,"[116.6, 55.3]",3825668,65,,,,,2.6779451,,Left Foot,,True,"[109.2, 59.0]",,Ground Pass,,8.273452,,,José Luis Morales Nogales,6668.0,,,,,,,2,Regular Play,Rubén García Santos,23943.0,Left Midfield,118,Levante UD,221,['42f6dda5-79bc-4cd1-a6b6-bccbc82fc175'],45,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:45.384,Pass,
,,,,,,,,,,,,,,,,1.345926,,,,,,,,,,,,,,,,,b5a12d3b-35e3-4993-a0fd-79cd6cd18ac8,2508,,"[110.8, 59.7]",3825668,65,,,,,-2.8071845,,Right Foot,,,"[99.0, 55.6]",,Ground Pass,,12.491998,,,Pedro López Muñoz,6787.0,,,,,,,2,Regular Play,José Luis Morales Nogales,6668.0,Right Midfield,118,Levante UD,221,"['4782168f-b39c-4024-a1ec-6385979448aa', 'c0cca469-6587-4b6e-be5e-83c3c4763d4f', 'f1db1dec-0649-4406-a280-14736f1a6809']",48,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:48.935,Pass,True
,,,,,,,,,,,,,,,,0.945424,,,,,,,,,,,,,,,,,d60b400d-7502-4742-aa31-7957d55fe7bd,2511,,"[99.9, 57.2]",3825668,65,,,,,0.68681765,,Right Foot,,,"[109.9, 65.4]",,Ground Pass,,12.932131,,,Rubén García Santos,23943.0,,,,,,,2,Regular Play,Pedro López Muñoz,6787.0,Right Back,118,Levante UD,221,['4f216836-7f43-4dea-8d66-29edd47e076c'],50,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:50.321,Pass,
,,,,,,,,,,,,,,,,0.920767,,,,,,,,,,,,,,,,,9dac4c99-567a-41d3-96c8-2ee9022880b5,2515,,"[109.5, 67.6]",3825668,65,,,,,-2.5517313,,Left Foot,,,"[97.1, 59.3]",,Ground Pass,,14.921461,,,Pedro López Muñoz,6787.0,,,,,,,2,Regular Play,Rubén García Santos,23943.0,Left Midfield,118,Levante UD,221,['a2eea0e4-0488-4afb-b26a-2a9e50b0991c'],52,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:52.182,Pass,
,,,,,,,,,,,,,,,,1.530766,,,,,,,,,,,,,,,,,c5b2c1cb-e05a-4fca-b016-c899ef5cded4,2518,,"[95.0, 59.0]",3825668,65,,,,,-2.3561945,,Right Foot,,,"[83.2, 47.2]",,Ground Pass,,16.68772,,,Simão Mate,27122.0,,,,,,,2,Regular Play,Pedro López Muñoz,6787.0,Right Back,118,Levante UD,221,['649eff0c-cbd7-456a-9933-63b5b3fc02ae'],53,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:53.958,Pass,
,,,,,,,,,,,,,,,,2.063431,,,,,,,,,,,,,,,,,73c4f8b0-693b-403c-9fa7-ffe149d3a0ed,2522,,"[81.3, 43.5]",3825668,65,,,,,-0.7770881,,Left Foot,,,"[99.5, 25.6]",,Ground Pass,,25.527435,Incomplete,,,,,,,,,,2,Regular Play,Simão Mate,27122.0,Center Defensive Midfield,118,Levante UD,221,['7c08791b-d5f2-47da-8985-67bf08ed6e7e'],56,,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:56.946,Pass,
,,,,,,,,,,,,,,,,0.944176,,,,,,,,,,,,,,,,,f7152fbe-1577-42da-8898-0a3d2bc5a737,2525,,"[22.3, 57.8]",3825668,66,,,,,0.9050981,,Right Foot,,,"[35.1, 74.1]",,Ground Pass,,20.725105,,,Alen Halilović,6926.0,,,,,,,2,Regular Play,Alberto Lora Ramos,26633.0,Right Back,119,Sporting Gijón,1041,['e8f0218b-d6b0-4267-b090-084f5c580771'],1,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:21:01.055,Pass,
,,,,,,,,,,,,,,,,1.634898,,,,,,,,,,,,,,,,,be06236f-4046-496d-8041-68db41c85bfb,2528,,"[70.2, 71.5]",3825668,66,,,,,0.13888502,,Left Foot,,,"[88.8, 74.1]",,Ground Pass,,18.780842,Incomplete,,Alberto Lora Ramos,26633.0,,,,,,,2,Regular Play,Alen Halilović,6926.0,Right Wing,119,Sporting Gijón,1041,"['2a773a06-ac73-47c2-a770-91b48c3b7780', '5c575992-3492-4702-baf5-3ca10fee2204']",9,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:21:09.473,Pass,
,,,,,,,,,,,,,,,,1.966524,,,,,,,,,,,,,,,,,12988d73-84ac-4045-a13b-8ec7689fc6c6,2533,,"[80.9, 80.0]",3825668,66,,True,,,-2.7115145,,,,,"[70.0, 75.0]",,Low Pass,,11.992081,,,Alen Halilović,6926.0,,,,,,Throw-in,2,From Throw In,Alberto Lora Ramos,26633.0,Right Center Back,120,Sporting Gijón,1041,['fb068e65-2ce3-46cf-851f-ed829d5ba98d'],45,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:21:45.547,Pass,
