bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.551702,,,,,,,,,,,,,cc42247f-f15f-4253-a2d5-fcd872ad4905,1818,,"[44.6, 75.3]",3825884,60,,,,,-0.16550505,,Right Foot,,,"[90.1, 67.7]",,High Pass,,46.13036,,,Incomplete,,,,,,,,,2,Regular Play,Bruno González Cabrera,6872.0,Right Back,115,Real Betis,218,"['4bfcb381-9193-4221-be33-457dfdb8b9ed', 'a3dcbf07-c603-4b6f-b52f-bcae4f18fc55']",42,,,,,,,,,,,,,,,,Real Betis,218,00:15:42.343,Pass,True
,,,,,,,,,,,,,,,2.220127,,,,,,,,,,,,,93ee1805-fcd3-4832-a393-67e48ba50d43,1821,,"[27.8, 13.1]",3825884,60,,,,,2.3634937,,Right Foot,,,"[7.1, 33.5]",,Ground Pass,,29.062862,,,,,Sergio Rico González,6823.0,,,,,,2,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,115,Real Betis,218,['675caa24-ad61-42c8-918d-27feaa498d13'],46,,,,,,,,,,,,,,,,Sevilla,213,00:15:46.644,Pass,
,,,,,,,,,,,,,,,3.112405,,,,,,,,,,,,,dab26d06-a270-4553-9ae1-453047387c55,1824,,"[8.6, 38.5]",3825884,60,,,,,0.10929991,,Right Foot,,,"[73.3, 45.6]",,High Pass,,65.0884,,,Incomplete,,José Antonio Reyes Calderón,23816.0,,,,,,2,Regular Play,Sergio Rico González,6823.0,Goalkeeper,115,Real Betis,218,"['07589c0d-447b-4f62-8d1d-a54e099bccf8', 'a6571288-44c0-4d95-a589-bf7091ad99f7']",52,,,,,,,,,,,,,,,,Sevilla,213,00:15:52.112,Pass,
,,,,,,,,,,,,,,,3.245328,,,,,,,,,,,,,a6571288-44c0-4d95-a589-bf7091ad99f7,1827,,"[46.8, 34.5]",3825884,60,,,,True,-1.7957777,,,,,"[42.2, 14.4]",,Low Pass,,20.61965,,,,,Martín Montoya Torralbo,6593.0,,,,,Recovery,2,Regular Play,Heiko Westermann,27349.0,Left Center Back,115,Real Betis,218,"['367d24b8-b088-4aca-860c-41fcb26b7d37', '3d427208-168c-4be8-acdb-e9f4246fc95a', 'dab26d06-a270-4553-9ae1-453047387c55']",55,,,,,,,,,,,,,,,,Real Betis,218,00:15:55.225,Pass,True
,,,,,,,,,,,,,,,1.009607,,,,,,,,,,,,,6e0c93c7-9a83-4fe9-bcd3-d0a1a44b445b,1830,,"[58.7, 9.5]",3825884,61,,,,,0.0,,Right Foot,,,"[64.4, 9.5]",,Ground Pass,,5.7,,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,115,Real Betis,218,['14aea923-2893-4cf2-93b8-0ec3cafb6fb2'],1,,,,,,,,,,,,,,,,Real Betis,218,00:16:01.393,Pass,
,,,,,,,,,,,,,,,4.474355,,,,,,,,,,,,,e6cb3b9b-1ffb-4609-8348-d82d175d8a74,1834,,"[62.7, 17.7]",3825884,61,,,,,-0.40639195,,Right Foot,,,"[102.9, 0.4]",,High Pass,,43.764484,,,Out,,,,,,,,,2,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,115,Real Betis,218,['e41f3e3f-c646-4aa0-939b-03e84750fa6f'],5,,,,,,,,,,,,,,,,Real Betis,218,00:16:05.694,Pass,True
,,,,,,,,,,,,,,,1.381964,,,,,,,,,,,,,9a9d1191-b57b-408b-ad1b-337bf10287dd,1835,,"[16.1, 80.0]",3825884,61,,,,,-2.5238369,,,,,"[4.7, 71.9]",,Low Pass,,13.984634,,,,,Daniel Filipe Martins Carriço,6825.0,,,,,Throw-in,2,From Throw In,Mariano Ferreira Filho,21210.0,Right Back,116,Sevilla,213,['f6ab9327-86d5-4077-86ae-1100ca140e92'],16,,,,,,,,,,,,,,,,Sevilla,213,00:16:16.595,Pass,
,,,,,,,,,,,,,,,1.090471,,,,,,,,,,,,,ab044116-9134-4dc3-9abe-347faeda4431,1838,,"[4.6, 70.9]",3825884,61,,,,,-0.5078365,,Right Foot,,,"[16.1, 64.5]",,Ground Pass,,13.160927,,,,,Grzegorz Krychowiak,3637.0,,,,,,2,From Throw In,Daniel Filipe Martins Carriço,6825.0,Right Center Back,116,Sevilla,213,['85e3c289-8498-48aa-b190-da1e6d8cbce5'],18,,,,,,,,,,,,,,,,Sevilla,213,00:16:18.759,Pass,
,,,,,,,,,,,,,,,0.95285,,,,,,,,,,,,,e2e7259a-a201-41d9-8d79-ba471fd8e1fb,1843,,"[32.6, 50.2]",3825884,61,,,,,-0.8534746,,Right Foot,,,"[44.9, 36.1]",,Ground Pass,,18.710958,,,,,Yevhen Konoplyanka,8523.0,,,,,,2,From Throw In,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,116,Sevilla,213,['98cad4fb-8ad9-4d1c-aa8e-fad740e1293e'],23,,,,,,,,,,,,,,,,Sevilla,213,00:16:23.961,Pass,
,,,,,,,,,,,,,,,1.597091,,,,,,,,,,,,,a24a196b-d8f8-4155-ba24-6a521572ee7b,1846,,"[44.9, 36.9]",3825884,61,,,,,-1.4649136,,Right Foot,,,"[47.1, 16.2]",,Ground Pass,,20.81658,,,,,Sergio Escudero Palomo,6718.0,,,,,,2,From Throw In,Yevhen Konoplyanka,8523.0,Left Wing,116,Sevilla,213,['b490340a-1696-43ab-b7e0-f782ef6865aa'],24,,,,,,,,,,,,,,,,Sevilla,213,00:16:24.988,Pass,
,,,,,,,,,,,,,,,1.225417,,,,,,,,,,,,,bb9989c3-55e9-4d28-a071-9bc2cad9f39c,1850,,"[85.8, 8.7]",3825884,61,,,,,0.931274,,Left Foot,True,,"[103.8, 32.9]",,High Pass,,30.160238,,,Incomplete,,,,,,,,,2,From Throw In,Sergio Escudero Palomo,6718.0,Left Back,116,Sevilla,213,['602522eb-1ffb-4631-b834-3a557bdcd8d4'],30,,,,,,,,,,,,,,,,Sevilla,213,00:16:30.917,Pass,
,,,,,,,,,,,,,,,1.360969,,,,,,,,,,,,,602522eb-1ffb-4631-b834-3a557bdcd8d4,1851,,"[16.3, 47.2]",3825884,61,,,,,0.92592907,,Head,,,"[33.9, 70.6]",,High Pass,,29.280027,,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,Recovery,2,Regular Play,Germán Alejandro Pezzella,7161.0,Right Center Back,117,Real Betis,218,"['279b7ae4-8ee7-4d73-bb30-b38139bb597e', 'bb9989c3-55e9-4d28-a071-9bc2cad9f39c']",32,,,,,,,,,,,,,,,,Real Betis,218,00:16:32.142,Pass,
,,,,,,,,,,,,,,,3.039286,,,,,,,,,,,,,914055dd-396f-4de1-895e-236039aa865b,1854,,"[74.9, 39.5]",3825884,61,,,,,-1.3399278,,Right Foot,,,"[80.8, 14.4]",,Ground Pass,,25.784103,,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,117,Real Betis,218,['d3dfce63-97ad-4cbd-88e0-113078a278b6'],38,,,,,,,,,,,,,,,,Real Betis,218,00:16:38.874,Pass,
,,,,,,,,,,,,,,,0.467384,,,,,,,,,,,,,f2f5d603-66f7-4977-aff6-a83c6b8772f6,1857,,"[102.0, 25.9]",3825884,61,,,,,2.5719607,,Right Foot,,,"[93.1, 31.6]",,Ground Pass,,10.568822,,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,2,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,117,Real Betis,218,['2cabcf5e-262a-4460-99fa-ed0fd47458a2'],46,,,,,,,,,,,,,,,,Real Betis,218,00:16:46.343,Pass,
,,,,,,,,,,,,,,,0.719074,,,,,,,,,,,,,61852474-8132-41de-a66e-2dc0f11cde26,1859,,"[93.1, 31.6]",3825884,61,,,,,-1.3403939,,Right Foot,,,"[95.0, 23.5]",,Ground Pass,,8.319856,,,,,Daniel Ceballos Fernández,6697.0,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,117,Real Betis,218,['270e494b-b543-421c-a5e4-8dd50597d290'],46,,,,,,,,,,,,,,,,Real Betis,218,00:16:46.811,Pass,
,,,,,,,,,,,,,,,1.446441,,,,,,,,,,,,,4a2f8ab8-1117-4fc4-b487-271be990d748,1862,,"[91.6, 24.8]",3825884,61,,,,,2.4094772,,Right Foot,,,"[83.7, 31.9]",,Ground Pass,,10.6216755,,,,,Germán Alejandro Pezzella,7161.0,,,,,,2,Regular Play,Daniel Ceballos Fernández,6697.0,Left Wing,117,Real Betis,218,['55db2e88-9b76-4e26-a6eb-e45b6812d16c'],49,,,,,,,,,,,,,,,,Real Betis,218,00:16:49.923,Pass,
,,,,,,,,,,,,,,,1.491629,,,,,,,,,,,,,7cd3613f-5e67-422d-985c-7fb0b3f6c8a9,1865,,"[83.7, 31.9]",3825884,61,,,,,-1.4475306,,Right Foot,,,"[86.5, 9.3]",,Ground Pass,,22.77279,,,,,Martín Montoya Torralbo,6593.0,,,,,,2,Regular Play,Germán Alejandro Pezzella,7161.0,Right Center Back,117,Real Betis,218,['5b58cf32-a4f4-4b6f-80d4-2571b3f9a002'],51,,,,,,,,,,,,,,,,Real Betis,218,00:16:51.615,Pass,
,,,,,,,,,,,,,,,1.080038,,,,,,,,,,,,,bc9f04e7-4371-4763-bedf-f93a3b04f734,1868,,"[86.5, 9.3]",3825884,61,,,,,0.058186673,,Right Foot,,,"[96.8, 9.9]",,Ground Pass,,10.317461,,,,,Daniel Ceballos Fernández,6697.0,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,117,Real Betis,218,['08cf4d38-95d2-437a-bc08-1aebde089ff2'],53,,,,,,,,,,,,,,,,Real Betis,218,00:16:53.709,Pass,
,,,,,,,,,,,,,,,1.089393,,,,,,,,,,,,,31516831-2616-47cf-9dbb-f0b584fe9750,1872,,"[95.7, 5.9]",3825884,61,,,,,-3.039386,,Right Foot,,,"[84.0, 4.7]",,Ground Pass,,11.761377,,,,,Martín Montoya Torralbo,6593.0,,,,,,2,Regular Play,Daniel Ceballos Fernández,6697.0,Left Wing,117,Real Betis,218,['2e513d0a-bf5e-4ba0-849b-06a3e15af6b7'],55,,,,,,,,,,,,,,,,Real Betis,218,00:16:55.682,Pass,
,,,,,,,,,,,,,,,1.491833,,,,,,,,,,,,,1ccdca83-b860-479c-8d3a-c1a2a91b5a76,1875,,"[80.0, 6.4]",3825884,61,,,,,1.9142826,,Right Foot,,,"[75.1, 20.1]",,Ground Pass,,14.549914,,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,117,Real Betis,218,['4474292c-930d-43e4-a9bc-0693dc9b86d5'],57,,,,,,,,,,,,,,,,Real Betis,218,00:16:57.825,Pass,
,,,,,,,,,,,,,,,1.964818,,,,,,,,,,,,,50c93db6-26ca-4d9a-a529-2f93e9015ed4,1878,,"[75.1, 20.1]",3825884,62,,,,,1.8989162,,Right Foot,,,"[67.1, 43.6]",,Ground Pass,,24.824383,,,,,Alfred John Momar N''Diaye,5671.0,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,117,Real Betis,218,['bc39b95f-fd1e-4481-a3d5-eaafa13bb585'],1,,,,,,,,,,,,,,,,Real Betis,218,00:17:01.288,Pass,
,,,,,,,,,,,,,,,1.677752,,,,,,,,,,,,,99a7c08a-3dfe-4a7e-82bf-c788847b7dd2,1881,,"[67.1, 43.6]",3825884,62,,,,,1.4604864,,Right Foot,,,"[70.6, 75.2]",,Ground Pass,,31.793238,,,,,Bruno González Cabrera,6872.0,,,,,,2,Regular Play,Alfred John Momar N''Diaye,5671.0,Right Defensive Midfield,117,Real Betis,218,['d785d924-28ac-441b-aa4e-4b445aec5880'],4,,,,,,,,,,,,,,,,Real Betis,218,00:17:04.492,Pass,
,,,,,,,,,,,,,,,3.862014,,,,,,,,,,,,,f28026be-fee6-4c59-be05-88b8363bc67c,1884,,"[62.8, 74.9]",3825884,62,,,,,-2.5850954,,Right Foot,,,"[15.7, 45.6]",,Ground Pass,,55.46981,,,,,Antonio Adán Garrido,6654.0,,,,,,2,Regular Play,Bruno González Cabrera,6872.0,Right Back,117,Real Betis,218,['a127aa0d-527b-4116-a6ab-23fc381c780b'],9,,,,,,,,,,,,,,,,Real Betis,218,00:17:09.298,Pass,
,,,,,,,,,,,,,,,1.718231,,,,,,,,,,,,,63ead484-aba2-4dba-8fe5-d5cf36e81055,1887,,"[17.7, 45.6]",3825884,62,,,,,-1.2010278,,Left Foot,,,"[27.7, 19.8]",,Ground Pass,,27.6702,,,,,Heiko Westermann,27349.0,,,,,,2,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,117,Real Betis,218,['40b49a96-f4c3-4aa2-b5da-509bc3a48c95'],14,,,,,,,,,,,,,,,,Real Betis,218,00:17:14.186,Pass,
,,,,,,,,,,,,,,,1.798771,,,,,,,,,,,,,2b6713b1-7e9b-4bb4-b8b6-925ed470cdac,1891,,"[35.7, 10.4]",3825884,62,,,,,0.147782,,Left Foot,,,"[66.6, 15.0]",,High Pass,,31.240519,,,,,Daniel Ceballos Fernández,6697.0,,,,,,2,Regular Play,Heiko Westermann,27349.0,Left Center Back,117,Real Betis,218,['233fe889-88d3-4993-9e17-ff41e3b7f1a1'],19,,,,,,,,,,,,,,,,Real Betis,218,00:17:19.525,Pass,
,,,,,,,,,,,,,,,0.742828,,,,,,,,,,,,,cd3d0d32-b6b4-41bd-87b5-6f885af7951a,1893,,"[67.7, 16.5]",3825884,62,,,,,-2.7211874,,Head,,,"[59.2, 12.7]",,Low Pass,,9.310746,,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,2,Regular Play,Daniel Ceballos Fernández,6697.0,Left Wing,117,Real Betis,218,['c73652ae-96fb-4d58-829e-74598432c0f8'],21,,,,,,,,,,,,,,,,Real Betis,218,00:17:21.363,Pass,
,,,,,,,,,,,,,,,0.938915,,,,,,,,,,,,,66450ca5-cd75-4640-b524-17fff447a6c5,1897,,"[58.3, 6.4]",3825884,62,,,,,0.8217458,,Head,,,"[63.6, 12.1]",,High Pass,,7.7833157,,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,Recovery,2,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,117,Real Betis,218,['251347a1-4656-4c71-8f08-4ee0de47c5cc'],23,,,,,,,,,,,,,,,,Real Betis,218,00:17:23.290,Pass,
,,,,,,,,,,,,,,,0.2863,,,,,,,,,,,,,2765302f-3858-4a0e-8a34-317056966430,1900,,"[63.6, 12.1]",3825884,62,,,,,0.017855246,,Right Foot,,,"[69.2, 12.2]",,Low Pass,,5.600893,,,Incomplete,,,,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,117,Real Betis,218,['7827d20f-57e6-46d0-bdea-0dd1cd22e5dd'],24,,,,,,,,,,,,,,,,Real Betis,218,00:17:24.300,Pass,
,,,,,,,,,,,,,,,1.317489,,,,,,,,,,,,,8fd9a823-054a-4e87-8f39-7aafeafd098f,1902,,"[71.5, 0.1]",3825884,62,,,,,0.2623305,,,,,"[93.1, 5.9]",,High Pass,,22.365152,,,,,Rubén Castro Martín,6832.0,,,,,Throw-in,2,From Throw In,Martín Montoya Torralbo,6593.0,Left Back,118,Real Betis,218,['5af70545-7692-4481-b431-6e436605dbc3'],34,,,,,,,,,,,,,,,,Real Betis,218,00:17:34.124,Pass,
,,,,,,,,,,,,,,,2.413603,,,,,,,,,,,,,b2245293-9a64-4b95-b95a-6ce69c0435f9,1910,,"[16.8, 68.0]",3825884,62,,,,,-2.1436276,,Left Foot,,,"[5.9, 51.1]",,Ground Pass,,20.110197,,,,,Sergio Rico González,6823.0,,,,,,2,From Throw In,Mariano Ferreira Filho,21210.0,Right Back,118,Real Betis,218,"['c4f75e20-a4b8-41bc-81dd-1c09775c8334', 'd6f2b437-b953-4200-b4f1-41b240ba5d45']",38,,,,,,,,,,,,,,,,Sevilla,213,00:17:38.179,Pass,True
,,,,,,,,,,,,,,,3.379718,,,,,,,,,,,,,819eb907-68a6-46d0-89a1-a3e39ddeee4a,1914,,"[5.3, 49.4]",3825884,62,,,,,0.15253024,,Right Foot,,,"[68.4, 59.1]",,High Pass,,63.84121,,,Incomplete,,Kevin Gameiro,6401.0,,,,,,2,From Throw In,Sergio Rico González,6823.0,Goalkeeper,118,Real Betis,218,"['016b3f5c-1f6e-4469-bcdb-02b63e3b210d', 'ca759b3e-d3c4-46b9-9420-a65c67a27107', 'cad62f95-17ff-42e0-a584-e089fa23754f']",46,,,,,,,,,,,,,,,,Sevilla,213,00:17:46.348,Pass,True
,,,,,,,,,,,,,,,1.286372,,,,,,,,,,,,,ff0146f0-a496-4d54-a09c-669c69931d70,1920,,"[73.2, 28.2]",3825884,63,,,,,-1.343278,,Right Foot,,,"[77.9, 7.9]",,Ground Pass,,20.836987,,,,,Daniel Ceballos Fernández,6697.0,,,,,Free Kick,2,From Free Kick,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,119,Real Betis,218,['4b9d7a9b-30b6-411f-a400-9d8d3217582e'],14,,,,,,,,,,,,,,,,Real Betis,218,00:18:14.727,Pass,
,,,,,,,,,,,,,,,1.384149,,,,,,,,,,,,,8e9b5976-a606-4162-81a9-08530a8c496b,1923,,"[79.1, 8.4]",3825884,63,,,,,-0.25150385,,Right Foot,,,"[93.5, 4.7]",,Ground Pass,,14.86775,,,,,Martín Montoya Torralbo,6593.0,,,,,,2,From Free Kick,Daniel Ceballos Fernández,6697.0,Left Wing,119,Real Betis,218,['5679a306-a9ae-4306-8b92-f1f41849dc7a'],16,,,,,,,,,,,,,,,,Real Betis,218,00:18:16.453,Pass,
,,,,,,,,,,,,,,,1.126376,,,,,,,,,,,,,53cbfe08-eb4f-4366-bfa5-a08d0373170c,1926,,"[92.9, 8.1]",3825884,63,,,,,1.7332854,,Right Foot,,,"[90.9, 20.3]",,Ground Pass,,12.362847,,,,,Daniel Ceballos Fernández,6697.0,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Left Back,119,Real Betis,218,['fedd16f5-c1e2-48e9-ab63-8b9153b206b0'],18,,,,,,,,,,,,,,,,Real Betis,218,00:18:18.376,Pass,
,,,,,,,,,,,,,,,0.908396,,,,,,,,,,,,,8b3f1562-f6d2-47af-85e9-cb4e5c04722e,1930,,"[92.2, 27.3]",3825884,63,,,,,1.9731175,,Right Foot,,,"[88.2, 36.7]",,Ground Pass,,10.215674,,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,2,From Free Kick,Daniel Ceballos Fernández,6697.0,Left Wing,119,Real Betis,218,"['5bcc9f46-a305-4682-877d-e88c91e97f97', 'b43e316d-780c-478a-8206-c1fe3802738b']",21,,,,,,,,,,,,,,,,Real Betis,218,00:18:21.075,Pass,True
,,,,,,,,,,,,,,,3.257106,,,,,,,,,,,,,b93e2eef-4b00-4956-9b2d-23d8dcaf58c8,1934,,"[81.4, 39.8]",3825884,63,,,,,1.9191678,,Right Foot,,,"[66.8, 80.0]",,High Pass,,42.769146,,,Out,,,,,True,,,,2,From Free Kick,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,119,Real Betis,218,['903e4923-6133-48da-9fe2-db8186e421df'],24,,,,,,,,,,,,,,,,Real Betis,218,00:18:24.011,Pass,True
,,,,,,,,,,,,,,,1.061951,,,,,,,,,,,,,0be91e9b-5728-40ff-a029-25ca491a1449,1935,,"[53.3, 0.1]",3825884,63,,True,,,2.632601,,,,,"[30.9, 12.6]",,Low Pass,,25.651705,,,,,Timothée Kolodziejczak,10476.0,,,,,Throw-in,2,From Throw In,Sergio Escudero Palomo,6718.0,Left Back,120,Sevilla,213,['91b70deb-53e2-4dc9-a0e9-fab45affe8e1'],32,,,,,,,,,,,,,,,,Sevilla,213,00:18:32.352,Pass,
,,,,,,,,,,,,,,,0.788633,,,,,,,,,,,,,cd2855c2-6b85-4ee3-a359-de2e1ee21a28,1937,,"[31.1, 12.8]",3825884,63,,,,,0.3113703,,Left Foot,,,"[39.8, 15.6]",,Ground Pass,,9.139475,,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,,2,From Throw In,Timothée Kolodziejczak,10476.0,Left Center Back,120,Sevilla,213,['11b69b38-5cd3-46e2-a992-e9c47090b2e0'],34,,,,,,,,,,,,,,,,Sevilla,213,00:18:34.650,Pass,
,,,,,,,,,,,,,,,1.019713,,,,,,,,,,,,,a2278774-cb12-444d-a7b7-60810923044e,1940,,"[39.8, 15.6]",3825884,63,,,,,-0.66104317,,Right Foot,,,"[52.4, 5.8]",,Ground Pass,,15.962456,,,,,Sergio Escudero Palomo,6718.0,,,,,,2,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Defensive Midfield,120,Sevilla,213,['49d4289e-f333-4b0b-aec1-4cedab4fd3bb'],36,,,,,,,,,,,,,,,,Sevilla,213,00:18:36.655,Pass,
,,,,,,,,,,,,,,,0.922583,,,,,,,,,,,,,61697a5b-cec1-4aa7-8618-e12477585d19,1943,,"[52.4, 5.8]",3825884,63,,,,,0.03388533,,Left Foot,,,"[64.2, 6.2]",,Ground Pass,,11.806778,,,,,Éver Maximiliano David Banega,5504.0,,,,,,2,From Throw In,Sergio Escudero Palomo,6718.0,Left Back,120,Sevilla,213,['c213c560-30c5-40a6-b65c-ea1993e95178'],38,,,,,,,,,,,,,,,,Sevilla,213,00:18:38.502,Pass,
,,,,,,,,,,,,,,,0.145658,,,,,,,,,,,,,ee80f82a-dce9-41d2-9a15-f5b7c9db0048,1947,,"[75.0, 4.9]",3825884,63,,,,,2.7201734,,Right Foot,,,"[72.1, 6.2]",,Ground Pass,,3.1780498,,,Incomplete,,Sergio Escudero Palomo,6718.0,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,120,Sevilla,213,"['a1d33a5c-b883-4023-91a8-5d1f326a225b', 'e7a0f1bb-bcc5-4852-b9c6-09da01dbdbec']",42,,,,,,,,,,,,,,,,Sevilla,213,00:18:42.440,Pass,
,,,,,,,,,,,,,,,0.835064,,,,,,,,,,,,,dfd7a489-eaaa-4ca4-a36e-29f11481dceb,1950,,"[76.1, 0.1]",3825884,63,,,,,2.1826987,,,,,"[72.1, 5.8]",,Low Pass,,6.963476,,,,,Éver Maximiliano David Banega,5504.0,,,,,Throw-in,2,From Throw In,Sergio Escudero Palomo,6718.0,Left Back,121,Sevilla,213,['c1602b5f-eb1b-41b3-9e82-36f6e6b563cc'],53,,,,,,,,,,,,,,,,Sevilla,213,00:18:53.330,Pass,
,,,,,,,,,,,,,,,0.838201,,,,,,,,,,,,,913da581-d830-451a-afbb-fb2612dc87ef,1953,,"[72.1, 5.8]",3825884,63,,,,,-0.7853982,,Right Foot,,,"[75.0, 2.9]",,Ground Pass,,4.101219,,,,,Sergio Escudero Palomo,6718.0,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,121,Sevilla,213,['9bad9677-ca0d-4074-870f-68d27bce4a98'],54,,,,,,,,,,,,,,,,Sevilla,213,00:18:54.228,Pass,
,,,,,,,,,,,,,,,2.601609,,,,,,,,,,,,,609b4bcb-65ac-41cd-b1fd-90ce5a7302fc,1964,,"[57.2, 78.0]",3825884,64,,,,,-0.19612168,,Right Foot,,,"[102.5, 69.0]",,High Pass,,46.185387,,,Incomplete,,Álvaro Cejudo Carmona,26723.0,,,,,Free Kick,2,From Free Kick,Bruno González Cabrera,6872.0,Right Back,122,Real Betis,218,"['10275879-5a7e-487c-84d6-b6513c8f7dc7', '4b14eb45-4242-49d4-a860-5c8fc00fbdc0']",29,,,,,,,,,,,,,,,,Real Betis,218,00:19:29.243,Pass,
,,,,,,,,,,,,,,,1.508039,,,,,,,,,,,,,dfc9ca1e-e5a6-492a-bb0f-1851e9afbeaf,1972,,"[6.5, 44.3]",3825884,64,,True,,,0.28752545,,Right Foot,,,"[32.2, 51.9]",,Ground Pass,,26.800186,,,,,Daniel Filipe Martins Carriço,6825.0,,,,,,2,Regular Play,Sergio Rico González,6823.0,Goalkeeper,123,Sevilla,213,['1f2cf00e-fea5-4fe1-8e12-7b6c52b718d0'],45,,,,,,,,,,,,,,,,Sevilla,213,00:19:45.405,Pass,
,,,,,,,,,,,,,,,2.642583,,,,,,,,,,,,,aeba0780-7c67-4cb1-8de0-33c019bbb407,1974,,"[28.3, 50.6]",3825884,64,,,,,-1.4823183,,Right Foot,,,"[31.6, 13.4]",,Ground Pass,,37.346085,,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,,2,Regular Play,Daniel Filipe Martins Carriço,6825.0,Right Center Back,123,Sevilla,213,['475b538a-d05c-4472-9534-9927b2082b0e'],47,,,,,,,,,,,,,,,,Sevilla,213,00:19:47.538,Pass,
,,,,,,,,,,,,,,,1.105875,,,,,,,,,,,,,7f099cbe-74a1-4526-acfc-3de2b2769d04,1977,,"[36.7, 8.6]",3825884,64,,,,,-0.2153577,,Right Foot,,,"[52.7, 5.1]",,Ground Pass,,16.37834,,,,,Éver Maximiliano David Banega,5504.0,,,,,,2,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Defensive Midfield,123,Sevilla,213,['7bbaa71a-f5e2-4a10-a98a-fa8905d22b1c'],51,,,,,,,,,,,,,,,,Sevilla,213,00:19:51.366,Pass,
,,,,,,,,,,,,,,,1.247794,,,,,,,,,,,,,0ae2ad1a-61f2-41e1-8cdc-2fb8aec281c9,1980,,"[62.4, 7.1]",3825884,64,,,,,-0.08424458,,Right Foot,,,"[84.9, 5.2]",,Ground Pass,,22.58008,,,,,Sergio Escudero Palomo,6718.0,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,123,Sevilla,213,['c5a7ffec-8ce8-415c-9e82-3bb11a30f435'],53,,,,,,,,,,,,,,,,Sevilla,213,00:19:53.924,Pass,
,,,,,,,,,,,,,,,1.334184,,,,,,,,,,,,,3dfff31f-06aa-430b-9487-75f955bc5e46,1983,,"[84.9, 5.1]",3825884,64,,,,,3.0433187,,Left Foot,,,"[77.8, 5.8]",,Ground Pass,,7.1344237,,,,,Éver Maximiliano David Banega,5504.0,,,,,,2,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,123,Sevilla,213,['ac03cead-a555-4e1f-b4f9-4fc201f9d819'],56,,,,,,,,,,,,,,,,Sevilla,213,00:19:56.424,Pass,
