ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[95.2, 77.0]",,,,,,,,,,,,1.7637,,,,,,,,,,,,cb1857d3-aa2b-447d-8400-aea9d6d19eca,758,,"[93.1, 77.5]",3825842,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,46,Athletic Club,215,"['2edcffab-2a3a-40a8-b5bb-5319af56e496', 'ef33f94e-50d1-4960-8a16-f61d6efa610e']",34,,,,,,,,,,,,,,,,Athletic Club,215,00:20:34.293,Carry,
,,,"[106.5, 71.8]",,,,,,,,,,,,1.745311,,,,,,,,,,,,c9e7ad71-5ce9-42aa-87b5-732dab9f9133,761,,"[92.2, 69.1]",3825842,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,46,Athletic Club,215,"['45ebd09e-0fe7-4fb6-a4c4-3f23ad7b9f4b', 'adc347da-acc5-4f8b-a32d-585427bf91b3']",37,,,,,,,,,,,,,,,,Athletic Club,215,00:20:37.111,Carry,
,,,"[74.3, 71.9]",,,,,,,,,,,,2.165802,,,,,,,,,,,,21a08589-514a-4130-a920-69c0958a7aa0,770,,"[69.9, 71.9]",3825842,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,47,Athletic Club,215,"['63a610d2-0daa-4b57-bd5a-4a7b9380288a', 'b05140b8-4017-41ab-980c-25d3d9236d31']",2,,,,,,,,,,,,,,,,Athletic Club,215,00:21:02.958,Carry,
,,,"[101.2, 76.7]",,,,,,,,,,,,1.716408,,,,,,,,,,,,fe1c5db4-54b7-4363-8587-c9438af654d4,773,,"[91.7, 77.0]",3825842,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eneko Bóveda Altube,6386.0,Right Back,47,Athletic Club,215,"['6d0525b9-87db-4c2b-bd2a-b4e266abc095', '85ba0713-9bb8-41c7-8503-19202ed342b1']",6,,,,,,,,,,,,,,,,Athletic Club,215,00:21:06.729,Carry,
,,,"[85.1, 77.5]",,,,,,,,,,,,0.035359003,,,,,,,,,,,,04d429d9-65c5-46a1-bf6d-0cc9a0a76c46,781,,"[86.1, 77.3]",3825842,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eneko Bóveda Altube,6386.0,Right Back,47,Athletic Club,215,"['4de6286f-009d-4267-9f67-9318fae9bf3c', '7785abdb-5124-4891-ba20-302e1b8cd8df', 'bfd69725-7152-4931-8a34-eb4ce1937195']",16,,,,,,,,,,,,,,,,Athletic Club,215,00:21:16.988,Carry,True
,,,"[96.6, 59.7]",,,,,,,,,,,,1.75953,,,,,,,,,,,,5dd408af-05aa-44a0-a395-95cd3b124124,785,,"[91.7, 60.6]",3825842,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Viguera Manzanares,23833.0,Center Forward,47,Athletic Club,215,"['57c9f72d-40fc-47bf-9e07-624c3a2d114f', 'dbff46d0-22a2-4ff2-8e92-f0ecfee81ed1']",19,,,,,,,,,,,,,,,,Athletic Club,215,00:21:19.251,Carry,
,,,"[114.8, 70.8]",,,,,,,,,,,,1.282382,,,,,,,,,,,,12b501d2-6b26-4532-b7e0-3d89797ec804,791,,"[114.8, 70.8]",3825842,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eneko Bóveda Altube,6386.0,Right Back,47,Athletic Club,215,"['28acb46a-e67e-4e2d-98b8-8127d318e3e1', 'a4dc2cf7-cde3-4021-8d42-9aadd87d0d34']",24,,,,,,,,,,,,,,,,Athletic Club,215,00:21:24.596,Carry,
,,,"[97.7, 36.9]",,,,,,,,,,,,0.040129002,,,,,,,,,,,,c6e864b7-10e5-4158-a59e-89659c07f93a,794,,"[97.7, 36.9]",3825842,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,47,Athletic Club,215,"['2fe962fb-1510-4e0d-9ce4-b0f1c1dd8adc', 'e1f3c741-e3a1-4b4d-8626-749fb0ea0421']",29,,,,,,,,,,,,,,,,Athletic Club,215,00:21:29.087,Carry,
,,,"[116.5, 23.5]",,,,,,,,,,,,1.387664,,,,,,,,,,,,127a47cf-55b1-48ca-b903-86eebd5f8ae7,797,,"[113.8, 24.0]",3825842,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iker Muniain Goñi,6842.0,Left Wing,47,Athletic Club,215,"['10e64688-5196-4c76-acd0-c90472f7cf2e', '8a3abcf5-05d4-4b47-8e41-bddd4a65664b', 'afe8678f-bf1e-4fc1-b9be-86d32adee889']",31,,,,,,,,,,,,,,,,Athletic Club,215,00:21:31.461,Carry,True
,,,"[47.9, 26.1]",,,,,,,,,,,,0.023431001,,,,,,,,,,,,ace19b6b-7783-4a71-ad40-e60121a79159,808,,"[47.9, 26.1]",3825842,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,49,Athletic Club,215,"['d7734c51-e1e9-4e85-a33b-cf91d4b398c9', 'f25e7f8f-91c9-4270-83ff-76f739b74eb8']",1,,,,,,,,,,,,,,,,Athletic Club,215,00:22:01.498,Carry,
,,,"[21.8, 40.1]",,,,,,,,,,,,2.606548,,,,,,,,,,,,a4b39453-4db1-4997-8c21-0299919ce594,811,,"[20.5, 39.9]",3825842,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,49,Athletic Club,215,"['b875f157-2610-4058-9cdb-d3c9ae97cef1', 'ee8450c1-f2ba-4184-b49f-bd4dd6cfcf36']",5,,,,,,,,,,,,,,,,Athletic Club,215,00:22:05.214,Carry,
,,,"[93.4, 14.0]",,,,,,,,,,,,0.980111,,,,,,,,,,,,765dfe72-bf35-4c8b-9087-7a572aaf76d5,823,,"[89.4, 14.8]",3825842,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,50,Athletic Club,215,"['a7179a4d-cd00-4973-99ed-fe53d41e060f', 'e83749aa-c40b-49fc-b0a2-05078465d5f7']",22,,,,,,,,,,,,,,,,Athletic Club,215,00:22:22.908,Carry,
,,,"[81.3, 12.5]",,,,,,,,,,,,1.551975,,,,,,,,,,,,60b4cd6e-2d6b-4781-929a-48ac2c9690f0,826,,"[87.1, 7.4]",3825842,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iker Muniain Goñi,6842.0,Left Wing,50,Athletic Club,215,"['5ef2abe3-76a9-4148-9d5b-35a7cb5ef10e', 'ef2f71cb-0548-4fb7-b727-b75172ebe26a']",25,,,,,,,,,,,,,,,,Athletic Club,215,00:22:25.005,Carry,
,,,"[69.5, 22.6]",,,,,,,,,,,,0.860761,,,,,,,,,,,,7cfd6f09-3d3a-4b38-9205-04576346dd62,829,,"[69.5, 22.6]",3825842,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,50,Athletic Club,215,"['5fec03cd-b80d-40d5-9004-4db01424bdf7', '8a3ec123-d490-421c-94e3-79a854bf45c1']",28,,,,,,,,,,,,,,,,Athletic Club,215,00:22:28.103,Carry,
,,,"[68.6, 21.8]",,,,,,,,,,,,0.63832,,,,,,,,,,,,c7fc1a0f-1f7f-488e-b368-66d5c22073f7,834,,"[68.6, 21.8]",3825842,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,50,Athletic Club,215,"['03a213e9-fb69-483b-a633-e308a5fca2fc', '8374f3b2-478e-4f44-b59c-ca20961501cb']",31,,,,,,,,,,,,,,,,Athletic Club,215,00:22:31.567,Carry,
,,,"[78.3, 27.3]",,,,,,,,,,,,2.402947,,,,,,,,,,,,d1a24e79-505b-46fc-b2ac-6060c2b8965a,837,,"[70.8, 30.8]",3825842,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,50,Athletic Club,215,"['8d5ed817-6641-4051-acb4-1a06ac2c32f0', 'ff757471-74f7-4313-a21d-85c78f72361d']",32,,,,,,,,,,,,,,,,Athletic Club,215,00:22:32.846,Carry,
,,,"[72.7, 56.6]",,,,,,,,,,,,1.862502,,,,,,,,,,,,d833ff75-16fd-4d11-83c4-d957beb2a9ca,842,,"[69.1, 50.6]",3825842,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Center Back,50,Athletic Club,215,"['37283ab4-aca6-42ca-8bbd-6a8aa4e5ba88', '4b2fe4e5-6426-482d-85a2-842ccbe54f1f']",38,,,,,,,,,,,,,,,,Athletic Club,215,00:22:38.473,Carry,
,,,"[83.1, 6.2]",,,,,,,,,,,,0.901615,,,,,,,,,,,,e029b76c-9118-4726-9320-2ce9ed7e57cb,848,,"[81.8, 8.2]",3825842,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Viguera Manzanares,23833.0,Center Forward,52,Athletic Club,215,"['425a6139-60c9-4e9e-b2e4-49ebbedc38cc', 'e2c8b27c-85bf-4552-8413-29831279e309']",34,,,,,,,,,,,,,,,,Athletic Club,215,00:23:34.062,Carry,
,,,"[25.9, 74.4]",,,,,,,,,,,,2.821774,,,,,,,,,,,,1d2759c8-5b37-4e51-95d4-b26d841ab5f6,850,,"[37.5, 73.9]",3825842,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro López Muñoz,6787.0,Right Back,53,Levante UD,221,"['5b109a0f-d19b-41e6-9ab3-33a65132a11c', 'e511860d-ce0d-4498-85e7-d049ec3ce701']",34,,,,,,,,,,,,,,,,Levante UD,221,00:23:34.689,Carry,
,,,"[32.2, 62.3]",,,,,,,,,,,,1.05413,,,,,,,,,,,,e7a44be1-5669-4258-860c-3a452385a184,855,,"[32.2, 62.3]",3825842,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,53,Levante UD,221,"['750cca2d-ce1c-42e9-9d3e-e8f6d3371e1f', 'a6d31d66-cab6-4b66-b92e-091f476041f0']",38,,,,,,,,,,,,,,,,Levante UD,221,00:23:38.329,Carry,
,,,"[31.9, 40.5]",,,,,,,,,,,,0.91977,,,,,,,,,,,,3f993e4d-9b0c-4e34-8c12-d8a4f86b0fc8,858,,"[29.7, 40.0]",3825842,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,53,Levante UD,221,"['74861b7e-815f-4e92-a34e-e9067b372574', '7891ca16-3b31-4ba3-8e8d-fa88907533e6']",40,,,,,,,,,,,,,,,,Levante UD,221,00:23:40.820,Carry,
,,,"[44.9, 74.3]",,,,,,,,,,,,5.502638,,,,,,,,,,,,e89a7dca-cc0d-4f6e-96ad-ef36cbfbd7a6,863,,"[33.6, 73.5]",3825842,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,54,Athletic Club,215,"['71f0a950-520c-4aa4-a1af-45da14e101a0', 'ac805173-598b-4cb9-9b3c-52c44f8846b9']",47,,,,,,,,,,,,,,,,Athletic Club,215,00:23:47.760,Carry,
,,,"[64.3, 37.9]",,,,,,,,,,,,3.565493,,,,,,,,,,,,37f507fe-d1cd-4935-b5b6-6b45527747c4,870,,"[56.0, 36.9]",3825842,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,55,Athletic Club,215,"['2b23c784-1b12-4cb4-b288-4b68d1604acc', '5ab58863-f237-480f-8a5c-8eb786aec777']",13,,,,,,,,,,,,,,,,Athletic Club,215,00:24:13.964,Carry,
,,,"[57.9, 61.4]",,,,,,,,,,,,1.160483,,,,,,,,,,,,6d1d47fd-f031-4e66-a0a8-a56cc0149716,873,,"[58.2, 60.5]",3825842,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Center Back,55,Athletic Club,215,"['2ba5a3be-4204-4314-911d-c2b8678fc1b1', 'be4add88-c1c2-4672-97f9-a83462078646']",18,,,,,,,,,,,,,,,,Athletic Club,215,00:24:18.726,Carry,
,,,"[65.6, 76.7]",,,,,,,,,,,,2.045883,,,,,,,,,,,,ecc4316d-1a67-42ea-a79e-a902af2b296f,876,,"[64.0, 76.5]",3825842,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eneko Bóveda Altube,6386.0,Right Back,55,Athletic Club,215,"['32fa3c78-6aa4-4002-91e1-23d5589f6216', '723cd09e-95d1-4519-b66a-31fe99ecbbe3']",21,,,,,,,,,,,,,,,,Athletic Club,215,00:24:21.385,Carry,
,,,"[67.3, 64.3]",,,,,,,,,,,,3.310419,,,,,,,,,,,,248b3c67-54db-4766-9eb7-53153a12a08b,879,,"[57.9, 56.2]",3825842,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,55,Athletic Club,215,"['5a9550e2-ad1b-4bf0-be9a-05bd3f9e466d', '76dc397a-b42c-4ee6-b097-3456ada78f06']",24,,,,,,,,,,,,,,,,Athletic Club,215,00:24:24.904,Carry,
,,,"[86.4, 68.4]",,,,,,,,,,,,4.136076,,,,,,,,,,,,40002ac1-e68f-424e-9b05-b90ad5842c57,882,,"[87.9, 76.5]",3825842,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iñaki Williams Arthuer,6393.0,Right Wing,55,Athletic Club,215,"['ac4698f6-b19c-455e-9cc7-2c892a30135e', 'c8dee5bc-b233-49bb-85d3-aac33ff4ed56']",30,,,,,,,,,,,,,,,,Athletic Club,215,00:24:30.315,Carry,
,,,"[44.4, 74.1]",,,,,,,,,,,,3.437099,,,,,,,,,,,,c6938650-33a0-4bb1-bead-48bd03de16bd,886,,"[35.4, 51.3]",3825842,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mauricio Andrés Cuero Castillo,27463.0,Right Midfield,55,Athletic Club,215,"['020ffdde-81f4-4737-9d35-acff1d70e985', '1ecf271c-8758-4b3e-b3a8-209d630515d5', '4dab73c1-1469-4af9-b0fb-32193ce0e166']",37,,,,,,,,,,,,,,,,Levante UD,221,00:24:37.241,Carry,True
,,,"[64.3, 33.6]",,,,,,,,,,,,1.459125,,,,,,,,,,,,4e1df3ae-ee26-47d4-ac3d-03eaed6d8997,893,,"[64.3, 31.0]",3825842,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,56,Athletic Club,215,"['1614c58c-afac-407d-bc71-751055b95b44', 'df305aa9-901f-4a27-bc2b-ae1c6368b5da']",49,,,,,,,,,,,,,,,,Athletic Club,215,00:24:49.621,Carry,
,,,"[80.5, 73.7]",,,,,,,,,,,,2.195735,,,,,,,,,,,,19df3035-b071-4713-b263-aec28cb706d7,896,,"[74.3, 76.1]",3825842,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eneko Bóveda Altube,6386.0,Right Back,56,Athletic Club,215,"['24c821a2-2139-4428-8920-fc6756ecada7', '3c761c93-40a7-4768-bfd5-0f282bf864cb']",54,,,,,,,,,,,,,,,,Athletic Club,215,00:24:54.015,Carry,
,,,"[85.3, 31.8]",,,,,,,,,,,,0.833514,,,,,,,,,,,,4a7fa221-7b25-4bd1-8dd4-066bcacbe954,901,,"[85.3, 31.8]",3825842,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,56,Athletic Club,215,"['1abcdf34-b31b-460e-ba37-73d64a0fbd7b', '6d20a17d-7a88-49ea-addd-b8d5dd24fa96']",1,,,,,,,,,,,,,,,,Athletic Club,215,00:25:01.227,Carry,
,,,"[94.4, 24.5]",,,,,,,,,,,,2.518965,,,,,,,,,,,,e36771ff-fe09-4e72-b073-e91e98362c6c,904,,"[94.4, 24.5]",3825842,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Viguera Manzanares,23833.0,Center Forward,56,Athletic Club,215,"['121c0621-6cf6-4ecc-961a-37b418e18190', '28d86d4a-e11b-440e-be9d-fc2925d89848']",3,,,,,,,,,,,,,,,,Athletic Club,215,00:25:03.066,Carry,
,,,"[81.8, 37.4]",,,,,,,,,,,,1.055296,,,,,,,,,,,,77f4f867-735b-4917-afe0-c672c950588c,907,,"[81.6, 37.4]",3825842,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,56,Athletic Club,215,"['59485b42-1fff-4fca-8c8d-5f760b21fd7a', 'd4587937-89a4-40fd-a7fc-096da0a4ebae']",7,,,,,,,,,,,,,,,,Athletic Club,215,00:25:07.428,Carry,
,,,"[65.1, 31.8]",,,,,,,,,,,,2.167635,,,,,,,,,,,,74c1c0b5-6531-4331-ab3a-ace1216436d3,914,,"[63.3, 36.6]",3825842,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,56,Athletic Club,215,"['1b5461c8-9460-47a3-aac1-b9fe9c54d817', '66405973-61f8-4b30-b672-ae753d81e961']",12,,,,,,,,,,,,,,,,Athletic Club,215,00:25:12.897,Carry,
,,,"[74.5, 16.0]",,,,,,,,,,,,1.850067,,,,,,,,,,,,633a8a62-4370-44e1-a086-b2a6299796e8,917,,"[74.5, 16.0]",3825842,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,56,Athletic Club,215,"['6cf9c5ca-f02f-488c-a9a3-542ca8ad56bc', 'abcfac2a-a6b8-4867-a364-f8c565f7a0a5']",16,,,,,,,,,,,,,,,,Athletic Club,215,00:25:16.989,Carry,
,,,"[71.8, 28.0]",,,,,,,,,,,,2.99039,,,,,,,,,,,,8cf4fadf-ed42-4684-ba5d-a4cd6dd3dfb8,920,,"[70.5, 27.8]",3825842,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,56,Athletic Club,215,"['a6b9edb3-ee98-4fba-a03d-f98e2fecdc83', 'd5a9b35f-e778-4cb3-8848-0871ccc50e78']",19,,,,,,,,,,,,,,,,Athletic Club,215,00:25:19.836,Carry,
,,,"[83.1, 22.2]",,,,,,,,,,,,3.226502,,,,,,,,,,,,10850d5a-803c-4fba-932b-0c75d53bd951,923,,"[83.4, 19.5]",3825842,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iker Muniain Goñi,6842.0,Left Wing,56,Athletic Club,215,"['85d224d9-5706-4af9-bbcc-9544ac0b589d', 'e3798193-cbdb-4ca9-93bb-d4964900e4af']",24,,,,,,,,,,,,,,,,Athletic Club,215,00:25:24.050,Carry,
,,,"[69.5, 68.3]",,,,,,,,,,,,3.251792,,,,,,,,,,,,e8d4fa41-c66d-4879-b0f6-e5a0a6e57188,928,,"[64.4, 67.2]",3825842,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Center Back,56,Athletic Club,215,"['625ab252-5b8c-4c1a-ba71-7fa00d1c9474', 'fdb88528-6625-4c77-9a66-a0387491f57f']",32,,,,,,,,,,,,,,,,Athletic Club,215,00:25:32.700,Carry,
,,,"[66.5, 67.2]",,,,,,,,,,,,0.852183,,,,,,,,,,,,43208e03-9ba4-425e-a039-5645cbc8cfd5,933,,"[66.5, 67.2]",3825842,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Center Back,56,Athletic Club,215,"['0ef8ab67-9711-4f4c-9344-8a8100d841c7', '1a0b06c1-827b-43e2-a205-d481115455e7']",38,,,,,,,,,,,,,,,,Athletic Club,215,00:25:38.214,Carry,
,,,"[95.2, 68.4]",,,,,,,,,,,,0.949178,,,,,,,,,,,,df08f1d3-2a12-4f34-af5d-0f3fc97484c9,942,,"[93.1, 68.4]",3825842,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iñaki Williams Arthuer,6393.0,Right Wing,56,Athletic Club,215,"['0ebeacd1-23ff-4df3-b2e4-dbfbca782c71', '2df2f4b7-0fca-4f5f-806c-8b4e1f47a8bc']",50,,,,,,,,,,,,,,,,Athletic Club,215,00:25:50.104,Carry,
,,,"[117.0, 20.8]",,,,,,,,,,,,0.681728,,,,,,,,,,,,f680c3ec-b0a8-4c91-bab5-6c01de8cf4ec,946,,"[117.3, 22.1]",3825842,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,56,Athletic Club,215,"['32dcc7d0-f894-457f-b38a-1a90e10880cc', '9cb04062-22fc-4ad7-ac9b-405c1b850aad', 'ae4c8cd6-7cc9-4371-ae04-4353c9ae8f61']",55,,,,,,,,,,,,,,,,Athletic Club,215,00:25:55.126,Carry,True
,,,"[29.2, 63.6]",,,,,,,,,,,,2.663689,,,,,,,,,,,,3226ef2f-2cd6-4742-80c2-ef27d5d1f4be,950,,"[23.2, 62.3]",3825842,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mauricio Andrés Cuero Castillo,27463.0,Right Midfield,56,Athletic Club,215,"['8b3838c0-974f-4295-9b82-55837d882328', 'e72baca6-37c3-4520-ba73-6cbbd5f48d21']",57,,,,,,,,,,,,,,,,Levante UD,221,00:25:57.847,Carry,
,,,"[99.6, 11.4]",,,,,,,,,,,,2.645038,,,,,,,,,,,,71b066c1-ea26-4709-bdf3-dadd13ecf33c,960,,"[84.7, 14.4]",3825842,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,56,Athletic Club,215,"['8980eb7f-2425-4871-8b52-d7e66fc973d4', 'fda556a8-24d9-447c-94d3-9da4f857f281']",6,,,,,,,,,,,,,,,,Athletic Club,215,00:26:06.875,Carry,
,,,"[53.1, 17.5]",,,,,,,,,,,,1.240092,,,,,,,,,,,,67dbba2f-1aa0-4cd9-b789-b53fc5776a05,966,,"[53.1, 12.2]",3825842,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,57,Athletic Club,215,"['287758cd-c641-4a87-a6c6-d57b9583604d', '6b011318-c33b-4745-9485-cc144b527cbf']",24,,,,,,,,,,,,,,,,Athletic Club,215,00:26:24.880,Carry,
,,,"[56.0, 41.8]",,,,,,,,,,,,1.440361,,,,,,,,,,,,ad18365a-1814-4806-93bc-28f763373b6d,969,,"[54.4, 39.1]",3825842,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Center Back,57,Athletic Club,215,"['819e994f-3560-4027-8a11-74c592ba07a1', 'e6b62eba-ba04-4f12-a8ef-28bdcb2196bd']",27,,,,,,,,,,,,,,,,Athletic Club,215,00:26:27.310,Carry,
,,,"[65.7, 75.3]",,,,,,,,,,,,0.975278,,,,,,,,,,,,b0868366-c549-46a7-8a5a-0b58324f2abe,972,,"[65.7, 75.3]",3825842,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eneko Bóveda Altube,6386.0,Right Back,57,Athletic Club,215,"['69c2a1c4-10e6-46c3-844b-105d3ee32e7b', '9c2bcb3c-e422-4444-9fae-e0c4513081b8']",31,,,,,,,,,,,,,,,,Athletic Club,215,00:26:31.008,Carry,
,,,"[65.2, 59.2]",,,,,,,,,,,,4.807107,,,,,,,,,,,,ad72f92a-f628-4501-9263-bbc8ad75f511,975,,"[53.1, 55.4]",3825842,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Center Back,57,Athletic Club,215,"['682d9dcd-c882-409c-9880-276e90b9bd60', 'fc8fc957-0722-42c3-8105-01f027e381f1']",33,,,,,,,,,,,,,,,,Athletic Club,215,00:26:33.704,Carry,
,,,"[70.3, 75.6]",,,,,,,,,,,,4.824591,,,,,,,,,,,,eb80c6b5-fe5b-4259-99c8-39e2ff186e48,978,,"[70.3, 77.0]",3825842,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eneko Bóveda Altube,6386.0,Right Back,57,Athletic Club,215,"['3acdd5e4-06b7-43d8-aa56-be341489b941', 'c6e4fb4d-f5ca-4491-91c5-7524a56ccd08', 'f9cfd40e-673b-4b72-bb15-380331801628']",40,,,,,,,,,,,,,,,,Athletic Club,215,00:26:40.859,Carry,True
,,,"[49.5, 33.6]",,,,,,,,,,,,0.954296,,,,,,,,,,,,9c8b7dd1-26c3-46b9-aeeb-7e644d175127,984,,"[49.5, 36.9]",3825842,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,57,Athletic Club,215,"['38cb96bc-6766-409c-a8aa-5ac2b86afb65', '61f7bd5f-dcc7-4366-a772-5e24a12adc47']",49,,,,,,,,,,,,,,,,Athletic Club,215,00:26:49.472,Carry,
,,,"[57.0, 25.6]",,,,,,,,,,,,1.431947,,,,,,,,,,,,e674ed4c-bfb1-4731-bff5-50169ca19ad6,987,,"[58.6, 29.6]",3825842,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,57,Athletic Club,215,"['21fed475-0254-4ccc-80b4-7a0660936a26', '809dcc4f-1b94-4a71-a121-159237dc95cd']",51,,,,,,,,,,,,,,,,Athletic Club,215,00:26:51.466,Carry,
,,,"[114.4, 56.6]",,,,,,,,,,,,4.496408,,,,,,,,,,,,2050b33d-ec01-4b42-832c-d456246b0e20,993,,"[79.7, 68.2]",3825842,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mauricio Andrés Cuero Castillo,27463.0,Right Midfield,57,Athletic Club,215,"['1b7c7f8a-5dd6-4e42-90fa-d62c2f446b90', '94ac03d7-6a4c-4893-88ee-f0123fe8c112']",55,,,,,,,,,,,,,,,,Levante UD,221,00:26:55.947,Carry,
