50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[55.8, 10.0]",,,,,,,,,,,,1.008543,,,,,,,,,,,,70855d2d-0dc8-4bca-9924-ac50543c7e63,806,,"[54.4, 13.4]",3825738,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Garrido Behovide,26448.0,Left Center Back,36,Las Palmas,208,"['ba43f4a8-2567-4617-b184-4cd9c2514552', 'f42dd1a1-0894-412a-af56-85cf546ba07e']",57,,,,,,,,,,,,,,,,,Las Palmas,208,00:14:57.433,Carry,
,,,,,,"[50.2, 12.4]",,,,,,,,,,,,0.926958,,,,,,,,,,,,25dac1d6-24a5-407b-b767-8f9513d2a522,811,,"[50.2, 10.4]",3825738,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Garrido Behovide,26448.0,Left Center Back,36,Las Palmas,208,"['ed580832-d192-4554-8fdc-1c6d20309018', 'fa57c143-2acd-48e7-8653-7dfb7c2c58ba']",1,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:01.517,Carry,
,,,,,,"[43.4, 58.5]",,,,,,,,,,,,1.397149,,,,,,,,,,,,e39ddf86-dca1-444f-9d72-e937cb1d67d2,814,,"[41.2, 58.9]",3825738,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,36,Las Palmas,208,"['74b9365d-d126-413e-93d2-33e0a3838cc2', 'fda95df6-ce6b-46c2-b8e7-bbfb3cbc37e4']",4,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:04.865,Carry,
,,,,,,"[54.9, 60.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,1d8d3624-e813-4c78-ae78-28bd296a9865,817,,"[54.9, 60.9]",3825738,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,36,Las Palmas,208,"['42efd5d8-79df-49f0-8b23-a33ba1222cc1', 'fef8d68f-d214-4c15-90c9-e8897530882a']",7,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:07.528,Carry,
,,,,,,"[42.6, 58.7]",,,,,,,,,,,,2.325692,,,,,,,,,,,,98949bb2-22c0-4b0d-a970-547614a6a5f7,820,,"[42.6, 58.7]",3825738,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,36,Las Palmas,208,"['308adaf2-a84e-4b8f-a958-da4ee58b4c84', 'b919a085-81e5-473c-b9da-113e5f78ed3e']",9,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:09.059,Carry,
,,,,,,"[65.6, 8.9]",,,,,,,,,,,,4.448564,,,,,,,,,,,,3ec1eb26-6636-4a37-abf1-d88c025484f4,823,,"[49.6, 16.7]",3825738,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Garrido Behovide,26448.0,Left Center Back,36,Las Palmas,208,"['195889ba-4438-4ae3-b7d9-4e733dc5fef2', '2a40714e-5395-4000-844b-c5598636a2ee']",13,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:13.200,Carry,
,,,,,,"[63.1, 24.9]",,,,,,,,,,,,2.110403,,,,,,,,,,,,622b0669-2f74-4331-8108-5db887115135,826,,"[63.1, 24.5]",3825738,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,36,Las Palmas,208,"['82abbb5d-4d04-4ad5-8516-4bbc5f0b931d', 'b70a6d8d-c2f0-4239-b6a3-cd14ec515c20']",18,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:18.373,Carry,
,,,,,,"[74.2, 69.9]",,,,,,,,,,,,3.303571,,,,,,,,,,,,6cd6906a-21c2-47d7-ac9d-703a2a56da29,829,,"[58.5, 46.8]",3825738,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,36,Las Palmas,208,"['4a407ee7-7f08-41b3-a8f7-02590f826806', '530c60ab-bc3e-411f-bba8-4748639434d2', 'a3a0a48a-697b-462b-a3f8-1df94faef9df']",21,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:21.801,Carry,True
,,,,,,"[82.4, 78.2]",,,,,,,,,,,,0.199998,,,,,,,,,,,,9be9dccf-f89a-4923-be9a-e3645f1074d8,833,,"[82.4, 78.2]",3825738,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nabil El Zhar,6608.0,Right Wing,36,Las Palmas,208,"['00e5d4f5-806f-4bad-8b62-f0a82bf2e2b1', '43db71ee-04e6-4a0d-bdee-f7bc0dc42938']",26,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:26.360,Carry,
,,,,,,"[63.9, 38.9]",,,,,,,,,,,,2.728293,,,,,,,,,,,,ea5fbc40-0f50-412b-a31f-75e68b902c14,840,,"[59.2, 50.1]",3825738,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,36,Las Palmas,208,"['295b039d-80ab-4049-9341-204990084a64', '4e6c3231-90d4-40e4-86c4-25ae4b7ac635']",32,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:32.013,Carry,
,,,,,,"[63.4, 22.8]",,,,,,,,,,,,0.199999,,,,,,,,,,,,544c9bbc-c116-47fc-b672-ab092717a62e,843,,"[63.4, 22.4]",3825738,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Garrido Behovide,26448.0,Left Center Back,36,Las Palmas,208,"['672b7b6e-91cc-4dcf-a3e8-9e22607ae01b', '7d3a4038-6b3c-46c8-8788-4270b56bbf55']",36,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:36.294,Carry,
,,,,,,"[63.7, 42.2]",,,,,,,,,,,,1.378616,,,,,,,,,,,,45ec290d-c694-4679-9d03-c155eeb1f763,846,,"[63.4, 40.5]",3825738,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,36,Las Palmas,208,"['4783e209-5b69-429d-b6b4-a5f72a4675dd', '8ccb7ea5-69f3-413e-ad75-b7b2a0480a5a', 'fe82625e-3e82-4434-949d-e1956688a4bb']",37,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:37.735,Carry,True
,,,,,,"[64.4, 59.5]",,,,,,,,,,,,1.182417,,,,,,,,,,,,cc8ae035-a1ba-4d1b-9944-c025c2d68c74,850,,"[63.1, 55.8]",3825738,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,36,Las Palmas,208,"['2155e682-24c6-40c4-b4c7-011e60680ded', '29b8892a-3a06-4b34-90fc-9553d6253d29', '6bc7aebf-7515-4328-afc4-533b1e2c6e55']",39,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:39.838,Carry,True
,,,,,,"[67.6, 76.9]",,,,,,,,,,,,1.660876,,,,,,,,,,,,8ab192d7-3141-4930-b80a-47c100200c6e,854,,"[76.0, 78.9]",3825738,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David García Santana,6927.0,Right Back,36,Las Palmas,208,"['53520d12-7521-45b5-99e8-71c32fec9e90', 'cb3e6ab0-1080-41b7-a186-2966ce76aee4', 'ef0feb10-46a3-4aa7-8286-48bdcc0b5fcd']",42,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:42.273,Carry,True
,,,,,,"[41.2, 66.6]",,,,,,,,,,,,0.079999,,,,,,,,,,,,9c1b5530-c2f7-4875-abe8-3c9096749dcd,858,,"[44.5, 67.9]",3825738,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,36,Las Palmas,208,"['48b7fdff-a1da-43dc-8981-83a570f82f74', '5f55b19a-0a5a-45d4-8586-3ac2b8e6e1bf']",46,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:46.181,Carry,
,,,,,,"[21.8, 40.2]",,,,,,,,,,,,1.120492,,,,,,,,,,,,357ddf88-a362-475f-9e4f-84de1764fa0f,861,,"[20.5, 42.7]",3825738,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Varas Herrera,26753.0,Goalkeeper,36,Las Palmas,208,"['4939d0f1-2b6b-45ed-a833-09bff9d563cd', 'c6001c3e-d6c3-4d52-8fff-8344357156ca']",48,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:48.565,Carry,
,,,,,,"[43.4, 5.8]",,,,,,,,,,,,1.666221,,,,,,,,,,,,c64a2a8f-7e08-4e7e-a2b2-d028384d2cfb,864,,"[37.1, 6.3]",3825738,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Garrido Behovide,26448.0,Left Center Back,36,Las Palmas,208,"['49f5d3ab-561d-45d1-8ab6-4a7a850beff6', 'fa274c97-2f05-4e61-8bce-c9323534a7a9']",51,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:51.741,Carry,
,,,,,,"[43.1, 17.1]",,,,,,,,,,,,1.398448,,,,,,,,,,,,efdde751-2e79-4e74-9616-54121fac7e88,875,,"[43.5, 16.8]",3825738,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,38,Las Palmas,208,"['11b28ea3-bc37-4610-9d32-01f615222f7a', '35317e56-1a05-4e37-99ab-4e634927de2a']",4,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:04.175,Carry,
,,,,,,"[52.1, 15.3]",,,,,,,,,,,,1.787794,,,,,,,,,,,,9f7b40ea-97c8-4254-95dd-5924e223cf84,878,,"[48.4, 15.9]",3825738,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,38,Las Palmas,208,"['240f1a28-1bd8-446c-aa9d-5f926c4f621e', '64446220-c3a8-4fd8-8adf-6eb9e1a30843']",6,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:06.631,Carry,
,,,,,,"[49.9, 5.4]",,,,,,,,,,,,0.626241,,,,,,,,,,,,59b5503e-cdcd-4809-9879-f7a29009a5c7,881,,"[49.9, 5.4]",3825738,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Garrido Behovide,26448.0,Left Center Back,38,Las Palmas,208,"['8bd904c8-7930-4ae9-8159-0ab1d8f5cff5', 'a5e1c3d2-57b1-4e97-ae5b-c63beaccc21c']",9,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:09.651,Carry,
,,,,,,"[56.4, 15.7]",,,,,,,,,,,,4.846779,,,,,,,,,,,,443142e7-d31a-40aa-9ac9-757010c34959,884,,"[64.4, 3.0]",3825738,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Back,38,Las Palmas,208,"['46332b7d-87f0-4fab-bd72-1b8cd6911576', 'c78b30b0-c2be-45f3-a6c1-0329c2f6370d']",11,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:11.578,Carry,
,,,,,,"[50.4, 11.8]",,,,,,,,,,,,1.272505,,,,,,,,,,,,d67b6034-2d5e-4475-b148-646e4df767b6,887,,"[50.4, 11.8]",3825738,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,38,Las Palmas,208,"['1b421701-4334-429c-ae9f-9d8f20f974a1', '2cc586f7-3a57-42f8-a56a-7352e593640a']",17,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:17.349,Carry,
,,,,,,"[56.6, 60.5]",,,,,,,,,,,,2.594116,,,,,,,,,,,,a1598cd4-74c3-4e2d-9cdd-6c03afcb4a78,890,,"[42.1, 54.5]",3825738,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,38,Las Palmas,208,"['858e0a6b-6d52-4d8d-a9ae-41ed19c2b64e', 'c2b515af-a945-4ec8-a7a8-7b109c9787be']",20,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:20.507,Carry,
,,,,,,"[31.6, 10.9]",,,,,,,,,,,,0.439998,,,,,,,,,,,,0a6f4f70-5246-4b07-aeec-94bc45bcc800,895,,"[31.6, 10.9]",3825738,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,39,Atlético Madrid,212,"['5daa6d5f-297d-44f9-8839-7a59b0a9f3f3', 'b7269458-529f-45fc-93b8-bd44e51bd3de']",26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:26.085,Carry,
,,,,,,"[30.5, 20.3]",,,,,,,,,,,,0.64105,,,,,,,,,,,,d06971c5-88a6-4ad7-8387-503c34b92a36,898,,"[30.6, 20.3]",3825738,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,39,Atlético Madrid,212,"['597fd932-c1bf-40eb-8c33-a81fa00bf448', 'f29503ed-dc63-471e-84d8-dbe7a68ae9b0']",27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:27.448,Carry,
,,,,,,"[43.9, 19.2]",,,,,,,,,,,,0.722696,,,,,,,,,,,,0d19010e-9b34-404f-b107-9f8327bcfe48,901,,"[40.2, 18.8]",3825738,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Center Attacking Midfield,39,Atlético Madrid,212,"['3fcf3398-d68d-49d2-aea0-a9415550374f', '6549c98f-d3dc-4089-810f-78b147ac03c1']",28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:28.855,Carry,
,,,,,,"[47.2, 37.2]",,,,,,,,,,,,0.18,,,,,,,,,,,,4da0de60-e8c4-4d9d-9e6a-7fa402a4ba1c,907,,"[46.7, 36.3]",3825738,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,39,Atlético Madrid,212,"['0baf9fe1-5481-4617-a669-e3e449f3648f', '2e892ea0-09ff-4c2e-9ce8-8c29c31e5906', '8341cb57-c502-4924-8650-4a91b41b30e0', 'e580c200-287a-40cc-bf7c-748c948d68e5']",32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:32.295,Carry,True
,,,,,,"[79.6, 60.7]",,,,,,,,,,,,6.176149,,,,,,,,,,,,1a078ba6-32b1-4222-8c4a-caf7c1746d7b,910,,"[47.2, 37.2]",3825738,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,39,Atlético Madrid,212,"['8341cb57-c502-4924-8650-4a91b41b30e0', '9adaff77-7a27-471e-8552-36077abe5fe6', 'e580c200-287a-40cc-bf7c-748c948d68e5']",32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:32.475,Carry,True
,,,,,,"[90.7, 75.7]",,,,,,,,,,,,2.199996,,,,,,,,,,,,ff502ed3-3783-453b-806b-6044d1a97de9,913,,"[84.2, 74.3]",3825738,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,39,Atlético Madrid,212,"['c75c70cc-f33a-4124-99ef-47052d60bc1d', 'f2c56710-0385-4c0c-a5b4-097c620a0885']",40,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:40.219,Carry,
,,,,,,"[83.7, 67.7]",,,,,,,,,,,,0.04,,,,,,,,,,,,24acb310-c032-4cdc-a92f-138533569e88,916,,"[83.7, 67.7]",3825738,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,39,Atlético Madrid,212,"['ba68d363-f236-48ed-8ea2-142fc64d8ac5', 'f05b4d8f-41ea-4fab-be46-226a1a7043d3']",43,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:43.052,Carry,
,,,,,,"[75.5, 65.7]",,,,,,,,,,,,3.279997,,,,,,,,,,,,ff292b69-a1bf-4e55-99fb-2c52fbb11e8b,921,,"[79.7, 69.4]",3825738,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,39,Atlético Madrid,212,"['5ca73440-acfd-4e34-bf24-e2c563ed55e0', '7208f61e-7455-473e-8747-82105d368c7f']",44,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:44.795,Carry,
,,,,,,"[86.2, 65.4]",,,,,,,,,,,,0.84,,,,,,,,,,,,16b3d861-ca91-487c-a3d3-8d6a96886694,924,,"[86.6, 65.4]",3825738,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Left Wing,39,Atlético Madrid,212,"['bb3370f9-7e46-4305-9e88-83d20114aa7f', 'd56e2b8f-ea40-4828-89c2-35710a37d735']",48,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:48.672,Carry,
,,,,,,"[91.3, 75.7]",,,,,,,,,,,,1.794159,,,,,,,,,,,,f718fb4e-b16b-49ad-95ee-88061e69d36f,927,,"[91.3, 75.7]",3825738,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,39,Atlético Madrid,212,"['36bb19f0-e105-4d0c-a422-9ce8ff92f7de', '80165cb3-be52-4701-8d31-97fe964ac5c3']",50,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:50.408,Carry,
,,,,,,"[105.5, 25.8]",,,,,,,,,,,,1.100321,,,,,,,,,,,,bbf9d5ac-9f51-4300-8165-9f3de6fa65c6,930,,"[103.3, 25.6]",3825738,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,39,Atlético Madrid,212,"['4a85417d-aa41-444d-ba9c-1080508fccaa', 'a7e8a3b9-5741-4ed0-8120-982127464532']",55,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:55.468,Carry,
,,,,,,"[60.5, 5.4]",,,,,,,,,,,,1.12687,,,,,,,,,,,,799e57af-6138-4ab4-b4a9-7f1ba7c8357c,939,,"[58.6, 9.4]",3825738,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dani Castellano Betancor,6932.0,Left Back,40,Las Palmas,208,"['01541eb6-e679-4f27-9da7-bb22cb0e1001', '4e68436d-253e-4c8c-a0b2-28e25503c25c']",1,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:01.121,Carry,
,,,,,,"[66.8, 4.4]",,,,,,,,,,,,0.436016,,,,,,,,,,,,b8cd900c-7fd1-4df8-9398-5741055b5e80,942,,"[69.2, 4.8]",3825738,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonathan Viera Ramos,10755.0,Left Wing,40,Las Palmas,208,"['28511165-020d-4340-9e90-5412843ea488', '61f71ceb-c6ba-45d5-9794-306a10ccccac', 'fac8c9bb-51c3-421a-82e8-9fee86a242f8']",3,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:03.132,Carry,True
,,,,,,"[48.4, 12.8]",,,,,,,,,,,,1.676224,,,,,,,,,,,,959b9f7b-768f-4d0d-bfc8-6c2a939eedbe,946,,"[55.6, 7.7]",3825738,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dani Castellano Betancor,6932.0,Left Back,40,Las Palmas,208,"['6c2644d6-0a1f-486c-b280-72627002a897', '84b65c49-e870-4bb8-ab31-dff6521f1009']",4,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:04.535,Carry,
,,,,,,"[39.4, 20.1]",,,,,,,,,,,,1.128112,,,,,,,,,,,,11dd7b66-8652-4e69-bedb-ad2ea7d21532,949,,"[39.4, 20.1]",3825738,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Garrido Behovide,26448.0,Left Center Back,40,Las Palmas,208,"['16f6f79c-da7f-4141-9b9a-ab3b5d23c2e4', 'b88d9b61-3120-46fd-9c5c-f3770b6a4f91']",7,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:07.490,Carry,
,,,,,,"[39.2, 56.5]",,,,,,,,,,,,1.221377,,,,,,,,,,,,c3e23901-92a9-47b4-9dd5-9520a41de2d3,952,,"[39.4, 58.9]",3825738,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aythami Artiles Oliva,8440.0,Right Center Back,40,Las Palmas,208,"['9c744721-0359-4dd9-97ea-e9fbf1f406b8', 'ba9c1de7-badb-46dd-ab6d-8f375577c26a']",10,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:10.224,Carry,
,,,,,,"[55.4, 77.0]",,,,,,,,,,,,0.528957,,,,,,,,,,,,d3a5b0bb-b0d2-4eb9-875c-467cd10f5b45,957,,"[55.2, 77.3]",3825738,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,David García Santana,6927.0,Right Back,40,Las Palmas,208,"['2e62ce7a-c7ba-4cb8-9c51-48192fb5ebf6', 'f21a3d14-a6a0-4057-ac88-fed6d3adf5e3']",14,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:14.418,Carry,
,,,,,,"[32.2, 70.9]",,,,,,,,,,,,0.793797,,,,,,,,,,,,6d01d050-0568-4bac-afec-f27277f75594,963,,"[34.5, 71.2]",3825738,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,41,Las Palmas,208,"['059493f2-14dd-4be9-a6f7-17f03189b4bf', 'b508bdd9-b40a-4fb7-8da1-c8436110308d']",37,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:37.715,Carry,
,,,,,,"[56.6, 16.8]",,,,,,,,,,,,4.333439,,,,,,,,,,,,c6921cb7-7a9e-4f0d-b410-289ed2c015b0,966,,"[36.1, 30.8]",3825738,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,41,Las Palmas,208,"['b35cf208-1bd6-4997-b593-952f50ef0f20', 'd8254e14-c1c9-41d6-be15-b7d1a61ed256']",40,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:40.666,Carry,
,,,,,,"[73.4, 9.4]",,,,,,,,,,,,3.992983,,,,,,,,,,,,32dc6bc0-3c7d-4bea-bce4-3283bc877b88,969,,"[71.2, 5.7]",3825738,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,41,Las Palmas,208,"['5bdcea35-6799-4f5e-82b2-5911aa4f5aa2', 'f7625295-8a83-46fd-a2db-0e9588d0847e']",46,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:46.262,Carry,
,,,,,,"[67.2, 15.9]",,,,,,,,,,,,1.48974,,,,,,,,,,,,79854bfa-65fc-42d8-afe5-bdf04b5e5c62,972,,"[67.5, 17.9]",3825738,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,41,Las Palmas,208,"['0da62744-2633-4a91-a4d3-0fd717686886', '5874d314-79e0-4107-9b2b-1c16305610e5', 'f7f3cd06-7146-4b3e-a872-feaa49bfe9e5']",51,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:51.114,Carry,True
,,,,,,"[96.2, 9.8]",,,,,,,,,,,,1.227156,,,,,,,,,,,,02393c04-75c4-43d8-8f8f-111a2f8fc1ad,979,,"[86.5, 7.4]",3825738,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,41,Las Palmas,208,"['43a654a8-370a-40fb-b2e1-ff26e7136fbe', '5863f86c-d6af-4dbf-a36c-faafaa669c38', '9a5272cd-c799-4fe3-a864-78e6a981ec11']",54,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:54.414,Carry,True
,,,,,,"[65.1, 11.8]",,,,,,,,,,,,1.419821,,,,,,,,,,,,8c180326-afaf-415e-9334-8eb8fa46392c,985,,"[64.8, 11.6]",3825738,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Garrido Behovide,26448.0,Left Center Back,41,Las Palmas,208,"['59daee15-b891-4e17-b626-614c198512c3', '9f6e990a-17b3-4a39-a980-19fa189233c0']",59,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:59.505,Carry,
,,,,,,"[71.2, 5.4]",,,,,,,,,,,,1.385269,,,,,,,,,,,,a042e8e6-da58-4473-8112-39b015ad2191,988,,"[78.5, 5.7]",3825738,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,41,Las Palmas,208,"['d2707fbf-e1f5-48f4-be29-b029595bfe8d', 'e8b55675-0503-471b-99c6-9b36a3278af1', 'f57ef7eb-4ab9-4f5c-be24-f83c66b1cc16']",2,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:02.007,Carry,True
,,,,,,"[52.4, 12.7]",,,,,,,,,,,,0.996968,,,,,,,,,,,,4dfa9811-103f-4248-8b32-a00c733c92e4,992,,"[54.1, 10.4]",3825738,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Garrido Behovide,26448.0,Left Center Back,41,Las Palmas,208,"['9cb89358-d283-4def-bf6b-211f3ac0e488', 'eb2a82ab-5838-433d-b4fd-9d64c9da001b']",5,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:05.348,Carry,
,,,,,,"[52.8, 67.7]",,,,,,,,,,,,3.138807,,,,,,,,,,,,7c3fd8f1-f9ed-4860-af67-82f2e2730731,995,,"[42.6, 46.4]",3825738,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,41,Las Palmas,208,"['23b62e09-30e9-4126-a72e-ac7d7be74af4', '66d2b716-5daf-4751-ad1b-0fe2b0f4ff2d']",8,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:08.013,Carry,
