bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.319187,,,,,,,,,,,,,,,44834c63-6b27-4960-86e7-72c6ed6a0b47,16,,,"[11.5, 60.3]",3825678,0,,,,,0.9352859,,Right Foot,,,"[21.9, 74.4]",,Ground Pass,17.52056,,,,,Daniel Carvajal Ramos,5721.0,,,,,,,1,From Kick Off,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,2,Real Madrid,220,['177df460-6653-4a68-ab00-8b3d0302e9c5'],10,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:10.007,Pass,
,,,,,,,,,,,,,,,,,0.937326,,,,,,,,,,,,,,,62a2330f-457f-4cf3-8024-142a1391ee1a,19,,,"[29.5, 72.5]",3825678,0,,,,,-0.8064477,,Right Foot,,,"[38.8, 62.8]",,Ground Pass,13.438005,,,,,Luka Modrić,5463.0,,,,,,,1,From Kick Off,Daniel Carvajal Ramos,5721.0,Right Back,2,Real Madrid,220,['27aa2eaf-b360-448e-a807-d8ced080243b'],12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:12.419,Pass,
,,,,,,,,,,,,,,,,,3.1389,,,,,,,,,,,,,,,4424f65e-4504-4423-9354-7d2f9b129d64,22,,,"[45.2, 55.4]",3825678,0,,,,,-1.4493046,,Right Foot,,,"[51.5, 3.8]",,High Pass,51.98317,,,,,Danilo Luiz da Silva,3063.0,,,True,,,,1,From Kick Off,Luka Modrić,5463.0,Right Defensive Midfield,2,Real Madrid,220,['613ad35d-0876-45d5-9798-9428333a9973'],15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:15.015,Pass,
,,,,,,,,,,,,,,,,,1.807229,,,,,,,,,,,,,,,90b624ea-54d3-4cdf-be42-1e95a9eba175,25,,,"[51.3, 3.0]",3825678,0,,,,,2.6803148,,Right Foot,,,"[34.4, 11.4]",,Ground Pass,18.872467,,,,,José Ignacio Fernández Iglesias,5202.0,,,,,,,1,From Kick Off,Danilo Luiz da Silva,3063.0,Left Back,2,Real Madrid,220,['22b9aeff-51aa-4995-b998-2bfae69a9857'],19,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:19.175,Pass,
,,,,,,,,,,,,,,,,,0.700731,,,,,,,,,,,,,,,bba44fe5-07a0-4a57-9e4f-1198ac2f0697,28,,,"[35.6, 12.1]",3825678,0,,,,,-0.47646743,,Right Foot,,,"[41.8, 8.9]",,Ground Pass,6.9771056,,,,,Toni Kroos,5574.0,,,,,,,1,From Kick Off,José Ignacio Fernández Iglesias,5202.0,Left Center Back,2,Real Madrid,220,['279c23c2-e34d-4cd3-8dfc-46c65771e8b7'],21,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:21.565,Pass,
,,,,,,,,,,,,,,,,,1.211481,,,,,,,,,,,,,,,be874fd9-9cd9-4434-bae8-8166f6fa8ca8,30,,,"[41.8, 8.9]",3825678,0,,,,,3.0084562,,Left Foot,,,"[30.6, 10.4]",,Ground Pass,11.3,,,,,José Ignacio Fernández Iglesias,5202.0,,,,,,,1,From Kick Off,Toni Kroos,5574.0,Left Defensive Midfield,2,Real Madrid,220,['1a32da8e-1f0c-4ba8-90d5-966fd6a9aceb'],22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:22.266,Pass,
,,,,,,,,,,,,,,,,,1.214425,,,,,,,,,,,,,,,11285cd9-11fc-4bb9-a85e-fa93c5dd065f,33,,,"[30.6, 10.4]",3825678,0,,,,,1.6364458,,Right Foot,,,"[28.7, 39.3]",,Ground Pass,28.962389,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,1,From Kick Off,José Ignacio Fernández Iglesias,5202.0,Left Center Back,2,Real Madrid,220,['724ceb76-82b2-4ce8-b629-a28cf5adfaf4'],24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:24.590,Pass,
,,,,,,,,,,,,,,,,,0.875517,,,,,,,,,,,,,,,e0747386-2217-4dc3-9ab5-2db173170efb,36,,,"[28.0, 42.7]",3825678,0,,,,,0.45368117,,Left Foot,,,"[40.1, 48.6]",,Ground Pass,13.461798,,,,,Toni Kroos,5574.0,,,,,,,1,From Kick Off,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,2,Real Madrid,220,['5cfdeb3d-4933-4606-b6ce-fe0f10f022bb'],28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:28.462,Pass,
,,,,,,,,,,,,,,,,,1.506506,,,,,,,,,,,,,,,83bbe132-9f71-49c6-bd55-ce8b85d5df17,38,,,"[40.1, 48.6]",3825678,0,,,,,-1.8741763,,Left Foot,,,"[32.9, 25.6]",,Ground Pass,24.100622,,,,,José Ignacio Fernández Iglesias,5202.0,,,,,,,1,From Kick Off,Toni Kroos,5574.0,Left Defensive Midfield,2,Real Madrid,220,['0a49188d-4718-4263-a40e-013c026f0068'],29,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:29.338,Pass,
,,,,,,,,,,,,,,,,,3.234825,,,,,,,,,,,,,,,fe51b3ef-2bc8-4bff-9f4b-78c3d64af243,41,,,"[31.2, 26.7]",3825678,0,,,,,0.4536206,,Right Foot,,,"[75.3, 48.2]",,High Pass,49.0618,,,Incomplete,,,,,,,,,,1,From Kick Off,José Ignacio Fernández Iglesias,5202.0,Left Center Back,2,Real Madrid,220,"['a52f5911-d3a1-414e-a860-5a6a82b29493', 'cfb7ddbe-9bb3-40a3-ba0f-bd75f69df6a5']",30,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:30.844,Pass,True
,,,,,,,,,,,,,,,,,2.593297,,,,,,,,,,,,,,,de1a75f2-0251-4dac-9f72-32fcafdd7e49,44,,,"[44.6, 32.3]",3825678,0,,,,,0.6699715,,Right Foot,,,"[75.4, 56.7]",,High Pass,39.293766,,,,,Takashi Inui,5687.0,,,,,,,1,Regular Play,Aleksandar Pantić,27239.0,Left Center Back,3,Eibar,322,['b1c378a9-8735-410b-b62d-84430960276d'],35,,,,,,,,,,,,,,,,,,Eibar,322,00:00:35.178,Pass,
,,,,,,,,,,,,,,,,,1.315207,,,,,,,,,,,,,,,05964535-ceaa-4015-a9d7-1e314d164186,47,,,"[75.6, 57.0]",3825678,0,,,,,1.5957911,,Right Foot,,,"[75.3, 69.0]",,High Pass,12.00375,,,Incomplete,,Saúl Berjón Pérez,24070.0,,,,,,,1,Regular Play,Takashi Inui,5687.0,Left Wing,3,Eibar,322,"['b71fe95e-cd97-4069-820d-21d159a7323d', 'ebc187b0-e978-408a-af43-bcc33cbbedfc']",38,,,,,,,,,,,,,,,,,,Eibar,322,00:00:38.014,Pass,
,,,,,,,,,,,,,,,,,1.113626,,,,,,,,,,,,,,,3c95f12e-f7c8-4bd9-83e4-f29338bcea11,50,,,"[55.3, 61.0]",3825678,0,,,,,0.4777312,,Head,,,"[69.4, 68.3]",,Low Pass,15.877657,,,,,Saúl Berjón Pérez,24070.0,,,,,,Recovery,1,Regular Play,Daniel García Carrillo,6775.0,Center Defensive Midfield,3,Eibar,322,['8829a236-6878-49ea-8144-19219957d349'],40,,,,,,,,,,,,,,,,,,Eibar,322,00:00:40.902,Pass,
,,,,,,,,,,,,,,,,,0.743519,,,,,,,,,,,,,,,69bb4e95-5113-409b-afc0-79a194cb6d17,53,,,"[68.4, 68.6]",3825678,0,,,,,-2.2989323,,Right Foot,,,"[61.0, 60.3]",,Ground Pass,11.119802,,,,,Gonzalo Escalante,6712.0,,,,,,,1,Regular Play,Saúl Berjón Pérez,24070.0,Right Wing,3,Eibar,322,['17fa8612-d2b7-4d7c-a19b-6760b8504469'],42,,,,,,,,,,,,,,,,,,Eibar,322,00:00:42.085,Pass,
,,,,,,,,,,,,,,,,,0.761495,,,,,,,,,,,,,,,58514d38-dbbc-4c3e-a811-82cc6c72fe15,56,,,"[64.2, 59.5]",3825678,0,,,,,-0.76526666,,Left Foot,,,"[79.4, 44.9]",,Ground Pass,21.076054,,,,,Sergio Enrich Ametller,6700.0,,,,,,,1,Regular Play,Gonzalo Escalante,6712.0,Right Center Midfield,3,Eibar,322,['d18382c7-bea7-4c11-8413-b24b5837df28'],44,,,,,,,,,,,,,,,,,,Eibar,322,00:00:44.583,Pass,
,,,,,,,,,,,,,,,,,3.425462,,,,,,,,,,,,,,,4aa2572b-f75b-4acf-b1a7-2e5ba1947142,61,,,"[77.9, 47.2]",3825678,0,,,,,0.7376585,,Right Foot,,,"[109.7, 76.1]",,High Pass,42.970337,,,,,Takashi Inui,5687.0,,,,,,,1,Regular Play,Sergio Enrich Ametller,6700.0,Center Forward,3,Eibar,322,"['816fee21-2c97-40ee-a9f3-8121a83ea96b', 'aa63f270-1e22-49eb-984c-777065aa4794', 'c91fdef2-ab1b-46ee-9455-b938418d4183']",46,,,,,,,,,,,,,,,,,,Eibar,322,00:00:46.920,Pass,True
,,,,,,,,,,,,,,,,,1.556778,,,,,,,,,,,,,,,30616e7b-70ec-40a2-8207-2617dce28086,64,,,"[111.2, 72.3]",3825678,0,,,,,-0.8876049,,Right Foot,,,"[118.2, 63.7]",,Ground Pass,11.088733,,,,,Ander Capa Rodríguez,6699.0,,,,,,,1,Regular Play,Takashi Inui,5687.0,Left Wing,3,Eibar,322,['3c5fb935-6951-4cda-9f93-47128eb07eea'],51,,,,,,,,,,,,,,,,,,Eibar,322,00:00:51.932,Pass,
,,,,,,,,,,,,,,,,,0.169406,,,,,,,,,,,,,,,e17df52e-8f91-4651-b2c1-5068360514b3,67,,,"[117.7, 63.1]",3825678,0,,,,,-1.9138203,,Right Foot,,,"[115.2, 56.1]",,Ground Pass,7.4330344,,,Incomplete,,,,,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,3,Eibar,322,['71238830-4f9e-48c8-82ec-14585d70a9f0'],53,,,,,,,,,,,,,,,,,,Eibar,322,00:00:53.503,Pass,
,,,,,,,,,,,,,,,,,1.345071,,,,,,,,,,,,,,,ffaccc8f-ffe5-40f2-9007-f78ad866c489,69,,,"[120.0, 80.0]",3825678,1,,,,,-1.8252224,,Right Foot,,,"[111.6, 47.7]",,High Pass,33.37439,,,Incomplete,True,,,,,,Outswinging,,Corner,1,From Corner,Saúl Berjón Pérez,24070.0,Right Wing,4,Eibar,322,['60828b3c-4753-47ab-9762-e88724d799d6'],25,,,,,,,,,,,,,,,,,,Eibar,322,00:01:25.312,Pass,
,,,,,,,,,,,,,,,,,1.834265,,,,,,,,,,,,,,,5df4d908-59d9-4402-a238-923b6fe3a728,71,,,"[99.6, 41.3]",3825678,1,,,,,-0.8567056,,Head,,,"[106.1, 33.8]",,High Pass,9.924717,,,Incomplete,,,,,,,,,Recovery,1,From Corner,Daniel García Carrillo,6775.0,Center Defensive Midfield,4,Eibar,322,['feeb35c0-2805-49c1-b03e-e8594b06af54'],28,,,,,,,,,,,,,,,,,,Eibar,322,00:01:28.364,Pass,
,,,,,,,,,,,,,,,,,0.827461,,,,,,,,,,,,,,,646e73f2-64b9-4664-a104-e46d05ab8dd9,75,,,"[62.3, 52.0]",3825678,1,,,,,-0.9174379,,Left Foot,,,"[73.4, 37.5]",,Ground Pass,18.260887,,,Incomplete,,Gareth Frank Bale,6399.0,,,,Through Ball,True,,1,From Corner,James David Rodríguez Rubio,5695.0,Right Midfield,4,Eibar,322,"['71cd65b2-dc0d-4499-a758-aa8fa49fd82a', 'e2d0bffa-dc97-4383-a114-831417db0243']",37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:37.133,Pass,
,,,,,,,,,,,True,,,,,,2.082505,,,,,,,,,,,,,,,71cd65b2-dc0d-4499-a758-aa8fa49fd82a,77,,,"[46.7, 42.6]",3825678,1,,,,,-0.7807253,,Right Foot,,,"[68.2, 21.3]",,High Pass,30.264502,,,,,Sergio Enrich Ametller,6700.0,,,,,,Interception,1,From Corner,Ander Capa Rodríguez,6699.0,Right Back,4,Eibar,322,"['646e73f2-64b9-4664-a104-e46d05ab8dd9', 'e8250337-6683-4af0-98ee-4f24c972e409']",37,,,,,,,,,,,,,,,,,,Eibar,322,00:01:37.961,Pass,
,,,,,,,,,,,,,,,,,0.552188,,,,,,,,,,,,,,,57bc038d-89ab-443d-9bc7-c268196964b1,79,,,"[66.9, 21.3]",3825678,1,,,,,2.0977395,,Other,,,"[63.7, 26.8]",,Low Pass,6.3631754,,,Incomplete,,,,,,,,,,1,From Corner,Sergio Enrich Ametller,6700.0,Center Forward,4,Eibar,322,['065f3f88-f902-4d0f-bd79-deec89911afd'],40,,,,,,,,,,,,,,,,,,Eibar,322,00:01:40.043,Pass,
,,,,,,,,,,,,,,,,,1.172998,,,,,,,,,,,,,,,1989fd85-9e29-4ea3-99ee-d52c8c734958,83,,,"[46.9, 53.1]",3825678,1,,,,,-1.821799,,Right Foot,,,"[42.9, 37.5]",,Ground Pass,16.104658,,,,,José Ignacio Fernández Iglesias,5202.0,,,,,,,1,From Corner,Luka Modrić,5463.0,Right Defensive Midfield,4,Eibar,322,"['0ff3acfd-22ad-43c8-bd2c-42e92502084a', '70f74218-9445-4077-9829-f86693e8c7df']",42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:42.940,Pass,True
,,,,,,,,,,,,,,,,,0.448984,,,,,,,,,,,,,,,99a24c2c-2e84-41cc-a2f4-e1d7721945ec,86,,,"[42.6, 36.0]",3825678,1,,,,,-0.9394474,,Right Foot,,,"[49.4, 26.7]",,Ground Pass,11.520851,,,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,1,From Corner,José Ignacio Fernández Iglesias,5202.0,Left Center Back,4,Eibar,322,"['9295a03d-b89b-4817-aebc-fb9a79c3ac0a', '9bb6650c-ba59-4869-87f9-0ed014a81a17']",45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:45.137,Pass,
,,,,,,,,,,,,,,,,,0.847818,,,,,,,,,,,,,,,2fde9968-9a66-47a3-945c-31d9838ea935,89,,,"[57.8, 39.9]",3825678,1,,,,,2.1112158,,Right Foot,,,"[54.5, 45.4]",,Low Pass,6.4140472,,,,,Daniel García Carrillo,6775.0,,,,,,Recovery,1,From Corner,Adrián González Morales,6557.0,Left Center Midfield,4,Eibar,322,['f3fd82d7-ee62-48bb-b6fd-a7926aee13cd'],47,,,,,,,,,,,,,,,,,,Eibar,322,00:01:47.229,Pass,
,,,,,,,,,,,,,,,,,2.780784,,,,,,,,,,,,,,,20a9e624-5c2f-4c74-98cf-ecf12fcf2d32,92,,,"[54.5, 45.4]",3825678,1,,,,,-1.4390714,,Left Foot,,,"[58.7, 13.7]",,High Pass,31.977022,,,,,David Juncà Reñé,6776.0,,,,,,,1,From Corner,Daniel García Carrillo,6775.0,Center Defensive Midfield,4,Eibar,322,['66778831-8e01-49e8-9b9f-2e8584c5f003'],48,,,,,,,,,,,,,,,,,,Eibar,322,00:01:48.341,Pass,
,,,,,,,,,,,,,,,,,4.058314,,,,,,,,,,,,,,,8c811af7-2723-4a87-b18d-0b640250c2f0,96,,,"[63.7, 10.6]",3825678,1,,,,,0.047799554,,Left Foot,,,"[107.6, 12.7]",,High Pass,43.9502,,,,,Takashi Inui,5687.0,,,,,,,1,From Corner,David Juncà Reñé,6776.0,Left Back,4,Eibar,322,"['4396e435-0042-4c4b-b839-50f64ca11c27', '76584b61-c1cf-4f6a-898b-e97694a5f8b9']",52,,,,,,,,,,,,,,,,,,Eibar,322,00:01:52.196,Pass,True
,,,,,,,,,,,,,,,,,3.25647,,,,,,,,,,,,,,,b82e928d-8be0-486f-afe5-5e8429a94da1,100,,,"[11.6, 80.0]",3825678,2,,True,,,-0.90975314,,,,,"[18.6, 71.0]",,High Pass,11.401754,,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,5,Real Madrid,220,['b2230665-f678-4aa9-a589-2b9bf3d19133'],6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:06.708,Pass,
,,,,,,,,,,,,,,,,,1.999984,,,,,,,,,,,,,,,b2230665-f678-4aa9-a589-2b9bf3d19133,101,,,"[101.5, 9.1]",3825678,2,,,,,-3.1080856,,Left Foot,,,"[83.6, 8.5]",,Low Pass,17.910053,,,,,David Juncà Reñé,6776.0,,,,,,Recovery,1,Regular Play,Adrián González Morales,6557.0,Left Center Midfield,6,Eibar,322,"['70caa496-f23e-40be-be8c-c3ceb74ece40', 'b82e928d-8be0-486f-afe5-5e8429a94da1']",9,,,,,,,,,,,,,,,,,,Eibar,322,00:02:09.964,Pass,
,,,,,,,,,,,,,,,,,1.522593,,,,,,,,,,,,,,,b6e45a34-3331-41fc-8ca2-8dff70171325,104,,,"[81.5, 9.1]",3825678,2,,,,,3.078613,,Left Foot,,,"[59.3, 10.5]",,Ground Pass,22.2441,,,,,Aleksandar Pantić,27239.0,,,,,,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,6,Eibar,322,['334b9264-242e-44ce-bb30-f9db12931244'],12,,,,,,,,,,,,,,,,,,Eibar,322,00:02:12.324,Pass,
,,,,,,,,,,,,,,,,,1.172143,,,,,,,,,,,,,,,8de195a3-23d4-4be5-99f2-76b87ed3fdcc,107,,,"[58.5, 18.8]",3825678,2,,,,,0.7702478,,Left Foot,,,"[65.2, 25.3]",,Ground Pass,9.334881,,,,,Daniel García Carrillo,6775.0,,,,,,,1,Regular Play,Aleksandar Pantić,27239.0,Left Center Back,6,Eibar,322,['2932834c-2c9d-4352-9b75-98c79ac404d4'],18,,,,,,,,,,,,,,,,,,Eibar,322,00:02:18.503,Pass,
