50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318fd17b-2f11-4cf6-b59d-781f7aa6fbdd,1429,,"[66.1, 59.4]",3825622,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,81,Athletic Club,215,['b280ced1-eac3-4a22-bacb-9dcd939d8e6a'],49,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:49.842,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a10ede6f-79c5-40e2-aaa3-45c91a543054,1431,,"[62.1, 70.9]",3825622,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,81,Athletic Club,215,['426f5a71-4830-40ba-8747-1d8e01ce65bc'],50,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:50.932,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c72aeef4-a9c8-495e-8d06-8765a679007e,1434,,"[56.6, 73.8]",3825622,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,81,Athletic Club,215,['d7694b98-b9d2-42c8-b9c5-929e6507a250'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:53.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d5788b6-ce05-4550-90d0-a2e3e9750c78,1439,,"[74.0, 22.6]",3825622,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Negredo Sánchez,20542.0,Center Forward,82,Valencia,207,['90161398-bac7-4748-853c-017b64a17978'],55,,,,,,,,,,,,,,,,,Valencia,207,00:37:55.478,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e0e612a-385e-4d25-9976-7b2fba0cbf0c,1441,,"[99.2, 6.5]",3825622,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zakaria Bakkali,6725.0,Left Wing,82,Valencia,207,['59ea91b7-6389-4db4-b094-fccc836edbd8'],57,,,,,,,,,,,,,,,,,Valencia,207,00:37:57.779,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02a08328-6c7f-4cc6-803a-ccbf3d730f1a,1448,,"[115.1, 39.6]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Negredo Sánchez,20542.0,Center Forward,82,Valencia,207,['7a3477f7-06df-469e-bf71-c2e02d39606a'],3,,,,,,,,,,,,,,,,,Valencia,207,00:38:03.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd3be156-e007-41ef-8504-6f289b46a5b4,1452,,"[56.9, 77.5]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,82,Valencia,207,['31874f53-5435-4e82-bbde-99baf93eb770'],12,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:12.564,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4123f265-4919-4537-bf31-a2c7ba1b6db8,1455,,"[73.0, 70.0]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,82,Valencia,207,['ce49da96-1a8c-44d1-8d9b-de1e534f98f7'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:14.072,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2767f642-8cca-4d10-8a8b-50371566bd99,1457,,"[51.2, 8.6]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Right Defensive Midfield,82,Valencia,207,['61d1d05c-e240-4c9c-ac70-e544e2b8e472'],14,,,,,,,,,,,,,,,,,Valencia,207,00:38:14.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cc79c44-80f3-4f5a-8fb1-0f76dbd66f3b,1459,,"[52.5, 3.2]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,82,Valencia,207,['469a02a7-e66c-420c-a34f-8ea47e8d1fbe'],15,,,,,,,,,,,,,,,,,Valencia,207,00:38:15.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33bea2cb-f2dd-46f2-8682-8a06b9bae692,1467,,"[78.9, 59.2]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,82,Valencia,207,['fc1ab0d7-128a-4d0e-81b9-8fbf97769dfd'],21,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:21.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5680c711-c869-4e9c-8569-20ef5dc76edb,1474,,"[46.7, 25.5]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Center Attacking Midfield,82,Valencia,207,['250ba753-de36-47af-beab-3ae273eed2ec'],24,,,,,,,,,,,,,,,,,Valencia,207,00:38:24.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a7f8a08-9f65-4e21-a12a-b21ee3dd2a7d,1477,,"[62.5, 3.9]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zakaria Bakkali,6725.0,Left Wing,82,Valencia,207,['dd7a582a-cc7c-48dc-9c67-b8a93e3ef05c'],28,,,,,,,,,,,,,,,,,Valencia,207,00:38:28.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c28ee72-5de8-4198-901f-0b20d56df350,1479,,"[48.8, 3.6]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Center Attacking Midfield,82,Valencia,207,['e3081598-147d-411c-8750-11b229836f0b'],30,,,,,,,,,,,,,,,,,Valencia,207,00:38:30.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e95d17dd-c72f-4bf7-bfef-1cc22ec06634,1482,,"[28.9, 6.3]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Alfonso Orbán Alegre,27480.0,Left Back,82,Valencia,207,['c129e7d8-c6ab-42f8-bfd6-045326d783c6'],32,,,,,,,,,,,,,,,,,Valencia,207,00:38:32.168,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e62d4df-8852-4f76-873b-cbbd7b5ac2b2,1485,,"[23.6, 27.7]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,82,Valencia,207,['76dab3ca-6120-44c9-91e6-7913f4fdeb94'],34,,,,,,,,,,,,,,,,,Valencia,207,00:38:34.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0525ef88-c6c6-433a-88cb-9b01780c09d7,1488,,"[35.7, 53.2]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,82,Valencia,207,['582ab4c0-6260-421e-aca4-4c2bf458bbbd'],37,,,,,,,,,,,,,,,,,Valencia,207,00:38:37.703,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b1c087f-5e33-45a0-9502-2bc131c8cfb6,1491,,"[55.5, 56.6]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofiane Feghouli,18724.0,Right Wing,82,Valencia,207,['b4ef887f-108c-4e73-82ac-91595f63febc'],40,,,,,,,,,,,,,,,,,Valencia,207,00:38:40.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1e84ac4-44f5-462d-aa5d-2c18abf6077f,1499,,"[62.8, 41.2]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Left Defensive Midfield,83,Athletic Club,215,['404800b9-d0b1-4754-a870-e7fc9873cf8c'],41,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:41.791,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435a7c02-0760-44df-a237-5491337bd046,1501,,"[55.8, 10.7]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,83,Athletic Club,215,['5ed431f5-7671-4022-8ed3-c1d3c873be86'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:43.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8fc32fa-d1f4-4f9f-97c6-e8efa8c42af3,1504,,"[72.1, 14.6]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,83,Athletic Club,215,['975dab8e-c6f9-4c3b-9b59-86e0b2d30ab2'],44,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:44.444,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eee4d3aa-7091-4684-b293-bed18f5f9706,1507,,"[78.8, 26.8]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,83,Athletic Club,215,['31928374-aac7-4c04-b6d6-41aa2df380ac'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:47.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272012b2-ba3f-46cc-8699-4060e6b34b35,1512,,"[71.6, 76.6]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,83,Athletic Club,215,['35032709-60a2-43ea-8426-9d3caf97f9ca'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:53.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405a35cd-93b7-4fa2-96db-4be2f4d3368a,1515,,"[74.1, 68.2]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,83,Athletic Club,215,['da4d2e3f-aded-4426-badc-fac7a0b575a1'],54,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:54.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77a6d15d-c72f-41b6-abb5-38a5aa942cab,1518,,"[69.4, 73.6]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,83,Athletic Club,215,['0e187efd-338d-42c7-a7b2-59e02206e9f3'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:56.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123483a-6306-4f47-98b6-6711302e9bd9,1522,,"[80.5, 63.2]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,83,Athletic Club,215,"['328c9177-0500-4413-9bc1-dcb3917fc621', 'f7a5856a-212f-4d2b-bce0-282c399a38ec']",58,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:58.262,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187b16c6-440a-4d9c-bece-21d5faf87631,1524,,"[79.0, 76.9]",3825622,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,83,Athletic Club,215,['48f5df67-9cac-44dc-b268-b4754515aa5c'],59,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:59.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17836436-a4a8-4118-a42c-62b33e59acb7,1527,,"[105.5, 58.4]",3825622,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,83,Athletic Club,215,['be0056e9-e628-47d9-8aed-b37623760f4b'],2,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:02.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896138b0-d8f5-46a2-a879-a8219ba98c79,1532,,"[114.9, 32.1]",3825622,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mikel San José Domínguez,6389.0,Left Defensive Midfield,84,Athletic Club,215,['670e5ef9-fc4d-4369-9fd9-3c9fe1a3c189'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:51.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32dcd98b-3c64-4326-ab1e-be878b0c920a,1538,,"[69.1, 14.0]",3825622,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Markel Susaeta Laskurain,6390.0,Left Wing,84,Athletic Club,215,['713ad584-2700-42c6-9326-b597c6b64250'],59,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:59.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a079661d-c543-4848-b9e3-6afdf3687686,1541,,"[50.3, 30.7]",3825622,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mikel San José Domínguez,6389.0,Left Defensive Midfield,84,Athletic Club,215,['2d0b557e-ffca-4ab7-9330-9da0011e7379'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:01.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf731e0d-ef1e-42f3-b24d-37208f2be15b,1544,,"[62.3, 20.8]",3825622,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Raúl García Escudero,6391.0,Center Attacking Midfield,84,Athletic Club,215,['4ee3d5cd-3689-490d-be8d-20d61428f29f'],3,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:03.026,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c181fb6-b090-4bd8-b3b1-46eef89c6a19,1547,,"[109.9, 9.0]",3825622,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aritz Aduriz Zubeldia,6394.0,Center Forward,84,Athletic Club,215,['051c7f8b-3779-48ff-84b7-07f0bdb27d42'],8,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:08.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88503bfe-98fc-4bfb-8000-74abd0435b5a,1549,,"[50.6, 73.5]",3825622,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sofiane Feghouli,18724.0,Right Wing,85,Valencia,207,['503d3f22-1cf4-44ce-aa09-b90617593893'],49,,,,,,,,,,,,,,,,,Valencia,207,00:40:49.288,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f48d3364-1914-448a-b70f-be31c2673fde,1551,,"[62.9, 76.5]",3825622,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Pedro Cavaco Cancelo,7005.0,Right Back,85,Valencia,207,['9ac18a87-ab6c-41e2-b4de-74721f0c8dd8'],51,,,,,,,,,,,,,,,,,Valencia,207,00:40:51.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2203c584-d317-4d5a-9f12-ff85d0dad4f5,1553,,"[35.7, 11.6]",3825622,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,86,Athletic Club,215,['fe6e915b-5dad-42ce-9181-2f339b0f3bc3'],5,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:05.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295600af-a767-4b9a-863c-934b300cae47,1556,,"[71.9, 40.2]",3825622,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,86,Athletic Club,215,['376fa693-2f31-495f-9096-8e2156b688b8'],15,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:15.107,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fd5ef93-5520-48e1-b079-28a72c9d6647,1558,,"[86.4, 21.4]",3825622,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,86,Athletic Club,215,['ed24018a-47aa-4dc4-9179-7e1a658367f8'],16,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:16.408,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb4abe81-5391-42f0-823b-94bb94e74680,1565,,"[77.2, 75.0]",3825622,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sofiane Feghouli,18724.0,Right Wing,87,Valencia,207,['3949953b-f7d5-4edf-878e-c1f7c4e6960e'],51,,,,,,,,,,,,,,,,,Valencia,207,00:41:51.618,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3aa50849-a4dc-4275-848e-024c747d1b85,1567,,"[22.7, 19.6]",3825622,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,88,Athletic Club,215,['02c1cc8f-1ce3-49ba-905c-b060d94a7e46'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:56.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d524c30f-c35b-4b21-a41c-febcce046b67,1569,,"[43.8, 43.6]",3825622,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Left Defensive Midfield,88,Athletic Club,215,['0bfd23cb-01e0-4878-84ed-0368c13a34d7'],59,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:59.861,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b4a60b1-d7d2-4c7d-a383-6fa2f4d77c7a,1572,,"[32.7, 10.5]",3825622,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,88,Athletic Club,215,"['4f368c63-1b89-4e20-8ca9-a994e2054b4e', 'b97d66fc-7b74-4ace-96bc-2d65cb32f025']",1,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:01.254,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9263779-3d1d-42fd-91df-73f54a4e0fd3,1577,,"[9.5, 34.6]",3825622,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,88,Athletic Club,215,['a56bd50e-e2d6-4360-894c-6807c2f1e52f'],6,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:06.144,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc4ad59a-3044-4ab7-956d-6f914fdd1967,1579,,"[72.1, 37.8]",3825622,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,88,Athletic Club,215,['dca4d834-736d-4e19-a430-9ab2a421e485'],9,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:09.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf810624-6edc-4de2-b5cd-ef0bb4ecee18,1586,,"[51.5, 29.7]",3825622,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Left Defensive Midfield,88,Athletic Club,215,['38336a3f-70f8-44e5-8ae4-aa59650ebbb5'],15,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:15.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6e6582c-59e9-484a-80ae-732bf3abe0bc,1589,,"[42.4, 25.0]",3825622,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,88,Athletic Club,215,['11e92158-2164-4df3-82e9-e838c66fca14'],17,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:17.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb61f1de-6187-49fa-9c84-d0f26547e25c,1591,,"[63.2, 48.0]",3825622,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,88,Athletic Club,215,['8ef0f7b6-52c1-498e-a7e5-31c576e0bd1e'],19,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:19.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f609c5cb-2551-47c5-a7b2-39b109b6ad3a,1593,,"[59.3, 74.5]",3825622,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,88,Athletic Club,215,['4f1c4e64-c26c-4602-8f6a-41fed6de3ff2'],21,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:21.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868eb978-d905-4a59-bb18-b756ae092054,1596,,"[58.3, 66.2]",3825622,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,88,Athletic Club,215,['31d7d775-e062-4fab-b205-6deb144addbe'],22,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:22.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0a49af9-07a3-43b5-aa2d-83452e18bf72,1599,,"[57.3, 53.7]",3825622,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,88,Athletic Club,215,['86142299-4739-465b-b6a6-3afc2d15fdee'],25,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:25.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd432f51-f0ec-4d9d-8d40-a189a72da937,1602,,"[62.0, 78.4]",3825622,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,88,Athletic Club,215,['202ad6d0-74e9-44d4-819d-9f506ff33055'],28,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:28.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d322a1ca-3f6d-4b2b-8005-9b3daf9c89e8,1606,,"[111.4, 77.1]",3825622,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iñaki Williams Arthuer,6393.0,Right Wing,88,Athletic Club,215,"['ba4cfecf-c6a8-447f-b4a7-5c6ec0f48887', 'e4aefe0d-5a9c-4d63-b757-2f1aa4a1aec4']",33,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:33.701,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6342c3d8-783c-4c8d-93c9-69b44b07f923,1611,,"[104.0, 56.9]",3825622,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,88,Athletic Club,215,['df6c7e8d-8b22-40f6-8952-87997fa29c96'],44,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:44.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69aba776-9d9e-4860-819b-49bef7d56787,1614,,"[85.3, 55.4]",3825622,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,88,Athletic Club,215,['ca197279-5bbe-4396-8bd9-5fb032f8c5a5'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:46.906,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e0a45db-567b-43ea-90a2-cac5a18b5f3f,1616,,"[110.0, 24.7]",3825622,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Left Wing,88,Athletic Club,215,['913ba1ff-6efc-46f3-9da3-55b7284f1fcf'],48,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:48.563,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c80e7f67-016d-4925-8561-65d72189d743,1620,,"[78.3, 14.2]",3825622,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,89,Athletic Club,215,['8835c90f-230a-4cd6-a646-5d3fd1551df0'],55,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:55.790,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627f3894-1a32-4a04-9271-07d2766dddd2,1623,,"[74.1, 29.4]",3825622,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,89,Athletic Club,215,['4899c0dc-f104-41df-a290-357f7ffd02a1'],57,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:57.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451962b3-aa95-48c9-aceb-f5183768aaba,1626,,"[70.1, 12.3]",3825622,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Left Defensive Midfield,89,Athletic Club,215,['5beb47b6-6520-4c6c-b2cd-2e7f2e75a2e8'],58,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:58.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7a1a14-a618-4bb5-bddb-e3cd60adcc1a,1629,,"[84.9, 43.0]",3825622,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,89,Athletic Club,215,['2c1f6470-b213-43fb-9e6f-8ad0f0d332db'],2,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:02.602,Ball Receipt*,
