50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.033951,,,,,,,,,,,,,244f6468-9522-40e6-a7b9-d05a1c2c40e7,789,,"[103.8, 77.4]",3825733,20,,,,,-1.3496416,,Right Foot,True,,"[110.5, 47.6]",,High Pass,,30.543903,,,,,Daniel Filipe Martins Carriço,6825.0,,,,,,1,From Corner,Michael Krohn-Dehli,6356.0,Left Wing,43,Sevilla,213,['8ff1661d-67c7-4c68-8c93-31828724c373'],20,,,,,,,,,,,,,,,,Sevilla,213,00:20:20.321,Pass,
,,,,,,,,,,,,,,,,,1.153325,,,,,,,,,,,,,76047f8a-942e-48e6-b392-29a02edbcbb3,804,,"[28.3, 27.4]",3825733,20,,True,,,1.1824776,,Right Foot,,,"[33.7, 40.6]",,Ground Pass,,14.261837,,,,,Raúl Albentosa Redal,6727.0,,,,,Free Kick,1,From Free Kick,José Luis García del Pozo,6580.0,Left Defensive Midfield,45,Málaga,223,['06ba7178-ac03-465e-8c37-ef4756c2367d'],39,,,,,,,,,,,,,,,,Málaga,223,00:20:39.602,Pass,
,,,,,,,,,,,,,,,,,1.734652,,,,,,,,,,,,,a276e5a5-266b-4eb7-b138-470d193310be,806,,"[36.4, 41.2]",3825733,20,,,,,1.5990374,,Right Foot,,,"[35.9, 58.9]",,Ground Pass,,17.70706,,,,,Roberto José Rosales Altuve,6569.0,,,,,,1,From Free Kick,Raúl Albentosa Redal,6727.0,Right Center Back,45,Málaga,223,['204f5a66-1ac9-443d-9609-2dc2253765cc'],41,,,,,,,,,,,,,,,,Málaga,223,00:20:41.849,Pass,
,,,,,,,,,,,,,,,,,3.254655,,,,,,,,,,,,,3f78f0f0-1a07-4c0c-a906-f53dd17fea64,809,,"[45.7, 71.4]",3825733,20,,,,,-0.33725318,,Right Foot,,,"[99.6, 52.5]",,Low Pass,,57.1176,,,Incomplete,,,,,,,,,1,From Free Kick,Roberto José Rosales Altuve,6569.0,Right Back,45,Málaga,223,['d199d5a3-bb23-4eb9-91f4-def752e8b468'],46,,,,,,,,,,,,,,,,Málaga,223,00:20:46.848,Pass,
,,,,,,,,,,,,,,,,,2.190721,,,,,,,,,,,,,5edb3900-864f-4892-9810-a81ac8bfb5a4,812,,"[20.5, 23.5]",3825733,20,,,,,-2.031386,,Right Foot,,,"[14.0, 10.4]",,Ground Pass,,14.623953,,,,,Benoît Trémoulinas,27483.0,,,,,,1,Regular Play,Adil Rami,3253.0,Left Center Back,46,Sevilla,213,['e0b01628-925a-419c-9a9c-e86ffffd0559'],51,,,,,,,,,,,,,,,,Sevilla,213,00:20:51.561,Pass,
,,,,,,,,,,,,,,,,,2.51565,,,,,,,,,,,,,9e1ca176-17b7-44ef-84e5-844110e15c68,815,,"[17.5, 10.7]",3825733,20,,,,,0.02143921,,Left Foot,,,"[68.8, 11.8]",,High Pass,,51.31179,,,Incomplete,,Kevin Gameiro,6401.0,,,,,,1,Regular Play,Benoît Trémoulinas,27483.0,Left Back,46,Sevilla,213,"['20371f4c-bd94-42f9-a16a-0fbb5b09244c', '24e7bead-99ce-4b07-9f2c-9cd61f948498']",53,,,,,,,,,,,,,,,,Sevilla,213,00:20:53.770,Pass,
,,,,,,,,,,,,,,,,,1.601486,,,,,,,,,,,,,20371f4c-bd94-42f9-a16a-0fbb5b09244c,817,,"[51.3, 68.3]",3825733,20,,,,True,0.16514868,,,,,"[69.9, 71.4]",,Low Pass,,18.856564,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,46,Sevilla,213,"['9e1ca176-17b7-44ef-84e5-844110e15c68', 'b0abfcd2-263d-4850-8c09-315e02daf46b', 'db0794d1-deb7-4f0f-a043-492a0a2227e9']",56,,,,,,,,,,,,,,,,Málaga,223,00:20:56.286,Pass,True
,,,,,,,,,,,,,,,,,1.216367,,,,,,,,,,,,,f88f0b7b-e14f-4660-8183-2872341fb0d9,821,,"[49.8, 11.0]",3825733,20,,,,,1.7614353,,Right Foot,,,"[47.6, 22.4]",,Ground Pass,,11.61034,,,,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,,1,Regular Play,Michael Krohn-Dehli,6356.0,Left Wing,46,Sevilla,213,['a1471cfd-beae-40db-8c17-7056af32bfa3'],58,,,,,,,,,,,,,,,,Sevilla,213,00:20:58.308,Pass,
,,,,,,,,,,,,,,,,,0.855384,,,,,,,,,,,,,c7560e4e-bfb3-4f80-adc8-b6b4c496cf60,824,,"[53.1, 23.2]",3825733,21,,,,,0.7105383,,Right Foot,,,"[66.0, 34.3]",,Ground Pass,,17.018225,,,,,Víctor Machín Pérez,6841.0,,,,,,1,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,46,Sevilla,213,['236d7d51-d01f-44b8-9268-13bf788da12a'],0,,,,,,,,,,,,,,,,Sevilla,213,00:21:00.772,Pass,
,,,,,,,,,,,,,,,,,0.618727,,,,,,,,,,,,,c3ca970c-7a77-4b00-9b2e-fbdf775ccfe0,828,,"[66.0, 33.7]",3825733,21,,,,,0.61881477,,Right Foot,,,"[72.6, 38.4]",,Ground Pass,,8.1024685,,,,,Kevin Gameiro,6401.0,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Right Wing,46,Sevilla,213,"['b8ac585c-596c-49c5-aa19-b4ae03601212', 'e10aedf9-97da-4bbf-ba2a-54d56d7a69fb']",1,,,,,,,,,,,,,,,,Sevilla,213,00:21:01.709,Pass,True
,,,,,,,,,,,,,,,,,1.706088,,,,,,,,,,,,,0f27b22f-98a5-4239-a29d-4c252ae954e6,831,,"[92.7, 55.2]",3825733,21,,,,,-0.24987459,,Right Foot,,,"[111.9, 50.3]",,Ground Pass,,19.815397,,,Incomplete,,Víctor Machín Pérez,6841.0,,,Through Ball,True,,1,Regular Play,Kevin Gameiro,6401.0,Center Forward,46,Sevilla,213,"['5c99a5a0-b6fb-42c9-acfc-81df69473370', '6a009465-9f7c-4ec3-80e1-5f7bd6d14a16']",5,,,,,,,,,,,,,,,,Sevilla,213,00:21:05.338,Pass,
,,,,,,,,,,,,,,,,,1.698712,,,,,,,,,,,,,dd7352c3-29a6-43a0-867d-0b18ef13ad1e,835,,"[13.9, 28.9]",3825733,21,,,,,-0.07609393,,Drop Kick,,,"[70.3, 24.6]",,High Pass,,56.563683,,,Incomplete,,,,,,,,,1,From Keeper,Idriss Carlos Kameni,26103.0,Goalkeeper,47,Málaga,223,['1f6f112b-28b1-43ed-8c78-a305c08b5df0'],19,,,,,,,,,,,,,,,,Málaga,223,00:21:19.846,Pass,
,,,,,,,,,,,,,,,,,2.664332,,,,,,,,,,,,,1f6f112b-28b1-43ed-8c78-a305c08b5df0,837,,"[49.8, 55.5]",3825733,21,,,,True,-2.8642104,,,,,"[35.4, 51.4]",,High Pass,,14.972308,,,,,Adil Rami,3253.0,,,,,Recovery,1,From Keeper,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,47,Málaga,223,"['24d30c2d-4356-4c85-9948-71ee9dc4be4b', 'd3bd0b03-8bbb-49b2-b188-a4b6645f4f9d', 'dd7352c3-29a6-43a0-867d-0b18ef13ad1e']",21,,,,,,,,,,,,,,,,Sevilla,213,00:21:21.545,Pass,True
,,,,,,,,,,,,,,,,,1.989904,,,,,,,,,,,,,8631da31-7e2a-4196-8abd-b489d5daecac,840,,"[35.6, 51.2]",3825733,21,,,,,-0.40353495,,Left Foot,,,"[71.2, 36.0]",,High Pass,,38.70917,,,Pass Offside,,Kevin Gameiro,6401.0,,,,,,1,From Keeper,Adil Rami,3253.0,Left Center Back,47,Málaga,223,['721085d7-dd80-4bb6-ac86-786e54ef2fc7'],24,,,,,,,,,,,,,,,,Sevilla,213,00:21:24.253,Pass,
,,,,,,,,,,,,,,,,,3.588321,,,,,,,,,,,,,185046f6-22e6-48e0-ba01-e46900e2378c,842,,"[48.9, 44.1]",3825733,21,,True,,,-1.7578579,,Right Foot,,,"[42.9, 12.4]",,Ground Pass,,32.262825,,,,,Weligton Róbson Pena de Oliveira,26669.0,,,,,Free Kick,1,From Free Kick,Raúl Albentosa Redal,6727.0,Right Center Back,48,Málaga,223,['8a320d72-e2d6-4d5f-89f2-13cd6323ae94'],41,,,,,,,,,,,,,,,,Málaga,223,00:21:41.308,Pass,
,,,,,,,,,,,,,,,,,1.033104,,,,,,,,,,,,,6b428591-3647-4403-81be-9f202112bbf9,844,,"[42.2, 12.9]",3825733,21,,,,,-0.8356352,,Right Foot,,,"[50.7, 3.5]",,Ground Pass,,12.6732,,,,,Arthur Etienne Boka,27335.0,,,,,,1,From Free Kick,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,48,Málaga,223,['18d8b08f-7f92-4280-8365-e512a234d92c'],45,,,,,,,,,,,,,,,,Málaga,223,00:21:45.209,Pass,
,,,,,,,,,,,,,,,,,0.945059,,,,,,,,,,,,,d82e59ec-dce7-4032-898d-3c5618dcc36f,847,,"[50.0, 3.5]",3825733,21,,,,,0.6584254,,Left Foot,,,"[60.6, 11.7]",,Ground Pass,,13.401492,,,,,Gonzalo Castro Irizábal,6740.0,,,,,,1,From Free Kick,Arthur Etienne Boka,27335.0,Left Back,48,Málaga,223,['de3edce3-650a-4ec8-9d93-6032988d8161'],47,,,,,,,,,,,,,,,,Málaga,223,00:21:47.064,Pass,
,,,,,,,,,,,,,,,,,0.91221,,,,,,,,,,,,,750913f6-ac62-4f12-a804-b89fe9340b15,851,,"[57.6, 11.9]",3825733,21,,,,,-1.7255132,,Left Foot,,,"[55.9, 1.0]",,Ground Pass,,11.031773,,,,,Arthur Etienne Boka,27335.0,,,,,,1,From Free Kick,Gonzalo Castro Irizábal,6740.0,Left Midfield,48,Málaga,223,"['77b69395-9d78-48b8-b5f8-f8a0276b7f3c', 'a2545752-e294-48be-80ca-3062661d916f']",48,,,,,,,,,,,,,,,,Málaga,223,00:21:48.979,Pass,True
,,,,,,,,,,,,,,,,,0.170703,,,,,,,,,,,,,f95cec4b-6330-48eb-95da-2e9dc9c2d014,854,,"[54.8, 2.9]",3825733,21,,,,,-0.042527534,,Left Foot,,,"[59.5, 2.7]",,Ground Pass,,4.704253,,,Incomplete,,Gonzalo Castro Irizábal,6740.0,,,,,,1,From Free Kick,Arthur Etienne Boka,27335.0,Left Back,48,Málaga,223,"['1df42599-5da9-43d1-8a01-be929b61910a', 'c8fcb5ba-eedd-475e-90f2-a8eace660395']",50,,,,,,,,,,,,,,,,Málaga,223,00:21:50.443,Pass,
,,,,,,,,,,,,,,,,,1.428321,,,,,,,,,,,,,87c8eb43-7cde-40a0-917f-6478c03888ed,857,,"[56.8, 0.1]",3825733,22,,,,,0.21057196,,,,,"[69.9, 2.9]",,High Pass,,13.395895,,,,,Gonzalo Castro Irizábal,6740.0,,,,,Throw-in,1,From Throw In,Arthur Etienne Boka,27335.0,Left Back,49,Málaga,223,['157c1ebf-5be2-4076-945d-eaf3cfb0eb51'],2,,,,,,,,,,,,,,,,Málaga,223,00:22:02.366,Pass,
,,,,,,,,,,,,,,,,,1.715629,,,,,,,,,,,,,dd3dff2d-c2c1-4431-a6e3-87f329e6a9b3,860,,"[76.6, 3.8]",3825733,22,,,,,-2.3561945,,Head,,,"[76.0, 3.2]",,High Pass,,0.84852815,,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,1,From Throw In,Gonzalo Castro Irizábal,6740.0,Left Midfield,49,Málaga,223,"['7c6d9420-5d62-4556-a060-75567e8eb95d', 'b373cbf2-6ed0-4e29-ab14-c0eba67758b2']",3,,,,,,,,,,,,,,,,Málaga,223,00:22:03.800,Pass,True
,,,,,,,,,,,,,,,,,1.017911,,,,,,,,,,,,,eaa74f6d-fe17-4e9f-b4a3-7d0df060b03b,862,,"[77.4, 3.2]",3825733,22,,,,True,0.32658145,,,,,"[83.6, 5.3]",,Low Pass,,6.545991,,,Incomplete,,Duje Čop,8419.0,,,,,,1,From Throw In,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,49,Málaga,223,"['2b6165d9-f91c-4fe5-8da9-9901ec5c08fb', '4c8b0a00-9d56-4d13-a9bc-6e6503a4172f', '89214375-767a-4262-aa21-6bb893e70297']",5,,,,,,,,,,,,,,,,Málaga,223,00:22:05.516,Pass,True
,,,,,,,,,,,,,,,,,1.607709,,,,,,,,,,,,,4c8b0a00-9d56-4d13-a9bc-6e6503a4172f,865,,"[36.5, 74.8]",3825733,22,,,,,-0.06871754,,Head,,,"[61.2, 73.1]",,High Pass,,24.758432,,,Incomplete,,Víctor Machín Pérez,6841.0,,,,,Recovery,1,From Throw In,Daniel Filipe Martins Carriço,6825.0,Right Center Back,49,Málaga,223,"['15842e3d-287e-4626-9f6c-4438eacb0f60', 'eaa74f6d-fe17-4e9f-b4a3-7d0df060b03b', 'fba98927-9339-46c5-94fa-2c8da09fd4f9']",6,,,,,,,,,,,,,,,,Sevilla,213,00:22:06.533,Pass,
,,,,,,,,,,,,,,,,,0.68103,,,,,,,,,,,,,fba98927-9339-46c5-94fa-2c8da09fd4f9,867,,"[58.9, 7.0]",3825733,22,,,,,0.2153577,,Head,,,"[68.5, 9.1]",,Low Pass,,9.8270035,,,,,Ignacio Camacho Barnola,8234.0,,,,,Recovery,1,From Throw In,Arthur Etienne Boka,27335.0,Left Back,49,Málaga,223,"['3ee65def-4ed7-48b9-adcc-d50312be1008', '4c8b0a00-9d56-4d13-a9bc-6e6503a4172f']",8,,,,,,,,,,,,,,,,Málaga,223,00:22:08.141,Pass,
,,,,,,,,,,,,,,,,,0.416956,,,,,,,,,,,,,53bae90a-9a06-4d82-ba40-4a085fd6c576,871,,"[69.6, 9.4]",3825733,22,,,,,3.0940096,,Right Foot,,,"[63.3, 9.7]",,Low Pass,,6.307139,,,,,Arthur Etienne Boka,27335.0,,,,,,1,From Throw In,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,49,Málaga,223,"['46967846-825a-4acc-abae-5df493a113a1', '493aac14-06dc-41b9-afc6-79ff514dd41f']",8,,,,,,,,,,,,,,,,Málaga,223,00:22:08.942,Pass,True
,,,,,,,,,,,,,,,,,1.985999,,,,,,,,,,,,,6952ce13-6654-4581-9763-dc08c385b31c,874,,"[63.5, 9.1]",3825733,22,,,,,1.141449,,Left Foot,,,"[71.1, 25.7]",,Low Pass,,18.257053,,,Incomplete,,Ignacio Camacho Barnola,8234.0,,,,,,1,From Throw In,Arthur Etienne Boka,27335.0,Left Back,49,Málaga,223,"['173fd074-ee89-4fa8-95d2-5a12c5e4996c', '46967846-825a-4acc-abae-5df493a113a1', 'af410aea-f7f2-4e70-9a17-1c4ea65cc42e']",9,,,,,,,,,,,,,,,,Málaga,223,00:22:09.420,Pass,True
,,,,,,,,,,,,,,,,,1.883811,,,,,,,,,,,,,a5d347cc-d095-4838-a793-2d9c3a2e5679,879,,"[40.8, 61.1]",3825733,22,,,,,0.5172295,,Right Foot,,,"[63.3, 73.9]",,High Pass,,25.886097,,,,,Víctor Machín Pérez,6841.0,,,,,,1,Regular Play,Michael Krohn-Dehli,6356.0,Left Wing,50,Sevilla,213,"['46f19536-57fb-4adb-b78a-26ad1cd91015', 'b83f94aa-e653-49e3-8446-4022339a3da0']",12,,,,,,,,,,,,,,,,Sevilla,213,00:22:12.823,Pass,True
,,,,,,,,,,,,,,,,,1.75264,,,,,,,,,,,,,2a10aae0-32f2-4c0e-966c-7dd8f062c0f5,883,,"[66.5, 77.4]",3825733,22,,,,,0.016665123,,Right Foot,,,"[84.5, 77.7]",,Ground Pass,,18.0025,,,,,Kevin Gameiro,6401.0,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Right Wing,50,Sevilla,213,"['716a19dc-703a-42ea-84a3-e602a702fbde', 'd90a5213-d469-4958-902b-5eb055874355']",15,,,,,,,,,,,,,,,,Sevilla,213,00:22:15.979,Pass,True
,,,,,,,,,,,,,,,,,1.075942,,,,,,,,,,,,,280246af-3465-4703-a63d-6c2f22987472,887,,"[97.3, 73.4]",3825733,22,,,,,-1.1141908,,Right Foot,,,"[102.9, 62.0]",,Low Pass,,12.701181,,,,,Víctor Machín Pérez,6841.0,,,,,,1,Regular Play,Kevin Gameiro,6401.0,Center Forward,50,Sevilla,213,"['7a0e4f33-bff8-4252-918f-2280b83bfaee', 'cb731b8a-845a-41ba-bb43-35c0abc65a07']",20,,,,,,,,,,,,,,,,Sevilla,213,00:22:20.343,Pass,True
,,,,,,,,,,,,,,,,,0.727404,,,,,,,,,,,,,8abb7e4b-dd65-42dc-b57e-d21b9a4f5f12,890,,"[102.9, 61.1]",3825733,22,,,,,-2.8263779,,Right Foot,,,"[98.3, 59.6]",,Ground Pass,,4.838388,,,,,Éver Maximiliano David Banega,5504.0,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Right Wing,50,Sevilla,213,['40e1ca45-966b-4e49-8ad2-3f3afa6f507f'],21,,,,,,,,,,,,,,,,Sevilla,213,00:22:21.504,Pass,
,,,,,,,,,,,,,,,,,1.244666,,,,,,,,,,,,,83a1b7d6-7498-419f-bfd2-023c43b74d5a,893,,"[98.3, 59.6]",3825733,22,,,,,0.0,,Right Foot,,,"[110.5, 59.6]",,Ground Pass,,12.2,,,Pass Offside,,Víctor Machín Pérez,6841.0,,,Through Ball,True,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,50,Sevilla,213,['d476b379-368a-4e52-8252-c8754983bbab'],22,,,,,,,,,,,,,,,,Sevilla,213,00:22:22.392,Pass,
,,,,,,,,,,,,,,,,,3.796144,,,,,,,,,,,,,dc3ebb18-4e30-4577-b322-7bea779dba99,895,,"[9.3, 20.5]",3825733,22,,,,,-0.016179819,,Right Foot,,,"[71.1, 19.5]",,High Pass,,61.80809,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,51,Málaga,223,['e1f91a12-dd7a-4f1a-9c85-92bfa3fe188c'],56,,,,,,,,,,,,,,,,Málaga,223,00:22:56.592,Pass,
,,,,,,,,,,,,,,,,,1.491388,,,,,,,,,,,,,e1f91a12-dd7a-4f1a-9c85-92bfa3fe188c,897,,"[49.0, 60.6]",3825733,23,,,,True,0.3006764,,,,,"[61.9, 64.6]",,High Pass,,13.505924,,,Incomplete,,Víctor Machín Pérez,6841.0,,,,,Recovery,1,From Free Kick,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,51,Málaga,223,"['06c8fafa-a04b-4b96-9520-4478a06d9486', '77f3dfaf-4424-4adb-b6e6-c950fa4b3e4e', 'cdb597f9-efb0-4538-a36f-723fc82899e5', 'dc3ebb18-4e30-4577-b322-7bea779dba99']",0,,,,,,,,,,,,,,,,Sevilla,213,00:23:00.388,Pass,True
,,,,,,,,,,,,,,,,,0.694755,,,,,,,,,,,,,06c8fafa-a04b-4b96-9520-4478a06d9486,899,,"[58.2, 15.5]",3825733,23,,,,,-0.1013465,,Head,,,"[64.1, 14.9]",,High Pass,,5.93043,,,,,Duje Čop,8419.0,,,,,Recovery,1,From Free Kick,José Luis García del Pozo,6580.0,Left Defensive Midfield,51,Málaga,223,"['194a0875-056d-48f7-a58b-44a0f7637ab7', 'e1f91a12-dd7a-4f1a-9c85-92bfa3fe188c']",1,,,,,,,,,,,,,,,,Málaga,223,00:23:01.879,Pass,
,,,,,,,,,,,,,,,,,1.162962,,,,,,,,,,,,,65481287-0aa4-4411-af34-0f5c9ed557bc,901,,"[64.1, 14.9]",3825733,23,,,,,-2.3352184,,Head,,,"[57.1, 7.6]",,High Pass,,10.113852,,,,,Arthur Etienne Boka,27335.0,,,,,,1,From Free Kick,Duje Čop,8419.0,Left Center Forward,51,Málaga,223,['9edfe79c-74af-4b12-ac88-ca851b18e2bf'],2,,,,,,,,,,,,,,,,Málaga,223,00:23:02.645,Pass,
,,,,,,,,,,,,,,,,,0.522336,,,,,,,,,,,,,19c1eacb-3b12-4793-975d-2c17ee0a2b14,905,,"[52.7, 7.6]",3825733,23,,,,,-0.5346889,,Left Foot,,,"[63.0, 1.5]",,Ground Pass,,11.970798,,,,,Gonzalo Castro Irizábal,6740.0,,,,,,1,From Free Kick,Arthur Etienne Boka,27335.0,Left Back,51,Málaga,223,"['c8f0ff0e-673b-4dcc-b2c8-b41c76ed6502', 'eedb0ecb-c941-4a33-a85b-0f88af1e9171']",4,,,,,,,,,,,,,,,,Málaga,223,00:23:04.252,Pass,True
,,,,,,,,,,,,,,,,,0.103554,,,,,,,,,,,,,831cf608-88c3-407d-9f2d-360466979e0c,909,,"[62.4, 2.4]",3825733,23,,,,,-0.119428925,,Left Foot,,,"[64.9, 2.1]",,Ground Pass,,2.5179358,,,Incomplete,,Duje Čop,8419.0,,,,,,1,From Free Kick,Gonzalo Castro Irizábal,6740.0,Left Midfield,51,Málaga,223,"['01503b03-b81d-49fa-8197-ed32c86aff96', '349887a5-9c0b-4b58-9995-03f7fd349340', 'd2e72193-ec02-41e5-9a30-d452ef3a206c']",5,,,,,,,,,,,,,,,,Málaga,223,00:23:05.243,Pass,True
,,,,,,,,,,,,,,,,,0.738274,,,,,,,,,,,,,db809eee-d107-44a6-b008-6e632edaa00d,912,,"[66.8, 80.0]",3825733,23,,,,,-2.6188035,,,,,"[60.9, 76.6]",,Low Pass,,6.809552,,,,,Grzegorz Krychowiak,3637.0,,,,,Throw-in,1,From Throw In,Jorge Andújar Moreno,6672.0,Right Back,52,Sevilla,213,['088a669b-3b64-432a-9196-c3fadb72e3c8'],21,,,,,,,,,,,,,,,,Sevilla,213,00:23:21.032,Pass,
,,,,,,,,,,,,,,,,,0.570204,,,,,,,,,,,,,86fadc87-d4c1-4c11-8733-d4e7575b4605,915,,"[61.5, 76.6]",3825733,23,,,,,0.36083677,,Right Foot,,,"[66.8, 78.6]",,Low Pass,,5.6648035,,,,,Jorge Andújar Moreno,6672.0,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,52,Sevilla,213,['bd9d00d5-39c0-4ae3-8635-a8ceaca8ecee'],21,,,,,,,,,,,,,,,,Sevilla,213,00:23:21.916,Pass,
,,,,,,,,,,,,,,,,,0.948802,,,,,,,,,,,,,22490877-8ba9-486d-8d6b-d80dbe83c67b,924,,"[58.2, 1.8]",3825733,23,,,,,0.8233546,,Right Foot,,,"[62.0, 5.9]",,Ground Pass,,5.59017,,,,,Gonzalo Castro Irizábal,6740.0,,,,,,1,From Throw In,Duje Čop,8419.0,Left Center Forward,52,Sevilla,213,['c7e69a0d-0fb9-4b7e-9620-09f2726d2dc6'],25,,,,,,,,,,,,,,,,Málaga,223,00:23:25.742,Pass,
,,,,,,,,,,,,,,,,,3.59973,,,,,,,,,,,,,383c2143-7c18-422e-9e25-00487a56a899,928,,"[59.7, 0.1]",3825733,23,,,,,0.0,,Left Foot,,,"[73.9, 0.1]",,High Pass,,14.2,,,Out,,Charles Días Barbosa de Oliveira,6707.0,,,,,,1,From Throw In,Gonzalo Castro Irizábal,6740.0,Left Midfield,52,Sevilla,213,['ad87a76f-0ebd-4dd3-ba2e-faf2c6f04f63'],28,,,,,,,,,,,,,,,,Málaga,223,00:23:28.377,Pass,
,,,,,,,,,,,,,,,,,0.982495,,,,,,,,,,,,,5a018141-a647-4ea5-a22a-a6ea9f8f9b1d,930,,"[47.6, 80.0]",3825733,23,,True,,,-0.13003138,,,,,"[60.6, 78.3]",,Low Pass,,13.1106825,,,,,Víctor Machín Pérez,6841.0,,,,,Throw-in,1,From Throw In,Jorge Andújar Moreno,6672.0,Right Back,53,Sevilla,213,['ad8a896e-d8b7-4166-9e06-c8ed304989aa'],44,,,,,,,,,,,,,,,,Sevilla,213,00:23:44.097,Pass,
,,,,,,,,,,,,,,,,,2.672218,,,,,,,,,,,,,effbd165-167b-4927-bc74-a536010bcdb9,932,,"[59.5, 77.2]",3825733,23,,True,,,3.012682,,Left Foot,,,"[48.7, 78.6]",,Ground Pass,,10.890363,,,,,Jorge Andújar Moreno,6672.0,,,,,,1,From Throw In,Víctor Machín Pérez,6841.0,Right Wing,53,Sevilla,213,['4dfed8d8-7627-4ca8-9b63-a920ac77c94a'],45,,,,,,,,,,,,,,,,Sevilla,213,00:23:45.408,Pass,
,,,,,,,,,,,,,,,,,1.182877,,,,,,,,,,,,,17f54f0c-6fe7-45b5-9d28-afcb4792194f,934,,"[48.7, 78.6]",3825733,23,,,,,-2.4544685,,Right Foot,,,"[37.0, 69.0]",,High Pass,,15.1343975,,,,,Grzegorz Krychowiak,3637.0,,,,,,1,From Throw In,Jorge Andújar Moreno,6672.0,Right Back,53,Sevilla,213,['8efc96e3-4ad6-4ae2-917b-19781c9826bb'],49,,,,,,,,,,,,,,,,Sevilla,213,00:23:49.061,Pass,
,,,,,,,,,,,,,,,,,3.10062,,,,,,,,,,,,,4cbfd620-cf8b-440d-b3f5-3d3ade62a356,937,,"[28.3, 64.6]",3825733,23,,,,,-1.7570192,,Left Foot,,,"[23.1, 37.0]",,Ground Pass,,28.085583,,,,,Adil Rami,3253.0,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,53,Sevilla,213,['8f454221-e867-4d3b-b3b2-df825874db87'],52,,,,,,,,,,,,,,,,Sevilla,213,00:23:52.328,Pass,
,,,,,,,,,,,,,,,,,1.350119,,,,,,,,,,,,,e00f0141-9c1d-4eb2-9172-46481c536aaf,940,,"[43.5, 23.5]",3825733,23,,,,,1.9568224,,Right Foot,,,"[35.9, 42.2]",,Ground Pass,,20.18539,,,,,Grzegorz Krychowiak,3637.0,,,,,,1,From Throw In,Adil Rami,3253.0,Left Center Back,53,Sevilla,213,['423c809f-e439-440e-a864-2d37d3e2c99b'],59,,,,,,,,,,,,,,,,Sevilla,213,00:23:59.717,Pass,
,,,,,,,,,,,,,,,,,0.84554,,,,,,,,,,,,,b435b47a-fd4e-4e85-ac4a-2d17cf0fde05,943,,"[42.9, 41.0]",3825733,24,,,,,0.32175055,,Right Foot,,,"[51.6, 43.9]",,Ground Pass,,9.170606,,,,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,53,Sevilla,213,['fed93313-4f03-4262-bd1c-cc30add9cae7'],1,,,,,,,,,,,,,,,,Sevilla,213,00:24:01.983,Pass,
