50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.702812,,,,,,,,,,,,,a4432f39-f659-497b-b782-8729d3e175f5,1847,,,"[52.2, 78.1]",3825759,45,,,,,0.124354996,,Right Foot,,,,"[63.4, 79.5]",,Ground Pass,,11.287161,,,,Pedro León Sánchez Gil,6907.0,,,,,,2,From Kick Off,Damián Nicolás Suárez Suárez,6627.0,Right Back,104,Getafe,216,['f8d83657-394e-406a-9ef6-ff32027304aa'],30,,,,,,,,,,,,,,,,,,Getafe,216,00:00:30.804,Pass,
,,,,,,,,,,,,,,,,,0.196838,,,,,,,,,,,,,d2bb6d52-281d-4d20-8054-5583ac395c26,1850,,,"[65.6, 79.3]",3825759,45,,,,,-0.07677189,,Right Foot,,,,"[70.8, 78.9]",,Low Pass,,5.215362,,Incomplete,,Álvaro Vázquez García,24035.0,,,,,,2,From Kick Off,Pedro León Sánchez Gil,6907.0,Right Midfield,104,Getafe,216,"['07a1f53b-6085-4b30-9bb2-8c5ada89b875', '99631726-3f39-4b26-ab24-4176841fc526']",32,,,,,,,,,,,,,,,,,,Getafe,216,00:00:32.440,Pass,
,,,,,,,,,,,,,,,,,0.796956,,,,,,,,,,,,,338a3787-9226-41da-b4fc-f036e6be6024,1853,,,"[70.0, 80.0]",3825759,45,,,,,-1.7338916,,,,,,"[68.7, 72.1]",,Low Pass,,8.0062475,,,,Víctor Rodríguez Romero,15893.0,,,,,Throw-in,2,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,105,Getafe,216,['2c1127d8-be4c-497b-8380-d42dbe6477b7'],40,,,,,,,,,,,,,,,,,,Getafe,216,00:00:40.208,Pass,
,,,,,,,,,,,,,,,,,0.659135,,,,,,,,,,,,,6cb51a8a-685f-4210-88e8-6c9a4b37c728,1856,,,"[68.6, 72.6]",3825759,45,,,,,1.8880626,,Right Foot,,,,"[66.4, 79.3]",,Ground Pass,,7.05195,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,2,From Throw In,Víctor Rodríguez Romero,15893.0,Left Defensive Midfield,105,Getafe,216,['3d849528-90ce-44c5-a018-61e718f30368'],41,,,,,,,,,,,,,,,,,,Getafe,216,00:00:41.821,Pass,
,,,,,,,,,,,,,,,,,0.948323,,,,,,,,,,,,,40ea2cab-4659-408d-a937-78fae6ebb518,1860,,,"[66.8, 78.9]",3825759,45,,,,,0.28177187,,Right Foot,,,,"[70.6, 80.0]",,Low Pass,,3.9560082,,Out,,Pedro León Sánchez Gil,6907.0,,,,,,2,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,105,Getafe,216,"['6e79cbde-659d-48da-a427-e849387566ed', 'd3426cb5-0642-44d3-a4fa-4e810c033d7b']",43,,,,,,,,,,,,,,,,,,Getafe,216,00:00:43.003,Pass,True
,,,,,,,,,,,,,,,,,1.389739,,,,,,,,,,,,,991a06e8-d9f6-4bfa-b864-1175b18971bb,1862,,,"[49.2, 0.1]",3825759,45,,,,,0.16799228,,,,,,"[66.3, 3.0]",,Low Pass,,17.344164,,Incomplete,,Duje Čop,8419.0,,,,,Throw-in,2,From Throw In,Arthur Etienne Boka,27335.0,Left Back,106,Málaga,223,"['9af9e304-76b9-4984-86ae-9345a998e988', 'f48ea928-8de7-472d-97f5-9bd71c0d6f45']",55,,,,,,,,,,,,,,,,,,Málaga,223,00:00:55.911,Pass,
,,,,,,,,,,,,,,,,,1.279174,,,,,,,,,,,,,a36ade75-1962-4f9d-a764-6a95125d53a4,1868,,,"[62.8, 73.7]",3825759,45,,,,,-0.8858343,,Right Foot,,,,"[68.6, 66.6]",,Ground Pass,,9.167879,,Incomplete,,Stefan Šćepović,23416.0,,,,,,2,From Throw In,Pedro León Sánchez Gil,6907.0,Right Midfield,106,Málaga,223,"['557e8dd4-2228-4a56-97b2-63cf1f4e6bb3', 'eb1e9c80-b771-413e-aa91-45d8d34604d6']",58,,,,,,,,,,,,,,,,,,Getafe,216,00:00:58.886,Pass,
,,,,,,,,,,True,,,,,,,1.390017,,,,,,,,,,,,,eb1e9c80-b771-413e-aa91-45d8d34604d6,1870,,,"[51.5, 13.5]",3825759,46,,,,,1.2268273,,Right Foot,,,,"[56.3, 26.9]",,Ground Pass,,14.233763,,,,Juan Pablo Añor Acosta,6563.0,,,,,Interception,2,From Throw In,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,106,Málaga,223,"['a36ade75-1962-4f9d-a764-6a95125d53a4', 'bbc72c44-59c2-456d-83a6-0ce1064e5b57']",0,,,,,,,,,,,,,,,,,,Málaga,223,00:01:00.165,Pass,
,,,,,,,,,,,,,,,,,0.825995,,,,,,,,,,,,,03a12729-9433-41b9-84ec-b7f61c82d316,1877,,,"[73.8, 11.9]",3825759,46,,,,,1.7626518,,Left Foot,,,,"[71.1, 25.8]",,Ground Pass,,14.159802,,,,Víctor Rodríguez Romero,15893.0,,,,,,2,From Throw In,Moisés Gómez Bordonado,11675.0,Left Midfield,106,Málaga,223,['7daff2b7-92e7-4451-8b8a-a3eda02a7101'],7,,,,,,,,,,,,,,,,,,Getafe,216,00:01:07.627,Pass,
,,,,,,,,,,,,,,,,,0.681853,,,,,,,,,,,,,c446ad50-bea2-46d3-a8c2-fbdc9fdee766,1880,,,"[76.8, 24.7]",3825759,46,,,,,0.2737707,,Right Foot,,,,"[91.4, 28.8]",,Ground Pass,,15.164762,True,Incomplete,,Álvaro Vázquez García,24035.0,,,,,,2,From Throw In,Víctor Rodríguez Romero,15893.0,Left Defensive Midfield,106,Málaga,223,"['063d9e9f-bf9d-4ab6-8ab4-7e08abf9a0bd', 'dfa758bc-7a6f-430a-a25d-0b10b30745fb']",10,,,,,,,,,,,,,,,,,,Getafe,216,00:01:10.144,Pass,
,,,,,,,,,,,,,,,,,1.081365,,,,,,,,,,,,,2cc57dff-fce2-41ee-8d50-d07acead21ee,1884,,,"[30.0, 51.6]",3825759,46,,,,,-0.7703617,,Right Foot,,,,"[43.5, 38.5]",,Ground Pass,,18.811167,,,,Duje Čop,8419.0,,,,,,2,From Throw In,Egor Filipenko,16723.0,Right Center Back,106,Málaga,223,['f9971a10-2084-467b-9101-962abeef5b8d'],11,,,,,,,,,,,,,,,,,,Málaga,223,00:01:11.770,Pass,
,,,,,,,,,,,,,,,,,0.705422,,,,,,,,,,,,,d1808c3f-e0aa-485e-813c-06bc00ff9733,1887,,,"[43.5, 38.5]",3825759,46,,,,,2.7700748,,Right Foot,,,,"[35.8, 41.5]",,Ground Pass,,8.263777,,,,José Luis García del Pozo,6580.0,,,,,,2,From Throw In,Duje Čop,8419.0,Right Center Forward,106,Málaga,223,['a54c2daf-5bb6-4b12-af98-fd850d91d21b'],12,,,,,,,,,,,,,,,,,,Málaga,223,00:01:12.884,Pass,
,,,,,,,,,,,,,,,,,2.072543,,,,,,,,,,,,,55ab207c-aabe-4075-9a81-64ad97cedcb7,1890,,,"[38.3, 51.3]",3825759,46,,,,,0.8557046,,Right Foot,,,,"[58.1, 74.1]",,Ground Pass,,30.197351,,,,Roberto José Rosales Altuve,6569.0,,,,,,2,From Throw In,José Luis García del Pozo,6580.0,Left Defensive Midfield,106,Málaga,223,['4130d2be-c5c6-4920-97cf-391d1e7ff69a'],15,,,,,,,,,,,,,,,,,,Málaga,223,00:01:15.203,Pass,
,,,,,,,,,,,,,,,,,1.176617,,,,,,,,,,,,,b548ab80-204e-439b-8dae-30ba22122cc2,1893,,,"[78.8, 75.4]",3825759,46,,,,,-2.1353657,,Right Foot,,,,"[75.0, 69.4]",,Ground Pass,,7.1021123,,,,Juan Pablo Añor Acosta,6563.0,,,,,,2,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,106,Málaga,223,['9d818259-72df-4f1f-bd11-938163f5f2dd'],20,,,,,,,,,,,,,,,,,,Málaga,223,00:01:20.260,Pass,
,,,,,,,,,,,,,,,,,2.668771,,,,,,,,,,,,,3a8ea071-ad30-4cf9-88a5-1bd76d156b61,1903,,,"[58.8, 3.9]",3825759,47,,,,,0.22560124,,Right Foot,,,,"[101.5, 13.7]",,High Pass,,43.810158,,,,Álvaro Vázquez García,24035.0,,,,,Free Kick,2,From Free Kick,Carlos Martín Vigaray,6856.0,Left Back,108,Getafe,216,['4285f698-8977-463c-ba3f-17e05681969c'],0,,,,,,,,,,,,,,,,,,Getafe,216,00:02:00.237,Pass,
,,,,,,,,,,,,,,,,,1.276296,,,,,,,,,,,,,50bb6b1c-97a1-4d41-8dd8-672cdc2c18f4,1907,,,"[94.9, 8.8]",3825759,47,,,,,2.142573,,Right Foot,,,,"[87.5, 20.3]",,Ground Pass,,13.67516,,,,Víctor Rodríguez Romero,15893.0,,,,,,2,From Free Kick,Álvaro Vázquez García,24035.0,Right Center Forward,108,Getafe,216,['4de35123-1b7a-44fa-b9e6-80f5ecc049ae'],7,,,,,,,,,,,,,,,,,,Getafe,216,00:02:07.179,Pass,
,,,,,,,,,,,,,,,,,1.089798,,,,,,,,,,,,,463130cb-6de8-4f33-b3b2-232847b31244,1910,,,"[87.5, 21.3]",3825759,47,,,,,2.6135182,,Right Foot,,,,"[77.9, 26.9]",,Ground Pass,,11.1139555,,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,,2,From Free Kick,Víctor Rodríguez Romero,15893.0,Left Defensive Midfield,108,Getafe,216,['e12c71d9-fdfa-42cd-9eef-8ff4812e7192'],9,,,,,,,,,,,,,,,,,,Getafe,216,00:02:09.867,Pass,
,,,,,,,,,,,,,,,,,2.129779,,,,,,,,,,,,,18a2fe9a-5a97-4530-9f0c-090ca6e17fc5,1913,,,"[76.8, 28.8]",3825759,47,,,,,2.0931997,,Right Foot,,,,"[65.4, 48.6]",,Ground Pass,,22.847319,,,,Santiago Vergini,27403.0,,,,,,2,From Free Kick,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,108,Getafe,216,['2924bc86-dea6-4f39-b283-7101c952ecb5'],11,,,,,,,,,,,,,,,,,,Getafe,216,00:02:11.688,Pass,
,,,,,,,,,,,,,,,,,1.722543,,,,,,,,,,,,,d3135424-85c7-4a10-9bf4-6098c5dabc53,1915,,,"[65.8, 49.0]",3825759,47,,,,,1.1166723,,Right Foot,,,,"[76.1, 70.1]",,Ground Pass,,23.479778,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,2,From Free Kick,Santiago Vergini,27403.0,Right Center Back,108,Getafe,216,['0486208d-6112-4122-8b30-a4a49502e1b5'],13,,,,,,,,,,,,,,,,,,Getafe,216,00:02:13.818,Pass,
,,,,,,,,,,,,,,,,,1.362742,,,,,,,,,,,,,83616076-afbb-408c-b84d-012fd1eff8c8,1918,,,"[79.0, 72.3]",3825759,47,,,,,0.4531585,,Right Foot,,,,"[90.5, 77.9]",,Ground Pass,,12.791013,,,,Pedro León Sánchez Gil,6907.0,,,,,,2,From Free Kick,Damián Nicolás Suárez Suárez,6627.0,Right Back,108,Getafe,216,['6dc23fff-eed8-409f-a032-e24b0558caa9'],16,,,,,,,,,,,,,,,,,,Getafe,216,00:02:16.693,Pass,
,,,,,,,,,,,,,,,,,1.589596,,,,,,,,,,,,,0368d540-e8a1-4ff6-8c86-d1048326516d,1924,,,"[120.0, 80.0]",3825759,47,,,,,-1.8368107,,Right Foot,,,,"[110.3, 44.4]",,High Pass,,36.89783,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Pedro León Sánchez Gil,6907.0,Right Midfield,109,Getafe,216,['6af8ee91-b4f8-4d5c-88b5-5737600adcc7'],45,,,,,,,,,,,,,,,,,,Getafe,216,00:02:45.724,Pass,
,,,,,,,,,,,,,,,,,1.056514,,,,,,,,,,,,,28954844-5e39-4585-963e-d595d0d7c38a,1930,,,"[112.8, 75.1]",3825759,47,,,,,-1.6039945,,Right Foot,True,,,"[111.9, 48.0]",,Low Pass,,27.11494,,Incomplete,,,,,,,,,2,From Corner,Pedro León Sánchez Gil,6907.0,Right Midfield,109,Getafe,216,['31bf0763-3ee5-4577-aaa0-5f083f3df7f8'],53,,,,,,,,,,,,,,,,,,Getafe,216,00:02:53.238,Pass,
,,,,,,,,,,,,,,,,,0.841341,,,,,,,,,,,,,7e207f9f-57d6-4710-8f89-1ef6e7e09e15,1932,,,"[108.9, 80.0]",3825759,48,,,,,-1.8650309,,,,,,"[106.9, 73.4]",,Low Pass,,6.8963757,,,,Pedro León Sánchez Gil,6907.0,,,,,Throw-in,2,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,110,Getafe,216,['9f1fc46f-b71b-4d72-800c-47057309bbc1'],8,,,,,,,,,,,,,,,,,,Getafe,216,00:03:08.821,Pass,
,,,,,,,,,,,,,,,,,0.660345,,,,,,,,,,,,,22205691-dbdb-4f61-8fd9-dfc14ee2a859,1935,,,"[105.9, 75.9]",3825759,48,,,,,0.5467888,,Right Foot,,,,"[110.5, 78.7]",,Ground Pass,,5.3851647,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,2,From Throw In,Pedro León Sánchez Gil,6907.0,Right Midfield,110,Getafe,216,['b9545479-5056-4a0b-9a3b-74cc86964735'],10,,,,,,,,,,,,,,,,,,Getafe,216,00:03:10.597,Pass,
,,,,,,,,,,,,,,,,,0.948184,,,,,,,,,,,,,b2d49b1c-b5ef-4587-9bf9-de68c3ad337e,1937,,,"[110.5, 78.7]",3825759,48,,,,,-2.851746,,Right Foot,,,,"[104.8, 77.0]",,Ground Pass,,5.948109,,,,Pedro León Sánchez Gil,6907.0,,,,,,2,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,110,Getafe,216,['72247470-40a6-4661-885e-82943c88e29a'],11,,,,,,,,,,,,,,,,,,Getafe,216,00:03:11.257,Pass,
,,,,,,,,,,,,,,,,,1.136675,,,,,,,,,,,,,d40759a6-f65d-4ee9-930f-61229a7996c8,1941,,,"[103.7, 76.5]",3825759,48,,,,,-1.3827338,,Left Foot,True,,,"[109.2, 47.6]",,High Pass,,29.418701,,,,Álvaro Vázquez García,24035.0,,,,,,2,From Throw In,Pedro León Sánchez Gil,6907.0,Right Midfield,110,Getafe,216,['5f7aa087-4a58-4ca3-90f6-a51bbc7e285e'],13,,,,,,,,,,,,,,,,,,Getafe,216,00:03:13.283,Pass,
,,,,,,,,,,,,,,,,,0.193786,,,,,,,,,,,,,58a19788-ae30-4490-9fb1-26000068ecfe,1946,,,"[74.6, 77.0]",3825759,48,,,,,0.08314123,,Right Foot,,,,"[78.2, 77.3]",,Low Pass,,3.6124783,,Incomplete,,,,,,,,Recovery,2,From Throw In,Santiago Vergini,27403.0,Right Center Back,110,Getafe,216,['07a28ebf-e77e-48cb-b1cf-75495358340d'],18,,,,,,,,,,,,,,,,,,Getafe,216,00:03:18.751,Pass,
,,,,,,,,,,,,,,,,,0.917832,,,,,,,,,,,,,0c435694-8c08-4a63-85fa-729c29283b09,1951,,,"[73.1, 76.7]",3825759,48,,,,,-0.35877067,,Right Foot,,,,"[77.9, 74.9]",,Ground Pass,,5.1264024,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,2,From Throw In,Santiago Vergini,27403.0,Right Center Back,110,Getafe,216,"['9839b889-12c4-4670-b3ee-11d0305db440', 'f8919a00-c6dc-4c58-b2a2-adeb135f361c']",20,,,,,,,,,,,,,,,,,,Getafe,216,00:03:20.168,Pass,True
,,,,,,,,,,,,,,,,,1.976179,,,,,,,,,,,,,0f7e2c3c-781b-43a0-b2e2-0bbb116e1125,1958,,,"[77.4, 74.5]",3825759,48,,True,,,-1.8854296,,Right Foot,,,,"[71.9, 57.6]",,Ground Pass,,17.772451,,,,Víctor Rodríguez Romero,15893.0,,,,,Free Kick,2,From Free Kick,Santiago Vergini,27403.0,Right Center Back,111,Getafe,216,['9d8e0d88-b467-414a-a6da-f13dc71dbd29'],28,,,,,,,,,,,,,,,,,,Getafe,216,00:03:28.287,Pass,
,,,,,,,,,,,,,,,,,2.588105,,,,,,,,,,,,,c6e6f0c6-f3d3-48bd-aadf-e1fe42e003ad,1960,,,"[71.1, 54.6]",3825759,48,,,,,-1.743657,,Right Foot,,,,"[65.6, 23.1]",,Ground Pass,,31.976553,,,,Carlos Martín Vigaray,6856.0,,,,,,2,From Free Kick,Víctor Rodríguez Romero,15893.0,Left Defensive Midfield,111,Getafe,216,['bcfdfeb5-b3c4-4e87-88b9-8bb93f7ffcfd'],31,,,,,,,,,,,,,,,,,,Getafe,216,00:03:31.887,Pass,
,,,,,,,,,,,,,,,,,1.237369,,,,,,,,,,,,,41536224-4231-48d6-a180-6ed23d121bb3,1963,,,"[68.1, 20.3]",3825759,48,,,,,1.4994888,,Left Foot,,,,"[68.7, 28.7]",,Ground Pass,,8.421401,,,,Víctor Rodríguez Romero,15893.0,,,,,,2,From Free Kick,Carlos Martín Vigaray,6856.0,Left Back,111,Getafe,216,['02e50526-de4e-4abd-b76f-13c38721eef2'],35,,,,,,,,,,,,,,,,,,Getafe,216,00:03:35.458,Pass,
,,,,,,,,,,,,,,,,,1.123155,,,,,,,,,,,,,88550bcd-1ab3-477e-8eb5-bfc6dd31ad41,1966,,,"[70.9, 29.1]",3825759,48,,,,,2.0317192,,Right Foot,,,,"[63.6, 43.8]",,Ground Pass,,16.4128,,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,,2,From Free Kick,Víctor Rodríguez Romero,15893.0,Left Defensive Midfield,111,Getafe,216,['f345488c-24e9-4119-9d76-7ea9e0796b46'],38,,,,,,,,,,,,,,,,,,Getafe,216,00:03:38.286,Pass,
,,,,,,,,,,,,,,,,,1.065362,,,,,,,,,,,,,c9618e39-c9d2-4041-b405-00ef01587407,1969,,,"[63.8, 44.1]",3825759,48,,,,,-1.923105,,Right Foot,,,,"[58.8, 30.5]",,Ground Pass,,14.489997,,,,Emiliano Daniel Velázquez Maldonado,17054.0,,,,,,2,From Free Kick,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,111,Getafe,216,['79eecfe6-ba54-4a37-86a0-ab7291afbca2'],39,,,,,,,,,,,,,,,,,,Getafe,216,00:03:39.482,Pass,
,,,,,,,,,,,,,,,,,1.418605,,,,,,,,,,,,,468044d8-f8d7-4e7e-9ca3-9c306111b06d,1972,,,"[57.6, 34.8]",3825759,48,,,,,1.5613626,,Right Foot,,,,"[57.8, 56.0]",,Ground Pass,,21.200943,,,,Santiago Vergini,27403.0,,,,,,2,From Free Kick,Emiliano Daniel Velázquez Maldonado,17054.0,Left Center Back,111,Getafe,216,['9ea72e77-4580-48b7-abf6-2f81f03f29c3'],41,,,,,,,,,,,,,,,,,,Getafe,216,00:03:41.785,Pass,
,,,,,,,,,,,,,,,,,1.129708,,,,,,,,,,,,,e5332e62-a9ee-463e-8a94-f825e784c0af,1975,,,"[57.8, 60.0]",3825759,48,,,,,1.3435754,,Right Foot,,,,"[61.8, 77.3]",,Ground Pass,,17.756407,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,2,From Free Kick,Santiago Vergini,27403.0,Right Center Back,111,Getafe,216,['7ec7121d-b444-46ed-b291-ef1a96ce5a96'],44,,,,,,,,,,,,,,,,,,Getafe,216,00:03:44.421,Pass,
,,,,,,,,,,,,,,,,,0.821419,,,,,,,,,,,,,32dcd164-cc12-4a9e-b812-d2db7d95b294,1978,,,"[64.3, 77.3]",3825759,48,,,,,0.12203212,,Right Foot,,,,"[74.9, 78.6]",,Ground Pass,,10.6794195,,,,Pedro León Sánchez Gil,6907.0,,,,,,2,From Free Kick,Damián Nicolás Suárez Suárez,6627.0,Right Back,111,Getafe,216,['97995bc0-4850-4673-8600-0abc2529bf94'],46,,,,,,,,,,,,,,,,,,Getafe,216,00:03:46.698,Pass,
,,,,,,,,,,,,,,,,,1.97686,,,,,,,,,,,,,ccd79cb0-fba4-47f2-aa5d-4bdd01ad5e96,1981,,,"[77.4, 77.5]",3825759,48,,,,,0.016391974,,Right Foot,,,,"[95.7, 77.8]",,Low Pass,,18.30246,,,,Álvaro Vázquez García,24035.0,,,,,,2,From Free Kick,Pedro León Sánchez Gil,6907.0,Right Midfield,111,Getafe,216,['ef7cd05d-0fca-44f7-8157-57cab2f9b84c'],48,,,,,,,,,,,,,,,,,,Getafe,216,00:03:48.292,Pass,
,,,,,,,,,,,,,,,,,0.328262,,,,,,,,,,,,,9ecbe271-a3b6-4a75-9f54-d7bb363547a7,1985,,,"[95.7, 78.9]",3825759,48,,,,,-0.7551044,,Right Foot,,,,"[97.4, 77.3]",,Low Pass,,2.3345234,,Incomplete,,,,,,,,,2,From Free Kick,Álvaro Vázquez García,24035.0,Right Center Forward,111,Getafe,216,"['a95ac05f-287b-4c88-9830-d5205100f381', 'bbbeabac-a418-4bf1-a38e-b5437030833b']",50,,,,,,,,,,,,,,,,,,Getafe,216,00:03:50.385,Pass,True
,,,,,,,,,,,,,,,,,2.185239,,,,,,,,,,,,,dd2b85d5-3ce4-4049-8245-2590772ece2f,1987,,,"[19.4, 4.0]",3825759,48,,,,,0.18605818,,Right Foot,,,,"[44.9, 8.8]",,High Pass,,25.947832,,,,Duje Čop,8419.0,,,,,Recovery,2,From Free Kick,Miguel Torres Gómez,6878.0,Left Center Back,111,Getafe,216,['ff0e4bcd-6c1b-41b1-835b-d2ffc12a518c'],51,,,,,,,,,,,,,,,,,,Málaga,223,00:03:51.672,Pass,
,,,,,,,,,,,,,,,,,1.375574,,,,,,,,,,,,,e20efbbf-3adb-4d75-827f-db445af5f979,1989,,,"[44.9, 8.8]",3825759,48,,,,,1.6786563,,Head,,,,"[43.2, 24.5]",,High Pass,,15.79177,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,,,2,From Free Kick,Duje Čop,8419.0,Right Center Forward,111,Getafe,216,"['8e0302df-34fd-437e-a9f4-61d309864b4a', 'aa050f40-8c9b-45d2-93cf-773e31df831b']",53,,,,,,,,,,,,,,,,,,Málaga,223,00:03:53.897,Pass,
,,,,,,,,,,,,,,,,,0.892781,,,,,,,,,,,,,aa050f40-8c9b-45d2-93cf-773e31df831b,1991,,,"[76.9, 55.6]",3825759,48,,,,,2.115447,,Right Foot,,,,"[70.6, 66.0]",,Low Pass,,12.159359,,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,Recovery,2,From Free Kick,Víctor Rodríguez Romero,15893.0,Left Defensive Midfield,111,Getafe,216,"['5e60a8b0-585c-4af2-b049-735a23f2baf5', 'e20efbbf-3adb-4d75-827f-db445af5f979']",55,,,,,,,,,,,,,,,,,,Getafe,216,00:03:55.273,Pass,
,,,,,,,,,,,,,,,,,1.420864,,,,,,,,,,,,,e7372677-a98c-4234-87d4-bc8da42594d6,1993,,,"[70.6, 66.0]",3825759,48,,,,,-1.9698572,,Right Foot,,,,"[63.6, 49.4]",,Low Pass,,18.015549,,,,Emiliano Daniel Velázquez Maldonado,17054.0,,,,,,2,From Free Kick,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,111,Getafe,216,['97add70f-d09b-4370-8219-1b6f838ddb93'],56,,,,,,,,,,,,,,,,,,Getafe,216,00:03:56.166,Pass,
,,,,,,,,,,,,,,,,,1.869743,,,,,,,,,,,,,644fb2a0-6956-4d90-b587-69d4db496b23,1997,,,"[64.0, 46.8]",3825759,48,,,,,-1.3956193,,Right Foot,,,,"[68.0, 24.2]",,Ground Pass,,22.951252,,,,Carlos Martín Vigaray,6856.0,,,,,,2,From Free Kick,Emiliano Daniel Velázquez Maldonado,17054.0,Left Center Back,111,Getafe,216,"['144c4ff5-1519-4681-9a12-fe4f5ff55428', '2e15fbe8-f2fa-446f-8d33-83d79d462fcc']",59,,,,,,,,,,,,,,,,,,Getafe,216,00:03:59.239,Pass,True
,,,,,,,,,,,,,,,,,0.728678,,,,,,,,,,,,,c22b9bde-9356-4567-8673-a18236f1d9a1,2007,,,"[47.1, 52.6]",3825759,49,,,,,0.6857295,,Right Foot,,,,"[51.5, 56.2]",,Ground Pass,,5.685068,,,,Juan Pablo Añor Acosta,6563.0,,,,,,2,Regular Play,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,112,Málaga,223,"['2e5030b2-2752-4dac-b5f9-eb6881bd290a', '86b6aa18-352b-4f78-ab56-a0f0112a4bfc']",4,,,,,,,,,,,,,,,,,,Málaga,223,00:04:04.766,Pass,True
,,,,,,,,,,,,,,,,,4.12313,,,,,,,,,,,,,ddbbc8e8-3008-491f-94e4-8f7e03eaa29d,2013,,,"[58.1, 52.2]",3825759,49,,,,,0.61571693,,Left Foot,,,,"[91.6, 75.9]",,Ground Pass,,41.03584,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,2,Regular Play,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,112,Málaga,223,['b7929067-55ca-4dde-86cd-ced78cd4b8c1'],7,,,,,,,,,,,,,,,,,,Málaga,223,00:04:07.024,Pass,
,,,,,,,,,,,,,,,,,2.045587,,,,,,,,,,,,,3bce0820-2c10-4d2e-9a3a-89e4f1a80687,2017,,,"[100.8, 71.0]",3825759,49,,,,,-1.1798995,,Right Foot,True,,,"[115.1, 36.3]",,High Pass,,37.531055,,Incomplete,,,,,,,,,2,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,112,Málaga,223,"['1009fe2a-e006-443c-94d8-b1f69ff14e32', '559ebdd3-ddbb-4d7b-ae84-11d6227aeacf']",12,,,,,,,,,,,,,,,,,,Málaga,223,00:04:12.752,Pass,True
,,,,,,,,,,,,,,,,,1.654947,,,,,,,,,,,,,359bae5a-5896-4abb-8fb2-f6cae9c30e21,2019,,,"[14.5, 50.6]",3825759,49,,True,,,0.8936688,,Keeper Arm,,,,"[22.7, 60.8]",,Ground Pass,,13.087399,,,,Santiago Vergini,27403.0,,,,,,2,From Keeper,Vicente Guaita Panadero,6625.0,Goalkeeper,113,Getafe,216,['4dfc13ab-8e47-4fd4-939b-d290755fbb26'],26,,,,,,,,,,,,,,,,,,Getafe,216,00:04:26.257,Pass,
,,,,,,,,,,,,,,,,,1.696037,,,,,,,,,,,,,1082cd5a-f04c-4e4f-9a48-02e3ec6ca6a1,2021,,,"[24.8, 69.3]",3825759,49,,True,,,-2.1354733,,Right Foot,,,,"[10.8, 47.2]",,Ground Pass,,26.16123,,,,Vicente Guaita Panadero,6625.0,,,,,,2,From Keeper,Santiago Vergini,27403.0,Right Center Back,113,Getafe,216,['a290a905-8440-49f3-a581-1109d1a1b79c'],31,,,,,,,,,,,,,,,,,,Getafe,216,00:04:31.685,Pass,
