bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa5bd6a1-6ea9-457b-a237-8ff4f7b4a2d4,812,,,"[92.7, 14.3]",3825704,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adalberto Peñaranda Maestre,6847.0,Center Forward,60,Granada,1049,"['b651ae08-eb42-489d-9eb6-667e317156f9', 'd0afc05b-6bd9-4472-83f9-cd7b577b1214']",14,,,,,,,,,,,,,,,,,Granada,1049,00:23:14.526,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19b9112b-996a-4fbe-b0ca-b6dc2fe5431b,819,,,"[50.6, 65.8]",3825704,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,60,Granada,1049,['d49cab46-f4a4-40b2-8fa8-892127b166b1'],19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:19.524,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,89726429-c91b-4e19-9763-50c36396d25c,825,,,"[76.2, 73.1]",3825704,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josep Señé Escudero,27342.0,Right Wing,61,Celta Vigo,209,['4bf9b505-ac79-4bd2-81f7-07a0e67586cc'],41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:41.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a36331b5-800c-4e7b-ab2a-fcbac3021fd1,828,,,"[50.9, 5.3]",3825704,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Isaac Ajayi Success,6918.0,Left Wing,61,Celta Vigo,209,['1f253d6b-4b9a-472d-87c2-fd8d4e137b0a'],43,,,,,,,,,,,,,,,,,Granada,1049,00:23:43.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fab044fe-876e-4497-baed-7b954b543d3a,832,,,"[77.3, 20.9]",3825704,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,61,Celta Vigo,209,['aa6e5f1a-dcf8-44b8-96db-4f1002d4f7ed'],46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:46.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,511b7fa1-2f4c-4ec6-986d-ddbc525d8fd7,841,,,"[63.4, 4.0]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,63,Celta Vigo,209,['37b19623-b114-466d-99e2-3327194bc0db'],5,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:05.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf9cd6a6-dadc-4112-bc40-d178f2305220,843,,,"[48.5, 47.7]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Center Back,63,Celta Vigo,209,['a4de1ac4-f88d-4437-94b3-ce92107c3033'],7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:07.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5514c9ac-ae5f-43f4-8728-b58485f28d6b,845,,,"[70.4, 51.5]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Wass,6797.0,Left Defensive Midfield,63,Celta Vigo,209,['bd8e91c4-5852-4bb2-ad28-455ddbaec029'],9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:09.332,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3115443f-cdd4-463b-8e8a-e6a4d90060af,851,,,"[71.9, 28.6]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adalberto Peñaranda Maestre,6847.0,Center Forward,63,Celta Vigo,209,['9da51335-a7aa-41eb-bcfa-bc546cb459a2'],15,,,,,,,,,,,,,,,,,Granada,1049,00:25:15.865,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8131529a-4209-4596-9506-5c26399232da,854,,,"[63.4, 50.2]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Wass,6797.0,Left Defensive Midfield,63,Celta Vigo,209,['dda0634f-8824-4d05-ae48-e61fcedc9119'],17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:17.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fce82584-75c0-4aa6-9aca-941b6272af45,859,,,"[73.1, 4.0]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,63,Celta Vigo,209,['974d9a98-73f1-4490-9762-cae8c2993789'],21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:21.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,524b543a-0bdb-479e-9a49-46baab7b7f02,862,,,"[73.0, 13.9]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Wass,6797.0,Left Defensive Midfield,63,Celta Vigo,209,['ab6e3e34-2629-4fc8-a8f5-eca6dd5197f2'],24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:24.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35bb1d84-c320-46f7-b4d3-2debfb432283,865,,,"[65.3, 6.1]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Planas Antolínez,7577.0,Left Back,63,Celta Vigo,209,['371e1ba6-4431-4c48-9d0f-8d6bcaf0c24b'],25,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:25.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,644e5b6f-41cf-44d6-9232-bfb347d5d045,868,,,"[63.1, 21.3]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Right Defensive Midfield,63,Celta Vigo,209,['04bb2680-c590-4b45-bdb6-4438969b7e83'],27,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:27.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3086236-1a0e-458e-af7d-7365f666efa0,871,,,"[65.3, 41.8]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,63,Celta Vigo,209,['3fedee27-d4b8-4f8f-b4e0-8d6413dd7980'],30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:30.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4eca196d-809c-4466-bf04-63d527134e59,874,,,"[50.8, 57.2]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Center Back,63,Celta Vigo,209,['ee6d1bc3-a59a-4e60-89fb-90df3c94b476'],32,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:32.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6777d45e-cb9d-4df6-aabd-4b52d2948c66,878,,,"[73.1, 55.1]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iago Aspas Juncal,5217.0,Center Forward,63,Celta Vigo,209,"['9045ce16-0af0-4131-8760-04b388007075', 'b2effbbf-2bc5-47ad-88bc-3718148291e4']",35,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:35.567,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fda3548-e587-4683-a1c7-260aeba3c20f,881,,,"[53.4, 46.6]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Right Defensive Midfield,63,Celta Vigo,209,['9a8b877b-3ec3-44f5-a820-36cac74da105'],37,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:37.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5691cc4-0e1e-4289-9fc6-78881d7db080,884,,,"[47.1, 19.2]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,63,Celta Vigo,209,['900ad202-0800-41d2-9d72-53ec0f985863'],40,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:40.596,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b4967ce-068f-4c1b-b36a-7fa864f80b64,887,,,"[63.6, 3.3]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Planas Antolínez,7577.0,Left Back,63,Celta Vigo,209,['6594731d-23a6-4e0d-aebd-7e1586993804'],44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:44.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4213f4e0-3875-4598-bd1e-5e54fc08980d,890,,,"[65.3, 28.2]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Wass,6797.0,Left Defensive Midfield,63,Celta Vigo,209,['5c6c0348-4460-44bd-a28b-7aaf06450f95'],45,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:45.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a47519f9-eb74-4027-a8c1-fa2cd9c289e5,894,,,"[48.5, 21.7]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,63,Celta Vigo,209,"['8b2da16d-e541-4392-85d3-d5b5ba333009', 'acb02080-1a77-43ba-80a9-7910d56825c3']",46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:46.645,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d1554a2-9a37-44c1-9831-0bd1fcb9945a,897,,,"[60.5, 33.1]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Right Defensive Midfield,63,Celta Vigo,209,['2cb3679c-6133-4542-bffe-ccb674ebf932'],47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:47.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15f3a305-d5d6-4315-9844-4ed042875543,900,,,"[45.6, 55.4]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Center Back,63,Celta Vigo,209,['a9bb282f-84a2-4d8d-9b60-97e293818b56'],50,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:50.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,49726ecc-cf66-43d1-a968-2a6065c18ece,903,,,"[60.3, 48.2]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Right Defensive Midfield,63,Celta Vigo,209,['662ca1f3-f472-4bff-bf0c-046994eae032'],51,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:51.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f611b9e-eef8-435b-bb4c-bd4e32b8fd91,907,,,"[42.8, 53.9]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Center Back,63,Celta Vigo,209,['dbfb8bf6-c722-4cbb-bfc4-27b5b24ca162'],54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:54.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,feef02df-7966-4633-82ae-85abcde010e3,910,,,"[50.8, 67.4]",3825704,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Castro Otto,6802.0,Right Back,63,Celta Vigo,209,['2b793cab-cccb-49b8-9a83-2629ccc00ecb'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:58.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd4f2dbe-79c4-4a20-9563-fe42a3f2bae8,913,,,"[70.0, 70.0]",3825704,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iago Aspas Juncal,5217.0,Center Forward,63,Celta Vigo,209,['a83f0953-f3b0-4f6a-9d84-1139fbf7b158'],0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:26:00.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb4c59fe-a329-461d-ad58-982ae80c959b,921,,,"[69.2, 8.2]",3825704,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Isaac Ajayi Success,6918.0,Left Wing,64,Granada,1049,"['44f79870-33a2-4fd4-8275-7033550e727a', '94d816fc-6b6f-414a-8a37-e0a85281b552']",4,,,,,,,,,,,,,,,,,Granada,1049,00:26:04.106,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,472fa343-2c85-4775-ba36-35156240da98,927,,,"[97.4, 11.5]",3825704,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Márquez Moreno,24783.0,Left Center Midfield,65,Granada,1049,['ac25a47f-27c1-456c-afbb-ddb576664463'],22,,,,,,,,,,,,,,,,,Granada,1049,00:26:22.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd0fcb03-230c-467c-918d-7764a312d710,930,,,"[68.5, 10.6]",3825704,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Rodríguez Lombán,6702.0,Left Center Back,65,Granada,1049,['72bd6543-662c-435c-af3b-2c9b126bacaa'],26,,,,,,,,,,,,,,,,,Granada,1049,00:26:26.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d482fc50-d018-4550-8549-f50d72f7515f,933,,,"[47.1, 59.0]",3825704,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jean-Sylvain Claude Babin,4498.0,Right Center Back,65,Granada,1049,['3b610af9-6d7c-454e-8f3c-2211216d764e'],34,,,,,,,,,,,,,,,,,Granada,1049,00:26:34.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecb2528b-a0ac-454d-8c28-f4b850d9f90e,936,,,"[68.8, 77.7]",3825704,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dimitri Foulquier,4546.0,Right Back,65,Granada,1049,['48850bc1-44b2-413a-88f7-2a8a8282d62f'],36,,,,,,,,,,,,,,,,,Granada,1049,00:26:36.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36541e3a-fd68-4100-a33c-a1c5412fa703,939,,,"[73.0, 63.6]",3825704,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Manuel Rico Castro,25707.0,Right Center Midfield,65,Granada,1049,['27276792-460e-42cf-80bd-fd61a6de8d60'],38,,,,,,,,,,,,,,,,,Granada,1049,00:26:38.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26b507ca-8547-4d55-84eb-7aaa9eb50a92,941,,,"[98.3, 75.9]",3825704,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dimitri Foulquier,4546.0,Right Back,65,Granada,1049,['2f1d2329-6458-4c79-a8e4-390a6ec547e1'],40,,,,,,,,,,,,,,,,,Granada,1049,00:26:40.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,342ea8dd-c286-4e39-8a62-e9b586654adb,947,,,"[115.9, 22.7]",3825704,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Isaac Ajayi Success,6918.0,Left Wing,65,Granada,1049,['d446204d-5e41-4243-8510-55eca54c904d'],47,,,,,,,,,,,,,,,,,Granada,1049,00:26:47.905,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a2efbce2-4bfc-48ef-b691-5d40b9edfe49,958,,,"[85.6, 50.2]",3825704,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Josep Señé Escudero,27342.0,Right Wing,67,Celta Vigo,209,['4eecd92f-137a-460a-b9c1-38296a56d02d'],34,,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:34.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,43f7e558-6e2c-4646-b8ce-2f4a9c2c1ff5,962,,,"[97.0, 32.4]",3825704,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,67,Celta Vigo,209,['afbeb494-d614-42ca-bd10-f5feacccf3b7'],36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:36.748,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fa941d6-b8d2-43f5-be99-6b1c4a5d450c,966,,,"[102.9, 26.7]",3825704,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,67,Celta Vigo,209,['08586203-e574-476b-bea3-3b63dad27b28'],39,,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:39.129,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bf335038-3734-4cf5-a561-70ea8f46ca12,971,,,"[112.4, 31.8]",3825704,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,68,Celta Vigo,209,['dce71a0c-7c2d-430d-9b0e-5705086173a6'],17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:28:17.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,258b666a-5a52-4d98-8d2f-dc92394a4207,973,,,"[19.5, 60.9]",3825704,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jean-Sylvain Claude Babin,4498.0,Right Center Back,69,Granada,1049,['15f61e4e-f426-41da-9f7f-a929eda01cbf'],32,,,,,,,,,,,,,,,,,Granada,1049,00:28:32.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d406b19-dc1b-43f0-ac8e-1ced80d778df,976,,,"[36.6, 53.9]",3825704,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rubén Salvador Pérez Del Mármol,6599.0,Center Defensive Midfield,69,Granada,1049,['3b7e0a61-0e40-4c53-8358-bee99a53026a'],34,,,,,,,,,,,,,,,,,Granada,1049,00:28:34.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8aad7493-65e5-43cb-a286-9451fa035ffa,979,,,"[21.5, 64.3]",3825704,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jean-Sylvain Claude Babin,4498.0,Right Center Back,69,Granada,1049,['420b8f3e-1861-425f-8456-8452ac02bff3'],37,,,,,,,,,,,,,,,,,Granada,1049,00:28:37.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26232d29-b14f-47b2-bdfa-25c4799399f5,981,,,"[7.8, 49.6]",3825704,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,69,Granada,1049,['b8f11e60-bda9-4cc3-ada9-d52a63723673'],39,,,,,,,,,,,,,,,,,Granada,1049,00:28:39.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7780b10d-914f-4d30-a469-ffc90a6777da,984,,,"[65.9, 54.6]",3825704,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adalberto Peñaranda Maestre,6847.0,Center Forward,69,Granada,1049,['924a23be-f88b-4c95-b3a9-0e16edab7bf9'],42,,,,,,,,,,,,,,,,,Granada,1049,00:28:42.339,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f622643c-7420-474f-a499-483a55f07779,988,,,"[13.7, 32.2]",3825704,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Blanco Veiga,6795.0,Goalkeeper,70,Celta Vigo,209,['82f8c939-890a-457c-a62f-19dc2232ef19'],46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:28:46.663,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,54783529-3f5a-463b-a806-74283b973f4d,991,,,"[61.0, 25.8]",3825704,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,70,Celta Vigo,209,['72c96627-64bd-4c39-822d-0f9f4d5beb4b'],51,,,,,,,,,,,,,,,,,Celta Vigo,209,00:28:51.874,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,52f3ee8b-30d0-45cf-a9a1-68130a54de74,993,,,"[71.2, 65.2]",3825704,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Right Center Midfield,70,Celta Vigo,209,['7cdd3fcc-2c43-4abd-b0f5-7d8d6bed81fb'],52,,,,,,,,,,,,,,,,,Granada,1049,00:28:52.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,72562670-4c11-4214-9fa4-dce6f6640413,998,,,"[95.8, 5.7]",3825704,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,70,Celta Vigo,209,['87a034dc-8307-46de-b7ea-ebdafc75764c'],3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:03.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,50153dc1-6779-4789-abb1-f3dd96b0b4aa,1004,,,"[98.4, 17.9]",3825704,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Left Defensive Midfield,70,Celta Vigo,209,['1139a66c-8a70-43c8-bb9a-1d3b3293c022'],11,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:11.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b93bf327-6e4c-42b4-ad96-2071fc73c45c,1007,,,"[85.4, 27.9]",3825704,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Defensive Midfield,70,Celta Vigo,209,['0c8a76ae-7871-495b-b910-e33f1abd79fd'],13,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:13.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d59b6c84-0c2c-4821-afc7-622beaaf2fd4,1012,,,"[91.8, 29.3]",3825704,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,70,Celta Vigo,209,"['2bc30e0c-5e55-476e-9fa9-2bc2e6584793', 'b2937ab3-81ae-402b-861a-23c714946e6e']",16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:16.187,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc0c994d-a265-4b71-99a3-ca2547b5175c,1015,,,"[88.7, 37.6]",3825704,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,70,Celta Vigo,209,['66c98a9f-9b5e-4b8c-a79e-fda94c770f90'],17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:17.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b96c24d9-015b-41a7-81ef-b4493b676aad,1020,,,"[116.8, 56.1]",3825704,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josep Señé Escudero,27342.0,Right Wing,70,Celta Vigo,209,"['7e4dda8f-165f-4cae-bb99-49447bfae21e', 'bf4136f4-d68f-478f-8a15-cb36a525df96']",20,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:20.447,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,27bd0b9b-4691-4868-a5b2-3bfd5ce3bfe0,1032,,,"[106.9, 48.3]",3825704,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,71,Celta Vigo,209,['32a07fc3-6ae0-4682-a244-b42732606bf1'],2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:02.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cb73f67-0615-4c80-be29-85c0a215560a,1037,,,"[53.4, 41.1]",3825704,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Hugo Mallo Novegil,6805.0,Right Center Back,71,Celta Vigo,209,['d331e9b0-9819-4eeb-94f1-070392cff64d'],8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:08.125,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bde76ab0-a8d9-4f71-a843-dec44dc1b25a,1040,,,"[93.6, 4.5]",3825704,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Wass,6797.0,Left Defensive Midfield,71,Celta Vigo,209,['eff779db-1237-476c-9496-4c9f0579cc90'],12,,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:12.466,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b41159a7-7a68-4938-b9b3-e8f74e893f01,1043,,,"[72.6, 7.8]",3825704,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Right Defensive Midfield,72,Celta Vigo,209,['a26d15a1-9676-4c98-b641-edb52c155bfc'],22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:22.351,Ball Receipt*,
