bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0a31531-e4f5-4f55-9abc-3ff31841f188,9,,"[76.6, 6.4]",3825602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,2,Real Madrid,220,['df82433c-c441-4dc8-9f67-a43b298cdcb3'],7,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:07.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb74dcf0-9c16-4d1d-abb5-3268a0081eb6,12,,"[78.8, 13.9]",3825602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mateo Kovačić,5456.0,Center Attacking Midfield,2,Real Madrid,220,['e73b4063-8b16-425d-8821-a4393090d576'],9,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:09.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f10dbb49-1312-46c9-8f60-894ee2c45233,14,,"[63.8, 7.9]",3825602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marcelo Vieira da Silva Júnior,5552.0,Left Back,2,Real Madrid,220,['a9555c16-7fce-427f-b5fb-4dc2e5879ad2'],11,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:11.063,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40f5f6d7-ce8e-4a1c-a963-a409fff20a4d,16,,"[71.7, 5.5]",3825602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,2,Real Madrid,220,['ed427275-3192-49e5-94de-9678c3a76761'],12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:12.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc15031f-d7f9-43e8-a3df-688b0b7cbd2e,19,,"[63.1, 7.9]",3825602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marcelo Vieira da Silva Júnior,5552.0,Left Back,2,Real Madrid,220,['cd4afb10-43ce-450c-8741-f01c97b22553'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:14.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426b8dd0-52ea-40dc-8698-b16b01f4f72b,22,,"[61.4, 67.1]",3825602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Carvajal Ramos,5721.0,Right Back,2,Real Madrid,220,['5131dab7-dcd3-4ddb-ab83-ea0bb4d2cf69'],18,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:18.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e62f1d12-9468-44ab-8777-ab48320e7c49,25,,"[54.2, 63.1]",3825602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Toni Kroos,5574.0,Left Defensive Midfield,2,Real Madrid,220,['1549a285-4d05-44a2-8c46-41b624512975'],21,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:21.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd8eef13-9c10-48b0-a153-24be7552ff59,28,,"[58.2, 41.9]",3825602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mateo Kovačić,5456.0,Center Attacking Midfield,2,Real Madrid,220,['b81ebb80-b043-4d89-b816-6485cabed82e'],23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:23.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155dd482-157d-4be0-8ec9-3595efacd59f,31,,"[48.0, 24.1]",3825602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Left Center Back,2,Real Madrid,220,['4834a862-0197-46d6-8489-ab22440d7da4'],25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:25.588,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77aba48b-2a71-4a80-8475-2620218524de,34,,"[56.7, 11.7]",3825602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marcelo Vieira da Silva Júnior,5552.0,Left Back,2,Real Madrid,220,['c562cad8-dbfc-4bcf-b189-40c1100b3226'],27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:27.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460bda23-e129-484d-b8f0-e59c569e85ca,37,,"[40.5, 20.9]",3825602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Left Center Back,2,Real Madrid,220,['caed4757-8575-4876-968a-24998bb3ef6d'],30,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:30.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620bb547-6335-4201-87f6-a5be6272b7a5,40,,"[43.7, 32.7]",3825602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Toni Kroos,5574.0,Left Defensive Midfield,2,Real Madrid,220,['5408f763-7757-49dc-99b2-568771bef284'],31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:31.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399a435a-e5f7-47ce-a24a-235f7f7695a8,42,,"[37.7, 29.3]",3825602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Left Center Back,2,Real Madrid,220,['d6c946f6-86d5-48e3-87e4-b7196ca82333'],32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:32.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2e17471-76b8-4a45-b209-89f91cd2ed32,45,,"[39.2, 60.5]",3825602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,2,Real Madrid,220,['041e2885-58cd-43e1-bde2-93390bbbe5a0'],35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:35.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bcb83a1-88be-4129-a3ba-ca53da058117,48,,"[42.4, 78.0]",3825602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Carvajal Ramos,5721.0,Right Back,2,Real Madrid,220,['bc82a04e-c89c-4aa2-a464-2c1b01346144'],38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:38.688,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96e45573-a375-413d-bafa-77ead2b70367,51,,"[24.2, 38.5]",3825602,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Left Center Back,2,Real Madrid,220,['2bb10105-20cd-4b6f-af42-c6a95e2f8df8'],43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:43.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fd8e48d-76a3-42e9-9790-b6c5d1b2d28c,56,,"[24.4, 27.5]",3825602,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,3,Athletic Club,215,['c905fe44-7769-4e5c-82bc-8a47e4f10744'],0,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:00.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2e0bbdb-dd79-4142-aa9f-8d0367ac410e,58,,"[11.6, 36.7]",3825602,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,3,Athletic Club,215,['e4d5400b-8d66-4c29-984e-d99a88d141c0'],3,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:03.221,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e220f22-74b7-406d-a79b-756a801965d6,61,,"[74.9, 19.4]",3825602,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,3,Athletic Club,215,['70b380bf-d45c-4012-ab68-b0586c3a5fe7'],11,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:11.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e55c61e-ce89-4938-a8d3-7f69e8f66d92,70,,"[76.4, 3.8]",3825602,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,4,Athletic Club,215,['69a6c43a-753b-4452-adf3-1f373ef9048f'],36,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:36.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0cd9230-8591-498d-864d-ce681b3a2feb,72,,"[55.9, 6.4]",3825602,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,4,Athletic Club,215,['e884505a-a292-4c22-b56b-66d82e95a7ce'],38,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:38.599,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935313c5-e85f-43a4-a848-7183d6c0bca5,75,,"[65.3, 21.1]",3825602,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,4,Athletic Club,215,['59456b8a-f0a8-4ea1-8da2-7d3806dbfe43'],40,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:40.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10c8afce-6998-4ee6-9ddb-411cb323ad09,79,,"[56.7, 73.1]",3825602,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Right Wing,4,Athletic Club,215,['8cd23785-838a-4058-80b4-255bed52eaf9'],43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:43.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee4afb68-627a-450c-a9f6-c613e11278b5,87,,"[55.7, 19.0]",3825602,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel San José Domínguez,6389.0,Right Defensive Midfield,4,Athletic Club,215,['fa6a0668-9f5c-47ca-b0f2-8b9e252d7ae5'],47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:47.395,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d36bd911-b8ab-4028-afd1-3994f5dee7bd,89,,"[62.5, 11.5]",3825602,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,4,Athletic Club,215,['97b04d2e-5c10-4620-8bb9-c4bd150c739a'],47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:47.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f774bc62-cf4b-4c1d-a8eb-93451cd56f79,92,,"[57.0, 7.6]",3825602,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,4,Athletic Club,215,['199606ea-17a3-4f8c-b385-97d7905e48fe'],49,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:49.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f69fa80b-845c-45bd-abd4-375b11d4099e,95,,"[62.7, 33.1]",3825602,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel San José Domínguez,6389.0,Right Defensive Midfield,4,Athletic Club,215,['5594cc19-1e59-4147-9218-9befb17f45b4'],52,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:52.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5c468f6-0d8d-45df-88ff-d565512cbf35,99,,"[89.3, 29.2]",3825602,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,4,Athletic Club,215,['f6582602-5397-42be-92b4-494e5ad0e3c9'],54,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:54.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84a766ed-cd2d-4dc1-a5f9-837bb5499119,108,,"[10.7, 67.8]",3825602,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,6,Real Madrid,220,['fdb81ce9-147d-437d-987e-c0f46550a269'],59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:59.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bc36073-dc35-47c8-8118-acf2644a479f,113,,"[70.6, 59.0]",3825602,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Right Wing,6,Real Madrid,220,"['9e38895d-4b30-4cc7-8210-d0485017917b', 'c98005b1-609d-4d84-96d2-eca1acb7c76d']",7,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:07.796,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f595635-8c3d-4e01-ab79-879a09793c03,123,,"[45.6, 42.9]",3825602,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mateo Kovačić,5456.0,Center Attacking Midfield,7,Real Madrid,220,['3b60f68d-9b41-423f-b94c-32f24c020c7e'],24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:24.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc43457e-c8e7-4bc6-91df-1ac4e9c9cce3,125,,"[64.0, 6.4]",3825602,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,7,Real Madrid,220,['c6994bb6-0de4-48c9-88f0-870f40379523'],28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:28.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826a522c-c100-4f52-b97f-a791aebec0e6,129,,"[104.6, 7.7]",3825602,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,7,Real Madrid,220,"['13f35443-9d02-47db-aefb-8fc1c19e62aa', 'd3f81451-81be-4365-859d-82685e230b3c']",32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:32.215,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e0be20e-829f-4063-b9f4-63f2dd1f6d12,136,,"[111.5, 48.7]",3825602,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karim Benzema,19677.0,Center Forward,7,Real Madrid,220,['9cf974d2-598b-40f5-893b-22d346375a1e'],37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:37.162,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,313f64c8-01ff-4fbc-a79b-aeffe4a7ac64,140,,"[65.3, 16.6]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sabin Merino Zuloaga,6666.0,Left Wing,8,Athletic Club,215,['f877a763-4d8c-4b3c-b160-82e6c14e05cf'],0,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:00.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ece842a5-b3f1-40d1-b975-2739f6649b23,148,,"[71.9, 25.6]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,8,Athletic Club,215,['f44613a1-3220-46e6-8555-8534eb4b03f6'],10,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:10.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdf271d3-3bd6-4c08-9ed1-42439c77af92,152,,"[56.5, 65.0]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,9,Real Madrid,220,['84c0c7ee-a04a-47b0-a2b8-fcf5425eee6b'],13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:13.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d802803-f73e-426e-b522-60be0fc9273f,155,,"[58.4, 74.6]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Right Wing,9,Real Madrid,220,['c7e30306-612f-426e-9269-6e054f0a6811'],15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:15.182,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05784fe4-9a0e-4873-a2c9-0c2f2b13f7bf,160,,"[36.2, 75.0]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,10,Real Madrid,220,['0888238b-a0e9-43b8-b943-adfc98e498fc'],23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:23.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b414f9b5-4987-4970-8bf3-8dc6d0054919,162,,"[29.6, 19.6]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raphaël Varane,5485.0,Left Center Back,10,Real Madrid,220,['284856e3-91ed-4e1c-9464-128f3ac08412'],27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:27.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27244d93-d93f-4f20-a4b4-0ac19a0cb7b3,165,,"[41.5, 6.4]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,10,Real Madrid,220,['6906fdc2-b18c-41d5-9f0f-9d87373c2012'],29,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:29.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43f67cdd-cdea-442c-8271-079cb145ef21,169,,"[50.7, 24.1]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,10,Real Madrid,220,"['5a13c483-f17a-4945-9b2c-fcb377eaf8ef', '921c1e9b-3b98-4e28-a936-1de7bf80ad35']",33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:33.348,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5750a309-7aef-46d1-9735-2783b201f148,172,,"[71.1, 6.8]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,10,Real Madrid,220,['3ee0aafc-342c-4754-925c-5279f783543d'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:36.352,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114a743-22c9-4547-80d1-500378857bac,182,,"[48.0, 69.5]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Right Wing,10,Real Madrid,220,['6fce8651-1774-4e63-a044-e2ab7f0abf71'],40,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:40.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7caa2519-1c38-48ed-92c8-6caa7ff9c48d,185,,"[65.3, 15.6]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Center Attacking Midfield,10,Real Madrid,220,['d692fa92-9441-49e8-8bdf-bda8fd565115'],43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:43.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00051328-9602-4749-a867-b50692e4b918,188,,"[58.9, 18.3]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,10,Real Madrid,220,"['1200ab14-1fb4-4ba6-9b6a-eb6e0753d181', '881cf33c-8d5f-4629-bc5e-603ec4ae61ad']",44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:44.367,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4775892f-dbb1-4122-8b8d-25bbf6badf67,191,,"[48.4, 10.6]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,10,Real Madrid,220,['9e7e0179-a330-4f61-882e-363b4fd4f16a'],45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:45.702,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,baf933a4-b857-4227-972d-f433a98c88b2,195,,"[74.3, 50.0]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,10,Real Madrid,220,['f0a6893c-13d4-4b3f-b09a-d21e6f1e492c'],47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:47.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4c92b92-977f-4f33-96bf-dfa417ee586c,200,,"[37.3, 13.9]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,10,Real Madrid,220,['796db447-5ec3-44ae-b104-dc6983048d99'],51,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:51.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b7d4da5-917c-4e12-a28f-86912d165206,204,,"[43.7, 29.0]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,10,Real Madrid,220,['5b629f23-ef97-4c26-8b26-c3f683687263'],53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:53.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ea1efab-0ece-4903-a6c5-a364ba122e92,208,,"[57.2, 46.8]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Román Alarcón Suárez,4926.0,Right Wing,10,Real Madrid,220,"['494ffc60-8673-4c61-ba2f-c3dcc90d3e17', '69fc1549-f828-4925-935b-62b9f581b9eb']",55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:55.901,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02c20495-dcb0-4407-acb7-760e36079b50,210,,"[39.0, 47.9]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,10,Real Madrid,220,['bd68c925-3964-4ed5-ab38-f3ae506a9776'],57,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:57.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,035aed7a-982b-470b-8844-4e70d02de7f3,213,,"[44.3, 44.7]",3825602,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,10,Real Madrid,220,['b11b5005-2971-402a-b1fc-735afa6032c0'],58,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:58.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee39afc9-71d7-4c1c-9dbf-47ddbec66b8f,216,,"[54.4, 29.7]",3825602,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Center Attacking Midfield,10,Real Madrid,220,['4db09b24-7a52-467f-958b-339885c5a066'],1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:01.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f87d8f8-0b14-4bdf-ad43-7a6987b06d47,221,,"[73.6, 46.6]",3825602,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,10,Real Madrid,220,['33a9a08d-e47d-40cd-833b-dbf2dd4aa278'],4,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:04.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4ec26b5-c597-4e36-aef6-2cbf8eac6c9e,228,,"[9.2, 44.7]",3825602,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Keylor Navas Gamboa,5597.0,Goalkeeper,10,Real Madrid,220,['ad5df451-b6b5-4c68-b1ea-5f7de54d45ea'],10,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:10.134,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eed0fc2-a606-404f-8153-ab2f5840d218,234,,"[55.9, 68.2]",3825602,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,11,Athletic Club,215,['417db279-080f-4728-92a7-044c3eba9f2d'],31,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:31.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647eaeb4-7978-45de-8f70-877f1f91e3bc,236,,"[71.3, 73.9]",3825602,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Markel Susaeta Laskurain,6390.0,Right Wing,11,Athletic Club,215,['fbfd3f4f-b436-49ca-b170-e10fda60006f'],34,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:34.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a0f7c6b-a275-49c5-8385-96b530cf6fb4,239,,"[63.2, 73.3]",3825602,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,11,Athletic Club,215,['cdbc9db9-daa6-48a5-9700-1bf8ec0cee3b'],36,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:36.935,Ball Receipt*,
