50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[70.4, 54.4]",,,,,,,,,,,,1.260217,,,,,,,,,,,,,1dc0d72b-b872-40f3-8ba0-f9438c3d176f,1183,,,"[68.3, 55.4]",3825682,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José María Giménez de Vargas,5259.0,Right Center Back,68,Atlético Madrid,212,"['451524f9-5261-4e46-b989-8a78172def0a', '4fe671fd-1335-4212-b502-768dbbabf7d4']",53,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:53.149,Carry,
,,,,,"[69.3, 40.8]",,,,,,,,,,,,0.77219,,,,,,,,,,,,,d05c78df-b6eb-451c-aaa6-7ac7cbd58a3c,1186,,,"[69.3, 40.8]",3825682,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Center Midfield,68,Atlético Madrid,212,"['757d2fff-047d-415c-a4e4-90cbb90464d6', 'fcd7186b-24de-4fd5-af2c-8ab19916c2aa']",55,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:55.412,Carry,
,,,,,"[64.1, 25.4]",,,,,,,,,,,,1.09592,,,,,,,,,,,,,f372ac13-162d-48b6-bcd1-918bf79a9442,1189,,,"[61.0, 25.1]",3825682,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,68,Atlético Madrid,212,"['190dba69-9354-43b9-afea-5f37f9d5d085', '52e3c92a-d12c-4885-8c59-5717bab42126']",57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:57.749,Carry,
,,,,,"[91.2, 3.7]",,,,,,,,,,,,0.475226,,,,,,,,,,,,,cdcb4f0f-955a-44a9-8893-6a60768270ff,1192,,,"[91.2, 2.7]",3825682,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,68,Atlético Madrid,212,"['28c1565a-85ad-453e-a1b8-a677e27b6b3d', 'a46a9882-13b9-4edc-8ea7-2798d201fa18', 'dca0da49-db78-4045-a800-036bbfba831d']",0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:00.709,Carry,True
,,,,,"[81.9, 12.6]",,,,,,,,,,,,0.113101,,,,,,,,,,,,,5e70dbc6-4216-446f-aec1-d3b2f7fa9618,1196,,,"[81.9, 12.6]",3825682,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Wing,68,Atlético Madrid,212,"['562049a8-944d-4c17-ade3-aec1d96ddfb5', '9d9f7e17-f262-439b-8670-ebf41409f703']",2,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:02.661,Carry,
,,,,,"[72.5, 15.7]",,,,,,,,,,,,3.246264,,,,,,,,,,,,,da69af75-955d-4c30-b751-11b420bc516c,1201,,,"[72.5, 15.2]",3825682,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Center Midfield,68,Atlético Madrid,212,"['6f46aef5-9c2b-4090-8613-f84b9d65a06e', 'f54eebe6-9572-4a39-b5f0-8194f9edf457']",4,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:04.325,Carry,
,,,,,"[87.6, 3.2]",,,,,,,,,,,,0.903809,,,,,,,,,,,,,e7d6ccb5-1d09-4ea6-9505-76f0e7662a25,1204,,,"[88.1, 3.5]",3825682,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Wing,68,Atlético Madrid,212,"['bc335c08-3092-46cd-86a3-0c1f91311294', 'f9c67c0a-9af7-4e10-a7f1-7ceca0434bc0']",8,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:08.657,Carry,
,,,,,"[102.7, 23.3]",,,,,,,,,,,,0.017152,,,,,,,,,,,,,4250c338-0a3a-4bd3-9ce2-2015e2875f54,1211,,,"[102.7, 23.3]",3825682,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Right Wing,68,Atlético Madrid,212,"['523f21d6-4029-4317-8b17-4aa16074c3d1', '9b672b13-c7cb-4aa2-9899-85ef5bf092b5']",12,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:12.399,Carry,
,,,,,"[72.5, 71.3]",,,,,,,,,,,,1.117814,,,,,,,,,,,,,d9d97dee-dee4-4e77-9b15-5a3af335586e,1224,,,"[73.0, 71.3]",3825682,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Center Midfield,69,Granada,1049,"['38e10a55-881b-4090-b411-1686eb74c549', '76271f67-035e-43ef-b443-fded8b7b61d6', '8ce0dc71-4448-4913-83bf-b731f1dec8d0']",52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:52.566,Carry,True
,,,,,"[60.9, 7.0]",,,,,,,,,,,,2.520378,,,,,,,,,,,,,3e722835-9b10-4918-8489-470120eb416e,1229,,,"[48.7, 9.6]",3825682,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Rochina Naixes,6680.0,Right Center Midfield,69,Granada,1049,"['27414ff2-6ea5-4264-8d73-f36771f724eb', '81de56f1-3ea7-4d2b-8096-8ab085cce825']",53,,,,,,,,,,,,,,,,,Granada,1049,00:29:53.876,Carry,
,,,,,"[46.4, 53.3]",,,,,,,,,,,,1.529626,,,,,,,,,,,,,320c42b5-cca0-428e-928e-137d940e5368,1240,,,"[45.6, 53.3]",3825682,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gabriel Fernández Arenas,6384.0,Right Center Midfield,70,Atlético Madrid,212,"['9f440399-9617-47e7-b4fd-964f507da314', 'b5e69b7f-e412-4096-80cc-90db8ae2f1eb']",8,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:08.291,Carry,
,,,,,"[58.4, 74.4]",,,,,,,,,,,,2.377015,,,,,,,,,,,,,16f55ae9-6aa0-4042-8cda-903b11e30d51,1243,,,"[58.9, 74.7]",3825682,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Francisco Torres Belén,6375.0,Right Back,70,Atlético Madrid,212,"['232a62a3-50ea-449e-9982-a389b370c58b', 'b4bea184-2c17-4e88-bd90-df23222e102d']",11,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:11.262,Carry,
,,,,,"[44.3, 50.2]",,,,,,,,,,,,2.417516,,,,,,,,,,,,,864d58fe-6df4-43e3-97e7-95bf6574e3c3,1246,,,"[39.1, 52.3]",3825682,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José María Giménez de Vargas,5259.0,Right Center Back,70,Atlético Madrid,212,"['b733cddc-0949-4949-afc5-43368aa16a5e', 'f5dbcfb4-b74b-4946-83b4-966883eaadff']",15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:15.493,Carry,
,,,,,"[44.3, 16.8]",,,,,,,,,,,,1.316889,,,,,,,,,,,,,9ebf962a-bf27-46cc-b8ff-c108355b8ff6,1249,,,"[44.3, 16.0]",3825682,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,70,Atlético Madrid,212,"['310be4f9-5bb7-4a1d-a1a7-8efe3d871b91', 'fe31cfea-964f-4e1c-97b2-a11c9c334e1d']",19,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:19.156,Carry,
,,,,,"[52.6, 10.0]",,,,,,,,,,,,2.489713,,,,,,,,,,,,,a451c9c0-fff9-4886-99d3-592ca6074640,1252,,,"[52.9, 5.8]",3825682,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Filipe Luís Kasmirski,6320.0,Left Back,70,Atlético Madrid,212,"['cb597492-d45e-48ef-822b-7bd0eae51a28', 'f30ded9c-546b-4e3f-9387-774e581e3e5d']",21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:21.492,Carry,
,,,,,"[53.7, 50.4]",,,,,,,,,,,,1.790303,,,,,,,,,,,,,427b772f-e058-4dd6-bf3f-92137956b51a,1255,,,"[45.3, 50.7]",3825682,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José María Giménez de Vargas,5259.0,Right Center Back,70,Atlético Madrid,212,"['10844035-58cc-435c-9f11-9bb74a5772d8', 'ef8d3029-4500-4895-a91a-61af5b5571db']",26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:26.176,Carry,
,,,,,"[38.0, 41.4]",,,,,,,,,,,,1.264381,,,,,,,,,,,,,26fb7bfc-3104-4423-99f7-e14d423a62ff,1260,,,"[45.0, 42.4]",3825682,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,71,Granada,1049,"['91e1da74-4e6e-4e7f-a539-083053359553', 'f4f2b402-d052-42a1-a15d-6ca1e280279c']",31,,,,,,,,,,,,,,,,,Granada,1049,00:31:31.443,Carry,
,,,,,"[6.9, 40.4]",,,,,,,,,,,,0.124118,,,,,,,,,,,,,2d6daebe-cabb-4dd8-a729-4f863ad8136b,1263,,,"[4.9, 38.3]",3825682,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,71,Granada,1049,"['5a2eaac7-a05e-4566-b2fd-b98a21de12b7', '763e0d3e-3c60-4642-8161-09ba351695a1']",34,,,,,,,,,,,,,,,,,Granada,1049,00:31:34.946,Carry,
,,,,,"[40.9, 42.4]",,,,,,,,,,,,0.979989,,,,,,,,,,,,,97e77420-c360-4658-98ce-bf6653e2240b,1267,,,"[43.2, 45.1]",3825682,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Right Center Midfield,71,Granada,1049,"['13b057a1-2717-4e61-96da-35e32230ed4c', '523a8ca2-80a3-40bb-b6bb-13791e13cd55']",39,,,,,,,,,,,,,,,,,Granada,1049,00:31:39.921,Carry,
,,,,,"[63.8, 17.1]",,,,,,,,,,,,0.177757,,,,,,,,,,,,,ff694978-a385-4fd8-ae3f-477072b4c74c,1273,,,"[62.2, 16.9]",3825682,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Isaac Ajayi Success,6918.0,Right Wing,71,Granada,1049,"['0f45b941-43c2-410a-a077-d1a104b0946e', '6022fefa-d8e9-4fe1-bae0-5421e6acd841', '6fb5fd8f-956f-4335-8ceb-cf0a02455747']",45,,,,,,,,,,,,,,,,,Granada,1049,00:31:45.462,Carry,True
,,,,,"[63.3, 27.3]",,,,,,,,,,,,1.602733,,,,,,,,,,,,,b23948a3-f383-4344-a0f7-88a9d00786c8,1279,,,"[72.7, 26.8]",3825682,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssef El-Arabi,27109.0,Center Forward,71,Granada,1049,"['00080958-42de-4f4c-90b9-494316f95e9a', '483b5784-0448-48f5-b0d0-b96458d7ccfd']",47,,,,,,,,,,,,,,,,,Granada,1049,00:31:47.320,Carry,
,,,,,"[64.3, 8.0]",,,,,,,,,,,,1.888629,,,,,,,,,,,,,6d3233a2-bc9d-49bf-9fed-d3fa60f4e3ac,1282,,,"[60.2, 15.3]",3825682,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,71,Granada,1049,"['ad0dd3e8-9abb-4618-b64e-bdcdf3fe1224', 'd1d8b016-1f96-43a2-89b3-6cf51b7b1c80']",50,,,,,,,,,,,,,,,,,Granada,1049,00:31:50.174,Carry,
,,,,,"[83.1, 5.9]",,,,,,,,,,,,0.678107,,,,,,,,,,,,,5bd071f2-e041-41c1-881d-9f809f3e4431,1285,,,"[84.2, 5.9]",3825682,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Isaac Ajayi Success,6918.0,Right Wing,71,Granada,1049,"['6b061828-eab4-4fc6-a92e-9506a1052972', '6ce21054-5a05-417a-8a47-726e36056106']",52,,,,,,,,,,,,,,,,,Granada,1049,00:31:52.937,Carry,
,,,,,"[87.3, 4.9]",,,,,,,,,,,,1.882028,,,,,,,,,,,,,dd2b79e4-5cd6-4399-ae22-0bf5ff53aa54,1294,,,"[89.1, 12.2]",3825682,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Isaac Ajayi Success,6918.0,Left Wing,72,Granada,1049,"['8028ae9c-8e40-43d2-8eb4-797eb67d60f8', '8c11e751-7139-407d-94ac-a1bba9bdfafd', 'db8f2deb-4301-438b-8acd-5c3fa926a8a7']",6,,,,,,,,,,,,,,,,,Granada,1049,00:32:06.178,Carry,True
,,,,,"[72.2, 9.8]",,,,,,,,,,,,1.044664,,,,,,,,,,,,,a1129fdf-3334-4a98-a294-e5dd93f3d532,1298,,,"[72.2, 9.8]",3825682,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,72,Granada,1049,"['0e37b52e-23f4-41b0-8ea5-5c1c9303ee53', '670c6010-350c-4a13-b199-856c19e780f2']",9,,,,,,,,,,,,,,,,,Granada,1049,00:32:09.035,Carry,
,,,,,"[60.9, 17.4]",,,,,,,,,,,,1.098137,,,,,,,,,,,,,7c2652ee-6886-4345-af96-92b8ac00021e,1301,,,"[60.9, 17.4]",3825682,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Rochina Naixes,6680.0,Right Center Midfield,72,Granada,1049,"['8723691b-6018-46f4-8021-9efd39638869', 'c16c491f-9795-4cad-bc6c-83e00401733c']",11,,,,,,,,,,,,,,,,,Granada,1049,00:32:11.375,Carry,
,,,,,"[87.3, 56.5]",,,,,,,,,,,,1.042803,,,,,,,,,,,,,0d699712-3524-4fb6-b91a-13253ef146ad,1304,,,"[93.0, 59.1]",3825682,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adalberto Peñaranda Maestre,6847.0,Right Wing,72,Granada,1049,"['9c953224-b573-4320-8442-4343abeb160d', 'd2da0d4a-cd12-4042-a3ad-44ad80b51e52']",14,,,,,,,,,,,,,,,,,Granada,1049,00:32:14.832,Carry,
,,,,,"[92.5, 50.3]",,,,,,,,,,,,0.317029,,,,,,,,,,,,,a26cadd8-a0fe-4d9d-be7b-e1eb8737b814,1308,,,"[92.2, 50.5]",3825682,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssef El-Arabi,27109.0,Center Forward,72,Granada,1049,"['4513b169-d357-41ff-97e7-49e6a89a4429', 'a1f1bd89-e815-4518-abf1-f2eb5a9fead1', 'f9d812b9-b596-4967-ab26-8a379a427368']",16,,,,,,,,,,,,,,,,,Granada,1049,00:32:16.853,Carry,True
,,,,,"[109.2, 66.4]",,,,,,,,,,,,4.455271,,,,,,,,,,,,,85077415-917f-4995-a0c7-b0ca68313e46,1314,,,"[102.4, 72.7]",3825682,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dimitri Foulquier,4546.0,Right Back,72,Granada,1049,"['06c2353b-2b23-4df0-ae7d-0464a19e662c', '3de08564-81c2-4ca7-a641-b61e1baea652', '900fba5f-cfac-426f-bbe3-cd46a1b2e255']",20,,,,,,,,,,,,,,,,,Granada,1049,00:32:20.730,Carry,True
,,,,,"[96.2, 56.0]",,,,,,,,,,,,0.024359,,,,,,,,,,,,,b013762a-92ab-4777-a8a2-dbd91dcac9f8,1325,,,"[97.7, 57.1]",3825682,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssef El-Arabi,27109.0,Center Forward,73,Granada,1049,"['925143b3-7af2-4233-868a-b2976679d9bd', 'f5377a58-0ec0-407b-b8a4-5858580b3ec4']",42,,,,,,,,,,,,,,,,,Granada,1049,00:32:42.749,Carry,
,,,,,"[24.5, 24.1]",,,,,,,,,,,,1.612988,,,,,,,,,,,,,bc2a117f-0948-42d2-b693-dc200fee2ad0,1328,,,"[22.9, 25.4]",3825682,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José María Giménez de Vargas,5259.0,Right Center Back,73,Granada,1049,"['8209429f-1484-49e8-a46f-76029a8b24b6', '85526319-0c86-4d64-ad43-6ee256742222', 'f8466542-ca2c-4ea2-a443-0c440b09d623']",42,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:42.930,Carry,True
,,,,,"[98.4, 49.9]",,,,,,,,,,,,0.97472,,,,,,,,,,,,,155f2795-e5ff-4989-bb13-848e6a04fd08,1334,,,"[94.6, 54.4]",3825682,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssef El-Arabi,27109.0,Center Forward,73,Granada,1049,"['a0b84b57-b381-4c9d-98d6-a9b97ac79afb', 'c6318a57-d831-43a9-8766-d86e245d47f7']",45,,,,,,,,,,,,,,,,,Granada,1049,00:32:45.278,Carry,
,,,,,"[91.8, 41.5]",,,,,,,,,,,,0.816357,,,,,,,,,,,,,39c2819f-b9bb-43c7-a092-b89d18b02d43,1340,,,"[87.3, 43.2]",3825682,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Rochina Naixes,6680.0,Right Center Midfield,73,Granada,1049,"['39542514-ee53-48a0-b2cd-c143d88fdff4', 'b1a0e4b0-20fb-4cd7-9d5a-5bd949a5cd6c']",48,,,,,,,,,,,,,,,,,Granada,1049,00:32:48.302,Carry,
,,,,,"[67.5, 31.0]",,,,,,,,,,,,0.558915,,,,,,,,,,,,,2e2e431c-2c3a-43dd-b3c9-809d5e2f9703,1355,,,"[67.5, 32.0]",3825682,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssef El-Arabi,27109.0,Center Forward,76,Granada,1049,"['066aad4c-ab90-4292-aace-91576e1c3ad8', 'd492b2c3-7fbb-4f6f-9804-ee32c2d16dbd', 'eaa0eb76-cb6d-477a-93f0-519c3b17b6e7']",54,,,,,,,,,,,,,,,,,Granada,1049,00:33:54.485,Carry,True
,,,,,"[57.9, 50.7]",,,,,,,,,,,,0.57393,,,,,,,,,,,,,c86dda5e-3398-481f-bf4a-72c675990f61,1360,,,"[59.9, 51.2]",3825682,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,76,Granada,1049,"['360bedae-279a-40d9-95e6-521a46254a68', 'd9781f59-8f42-4934-a2fe-1085435efb6f']",56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:56.208,Carry,
,,,,,"[56.0, 58.5]",,,,,,,,,,,,1.114461,,,,,,,,,,,,,ca17c5b6-7112-4f8a-959d-1109c3d0f476,1363,,,"[56.8, 52.8]",3825682,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Center Defensive Midfield,76,Granada,1049,"['237cd78a-45d8-44c1-a41a-0115354e6163', '2a7aa6fd-7ec9-47bc-b2bf-417d052a7daa', 'ebff897a-48b9-4420-87a1-ba55f7365ebe']",56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:56.845,Carry,True
,,,,,"[66.4, 20.5]",,,,,,,,,,,,1.213018,,,,,,,,,,,,,c242bc38-c635-423e-b437-b7458fc4078e,1367,,,"[64.1, 21.6]",3825682,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssef El-Arabi,27109.0,Center Forward,76,Granada,1049,"['41afbd58-831a-4d68-8650-8e5a6d963e51', '72fbf23e-2f41-462d-8d43-0b65b6b60a2a', 'abeeeb4b-2f41-41b8-9e9e-71ce82795f15']",57,,,,,,,,,,,,,,,,,Granada,1049,00:33:57.959,Carry,True
,,,,,"[14.0, 28.9]",,,,,,,,,,,,4.262546,,,,,,,,,,,,,42d9e5ce-ea5e-4543-8c3d-afb88ed12252,1373,,,"[30.9, 24.2]",3825682,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Rodríguez Lombán,6702.0,Left Center Back,76,Granada,1049,"['0f9591c8-0b2e-4be5-be5f-803a781ff7a1', '83ca0808-af3a-4e6f-8a12-1338e6e0388f']",3,,,,,,,,,,,,,,,,,Granada,1049,00:34:03.730,Carry,
,,,,,"[10.1, 61.0]",,,,,,,,,,,,1.584405,,,,,,,,,,,,,7f6fb693-2179-4658-b752-2cfd5d8ca93f,1376,,,"[4.9, 49.7]",3825682,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,76,Granada,1049,"['efd8d69b-5c05-40f9-b1fd-8054433b7301', 'f697496b-e712-4fff-83af-30336ab6c6f0']",10,,,,,,,,,,,,,,,,,Granada,1049,00:34:10.024,Carry,
,,,,,"[29.6, 76.9]",,,,,,,,,,,,1.511456,,,,,,,,,,,,,a778997b-18db-4ce7-b4f6-b75da3930c67,1379,,,"[24.7, 72.4]",3825682,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,76,Granada,1049,"['485dfde9-0da5-4d34-a779-e11f03f2e667', 'bf5bd74d-e181-41bc-8ca3-ac4409b17f68']",12,,,,,,,,,,,,,,,,,Granada,1049,00:34:12.902,Carry,
,,,,,"[83.9, 70.6]",,,,,,,,,,,,0.326929,,,,,,,,,,,,,8ad784a3-fa51-49bf-87aa-38f453219fe4,1384,,,"[85.2, 71.4]",3825682,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Center Defensive Midfield,76,Granada,1049,"['4f38f37d-5d98-4972-86a7-77d66768300d', 'e83b92bf-cca7-494a-8c02-001e370f0182']",17,,,,,,,,,,,,,,,,,Granada,1049,00:34:17.843,Carry,
,,,,,"[80.0, 50.8]",,,,,,,,,,,,2.009772,,,,,,,,,,,,,97013cf0-7dc7-44d5-a4f5-4a4cddcee688,1396,,,"[74.8, 65.9]",3825682,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssef El-Arabi,27109.0,Center Forward,76,Granada,1049,"['01c01cea-fefd-404d-b151-4a694e8f8d6e', '3483484a-372a-4fe6-aaf9-94b265ba67c0', '587cbdd5-aab1-4709-ba2a-255e28b5574a']",25,,,,,,,,,,,,,,,,,Granada,1049,00:34:25.039,Carry,True
,,,,,"[87.0, 15.8]",,,,,,,,,,,,0.139896,,,,,,,,,,,,,3d9fa8ae-a92f-4101-87a8-0594ae33e1bb,1400,,,"[85.7, 16.1]",3825682,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Isaac Ajayi Success,6918.0,Left Wing,76,Granada,1049,"['ba203c3c-8f0b-47f2-af40-1e207e7ad707', 'f5071151-2525-4a22-9c20-46899922d80f']",29,,,,,,,,,,,,,,,,,Granada,1049,00:34:29.189,Carry,
,,,,,"[100.9, 13.2]",,,,,,,,,,,,2.135907,,,,,,,,,,,,,abdeb21b-8eb2-451b-8b98-a04dfe596c46,1403,,,"[89.4, 10.9]",3825682,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,76,Granada,1049,"['4d8f253f-7ebd-4be7-a1e6-0823ba5b942f', '7b8a11e0-5a49-4816-900d-362708476557']",30,,,,,,,,,,,,,,,,,Granada,1049,00:34:30.592,Carry,
,,,,,"[26.6, 17.1]",,,,,,,,,,,,1.243815,,,,,,,,,,,,,2c6317a0-0cec-4e8a-b16a-47b956db8e79,1410,,,"[26.6, 17.1]",3825682,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Diego Roberto Godín Leal,5249.0,Left Center Back,77,Atlético Madrid,212,"['59da4c25-68a0-4348-a341-356b310b914a', '914eb92b-44b7-4146-bab6-ab24d7efd3e0']",52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:52.427,Carry,
,,,,,"[46.9, 21.2]",,,,,,,,,,,,2.675132,,,,,,,,,,,,,21c4dbf0-c277-4df0-b49a-3faa327e9054,1413,,,"[43.8, 26.4]",3825682,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Saúl Ñíguez Esclapez,6381.0,Center Defensive Midfield,77,Atlético Madrid,212,"['acc4a024-87c3-47ed-9086-6258b045d658', 'c26d1e88-bb6d-48ae-a2d8-ba5e258809e0']",55,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:55.047,Carry,
,,,,,"[51.9, 11.6]",,,,,,,,,,,,3.865258,,,,,,,,,,,,,e7fa5605-261d-43d5-ad03-c464849b7d6c,1416,,,"[47.7, 4.8]",3825682,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Filipe Luís Kasmirski,6320.0,Left Back,77,Atlético Madrid,212,"['36a07e31-5e26-4839-97da-a87fbcb2312e', 'd60ff93f-f07f-407a-a151-c0fdf2d18bb6']",59,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:59.000,Carry,
,,,,,"[59.4, 25.7]",,,,,,,,,,,,1.133596,,,,,,,,,,,,,8ed9746c-6350-45d4-9d28-06cd008bc569,1419,,,"[52.9, 18.9]",3825682,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Saúl Ñíguez Esclapez,6381.0,Center Defensive Midfield,77,Atlético Madrid,212,"['cdfa8e84-271d-4355-9f5a-1171da511f80', 'dc69a0e5-7e29-4dc7-8d6e-d28f2894be98']",3,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:03.773,Carry,
,,,,,"[47.6, 76.6]",,,,,,,,,,,,3.993367,,,,,,,,,,,,,ca9d130f-2faa-4c4b-8b6d-b507fb70573b,1425,,,"[51.8, 62.3]",3825682,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Center Defensive Midfield,78,Granada,1049,"['02e1ce6d-ff95-4554-bc2b-9c54e9b9001e', '31334360-fc16-4f44-afb7-9b4db5b7e820', 'c13fe4d1-d0ce-4de8-9f19-2081bdf3c254']",8,,,,,,,,,,,,,,,,,Granada,1049,00:35:08.187,Carry,True
