ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,"[76.1, 72.1]",,,,,,,,,,,,,1.114404,,,,,,,,,,,,,,4624c6de-a7f6-435f-b2aa-72200f948c76,304,,"[71.7, 77.0]",3825592,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hernán Arsenio Pérez González,6838.0,Right Wing,22,Espanyol,214,"['9dcd2d50-21f9-48cd-8995-a4fce655f027', 'dc56fa91-5bc9-48e4-ab63-5b1f7690ef5b', 'e71b78b0-04bd-443b-906a-ca72e833b53c', 'f9eb1870-bf77-460a-a5b0-d8eb4de894c9']",33,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:33.144,Carry,True
,,"[82.2, 63.8]",,,,,,,,,,,,,1.32399,,,,,,,,,,,,,,79dc5b3a-e66c-4c34-9b7f-734357e7250a,308,,"[76.1, 72.1]",3825592,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hernán Arsenio Pérez González,6838.0,Right Wing,22,Espanyol,214,"['9ff2a570-ee3e-450b-adc4-2c2deb2ff3ea', 'b58ace47-1c0a-4f04-bbdd-f69137880d53', 'f9eb1870-bf77-460a-a5b0-d8eb4de894c9']",34,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:34.259,Carry,True
,,"[75.5, 35.3]",,,,,,,,,,,,,2.200991,,,,,,,,,,,,,,ff1de84e-bedc-4ff9-ab98-d4e38b4393d1,311,,"[73.1, 39.0]",3825592,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,22,Espanyol,214,"['3e395564-6916-47a4-853d-126a3cfe8f47', 'fb0a97eb-5356-48ab-9e9d-3a7976772518']",36,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:36.547,Carry,
,,"[74.8, 22.1]",,,,,,,,,,,,,2.510261,,,,,,,,,,,,,,86c12e34-efe8-41b8-8b2b-364880abc286,314,,"[71.5, 21.5]",3825592,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Papa Kouly Diop,6867.0,Right Defensive Midfield,22,Espanyol,214,"['40ccc014-9a01-41b1-837d-cbf7e780985c', '761eac6a-e53c-411f-a837-55d78f8f7d2a']",39,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:39.948,Carry,
,,"[87.3, 77.9]",,,,,,,,,,,,,0.166135,,,,,,,,,,,,,,d2a7f8de-9011-4e30-ab62-1afef9d12dd5,322,,"[87.3, 77.9]",3825592,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hernán Arsenio Pérez González,6838.0,Right Wing,23,Real Sociedad,210,"['c55ca223-0305-4e6a-be19-74a3d928902d', 'e244915a-0428-4bad-bff0-9a5a53451596']",0,,,,,,,,,,,,,,,,,,Espanyol,214,00:08:00.353,Carry,
,,"[62.9, 58.2]",,,,,,,,,,,,,1.515983,,,,,,,,,,,,,,adef8fab-b37d-4a34-9176-8041d8a020b3,330,,"[64.3, 56.6]",3825592,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Papa Kouly Diop,6867.0,Right Defensive Midfield,23,Real Sociedad,210,"['2e876869-c629-46ba-aeba-130e4cf439d5', '9d61548f-11fb-4a1c-9bc5-7649e0328c0c', 'b399190b-b321-4da4-9bb5-39143c938472']",4,,,,,,,,,,,,,,,,,,Espanyol,214,00:08:04.383,Carry,True
,,"[44.6, 57.4]",,,,,,,,,,,,,2.134715,,,,,,,,,,,,,,f8dd4696-34fc-49eb-bad0-0a9daf1b7c5b,350,,"[46.3, 61.8]",3825592,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,25,Espanyol,214,"['4043f03b-716d-4122-85b6-2318a6f97886', '80eab05a-c822-4331-b69f-fde365faa7da', 'ccce4a90-66d4-4c96-8457-12f4aa532af7', 'dc94eade-0ae8-4b61-83fa-412aaa35331b']",26,,,,,,,,,,,,,,,,,,Espanyol,214,00:08:26.805,Carry,True
,,"[33.5, 6.1]",,,,,,,,,,,,,3.822727,,,,,,,,,,,,,,decc9abc-0fba-4235-8ab3-9035ab0dc221,359,,"[35.8, 3.6]",3825592,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel González de Martín Martínez,16622.0,Left Center Back,26,Real Sociedad,210,"['21a262df-6313-4e06-b409-4d51f91dd22f', '53339d43-ab0c-4ef0-aab0-6bb47cc26490']",33,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:08:33.736,Carry,
,,"[47.8, 25.8]",,,,,,,,,,,,,1.744156,,,,,,,,,,,,,,acbf79d2-3af0-4297-8db1-6b910c658918,362,,"[40.9, 19.8]",3825592,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Esteban Félix Granero Molina,6770.0,Right Defensive Midfield,26,Real Sociedad,210,"['3a2dbb5e-07da-4884-9315-906e085828db', 'aacc6ec3-99db-48f9-81a3-4976700735d7']",38,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:08:38.632,Carry,
,,"[51.4, 65.3]",,,,,,,,,,,,,4.136286,,,,,,,,,,,,,,a7e96619-e37b-433c-8363-566c3a8a2069,365,,"[38.5, 55.6]",3825592,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,26,Real Sociedad,210,"['63bf4828-900b-42ea-927d-f412c9757747', 'ec723b80-93a9-4277-81b9-53e2cd9df065']",42,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:08:42.139,Carry,
,,"[54.9, 44.2]",,,,,,,,,,,,,3.8793721,,,,,,,,,,,,,,100a783f-fa5b-4e9f-aeda-fd39b35b7c52,368,,"[46.7, 50.8]",3825592,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,26,Real Sociedad,210,"['0d22f3ba-f064-4176-bd30-937a4dbe5d13', 'fcd5e1b7-efcb-4d83-a24c-eadd3c30ba65']",47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:08:47.778,Carry,
,,"[66.4, 72.9]",,,,,,,,,,,,,1.443426,,,,,,,,,,,,,,ab80a63c-7de7-4423-aed1-324143057467,371,,"[61.2, 71.0]",3825592,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,26,Real Sociedad,210,"['30637827-a9b6-4fe4-b646-9ac810e4a396', '6bbc210b-60ae-4c1f-aeac-e1eec339d11e']",53,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:08:53.788,Carry,
,,"[41.1, 17.1]",,,,,,,,,,,,,4.665668,,,,,,,,,,,,,,32304d2f-4827-42a6-b9e7-d378b95fea68,376,,"[27.2, 17.0]",3825592,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,27,Espanyol,214,"['981de049-a03d-4725-a90b-695b49c4af86', 'ff9da293-dfa5-4413-a584-46e454e82e0c']",59,,,,,,,,,,,,,,,,,,Espanyol,214,00:08:59.185,Carry,
,,"[25.7, 29.5]",,,,,,,,,,,,,1.147747,,,,,,,,,,,,,,8a658bb5-df56-4dbb-8d5f-5c2455930fe9,379,,"[26.0, 23.3]",3825592,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,27,Espanyol,214,"['a461f8a0-3d71-4caa-9c98-5d94b2ae4985', 'c2d2dbb5-52ee-4d80-822e-9c7d2915bb89', 'fbe65ab3-6e11-4ff3-a0b2-bbdded00be58']",4,,,,,,,,,,,,,,,,,,Espanyol,214,00:09:04.983,Carry,True
,,"[25.4, 50.4]",,,,,,,,,,,,,1.497741,,,,,,,,,,,,,,cd37f072-ac02-48cd-a9d3-2ae76976718e,383,,"[26.5, 48.5]",3825592,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,27,Espanyol,214,"['1790e205-e962-48aa-9902-2ba746d8df9d', '8e426ba9-c575-4209-bfbc-d0310055f9d3']",7,,,,,,,,,,,,,,,,,,Espanyol,214,00:09:07.385,Carry,
,,"[42.5, 74.0]",,,,,,,,,,,,,0.795783,,,,,,,,,,,,,,f80d21ec-2f2a-417f-aaac-f8349d850219,386,,"[42.5, 74.0]",3825592,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Antonio Correa Silva,23974.0,Right Back,27,Espanyol,214,"['8a52c249-7763-4947-aa8a-efb4575a8b3f', 'e9a43b51-a577-409a-9802-fc8cd21964e6']",9,,,,,,,,,,,,,,,,,,Espanyol,214,00:09:09.940,Carry,
,,"[47.6, 62.0]",,,,,,,,,,,,,0.267761,,,,,,,,,,,,,,7d1edc0f-b671-416b-b562-9eff4d3f25e4,390,,"[46.5, 61.6]",3825592,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,27,Espanyol,214,"['7c1fff0a-e2a2-4bc1-aa1d-6aa78a3c72a4', '8d815d45-0d2e-441b-bcb9-142f8746e80a', 'ab9c0b91-2e86-4138-9030-1da70a4477d7']",12,,,,,,,,,,,,,,,,,,Espanyol,214,00:09:12.105,Carry,True
,,"[96.5, 22.3]",,,,,,,,,,,,,2.596537,,,,,,,,,,,,,,a09722b2-e10e-4d36-85f0-296e64093901,395,,"[85.7, 12.7]",3825592,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,28,Real Sociedad,210,"['20b0cda3-13b4-4602-8826-24939ab105a3', 'd23486dc-a954-48f3-a0bb-6b988cf94a07', 'e9b44b0c-0166-4eef-8445-e916d60b46b5']",14,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:09:14.891,Carry,True
,,"[16.6, 36.7]",,,,,,,,,,,,,2.432571,,,,,,,,,,,,,,103ee98e-edd5-4fc5-b8de-bf95e9319ae7,413,,"[12.3, 38.2]",3825592,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,30,Real Sociedad,210,"['9bfcc5bc-3038-4485-b5d4-d78df64b35a5', 'b644f16a-785b-4e82-8a21-c44ab322e9a9']",58,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:09:58.777,Carry,
,,"[54.2, 39.0]",,,,,,,,,,,,,9.207548,,,,,,,,,,,,,,57f2c3ee-a961-49d4-a379-21e51223e67e,416,,"[27.3, 40.4]",3825592,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,30,Real Sociedad,210,"['59bbd9de-2aed-46fb-82b5-bd398ef09594', 'f0b3c7f0-f470-41be-93fb-f59f9acd7c4f']",2,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:02.508,Carry,
,,"[99.1, 11.0]",,,,,,,,,,,,,3.366548,,,,,,,,,,,,,,2aea6d99-a1e1-4444-8eff-b5c6539bda81,424,,"[76.3, 14.5]",3825592,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,31,Real Sociedad,210,"['0f70d35c-319b-45cf-9544-e7edea0beb6e', '322fecbd-b1bb-4dc6-8fbc-9ca405c2e4a8', '6e1dc673-27e5-44e4-a3a3-3dea9cdb7389']",23,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:23.743,Carry,True
,,"[116.4, 11.5]",,,,,,,,,,,,,3.490357,,,,,,,,,,,,,,20711a7b-44de-496e-ab60-5c07501c48f2,428,,"[103.9, 4.5]",3825592,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Armindo Tué Na Bangna,8522.0,Right Wing,31,Real Sociedad,210,"['048a8986-9904-4c56-bdc1-be27dc239eb4', '15cc31ad-d026-49ea-baa2-35ea7e7d47e0', '1dd410f5-0dad-43cb-b498-d7e41e9380b5']",28,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:28.344,Carry,True
,,"[11.2, 64.2]",,,,,,,,,,,,,2.307546,,,,,,,,,,,,,,1de1dc4d-cf60-46eb-bcb2-5315d3229d6c,433,,"[10.7, 69.6]",3825592,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hernán Arsenio Pérez González,6838.0,Right Wing,31,Real Sociedad,210,"['385ff5c7-8759-408d-ab39-c21eac9b2f73', 'd493be42-11e7-49f0-877d-c65a1dd72953', 'e8d69527-bf30-4a9c-b28e-8bddd49b9bee']",32,,,,,,,,,,,,,,,,,,Espanyol,214,00:10:32.685,Carry,True
,,"[58.0, 14.3]",,,,,,,,,,,,,1.34562,,,,,,,,,,,,,,94c5f731-f55c-4c7f-81db-4be607ab2a9c,437,,"[57.4, 15.5]",3825592,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel González de Martín Martínez,16622.0,Left Center Back,31,Real Sociedad,210,"['1b0362e1-5545-4a7c-9906-c589e6dde353', '21326797-495f-47f1-ba4c-0a9f880ad6d8']",37,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:37.969,Carry,
,,"[76.9, 7.2]",,,,,,,,,,,,,2.607863,,,,,,,,,,,,,,a5f99e52-2637-47cf-b5dd-5d6caf4becca,440,,"[79.3, 5.2]",3825592,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,31,Real Sociedad,210,"['6f209950-99cf-41c5-bae7-471275983581', 'bfaf5ef4-3b00-450b-9d2f-75b31150cfc1']",40,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:40.659,Carry,
,,"[45.7, 19.2]",,,,,,,,,,,,,1.673311,,,,,,,,,,,,,,0f50c2fe-d865-4469-a506-e4396d6ac108,447,,"[41.6, 26.3]",3825592,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,31,Real Sociedad,210,"['358541e2-1372-4257-a323-cd25c05f43c9', 'de5bf220-262d-40f1-b59b-7d1c23261046']",48,,,,,,,,,,,,,,,,,,Espanyol,214,00:10:48.296,Carry,
,,"[74.9, 78.3]",,,,,,,,,,,,,1.230229,,,,,,,,,,,,,,bc255a35-9e3d-4a90-9d8c-ac3ad71220af,454,,"[74.7, 78.3]",3825592,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esteban Félix Granero Molina,6770.0,Right Defensive Midfield,31,Real Sociedad,210,"['b368eaac-7da4-4c5a-b99e-0749f8ddd245', 'b8f50f1f-a9eb-4028-a714-6cc3cfe4b5af']",54,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:54.111,Carry,
,,"[83.7, 67.7]",,,,,,,,,,,,,1.634119,,,,,,,,,,,,,,0069e4f9-7a96-40ee-bf1b-8533f0b76067,457,,"[76.8, 70.7]",3825592,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Alberto Vela Garrido,5560.0,Left Wing,31,Real Sociedad,210,"['03f8a0df-f2b1-408a-8caf-c6fff3b45162', '13d32285-628b-47db-a3c8-d9ef23b84959', '14dd373e-f5bf-4781-a19b-104c9c44d264']",56,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:56.327,Carry,True
,,"[44.9, 62.6]",,,,,,,,,,,,,0.940871,,,,,,,,,,,,,,1abfba0f-87d7-4a28-8e57-5349f6e39f49,466,,"[41.9, 60.6]",3825592,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,32,Real Sociedad,210,"['0c94c6cf-270e-4e47-ae92-b1c82c8a24bf', '2cc2bcb3-adf8-47dc-a137-163458a65c7e', '5481ad1a-3563-4cc1-a6f9-ceea4a5a74b8']",54,,,,,,,,,,,,,,,,,,Espanyol,214,00:11:54.047,Carry,True
,,"[38.5, 58.1]",,,,,,,,,,,,,0.912481,,,,,,,,,,,,,,93924c24-2c7e-4368-839e-23e0d2464352,480,,"[37.1, 58.4]",3825592,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Esteban Félix Granero Molina,6770.0,Right Defensive Midfield,34,Real Sociedad,210,"['34015ced-10a8-42c4-8f73-a09f70f4e263', '5e602aad-77a7-43cb-a36c-b06cc5e996d4']",43,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:43.815,Carry,
,,"[57.8, 15.5]",,,,,,,,,,,,,3.411508,,,,,,,,,,,,,,1a247759-99e1-4d21-b88d-27f47072bc20,483,,"[36.9, 13.2]",3825592,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel González de Martín Martínez,16622.0,Left Center Back,34,Real Sociedad,210,"['1cc3649f-912e-430d-b04d-e8b7d3137af0', 'cbfb5d38-be92-46ca-9c99-1de361d725e4']",46,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:46.526,Carry,
,,"[82.7, 18.3]",,,,,,,,,,,,,0.018117,,,,,,,,,,,,,,8306f29a-5f5a-4567-bc70-7591f6df8b60,488,,"[82.7, 18.3]",3825592,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,34,Real Sociedad,210,"['254ef0b3-a4bc-44cb-a027-bb8cc0c80434', '3aae6951-4691-48d0-81c5-96661c2bad20']",52,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:52.139,Carry,
,,"[33.7, 67.4]",,,,,,,,,,,,,0.727769,,,,,,,,,,,,,,a6ad2a9d-a469-4fef-aa5e-a521ee24683f,493,,"[33.7, 67.4]",3825592,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Antonio Correa Silva,23974.0,Right Back,35,Espanyol,214,"['81eeb276-d1ea-48c2-a945-1c425d7967c6', 'a9111314-35cf-4de1-8b68-8de48456d146']",54,,,,,,,,,,,,,,,,,,Espanyol,214,00:12:54.149,Carry,
,,"[33.7, 76.3]",,,,,,,,,,,,,1.318625,,,,,,,,,,,,,,29700ec3-6388-4a40-961a-8c33ddcb2a9b,496,,"[33.7, 72.7]",3825592,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Left Defensive Midfield,35,Espanyol,214,"['1378bc4d-1037-4a66-819e-18d2a7b3547d', '1f3c8508-1f72-4017-8e05-7c73225d7dd9']",55,,,,,,,,,,,,,,,,,,Espanyol,214,00:12:55.441,Carry,
,,"[63.6, 12.3]",,,,,,,,,,,,,1.081735,,,,,,,,,,,,,,def0a0ba-b4d7-4dd5-b53e-d8dc74fa8308,502,,"[65.6, 17.0]",3825592,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,36,Real Sociedad,210,"['418c0b78-da68-432d-be8b-2388dd9da982', '63e9b4e1-e239-421b-8774-79a8369e4845', 'ea59e195-7163-4c86-9777-7eb66f2453c9']",59,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:12:59.830,Carry,True
,,"[70.0, 15.3]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,,,0dd8f60a-d09c-4b30-a8bc-778953cbdd5c,509,,"[70.3, 14.5]",3825592,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Armindo Tué Na Bangna,8522.0,Right Wing,36,Real Sociedad,210,"['0a83176b-47e0-4831-96bd-bf0781c57e51', '21847d79-8d85-4ad2-a8a2-d249d36e4b52', '3f1222d8-394b-47b6-81d4-7798e7cf6b14']",2,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:02.254,Carry,True
,,"[74.9, 35.4]",,,,,,,,,,,,,1.020404,,,,,,,,,,,,,,7ae3a7f3-7ae2-4459-b6eb-9576a546794b,516,,"[74.6, 32.4]",3825592,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,36,Real Sociedad,210,"['322df271-ef8a-43e4-9682-34197fff9f02', 'e1b899ba-cb54-4a59-9fc4-9fa4390d164d', 'f8020fbe-5bdd-4f4e-90d7-4a4388cbfcc7']",5,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:05.874,Carry,True
,,"[70.6, 38.6]",,,,,,,,,,,,,2.366012,,,,,,,,,,,,,,c4220a7b-e606-4c7e-93b6-aaf47d67cfc6,520,,"[66.8, 35.1]",3825592,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Esteban Félix Granero Molina,6770.0,Right Defensive Midfield,36,Real Sociedad,210,"['48d9fecd-dc1e-469d-b1c1-2f889ae1b772', 'e0ea9cbf-7319-44a8-b4c8-cf3dae76af1e']",7,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:07.701,Carry,
,,"[35.6, 31.1]",,,,,,,,,,,,,1.489065,,,,,,,,,,,,,,35e3c05f-33f4-43fc-8b7e-8c253bddb855,526,,"[31.2, 28.1]",3825592,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,37,Espanyol,214,"['61675d95-d871-4c18-b500-8d9842622873', 'd0d6f6f7-2001-4e4b-88f6-c1ed59bf186c', 'fc81a001-9072-4193-9270-b456cf994bb3']",11,,,,,,,,,,,,,,,,,,Espanyol,214,00:13:11.945,Carry,True
,,"[38.6, 27.7]",,,,,,,,,,,,,0.023685,,,,,,,,,,,,,,86ff73f2-56a9-4f3f-970a-741cc3b001e0,532,,"[38.6, 27.7]",3825592,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Left Defensive Midfield,37,Espanyol,214,"['5f50d47b-cb18-46df-937a-be2b0fbe2285', '6db84b46-8095-4934-9c5d-cebf09d1f047']",15,,,,,,,,,,,,,,,,,,Espanyol,214,00:13:15.206,Carry,
,,"[102.6, 76.4]",,,,,,,,,,,,,6.641001,,,,,,,,,,,,,,ee082e9d-a6fb-4097-9ad3-8ea17717f931,536,,"[58.0, 55.1]",3825592,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,37,Espanyol,214,"['0fad57e0-bd1c-4cb0-937c-d3e9ba8f807e', '24bc0c61-80be-44b9-b629-f40f03408f97', 'c372051c-0734-45de-97bd-0dfb392b0f70']",16,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:16.875,Carry,True
,,"[106.1, 8.8]",,,,,,,,,,,,,2.231374,,,,,,,,,,,,,,0c0b643c-7671-4933-b2e1-890553956ea6,541,,"[116.8, 9.7]",3825592,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Left Wing,37,Espanyol,214,"['6129c02a-ecfe-48ef-813f-480c675e17bf', 'a185aa1f-f0fa-475d-870d-123ec47916c3', 'b96badd7-7196-4d1a-8150-81281fa65615']",27,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:27.578,Carry,True
,,"[28.8, 49.9]",,,,,,,,,,,,,0.085727,,,,,,,,,,,,,,60116b97-aaa4-4bf9-8619-220eb7e6470a,551,,"[28.8, 49.9]",3825592,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Hernán Arsenio Pérez González,6838.0,Right Wing,38,Real Sociedad,210,"['1e2460c7-1620-4239-98e7-22d42d742f90', '95faf2a5-d417-41aa-80db-cebca9febca4']",1,,,,,,,,,,,,,,,,,,Espanyol,214,00:14:01.275,Carry,
,,"[87.1, 21.5]",,,,,,,,,,,,,2.155361,,,,,,,,,,,,,,36510d27-6c7b-4f05-8879-42db818a9ad1,554,,"[86.5, 23.5]",3825592,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carlos Alberto Vela Garrido,5560.0,Left Wing,38,Real Sociedad,210,"['36b02ffe-68ca-47f6-b8fc-e6a7c4cef346', '75e771bb-2094-4d69-b4bc-462c5ca3d73e']",2,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:02.677,Carry,
,,"[87.3, 9.3]",,,,,,,,,,,,,3.448591,,,,,,,,,,,,,,5189ce86-1a3c-40f8-82a3-695757d51e60,557,,"[92.7, 5.5]",3825592,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Esteban Félix Granero Molina,6770.0,Right Defensive Midfield,38,Real Sociedad,210,"['5c3d81d8-1318-4594-9895-7b80abe60646', '78b870bf-3451-412a-8da3-b2c4fd80bce6', 'd02fe3bd-616d-453f-a50f-3cdae2066279']",5,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:05.807,Carry,True
,,"[85.6, 51.6]",,,,,,,,,,,,,2.633419,,,,,,,,,,,,,,b0b81e24-293d-41a1-86a3-e883d4de36e4,561,,"[70.9, 40.0]",3825592,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,38,Real Sociedad,210,"['b375535f-604f-4b5d-a109-c61779a6a71d', 'b6f8a2ac-3f61-44b3-8a4d-45c6a5f08b85']",11,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:11.047,Carry,
,,"[21.3, 31.0]",,,,,,,,,,,,,0.859002,,,,,,,,,,,,,,650a4376-bf4d-4acf-a58d-aec408b00553,566,,"[18.6, 32.7]",3825592,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,39,Espanyol,214,"['5a2d228c-59ea-4873-9ac5-f93b0ea8520a', 'a518ac33-85ba-4095-ae39-5507d319d59c']",14,,,,,,,,,,,,,,,,,,Espanyol,214,00:14:14.489,Carry,
,,"[47.1, 22.8]",,,,,,,,,,,,,3.075475,,,,,,,,,,,,,,c0391703-6a74-4c69-979a-dabc1e61b200,569,,"[30.8, 18.7]",3825592,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,39,Espanyol,214,"['96cb4de2-bbac-428f-80e3-ffd27963949d', 'ef867f0e-0b2a-448a-886c-bf0b0f726185']",16,,,,,,,,,,,,,,,,,,Espanyol,214,00:14:16.099,Carry,
