50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.732082,,,,,,,,,,,,427a4c23-f40f-494e-a5ff-30282b16573a,3078,,"[7.0, 44.1]",3825564,85,,,,,-0.38638237,,Right Foot,,,"[71.4, 17.9]",High Pass,,69.525536,,Incomplete,,Jonathas Cristian de Jesus,8584.0,,,,,Goal Kick,2,From Goal Kick,Gerónimo Rulli,6694.0,Goalkeeper,210,Real Sociedad,210,"['8a6f0414-e27d-43a8-90f7-f82d1fb7260e', 'f00a5ec1-0bb3-4075-8d86-b374519cd5c8']",11,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:11.296,Pass,
,,,,,,,,,,,,,,,,1.143482,,,,,,,,,,,,57b60a06-6ff6-442a-8fbb-1179f6cf64e0,3082,,"[77.1, 0.1]",3825564,85,,True,,,2.066348,,,,,"[73.1, 7.5]",Low Pass,,8.411897,,,,Jonathas Cristian de Jesus,8584.0,,,,,Throw-in,2,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,211,Real Sociedad,210,['0d3274f7-2452-4268-a874-9c51969a51ee'],21,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:21.229,Pass,
,,,,,,,,,,,,,,,,0.660827,,,,,,,,,,,,e529d7ea-aaae-4b8c-aadf-1a4903fedd5d,3084,,"[73.1, 7.5]",3825564,85,,,,,-0.66104317,,Right Foot,,,"[78.5, 3.3]",Ground Pass,,6.8410525,,,,Alberto De La Bella Madureño,6674.0,,,,,,2,From Throw In,Jonathas Cristian de Jesus,8584.0,Left Center Forward,211,Real Sociedad,210,['0aebd857-f4bf-44b9-8abc-2867ece7197f'],22,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:22.372,Pass,
,,,,,,,,,,,,,,,,1.845862,,,,,,,,,,,,60993e61-6b4e-4d69-95bf-2f2f16417662,3086,,"[78.5, 3.7]",3825564,85,,,,,0.900426,,Left Foot,,,"[89.6, 17.7]",High Pass,,17.86645,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,,2,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,211,Real Sociedad,210,"['1277db55-2423-4b99-86bb-4e86287d3574', 'aae6f51a-e39d-4e24-856f-1ac86aada01a']",23,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:23.033,Pass,
,,,,,,,,,,,,,,,,1.721449,,,,,,,,,,,,aae6f51a-e39d-4e24-856f-1ac86aada01a,3088,,"[30.5, 62.4]",3825564,85,,,,,-0.0937681,,Right Foot,,,"[62.4, 59.4]",High Pass,,32.040756,,,,Oriol Riera Magem,27243.0,,,,,Recovery,2,Regular Play,Alberto Lopo García,26107.0,Right Center Back,212,RC Deportivo La Coruña,219,"['60993e61-6b4e-4d69-95bf-2f2f16417662', '878979e0-8ffd-454f-a91d-42159fab00be']",24,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:24.879,Pass,
,,,,,,,,,,,,,,,,0.775938,,,,,,,,,,,,58048964-111b-4a5a-b790-536165c4437c,3091,,"[63.8, 54.4]",3825564,85,,,,,-2.9441972,,Right Foot,,,"[56.8, 53.0]",Ground Pass,,7.1386275,,,,Lucas Pérez Martínez,6732.0,,,,,,2,Regular Play,Oriol Riera Magem,27243.0,Right Center Forward,212,RC Deportivo La Coruña,219,['ef172886-ebd4-4b67-a45c-d27d433fdda9'],27,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:27.024,Pass,
,,,,,,,,,,,,,,,,1.746559,,,,,,,,,,,,299ffc2d-7d44-4c6b-ac2d-1224cd7c1204,3094,,"[55.5, 39.3]",3825564,85,,,,,-1.6986662,,Left Foot,,,"[53.7, 25.3]",Ground Pass,,14.11524,,,,Fernando Navarro i Corbacho,6913.0,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Left Center Forward,212,RC Deportivo La Coruña,219,['1894681e-0a81-44e2-bb4e-2fda1934b61d'],28,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:28.733,Pass,
,,,,,,,,,,,,,,,,0.94338,,,,,,,,,,,,9377a86b-e124-473a-9dd9-b0b7d04eb8e8,3097,,"[73.1, 23.0]",3825564,85,,,,,2.3906636,,Left Foot,,,"[68.6, 27.2]",Ground Pass,,6.155485,,,,Pedro Mosquera Parada,6733.0,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,212,RC Deportivo La Coruña,219,['70973d17-2591-49c1-b3dc-ec9132390aa5'],35,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:35.813,Pass,
,,,,,,,,,,,,,,,,2.846034,,,,,,,,,,,,2505aa0d-6dd6-40e3-871a-5273917884b2,3100,,"[71.7, 28.2]",3825564,85,,,,,1.0473909,,Left Foot,,,"[97.9, 73.6]",High Pass,,52.417553,,,,Federico Nicolás Cartabia,6728.0,,True,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,212,RC Deportivo La Coruña,219,['7766242b-6115-40a9-a603-f5ec295e23d3'],37,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:37.412,Pass,
,,,,,,,,,,,,,,,,2.493898,,,,,,,,,,,,b27a3d67-bd60-4fca-b68e-23b3b789e67a,3103,,"[100.8, 65.3]",3825564,85,,,,,-1.1955874,,Left Foot,True,,"[117.5, 22.9]",High Pass,,45.570274,,,,Lucas Pérez Martínez,6732.0,,True,,,,2,Regular Play,Federico Nicolás Cartabia,6728.0,Right Midfield,212,RC Deportivo La Coruña,219,['a34cd3b7-dd7c-4f8d-b76e-b41ebcd779de'],44,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:44.679,Pass,
,,,,,,,,,,,,,,,,2.36859,,,,,,,,,,,,c505e207-5223-4b20-a4ec-5832ff8840d9,3106,,"[117.5, 22.0]",3825564,85,,,,,-2.5596876,,Left Foot,,,"[109.9, 17.0]",High Pass,,9.097252,,,,Fayçal Fajr,5724.0,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Left Center Forward,212,RC Deportivo La Coruña,219,['b79cf923-7cdb-479a-a2a8-2182abb4aba2'],47,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:47.173,Pass,
,,,,,,,,,,,,,,,,3.223894,,,,,,,,,,,,bcd9f469-93bc-4519-acab-11ee9d9230af,3111,,"[10.6, 80.0]",3825564,86,,,,,-0.203187,,,,,"[30.5, 75.9]",High Pass,,20.317972,,Incomplete,,Jonathas Cristian de Jesus,8584.0,,,,,Throw-in,2,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,213,Real Sociedad,210,"['5cf3b44b-6d44-49f2-9523-23faab919b4e', '8e5250b0-ba02-422c-9b94-d8e3817cc34b']",18,,,,,,,,,,,,,,,,Real Sociedad,210,00:41:18.293,Pass,
,,,,,,,,,,,,,,,,0.966751,,,,,,,,,,,,55474630-4230-4c32-83fd-aef6db6932ff,3118,,"[33.8, 80.0]",3825564,86,,,,,-1.1640493,,,,,"[36.6, 73.5]",Low Pass,,7.077429,,,,Rubén Pardo Gutiérrez,6899.0,,,,,Throw-in,2,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,214,Real Sociedad,210,['aca9026c-5106-42ee-92c8-d256c9018b84'],39,,,,,,,,,,,,,,,,Real Sociedad,210,00:41:39.759,Pass,
,,,,,,,,,,,,,,,,1.559655,,,,,,,,,,,,d11dcb74-7c1f-4d83-9c16-1303a4fc9f23,3120,,"[36.6, 73.5]",3825564,86,,,,,0.27829966,,Right Foot,,,"[51.3, 77.7]",High Pass,,15.288231,,,,Xabier Prieto Argarate,6690.0,,,,,,2,From Throw In,Rubén Pardo Gutiérrez,6899.0,Right Defensive Midfield,214,Real Sociedad,210,['00ed95fd-bd8d-4131-b24c-78a579b9f3c3'],40,,,,,,,,,,,,,,,,Real Sociedad,210,00:41:40.725,Pass,
,,,,,,,,,,,,,,,,0.921476,,,,,,,,,,,,e5796bc0-edb7-4116-bd7e-6dced7dbcf6d,3122,,"[51.3, 77.7]",3825564,86,,,,,-0.39707944,,Head,,,"[57.5, 75.1]",Low Pass,,6.7230945,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Midfield,214,Real Sociedad,210,"['8b73948e-3f4f-49f2-8c71-b8263a81b480', 'f1a9dc79-b443-4044-a20e-2c0b1a4d2e85']",42,,,,,,,,,,,,,,,,Real Sociedad,210,00:41:42.285,Pass,
,,,,,,,,,,True,,,,,,0.892933,,,,,,,,,,,,f1a9dc79-b443-4044-a20e-2c0b1a4d2e85,3124,,"[62.6, 5.0]",3825564,86,,,,,0.23860933,,Left Foot,,,"[70.0, 6.8]",Low Pass,,7.615773,,,,Fayçal Fajr,5724.0,,,,,Interception,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,215,RC Deportivo La Coruña,219,"['e5796bc0-edb7-4116-bd7e-6dced7dbcf6d', 'f08c47e3-1856-418f-a9a9-dbca2aa1d676']",43,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:43.206,Pass,
,,,,,,,,,,,,,,,,1.557125,,,,,,,,,,,,b78bf170-aa0b-4fde-896c-120d662226af,3126,,"[70.0, 6.8]",3825564,86,,,,,2.383215,,Right Foot,,,"[62.4, 14.0]",Low Pass,,10.469002,,,,Celso Borges Mora,5582.0,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Left Midfield,215,RC Deportivo La Coruña,219,['f89d112e-929b-41ab-8433-1ad30f2f98c8'],44,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:44.099,Pass,
,,,,,,,,,,,,,,,,3.76537,,,,,,,,,,,,6553dd4f-5b7b-49f6-b486-fc29a2c39383,3130,,"[62.4, 17.9]",3825564,86,,,,,2.029342,,Right Foot,,,"[43.0, 57.2]",High Pass,,43.827503,,,,Laureano Sanabria Ruiz,23800.0,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,215,RC Deportivo La Coruña,219,"['0b1f571f-b102-456d-b99e-0a1d34fabb9f', 'e851daf2-26b1-41f6-b422-b610d9fcf64e']",45,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:45.737,Pass,True
,,,,,,,,,,,,,,,,2.263838,,,,,,,,,,,,85148352-f227-4fdf-91ae-489efaf6f17b,3134,,"[40.6, 55.4]",3825564,86,,,,,-3.0467956,,Right Foot,,,"[10.1, 52.5]",Ground Pass,,30.637558,,,,Germán Darío Lux,27305.0,,,,,,2,Regular Play,Laureano Sanabria Ruiz,23800.0,Right Back,215,RC Deportivo La Coruña,219,"['9c6b8745-51b2-4cc8-aae7-be3106065470', 'bc196708-7c1e-444d-910b-492121b73759']",50,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:50.130,Pass,True
,,,,,,,,,,,,,,,,3.103571,,,,,,,,,,,,48252d3d-0c2a-4903-8f3d-c496833c9d39,3137,,"[15.4, 57.7]",3825564,86,,,,,-0.3011349,,Right Foot,,,"[74.0, 39.5]",High Pass,,61.361225,,,,Oriol Riera Magem,27243.0,,,,,,2,Regular Play,Germán Darío Lux,27305.0,Goalkeeper,215,RC Deportivo La Coruña,219,['cd153f8f-dee9-486f-9044-57675071ba00'],58,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:58.633,Pass,
,,,,,,,,,,,,,,,,0.043687,,,,,,,,,,,,4f492420-0920-415e-8493-b09b402d8847,3140,,"[74.0, 39.5]",3825564,87,,,,True,-0.61072594,,,,,"[75.0, 38.8]",High Pass,,1.2206556,,Incomplete,,,,,,,,,2,Regular Play,Oriol Riera Magem,27243.0,Right Center Forward,215,RC Deportivo La Coruña,219,"['21794440-6edf-4f9f-a679-aebda319895b', '2771a844-d2da-43a4-a0dd-0d7ed31c0cd6']",1,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:42:01.747,Pass,True
,,,,,,,,,,,,,,,,1.847622,,,,,,,,,,,,bf538427-48c3-4c3d-aa08-8665da777cb9,3145,,"[56.0, 23.4]",3825564,87,,,,,-0.43638164,,Left Foot,,,"[78.3, 13.0]",High Pass,,24.605894,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Left Midfield,216,Real Sociedad,210,"['513a75be-1bb4-4a43-966b-5f48e184bdb0', 'cf6d5933-b928-478f-92b9-378769320dd6']",6,,,,,,,,,,,,,,,,Real Sociedad,210,00:42:06.037,Pass,True
,,,,,,,,,,,,,,,,2.06103,,,,,,,,,,,,364db590-869d-4291-b736-6da03d4dcc43,3158,,"[8.0, 35.9]",3825564,88,,,,,-0.84046054,,Keeper Arm,,,"[26.0, 15.8]",Ground Pass,,26.98166,,,,Fernando Navarro i Corbacho,6913.0,,,,,,2,From Keeper,Germán Darío Lux,27305.0,Goalkeeper,219,RC Deportivo La Coruña,219,['e0c058ec-d4ec-4dca-9bfe-e12013f83d28'],27,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:27.571,Pass,
,,,,,,,,,,,,,,,,1.618016,,,,,,,,,,,,ca5f6934-4aa6-4a51-941f-fc66cff38f1a,3161,,"[48.5, 6.2]",3825564,88,,,,,-0.030163262,,Left Foot,,,"[71.7, 5.5]",High Pass,,23.210558,,,,Lucas Pérez Martínez,6732.0,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,220,RC Deportivo La Coruña,219,['33f0d9fa-d8f3-49da-951e-d60dbc6f53e6'],33,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:33.534,Pass,
,,,,,,,,,,,,,,,,1.302754,,,,,,,,,,,,9875a0fd-2bc0-4725-89b1-4dd467005d49,3166,,"[52.3, 80.0]",3825564,88,,,,,-0.5160857,,,,,"[66.4, 72.0]",Low Pass,,16.211416,,,,Jonathas Cristian de Jesus,8584.0,,,,,Throw-in,2,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,221,Real Sociedad,210,['54b17d57-04a7-4403-baf0-ea5f9c0fbf67'],38,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:38.563,Pass,
,,,,,,,,,,,,,,,,0.602037,,,,,,,,,,,,960ee5fd-e4da-4a02-862e-98fa041749a5,3169,,"[66.4, 72.0]",3825564,88,,,,,-0.18131977,,Left Foot,,,"[72.4, 70.9]",Ground Pass,,6.1,,,,Xabier Prieto Argarate,6690.0,,,,,,2,From Throw In,Jonathas Cristian de Jesus,8584.0,Left Center Forward,221,Real Sociedad,210,['c489b629-5575-4d46-800e-3140ee86fcf6'],40,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:40.487,Pass,
,,,,,,,,,,,,,,,,2.599312,,,,,,,,,,,,e1164df6-d910-4211-82f4-cab52ed608f8,3172,,"[74.5, 75.6]",3825564,88,,,,,-0.4250402,,Right Foot,,,"[112.5, 58.4]",High Pass,,41.711388,,,,Gonzalo Castro Irizábal,6740.0,,,Through Ball,True,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Midfield,221,Real Sociedad,210,['0efd6c89-b902-4785-9195-494dfa8c9bcc'],43,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:43.602,Pass,
,,,,,,,,,,,,,,,,0.931612,,,,,,,,,,,,2248f760-3a27-4714-a525-74bdcfb4ead6,3175,,"[111.9, 57.9]",3825564,88,,,,,-1.8522756,,Left Foot,True,,"[109.5, 49.6]",High Pass,,8.640023,,Incomplete,,Sergio Canales Madrazo,6673.0,,,,,,2,From Throw In,Gonzalo Castro Irizábal,6740.0,Right Center Forward,221,Real Sociedad,210,"['31a46855-08a4-4711-a3ad-1aca196cd931', '34cab47c-36f0-46f1-abe7-33d2c8eeebef', 'a3de6b59-bb21-4b32-9f42-8330951ad947']",46,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:46.201,Pass,True
,,,,,,,,,,,,,,,,1.999063,,,,,,,,,,,,d02701fa-dcca-4e5c-a76a-1ffd54a874ff,3181,,"[15.8, 17.2]",3825564,88,,,,,0.4081491,,Left Foot,,,"[45.4, 30.0]",High Pass,,32.24903,,Incomplete,,,,,,,,Recovery,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,221,Real Sociedad,210,"['5cf10a0a-f67b-48a2-ad52-5e2e05154f6b', '76dc837c-4840-4dbf-89fd-a6972eb6569a', 'f0208e71-1290-4235-bce8-7e9ec2c83ab3']",50,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:50.617,Pass,True
,,,,,,,,,,,,,,,,2.48414,,,,,,,,,,,,5cf10a0a-f67b-48a2-ad52-5e2e05154f6b,3182,,"[74.7, 50.1]",3825564,88,,,,,1.2382935,,Right Foot,,,"[79.5, 64.0]",Low Pass,,14.705441,,,,Xabier Prieto Argarate,6690.0,,,,,Recovery,2,From Throw In,Rubén Pardo Gutiérrez,6899.0,Right Defensive Midfield,221,Real Sociedad,210,"['d02701fa-dcca-4e5c-a76a-1ffd54a874ff', 'e23ce767-e249-41be-a408-e35d36847b8b']",52,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:52.616,Pass,
,,,,,,,,,,,,,,,,0.896387,,,,,,,,,,,,b348da3e-38a0-469f-b5bf-7cacbcce681a,3184,,"[80.6, 70.9]",3825564,88,,,,,0.5496419,,Right Foot,,,"[91.7, 77.7]",Ground Pass,,13.017296,,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Midfield,221,Real Sociedad,210,['8d912604-557a-42c6-b465-7d97d2a14940'],55,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:55.100,Pass,
,,,,,,,,,,,,,,,,1.529249,,,,,,,,,,,,e66b5db7-e53c-4947-8b5f-5e05df72db11,3187,,"[91.7, 77.5]",3825564,88,,,,,-1.2056733,,Right Foot,True,,"[104.2, 44.8]",High Pass,,35.007713,,Incomplete,,Jonathas Cristian de Jesus,8584.0,,,,,,2,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,221,Real Sociedad,210,"['1639a685-8d65-4393-b2c1-4d2762b0f89a', '928e8b26-05b7-4510-abe1-e2fe364e95ba']",57,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:57.726,Pass,
,,,,,,,,,,,,,,,,2.118446,,,,,,,,,,,,1639a685-8d65-4393-b2c1-4d2762b0f89a,3189,,"[15.9, 35.3]",3825564,88,,,,,0.2575638,,Head,,,"[36.4, 40.7]",Low Pass,,21.199293,,,,Federico Nicolás Cartabia,6728.0,,,,,Interception,2,From Throw In,Alberto Lopo García,26107.0,Right Center Back,221,Real Sociedad,210,"['ca058780-0cab-436d-8eee-41a8989e751a', 'e66b5db7-e53c-4947-8b5f-5e05df72db11']",59,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:59.255,Pass,
,,,,,,,,,,,,,,,,3.42454,,,,,,,,,,,,42854035-192b-4bd4-83c5-437b282794f4,3191,,"[38.8, 40.5]",3825564,89,,,,,-0.16722696,,Left Foot,,,"[85.6, 32.6]",High Pass,,47.46209,,Incomplete,,Oriol Riera Magem,27243.0,,,,,,2,From Throw In,Federico Nicolás Cartabia,6728.0,Right Midfield,221,Real Sociedad,210,"['b0b228e9-b29b-485f-ae95-7f0aabd26327', 'b91cc86a-ee56-47a1-ae23-8c6025ece8a6']",1,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:01.373,Pass,
,,,,,,,,,,,,,,,,3.387612,,,,,,,,,,,,a12467be-3b94-4c04-bc72-c8f2698758d0,3196,,"[40.0, 47.9]",3825564,89,,,,,-0.504517,,Right Foot,,,"[92.7, 18.8]",High Pass,,60.200497,,,,Sergio Canales Madrazo,6673.0,,,,,,2,From Keeper,Gerónimo Rulli,6694.0,Goalkeeper,222,Real Sociedad,210,"['40d510de-3955-429f-9c63-957c63aeb8b0', '5d922a6a-9636-4163-b55f-490184445e96']",6,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:06.591,Pass,True
,,,,,,,,,,,,,,,,1.211879,,,,,,,,,,,,2f0b5e11-455f-4f36-a1b4-babc69a8ce58,3201,,"[112.8, 7.2]",3825564,89,,,,,1.849096,,Left Foot,,,"[110.4, 15.6]",Ground Pass,,8.736132,,,,Alberto De La Bella Madureño,6674.0,,,,,,2,From Keeper,Sergio Canales Madrazo,6673.0,Left Midfield,222,Real Sociedad,210,"['9ab60572-dd1c-454d-b2b3-20444e73c5a1', 'e766a2ae-480a-4813-96cd-7d117cc32a71']",16,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:16.695,Pass,True
,,,,,,,,,,,,,,,,1.427136,,,,,,,,,,,,6a6ab663-d7dc-4779-bba1-3da218368a48,3204,,"[115.6, 19.8]",3825564,89,,,,,1.6424036,,Left Foot,True,,"[113.9, 43.5]",High Pass,,23.760893,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,,2,From Keeper,Alberto De La Bella Madureño,6674.0,Left Back,222,Real Sociedad,210,"['0767aff6-84ba-4166-b950-dcbf7ab3b893', '37d4af66-1778-4871-873a-79ac00cc7dca']",19,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:19.574,Pass,
,,,,,,,,,,,,,,,,2.754598,,,,,,,,,,,,4e76045d-e817-41ba-a98a-c9a89ea788fe,3208,,"[28.1, 63.9]",3825564,89,,,,,-0.8817283,,Left Foot,,,"[48.2, 39.5]",High Pass,,31.612814,,Incomplete,,Oriol Riera Magem,27243.0,,,,,Recovery,2,From Keeper,Federico Nicolás Cartabia,6728.0,Right Midfield,222,Real Sociedad,210,"['267ed0bc-c724-4093-a836-8bfb06a08663', 'e9bfc1a0-1823-4a85-9679-152e9de68d81']",25,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:25.113,Pass,
,,,,,,,,,,,,,,,,3.109627,,,,,,,,,,,,e9bfc1a0-1823-4a85-9679-152e9de68d81,3211,,"[71.9, 40.6]",3825564,89,,,,True,1.8757031,,,,,"[65.7, 60.3]",Low Pass,,20.652603,,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,Interception,2,From Keeper,Diego Antonio Reyes Rosales,16539.0,Right Center Back,222,Real Sociedad,210,"['4e76045d-e817-41ba-a98a-c9a89ea788fe', '9f1c350b-b779-4ed7-9ae9-0420f2115539', 'bb3021e9-a0f8-4183-879b-c93222520a45']",27,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:27.868,Pass,True
,,,,,,,,,,,,,,,,2.61908,,,,,,,,,,,,9e9b33a9-ef2f-4f24-98a5-8073bd4515f6,3213,,"[66.0, 62.4]",3825564,89,,,,,0.40115666,,Right Foot,,,"[101.6, 77.5]",High Pass,,38.670013,,,,Xabier Prieto Argarate,6690.0,,,,,,2,From Keeper,Joseba Zaldúa Bengoetxea,6605.0,Right Back,222,Real Sociedad,210,['d85bd2d7-aebc-46e6-b0ad-e7ea03b0f9a3'],30,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:30.978,Pass,
,,,,,,,,,,,,,,,,0.716914,,,,,,,,,,,,98c1c887-88d4-4092-9387-5b4f459644d9,3216,,"[105.4, 77.0]",3825564,89,,,,,-3.020969,,Right Foot,,,"[102.1, 76.6]",Ground Pass,,3.3241541,,,,Gonzalo Castro Irizábal,6740.0,,,,,,2,From Keeper,Xabier Prieto Argarate,6690.0,Right Midfield,222,Real Sociedad,210,['c94e238e-219c-4833-adfa-b7ae0a5e09d7'],37,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:37.011,Pass,
,,,,,,,,,,,,,,,,1.346676,,,,,,,,,,,,5ade6982-e779-4087-856f-463367a18919,3219,,"[102.1, 71.6]",3825564,89,,,,,-1.1714033,,Left Foot,True,,"[115.1, 40.8]",High Pass,,33.43112,,Incomplete,,,,,,,,,2,From Keeper,Gonzalo Castro Irizábal,6740.0,Right Center Forward,222,Real Sociedad,210,['fb43650a-5943-4181-86f3-9005450d0572'],39,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:39.145,Pass,
,,,,,,,,,,,,,,,,2.367346,,,,,,,,,,,,fb81eaad-5126-48a5-872b-cde423aefe9c,3224,,"[15.9, 52.2]",3825564,89,,,,,0.4843798,,Drop Kick,,,"[57.9, 74.3]",High Pass,,47.45956,,,,Federico Nicolás Cartabia,6728.0,,,,,,2,From Keeper,Germán Darío Lux,27305.0,Goalkeeper,223,RC Deportivo La Coruña,219,['3310bed7-5ecf-49b8-a613-d3573851722c'],54,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:54.477,Pass,
,,,,,,,,,,,,,,,,3.454372,,,,,,,,,,,,2696ccbf-53c3-46b7-a56d-f14a5b0843ee,3235,,"[84.9, 6.1]",3825564,90,,,,,0.44640794,,Right Foot,,,"[120.0, 22.9]",High Pass,,38.913364,,Out,,Sergio Canales Madrazo,6673.0,,,,,Free Kick,2,From Free Kick,Rubén Pardo Gutiérrez,6899.0,Right Defensive Midfield,224,Real Sociedad,210,['bf9c2a50-1c02-4f9f-9010-e8135524bb76'],39,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:39.594,Pass,
,,,,,,,,,,,,,,,,3.71712,,,,,,,,,,,,ecace93a-c85a-471b-8415-7a7701519c1f,3237,,"[6.0, 36.0]",3825564,91,,,,,0.47550723,,Right Foot,,,"[69.7, 68.8]",High Pass,,71.64866,,,,Federico Nicolás Cartabia,6728.0,,,,,Goal Kick,2,From Goal Kick,Germán Darío Lux,27305.0,Goalkeeper,225,RC Deportivo La Coruña,219,['6c389a45-a7b3-4489-8f2c-67c99b2dfb45'],6,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:06.346,Pass,
,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,4127c19c-d74a-4951-853a-00eb255a99d3,3240,,"[69.7, 68.8]",3825564,91,,,,True,0.15660188,,,,,"[71.6, 69.1]",High Pass,,1.9235384,,Incomplete,,,,,,,,,2,From Goal Kick,Federico Nicolás Cartabia,6728.0,Right Midfield,225,RC Deportivo La Coruña,219,"['2bb2ed9d-372e-49ba-99ad-99df5044ae28', 'ccf45a3b-3330-4086-a334-0fee92c74299']",10,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:10.103,Pass,True
