bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.807725,,,,,,,,,,,,,,,e92cd969-1d4e-4f41-a99e-2c7f40b3db0e,1082,,"[86.4, 2.7]",3825723,27,,,,-0.18255985,,Right Foot,,,,"[92.9, 1.5]",,Ground Pass,,6.6098413,,,Adrián Embarba Blázquez,11539.0,,,,,,1,From Throw In,José Ignacio Martínez García,11298.0,Left Back,83,Rayo Vallecano,360,['428987b1-0635-4b1c-b407-4ca2a0c8fa66'],28,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:28.904,Pass,
,,,,,,,,,,,,,,,4.839996,,,,,,,,,,,,,,,48f028f4-1d6c-427e-8c79-4b00f905bc9e,1095,,"[7.0, 36.1]",3825723,27,True,,,-0.12025541,,Right Foot,,,,"[88.1, 26.3]",,High Pass,,81.689964,,,Mauricio Andrés Cuero Castillo,27463.0,,,,,Goal Kick,1,From Goal Kick,Diego Mariño Villar,23843.0,Goalkeeper,84,Levante UD,221,['04d3f090-29f5-49ab-9d76-7197e81364ad'],55,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:55.041,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,1960ff50-0c3b-4456-b6eb-12f63e615946,1099,,"[93.6, 5.5]",3825723,28,,,,-3.1322472,,Right Foot,,,,"[82.9, 5.4]",,Ground Pass,,10.700467,,,Antonio García Aranda,6784.0,,,,,,1,From Goal Kick,Mauricio Andrés Cuero Castillo,27463.0,Right Wing,84,Levante UD,221,['d56525c2-3401-4d4c-b80a-18ace929dc36'],4,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:04.037,Pass,
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,fc447896-b56c-4cd2-891e-b10df25054eb,1102,,"[82.4, 5.5]",3825723,28,,,,2.9516044,,Left Foot,,,,"[51.2, 11.5]",,Ground Pass,,31.771685,,,Zouhair Feddal,6647.0,,,,,,1,From Goal Kick,Antonio García Aranda,6784.0,Left Back,84,Levante UD,221,['ad9c265c-9b9f-4fd9-ba67-8f9e6cd14a82'],6,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:06.717,Pass,
,,,,,,,,,,,,,,,1.72,,,,,,,,,,,,,,,3ead41c5-db51-4403-bea4-a3bdaa1879a7,1105,,"[51.6, 19.9]",3825723,28,,True,,-0.94759697,,Right Foot,,,,"[65.4, 0.7]",,Ground Pass,,23.644873,Injury Clearance,,,,,,,,,1,From Goal Kick,Zouhair Feddal,6647.0,Left Center Back,84,Levante UD,221,,10,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:10.357,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,df6b38fe-3d97-421c-a813-49e89573f4d0,1107,,"[51.1, 80.0]",3825723,28,True,,,-1.0454295,,,,,,"[55.1, 73.1]",,Low Pass,,7.975588,,,Pablo Hernández Domínguez,4711.0,,,,,Throw-in,1,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,85,Rayo Vallecano,360,['6ea9b719-220b-4fe9-a41c-52a0832b4aaf'],30,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:30.026,Pass,
,,,,,,,,,,,,,,,1.383346,,,,,,,,,,,,,,,67eeb518-0d1c-4613-a376-5b51560c2155,1109,,"[56.6, 73.2]",3825723,28,,,,-0.3366748,,Right Foot,,,,"[82.6, 64.1]",,High Pass,,27.546507,Injury Clearance,,,,,,,,,1,From Throw In,Pablo Hernández Domínguez,4711.0,Left Midfield,85,Rayo Vallecano,360,,32,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:32.422,Pass,
,,,,,,,,,,,,,,,1.759999,,,,,,,,,,,,,,,62bf9af5-a705-429b-ab65-2f86e89420f6,1112,,"[24.0, 18.1]",3825723,28,,,,2.3393893,,Left Foot,,,,"[12.3, 30.2]",,Ground Pass,,16.831518,,,Diego Mariño Villar,23843.0,,,,,,1,From Throw In,Zouhair Feddal,6647.0,Left Center Back,85,Rayo Vallecano,360,['1d7bc9b6-fb9d-47ee-a572-81170c1ee2f1'],37,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:37.801,Pass,
,,,,,,,,,,,,,,,2.9319,,,,,,,,,,,,,,,5ee5f54a-5f06-415b-a9e9-3044206f0599,1115,,"[12.3, 30.2]",3825723,28,,,,-0.052496877,,Right Foot,,,,"[73.2, 27.0]",,High Pass,,60.984013,Incomplete,,,,,,,,,1,From Throw In,Diego Mariño Villar,23843.0,Goalkeeper,85,Rayo Vallecano,360,['8ea7daed-abe5-4493-93e9-380cf0eedf8a'],42,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:42.521,Pass,
,,,,,,,,,,,,,,,1.470363,,,,,,,,,,,,,,,8ea7daed-abe5-4493-93e9-380cf0eedf8a,1117,,"[46.9, 53.1]",3825723,28,,,True,-0.009433682,,,,,,"[57.5, 53.0]",,High Pass,,10.6004715,,,José Raúl Baena Urdiales,26607.0,,,,,Recovery,1,From Throw In,Roberto Román Triguero,6914.0,Right Center Back,85,Rayo Vallecano,360,"['5ee5f54a-5f06-415b-a9e9-3044206f0599', '899b2dd6-1d98-48c8-9cdb-781a032dafae', '93847208-934e-40e0-a92c-a0bc207e068b']",45,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:45.453,Pass,True
,,,,,,,,,,,,,,,1.909728,,,,,,,,,,,,,,,37df49b9-dba6-45bb-8958-30baf8196ceb,1119,,"[56.5, 53.5]",3825723,28,,,,0.5743048,,Head,,,,"[63.3, 57.9]",,Low Pass,,8.099382,Incomplete,,,,,,,,,1,From Throw In,José Raúl Baena Urdiales,26607.0,Right Defensive Midfield,85,Rayo Vallecano,360,['487a84ac-cb66-4623-b0ef-488077fcd5dd'],46,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:46.923,Pass,
,,,,,,,,,,,,,,,0.999998,,,,,,,,,,,,,,,7e5917eb-7318-4dd6-a4a8-83f5a60536bb,1123,,"[57.9, 22.5]",3825723,28,,,,-0.615133,,Right Foot,,,,"[74.6, 10.7]",,Ground Pass,,20.448227,,,Mauricio Andrés Cuero Castillo,27463.0,,,,,,1,Regular Play,Simão Mate,27122.0,Center Defensive Midfield,86,Levante UD,221,['1b4490c6-0f3a-4be4-b4e1-43be132d782b'],49,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:49.713,Pass,
,,,,,,,,,,,,,,,0.919999,,,,,,,,,,,,,,,ab41a202-1415-4b53-a068-d3fc2d12ab89,1127,,"[73.2, 12.4]",3825723,28,,,,2.2125368,,Right Foot,,,,"[66.4, 21.5]",,Ground Pass,,11.360018,,,Simão Mate,27122.0,,,,,,1,Regular Play,Mauricio Andrés Cuero Castillo,27463.0,Right Wing,86,Levante UD,221,"['5ff6fea7-1c1b-4085-bb29-a112869e1e8a', 'd9322a61-1cef-4034-8775-77bb0f8a93f8']",51,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:51.713,Pass,True
,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,5f350887-bbab-46f3-afde-65d746b72e71,1130,,"[66.9, 21.4]",3825723,28,,,,-1.7483925,,Right Foot,,,,"[64.1, 5.8]",,Ground Pass,,15.84929,,,Antonio García Aranda,6784.0,,,,,,1,Regular Play,Simão Mate,27122.0,Center Defensive Midfield,86,Levante UD,221,['464b68c1-2be3-4619-a5ac-3dbc83c07e5e'],52,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:52.713,Pass,
,,,,,,,,,,,,,,,2.439999,,,,,,,,,,,,,,,16ed7d52-8f1d-473a-b8a9-a474338c1996,1133,,"[63.9, 5.8]",3825723,28,,,,-0.16458751,,Left Foot,,,,"[92.8, 1.0]",,Low Pass,,29.295904,Out,,Mauricio Andrés Cuero Castillo,27463.0,,,,,,1,Regular Play,Antonio García Aranda,6784.0,Left Back,86,Levante UD,221,['ed52850d-c623-4d9f-b0d3-89ca1268dd9d'],54,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:54.473,Pass,
,,,,,,,,,,,,,,,1.165015,,,,,,,,,,,,,,,10a715c8-9de5-4649-95bb-c8d45631e62e,1135,,"[30.1, 80.0]",3825723,29,,,,-0.56796074,,,,,,"[51.1, 66.6]",,High Pass,,24.911041,,,Javier Guerra Rodríguez,11542.0,,,,,Throw-in,1,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,87,Rayo Vallecano,360,['98552568-bb95-408d-9afd-5076d98d5065'],9,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:09.767,Pass,
,,,,,,,,,,,,,,,1.451971,,,,,,,,,,,,,,,5969d3ac-f43e-488d-8c6f-f775b5f36ef3,1138,,"[50.9, 67.1]",3825723,29,,,True,0.8960554,,,,,,"[56.9, 74.6]",,High Pass,,9.604687,Incomplete,,Pablo Hernández Domínguez,4711.0,,,,,,1,From Throw In,Javier Guerra Rodríguez,11542.0,Right Center Forward,87,Rayo Vallecano,360,"['18586df9-f1aa-4f44-a31e-de112797db2b', '7af41659-e422-4ced-9439-04c93a364577', 'caf3382b-218a-49af-95d7-254fd18d65e5']",10,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:10.932,Pass,True
,,,,,,,,,,,,,,,1.039999,,,,,,,,,,,,,,,caf3382b-218a-49af-95d7-254fd18d65e5,1140,,"[63.2, 5.5]",3825723,29,,,,0.89242566,,Head,,,,"[68.6, 12.2]",,Low Pass,,8.605231,,,Antonio García Aranda,6784.0,,,,,Recovery,1,From Throw In,José Antonio García Rabasco,24149.0,Left Center Midfield,87,Rayo Vallecano,360,"['5969d3ac-f43e-488d-8c6f-f775b5f36ef3', 'dbb75d24-a2e3-497f-bfaf-3bb0fd3cc6dd']",12,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:12.384,Pass,
,,,,,,,,,,,,,,,2.208254,,,,,,,,,,,,,,,c12b3895-99cf-477a-b66b-b1a13b0cf51b,1142,,"[68.6, 12.2]",3825723,29,,,,-0.12970254,,Right Foot,,,,"[93.9, 8.9]",,High Pass,,25.514309,Incomplete,,Nabil Ghilas,27250.0,,,,,,1,From Throw In,Antonio García Aranda,6784.0,Left Back,87,Rayo Vallecano,360,"['7f16d57e-5cd6-4d9d-ba4d-7046a9126347', 'c8de5329-607e-46b6-b441-dc4d0417812a']",13,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:13.424,Pass,
,,,,,,,,,,,,,,,3.155293,,,,,,,,,,,,,,,7f16d57e-5cd6-4d9d-ba4d-7046a9126347,1145,,"[26.2, 71.2]",3825723,29,,,,0.0855989,,Right Foot,,,,"[56.5, 73.8]",,High Pass,,30.411346,,,Javier Guerra Rodríguez,11542.0,,,,,Recovery,1,From Throw In,Roberto Román Triguero,6914.0,Right Center Back,87,Rayo Vallecano,360,"['ac813c4b-3a89-423d-a560-84edcd3c1c74', 'c12b3895-99cf-477a-b66b-b1a13b0cf51b', 'f1f1d783-56ec-48f4-9626-4459e376c5fd']",15,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:15.632,Pass,True
,,,,,,,,,,,,,,,1.879996,,,,,,,,,,,,,,,fe2c6c5b-9d17-4cfa-b589-80edbf033d89,1151,,"[62.8, 5.5]",3825723,29,,,,-0.44752,,Right Foot,,,,"[72.8, 0.7]",,Low Pass,,11.0923395,Out,,Antonio García Aranda,6784.0,,,,,,1,Regular Play,José Antonio García Rabasco,24149.0,Left Center Midfield,88,Levante UD,221,['3f41cf55-b8e6-454a-bebd-c29bfd9509aa'],19,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:19.986,Pass,
,,,,,,,,,,,,,,,1.484989,,,,,,,,,,,,,,,31545d43-1c76-47dd-a86e-c8c09afd5735,1153,,"[47.3, 80.0]",3825723,29,,,,-0.34302393,,,,,,"[69.7, 72.0]",,High Pass,,23.78571,Incomplete,,Nicolás Ladislao Fedor Flores,26685.0,,,,,Throw-in,1,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,89,Rayo Vallecano,360,"['35a2620a-3826-47cb-974c-09cc70b1aa5f', '5995e768-14e6-4ec1-aedd-655e4b031fa3']",35,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:35.933,Pass,
,,,,,,,,,,,,,,,2.0429,,,,,,,,,,,,,,,35a2620a-3826-47cb-974c-09cc70b1aa5f,1155,,"[50.4, 8.1]",3825723,29,,,,0.5585993,,Head,,,,"[62.4, 15.6]",,High Pass,,14.150971,Incomplete,,José Antonio García Rabasco,24149.0,,,,,Recovery,1,From Throw In,Antonio García Aranda,6784.0,Left Back,89,Rayo Vallecano,360,"['31545d43-1c76-47dd-a86e-c8c09afd5735', 'bcb7a0ad-4e04-4154-a8d0-d56bfdbd6b22', 'd0959b4a-607d-4b56-a359-5773c2318c57']",37,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:37.418,Pass,
,,,,,,,,,,,,,,,1.204507,,,,,,,,,,,,,,,d0959b4a-607d-4b56-a359-5773c2318c57,1158,,"[57.7, 64.5]",3825723,29,,,True,-0.57907426,,,,,,"[65.5, 59.4]",,High Pass,,9.319335,Incomplete,,,,,,,,Recovery,1,From Throw In,José Raúl Baena Urdiales,26607.0,Right Defensive Midfield,89,Rayo Vallecano,360,"['35a2620a-3826-47cb-974c-09cc70b1aa5f', '64a3e574-5677-4357-bf53-786e6c462b52', '6e76a858-9d89-4861-a3b4-d4b14c4f2e44']",39,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:39.461,Pass,True
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,6e76a858-9d89-4861-a3b4-d4b14c4f2e44,1159,,"[54.6, 20.7]",3825723,29,,,,0.9755606,,Head,,,,"[63.2, 33.4]",,High Pass,,15.337862,,,José Luis Morales Nogales,6668.0,,,,,Recovery,1,Regular Play,Simão Mate,27122.0,Center Defensive Midfield,90,Levante UD,221,"['ab5135f7-4265-45e9-971e-c9f5b42d5035', 'd0959b4a-607d-4b56-a359-5773c2318c57']",40,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:40.665,Pass,
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,c0b329c6-ceee-49b6-9cb4-1be9be11d7e6,1167,,"[76.1, 77.1]",3825723,29,,,,-1.6033052,,Right Foot,,,,"[75.7, 64.8]",,Ground Pass,,12.306502,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,Regular Play,Pedro López Muñoz,6787.0,Right Back,90,Levante UD,221,['23ed27f5-8df2-4a1e-931c-7620461713b0'],49,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:49.145,Pass,
,,,,,,,,,,,,,,,1.439998,,,,,,,,,,,,,,,d0366d3e-8fd5-4c32-89f3-a18604b96af0,1170,,"[75.7, 64.8]",3825723,29,,,,2.7580652,,Right Foot,,,,"[64.3, 69.4]",,Ground Pass,,12.293088,,,José Antonio García Rabasco,24149.0,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Right Center Midfield,90,Levante UD,221,['feb22423-94d1-4266-9a82-14830772d428'],50,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:50.745,Pass,
,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,3a8eb84a-9c55-4ff5-ac71-048fb7942018,1174,,"[64.1, 68.6]",3825723,29,,,,-2.1784298,,Right Foot,,,,"[52.0, 51.2]",,Ground Pass,,21.19363,,,David Navarro Pedrós,26012.0,,,,,,1,Regular Play,José Antonio García Rabasco,24149.0,Left Center Midfield,90,Levante UD,221,['410a2683-6b83-4c2e-be79-885ba4d3ff27'],53,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:53.905,Pass,
,,,,,,,,,,,,,,,1.319999,,,,,,,,,,,,,,,f13cbd57-978f-4d82-93fe-4960741826bb,1177,,"[52.0, 51.0]",3825723,29,,,,-0.9122848,,Right Foot,,,,"[62.6, 37.3]",,Ground Pass,,17.32195,,,Simão Mate,27122.0,,,,,,1,Regular Play,David Navarro Pedrós,26012.0,Right Center Back,90,Levante UD,221,['9f08e3c1-d0ca-40b3-9bd6-5fbb067f8246'],55,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:55.825,Pass,
,,,,,,,,,,,,,,,1.759999,,,,,,,,,,,,,,,c8f3e52f-6af0-4ab9-a3ec-490f1e7b0efe,1190,,"[53.5, 49.0]",3825723,30,,,,-1.7955076,,Right Foot,,,,"[47.1, 21.0]",,Ground Pass,,28.722116,,,Zouhair Feddal,6647.0,,,,,,1,Regular Play,Simão Mate,27122.0,Center Defensive Midfield,90,Levante UD,221,"['54a0ef71-a3b4-4163-ad37-6955f74fada5', 'ccf31366-b8fe-41b3-89a1-e39658d08e0d']",0,,,,,,,,,,,,,,,,,,Levante UD,221,00:30:00.865,Pass,True
,,,,,,,,,,,,,,,2.199989,,,,,,,,,,,,,,,2bcf455e-b01f-4065-9978-ed18424fed46,1193,,"[63.9, 23.7]",3825723,30,,,,0.12359047,,Left Foot,,,,"[96.1, 27.7]",,High Pass,,32.447495,Pass Offside,,Nabil Ghilas,27250.0,,,,,,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,90,Levante UD,221,['7d44cee6-f258-4206-a921-ac619949a965'],4,,,,,,,,,,,,,,,,,,Levante UD,221,00:30:04.945,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,6cf34ab5-0bab-4348-a206-68b56962dead,1195,,"[25.4, 52.3]",3825723,30,True,,,-2.6913671,,Right Foot,,,,"[13.4, 46.5]",,Ground Pass,,13.328166,,,Yoel Rodríguez Oterino,10612.0,,,,,Free Kick,1,From Free Kick,Roberto Román Triguero,6914.0,Right Center Back,91,Rayo Vallecano,360,['818aa3a6-c482-40e5-b1dc-36b4fc8c80c2'],24,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:24.747,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,c62cbed6-5466-44ab-9c0c-54552c074e52,1197,,"[15.0, 46.1]",3825723,30,,,,0.42366892,,Right Foot,,,,"[30.3, 53.0]",,Ground Pass,,16.78392,,,Pablo Hernández Domínguez,4711.0,,,,,,1,From Free Kick,Yoel Rodríguez Oterino,10612.0,Goalkeeper,91,Rayo Vallecano,360,['cfb63497-6dd9-4d81-90e8-909a2f17c34b'],29,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:29.103,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,376c2884-acbd-4979-9a5e-123f3b1e8f6a,1200,,"[30.3, 52.4]",3825723,30,,,,-2.7865212,,Right Foot,,,,"[12.5, 45.8]",,Ground Pass,,18.984203,,,Yoel Rodríguez Oterino,10612.0,,,,,,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Left Midfield,91,Rayo Vallecano,360,['fb5bc060-00fd-4d66-8823-539bf7c51bf0'],30,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:30.343,Pass,
,,,,,,,,,,,,,,,3.408897,,,,,,,,,,,,,,,4b1f4c3e-0e0f-4220-b1f3-51ffea8c12f9,1203,,"[12.3, 45.8]",3825723,30,,,,0.47707492,,Right Foot,,,,"[62.6, 71.8]",,High Pass,,56.622345,Incomplete,,Joaquín José Marín Ruiz,24138.0,,,,,,1,From Free Kick,Yoel Rodríguez Oterino,10612.0,Goalkeeper,91,Rayo Vallecano,360,"['2190abd7-d194-4a53-be4c-a5cccf176b38', '3c00b156-3b7e-4cae-a30f-9949a7da0aa6']",32,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:32.743,Pass,
,,,,,,,,,,,,,,,1.039998,,,,,,,,,,,,,,,2190abd7-d194-4a53-be4c-a5cccf176b38,1205,,"[57.5, 8.3]",3825723,30,,,True,0.2669751,,,,,,"[69.2, 11.5]",,Low Pass,,12.129716,Incomplete,,,,,,,,Recovery,1,From Free Kick,Antonio García Aranda,6784.0,Left Back,91,Rayo Vallecano,360,"['4b1f4c3e-0e0f-4220-b1f3-51ffea8c12f9', '6586bbff-522e-4715-9e14-dbbdfdbcf7aa', 'bb2c00cc-5339-4a8c-9e2f-c23c66b6d9e1']",36,,,,,,,,,,,,,,,,,,Levante UD,221,00:30:36.152,Pass,True
,,,,,,,,,,,,,,,0.09295,,,,,,,,,,,,,,,99e5500b-4960-4990-a542-bb72c4de451b,1210,,"[49.2, 75.8]",3825723,30,,,,-0.6540827,,Right Foot,,,,"[52.2, 73.5]",,Ground Pass,,3.7802117,Incomplete,,,,,,,,,1,From Free Kick,Nicolás Ladislao Fedor Flores,26685.0,Left Center Forward,91,Rayo Vallecano,360,"['09efe38d-0612-4617-ab35-4d3af249a5ce', '8d451d14-40be-4f83-8222-16c68ec9d186']",38,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:38.712,Pass,True
,,,,,,,,,,,,,,,1.189749,,,,,,,,,,,,,,,3e513567-9009-401c-aa38-6ea33eea234c,1212,,"[62.9, 80.0]",3825723,30,,,,-0.32175055,,,,,,"[84.5, 72.8]",,High Pass,,22.768398,Incomplete,,Nicolás Ladislao Fedor Flores,26685.0,,,,,Throw-in,1,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,92,Rayo Vallecano,360,"['950f0257-61d3-49e6-a411-20b7a68cec03', 'ddcec145-bd16-460f-b45e-6025c2d4a21e']",56,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:56.156,Pass,
,,,,,,,,,,,,,,,2.015705,,,,,,,,,,,,,,,950f0257-61d3-49e6-a411-20b7a68cec03,1214,,"[35.6, 7.3]",3825723,30,,,,1.8743671,,Head,,,,"[33.0, 15.6]",,High Pass,,8.6977005,Incomplete,,,,,,,,Interception,1,From Throw In,Antonio García Aranda,6784.0,Left Back,92,Rayo Vallecano,360,"['3e513567-9009-401c-aa38-6ea33eea234c', '7a7cf399-cb97-488e-a75b-ccd03753d8cd']",57,,,,,,,,,,,,,,,,,,Levante UD,221,00:30:57.345,Pass,
,,,,,,,,,,,,,,,1.770141,,,,,,,,,,,,,,,c86c4429-9ec4-438d-9299-01d629096616,1219,,"[84.9, 70.1]",3825723,32,,,,-0.8221592,,Left Foot,True,,,"[112.4, 40.5]",,High Pass,,40.403095,Unknown,,Nicolás Ladislao Fedor Flores,26685.0,,,,,Free Kick,1,From Free Kick,José Ignacio Martínez García,11298.0,Left Back,93,Rayo Vallecano,360,['420e0047-b079-4d23-892b-25cee4540932'],19,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:32:19.236,Pass,
,,,,,,,,,,,,,,,5.206707,,,,,,,,,,,,,,,155704f1-dbeb-4009-bcc3-fb32e4a84f59,1224,,"[8.5, 37.3]",3825723,33,,,,-0.33341733,,Right Foot,,,,"[87.9, 9.8]",,High Pass,,84.027435,Incomplete,,Mauricio Andrés Cuero Castillo,27463.0,,,,,Free Kick,1,From Free Kick,Diego Mariño Villar,23843.0,Goalkeeper,94,Levante UD,221,"['307c022e-796f-415f-9072-e8fe2e930d5a', '646c9a4c-ff61-41e0-a65e-847287cbfd26']",1,,,,,,,,,,,,,,,,,,Levante UD,221,00:33:01.203,Pass,
,,,,,,,,,,,,,,,1.425677,,,,,,,,,,,,,,,307c022e-796f-415f-9072-e8fe2e930d5a,1227,,"[32.2, 70.3]",3825723,33,,,True,0.32175055,,,,,,"[41.8, 73.5]",,High Pass,,10.119288,,,Pablo Hernández Domínguez,4711.0,,,,,Recovery,1,From Free Kick,Joaquín José Marín Ruiz,24138.0,Right Back,94,Levante UD,221,"['155704f1-dbeb-4009-bcc3-fb32e4a84f59', '3e8aa78c-5d33-4554-8bb9-e5bb8d34aa8f', '9ee447c2-3341-4334-bcc9-b538c2d9a02d']",6,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:33:06.410,Pass,True
,,,,,,,,,,,,,,,1.674164,,,,,,,,,,,,,,,f685b05b-522c-4019-a47a-053b5e9b0c24,1229,,"[42.2, 73.2]",3825723,33,,,,0.2536741,,Head,,,,"[50.3, 75.3]",,Low Pass,,8.367795,Incomplete,,,,,,,,,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Left Midfield,94,Levante UD,221,['8b480d68-4cb5-46e0-a20c-ecf19f26b7da'],7,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:33:07.945,Pass,
,,,,,,,,,,,,,,,1.639997,,,,,,,,,,,,,,,8b480d68-4cb5-46e0-a20c-ecf19f26b7da,1230,,"[69.8, 4.8]",3825723,33,,,,0.607802,,Left Foot,,,,"[90.5, 19.2]",,High Pass,,25.216066,,,José Luis Morales Nogales,6668.0,,,,,Recovery,1,From Free Kick,José Antonio García Rabasco,24149.0,Left Center Midfield,94,Levante UD,221,"['426205ba-8c0d-4c19-8c03-3cdc42aa586c', 'f685b05b-522c-4019-a47a-053b5e9b0c24']",9,,,,,,,,,,,,,,,,,,Levante UD,221,00:33:09.619,Pass,
,,,,,,,,,,,,,,,2.748995,,,,,,,,,,,,,,,4fd26a5f-bebe-4b35-879e-bf756e040c3a,1232,,"[90.5, 19.2]",3825723,33,,,,-0.4419119,,Head,,,,"[109.1, 10.4]",,High Pass,,20.576685,Incomplete,,Mauricio Andrés Cuero Castillo,27463.0,,,,,,1,From Free Kick,José Luis Morales Nogales,6668.0,Left Wing,94,Levante UD,221,"['02613a3e-df25-4093-89b1-f94d699afdec', '34b9f8cf-9bd9-4eac-a0e0-ca4b84590eae']",11,,,,,,,,,,,,,,,,,,Levante UD,221,00:33:11.324,Pass,
,,,,,,,,,,,,,,,1.2265,,,,,,,,,,,,,,,34b9f8cf-9bd9-4eac-a0e0-ca4b84590eae,1234,,"[11.0, 69.7]",3825723,33,,,,-0.51173884,,Right Foot,,,,"[18.3, 65.6]",,High Pass,,8.372574,Incomplete,,,,,,,,Recovery,1,From Free Kick,Joaquín José Marín Ruiz,24138.0,Right Back,94,Levante UD,221,"['4fd26a5f-bebe-4b35-879e-bf756e040c3a', 'b9b7c0b5-cb63-4538-b56b-d7d2ac49112e']",14,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:33:14.073,Pass,
