bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.500683,,,,,,,,,,,,,0bdc8725-a489-43a7-bbce-601c49c2f519,2071,,"[61.2, 25.8]",3825809,59,,,,,-1.1992785,,Right Foot,,,,"[70.2, 2.7]",,Ground Pass,,24.791328,,,,Cristiano Biraghi,7158.0,,,,,,,2,Regular Play,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,135,Granada,1049,['7b008c78-c07b-43a1-8294-7f3783f1a58d'],58,,,,,,,,,,,,,,,,,,Granada,1049,00:14:58.528,Pass,
,,,,,,,,,,,,,,,,0.989333,,,,,,,,,,,,,f613c85d-4b77-4426-8e50-d6d53cff5cdf,2074,,"[70.2, 2.7]",3825809,60,,,,,2.6011732,,Left Foot,,,,"[62.7, 7.2]",,Ground Pass,,8.746428,,,,Abdoulaye Doucouré,3292.0,,,,,,,2,Regular Play,Cristiano Biraghi,7158.0,Left Back,135,Granada,1049,['ff00dbbd-7473-4060-a46e-b46da9930c79'],2,,,,,,,,,,,,,,,,,,Granada,1049,00:15:02.281,Pass,
,,,,,,,,,,,,,,,,1.72931,,,,,,,,,,,,,18a48194-b6d3-42d7-a764-1eee686059f8,2077,,"[62.7, 7.2]",3825809,60,,,,,1.3734008,,Right Foot,,,,"[68.3, 35.2]",,Ground Pass,,28.55451,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,,2,Regular Play,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,135,Granada,1049,['c7866294-10f2-4fd7-a81b-857d3d026eb1'],4,,,,,,,,,,,,,,,,,,Granada,1049,00:15:04.991,Pass,
,,,,,,,,,,,,,,,,1.365142,,,,,,,,,,,,,8a4142bc-9442-43cf-b82a-da8653bceaea,2080,,"[68.5, 33.3]",3825809,60,,,,,-1.9104822,,Left Foot,,,,"[63.8, 20.0]",,Ground Pass,,14.106027,,,,Abdoulaye Doucouré,3292.0,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,135,Granada,1049,['a2fe628b-1edc-461e-8c26-f1e68939ef1e'],7,,,,,,,,,,,,,,,,,,Granada,1049,00:15:07.224,Pass,
,,,,,,,,,,,,,,,,1.350408,,,,,,,,,,,,,3fc08efd-ce34-4acb-a8d7-fe469b969548,2083,,"[61.9, 28.8]",3825809,60,,,,,1.0163141,,Right Foot,,,,"[74.1, 48.5]",,Ground Pass,,23.17175,,,,Rubén Rochina Naixes,6680.0,,,,,,,2,Regular Play,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,135,Granada,1049,['47b17c9d-0335-4797-aa5e-669c36c61842'],10,,,,,,,,,,,,,,,,,,Granada,1049,00:15:10.365,Pass,
,,,,,,,,,,,,,,,,1.598317,,,,,,,,,,,,,de46ff68-6822-48d3-b80a-d81646fc9b38,2087,,"[67.7, 53.0]",3825809,60,,,,,1.0366582,,Left Foot,,,,"[81.6, 76.5]",,Low Pass,,27.303114,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,,2,Regular Play,Rubén Rochina Naixes,6680.0,Right Midfield,135,Granada,1049,"['7f25e728-6806-4a41-a45f-c9d5d7652b04', 'b926f83a-008d-438f-a746-8bd1676e0df6']",15,,,,,,,,,,,,,,,,,,Granada,1049,00:15:15.670,Pass,True
,,,,,,,,,,,,,,,,0.532329,,,,,,,,,,,,,422f22a8-c918-4aa5-9e7b-a2a742c3756d,2090,,"[92.3, 75.0]",3825809,60,,,,,-1.4288993,,Right Foot,,,,"[93.3, 68.0]",,Ground Pass,,7.071068,,Incomplete,,Youssef El-Arabi,27109.0,,,,,,,2,Regular Play,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,135,Granada,1049,"['0366e614-bf8f-4881-8579-c70832b0762f', 'b82ca4ec-1615-4c8b-98db-41f78760a35b']",19,,,,,,,,,,,,,,,,,,Granada,1049,00:15:19.083,Pass,
,,,,,,,,,,,,,,,,0.829899,,,,,,,,,,,,,1612f83a-9a89-4f15-bbc5-23f13b950869,2097,,"[49.2, 14.9]",3825809,61,,True,,,-0.48421025,,Right Foot,,,,"[64.6, 6.8]",,Ground Pass,,17.400288,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,Free Kick,2,From Free Kick,Bruno González Cabrera,6872.0,Left Center Back,137,Real Betis,218,['02e06554-99e7-4f68-a380-7ae2ff19edd4'],2,,,,,,,,,,,,,,,,,,Real Betis,218,00:16:02.187,Pass,
,,,,,,,,,,,,,,,,1.3419,,,,,,,,,,,,,f51e5100-8d86-4018-98fd-09cd5d22f519,2099,,"[63.1, 5.5]",3825809,61,,,,,2.213075,,Right Foot,,,,"[53.3, 18.6]",,Ground Pass,,16.360012,,,,Bruno González Cabrera,6872.0,,,,,,,2,From Free Kick,Petros Matheus dos Santos Araújo,27346.0,Left Back,137,Real Betis,218,['5c0faa6b-74bb-4623-82e7-f57c3aea3400'],4,,,,,,,,,,,,,,,,,,Real Betis,218,00:16:04.088,Pass,
,,,,,,,,,,,,,,,,2.003572,,,,,,,,,,,,,4ad10017-8036-4414-a5bc-555b4bb2d462,2102,,"[52.7, 25.8]",3825809,61,,,,,1.6919111,,Right Foot,,,,"[49.0, 56.2]",,Ground Pass,,30.624336,,,,Germán Alejandro Pezzella,7161.0,,,,,,,2,From Free Kick,Bruno González Cabrera,6872.0,Left Center Back,137,Real Betis,218,['fa20ca25-0da7-4d2b-ad57-548bcc8fdce6'],6,,,,,,,,,,,,,,,,,,Real Betis,218,00:16:06.527,Pass,
,,,,,,,,,,,,,,,,0.918817,,,,,,,,,,,,,eafd8362-22fb-4afb-bdfe-829f94c51a88,2106,,"[55.2, 67.1]",3825809,61,,,,,1.4443558,,Right Foot,,,,"[56.7, 78.9]",,Ground Pass,,11.894957,,,,Martín Montoya Torralbo,6593.0,,,,,,,2,From Free Kick,Germán Alejandro Pezzella,7161.0,Right Center Back,137,Real Betis,218,"['09e7d119-8b01-4cc0-a32d-f93d5a3eae0d', '4c04e9f8-5160-4405-b408-88270c497d8a']",10,,,,,,,,,,,,,,,,,,Real Betis,218,00:16:10.884,Pass,True
,,,,,,,,,,,,,,,,1.409992,,,,,,,,,,,,,9ddf6213-a5dd-4232-a3cd-d78c6fedf511,2109,,"[56.7, 78.9]",3825809,61,,,,,0.0,,Right Foot,,,,"[77.9, 78.9]",,Ground Pass,,21.2,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,137,Real Betis,218,['1501483b-9297-4906-8215-48c399319f76'],12,,,,,,,,,,,,,,,,,,Real Betis,218,00:16:12.657,Pass,
,,,,,,,,,,,,,,,,1.862715,,,,,,,,,,,,,28424fa4-dff0-41f4-b3e7-48b782239897,2117,,"[56.3, 27.3]",3825809,61,,,,,1.2036225,,Right Foot,,,,"[69.8, 62.4]",,Ground Pass,,37.606647,,Incomplete,,Rubén Rochina Naixes,6680.0,,,,,,,2,From Free Kick,Isaac Ajayi Success,6918.0,Left Midfield,137,Real Betis,218,"['1592d2f4-b154-49a7-8127-331d8fdb6ec4', '987f07ae-667d-4ea1-b04c-54d866ed2df5']",20,,,,,,,,,,,,,,,,,,Granada,1049,00:16:20.377,Pass,
,,,,,,,,,,,,,,,,1.530352,,,,,,,,,,,,,177acc1e-663a-4395-abdc-aa58a72f6e5b,2122,,"[63.8, 8.7]",3825809,61,,,,,1.220168,,Right Foot,,,,"[71.7, 30.3]",,Ground Pass,,22.999348,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,,2,From Free Kick,Rubén Castro Martín,6832.0,Left Midfield,137,Real Betis,218,['88ae205e-baf1-43b9-8480-623a2d94d7af'],27,,,,,,,,,,,,,,,,,,Real Betis,218,00:16:27.807,Pass,
,,,,,,,,,,,,,,,,1.144218,,,,,,,,,,,,,ef986196-a6a0-48fa-9ce1-f424cdf29d94,2127,,"[75.8, 30.8]",3825809,61,,,,,-0.43984258,,Right Foot,,,,"[86.0, 26.0]",,Low Pass,,11.272977,,,,Jorge Molina Vidal,6630.0,,,,,,,2,From Free Kick,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,137,Real Betis,218,"['33f0e6af-e624-4cf3-b0ba-af4ca4e1fb44', 'e98e8059-564d-4daa-9c25-21b33e2640f9']",32,,,,,,,,,,,,,,,,,,Real Betis,218,00:16:32.536,Pass,True
,,,,,,,,,,,,,,,,0.993336,,,,,,,,,,,,,fdaea776-8dd2-4634-b3ff-f34dad66e073,2129,,"[86.0, 26.0]",3825809,61,,,,,-1.2551807,,Left Foot,,,,"[89.2, 16.2]",,High Pass,,10.309219,,Incomplete,,Rubén Castro Martín,6832.0,,,,,,,2,From Free Kick,Jorge Molina Vidal,6630.0,Center Forward,137,Real Betis,218,"['3be24dae-2cca-403a-b33f-49710697bd9c', 'f9bc7b33-ffa7-45e3-9254-e1907dc3cc25']",33,,,,,,,,,,,,,,,,,,Real Betis,218,00:16:33.680,Pass,
,,,,,,,,,,,,,,,,1.300281,,,,,,,,,,,,,3be24dae-2cca-403a-b33f-49710697bd9c,2131,,"[30.9, 63.9]",3825809,61,,,,,0.3373395,,Head,,,,"[44.3, 68.6]",,Low Pass,,14.200352,,,,Rubén Rochina Naixes,6680.0,,,,,,Recovery,2,Regular Play,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,138,Granada,1049,"['750c98cc-710d-4aa7-81d8-545c92194594', 'fdaea776-8dd2-4634-b3ff-f34dad66e073']",34,,,,,,,,,,,,,,,,,,Granada,1049,00:16:34.673,Pass,
,,,,,,,,,,,,,,,,1.084952,,,,,,,,,,,,,1334ed39-4cf7-45b5-b09e-f5b3ceddde6f,2137,,"[54.6, 46.1]",3825809,61,,,,,-1.5232133,,Right Foot,,,,"[55.2, 33.5]",,Ground Pass,,12.614278,,,,Abdoulaye Doucouré,3292.0,,,,,,Free Kick,2,From Free Kick,Jean-Sylvain Claude Babin,4498.0,Right Center Back,139,Granada,1049,['d53aa6bf-ef98-4fbd-a793-bb9e1a983923'],58,,,,,,,,,,,,,,,,,,Granada,1049,00:16:58.599,Pass,
,,,,,,,,,,,,,,,,1.576323,,,,,,,,,,,,,760e8898-edca-413d-bc07-fa4cd3921af3,2140,,"[54.2, 33.5]",3825809,62,,,,,-1.2072375,,Right Foot,,,,"[65.5, 3.8]",,Ground Pass,,31.777037,,,,Cristiano Biraghi,7158.0,,,,,,,2,From Free Kick,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,139,Granada,1049,['740998f8-37c3-49d0-827a-df690864850e'],0,,,,,,,,,,,,,,,,,,Granada,1049,00:17:00.866,Pass,
,,,,,,,,,,,,,,,,0.996089,,,,,,,,,,,,,735f45f6-bd3e-4ac5-805e-b5e464f3ac3b,2143,,"[71.1, 4.2]",3825809,62,,,,,1.9086745,,Left Foot,,,,"[67.2, 15.3]",,Ground Pass,,11.7652025,,,,Abdoulaye Doucouré,3292.0,,,,,,,2,From Free Kick,Cristiano Biraghi,7158.0,Left Back,139,Granada,1049,['4c525886-7ab1-4ad4-94cb-c009a84dc573'],4,,,,,,,,,,,,,,,,,,Granada,1049,00:17:04.812,Pass,
,,,,,,,,,,,,,,,,1.570336,,,,,,,,,,,,,5ca860f9-4b6d-470a-8ccd-94dc029f8659,2146,,"[70.2, 29.2]",3825809,62,,,,,1.9687492,,Right Foot,,,,"[63.6, 44.9]",,Ground Pass,,17.030855,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,,2,From Free Kick,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,139,Granada,1049,['f9e9b13a-ebbc-4de9-b59e-876ca0b13843'],9,,,,,,,,,,,,,,,,,,Granada,1049,00:17:09.016,Pass,
,,,,,,,,,,,,,,,,1.718862,,,,,,,,,,,,,b8295e18-e184-4f0d-8d74-9237614a33fe,2149,,"[65.7, 54.5]",3825809,62,,,,,0.9118187,,Right Foot,,,,"[83.9, 78.0]",,Ground Pass,,29.72356,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,,2,From Free Kick,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,139,Granada,1049,['1b124484-0755-47aa-b02f-8ceff9328370'],12,,,,,,,,,,,,,,,,,,Granada,1049,00:17:12.203,Pass,
,,,,,,,,,,,,,,,,1.495045,,,,,,,,,,,,,388921dd-6362-4063-83b7-e26c91150208,2152,,"[82.4, 76.9]",3825809,62,,,,,-2.7946758,,Right Foot,,,,"[69.4, 72.2]",,Ground Pass,,13.82353,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,,2,From Free Kick,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,139,Granada,1049,['391f970b-a571-4bf8-a6c3-9ec431bb537a'],15,,,,,,,,,,,,,,,,,,Granada,1049,00:17:15.159,Pass,
,,,,,,,,,,,,,,,,1.270015,,,,,,,,,,,,,1e444364-3b68-4369-a174-ddd22d1f618c,2155,,"[69.4, 72.2]",3825809,62,,,,,-0.978369,,Right Foot,,,,"[76.4, 61.8]",,Ground Pass,,12.536347,,,,Rubén Rochina Naixes,6680.0,,,,,,,2,From Free Kick,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,139,Granada,1049,['6706fd1b-a9d4-4a9c-80e6-ab1d376e05fc'],17,,,,,,,,,,,,,,,,,,Granada,1049,00:17:17.120,Pass,
,,,,,,,,,,,,,,,,1.55351,,,,,,,,,,,,,3c96f642-7f77-4f7a-957c-55355b55f399,2158,,"[76.6, 59.8]",3825809,62,,,,,-2.0231662,,Left Foot,,,,"[66.2, 38.4]",,Ground Pass,,23.793276,,,,Abdoulaye Doucouré,3292.0,,,,,,,2,From Free Kick,Rubén Rochina Naixes,6680.0,Right Midfield,139,Granada,1049,['b7426bc8-91b9-48bf-acb1-1411aa39c20c'],18,,,,,,,,,,,,,,,,,,Granada,1049,00:17:18.798,Pass,
,,,,,,,,,,,,,,,,1.954928,,,,,,,,,,,,,a1d65007-d0bd-438e-952a-67cebad5304f,2161,,"[74.5, 29.9]",3825809,62,,,,,-1.2985742,,Right Foot,,,,"[82.4, 1.6]",,Ground Pass,,29.381968,,,,Cristiano Biraghi,7158.0,,,,,,,2,From Free Kick,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,139,Granada,1049,['b19d63fd-e8d4-41ce-8bd0-759efa894fd7'],22,,,,,,,,,,,,,,,,,,Granada,1049,00:17:22.436,Pass,
,,,,,,,,,,,,,,,,1.163213,,,,,,,,,,,,,96e05d31-6e9c-4c70-9a54-e97cceff5fae,2164,,"[84.6, 1.4]",3825809,62,,,,,0.49999523,,Left Foot,,,,"[106.2, 13.2]",,Ground Pass,,24.613005,,,,David Barral Torres,26248.0,,,,,,,2,From Free Kick,Cristiano Biraghi,7158.0,Left Back,139,Granada,1049,['673f21e3-1391-4880-acb4-b4038fb18831'],25,,,,,,,,,,,,,,,,,,Granada,1049,00:17:25.896,Pass,
,,,,,,,,,,,,,,,,1.167477,,,,,,,,,,,,,45c4d7e0-5c1f-4b05-94cc-aed86110ed39,2171,,"[100.2, 7.4]",3825809,62,,,,,-2.616349,,Left Foot,,,,"[91.4, 2.3]",,Ground Pass,,10.171038,,,,Cristiano Biraghi,7158.0,,,,,,,2,From Free Kick,David Barral Torres,26248.0,Right Center Forward,139,Granada,1049,['79f3f691-1728-47f2-8282-ee4d656ba984'],32,,,,,,,,,,,,,,,,,,Granada,1049,00:17:32.684,Pass,
,,,,,,,,,,,,,,,,1.253017,,,,,,,,,,,,,e97d2e5a-1520-4b48-80eb-e58e6fa65146,2174,,"[91.4, 2.3]",3825809,62,,,,,1.1108708,,Left Foot,True,,,"[107.4, 34.6]",,High Pass,,36.045666,,Incomplete,,Youssef El-Arabi,27109.0,,,,,,,2,From Free Kick,Cristiano Biraghi,7158.0,Left Back,139,Granada,1049,"['56eaf0ca-da20-4c7e-acab-5af3294c1710', '8392ab2b-bd07-499c-84da-13de18fc8dd7']",34,,,,,,,,,,,,,,,,,,Granada,1049,00:17:34.801,Pass,
,,,,,,,,,,,,,,,,3.326569,,,,,,,,,,,,,6c667c1f-82b4-4af9-bd81-2182c8e50c46,2178,,"[36.8, 54.1]",3825809,62,,,,True,-0.26984915,,,,,,"[50.9, 50.2]",,High Pass,,14.629422,,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Jorge Molina Vidal,6630.0,Center Forward,139,Granada,1049,"['0f129854-0835-4812-989a-6537ee226f3d', 'f538a18f-9e9b-4149-8ec2-460a0dcbc4ca']",37,,,,,,,,,,,,,,,,,,Real Betis,218,00:17:37.999,Pass,True
,,,,,,,,,,,,,,,,0.981867,,,,,,,,,,,,,0ce48f8b-30e7-441a-865c-2898bb251501,2180,,"[70.2, 29.5]",3825809,62,,True,,,1.3592447,,Right Foot,,,,"[73.4, 44.4]",,Ground Pass,,15.239751,,,,Rubén Rochina Naixes,6680.0,,,,,,,2,From Free Kick,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,139,Granada,1049,['076e9ec7-0bf9-467c-9cf3-acb75a479736'],43,,,,,,,,,,,,,,,,,,Granada,1049,00:17:43.148,Pass,
,,,,,,,,,,,,,,,,0.845139,,,,,,,,,,,,,769cdee3-70b8-4ca2-897f-56f58f013f38,2182,,"[73.4, 44.4]",3825809,62,,,,,-1.5707964,,Left Foot,,,,"[73.4, 35.2]",,Ground Pass,,9.2,,,,Abdoulaye Doucouré,3292.0,,,,,,,2,From Free Kick,Rubén Rochina Naixes,6680.0,Right Midfield,139,Granada,1049,['a3aae6cc-f77e-438b-9886-a64692f09231'],45,,,,,,,,,,,,,,,,,,Granada,1049,00:17:45.602,Pass,
,,,,,,,,,,,,,,,,2.302365,,,,,,,,,,,,,1b696564-4a79-4b14-845e-e5b8740e7082,2185,,"[72.8, 38.2]",3825809,62,,,,,1.1314569,,Right Foot,,,,"[90.8, 76.5]",,High Pass,,42.31891,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,,2,From Free Kick,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,139,Granada,1049,['fe38844a-88ac-4c51-bb3a-af8496cdcd07'],47,,,,,,,,,,,,,,,,,,Granada,1049,00:17:47.001,Pass,
,,,,,,,,,,,,,,,,1.217652,,,,,,,,,,,,,19c90561-a24f-4f12-98f7-5fcf92360207,2193,,"[83.7, 74.8]",3825809,62,,,,,-2.8316061,,Right Foot,,,,"[70.9, 70.7]",,Ground Pass,,13.44061,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,,2,From Free Kick,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,139,Granada,1049,"['a2147cda-0f66-4d15-82d7-ce859eb7cbd1', 'ca4eb539-cebf-4ba4-afbe-30de51b5c6ea']",52,,,,,,,,,,,,,,,,,,Granada,1049,00:17:52.575,Pass,True
,,,,,,,,,,,,,,,,1.878965,,,,,,,,,,,,,e679cc78-e160-4682-a124-90292cbd205a,2196,,"[70.2, 67.7]",3825809,62,,,,,-1.8498682,,Right Foot,,,,"[60.4, 33.5]",,Ground Pass,,35.576397,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,,2,From Free Kick,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,139,Granada,1049,['6d417960-4847-41ce-8345-a968dce0f8e8'],54,,,,,,,,,,,,,,,,,,Granada,1049,00:17:54.641,Pass,
,,,,,,,,,,,,,,,,0.648842,,,,,,,,,,,,,84c2bc2b-d993-4bef-88e0-478bc93db05d,2199,,"[69.6, 26.0]",3825809,62,,,,,0.046695005,,Right Foot,,,,"[80.3, 26.5]",,Ground Pass,,10.711676,,,,David Barral Torres,26248.0,,,,,,,2,From Free Kick,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,139,Granada,1049,['2a350d9a-c5f1-4099-be55-3028742305de'],58,,,,,,,,,,,,,,,,,,Granada,1049,00:17:58.180,Pass,
,,,,,,,,,,,,,,,,1.814008,,,,,,,,,,,,,8b0ff20e-c8e1-4dd9-aa31-da9fa02eb452,2202,,"[78.6, 23.2]",3825809,62,,,,,-1.613832,,Right Foot,,,,"[77.7, 2.3]",,Ground Pass,,20.919369,,,,Cristiano Biraghi,7158.0,,,,,,,2,From Free Kick,David Barral Torres,26248.0,Right Center Forward,139,Granada,1049,['f88bae6f-85a4-4a76-acbd-b6fe08d8b545'],59,,,,,,,,,,,,,,,,,,Granada,1049,00:17:59.747,Pass,
,,,,,,,,,,,,,,,,1.055682,,,,,,,,,,,,,9dfdd2d6-28c7-4e95-b29f-a530dac737e9,2205,,"[82.6, 5.9]",3825809,63,,,,,-1.0863184,,Right Foot,,,,"[84.6, 2.1]",,Ground Pass,,4.2941823,,,,Isaac Ajayi Success,6918.0,,,,,,,2,From Free Kick,Cristiano Biraghi,7158.0,Left Back,139,Granada,1049,['031739a9-b7f3-4d36-9b6d-421d792a3024'],2,,,,,,,,,,,,,,,,,,Granada,1049,00:18:02.598,Pass,
,,,,,,,,,,,,,,,,1.844226,,,,,,,,,,,,,2e10f56d-1798-4983-ac20-31c7f0e0ea7c,2208,,"[77.1, 12.8]",3825809,63,,,,,2.4638844,,Left Foot,,,,"[68.9, 19.4]",,Ground Pass,,10.526158,,,,Abdoulaye Doucouré,3292.0,,,,,,,2,From Free Kick,Isaac Ajayi Success,6918.0,Left Midfield,139,Granada,1049,['024fd6e8-9358-4237-85ed-975b1517b4f1'],6,,,,,,,,,,,,,,,,,,Granada,1049,00:18:06.679,Pass,
,,,,,,,,,,,,,,,,1.771526,,,,,,,,,,,,,84b6aab5-e2d5-4a01-b7e4-84fd24fcd04f,2211,,"[63.4, 23.0]",3825809,63,,,,,1.735945,,Right Foot,,,,"[60.8, 38.6]",,Ground Pass,,15.815183,,,,Jean-Sylvain Claude Babin,4498.0,,,,,,,2,From Free Kick,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,139,Granada,1049,['1ce3681a-020c-4feb-946e-caec31986ab3'],9,,,,,,,,,,,,,,,,,,Granada,1049,00:18:09.945,Pass,
,,,,,,,,,,,,,,,,1.404424,,,,,,,,,,,,,40853d1f-7d08-4f0d-9e22-7b951bee229c,2214,,"[61.0, 39.1]",3825809,63,,,,,1.2652856,,Right Foot,,,,"[65.1, 52.1]",,Ground Pass,,13.631214,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,,2,From Free Kick,Jean-Sylvain Claude Babin,4498.0,Right Center Back,139,Granada,1049,['67b87b81-4aba-4ae8-8d99-cf49d96f76e9'],11,,,,,,,,,,,,,,,,,,Granada,1049,00:18:11.787,Pass,
,,,,,,,,,,,,,,,,0.953182,,,,,,,,,,,,,3bdcacf8-ac0d-4366-886f-14fe7605d8fa,2217,,"[70.6, 55.5]",3825809,63,,,,,-0.41689807,,Right Foot,,,,"[84.6, 49.3]",,Ground Pass,,15.311434,,,,Youssef El-Arabi,27109.0,,,,,,,2,From Free Kick,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,139,Granada,1049,['4ca01243-0d2e-4bea-a0a8-a3b414c8581d'],14,,,,,,,,,,,,,,,,,,Granada,1049,00:18:14.797,Pass,
,,,,,,,,,,,,,,,,2.038259,,,,,,,,,,,,,b09db67c-6859-4a4c-b36e-a5356eb10962,2219,,"[84.6, 49.3]",3825809,63,,,,,1.256902,,Left Foot,,,,"[93.3, 76.1]",,High Pass,,28.176764,,,,Hugo Miguel Almeida Costa Lopes,20064.0,,,,,,,2,From Free Kick,Youssef El-Arabi,27109.0,Left Center Forward,139,Granada,1049,['a6be6e3c-1d94-4889-a508-3d7ed496f898'],15,,,,,,,,,,,,,,,,,,Granada,1049,00:18:15.750,Pass,
,,,,,,,,,,,,,,,,2.169863,,,,,,,,,,,,,53f8f5b1-4493-492c-ab15-ebb248ce15a6,2222,,"[99.5, 76.3]",3825809,63,,,,,-1.3414153,,Right Foot,True,,,"[109.4, 33.9]",,High Pass,,43.54044,,Unknown,,,,,,True,,,,2,From Free Kick,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,139,Granada,1049,,19,,,,,,,,,,,,,,,,,,Granada,1049,00:18:19.628,Pass,
,,,,,,,,,,,,,,,,3.263244,,,,,,,,,,,,,c1f3e3ef-a7b9-43df-a55b-daf51aa6d637,2225,,"[10.7, 46.2]",3825809,64,,,,,0.14438875,,Right Foot,,,,"[78.1, 56.0]",,High Pass,,68.108734,,Incomplete,,Jorge Molina Vidal,6630.0,,,,,,Free Kick,2,From Free Kick,Antonio Adán Garrido,6654.0,Goalkeeper,140,Real Betis,218,"['3ba2f856-9012-4bd9-9f0a-48e2f224b3da', 'b1282791-7b85-4c37-80cf-aa098571d794']",9,,,,,,,,,,,,,,,,,,Real Betis,218,00:19:09.095,Pass,
,,,,,,,,,,,,,,,,1.644385,,,,,,,,,,,,,b1282791-7b85-4c37-80cf-aa098571d794,2228,,"[42.0, 24.1]",3825809,64,,,,True,-1.5106837,,,,,,"[43.3, 2.5]",,Low Pass,,21.639086,,,,Isaac Ajayi Success,6918.0,,,,,,Recovery,2,Regular Play,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,141,Granada,1049,"['4343fda9-fdb3-40ad-baf3-1d43e04ca9f7', '70597a10-a2cb-42b7-882b-538e0f26b307', 'c1f3e3ef-a7b9-43df-a55b-daf51aa6d637']",12,,,,,,,,,,,,,,,,,,Granada,1049,00:19:12.358,Pass,True
,,,,,,,,,,,,,,,,1.826319,,,,,,,,,,,,,e6aa8571-97f6-456d-9068-b6e4b926cae8,2231,,"[43.3, 2.5]",3825809,64,,,,,2.1183586,,Right Foot,,,,"[28.3, 27.1]",,Ground Pass,,28.812498,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,,2,Regular Play,Isaac Ajayi Success,6918.0,Left Midfield,141,Granada,1049,['00b28063-1255-4533-b786-7d3fd52c5c99'],15,,,,,,,,,,,,,,,,,,Granada,1049,00:19:15.239,Pass,
,,,,,,,,,,,,,,,,2.305969,,,,,,,,,,,,,689276c8-5758-4bba-9bab-dd7a4db23b65,2234,,"[28.3, 27.1]",3825809,64,,,,,2.014579,,No Touch,,,,"[22.5, 39.3]",,Ground Pass,,13.508515,True,,,Jean-Sylvain Claude Babin,4498.0,,,,,,,2,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,141,Granada,1049,['e3760dc1-a6f6-4051-8d5a-744bf661ed6b'],17,,,,,,,,,,,,,,,,,,Granada,1049,00:19:17.137,Pass,
