50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.096152,,,,,,,,,,,,,,07e639a0-7c4b-453f-bb2c-3136c7c95db5,621,,"[63.8, 6.1]",3825586,16,,,,,0.16087824,,Left Foot,,,,"[86.6, 9.8]",Low Pass,,23.098269,,,,Saúl Berjón Pérez,24070.0,,,,,,,1,From Free Kick,Antonio Manuel Luna Rodríguez,6675.0,Left Back,38,Eibar,322,['2b6a84c7-4c46-4070-809c-33439e4f8e98'],44,,,,,,,,,,,,,,,,Eibar,322,00:16:44.622,Pass,
,,,,,,,,,,,,,,,,,0.09345,,,,,,,,,,,,,,97f0ef09-37f9-45d9-8fe0-80def37fd696,630,,"[86.6, 3.3]",3825586,16,,,,,1.1246908,,Right Foot,,,,"[87.7, 5.6]",Ground Pass,,2.5495098,,Incomplete,,Antonio Manuel Luna Rodríguez,6675.0,,,,,,,1,From Free Kick,Saúl Berjón Pérez,24070.0,Left Wing,38,Eibar,322,"['17f734f7-d7cc-43c4-8742-479d53e081ef', '2cfde76f-7e2c-4859-af9b-e56d855017a7', 'd3b7fa7e-1f53-47f1-b14b-996cb42274eb']",47,,,,,,,,,,,,,,,,Eibar,322,00:16:47.554,Pass,True
,,,,,,,,,,,,,,,,,0.796901,,,,,,,,,,,,,,bd5e3701-88e9-427e-be48-4d49cdc57e32,633,,"[87.5, 0.1]",3825586,17,,True,,,0.9197196,,,,,,"[95.5, 10.6]",High Pass,,13.200378,,,,Saúl Berjón Pérez,24070.0,,,,,,Throw-in,1,From Throw In,Antonio Manuel Luna Rodríguez,6675.0,Left Back,39,Eibar,322,['3c47be5b-7496-445d-ae6e-9163e0d841f6'],1,,,,,,,,,,,,,,,,Eibar,322,00:17:01.594,Pass,
,,,,,,,,,,,,,,,,,0.814345,,,,,,,,,,,,,,421efd05-79c6-43b4-bd85-24eab6b63131,644,,"[82.7, 12.2]",3825586,17,,,,,-2.8726776,,Left Foot,,,,"[70.0, 8.7]",Ground Pass,,13.173458,,,,Daniel García Carrillo,6775.0,,,,,,,1,From Throw In,Adrián González Morales,6557.0,Center Attacking Midfield,39,Eibar,322,['b6a47fb0-ba8a-41d7-8992-2a0129d13e68'],7,,,,,,,,,,,,,,,,Eibar,322,00:17:07.005,Pass,
,,,,,,,,,,,,,,,,,2.788449,,,,,,,,,,,,,,e35e465d-c904-465e-b565-e302e37092ed,647,,"[69.4, 8.7]",3825586,17,,,,,1.9069921,,Right Foot,,,,"[56.4, 45.9]",Ground Pass,,39.40609,,,,Mauro Javier Dos Santos,6837.0,,,,,,,1,From Throw In,Daniel García Carrillo,6775.0,Left Defensive Midfield,39,Eibar,322,['47f192ae-208e-4923-9f58-b9ed379db71b'],8,,,,,,,,,,,,,,,,Eibar,322,00:17:08.884,Pass,
,,,,,,,,,,,,,,,,,1.523096,,,,,,,,,,,,,,339406c8-db21-4443-ae12-4dff640c10f9,650,,"[70.0, 58.9]",3825586,17,,,,,0.82384074,,Right Foot,,,,"[87.5, 77.8]",Ground Pass,,25.757717,,,,Ander Capa Rodríguez,6699.0,,,,,,,1,From Throw In,Mauro Javier Dos Santos,6837.0,Right Center Back,39,Eibar,322,['b1f19620-717d-49ed-9b07-92b24e4b027f'],14,,,,,,,,,,,,,,,,Eibar,322,00:17:14.224,Pass,
,,,,,,,,,,,,,,,,,1.162951,,,,,,,,,,,,,,f18c9054-397b-4b28-88b3-d535e8481047,653,,"[98.7, 77.0]",3825586,17,,,,,-1.253078,,Right Foot,True,,,"[108.5, 47.2]",High Pass,,31.370049,,Incomplete,,Sergio Enrich Ametller,6700.0,,,,,,,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,39,Eibar,322,"['480524a8-cdc7-4f68-9ba5-216039032015', 'd0fb5343-f624-4e20-8d5e-38d7b1e4b53e']",17,,,,,,,,,,,,,,,,Eibar,322,00:17:17.853,Pass,
,,,,,,,,,,,,,,,,,0.474639,,,,,,,,,,,,,,dedf117f-17d2-4201-82f9-d6f854d6138e,659,,"[86.2, 59.8]",3825586,17,,,,,0.08430673,,Right Foot,,,,"[93.3, 60.4]",Ground Pass,,7.125307,,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Right Defensive Midfield,39,Eibar,322,"['55895fa8-7424-4abe-987c-2c412ac309e9', '9f623919-31f6-441b-9044-21ab354bf21f']",23,,,,,,,,,,,,,,,,Eibar,322,00:17:23.042,Pass,
,,,,,,,,,,,True,,,,,,1.6021,,,,,,,,,,,,,,55895fa8-7424-4abe-987c-2c412ac309e9,661,,"[26.8, 19.7]",3825586,17,,,,,0.19078408,,Right Foot,,,,"[50.1, 24.2]",Ground Pass,,23.730572,,,,Charles Días Barbosa de Oliveira,6707.0,,,,,,Interception,1,Regular Play,Juan Carlos Pérez López,6559.0,Left Wing,40,Málaga,223,"['558de6b1-ed4e-4710-931d-5c9b1f346fe7', 'dedf117f-17d2-4201-82f9-d6f854d6138e']",23,,,,,,,,,,,,,,,,Málaga,223,00:17:23.517,Pass,
,,,,,,,,,,,,,,,,,0.737613,,,,,,,,,,,,,,613d74d5-ddca-42fd-a6d9-3241f78751e2,664,,"[49.6, 24.2]",3825586,17,,,,,-2.717725,,Right Foot,,,,"[41.4, 20.5]",Ground Pass,,8.99611,,,,José Luis García del Pozo,6580.0,,,,,,,1,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Center Forward,40,Málaga,223,"['628699a0-d923-4e61-a373-11ac2c6ebdda', 'cfeda2aa-b77f-446f-8b6f-36201e38a30c']",25,,,,,,,,,,,,,,,,Málaga,223,00:17:25.119,Pass,True
,,,,,,,,,,,,,,,,,1.409684,,,,,,,,,,,,,,2cb1f50e-46f9-4099-9124-3adf6be5c2e2,668,,"[51.6, 24.9]",3825586,17,,,,,-0.6325218,,Right Foot,,,,"[70.7, 10.9]",Low Pass,,23.681427,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,,,,1,Regular Play,José Luis García del Pozo,6580.0,Right Defensive Midfield,40,Málaga,223,"['7c460c93-3626-4fee-9755-883689df334c', 'abf6454b-47fe-49d7-9ebf-2c91903ee453', 'c9161c11-8983-47a7-99b7-f1c816fbd202']",27,,,,,,,,,,,,,,,,Málaga,223,00:17:27.651,Pass,True
,,,,,,,,,,,,,,,,,1.031886,,,,,,,,,,,,,,5f7c098e-ef6f-4f21-9519-19270bee1f17,673,,"[48.7, 68.7]",3825586,17,,,,,0.24497867,,Right Foot,,,,"[65.1, 72.8]",Ground Pass,,16.904734,,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,40,Málaga,223,"['65c19449-d7a3-41e6-b97e-f269df7d0f18', '7290e506-31a9-48d0-9219-152512701c10', '9a64ecca-1771-435f-a2fd-211cf381f137']",30,,,,,,,,,,,,,,,,Eibar,322,00:17:30.185,Pass,True
,,,,,,,,,,,,,,,,,0.991082,,,,,,,,,,,,,,ce87af47-e4d7-4ed3-91c4-79de5f8a40a8,688,,"[40.0, 0.1]",3825586,17,,,,,1.6730031,,,,,,"[39.2, 7.9]",Low Pass,,7.8409185,,,,José Luis García del Pozo,6580.0,,,,,,Throw-in,1,From Throw In,Arthur Etienne Boka,27335.0,Left Back,41,Málaga,223,['83abfa09-e7a5-42f7-a900-f366934c3781'],48,,,,,,,,,,,,,,,,Málaga,223,00:17:48.673,Pass,
,,,,,,,,,,,,,,,,,0.91698,,,,,,,,,,,,,,47a07ac4-b7f8-4e03-84b5-a08a2bace56f,690,,"[39.2, 7.9]",3825586,17,,,,,-1.2679114,,Right Foot,,,,"[40.7, 3.1]",Low Pass,,5.0289164,,Incomplete,,Arthur Etienne Boka,27335.0,,,,,,,1,From Throw In,José Luis García del Pozo,6580.0,Right Defensive Midfield,41,Málaga,223,"['db787ff2-097a-4eb2-b867-aa71d543b008', 'e38b7bda-c359-4324-812a-46177b8faf2d']",49,,,,,,,,,,,,,,,,Málaga,223,00:17:49.665,Pass,
,,,,,,,,,,,,,,,,,2.427799,,,,,,,,,,,,,,1b759fc0-6900-43c6-89c3-4b0c5271ea40,695,,"[51.8, 80.0]",3825586,18,,,,,-1.7898394,,,,,,"[45.5, 51.7]",High Pass,,28.992758,,,,Iván Ramis Barrios,6778.0,,,,,,Throw-in,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,42,Eibar,322,['3b7ae321-dc03-4b95-8c83-6864c544e84c'],7,,,,,,,,,,,,,,,,Eibar,322,00:18:07.547,Pass,
,,,,,,,,,,,,,,,,,1.956844,,,,,,,,,,,,,,00651e4b-511a-47e4-a476-e06575a44d15,698,,"[54.4, 39.6]",3825586,18,,,,,-1.2714301,,Right Foot,,,,"[64.4, 7.2]",Ground Pass,,33.90811,,,,Antonio Manuel Luna Rodríguez,6675.0,,,,,,,1,From Throw In,Iván Ramis Barrios,6778.0,Left Center Back,42,Eibar,322,['bf5314ce-8a28-463b-a5d9-211a92599091'],12,,,,,,,,,,,,,,,,Eibar,322,00:18:12.001,Pass,
,,,,,,,,,,,,,,,,,0.929751,,,,,,,,,,,,,,e469090d-da70-4805-9338-d93dca222e1f,701,,"[69.6, 4.5]",3825586,18,,,,,-0.016127633,,Left Foot,,,,"[82.0, 4.3]",Ground Pass,,12.401613,,,,Saúl Berjón Pérez,24070.0,,,,,,,1,From Throw In,Antonio Manuel Luna Rodríguez,6675.0,Left Back,42,Eibar,322,['778acdcc-930e-4b28-a797-28fe087b3756'],16,,,,,,,,,,,,,,,,Eibar,322,00:18:16.205,Pass,
,,,,,,,,,,,,,,,,,2.727766,,,,,,,,,,,,,,86c7a950-741e-48cd-8da7-069edf9c0d8f,709,,"[45.0, 72.9]",3825586,18,,,,,-0.33896902,,Right Foot,,,,"[93.5, 55.8]",High Pass,,51.426258,,Incomplete,,Charles Días Barbosa de Oliveira,6707.0,,,,Through Ball,True,,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,43,Málaga,223,"['12ddd96a-1d9d-44bb-95be-6454aff06f75', 'ac9ad85a-9b7b-467e-a530-ba147a606272', 'eccd035e-0813-4e5c-b7ff-49407d258e82']",19,,,,,,,,,,,,,,,,Málaga,223,00:18:19.818,Pass,True
,,,,,,,,,,,,,,,,,3.064814,,,,,,,,,,,,,,c65e9fd1-e8e9-4e4d-be7a-167fcb6470a7,713,,"[97.9, 80.0]",3825586,18,,,,,-2.8887339,,,,,,"[68.1, 72.3]",Low Pass,,30.778727,,,,Fernando Damián Tissone,19431.0,,,,,,Throw-in,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,44,Málaga,223,['6c5174fc-9e6b-4b04-86e9-473c8f4a01c7'],43,,,,,,,,,,,,,,,,Málaga,223,00:18:43.329,Pass,
,,,,,,,,,,,,,,,,,1.90081,,,,,,,,,,,,,,0a80fae9-d72b-4084-86f4-a22caf8a2968,716,,"[61.4, 71.2]",3825586,18,,,,,3.0442007,,Right Foot,,,,"[44.0, 72.9]",Ground Pass,,17.48285,,,,Raúl Albentosa Redal,6727.0,,,,,,,1,From Throw In,Fernando Damián Tissone,19431.0,Left Defensive Midfield,44,Málaga,223,['91e0629f-a2e5-49ba-8635-7adcf45842b5'],48,,,,,,,,,,,,,,,,Málaga,223,00:18:48.410,Pass,
,,,,,,,,,,,,,,,,,2.176299,,,,,,,,,,,,,,c305f024-fb73-4d52-a76c-64e8dfd4daa1,719,,"[42.6, 56.0]",3825586,18,,,,,-2.7786283,,Right Foot,,,,"[13.9, 45.1]",Ground Pass,,30.700163,,,,Idriss Carlos Kameni,26103.0,,,,,,,1,From Throw In,Raúl Albentosa Redal,6727.0,Right Center Back,44,Málaga,223,['f2105287-d1f5-4bb7-bdfb-239ee10a4224'],53,,,,,,,,,,,,,,,,Málaga,223,00:18:53.997,Pass,
,,,,,,,,,,,,,,,,,2.051622,,,,,,,,,,,,,,58f6ca3c-f937-443c-8116-f3d4bf40aace,722,,"[14.4, 45.7]",3825586,18,,,,,-1.1542603,,Right Foot,,,,"[29.0, 12.7]",Ground Pass,,36.085453,,,,Marcos Alberto Angeleri,27184.0,,,,,,,1,From Throw In,Idriss Carlos Kameni,26103.0,Goalkeeper,44,Málaga,223,['4593471e-10db-4bb0-8431-0aa61c086ef3'],57,,,,,,,,,,,,,,,,Málaga,223,00:18:57.294,Pass,
,,,,,,,,,,,,,,,,,1.649378,,,,,,,,,,,,,,cf77b3d7-e722-4f4a-9b26-00ac108bb66a,725,,"[29.2, 12.7]",3825586,19,,,,,1.3137038,,Right Foot,,,,"[34.8, 34.0]",Ground Pass,,22.023851,,,,José Luis García del Pozo,6580.0,,,,,,,1,From Throw In,Marcos Alberto Angeleri,27184.0,Left Center Back,44,Málaga,223,['c97c4c68-4c17-438f-bc44-5a64bba1f3ef'],1,,,,,,,,,,,,,,,,Málaga,223,00:19:01.072,Pass,
,,,,,,,,,,,,,,,,,2.083065,,,,,,,,,,,,,,faab4daa-ba1e-4d1b-9aff-0c2f535cc3b2,728,,"[37.7, 34.7]",3825586,19,,,,,-1.3501818,,Right Foot,,,,"[43.8, 7.5]",Ground Pass,,27.875616,,,,Marcos Alberto Angeleri,27184.0,,,,,,,1,From Throw In,José Luis García del Pozo,6580.0,Right Defensive Midfield,44,Málaga,223,['69aca689-616e-418f-bfd3-4484acb3f325'],5,,,,,,,,,,,,,,,,Málaga,223,00:19:05.788,Pass,
,,,,,,,,,,,,,,,,,1.276077,,,,,,,,,,,,,,624f1662-e674-4df9-aa44-65baaf9d41e0,731,,"[53.3, 5.9]",3825586,19,,,,,-0.17411469,,Right Foot,,,,"[84.0, 0.5]",Ground Pass,,31.1713,,,,Arthur Etienne Boka,27335.0,,,,,,,1,From Throw In,Marcos Alberto Angeleri,27184.0,Left Center Back,44,Málaga,223,['722b6aef-eb46-49c7-86e3-619c0610befb'],9,,,,,,,,,,,,,,,,Málaga,223,00:19:09.597,Pass,
,,,,,,,,,,,,,,,,,1.627644,,,,,,,,,,,,,,4888474e-4654-4bd7-84b1-590e3d0607e9,735,,"[84.8, 1.4]",3825586,19,,,,,1.1203804,,Left Foot,,,,"[95.1, 22.7]",Ground Pass,,23.65967,,,,Nordin Amrabat,3302.0,,,,,,,1,From Throw In,Arthur Etienne Boka,27335.0,Left Back,44,Málaga,223,['a419a0b0-aa6a-43b1-a964-b66a468aed08'],12,,,,,,,,,,,,,,,,Málaga,223,00:19:12.087,Pass,
,,,,,,,,,,,,,,,,,1.77955,,,,,,,,,,,,,,542c432c-5d63-4a36-a76a-f37487ae8009,739,,"[86.2, 25.9]",3825586,19,,,,,1.4282812,,Right Foot,,,,"[92.7, 71.2]",Low Pass,,45.763958,,,,Roberto José Rosales Altuve,6569.0,,,True,,,,1,From Throw In,Nordin Amrabat,3302.0,Center Attacking Midfield,44,Málaga,223,['696a4ba3-a353-4b74-b130-4dfb5444cc05'],16,,,,,,,,,,,,,,,,Málaga,223,00:19:16.192,Pass,
,,,,,,,,,,,,,,,,,1.461506,,,,,,,,,,,,,,3b7600ee-8a44-4131-bafb-b7e3d4bde84b,744,,"[96.6, 71.9]",3825586,19,,,,,-2.0938146,,Right Foot,,,,"[83.8, 49.7]",Ground Pass,,25.625769,,,,José Luis García del Pozo,6580.0,,,,,,,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,44,Málaga,223,"['af61688a-b725-4edb-bc28-a8c41a719927', 'c4b94ec3-1b93-483a-bcd4-2a1e2f8209d5']",25,,,,,,,,,,,,,,,,Málaga,223,00:19:25.509,Pass,True
,,,,,,,,,,,,,,,,,0.657156,,,,,,,,,,,,,,2517e546-5887-4f65-b711-fd702b7b28fd,747,,"[87.2, 46.8]",3825586,19,,,,,-1.8821666,,Right Foot,,,,"[84.4, 38.1]",Ground Pass,,9.139475,,,,Arthur Etienne Boka,27335.0,,,,,,,1,From Throw In,José Luis García del Pozo,6580.0,Right Defensive Midfield,44,Málaga,223,['5d427505-a361-449a-96ce-bece3fca3aab'],29,,,,,,,,,,,,,,,,Málaga,223,00:19:29.089,Pass,
,,,,,,,,,,,,,,,,,1.805311,,,,,,,,,,,,,,77b319b1-a2fb-4dd9-9c63-32ac807e8007,750,,"[80.5, 49.5]",3825586,19,,,,,2.1018264,,Right Foot,,,,"[69.4, 68.4]",Ground Pass,,21.918486,,,,Roberto José Rosales Altuve,6569.0,,,,,,,1,From Throw In,Arthur Etienne Boka,27335.0,Left Back,44,Málaga,223,['fa65fd7c-fba9-4e67-ac6a-362f11368467'],31,,,,,,,,,,,,,,,,Málaga,223,00:19:31.592,Pass,
,,,,,,,,,,,,,,,,,1.183306,,,,,,,,,,,,,,3cdea490-b6c1-4914-b62a-700975cf83b4,753,,"[70.5, 68.6]",3825586,19,,,,,-0.3820223,0daeb04c-46a9-4f4a-b35e-641430b5cfd4,Right Foot,,,,"[104.6, 54.9]",Low Pass,,36.74915,,,,Ricardo Jorge Luz Horta,10868.0,True,,,,,,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,44,Málaga,223,['7770d747-82c5-4cd6-8998-9bd7ef547d3b'],34,,,,,,,,,,,,,,,,Málaga,223,00:19:34.323,Pass,
,,,,,,,,,,,,,,,,,2.87291,,,,,,,,,,,,,,c75aac5c-8f18-41d5-83aa-dcd10b0ed832,758,,"[6.7, 42.9]",3825586,19,,True,,,0.4891396,,Drop Kick,,,,"[70.2, 76.7]",High Pass,,71.93532,,Incomplete,,Sergio Enrich Ametller,6700.0,,,,,,,1,From Keeper,Asier Riesgo Unamuno,10763.0,Goalkeeper,45,Eibar,322,"['0c4a6659-f1de-4388-aeb2-8fa4a5fdd36e', '80f5ffc8-89f0-4499-8900-62bfc8263e52']",50,,,,,,,,,,,,,,,,Eibar,322,00:19:50.849,Pass,
,,,,,,,,,,,,,,,,,2.176828,,,,,,,,,,,,,,e279a76f-ee8f-490b-b0f6-b704088a8965,763,,"[65.0, 1.4]",3825586,19,,,,,0.005813888,,Left Foot,,,,"[99.4, 1.6]",Ground Pass,,34.40058,,,,Juan Carlos Pérez López,6559.0,,,,,,,1,From Keeper,Arthur Etienne Boka,27335.0,Left Back,45,Eibar,322,"['09129f1a-fb22-4928-bd66-79610e16b5cb', '78088cc3-7617-431d-a0ab-1c1503c0fa20']",56,,,,,,,,,,,,,,,,Málaga,223,00:19:56.649,Pass,True
,,,,,,,,,,,,,,,,,1.430917,,,,,,,,,,,,,,02d8a3d2-a6ad-45ea-896b-537023500411,766,,"[118.3, 4.9]",3825586,20,,,,,2.027583,,Left Foot,,True,,"[106.8, 28.3]",Ground Pass,,26.073166,,Incomplete,,Ricardo Jorge Luz Horta,10868.0,,,,,,,1,From Keeper,Juan Carlos Pérez López,6559.0,Left Wing,45,Eibar,322,"['de348dfe-6cb0-4707-bcec-c693f00c6242', 'fcb155a1-9b1a-4980-82ea-a269f67852b7']",1,,,,,,,,,,,,,,,,Málaga,223,00:20:01.144,Pass,
,,,,,,,,,,,True,,,,,,2.243891,,,,,,,,,,,,,,fcb155a1-9b1a-4980-82ea-a269f67852b7,768,,"[13.3, 51.8]",3825586,20,,,,,1.616863,,Right Foot,,,,"[12.0, 80.0]",Ground Pass,,28.229948,,Out,,Saúl Berjón Pérez,24070.0,,,,,,Interception,1,From Keeper,Daniel García Carrillo,6775.0,Left Defensive Midfield,45,Eibar,322,"['02d8a3d2-a6ad-45ea-896b-537023500411', '56918a3d-53a1-4efa-9109-01a1e0eb3a5d']",2,,,,,,,,,,,,,,,,Eibar,322,00:20:02.575,Pass,
,,,,,,,,,,,,,,,,,1.470124,,,,,,,,,,,,,,dca93ae9-c959-4344-9a7e-4fa20da33cec,770,,"[105.9, 0.1]",3825586,20,,,,,0.93552065,,,,,,"[116.0, 13.8]",Low Pass,,17.020576,,,,Nordin Amrabat,3302.0,,,,,,Throw-in,1,From Throw In,Arthur Etienne Boka,27335.0,Left Back,46,Málaga,223,['cb90f586-95af-4595-b6f9-24bde14ff532'],16,,,,,,,,,,,,,,,,Málaga,223,00:20:16.224,Pass,
,,,,,,,,,,,,,,,,,0.230936,,,,,,,,,,,,,,e35409f1-64bd-4d81-93fb-e6342422254a,774,,"[115.7, 11.6]",3825586,20,,,,,-2.2794225,,Right Foot,,,,"[112.7, 8.1]",Ground Pass,,4.609772,,Incomplete,,Arthur Etienne Boka,27335.0,,,,,,,1,From Throw In,Nordin Amrabat,3302.0,Center Attacking Midfield,46,Málaga,223,"['2e06d5d1-7710-4f13-84cc-3f333a6f0a32', '765f3e63-9fd1-46f9-a741-cc0575e8187b']",18,,,,,,,,,,,,,,,,Málaga,223,00:20:18.673,Pass,
,,,,,,,,,,,,,,,,,1.349882,,,,,,,,,,,,,,b2964f37-36b8-432f-80aa-ba2ac6ceda50,777,,"[112.7, 0.1]",3825586,20,,,,,1.4166882,,,,,,"[115.9, 20.7]",Low Pass,,20.847063,,,,Nordin Amrabat,3302.0,,,,,,Throw-in,1,From Throw In,Arthur Etienne Boka,27335.0,Left Back,47,Málaga,223,['23e5d4c6-c1ff-4e6b-a735-553de500baa8'],27,,,,,,,,,,,,,,,,Málaga,223,00:20:27.651,Pass,
,,,,,,,,,,,,,,,,,1.145017,,,,,,,,,,,,,,f0316fe7-8dc4-461d-882b-dce0f6e020ff,783,,"[82.4, 0.1]",3825586,20,,,,,0.7738157,,,,,,"[95.5, 12.9]",Low Pass,,18.315294,,,,Juan Carlos Pérez López,6559.0,,,,,,Throw-in,1,From Throw In,Arthur Etienne Boka,27335.0,Left Back,48,Málaga,223,['9781c005-2e3a-4abc-aab3-8443bc6f10f4'],40,,,,,,,,,,,,,,,,Málaga,223,00:20:40.664,Pass,
,,,,,,,,,,,,,,,,,1.177031,,,,,,,,,,,,,,ec97588b-c726-4e28-baac-db60821581f7,791,,"[29.4, 67.0]",3825586,20,,,,,0.31733233,,Right Foot,,,,"[49.8, 73.7]",High Pass,,21.472075,,Incomplete,,Sergio Enrich Ametller,6700.0,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,49,Eibar,322,"['1692f90d-9526-47b9-b94b-d52216281904', '82179dd6-f3ee-4164-8aab-4733a98bc1d1']",44,,,,,,,,,,,,,,,,Eibar,322,00:20:44.475,Pass,
,,,,,,,,,,,,,,,,,1.514394,,,,,,,,,,,,,,e099e575-6a09-423f-86bd-617123c0758d,794,,"[78.5, 4.6]",3825586,20,,,,,0.76499283,,Head,,,,"[83.5, 9.4]",High Pass,,6.9310894,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Arthur Etienne Boka,27335.0,Left Back,49,Eibar,322,['4b253485-74d9-4da1-9e78-c38dba6d0311'],46,,,,,,,,,,,,,,,,Málaga,223,00:20:46.470,Pass,
,,,,,,,,,,,,,,,,,0.630234,,,,,,,,,,,,,,4b253485-74d9-4da1-9e78-c38dba6d0311,795,,"[36.6, 70.7]",3825586,20,,,,,-0.61072594,,Head,,,,"[41.6, 67.2]",High Pass,,6.1032777,,,,Daniel García Carrillo,6775.0,,,,,,Recovery,1,Regular Play,Sergio Gontán Gallardo,6742.0,Right Wing,49,Eibar,322,"['70562b41-1797-4bc1-ac47-54ffb95a3325', 'e099e575-6a09-423f-86bd-617123c0758d']",47,,,,,,,,,,,,,,,,Eibar,322,00:20:47.985,Pass,
,,,,,,,,,,,,,,,,,1.253205,,,,,,,,,,,,,,f7f48e85-7a20-439b-8dba-6b34e98a02ca,797,,"[41.6, 67.2]",3825586,20,,,,,1.9004208,,Head,,,,"[39.0, 74.8]",Low Pass,,8.032434,,,,Sergio Gontán Gallardo,6742.0,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,49,Eibar,322,['710ac8ec-364a-490f-bf72-82d3912b7738'],48,,,,,,,,,,,,,,,,Eibar,322,00:20:48.615,Pass,
,,,,,,,,,,,,,,,,,0.841118,,,,,,,,,,,,,,e6288889-07d0-415c-bf33-d0c780078766,800,,"[39.0, 74.8]",3825586,20,,,,,-0.6240231,,Right Foot,,,,"[49.0, 67.6]",Low Pass,,12.322337,,,,Sergio Enrich Ametller,6700.0,,,,,,,1,Regular Play,Sergio Gontán Gallardo,6742.0,Right Wing,49,Eibar,322,['7251da87-5fc1-4f17-885c-3eac995b592d'],49,,,,,,,,,,,,,,,,Eibar,322,00:20:49.908,Pass,
,,,,,,,,,,,,,,,,,1.519357,,,,,,,,,,,,,,7caadcbb-b71e-4c45-a407-71ce4b45c1bb,804,,"[48.9, 66.5]",3825586,20,,,,,-1.9699268,,Right Foot,,,,"[42.7, 51.8]",Ground Pass,,15.953997,,,,Daniel García Carrillo,6775.0,,,,,,,1,Regular Play,Sergio Enrich Ametller,6700.0,Center Forward,49,Eibar,322,"['671bd4c5-9428-468a-9857-9f2b83f77113', 'bc114f85-1645-415f-b9e5-fd7298f13a2f']",51,,,,,,,,,,,,,,,,Eibar,322,00:20:51.602,Pass,True
,,,,,,,,,,,,,,,,,2.272905,,,,,,,,,,,,,,d1c9b51e-7e94-4860-a8d8-23547a076a21,811,,"[45.5, 55.2]",3825586,20,,,,,-1.4403584,,Right Foot,,,,"[51.6, 8.7]",Low Pass,,46.8984,,,,Antonio Manuel Luna Rodríguez,6675.0,,,True,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,49,Eibar,322,['95408650-bd6e-4981-9924-25f309a9bf1b'],54,,,,,,,,,,,,,,,,Eibar,322,00:20:54.571,Pass,
,,,,,,,,,,,,,,,,,3.781531,,,,,,,,,,,,,,c1960d66-c3f8-420c-99c3-0a2e06f4c389,815,,"[76.1, 6.1]",3825586,21,,,,,0.050072007,,Left Foot,,,,"[120.0, 8.3]",Low Pass,,43.95509,,Out,,Saúl Berjón Pérez,24070.0,,,,,,,1,Regular Play,Antonio Manuel Luna Rodríguez,6675.0,Left Back,49,Eibar,322,"['4aadec4c-342a-4508-9d97-912676b75dcc', 'b19f1e40-8802-43c4-908d-dd89d5394f82']",2,,,,,,,,,,,,,,,,Eibar,322,00:21:02.164,Pass,True
