bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.181965,,,,,,,,,,,,,,b2e423e1-9a9b-454c-bee3-321fa2970623,2690,,"[36.4, 46.7]",3825595,81,,,,,0.66950196,,Right Foot,,"[55.1, 61.5]",,Ground Pass,,23.84806,,,,Óscar de Marcos Arana,6649.0,,,,,,2,From Throw In,Carlos Gurpegi Nausia,26087.0,Right Center Back,178,Athletic Club,215,['f1a0fbfa-b0c9-4666-9b05-3fe1163a012e'],2,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:02.484,Pass,
,,,,,,,,,,,,,,,,,1.873159,,,,,,,,,,,,,,484d6db4-3382-47eb-9e3a-86bbd8d16f6b,2700,,"[72.4, 58.1]",3825595,81,,,,,-0.85220635,,Right Foot,,"[98.2, 28.6]",,High Pass,,39.190434,,Incomplete,,,,,,,,,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,178,Athletic Club,215,['053eadab-34cf-4eee-9b6c-e44dee3b35ad'],7,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:07.871,Pass,
,,,,,,,,,,,,,,,,,0.802816,,,,,,,,,,,,,,53a8e1c6-f798-478c-9960-3f3a1723528e,2710,,"[23.3, 25.0]",3825595,81,,,,,1.419951,,Left Foot,,"[25.2, 37.5]",,Ground Pass,,12.643576,,,,Tomás Pina Isla,6622.0,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,179,Villarreal,222,['baabd234-3cd2-4793-9fea-ba860f5ecff6'],16,,,,,,,,,,,,,,,,,Villarreal,222,00:36:16.582,Pass,
,,,,,,,,,,,,,,,,,1.209415,,,,,,,,,,,,,,354f4ad8-a674-457f-87f7-7ae2b5eaae63,2713,,"[27.0, 37.1]",3825595,81,,,,,-0.34220806,,Left Foot,,"[50.3, 28.8]",,Ground Pass,,24.734186,,,,Adrián López Álvarez,6735.0,,,,,,2,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,179,Villarreal,222,['63e755c1-a9bd-4ecb-8d08-900d40876326'],18,,,,,,,,,,,,,,,,,Villarreal,222,00:36:18.442,Pass,
,,,,,,,,,,,,,,,,,1.207805,,,,,,,,,,,,,,c2ad996b-e37f-4c04-b4ec-2d9049c01b96,2715,,"[51.0, 28.4]",3825595,81,,,,,2.8564749,,Right Foot,,"[45.2, 30.1]",,Ground Pass,,6.0440054,,,,Bruno Soriano Llido,22819.0,,,,,,2,Regular Play,Adrián López Álvarez,6735.0,Right Center Forward,179,Villarreal,222,['66905f0e-c455-4cec-b078-c4538317da6c'],19,,,,,,,,,,,,,,,,,Villarreal,222,00:36:19.652,Pass,
,,,,,,,,,,,,,,,,,4.104772,,,,,,,,,,,,,,2bf35342-7e1a-45c6-8489-d96f929e9fe5,2718,,"[45.9, 30.1]",3825595,81,,,,,0.7732333,,Left Foot,,"[87.5, 70.7]",,High Pass,,58.12848,,,,Leonardo Carrilho Baptistão,6761.0,,True,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,179,Villarreal,222,['9ccfb365-70e0-4a9c-ae6f-bd4f469de31d'],20,,,,,,,,,,,,,,,,,Villarreal,222,00:36:20.913,Pass,
,,,,,,,,,,,,,,,,,0.020507,,,,,,,,,,,,,,c1f87a85-7c2f-445b-b375-ed93c0a948c6,2722,,"[108.3, 70.8]",3825595,81,,,,,-2.0229502,,Right Foot,,"[106.6, 67.3]",,Ground Pass,,3.8910153,,Incomplete,,,,,,,,,2,Regular Play,Leonardo Carrilho Baptistão,6761.0,Left Center Forward,179,Villarreal,222,['10f955ac-2002-4697-b193-4f15fc859fef'],29,,,,,,,,,,,,,,,,,Villarreal,222,00:36:29.117,Pass,
,,,,,,,,,,,,,,,,,1.344733,,,,,,,,,,,,,,c29b8147-1ca2-49f7-b544-6e21ec72f9ab,2724,,"[120.0, 80.0]",3825595,81,,,,,-1.6183795,,Left Foot,,"[118.4, 46.4]",,Low Pass,True,33.638073,,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Samuel Castillejo Azuaga,6829.0,Right Midfield,180,Villarreal,222,['1689b9e1-3fd3-4197-a067-453169ec276b'],57,,,,,,,,,,,,,,,,,Villarreal,222,00:36:57.903,Pass,
,,,,,,,,,,,,,,,,,0.702747,,,,,,,,,,,,,,ecfd4dfa-d7cd-43cd-933b-e9bafdd28d6b,2727,,"[111.1, 46.0]",3825595,82,,,,True,0.23210384,,,,"[116.6, 47.3]",,Low Pass,,5.6515484,,,,Adrián López Álvarez,6735.0,,,,,Recovery,2,From Corner,Bruno Soriano Llido,22819.0,Left Defensive Midfield,180,Villarreal,222,"['42470564-4cfc-4636-b83e-ef32125aeb4f', 'da201138-71d1-4d27-bf34-4b5f0b995a15']",1,,,,,,,,,,,,,,,,,Villarreal,222,00:37:01.020,Pass,True
,,,,,,,,,,,,,,,,,1.145068,,,,,,,,,,,,,,c8f2d86a-4346-4283-9cb0-84ba590f4b07,2730,,"[116.6, 47.3]",3825595,82,,,,,2.6882539,d4b61bec-8aef-4cb3-bc85-d49a2affbac1,Right Foot,,"[108.8, 51.1]",,Ground Pass,,8.676405,,,,Víctor Ruíz Torre,6752.0,True,,,,,2,From Corner,Adrián López Álvarez,6735.0,Right Center Forward,180,Villarreal,222,['ff592f39-7c98-4cf5-a7ad-dcd6cc1c66d1'],1,,,,,,,,,,,,,,,,,Villarreal,222,00:37:01.797,Pass,
,,,,,,,,,,,,,,,,,2.074797,,,,,,,,,,,,,,8210cdb2-3185-43ed-94aa-3bece422e14d,2735,,"[120.0, 80.0]",3825595,82,,,,,-2.5823278,,Left Foot,,"[93.0, 63.1]",,Ground Pass,,31.852943,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,Corner,2,From Corner,Samuel Castillejo Azuaga,6829.0,Right Midfield,181,Villarreal,222,['cfb5d204-e369-4c7f-bf7d-363e1d479aea'],18,,,,,,,,,,,,,,,,,Villarreal,222,00:37:18.077,Pass,
,,,,,,,,,,,,,,,,,2.022185,,,,,,,,,,,,,,8125a238-9963-4af8-aeaa-c1138723ba2e,2738,,"[92.7, 63.1]",3825595,82,,,,,0.2789874,,Left Foot,,"[111.9, 68.6]",,Ground Pass,,19.97223,,,,Samuel Castillejo Azuaga,6829.0,,,,,,2,From Corner,Mario Gaspar Pérez Martínez,6772.0,Right Back,181,Villarreal,222,['de93acb9-870a-41f1-98fb-117e15a1aa26'],20,,,,,,,,,,,,,,,,,Villarreal,222,00:37:20.876,Pass,
,,,,,,,,,,,,,,,,,0.797706,,,,,,,,,,,,,,067b2341-fcbb-4c6a-b8da-8ec4e346672f,2742,,"[120.0, 48.8]",3825595,82,,,,,-1.5707964,,Right Foot,,"[120.0, 46.0]",,Ground Pass,,2.8,,Out,,,,,,,,,2,From Corner,Samuel Castillejo Azuaga,6829.0,Right Midfield,181,Villarreal,222,,26,,,,,,,,,,,,,,,,,Villarreal,222,00:37:26.334,Pass,
,,,,,,,,,,,,,,,,,3.191342,,,,,,,,,,,,,,6e96d611-7296-41ba-9a15-c4069666265e,2743,,"[7.0, 44.1]",3825595,82,,,,,0.17945103,,Right Foot,,"[72.6, 56.0]",,High Pass,,66.67061,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,182,Athletic Club,215,['647aa635-87b6-4434-9a2c-e5f43931c067'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:43.902,Pass,
,,,,,,,,,,,,,,,,,1.63506,,,,,,,,,,,,,,647aa635-87b6-4434-9a2c-e5f43931c067,2744,,"[47.5, 24.1]",3825595,82,,,,,-0.104876935,,Head,,"[58.9, 22.9]",,High Pass,,11.462984,,Incomplete,,Denis Suárez Fernández,6609.0,,,,,Recovery,2,From Goal Kick,Tomás Pina Isla,6622.0,Right Defensive Midfield,182,Athletic Club,215,"['6e96d611-7296-41ba-9a15-c4069666265e', '8ab98ca7-4bd0-4516-8622-7f0c5e581e2e', 'cc418ba9-5270-4463-83a6-8b08ccf44a2c']",47,,,,,,,,,,,,,,,,,Villarreal,222,00:37:47.093,Pass,
,,,,,,,,,,,,,,,,,1.193052,,,,,,,,,,,,,,ab6ef3c5-4eb9-41a3-b739-b80ab7a9574a,2752,,"[56.6, 37.1]",3825595,82,,,,,1.6186639,,Right Foot,,"[55.8, 53.8]",,Ground Pass,,16.71915,,,,Samuel Castillejo Azuaga,6829.0,,,,,,2,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,183,Villarreal,222,['dfbd4ef5-d8b1-4809-861b-8fe32b0fb28d'],51,,,,,,,,,,,,,,,,,Villarreal,222,00:37:51.530,Pass,
,,,,,,,,,,,,,,,,,1.870684,,,,,,,,,,,,,,3662545c-ca33-418e-bc49-26ba262544cf,2754,,"[56.1, 54.3]",3825595,82,,,,,-3.1352234,,Left Foot,,"[40.4, 54.2]",,Ground Pass,,15.700318,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,2,Regular Play,Samuel Castillejo Azuaga,6829.0,Right Midfield,183,Villarreal,222,['e3c73dd0-d61d-415e-97e4-c997f90b34fc'],52,,,,,,,,,,,,,,,,,Villarreal,222,00:37:52.723,Pass,
,,,,,,,,,,,,,,,,,3.255922,,,,,,,,,,,,,,d27ac7dd-7abd-4203-a633-58bcbe39f2be,2757,,"[42.2, 51.5]",3825595,82,,,,,-0.64411384,,Right Foot,,"[94.4, 12.3]",,High Pass,,65.280014,,Incomplete,,Adrián López Álvarez,6735.0,,,,,,2,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,183,Villarreal,222,"['06a7727f-c4ca-49e9-b79a-512584c9627c', '2eb73900-f2d2-4037-81d6-b13e64c7f87d']",55,,,,,,,,,,,,,,,,,Villarreal,222,00:37:55.727,Pass,
,,,,,,,,,,,,True,,,,,2.602801,,,,,,,,,,,,,,2eb73900-f2d2-4037-81d6-b13e64c7f87d,2760,,"[25.7, 67.8]",3825595,82,,,,True,-1.2245108,,,,"[32.7, 48.4]",,Low Pass,,20.624258,,,,Sabin Merino Zuloaga,6666.0,,,,,Interception,2,Regular Play,Carlos Gurpegi Nausia,26087.0,Right Center Back,184,Athletic Club,215,"['2cc3f32f-1e92-4e3a-ae8a-3e63f434fd29', 'd27ac7dd-7abd-4203-a633-58bcbe39f2be', 'f854e63e-073f-4a3b-a015-065f98f1873c']",58,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:58.982,Pass,True
,,,,,,,,,,,,,,,,,2.149078,,,,,,,,,,,,,,e1b8080d-70c3-4df0-9139-ad89677755aa,2763,,"[33.0, 45.2]",3825595,83,,,,,3.0448086,,Right Foot,,"[12.4, 47.2]",,Ground Pass,,20.69686,,,,Gorka Iraizoz Moreno,6576.0,,,,,,2,Regular Play,Sabin Merino Zuloaga,6666.0,Right Wing,184,Athletic Club,215,['a65304a5-c409-4c4c-971c-7da6dba47ff6'],2,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:02.673,Pass,
,,,,,,,,,,,,,,,,,1.510607,,,,,,,,,,,,,,3d8c4138-11ca-4082-9122-8366377e18ff,2766,,"[12.4, 48.5]",3825595,83,,,,,0.01680514,,Right Foot,,"[36.2, 48.9]",,Ground Pass,,23.803362,,,,Mikel San José Domínguez,6389.0,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,184,Athletic Club,215,['f4422e83-232d-4f75-ba25-c2d3b9263aec'],6,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:06.032,Pass,
,,,,,,,,,,,,,,,,,1.338003,,,,,,,,,,,,,,15f0d7bd-612f-4090-b928-ebbd56dcdf9d,2769,,"[45.0, 44.8]",3825595,83,,,,,-1.3905094,,Right Foot,,"[48.7, 24.5]",,Ground Pass,,20.634438,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,184,Athletic Club,215,['9ce03b88-a567-4057-820d-ae7d97e11346'],9,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:09.219,Pass,
,,,,,,,,,,,,,,,,,0.81062,,,,,,,,,,,,,,929a5921-372e-4bf3-a7d1-2f747974bc54,2772,,"[46.8, 23.9]",3825595,83,,,,,3.0388627,,Right Foot,,"[37.1, 24.9]",,Ground Pass,,9.7514105,,,,Aymeric Laporte,4353.0,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,184,Athletic Club,215,['5399c205-7996-445d-baa9-2e95ccf5c7c0'],11,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:11.302,Pass,
,,,,,,,,,,,,,,,,,1.347523,,,,,,,,,,,,,,f75cf873-f00c-4625-a130-1bc24d779472,2775,,"[35.8, 24.9]",3825595,83,,,,,-0.5569015,,Right Foot,,"[57.0, 11.7]",,Ground Pass,,24.973585,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,184,Athletic Club,215,['db09882d-e37c-4630-a914-2bf4b18e8a2e'],12,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:12.153,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,4b77a518-c7a2-46be-ae3d-c2d6592c020c,2778,,"[81.5, 10.5]",3825595,83,,,,,2.3876307,,Left Foot,,"[73.3, 18.2]",,Ground Pass,,11.248555,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,184,Athletic Club,215,['59614422-3a74-43b6-9d1b-3f930bc3da56'],16,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:16.733,Pass,
,,,,,,,,,,,,,,,,,1.388615,,,,,,,,,,,,,,7a96b447-c86f-4a84-86c4-6d7c6c466e21,2780,,"[75.0, 15.2]",3825595,83,,,,,-0.648145,,Right Foot,,"[85.3, 7.4]",,Ground Pass,,12.920139,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,184,Athletic Club,215,['370e9063-537b-46fa-b303-09dbd7bdbecb'],17,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:17.933,Pass,
,,,,,,,,,,,,,,,,,2.851989,,,,,,,,,,,,,,d467d1ee-4298-4915-917c-3149f6570d2b,2783,,"[87.6, 6.2]",3825595,83,,,,,0.18561159,,Left Foot,,"[110.5, 10.5]",,Ground Pass,,23.300215,,,,Ager Aketxe Barrutia,6845.0,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,184,Athletic Club,215,['35a910b8-03ee-456b-8592-866138ebe518'],20,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:20.719,Pass,
,,,,,,,,,,,,,,,,,1.271186,,,,,,,,,,,,,,e4dfba8d-9f8f-403f-b2f5-c51f5ee013ba,2786,,"[111.2, 6.0]",3825595,83,,,,,3.0735161,,Left Foot,,"[102.4, 6.6]",,Ground Pass,,8.820431,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,Regular Play,Ager Aketxe Barrutia,6845.0,Left Wing,184,Athletic Club,215,['a2919a7e-a5b7-41e0-90cd-8d25c55e2d5a'],26,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:26.050,Pass,
,,,,,,,,,,,,,,,,,2.098547,,,,,,,,,,,,,,89d831af-ac7f-4861-bb0f-b87f934edf5b,2793,,"[99.9, 12.0]",3825595,83,,,,,1.1083363,,Right Foot,True,"[116.7, 45.7]",,High Pass,,37.65541,,Incomplete,,,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,184,Athletic Club,215,['95654c23-a02c-4731-9aa8-641dd84d6941'],29,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:29.863,Pass,
,,,,,,,,,,,,,,,,,3.84898,,,,,,,,,,,,,,4aba5e63-2ef4-40fe-97ad-a4f0f822f66f,2796,,"[14.0, 31.0]",3825595,83,,,,,-0.16390675,,Drop Kick,,"[79.3, 20.2]",,High Pass,,66.18708,,Incomplete,,Adrián López Álvarez,6735.0,,,,,,2,Regular Play,Alphonse Areola,3379.0,Goalkeeper,185,Villarreal,222,"['6a37269e-3535-4b23-a761-acf8264e80a0', 'ac2c8cac-40ba-455e-a9d6-fbc10e18b2f0']",47,,,,,,,,,,,,,,,,,Villarreal,222,00:38:47.230,Pass,
,,,,,,,,,,,,,,,,,1.287917,,,,,,,,,,,,,,b5f95559-1f90-41c7-8358-1c0744f5e3d9,2805,,"[68.2, 0.1]",3825595,84,,,,,0.80829495,,,,"[81.0, 13.5]",,Low Pass,,18.531055,,,,Adrián López Álvarez,6735.0,,,,,Throw-in,2,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,186,Villarreal,222,['8d0d8bb1-e10e-4ba1-9656-cb59a15fe1df'],11,,,,,,,,,,,,,,,,,Villarreal,222,00:39:11.422,Pass,
,,,,,,,,,,,,,,,,,0.674185,,,,,,,,,,,,,,c425e1d1-3e11-4462-a026-ae91f4b1047a,2809,,"[82.0, 9.5]",3825595,84,,,,,-0.69264185,,Right Foot,,"[86.7, 5.6]",,Ground Pass,,6.1073728,,,,Denis Suárez Fernández,6609.0,,,,,,2,From Throw In,Adrián López Álvarez,6735.0,Right Center Forward,186,Villarreal,222,"['042ba7b7-6f26-4db9-b0ee-1869a43821df', '479d3f3e-8389-4cda-831b-b6ff41028e63']",13,,,,,,,,,,,,,,,,,Villarreal,222,00:39:13.378,Pass,True
,,,,,,,,,,,,,,,,,1.197027,,,,,,,,,,,,,,f2254e00-8007-4c6e-a779-43eda2c38133,2816,,"[98.1, 0.1]",3825595,84,,,,,1.7755773,,,,"[95.4, 13.1]",,Low Pass,,13.277425,,,,Leonardo Carrilho Baptistão,6761.0,,,,,Throw-in,2,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,187,Villarreal,222,['f88a1c47-975f-4429-9ce9-2f7de7365ecb'],30,,,,,,,,,,,,,,,,,Villarreal,222,00:39:30.326,Pass,
,,,,,,,,,,,,,,,,,0.930347,,,,,,,,,,,,,,c6153a12-6b1f-46d9-b874-58398cf9e287,2819,,"[95.7, 13.3]",3825595,84,,,,,-3.0037856,,Right Foot,,"[82.0, 11.4]",,Low Pass,,13.831124,,,,Bruno Soriano Llido,22819.0,,,,,,2,From Throw In,Leonardo Carrilho Baptistão,6761.0,Left Center Forward,187,Villarreal,222,['8071dcd2-c37d-4416-9760-e7b1fbd144b7'],31,,,,,,,,,,,,,,,,,Villarreal,222,00:39:31.599,Pass,
,,,,,,,,,,,,,,,,,0.858402,,,,,,,,,,,,,,cbaa975a-6b9d-4a31-9146-3fd8093f3297,2823,,"[82.3, 11.3]",3825595,84,,,,,-0.95184386,,Left Foot,,"[87.5, 4.0]",,High Pass,,8.962701,,,,Jaume Vicent Costa Jordá,6828.0,,,,,,2,From Throw In,Bruno Soriano Llido,22819.0,Left Defensive Midfield,187,Villarreal,222,"['0f86c727-d440-4871-bc49-b79ef927a0d2', '52450cbb-6bd5-4e06-9123-036b54bc2409']",33,,,,,,,,,,,,,,,,,Villarreal,222,00:39:33.541,Pass,True
,,,,,,,,,,,,,,,,,1.341364,,,,,,,,,,,,,,f18a1bc5-7229-470d-8c13-53b377a6bff8,2825,,"[87.4, 4.2]",3825595,84,,,,,1.1640493,,Head,,"[93.0, 17.2]",,Low Pass,,14.154858,,,,Adrián López Álvarez,6735.0,,,,,,2,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,187,Villarreal,222,['b9b7b869-d4a4-4e92-a185-68075bac2cf8'],34,,,,,,,,,,,,,,,,,Villarreal,222,00:39:34.399,Pass,
,,,,,,,,,,,,,,,,,0.784837,,,,,,,,,,,,,,c208be01-d655-40a9-b190-3026bc53ffe5,2827,,"[94.2, 17.4]",3825595,84,,,,,3.0252376,,Other,,"[86.5, 18.3]",,Low Pass,,7.752419,,,,Leonardo Carrilho Baptistão,6761.0,,,,,,2,From Throw In,Adrián López Álvarez,6735.0,Right Center Forward,187,Villarreal,222,['17527346-ffe5-4279-a172-5bbd1b91ad49'],35,,,,,,,,,,,,,,,,,Villarreal,222,00:39:35.740,Pass,
,,,,,,,,,,,,,,,,,1.042589,,,,,,,,,,,,,,822becad-6029-40fe-836e-c842223b18fd,2831,,"[85.5, 19.1]",3825595,84,,,,,2.5497215,,Right Foot,,"[73.6, 27.1]",,Ground Pass,,14.3391075,,,,Tomás Pina Isla,6622.0,,,,,,2,From Throw In,Leonardo Carrilho Baptistão,6761.0,Left Center Forward,187,Villarreal,222,['a45d43a6-f43e-48bb-aad4-e493c0073d8a'],38,,,,,,,,,,,,,,,,,Villarreal,222,00:39:38.141,Pass,
,,,,,,,,,,,,,,,,,3.362924,,,,,,,,,,,,,,3b30a66a-f557-4f89-b4d3-4f34401ab795,2834,,"[73.6, 27.1]",3825595,84,,,,,0.7437556,,Left Foot,,"[106.1, 57.0]",,High Pass,,44.161747,,Incomplete,,Samuel Castillejo Azuaga,6829.0,,,,,,2,From Throw In,Tomás Pina Isla,6622.0,Right Defensive Midfield,187,Villarreal,222,"['aceac7fa-2b65-4bb5-b09f-315b1f8a3bfe', 'b79ab7f7-9939-4e43-8bbb-1b2a1e65d536']",39,,,,,,,,,,,,,,,,,Villarreal,222,00:39:39.235,Pass,
,,,,,,,,,,,,,,,,,1.514162,,,,,,,,,,,,,,aceac7fa-2b65-4bb5-b09f-315b1f8a3bfe,2836,,"[14.0, 23.1]",3825595,84,,,,,-0.38344178,,Head,,"[31.6, 16.0]",,Low Pass,,18.978146,,,,Ager Aketxe Barrutia,6845.0,,,,,Recovery,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,188,Athletic Club,215,"['3b30a66a-f557-4f89-b4d3-4f34401ab795', '4ee420d7-5d73-447c-8d3f-a007647fe4bf']",42,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:42.598,Pass,
,,,,,,,,,,,,,,,,,1.758538,,,,,,,,,,,,,,6aeacbd1-c179-4f6a-8c4a-04b47950af7f,2839,,"[31.7, 15.2]",3825595,84,,,,,-1.581907,,Left Foot,,"[31.6, 6.2]",,Ground Pass,,9.000556,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,2,Regular Play,Ager Aketxe Barrutia,6845.0,Left Wing,188,Athletic Club,215,['560c61b2-637b-49de-816d-79a38925e5cf'],44,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:44.977,Pass,
,,,,,,,,,,,,,,,,,1.243255,,,,,,,,,,,,,,5ebaccb9-d413-49cc-9564-a669ac05cb20,2842,,"[35.4, 6.2]",3825595,84,,,,,1.1545908,,Left Foot,,"[41.5, 20.0]",,Ground Pass,,15.088075,,,,Ager Aketxe Barrutia,6845.0,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,188,Athletic Club,215,['15035c1d-c8eb-48de-8c00-adfa86761292'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:47.019,Pass,
,,,,,,,,,,,,,,,,,0.847402,,,,,,,,,,,,,,9b857188-0711-4fc9-8085-7a74e0185cdc,2845,,"[53.3, 37.1]",3825595,84,,,,,1.4448837,,Left Foot,,"[54.3, 45.0]",,Ground Pass,,7.9630394,,,,Raúl García Escudero,6391.0,,,,,,2,Regular Play,Ager Aketxe Barrutia,6845.0,Left Wing,188,Athletic Club,215,['64205066-0578-4f79-9c44-bf3ea807afaa'],50,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:50.993,Pass,
,,,,,,,,,,,,,,,,,0.575749,,,,,,,,,,,,,,68db88d2-e48c-4e6c-bbfb-bd6ba4bf93e0,2848,,"[54.3, 45.0]",3825595,84,,,,,-2.345084,,Left Foot,,"[45.4, 35.9]",,Ground Pass,,12.728707,,,,Mikel San José Domínguez,6389.0,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,188,Athletic Club,215,['97179956-5a74-4afa-ad01-4149ffebf866'],52,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:52.742,Pass,
,,,,,,,,,,,,,,,,,1.115362,,,,,,,,,,,,,,04ed2cbf-ac6c-448e-a354-4b0915091f5c,2851,,"[46.0, 35.1]",3825595,84,,,,,0.3749323,,Right Foot,,"[61.5, 41.2]",,Ground Pass,,16.657131,,,,Ager Aketxe Barrutia,6845.0,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,188,Athletic Club,215,['fa927752-1950-4b4a-9121-bb34a02ce41d'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:53.387,Pass,
,,,,,,,,,,,,,,,,,0.845319,,,,,,,,,,,,,,b9953cdc-91fe-43dc-91cb-17c20c5aedec,2855,,"[62.6, 37.3]",3825595,84,,,,,-0.7428706,,Left Foot,,"[72.4, 28.3]",,Ground Pass,,13.305638,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,Regular Play,Ager Aketxe Barrutia,6845.0,Left Wing,188,Athletic Club,215,['28324b1d-0ddb-42eb-b73f-1a3eeae8dec6'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:56.036,Pass,
,,,,,,,,,,,,,,,,,1.279961,,,,,,,,,,,,,,6fe15dca-9c82-453c-9cc1-95f5cc6dedae,2858,,"[71.9, 27.8]",3825595,84,,,,,1.69626,,Right Foot,,"[69.1, 50.0]",,Ground Pass,,22.37588,,,,Raúl García Escudero,6391.0,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,188,Athletic Club,215,['33149266-6750-454c-977c-dbbd15851879'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:56.960,Pass,
,,,,,,,,,,,,,,,,,1.952549,,,,,,,,,,,,,,ea9b7a25-bdf9-4462-ae5a-767c79bbbbfb,2861,,"[70.0, 54.0]",3825595,84,,,,,1.2532771,,Right Foot,,"[77.0, 75.3]",,Ground Pass,,22.42075,,,,Óscar de Marcos Arana,6649.0,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,188,Athletic Club,215,['8a1c1a09-12d5-4b91-958a-418f0f98ad9f'],59,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:59.223,Pass,
