bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,f211e2b4-253f-4ba9-96b8-c66396c517e5,929,,"[70.0, 16.6]",3825615,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,50,Sporting Gijón,1041,['3e5b2590-9fe9-44b6-bc64-699b3e19cfe0'],31,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:21:31.937,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,9ea8b011-f1f0-4c99-b244-87bb07cac598,934,,"[78.3, 65.6]",3825615,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,50,Sporting Gijón,1041,['0f2056a3-4ea1-4b79-b666-42241dbf7c8a'],36,,,,,,,,,,,,,,,,,Espanyol,214,00:21:36.078,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,22f3fa81-9b9a-4580-b1cd-6021f8036f10,941,,"[76.2, 26.0]",3825615,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,50,Sporting Gijón,1041,['a91de7aa-cfcf-4eea-85a3-d5b995378c7e'],53,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:21:53.721,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,3495c982-d27a-4273-9c85-e380b3156ec5,962,,"[85.0, 51.3]",3825615,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,52,Sporting Gijón,1041,['e3afa4e8-1db9-4ce1-a010-e82c55fe9618'],29,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:22:29.435,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,02412847-f0f0-4ad9-a9f1-84f5cf0b1437,979,,"[23.9, 78.7]",3825615,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,54,Espanyol,214,['05d9fb3a-9a65-4bd6-a1e0-61f5cd5e6d96'],41,,,,,,,,,,,,,,,,,Espanyol,214,00:22:41.286,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,5b04ac4b-e1f0-4c69-8f1f-4636204e99f5,1034,,"[56.0, 45.7]",3825615,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,55,Sporting Gijón,1041,['73321f8b-c66c-4076-94a3-9b6a49fb7223'],56,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:23:56.908,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,3b46565e-db7b-4ef1-afc2-b4b9117a9182,1090,,"[19.4, 3.5]",3825615,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Canella Suárez,24686.0,Left Back,59,Espanyol,214,['b44b2216-16b5-4cc4-99fa-18242894b9a0'],17,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:25:17.494,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,ccbd0901-1ff9-407d-beb7-70fca848ff07,1317,,"[24.2, 42.1]",3825615,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,69,Espanyol,214,['a8bd1915-1455-4bbe-8893-d63f6f78c7bf'],53,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:53.633,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,d19dd56d-0e1f-4e20-9692-93175d3a48db,1346,,"[42.4, 22.1]",3825615,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,71,Espanyol,214,['1843dbec-9cab-4425-87e0-9ffa40e0bc4d'],33,,,,,,,,,,,,,,,,,Espanyol,214,00:31:33.227,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,fbfbb18e-94b7-480a-ab11-d421c57295dc,1394,,"[62.5, 74.7]",3825615,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,74,Sporting Gijón,1041,['242b4e83-1744-48e2-8f9e-b1087bfd831b'],58,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:32:58.036,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,eac69dd8-f0db-468f-a09a-f55237b62eed,1401,,"[99.0, 74.3]",3825615,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,76,Sporting Gijón,1041,['2772d6f0-c507-4f88-b942-2f98b490b68b'],19,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:19.810,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,21039b12-8863-47ef-b6bd-27a7befc775e,1465,,"[14.5, 47.4]",3825615,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Canella Suárez,24686.0,Left Back,77,Espanyol,214,['2d64146d-835d-4c4e-b6de-d1c9af5ea00c'],16,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:34:16.596,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,7220fb9e-24e3-42cf-b24a-c9745647b358,1500,,"[52.8, 49.5]",3825615,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Cases Mora,18925.0,Left Defensive Midfield,80,Sporting Gijón,1041,['fec44ce1-e8a8-4332-b09d-d5405c7ca732'],3,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:35:03.795,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,1ae37146-7637-4267-bbdd-ec92a4dfd418,1596,,"[68.2, 4.5]",3825615,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,83,Sporting Gijón,1041,['128c21b1-3aa7-4bdb-8a43-a2c6f13bb1e0'],38,,,,,,,,,,,,,,,,,Espanyol,214,00:37:38.791,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,c129f35b-60d0-43f4-92d7-f505fe94c695,1633,,"[36.7, 32.0]",3825615,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,84,Espanyol,214,['4763cceb-1ad7-4b0a-91fc-5fe4d357f364'],3,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:38:03.040,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,9993e6e4-0124-4ef8-9474-df9851913a6e,1655,,"[77.3, 63.4]",3825615,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,86,Espanyol,214,['9b8d9ba7-c5e7-49dc-a833-43204f717cfa'],13,,,,,,,,,,,,,,,,,Espanyol,214,00:38:13.909,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,60fdb21d-f3ee-4252-8a63-650efbda75fd,1778,,"[81.6, 74.8]",3825615,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Lora Ramos,26633.0,Right Back,97,Espanyol,214,['42bc82d8-5e63-45f7-9eee-a947cb2ecf71'],2,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:02.906,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,2310c71b-5f63-409f-93ec-9fe496f0b9ec,1799,,"[108.2, 38.2]",3825615,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alen Halilović,6926.0,Center Attacking Midfield,98,Sporting Gijón,1041,['fa7dbf91-0693-4947-83b7-1546130e1b58'],12,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:12.900,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,73162dea-7310-41cb-ae6f-5e0915666159,1943,,"[6.5, 47.9]",3825615,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alejandro Menéndez Díez,23994.0,Left Wing,107,Espanyol,214,['dd83857b-7d4b-4430-aa19-8b099f9e0a93'],44,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:44.720,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,64a111ed-dd32-4afb-aab8-4f999a86375a,1948,,"[116.6, 67.7]",3825615,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,108,Sporting Gijón,1041,['c3e0936f-7e78-4501-9929-5802b5ac3b05'],49,,,,,,,,,,,,,,,,,Espanyol,214,00:00:49.585,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,f8f6ce8c-5c8f-4818-98b1-057e65f45c7e,1955,,"[107.0, 40.4]",3825615,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,110,Sporting Gijón,1041,['387cb5eb-8223-4df7-b11c-4a5232f3ff0e'],50,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:50.956,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,aa89a446-2096-4977-9b70-aef8e96b1cfc,1957,,"[106.8, 26.3]",3825615,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Menéndez Díez,23994.0,Left Wing,110,Sporting Gijón,1041,['e305a7c1-11da-4818-8f78-22bcee0e0f36'],54,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:54.129,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,57edc94a-74e5-4e2a-b30f-f3b4e792f885,1966,,"[57.8, 44.2]",3825615,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,111,Espanyol,214,['63282143-15a1-4392-a670-7fe677c97f87'],17,,,,,,,,,,,,,,,,,Espanyol,214,00:02:17.171,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,57eccf16-12b5-4167-90e8-8092b87c7d26,1973,,"[45.2, 52.8]",3825615,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Álvaro González Soberón,6762.0,Right Center Back,111,Espanyol,214,['2c79a273-1a41-4c03-80c4-03b40d34f435'],19,,,,,,,,,,,,,,,,,Espanyol,214,00:02:19.818,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,e97cd98e-d4dc-4f9e-9260-b9ec4fb04f6f,2005,,"[81.3, 62.4]",3825615,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,112,Espanyol,214,['d1f58650-95ec-47c2-b3a0-1bc58b7996db'],49,,,,,,,,,,,,,,,,,Espanyol,214,00:02:49.085,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,2184c455-54b2-4f14-8dc9-533d0bfa3c82,2022,,"[25.5, 33.8]",3825615,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ignacio Cases Mora,18925.0,Left Defensive Midfield,112,Espanyol,214,['2b441948-d351-4175-be6c-59f92db28125'],0,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:00.289,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,78daf471-d076-4da4-bf77-a4ec7e5dc63b,2031,,"[45.6, 59.2]",3825615,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,114,Sporting Gijón,1041,['e685eb76-a6f9-4cc2-8853-65edd922d2be'],24,,,,,,,,,,,,,,,,,Espanyol,214,00:03:24.565,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,e11581bb-c61d-4b33-a43a-be52d47b668d,2074,,"[61.0, 69.7]",3825615,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,118,Espanyol,214,['d1fb8297-98eb-46a7-8dc7-75dae1804568'],14,,,,,,,,,,,,,,,,,Espanyol,214,00:04:14.520,Duel,True
,,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,a1c89513-4421-47d4-a281-f760124b0091,2132,,"[82.4, 5.1]",3825615,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Menéndez Díez,23994.0,Left Wing,120,Espanyol,214,['f56ef92b-af95-4076-b1b5-a48f22b851f0'],16,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:16.615,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,40ce7e92-b7ea-475f-a8a7-deb6cfa9743a,2284,,"[22.3, 20.7]",3825615,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,126,Sporting Gijón,1041,['a71f8654-b02b-45ce-b62d-5d95f04e943a'],37,,,,,,,,,,,,,,,,,Espanyol,214,00:07:37.774,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,214a79ce-c741-4c4c-bed8-cf24fe0be6e8,2334,,"[71.9, 37.4]",3825615,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,129,Espanyol,214,['40f1347f-005d-464d-9205-cc7bc697658f'],33,,,,,,,,,,,,,,,,,Espanyol,214,00:08:33.756,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,247b562a-943b-4d4f-8f97-f319f3f1e844,2339,,"[62.7, 42.0]",3825615,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Right Wing,130,Sporting Gijón,1041,['9e689da0-c181-4d30-869c-cab62dbe0bc5'],35,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:08:35.966,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,92c7c023-a8cf-4d4a-8fba-c99ca3446078,2347,,"[12.5, 44.2]",3825615,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,130,Sporting Gijón,1041,['c3072b1b-a1e5-4bd8-a8f8-f50aa951ca5b'],41,,,,,,,,,,,,,,,,,Espanyol,214,00:08:41.055,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,0a11dbf9-0ddc-4834-b4f2-2190f9643b45,2370,,"[6.9, 5.7]",3825615,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Menéndez Díez,23994.0,Left Wing,131,Espanyol,214,['63e96f37-9b02-48f5-85cf-5a7cd1a72ed7'],22,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:09:22.512,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,0b996407-f037-428b-bbcf-4e3f565e3872,2467,,"[13.7, 17.9]",3825615,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Menéndez Díez,23994.0,Left Wing,139,Espanyol,214,['48af239a-c501-4803-bd17-4224a6b92a99'],11,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:12:11.277,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,2740d8bb-eec4-46a4-950b-c4cce8920e83,2472,,"[15.1, 17.7]",3825615,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Menéndez Díez,23994.0,Left Wing,139,Espanyol,214,['218ba388-63cd-4917-9309-287ab1b46028'],13,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:12:13.143,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,4d26f72d-4fb6-4e2c-af40-c3952f63ecbf,2546,,"[39.0, 7.6]",3825615,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Duarte Sánchez,6612.0,Left Back,142,Sporting Gijón,1041,['3bc495f8-c984-4ebf-8336-f5a49f1a54b7'],59,,,,,,,,,,,,,,,,,Espanyol,214,00:13:59.126,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,60a525ba-ff12-4d8d-9831-744ef6ef2ec7,2561,,"[108.3, 37.0]",3825615,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,143,Sporting Gijón,1041,['3e136cff-d015-45a7-b1ff-c5a28894569d'],47,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:14:47.818,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,adf3139f-151e-4deb-9aa3-70a466904ccc,2654,,"[40.5, 56.0]",3825615,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Right Wing,148,Sporting Gijón,1041,['82dca13b-77c5-4ed9-9b0e-2d221ceba81e'],31,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:17:31.667,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,2e5a4a10-f947-49d1-b656-fc79e7e5ed30,2737,,"[20.6, 28.8]",3825615,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,154,Espanyol,214,['7e4c4b8d-817f-47ce-a8f9-1069dcb3e90c'],55,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:55.249,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,59dd9e72-47ea-4a43-9a74-a8b9494a89a6,2743,,"[24.1, 26.4]",3825615,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,154,Espanyol,214,['096fd944-6250-474e-b986-846f7336fc38'],56,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:56.843,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,d5dff8fc-129f-4e26-a4cb-9e5894942eb1,2775,,"[58.4, 25.2]",3825615,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,157,Espanyol,214,['ab8a6181-c697-432b-a9ce-fdd020d289ef'],4,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:21:04.234,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,773c2291-c062-484f-a396-0bc4120fe331,2778,,"[63.0, 54.1]",3825615,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,157,Espanyol,214,['8052564f-2a3a-4dbb-ae0f-e310a09b267b'],5,,,,,,,,,,,,,,,,,Espanyol,214,00:21:05.424,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,a42e46f0-820b-4242-867e-d29de7b3f731,2825,,"[60.1, 59.8]",3825615,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Right Wing,159,Sporting Gijón,1041,['adb90dcd-fc86-46f7-9495-ede8f1b9febe'],26,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:22:26.237,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,fcf1aff0-03a7-436d-86e0-134d705538bd,2864,,"[3.0, 23.7]",3825615,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,160,Espanyol,214,['3aaac38e-c3ba-41b8-a021-59fb1233d67b'],5,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:23:05.234,Duel,True
,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,a8a24b7c-a269-408c-b41f-ed6dd6e08308,2869,,"[71.1, 59.2]",3825615,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,160,Espanyol,214,['accfc150-5649-42f2-9146-22537f1d7e29'],10,,,,,,,,,,,,,,,,,Espanyol,214,00:23:10.546,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,4017d228-868d-4eea-a0c2-43d4ba857693,2991,,"[3.1, 67.0]",3825615,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Lora Ramos,26633.0,Right Back,170,Espanyol,214,['4da00014-3880-4f6b-ac9d-dcf7513cd485'],14,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:26:14.653,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,7b7f4bcf-b31b-476b-bc3e-b39d16e737e4,3005,,"[8.6, 52.2]",3825615,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Guerrero Martín,6602.0,Center Forward,172,Sporting Gijón,1041,['91c0a33f-42ee-419f-b75c-42c33f628af8'],42,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:26:42.238,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,2cfed714-8e5b-4a89-9ced-1d15a5f300a6,3050,,"[80.7, 18.4]",3825615,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Guerrero Martín,6602.0,Center Forward,174,Espanyol,214,['04781516-badb-4d38-8618-c1b63cdd6ff0'],55,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:27:55.995,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,e10787a7-5a90-4edd-90c7-1dbbcff88408,3056,,"[63.1, 15.7]",3825615,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Canella Suárez,24686.0,Left Back,174,Espanyol,214,['b552ad75-4516-4b8c-a4ef-e47eaece9275'],58,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:27:58.810,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,10e25269-adbb-48f4-9acf-e9700cc9527c,3113,,"[85.2, 14.5]",3825615,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Miguel Ángel Guerrero Martín,6602.0,Center Forward,178,Sporting Gijón,1041,['b02ef746-8f91-4545-a7e5-f33ffacfde87'],53,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:29:53.825,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,3554a18d-0f8d-414e-9e79-e0e7c65c5781,3146,,"[39.5, 4.5]",3825615,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,181,Sporting Gijón,1041,['250fb26b-a396-43c1-a5f5-4e1d53718aee'],33,,,,,,,,,,,,,,,,,Espanyol,214,00:30:33.358,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,e26a6e2d-e5ea-49e3-bd41-4444246c9f91,3231,,"[50.1, 60.3]",3825615,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omar Mascarell González,18398.0,Center Attacking Midfield,182,Espanyol,214,['f0863adf-7875-4cfd-9fca-af8f53e34fe0'],46,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:46.348,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,c9c2ebd7-1fff-4ec1-af08-88dd8948f6e6,3307,,"[74.1, 13.0]",3825615,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miguel Ángel Guerrero Martín,6602.0,Center Forward,190,Sporting Gijón,1041,['73c53a82-d8cf-4dd4-b384-6e07e4f914b4'],0,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:35:00.829,Duel,True
,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,efa421e6-efd9-4c00-8570-02ef60040cfc,3314,,"[51.0, 16.1]",3825615,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,191,Espanyol,214,['fc5e10ae-2689-44bb-a806-082204839089'],3,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:35:03.533,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,f0911fca-c547-4f94-a613-7e9b6cbca4c3,3339,,"[74.9, 62.1]",3825615,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,194,Sporting Gijón,1041,['1c31546f-4ca8-4963-b817-e8efa1597c0f'],53,,,,,,,,,,,,,,,,,Espanyol,214,00:36:53.219,Duel,True
