50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,4.194359,,,,,,,,,,,,,,,44c3d075-2935-4161-8f6d-9092e29377a0,2657,,"[44.2, 28.8]",3825743,88,,,,,-2.397032,,Left Foot,,,"[20.0, 6.5]",,Ground Pass,,32.9079,,,,José Ignacio Martínez García,11298.0,,,,,Recovery,2,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Defensive Midfield,206,Rayo Vallecano,360,['1545d8cf-6604-4263-b1ea-6a1728ae5959'],54,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:54.431,Pass,
,,,,,,,,,,,,,,,,,,2.43283,,,,,,,,,,,,,,,4391ded9-5d4b-4651-81b1-7bc3cdbf8a8d,2660,,"[20.9, 5.9]",3825743,88,,,,,0.1382206,,Left Foot,,,"[59.0, 11.2]",,High Pass,,38.46687,,,,Javier Guerra Rodríguez,11542.0,,,,,,2,Regular Play,José Ignacio Martínez García,11298.0,Left Back,206,Rayo Vallecano,360,['9e6bcadc-0793-411a-b1ac-c92279970683'],58,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:43:58.734,Pass,
,,,,,,,,,,,,,,,,,,2.420572,,,,,,,,,,,,,,,5666454f-8dc7-4fea-b41b-6975f60721ba,2665,,"[60.9, 12.6]",3825743,89,,,,,2.1357317,,Right Foot,,,"[40.3, 45.1]",,Ground Pass,,38.478695,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,Free Kick,2,From Free Kick,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,207,Rayo Vallecano,360,['b7bb74fd-8168-4104-9bcc-963004605ac8'],28,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:28.388,Pass,
,,,,,,,,,,,,,,,,,,1.304788,,,,,,,,,,,,,,,610c893a-ebad-490c-8cae-423632646e80,2668,,"[42.0, 42.9]",3825743,89,,,,,-1.4741818,,Right Foot,,,"[44.2, 20.2]",,Ground Pass,,22.806358,,,,José Ignacio Martínez García,11298.0,,,,,,2,From Free Kick,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,207,Rayo Vallecano,360,['96e4ec02-0b5e-4a7a-a694-1afcfa6eee87'],31,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:31.930,Pass,
,,,,,,,,,,,,,,,,,,1.212117,,,,,,,,,,,,,,,4f483de7-a2d5-4d1e-8fff-8b8e8a6a30a7,2671,,"[57.3, 18.4]",3825743,89,,,,,-0.098494485,,Right Foot,,,"[82.6, 15.9]",,Ground Pass,,25.423218,,,,Javier Guerra Rodríguez,11542.0,,,,,,2,From Free Kick,José Ignacio Martínez García,11298.0,Left Back,207,Rayo Vallecano,360,['1f1e9ea2-732e-4695-b359-5fbb2badbec9'],36,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:36.129,Pass,
,,,,,,,,,,,,,,,,,,1.735362,,,,,,,,,,,,,,,a668f384-316d-48b6-b54b-3ffc73e6caa6,2674,,"[82.5, 15.7]",3825743,89,,,,,-0.75235236,,Right Foot,,,"[95.0, 4.0]",,Ground Pass,,17.121332,,,,José Ignacio Martínez García,11298.0,,,,,,2,From Free Kick,Javier Guerra Rodríguez,11542.0,Center Forward,207,Rayo Vallecano,360,['63ad674c-a35f-457c-83f0-64acef5b2fad'],37,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:37.429,Pass,
,,,,,,,,,,,,,,,,,,0.957664,,,,,,,,,,,,,,,b7b4fd1a-3236-4806-9692-f487811a0035,2677,,"[107.5, 5.7]",3825743,89,,,,,3.0518346,,Left Foot,,,"[97.5, 6.6]",,Ground Pass,,10.040419,,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,From Free Kick,José Ignacio Martínez García,11298.0,Left Back,207,Rayo Vallecano,360,['73f6fa32-7ccf-4755-9078-3ff696308416'],42,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:42.392,Pass,
,,,,,,,,,,,,,,,,,,0.961276,,,,,,,,,,,,,,,33562359-aead-4e17-b2ac-84d30f62ac49,2679,,"[98.3, 6.6]",3825743,89,,,,,-0.013332543,,Right Foot,,,"[105.8, 6.5]",,Ground Pass,,7.5006666,,,,José Ignacio Martínez García,11298.0,,,,,,2,From Free Kick,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,207,Rayo Vallecano,360,['8269eb20-c9ab-4467-b31e-184da595562f'],43,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:43.350,Pass,
,,,,,,,,,,,,,,,,,,1.397214,,,,,,,,,,,,,,,d3742762-05ea-47ec-aeba-a48cab8163c8,2682,,"[107.0, 9.9]",3825743,89,,,,,1.2586505,,Left Foot,True,,"[116.1, 38.1]",,High Pass,,29.631908,,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,,2,From Free Kick,José Ignacio Martínez García,11298.0,Left Back,207,Rayo Vallecano,360,"['2ae2638c-5d65-4eba-bc0a-5304d4208ff9', '6e871273-da50-4b0e-91e9-4983a76c9e9e']",45,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:44:45.689,Pass,
,,,,,,,,,,,,,,,,,,1.513014,,,,,,,,,,,,,,,2318fb8e-9f2f-4e95-a3a3-80ce7600a74b,2688,,"[10.4, 6.9]",3825743,89,,,,,0.07254688,,Left Foot,,,"[44.8, 9.4]",,Low Pass,,34.490723,,,,Pape Cheikh Diop Gueye,4558.0,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Left Back,208,Celta Vigo,209,"['35d2b488-fe2e-407c-8a24-bdd3f8773980', 'fa14401c-8478-4b1a-a37f-f1a288399e22']",54,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:54.129,Pass,True
,,,,,,,,,,,,,,,,,,0.525991,,,,,,,,,,,,,,,1781b558-0a2d-428a-b1bc-29f50947436b,2692,,"[45.4, 7.0]",3825743,89,,,,,2.5715523,,Right Foot,,,"[41.5, 9.5]",,Low Pass,,4.632494,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,2,Regular Play,Pape Cheikh Diop Gueye,4558.0,Right Wing,208,Celta Vigo,209,"['071bef0e-890c-4980-9a4d-2630a08fd9f8', '2f5f7a47-f8b3-47ae-bf44-d0c98b1be7df']",56,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:44:56.286,Pass,True
,,,,,,,,,,,,,,,,,,1.593613,,,,,,,,,,,,,,,962eb72c-390d-4900-ac37-559d6e8a3747,2696,,"[91.7, 39.1]",3825743,90,,,,,0.9894161,,Left Foot,,,"[103.2, 56.6]",,Ground Pass,,20.940392,,,,Josep Señé Escudero,27342.0,,,,,,2,Regular Play,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,208,Celta Vigo,209,"['28d53b9d-cbe4-4e52-ac1b-e1c34f3f8675', '79ba1abb-9004-497d-8ccf-1aec9b11dfb7']",2,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:02.562,Pass,True
,,,,,,,,,,,,,,,,,,0.818484,,,,,,,,,,,,,,,65026114-b279-4810-af09-7c0d9cebe8e2,2699,,"[107.8, 55.3]",3825743,90,,,,,-1.1379513,,Right Foot,,,"[114.5, 40.8]",,Ground Pass,,15.973103,,Incomplete,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,2,Regular Play,Josep Señé Escudero,27342.0,Center Attacking Midfield,208,Celta Vigo,209,"['464800db-e9f5-4b25-af56-040b90a31e30', 'ed0c2c04-0043-4aa7-9fce-dae3d5c607e7']",5,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:05.230,Pass,
,,,,,,,,,,,,,,,,,,1.469436,,,,,,,,,,,,,,,9ea47963-02a9-4a50-970e-ae800a41293b,2705,,"[65.3, 7.3]",3825743,90,,,,,3.09995,,Left Foot,,,"[50.9, 7.9]",,Ground Pass,,14.412495,,,,Roberto Trashorras Gayoso,26848.0,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Wing,209,Rayo Vallecano,360,['598c8b8d-3d2b-4b9f-b205-668c8d12a6dd'],17,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:45:17.971,Pass,
,,,,,,,,,,,,,,,,,,2.129698,,,,,,,,,,,,,,,20ae9923-0ba0-44b0-9e5b-d100b12e921a,2711,,"[55.3, 11.8]",3825743,91,,True,,,1.5996345,,Right Foot,,,"[54.7, 32.6]",,Ground Pass,,20.808653,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,Free Kick,2,From Free Kick,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,210,Rayo Vallecano,360,['fce8e7f4-741f-4e7a-96ef-b7bc562b1a88'],50,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:50.977,Pass,
,,,,,,,,,,,,,,,,,,1.826392,,,,,,,,,,,,,,,0855c9c8-fa65-4bdf-9981-1502653f9bb7,2713,,"[53.3, 34.0]",3825743,91,,,,,-2.186343,,Right Foot,,,"[37.6, 11.8]",,Ground Pass,,27.190624,,,,José Antonio Dorado Ramírez,11543.0,,,,,,2,From Free Kick,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,210,Rayo Vallecano,360,['5b0efd68-4a75-4f7e-ac38-ae1edd99de27'],54,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:54.174,Pass,
,,,,,,,,,,,,,,,,,,1.509444,,,,,,,,,,,,,,,e79c5215-1d73-4f9f-8415-cfa42e3defb8,2716,,"[37.6, 11.8]",3825743,91,,,,,0.2252048,,Left Foot,,,"[65.1, 18.1]",,Ground Pass,,28.212408,,,,Jonhatan Montiel Caballero,24782.0,,,,,,2,From Free Kick,José Antonio Dorado Ramírez,11543.0,Left Center Back,210,Rayo Vallecano,360,['a0c58a77-e3d5-4a31-8a64-b6732cbc1d10'],56,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:56.041,Pass,
,,,,,,,,,,,,,,,,,,3.907252,,,,,,,,,,,,,,,85f1eb4b-54ee-4bdc-863a-2769be90d50a,2719,,"[71.1, 19.1]",3825743,91,,,,,0.026853047,,Left Foot,,,"[119.5, 20.4]",,Ground Pass,,48.417454,,Out,,Javier Guerra Rodríguez,11542.0,,,,,,2,From Free Kick,Jonhatan Montiel Caballero,24782.0,Right Wing,210,Rayo Vallecano,360,['f005b5c4-2e80-4d46-b4f2-e5bcd056cbb2'],59,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:59.057,Pass,
,,,,,,,,,,,,,,,,,,5.641333,,,,,,,,,,,,,,,531c3e37-af07-407f-a5dd-6d86bac90e22,2721,,"[6.0, 44.0]",3825743,92,,,,,0.058258496,,Right Foot,,,"[100.3, 49.5]",,High Pass,,94.46026,,,,Josep Señé Escudero,27342.0,,,,,Goal Kick,2,From Goal Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,211,Celta Vigo,209,['4dd29256-beb2-4094-826c-bc35b74b46ac'],19,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:19.235,Pass,
,,,,,,,,,,,,,,,,,,1.257913,,,,,,,,,,,,,,,007c542d-58a2-44cc-bec6-dd43d0e27396,2725,,"[14.8, 32.7]",3825743,92,,,,,2.614788,,Head,,,"[5.0, 38.4]",,Low Pass,,11.337108,,,,Juan Carlos Martín Corral,24255.0,,,,,Recovery,2,Regular Play,José Ignacio Martínez García,11298.0,Left Back,212,Rayo Vallecano,360,['e82e754f-7b13-46a0-833e-a32a9a81ace0'],26,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:47:26.003,Pass,
,,,,,,,,,,,,,,,,,,1.972791,,,,,,,,,,,,,,,b1285d14-a50d-4665-8eac-886969819efb,2728,,"[6.9, 42.3]",3825743,92,,,,,1.5068268,,Keeper Arm,,,"[8.7, 70.4]",,Ground Pass,,28.157593,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,2,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,212,Rayo Vallecano,360,['293f47bc-678e-4f97-882c-cc94c6d49229'],32,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:47:32.346,Pass,
,,,,,,,,,,,,,,,,,,1.660997,,,,,,,,,,,,,,,2bb9e6fa-cf32-4b56-a746-11373c740987,2731,,"[10.9, 69.9]",3825743,92,,,,,-0.09165425,,Right Foot,,,"[38.1, 67.4]",,High Pass,,27.314648,,Incomplete,,Jozabed Sánchez Ruiz,6852.0,,,,,,2,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,212,Rayo Vallecano,360,"['d3b825bb-5abc-41b3-92d0-e6071ca5867f', 'd66200a9-88a5-454b-bfce-582e3180db74']",35,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:47:35.693,Pass,
,,,,,,,,,,,,,,,,,,3.142033,,,,,,,,,,,,,,,d3b825bb-5abc-41b3-92d0-e6071ca5867f,2734,,"[82.0, 12.7]",3825743,92,,,,True,-3.0938349,,,,,"[54.8, 11.4]",,Low Pass,,27.231049,,Incomplete,,,,,,,,Interception,2,Regular Play,Pape Cheikh Diop Gueye,4558.0,Right Wing,212,Rayo Vallecano,360,"['2bb9e6fa-cf32-4b56-a746-11373c740987', '3b61e512-1687-4dcd-9331-79a9ef34c6e3', 'ebf86e72-3004-49a0-a4cf-2f9f0ab82b7b']",37,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:37.354,Pass,True
,,,,,,,,,,,,,,,,,,1.595659,,,,,,,,,,,,,,,2a6fb9dd-2188-4eaa-8489-d51ef9bf1ef7,2737,,"[78.9, 65.4]",3825743,92,,,,,-0.61111605,,Right Foot,,,"[113.3, 41.3]",,High Pass,,42.002026,,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,,2,Regular Play,Jonhatan Montiel Caballero,24782.0,Right Wing,212,Rayo Vallecano,360,"['104c935f-beeb-48d7-ae9e-315cd14a55dd', '9dee2499-0ced-4474-b30a-e9f1402e75e7']",43,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:47:43.546,Pass,
,,,,,,,,,,,,,,,,,,2.928203,,,,,,,,,,,,,,,85c064a5-7197-49b1-a49f-b7014eb810ed,2741,,"[15.7, 42.8]",3825743,92,,,,,0.80121404,,Keeper Arm,,,"[43.7, 71.7]",,Low Pass,,40.23941,,,,Josep Señé Escudero,27342.0,,,,,,2,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,213,Celta Vigo,209,['c173b559-e210-4c36-8666-bff6530b101f'],48,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:48.737,Pass,
,,,,,,,,,,,,,,,,,,1.128167,,,,,,,,,,,,,,,7793cb59-f81b-43b9-95b7-b426daeebfc1,2744,,"[44.8, 71.7]",3825743,92,,,,,-0.037020117,,Right Foot,,,"[63.7, 71.0]",,Ground Pass,,18.912958,,,,Pedro Pablo Hernández,6801.0,,,,,,2,Regular Play,Josep Señé Escudero,27342.0,Center Attacking Midfield,213,Celta Vigo,209,['e2598f8b-7f24-44a3-9f44-adda9dd8e2b5'],51,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:47:51.942,Pass,
,,,,,,,,,,,,,,,,,,3.209632,,,,,,,,,,,,,,,63db326e-831f-4b67-a7dd-fb414f9291c4,2751,,"[48.4, 61.1]",3825743,93,,,,,-1.2359858,,Left Foot,,,"[66.7, 8.5]",,High Pass,,55.69246,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,True,,,Free Kick,2,From Free Kick,Pedro Pablo Hernández,6801.0,Left Defensive Midfield,214,Celta Vigo,209,['fc314765-7c3f-47a7-9faf-9c05c530babb'],1,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:48:01.534,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac4ba92d-dc22-4696-b6c6-27d7d44dad72,6,,"[59.9, 38.0]",3825743,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Josep Señé Escudero,27342.0,Center Attacking Midfield,2,Celta Vigo,209,['c61ea69d-266e-4456-af2e-f8259e119a39'],1,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:01.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc3188e2-3c72-40d5-b86c-04ea571a546a,9,,"[47.3, 47.4]",3825743,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Borja Fernández Fernández,13552.0,Right Defensive Midfield,2,Celta Vigo,209,['921cde09-d31f-4d76-b859-0ec9fc54f861'],2,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:02.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84a09f60-04a8-469f-a043-2d1b4a8a6cec,12,,"[27.8, 51.7]",3825743,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,David Goldar Gómez,75537.0,Right Center Back,2,Celta Vigo,209,['95dac5e2-07d8-4fbe-906e-25f74faa05dc'],4,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:04.728,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c76d8d7a-5924-40ed-ab0d-ea7d7732f395,14,,"[46.0, 48.5]",3825743,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Josep Señé Escudero,27342.0,Center Attacking Midfield,2,Celta Vigo,209,['93efce04-a4cf-4ab4-90de-bf3fbb7e0965'],5,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:05.118,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ab5a9d0-d8a7-4041-bb48-6ccd6bfa6e4e,20,,"[97.8, 71.4]",3825743,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dejan Dražić,27340.0,Right Wing,2,Celta Vigo,209,['1abdebd2-1851-4e44-bf5f-558999305074'],28,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:28.761,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c95f6c74-c202-40d7-8595-2bd50f55a8dd,24,,"[93.3, 62.2]",3825743,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dejan Dražić,27340.0,Right Wing,2,Celta Vigo,209,['981eed25-a039-4518-819c-c47d5c9bd442'],33,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:33.458,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f8e19b5-515b-4707-bf5d-cc0d8f2f957f,26,,"[103.2, 33.1]",3825743,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,3,Rayo Vallecano,360,['afcfd9b6-6186-4e3d-bf82-e583f8ef667a'],14,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:14.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f041bc4-034c-4673-b1be-2b8173b581df,30,,"[65.3, 47.7]",3825743,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Dražić,27340.0,Right Wing,4,Celta Vigo,209,['0c5ed4d1-2ea2-486d-833b-a57c7b8f86fc'],19,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:19.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59299c8c-6f91-47c5-93cb-22f50b177ba9,34,,"[63.1, 53.6]",3825743,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Beauvue,6600.0,Center Forward,4,Celta Vigo,209,['e87e1cd2-4704-4204-98b5-db3fab746a98'],20,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:20.876,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25775003-1803-462a-a846-43cbf14223ed,37,,"[64.4, 46.4]",3825743,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Dražić,27340.0,Right Wing,4,Celta Vigo,209,['42e4c34b-b1a2-4f7d-a307-7594d0df8c9d'],21,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:21.134,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c50b9448-c776-4424-bda3-3010045839a5,41,,"[83.1, 22.2]",3825743,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,4,Celta Vigo,209,['973fe037-6957-47de-82a3-e63526bacdef'],23,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:23.641,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822245c1-a83f-4c9d-82f6-ad76c5b1a68f,49,,"[90.1, 6.6]",3825743,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josep Señé Escudero,27342.0,Center Attacking Midfield,4,Celta Vigo,209,['99e40c81-5c73-46d3-b7a6-c27d065341a5'],32,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:32.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33d99717-06ae-4e04-80f2-a490007e7edf,55,,"[2.6, 55.3]",3825743,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,4,Celta Vigo,209,['8d05a3f8-d6e3-49ea-bb0b-4b7ef76b3a0c'],35,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:35.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c95073e6-e18b-4d9a-a106-7998bdf7cc3c,59,,"[85.8, 6.8]",3825743,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Fernández Fernández,13552.0,Right Defensive Midfield,5,Celta Vigo,209,['3e5204eb-25bd-44c8-99e5-5cd5a8a3ed30'],48,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:48.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e1609eb-bad4-4e9c-b635-1e9a0e068869,62,,"[51.8, 41.5]",3825743,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Goldar Gómez,75537.0,Right Center Back,5,Celta Vigo,209,['6f971652-59c3-4668-80e8-f479d5bb3c4f'],53,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:53.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eba5ea9-c247-45c7-8962-15259ec4adbb,64,,"[57.2, 67.1]",3825743,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,5,Celta Vigo,209,['c273656c-49c6-4a25-af4e-0346d184a1d8'],55,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:55.346,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dd5cd52-7865-491b-924d-9198d38ff71a,67,,"[86.7, 77.0]",3825743,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dejan Dražić,27340.0,Right Wing,5,Celta Vigo,209,['f5414f50-71d0-4b51-8b02-8cd0a10520bf'],57,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:57.402,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b586c9d-4674-4fcb-aa2a-1e64788c1939,70,,"[55.9, 11.1]",3825743,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tiago Manuel Dias Correia,7900.0,Left Wing,5,Celta Vigo,209,['fb5eebc7-9965-4c06-94cf-643c1d99b0f8'],0,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:00.822,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606d322a-409e-4b17-b056-cd9211460c7f,74,,"[56.1, 7.2]",3825743,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tiago Manuel Dias Correia,7900.0,Left Wing,6,Rayo Vallecano,360,"['2cdfa9bc-1e1f-4235-8406-7f54b5ff2320', 'c9f49707-d163-423f-8011-c177700b9abe']",17,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:17.319,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfb54c0b-a485-42c8-b394-9724271aab83,86,,"[51.8, 68.2]",3825743,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Fernández Fernández,13552.0,Right Defensive Midfield,7,Celta Vigo,209,['912c8eb2-ca1f-4e14-a9d7-de97982269cd'],22,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:22.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397d06dd-1a2f-43cc-a216-7a5072f9501d,89,,"[62.9, 63.1]",3825743,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josep Señé Escudero,27342.0,Center Attacking Midfield,7,Celta Vigo,209,"['01ab684c-eaa2-4349-984f-2f67dc0c83d1', '60cd4186-5223-4a95-92e8-71f5ef3f1767']",23,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:23.466,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82fb058f-8d3d-4f43-b75a-ec9f5045ad3c,92,,"[65.3, 70.8]",3825743,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Dražić,27340.0,Right Wing,7,Celta Vigo,209,"['6c1a0743-3c6f-4161-b626-8ab4c5c528bb', '80088631-d6d2-4912-9266-7de24781bc7f']",24,,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:24.062,Ball Receipt*,True
