bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[92.6, 76.3]",,,,,,,,,,,0.780923,,,,,,,,,,,,,,45deaf46-0e01-4eba-9abe-38786823fa1c,986,,,"[93.0, 77.3]",3825824,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Rukavina,5588.0,Right Back,66,Villarreal,222,"['9b40e92c-9507-4e2b-8bf0-d7906a0647a6', 'c5818326-0555-4bd3-a5d1-fce52e0e7f69']",51,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:51.082,Carry,
,,,,,"[82.6, 69.8]",,,,,,,,,,,1.285205,,,,,,,,,,,,,,6e211e91-6f46-48f2-bc7e-df41a431c465,989,,,"[85.3, 72.1]",3825824,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Right Defensive Midfield,66,Villarreal,222,"['8b0ce1f0-14c7-48ae-8b7e-966f84db5d47', 'de717ba7-02c4-404d-b605-903e2bfdcedf']",52,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:52.615,Carry,
,,,,,"[62.7, 38.4]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,,680f8fa4-a6a8-4ebf-b333-a3c6b7f011da,992,,,"[63.4, 38.9]",3825824,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Ruíz Torre,6752.0,Left Center Back,66,Villarreal,222,"['5b1e07d8-071e-496c-8af7-d7ee1edb7b5c', 'e6a4f00d-b411-481b-aaaf-642a5f274831']",56,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:56.209,Carry,
,,,,,"[81.6, 7.5]",,,,,,,,,,,1.971497,,,,,,,,,,,,,,302689cd-929a-4d77-8892-0753a64f54c5,995,,,"[74.1, 14.4]",3825824,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrián Marín Gómez,6935.0,Left Back,66,Villarreal,222,"['2ffd127d-29f2-427c-9aab-69c454d576d2', '47f00e66-895a-418a-9b90-8603bca1696f']",57,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:57.832,Carry,
,,,,,"[86.1, 2.4]",,,,,,,,,,,0.756805,,,,,,,,,,,,,,8d96a590-d814-4952-9ccf-95a0e02c2b15,998,,,"[87.1, 2.4]",3825824,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Castillejo Azuaga,6829.0,Left Midfield,66,Villarreal,222,"['458b51c1-0b98-4569-8cba-e81861303df6', '86014f1b-e99b-4e5f-81f7-f10695b272a0', 'f50df800-ba16-42ad-9d8e-752543877a40']",0,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:00.612,Carry,True
,,,,,"[74.1, 4.2]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,,af061b88-65bc-4111-9bf9-7b8401173cd4,1002,,,"[74.1, 4.2]",3825824,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrián Marín Gómez,6935.0,Left Back,66,Villarreal,222,"['02bea204-8b62-4c97-83de-4e8d49b63bd9', 'c6bc270f-fd33-4475-ae93-e2c3349e0ab6']",2,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:02.678,Carry,
,,,,,"[82.0, 23.3]",,,,,,,,,,,0.932819,,,,,,,,,,,,,,677ebce8-0097-4ac7-8d7c-05c8f8729bba,1009,,,"[82.0, 23.8]",3825824,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Right Defensive Midfield,66,Villarreal,222,"['2a30fe2b-cdd5-428e-baae-07be8ee14cf6', '42433b7e-1c43-4338-a322-3e6b44f5d229', '715d93a2-4543-4eb5-94af-29adfbadb7a4', '932e500e-f354-4cc7-86d5-e01f63510561']",5,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:05.354,Carry,True
,,,,,"[78.9, 30.1]",,,,,,,,,,,3.06045,,,,,,,,,,,,,,8ec974f2-a6ef-403f-9610-061dd5296501,1019,,,"[82.6, 30.1]",3825824,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bruno Soriano Llido,22819.0,Left Defensive Midfield,67,Villarreal,222,"['8a3c6825-4a19-44f9-b261-1598c6d5aa45', 'ca63de4e-9c6e-4f05-857d-7d85c1d65a36']",22,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:22.631,Carry,
,,,,,"[87.1, 9.3]",,,,,,,,,,,1.410247,,,,,,,,,,,,,,2c4cc6b7-eb95-4e06-ac24-8c1ffd620f62,1022,,,"[81.6, 9.5]",3825824,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adrián Marín Gómez,6935.0,Left Back,67,Villarreal,222,"['04586c7a-9449-4a7c-995a-e9712181ae7d', '90e424eb-9de3-4ad7-81f5-745f86cc1391']",26,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:26.900,Carry,
,,,,,"[15.5, 26.2]",,,,,,,,,,,3.392974,,,,,,,,,,,,,,c43b3d45-e570-4991-a24b-1be19433c114,1026,,,"[2.5, 33.4]",3825824,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier Riesgo Unamuno,10763.0,Goalkeeper,68,Eibar,322,"['7d02888a-363b-42fc-8c98-f54d35df4f19', '84860df6-b480-4ae8-b83b-ea3b1d0c6e8a']",31,,,,,,,,,,,,,,,,,,,Eibar,322,00:24:31.672,Carry,
,,,,,"[69.1, 9.4]",,,,,,,,,,,3.440616,,,,,,,,,,,,,,ef6ada4f-f807-46c4-8209-32e3cdb0e374,1029,,,"[39.6, 9.4]",3825824,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Peleteiro Ramallo,9462.0,Center Attacking Midfield,68,Eibar,322,"['4d2620e7-306c-4a78-990b-4e3b1d5a5230', 'aaec04cb-de1e-48ee-93b5-331a9e13bf68']",37,,,,,,,,,,,,,,,,,,,Eibar,322,00:24:37.030,Carry,
,,,,,"[27.8, 57.9]",,,,,,,,,,,1.687284,,,,,,,,,,,,,,dab04180-7bfe-48af-b2e8-1a27b027c252,1033,,,"[30.7, 54.7]",3825824,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,69,Villarreal,222,"['145ee7da-3077-4c72-b1d8-769560e44aa7', '9a9d3981-1c3b-402d-a8d0-818e1dda466f']",41,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:41.398,Carry,
,,,,,"[39.4, 57.9]",,,,,,,,,,,0.426666,,,,,,,,,,,,,,d1cb5dad-1567-4622-abf8-8447bb1df3ad,1036,,,"[38.1, 57.1]",3825824,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,69,Villarreal,222,"['6d185be3-270e-4439-80ee-1806689a385b', '938cb571-e6f7-4354-9eaf-2055c2cfbbce', 'fa5ac867-1248-4fc2-9262-28f1035f8983']",43,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:43.877,Carry,True
,,,,,"[51.1, 60.1]",,,,,,,,,,,2.143572,,,,,,,,,,,,,,24b147bc-93eb-4a58-90bc-a12963a8a0f3,1040,,,"[41.8, 51.9]",3825824,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,69,Villarreal,222,"['ef01d282-9982-4546-b332-30c2b824640b', 'ffc14afe-9361-432e-9562-baaa544d01f6']",45,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:45.109,Carry,
,,,,,"[38.6, 73.7]",,,,,,,,,,,0.663224,,,,,,,,,,,,,,7ff34d25-5562-4016-bd98-f41b50256cc6,1043,,,"[38.7, 73.5]",3825824,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rukavina,5588.0,Right Back,69,Villarreal,222,"['1423a664-6ea6-4b03-838e-f8ce9cd1ed59', 'ac0899da-abe3-4902-ab26-82b12c7ff46c']",49,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:49.494,Carry,
,,,,,"[41.0, 53.8]",,,,,,,,,,,0.749475,,,,,,,,,,,,,,c70c39a1-1ce5-4d48-a023-176065c1747b,1046,,,"[42.0, 55.7]",3825824,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,69,Villarreal,222,"['a02b4c44-7570-4966-a6fa-ecd8012c9bed', 'feae36fd-4959-4e46-88cf-8060b593234c']",51,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:51.254,Carry,
,,,,,"[45.9, 25.7]",,,,,,,,,,,1.901328,,,,,,,,,,,,,,f48592ba-db48-4da2-8a1e-a4fb6acc81bd,1049,,,"[36.9, 27.5]",3825824,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,69,Villarreal,222,"['7c498717-5262-488c-bbaf-d8ed27fc8f80', 'cef539ef-5d15-4734-90fc-6a9d3c974af5']",53,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:53.641,Carry,
,,,,,"[62.7, 12.7]",,,,,,,,,,,1.174937,,,,,,,,,,,,,,85b1b228-5f13-4ad3-80e2-ef5d7a67cf47,1052,,,"[63.5, 9.0]",3825824,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,69,Villarreal,222,"['1b4ad102-af1f-4bad-96d0-9034c62144ba', '6822f0f9-c133-4ece-82f5-e84422044b8e', '9b25f622-abc6-45b2-bd61-f50b3171a676']",56,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:56.670,Carry,True
,,,,,"[51.1, 30.2]",,,,,,,,,,,1.532756,,,,,,,,,,,,,,fcbbae66-0209-4463-938d-12dcde1ec261,1060,,,"[51.0, 30.1]",3825824,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,70,Villarreal,222,"['77a7fd71-c2b1-4b16-aaa7-0488dd6f11db', '929441b2-39ee-49c1-bd1d-13df901f7202']",17,,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:17.225,Carry,
,,,,,"[86.1, 76.9]",,,,,,,,,,,0.060858,,,,,,,,,,,,,,a27a1c39-f81b-4514-a433-611e51e87565,1069,,,"[87.4, 76.5]",3825824,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Rukavina,5588.0,Right Back,71,Villarreal,222,"['5fcb1258-60dd-4b7f-86ef-6dee70e81384', 'a339b1be-431a-4da3-9bbb-041dacaf82ff', 'ef9f59b6-d813-4920-b773-a7c9f799aa0d']",44,,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:44.964,Carry,True
,,,,,"[75.1, 38.9]",,,,,,,,,,,1.621093,,,,,,,,,,,,,,2737b539-77c8-4b47-a254-9c9092ba1889,1077,,,"[77.4, 40.8]",3825824,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Left Defensive Midfield,71,Villarreal,222,"['20bfe99e-4996-49dc-8349-a8bd8322a398', '8db4a2f6-3e86-431e-9580-a232c07c1f47']",49,,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:49.969,Carry,
,,,,,"[90.8, 12.1]",,,,,,,,,,,1.70225,,,,,,,,,,,,,,bd2d0676-b5a2-4c23-9df9-08f57c575d88,1080,,,"[84.7, 13.0]",3825824,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrián Marín Gómez,6935.0,Left Back,71,Villarreal,222,"['878b232b-a263-4d78-943e-9db37af3cb38', 'cc3db0e2-a840-45b9-867c-fba61386f710']",53,,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:53.462,Carry,
,,,,,"[100.1, 25.1]",,,,,,,,,,,1.466081,,,,,,,,,,,,,,c6b831b6-4164-44e4-af61-1c70ccb7c93c,1083,,,"[95.8, 25.5]",3825824,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Castillejo Azuaga,6829.0,Left Midfield,71,Villarreal,222,"['29fa0706-1ddd-4874-8019-47671dadf7a0', 'e920feb6-0ebb-44ee-82e3-ed4cc15377bf']",55,,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:55.916,Carry,
,,,,,"[45.4, 62.9]",,,,,,,,,,,4.027155,,,,,,,,,,,,,,e2a5bcb1-b6b1-4fdd-850a-89416f083822,1089,,,"[19.7, 55.5]",3825824,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel García Carrillo,6775.0,Left Defensive Midfield,71,Villarreal,222,"['5ebb5e76-51a1-4a44-b47d-61b5a7fc7247', 'f9ab3366-cd3e-493d-9561-04ea2ffb9bab']",58,,,,,,,,,,,,,,,,,,,Eibar,322,00:25:58.076,Carry,
,,,,,"[69.0, 70.8]",,,,,,,,,,,2.089163,,,,,,,,,,,,,,70d5c21d-ab13-40e9-9963-bcd692149243,1092,,,"[58.5, 75.4]",3825824,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Gontán Gallardo,6742.0,Right Wing,71,Villarreal,222,"['37a4028a-e27d-4dba-b938-e836f792e5f9', 'bfe912c8-b3cb-45dc-b6c4-c4ae72d54e1d']",3,,,,,,,,,,,,,,,,,,,Eibar,322,00:26:03.417,Carry,
,,,,,"[30.8, 73.1]",,,,,,,,,,,0.529415,,,,,,,,,,,,,,c63bd45e-8744-43f9-a1f7-26bb7f838c3c,1101,,,"[30.4, 72.4]",3825824,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antonio Rukavina,5588.0,Right Back,72,Villarreal,222,"['2b23af30-fe1c-4252-9845-e1df720d8842', '9caa26e1-6cf4-41a5-814e-4d3ff8c84c22', 'e0e32e1d-736f-402e-97d7-2524bd9fc8d5']",35,,,,,,,,,,,,,,,,,,,Villarreal,222,00:26:35.733,Carry,True
,,,,,"[72.7, 60.5]",,,,,,,,,,,0.618703,,,,,,,,,,,,,,02d4c58d-45a3-4cb8-95f3-a8f82a773a45,1111,,,"[70.0, 63.4]",3825824,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Right Midfield,73,Villarreal,222,"['8e946e02-cc11-4d81-b47d-ae5a1b952644', 'e3397e43-477e-4a18-ae66-f404f26e7597']",59,,,,,,,,,,,,,,,,,,,Villarreal,222,00:26:59.772,Carry,
,,,,,"[92.5, 76.7]",,,,,,,,,,,9.8887,,,,,,,,,,,,,,398e7adb-3c9a-45f2-b6f3-a2fb8cb5390e,1115,,,"[49.2, 54.4]",3825824,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,74,Eibar,322,"['d3978732-e2e4-4a31-9bd5-f7732ab4a660', 'e9d26489-4a2f-473a-b10a-094e8f04676f']",3,,,,,,,,,,,,,,,,,,,Eibar,322,00:27:03.024,Carry,
,,,,,"[111.0, 75.9]",,,,,,,,,,,3.290877,,,,,,,,,,,,,,506643a2-d77c-42f5-9ada-cd88f51a758a,1118,,,"[101.8, 77.7]",3825824,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Gontán Gallardo,6742.0,Right Wing,74,Eibar,322,"['6d4b4790-e05b-4d07-b648-e8ec5180d598', 'd47b5f3c-47a8-4a7f-88cb-211eb6576c0a']",13,,,,,,,,,,,,,,,,,,,Eibar,322,00:27:13.998,Carry,
,,,,,"[64.8, 40.2]",,,,,,,,,,,0.751871,,,,,,,,,,,,,,d9516335-2bb4-4316-ba71-1375c3562329,1127,,,"[71.0, 41.8]",3825824,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adrián López Álvarez,6735.0,Left Center Forward,75,Villarreal,222,"['7791cc45-6b62-4f24-b936-4c747083cd75', 'c33836d2-bc14-4e95-ad48-241bcc6598cb', 'f767095f-c4dd-48c4-a1b0-f1fbaa5e6187']",51,,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:51.629,Carry,True
,,,,,"[65.8, 33.6]",,,,,,,,,,,0.995032,,,,,,,,,,,,,,64d373ea-499b-4da7-8371-d7f93c9413b1,1134,,,"[65.8, 33.0]",3825824,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samuel Castillejo Azuaga,6829.0,Left Midfield,75,Villarreal,222,"['2dad37ac-59cb-44e7-8896-28d7f9c02ba4', '8f1ea52c-a5c6-432e-a993-a98041d92b88']",54,,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:54.599,Carry,
,,,,,"[69.5, 27.9]",,,,,,,,,,,2.259313,,,,,,,,,,,,,,14bb2b9d-bb19-4f41-a3e5-4e7785f59c80,1139,,,"[63.0, 33.6]",3825824,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bruno Soriano Llido,22819.0,Left Defensive Midfield,75,Villarreal,222,"['63919fc2-8356-4da1-b2bc-fbc0500405ac', 'efa3aa3c-30e9-403d-81ae-173c80fe35e6']",57,,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:57.516,Carry,
,,,,,"[82.3, 27.9]",,,,,,,,,,,0.843323,,,,,,,,,,,,,,397c112b-1070-45dc-9eb4-532122595b56,1142,,,"[82.3, 27.1]",3825824,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samuel Castillejo Azuaga,6829.0,Left Midfield,75,Villarreal,222,"['d2ec4069-f5c7-4841-8c9f-fbde5372a3ba', 'd5a515cb-20e2-45b2-95c2-103b4323a5a5']",0,,,,,,,,,,,,,,,,,,,Villarreal,222,00:28:00.533,Carry,
,,,,,"[105.6, 73.5]",,,,,,,,,,,2.327193,,,,,,,,,,,,,,6681862b-848d-4b92-9fdb-65411453e6dd,1148,,,"[93.0, 74.2]",3825824,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Denis Suárez Fernández,6609.0,Right Midfield,75,Villarreal,222,"['b9413422-e184-4687-b942-a2795682b47e', 'ca89b059-51a3-4c9c-a095-289832270e30']",6,,,,,,,,,,,,,,,,,,,Villarreal,222,00:28:06.099,Carry,
,,,,,"[107.0, 67.3]",,,,,,,,,,,1.071028,,,,,,,,,,,,,,9d859582-e3de-4b9c-9823-ca3ad619ac67,1153,,,"[105.0, 68.1]",3825824,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Denis Suárez Fernández,6609.0,Right Midfield,76,Villarreal,222,"['88d44c70-a82e-453e-9383-c3b780e20c79', '9e5cebe7-6f2b-44b5-b505-e25f7c4d84a2']",32,,,,,,,,,,,,,,,,,,,Villarreal,222,00:28:32.397,Carry,
,,,,,"[23.0, 52.7]",,,,,,,,,,,0.630334,,,,,,,,,,,,,,18ca9161-4890-4463-a2a0-897ceeebca1d,1157,,,"[21.9, 51.6]",3825824,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Gonzalo Escalante,6712.0,Right Defensive Midfield,77,Eibar,322,"['56ac6589-188d-4065-8d82-e97cb7a672f0', 'd38bbcb7-2446-4b9b-9186-488cdbd1e1e3']",37,,,,,,,,,,,,,,,,,,,Eibar,322,00:28:37.854,Carry,
,,,,,"[57.4, 66.8]",,,,,,,,,,,1.115572,,,,,,,,,,,,,,5fa4a529-c92b-41e1-99c4-5fd41975fd0d,1160,,,"[51.5, 60.9]",3825824,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Sergio Gontán Gallardo,6742.0,Right Wing,77,Eibar,322,"['112c019d-4474-4cfc-a350-64130fd16bc3', '8ba14a51-1569-4d26-8477-6f2b54e016c4', 'dab484c5-c1dc-4a58-947a-206fec2de536']",40,,,,,,,,,,,,,,,,,,,Eibar,322,00:28:40.652,Carry,True
,,,,,"[48.4, 71.8]",,,,,,,,,,,3.62529,,,,,,,,,,,,,,6009a6f2-03c7-4b99-861b-310dd9fa0db7,1173,,,"[30.4, 72.4]",3825824,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Right Midfield,79,Villarreal,222,"['312bfdb7-7a83-42e1-b1af-f5831e9a531c', 'd0e2e232-3fab-41b1-a6b4-43e853cc5dd0']",59,,,,,,,,,,,,,,,,,,,Villarreal,222,00:28:59.379,Carry,
,,,,,"[40.4, 55.6]",,,,,,,,,,,0.922086,,,,,,,,,,,,,,f3e554e1-c489-464a-a17e-5df1019de187,1185,,,"[39.4, 50.9]",3825824,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,79,Villarreal,222,"['42ac24c0-329e-4480-9ce5-5b60535e94de', '4b83f7d2-ef8c-4802-abff-6b3e37ee7a93', 'c7c79e67-e2b0-47b7-b826-5bbed9bf43f4']",8,,,,,,,,,,,,,,,,,,,Villarreal,222,00:29:08.198,Carry,True
,,,,,"[40.1, 66.6]",,,,,,,,,,,0.04,,,,,,,,,,,,,,80eaa0aa-5a43-4845-b9fc-e7b6ecddb675,1189,,,"[40.1, 66.6]",3825824,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rukavina,5588.0,Right Back,79,Villarreal,222,"['4f2d17a2-b4e4-48a1-b206-744c320083de', 'db2ba833-a0cc-4574-a08d-d4f375229374']",10,,,,,,,,,,,,,,,,,,,Villarreal,222,00:29:10.005,Carry,
,,,,,"[42.2, 26.1]",,,,,,,,,,,1.928045,,,,,,,,,,,,,,7a729cd8-99c4-4e35-93ce-77fdd202d5c7,1192,,,"[33.9, 31.7]",3825824,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,79,Villarreal,222,"['81e6e4fd-729d-4036-9809-7c82eaa2294d', 'a1aea4c1-4026-474c-ae71-b97c57f62900']",11,,,,,,,,,,,,,,,,,,,Villarreal,222,00:29:11.930,Carry,
,,,,,"[75.1, 5.6]",,,,,,,,,,,1.388425,,,,,,,,,,,,,,33fa03af-8fbd-454f-82b8-d0b1f92f1081,1195,,,"[65.5, 6.2]",3825824,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,79,Villarreal,222,"['51d241d9-fd93-42de-87c9-929063c786b1', 'b3b7e3f7-7a67-4121-9da3-2e50619ac94f', 'fe6bdb27-13d9-4c2b-a232-41927131d3a4']",16,,,,,,,,,,,,,,,,,,,Villarreal,222,00:29:16.169,Carry,True
,,,,,"[38.3, 11.4]",,,,,,,,,,,0.714249,,,,,,,,,,,,,,369f4b64-cc20-496d-a138-92aa7f8dec99,1205,,,"[38.3, 10.7]",3825824,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Castillejo Azuaga,6829.0,Left Midfield,80,Eibar,322,"['5f49e718-b5ce-45a6-9860-991058591d35', '782b6459-dc9b-45cf-b1a6-80a2e6da28f9']",51,,,,,,,,,,,,,,,,,,,Villarreal,222,00:29:51.711,Carry,
,,,,,"[71.8, 56.0]",,,,,,,,,,,1.595388,,,,,,,,,,,,,,76dcfa9f-b4e5-4dea-80f4-35c5d2b26bea,1209,,,"[69.4, 57.7]",3825824,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel García Carrillo,6775.0,Left Defensive Midfield,80,Eibar,322,"['63ca0a52-32f7-47b9-9a75-8ec52b3c7d00', 'a7e5d7af-2e9d-429f-9e30-6d89c2e1d505']",53,,,,,,,,,,,,,,,,,,,Eibar,322,00:29:53.060,Carry,
,,,,,"[8.5, 41.6]",,,,,,,,,,,3.031316,,,,,,,,,,,,,,50aee8df-c936-44f6-bab0-72b5d170647c,1214,,,"[7.8, 42.2]",3825824,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alphonse Areola,3379.0,Goalkeeper,81,Villarreal,222,"['6e4c246c-6d21-47b9-a402-a8801362e667', 'fc127501-2c42-4fd5-9ea4-f5ca4709def6']",58,,,,,,,,,,,,,,,,,,,Villarreal,222,00:29:58.626,Carry,
,,,,,"[38.3, 12.6]",,,,,,,,,,,10.340757,,,,,,,,,,,,,,307c2da0-24c1-48d0-af9e-121c640fe45b,1217,,,"[18.8, 24.3]",3825824,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,81,Villarreal,222,"['03637a93-652a-412b-b831-c612785c33e8', 'b1c78050-92cf-43c2-9e58-11ebfbca1db0']",2,,,,,,,,,,,,,,,,,,,Villarreal,222,00:30:02.938,Carry,
,,,,,"[67.2, 26.4]",,,,,,,,,,,1.225432,,,,,,,,,,,,,,b52c6539-a33d-4153-8a09-03b457733d77,1224,,,"[68.2, 24.7]",3825824,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,81,Villarreal,222,"['574adc12-0d7d-48a6-a7cf-2ef6816b26ae', 'fc947a1d-0e9e-4cc4-bc75-f60136c5a9b1', 'fe1a915b-e0d2-49ac-b429-b0e930554032']",21,,,,,,,,,,,,,,,,,,,Villarreal,222,00:30:21.140,Carry,True
,,,,,"[47.0, 21.6]",,,,,,,,,,,0.079999,,,,,,,,,,,,,,f974d26e-a2ca-4773-a9d8-572aacfd2e96,1228,,,"[47.3, 22.3]",3825824,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,81,Villarreal,222,"['3564614e-c603-4ed4-8d2b-a306852d89cc', '83ac8cfc-9af3-4b90-be2b-a1ba6f75f683']",23,,,,,,,,,,,,,,,,,,,Villarreal,222,00:30:23.810,Carry,
,,,,,"[62.0, 4.9]",,,,,,,,,,,0.748472,,,,,,,,,,,,,,039a1142-34c0-4507-892f-483144bde930,1231,,,"[62.1, 5.8]",3825824,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián Marín Gómez,6935.0,Left Back,81,Villarreal,222,"['72bb29b2-08f0-4cc2-b229-9c12b23911e3', '8119e550-cbec-48bd-9d74-123f04b0d7e5']",25,,,,,,,,,,,,,,,,,,,Villarreal,222,00:30:25.992,Carry,
