ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.723452,,,,,,,,,,,,,,3ac14ae7-41f6-4e32-9b90-aa3275c81f11,2119,,"[71.8, 63.0]",3825563,46,,,,,-2.9747374,,Right Foot,,,,"[62.3, 61.4]",Ground Pass,,9.633795,,,,David Simón Rodríguez Santana,7906.0,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Right Wing,96,Las Palmas,208,['9fddcfe1-a632-4d02-9393-bc0493492a65'],59,,,,,,,,,,,,,,,,Las Palmas,208,00:01:59.861,Pass,
,,,,,,,,,,,,,,,,1.666039,,,,,,,,,,,,,,d27d3c64-5277-4861-95e5-02d926199191,2122,,"[61.7, 57.0]",3825563,47,,,,,2.9408693,,Right Foot,,,,"[38.6, 61.7]",Ground Pass,,23.57329,,,,Antolín Alcáraz Viveros,27522.0,,,,,2,Regular Play,David Simón Rodríguez Santana,7906.0,Right Wing Back,96,Las Palmas,208,['d3258916-ed37-4d9d-a679-c17545627aa1'],1,,,,,,,,,,,,,,,,Las Palmas,208,00:02:01.934,Pass,
,,,,,,,,,,,,,,,,1.101046,,,,,,,,,,,,,,54b487b0-6a19-4135-9d20-e3a2fe03044a,2125,,"[43.7, 59.7]",3825563,47,,,,,-0.5827395,,Right Foot,,,,"[52.5, 53.9]",Ground Pass,,10.53945,,,,Javi Castellano Betancor,7904.0,,,,,2,Regular Play,Antolín Alcáraz Viveros,27522.0,Right Center Back,96,Las Palmas,208,['deba3170-eb39-4e1f-850a-8d8af88845c0'],5,,,,,,,,,,,,,,,,Las Palmas,208,00:02:05.557,Pass,
,,,,,,,,,,,,,,,,0.715403,,,,,,,,,,,,,,0d855be3-f4ac-47f3-8611-f1668deedf37,2129,,"[52.6, 58.0]",3825563,47,,,,,2.8357139,,Left Foot,,,,"[43.1, 61.0]",Ground Pass,,9.962429,,,,Antolín Alcáraz Viveros,27522.0,,,,,2,Regular Play,Javi Castellano Betancor,7904.0,Left Center Midfield,96,Las Palmas,208,"['18faa621-aca8-4076-a2c6-3805322df8e0', 'd8952b40-e11e-4809-bae7-258ab13e42c9']",7,,,,,,,,,,,,,,,,Las Palmas,208,00:02:07.859,Pass,True
,,,,,,,,,,,,,,,,1.756455,,,,,,,,,,,,,,b5e26db9-ed76-44b5-90ca-ce418c78bf6e,2131,,"[43.1, 61.0]",3825563,47,,,,,-1.9244086,,Right Foot,,,,"[37.6, 46.1]",Ground Pass,,15.882695,,,,Aythami Artiles Oliva,8440.0,,,,,2,Regular Play,Antolín Alcáraz Viveros,27522.0,Right Center Back,96,Las Palmas,208,['8e9fb028-8ee3-478d-a8b4-4ed40c510bed'],8,,,,,,,,,,,,,,,,Las Palmas,208,00:02:08.574,Pass,
,,,,,,,,,,,,,,,,0.734367,,,,,,,,,,,,,,c3451298-0732-40ca-a4cd-51281c0debff,2134,,"[45.1, 39.7]",3825563,47,,,,,-0.21050957,,Right Foot,,,,"[56.8, 37.2]",Ground Pass,,11.964113,,,,Hernán Daniel Santana Trujillo,15805.0,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Center Back,96,Las Palmas,208,['3c2953c7-f9db-4dd5-9baf-ad105b52b656'],12,,,,,,,,,,,,,,,,Las Palmas,208,00:02:12.274,Pass,
,,,,,,,,,,,,,,,,0.603304,,,,,,,,,,,,,,91c9f3b2-11b2-44e0-a8a9-cb5fe34e87ff,2136,,"[57.0, 37.0]",3825563,47,,,,,-2.8057585,,Right Foot,,,,"[46.4, 33.3]",Ground Pass,,11.2272,,,,Aythami Artiles Oliva,8440.0,,,,,2,Regular Play,Hernán Daniel Santana Trujillo,15805.0,Right Center Midfield,96,Las Palmas,208,['1dc22029-cbd8-42a6-bc0e-14a8d4e160d2'],13,,,,,,,,,,,,,,,,Las Palmas,208,00:02:13.008,Pass,
,,,,,,,,,,,,,,,,1.785307,,,,,,,,,,,,,,14811c51-bb6e-487e-a62e-e3e57d9d3483,2139,,"[51.1, 29.7]",3825563,47,,,,,-1.12651,,Right Foot,,,,"[65.0, 0.5]",High Pass,,32.339603,,,,Dani Castellano Betancor,6932.0,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Center Back,96,Las Palmas,208,['fb7ab5a8-8234-43b3-804a-188bfe84b47a'],15,,,,,,,,,,,,,,,,Las Palmas,208,00:02:15.557,Pass,
,,,,,,,,,,,,,,,,2.591075,,,,,,,,,,,,,,d8fc12f6-8695-4971-bdd1-ec7150307ed0,2145,,"[95.7, 0.1]",3825563,47,,,,,3.038157,,,,,,"[66.8, 3.1]",High Pass,,29.055292,,,,Pedro Bigas Rigo,7907.0,,,,Throw-in,2,From Throw In,Dani Castellano Betancor,6932.0,Left Wing Back,97,Las Palmas,208,['3586f2dc-3bcb-4656-b82f-c44949da006f'],29,,,,,,,,,,,,,,,,Las Palmas,208,00:02:29.266,Pass,
,,,,,,,,,,,,,,,,0.906954,,,,,,,,,,,,,,51d82288-66b0-4d9a-ab22-f6b7e754c655,2148,,"[66.8, 3.1]",3825563,47,,,,,1.2643118,,Right Foot,,,,"[69.3, 11.0]",Ground Pass,,8.286133,,,,Hernán Daniel Santana Trujillo,15805.0,,,,,2,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,97,Las Palmas,208,['7746d8a7-fbfa-43dc-85a0-da3bf3e90cc0'],33,,,,,,,,,,,,,,,,Las Palmas,208,00:02:33.031,Pass,
,,,,,,,,,,,,,,,,1.08832,,,,,,,,,,,,,,7de1e4d7-c8fa-40bb-9024-2f0e3c079df4,2151,,"[65.0, 16.9]",3825563,47,,,,,1.6262949,,Right Foot,,,,"[64.0, 34.9]",Ground Pass,,18.027756,,,,Javi Castellano Betancor,7904.0,,,,,2,From Throw In,Hernán Daniel Santana Trujillo,15805.0,Right Center Midfield,97,Las Palmas,208,['da513fed-430c-4526-991e-53ae5fdbd2be'],34,,,,,,,,,,,,,,,,Las Palmas,208,00:02:34.899,Pass,
,,,,,,,,,,,,,,,,1.471768,,,,,,,,,,,,,,51919a77-c81b-4bf6-b2cd-f357f2dd0f2f,2154,,"[62.9, 35.6]",3825563,47,,,,,1.8988163,,Right Foot,,,,"[56.4, 54.7]",Ground Pass,,20.175728,,,,Antolín Alcáraz Viveros,27522.0,,,,,2,From Throw In,Javi Castellano Betancor,7904.0,Left Center Midfield,97,Las Palmas,208,['588cf2e0-f0eb-4908-b832-d77785823099'],36,,,,,,,,,,,,,,,,Las Palmas,208,00:02:36.555,Pass,
,,,,,,,,,,,,,,,,1.952641,,,,,,,,,,,,,,83edf3b6-b81a-4125-9e75-ceec06fe3b67,2157,,"[57.8, 50.8]",3825563,47,,,,,-1.635322,,Right Foot,,,,"[55.7, 18.3]",Ground Pass,,32.567776,,,,Pedro Bigas Rigo,7907.0,,,,,2,From Throw In,Antolín Alcáraz Viveros,27522.0,Right Center Back,97,Las Palmas,208,['0d99b883-8e0f-4aa6-bc37-3399a976612c'],39,,,,,,,,,,,,,,,,Las Palmas,208,00:02:39.815,Pass,
,,,,,,,,,,,,,,,,1.669703,,,,,,,,,,,,,,1253fb11-7a27-4420-bc23-b3789b83c930,2159,,"[55.7, 18.3]",3825563,47,,,,,2.2907145,,Right Foot,,,,"[44.3, 31.3]",Ground Pass,,17.29046,,,,Aythami Artiles Oliva,8440.0,,,,,2,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,97,Las Palmas,208,['d8578c78-6b56-4b3a-9277-53cf81276bf3'],41,,,,,,,,,,,,,,,,Las Palmas,208,00:02:41.768,Pass,
,,,,,,,,,,,,,,,,1.617106,,,,,,,,,,,,,,dace9f69-741e-4ead-ac3d-1d0fdd59fa93,2162,,"[44.3, 31.3]",3825563,47,,,,,-0.8543223,,Right Foot,,,,"[67.9, 4.2]",High Pass,,35.93564,,,,Jonathan Viera Ramos,10755.0,,,,,2,From Throw In,Aythami Artiles Oliva,8440.0,Center Back,97,Las Palmas,208,['38598962-490b-46ac-9ec0-29fdd7299a86'],44,,,,,,,,,,,,,,,,Las Palmas,208,00:02:44.257,Pass,
,,,,,,,,,,,,,,,,0.590853,,,,,,,,,,,,,,1483f4ea-331e-48c3-927e-0e62bb44305a,2169,,"[97.9, 9.7]",3825563,47,,,,,0.8426603,,Left Foot,,,,"[105.3, 18.0]",Ground Pass,,11.119802,,Incomplete,,Sergio Ezequiel Araújo,8167.0,,,,,2,From Throw In,Jonathan Viera Ramos,10755.0,Left Wing,97,Las Palmas,208,"['15c976d1-f649-4db4-9d44-8e6a7d5c028f', '802e3725-79fc-4ede-86a9-6088509a83e5']",52,,,,,,,,,,,,,,,,Las Palmas,208,00:02:52.875,Pass,
,,,,,,,,,,,,,,,,0.110398,,,,,,,,,,,,,,15c976d1-f649-4db4-9d44-8e6a7d5c028f,2171,,"[14.8, 62.1]",3825563,47,,,,,0.42066336,,Right Foot,,,,"[18.6, 63.8]",Low Pass,,4.1629314,,Incomplete,,Tiago Cardoso Mendes,20669.0,,,,Recovery,2,From Throw In,José María Giménez de Vargas,5259.0,Right Center Back,97,Las Palmas,208,"['1483f4ea-331e-48c3-927e-0e62bb44305a', 'b0fc1454-bba5-4f6f-a22a-2ba9f3d0edec', 'e377e8d1-d1ce-4dbb-af6c-13dfc4853709']",53,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:53.466,Pass,
,,,,,,,,,,,,,,,,1.754169,,,,,,,,,,,,,,7366ebcb-06ff-4af9-abce-cfd945fc7418,2175,,"[33.7, 80.0]",3825563,48,,True,,,-0.2730087,,,,,,"[46.2, 76.5]",Low Pass,,12.980755,,,,Antoine Griezmann,5487.0,,,,Throw-in,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,98,Atlético Madrid,212,['e199d1ed-e564-47d5-8ff8-0fe079ea57e6'],14,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:14.282,Pass,
,,,,,,,,,,,,,,,,1.309726,,,,,,,,,,,,,,390c8f20-ba2e-42a1-8673-e1fc8cbd2454,2186,,"[69.3, 16.6]",3825563,48,,,,,1.3108562,,Right Foot,,,,"[71.8, 26.0]",Ground Pass,,9.726768,,,,Roque Mesa Quevedo,3610.0,,,,,2,Regular Play,Jonathan Viera Ramos,10755.0,Left Wing,99,Las Palmas,208,"['14c81076-0e20-41f8-bd07-4e5838eb87e2', '9bd6b412-2e7b-4ad3-80a2-7ffd84598628']",18,,,,,,,,,,,,,,,,Las Palmas,208,00:03:18.982,Pass,True
,,,,,,,,,,,,,,,,0.97295,,,,,,,,,,,,,,f092dafe-595c-42ac-8de2-ca0f1c8eeb95,2191,,"[68.2, 27.7]",3825563,48,,,,,1.7752175,,Right Foot,,,,"[64.8, 44.1]",Low Pass,,16.748732,,,,David Simón Rodríguez Santana,7906.0,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Right Wing,99,Las Palmas,208,"['068017b8-a3e7-4b52-8f53-b21216f740a0', 'babe8906-ff81-4f54-b39c-3d01b71476c3']",21,,,,,,,,,,,,,,,,Las Palmas,208,00:03:21.303,Pass,True
,,,,,,,,,,,,,,,,0.735831,,,,,,,,,,,,,,cd4f577c-d261-4054-8b6e-e236b4b2a114,2194,,"[67.5, 46.9]",3825563,48,,,,,-0.4058343,,Right Foot,,,,"[80.3, 41.4]",Ground Pass,,13.931619,,,,Sergio Ezequiel Araújo,8167.0,,,,,2,Regular Play,David Simón Rodríguez Santana,7906.0,Right Wing Back,99,Las Palmas,208,['97aca107-7469-4c3e-a43b-949bf6ddbc15'],23,,,,,,,,,,,,,,,,Las Palmas,208,00:03:23.104,Pass,
,,,,,,,,,,,,,,,,0.843188,,,,,,,,,,,,,,b6b7d636-76b2-4979-ac3e-0e516ad84e9a,2204,,"[25.9, 2.1]",3825563,48,,,,,-0.057628427,,Left Foot,,,,"[51.9, 0.6]",Low Pass,,26.043234,,Out,,,,,,,,2,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,99,Las Palmas,208,,28,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:28.858,Pass,
,,,,,,,,,,,,,,,,1.279703,,,,,,,,,,,,,,4ed6affc-04e6-4ef2-b5c4-6bc170ba70b8,2205,,"[74.8, 80.0]",3825563,48,,True,,,-2.6642473,,,,,,"[60.3, 72.5]",Low Pass,,16.324827,,,,Antolín Alcáraz Viveros,27522.0,,,,Throw-in,2,From Throw In,David Simón Rodríguez Santana,7906.0,Right Wing Back,100,Las Palmas,208,['1aa26f86-9948-4145-a3e8-7401ed1b6469'],43,,,,,,,,,,,,,,,,Las Palmas,208,00:03:43.700,Pass,
,,,,,,,,,,,,,,,,3.6895,,,,,,,,,,,,,,38edfd7b-827b-431c-bc22-417bc5575b95,2207,,"[62.9, 65.2]",3825563,48,,True,,,-1.1853236,b9a0c2bc-89f8-4aa5-8235-6b5f5bf1dd55,Right Foot,,,,"[86.8, 6.3]",High Pass,,63.564297,,,,Dani Castellano Betancor,6932.0,True,True,,,2,From Throw In,Antolín Alcáraz Viveros,27522.0,Right Center Back,100,Las Palmas,208,['35b4a269-e0a2-47db-966a-d91f8f1ef26e'],46,,,,,,,,,,,,,,,,Las Palmas,208,00:03:46.104,Pass,
,,,,,,,,,,,,,,,,1.098988,,,,,,,,,,,,,,499c3070-7282-427b-8b33-293f87babb77,2211,,"[7.0, 36.1]",3825563,49,,True,,,-0.34628552,,Right Foot,,,,"[16.7, 32.6]",Ground Pass,,10.312129,,,,Diego Roberto Godín Leal,5249.0,,,,Goal Kick,2,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,101,Atlético Madrid,212,['a61eb84b-70bb-494b-a9c1-a9f62c86b261'],14,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:14.473,Pass,
,,,,,,,,,,,,,,,,3.218557,,,,,,,,,,,,,,bd9d6451-0c94-4819-99d0-89707d212048,2214,,"[17.6, 33.4]",3825563,49,,,,,2.1293957,,Right Foot,,,,"[3.1, 56.6]",Ground Pass,,27.358545,,,,Jan Oblak,6378.0,,,,,2,From Goal Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,101,Atlético Madrid,212,"['4515d156-6a8c-4913-bbe2-cc8838237751', 'b06cefbc-806d-4b1c-b9f2-b4fa46d3307a']",19,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:19.485,Pass,True
,,,,,,,,,,,,,,,,5.395198,,,,,,,,,,,,,,43d48a94-b4c5-4620-834c-320735d63a4c,2217,,"[3.1, 56.6]",3825563,49,,,,,-0.6925334,,Right Foot,,,,"[61.2, 8.4]",High Pass,,75.49073,,,,Óliver Torres Muñoz,12021.0,,True,,,2,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,101,Atlético Madrid,212,['58c1df21-ca52-48db-887d-0b7c6a556bfb'],22,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:22.790,Pass,
,,,,,,,,,,,,,,,,1.104188,,,,,,,,,,,,,,ed4301e8-e1f9-4b9c-912f-d912f4a6b423,2220,,"[63.9, 7.1]",3825563,49,,,,,2.1473873,,Right Foot,,,,"[53.3, 23.4]",Ground Pass,,19.443508,,,,Tiago Cardoso Mendes,20669.0,,,,,2,From Goal Kick,Óliver Torres Muñoz,12021.0,Left Wing,101,Atlético Madrid,212,['523d3839-8458-4794-8924-c749bc576204'],31,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:31.628,Pass,
,,,,,,,,,,,,,,,,0.718179,,,,,,,,,,,,,,49884c4f-7cba-4b40-8b9a-c3ed9f46d65b,2223,,"[53.3, 23.4]",3825563,49,,,,,1.8189098,,Right Foot,,,,"[51.4, 30.9]",Ground Pass,,7.7369246,,,,Gabriel Fernández Arenas,6384.0,,,,,2,From Goal Kick,Tiago Cardoso Mendes,20669.0,Center Defensive Midfield,101,Atlético Madrid,212,['e7d655ae-dcf6-454d-a7bf-26a7e6e0e920'],33,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:33.784,Pass,
,,,,,,,,,,,,,,,,1.444464,,,,,,,,,,,,,,50a0231c-65ff-4998-99c0-7fb33393eb19,2226,,"[51.5, 24.1]",3825563,49,,,,,-1.3273169,,Right Foot,,,,"[55.4, 8.4]",Ground Pass,,16.177145,,,,Jorge Resurrección Merodio,5199.0,,,,,2,From Goal Kick,Gabriel Fernández Arenas,6384.0,Right Center Midfield,101,Atlético Madrid,212,['d015642c-5b35-42b0-8140-ad186118719a'],35,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:35.352,Pass,
,,,,,,,,,,,,,,,,1.236045,,,,,,,,,,,,,,867875b2-203d-4fc6-933a-04c54b178daf,2229,,"[56.1, 7.7]",3825563,49,,,,,-0.18485703,,Right Foot,,,,"[68.4, 5.4]",Ground Pass,,12.513193,,,,Óliver Torres Muñoz,12021.0,,,,,2,From Goal Kick,Jorge Resurrección Merodio,5199.0,Left Center Midfield,101,Atlético Madrid,212,['893b6ce6-cba3-46f4-82a0-4230554016e2'],37,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:37.147,Pass,
,,,,,,,,,,,,,,,,0.722097,,,,,,,,,,,,,,4c252ef5-79aa-4e18-8065-bcab36d3cab0,2232,,"[75.3, 5.9]",3825563,49,,,,,-1.8736812,,Right Foot,,,,"[74.8, 4.3]",Ground Pass,,1.6763054,,,,Filipe Luís Kasmirski,6320.0,,,,,2,From Goal Kick,Óliver Torres Muñoz,12021.0,Left Wing,101,Atlético Madrid,212,['464b688d-c5ea-45f9-abe0-3766e797486d'],40,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:40.920,Pass,
,,,,,,,,,,,,,,,,0.862706,,,,,,,,,,,,,,87ac93f6-bd06-40d7-a2af-ab545a136d42,2234,,"[74.8, 4.3]",3825563,49,,,,,2.8443604,,Left Foot,,,,"[63.7, 7.7]",Ground Pass,,11.609048,,,,Jorge Resurrección Merodio,5199.0,,,,,2,From Goal Kick,Filipe Luís Kasmirski,6320.0,Left Back,101,Atlético Madrid,212,['c323dbb1-9a40-48a1-8510-bb1a3d22b74b'],41,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:41.642,Pass,
,,,,,,,,,,,,,,,,0.925954,,,,,,,,,,,,,,cce50b56-0961-4227-81c8-1be96f13cb92,2237,,"[62.9, 10.9]",3825563,49,,,,,2.9294488,,Left Foot,,,,"[56.4, 12.3]",Ground Pass,,6.6490602,,,,Tiago Cardoso Mendes,20669.0,,,,,2,From Goal Kick,Jorge Resurrección Merodio,5199.0,Left Center Midfield,101,Atlético Madrid,212,['aaa8d601-6616-4324-b45e-f474e83ef983'],44,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:44.104,Pass,
,,,,,,,,,,,,,,,,0.738678,,,,,,,,,,,,,,59d6ae3e-2cde-4339-93d2-fa00a506077f,2240,,"[56.4, 12.3]",3825563,49,,,,,-0.67267054,,Right Foot,,,,"[62.3, 7.6]",Ground Pass,,7.543209,,,,Jorge Resurrección Merodio,5199.0,,,,,2,From Goal Kick,Tiago Cardoso Mendes,20669.0,Center Defensive Midfield,101,Atlético Madrid,212,['d64476bd-12a8-4876-9a24-2eb07c45f0e7'],45,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:45.194,Pass,
,,,,,,,,,,,,,,,,1.637635,,,,,,,,,,,,,,90a94796-d835-4d64-867f-64673f89075b,2243,,"[61.2, 6.6]",3825563,49,,,,,2.4872713,,Right Foot,,,,"[43.6, 20.1]",Low Pass,,22.1813,,,,Diego Roberto Godín Leal,5249.0,,,,,2,From Goal Kick,Jorge Resurrección Merodio,5199.0,Left Center Midfield,101,Atlético Madrid,212,['a1966415-3755-4197-a38d-badc88e85d30'],46,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:46.477,Pass,
,,,,,,,,,,,,,,,,1.070448,,,,,,,,,,,,,,66dbe835-0489-413a-82ff-001513b6b443,2246,,"[43.6, 23.4]",3825563,49,,,,,0.82822907,,Right Foot,,,,"[50.3, 30.7]",Ground Pass,,9.908582,,,,Gabriel Fernández Arenas,6384.0,,,,,2,From Goal Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,101,Atlético Madrid,212,['0c384a15-fca7-438a-bab4-bfc49ecdbf51'],49,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:49.097,Pass,
,,,,,,,,,,,,,,,,1.299479,,,,,,,,,,,,,,73dc1a39-448a-42f6-99d0-267967952bcb,2249,,"[50.3, 30.7]",3825563,49,,,,,-2.1054852,,Right Foot,,,,"[44.2, 20.4]",Ground Pass,,11.970798,,,,Diego Roberto Godín Leal,5249.0,,,,,2,From Goal Kick,Gabriel Fernández Arenas,6384.0,Right Center Midfield,101,Atlético Madrid,212,['9f3ecd92-7f26-47a9-8148-cdd75ad0eaa3'],50,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:50.237,Pass,
,,,,,,,,,,,,,,,,1.200936,,,,,,,,,,,,,,d5e8d21c-ba3e-4b6c-aac4-55ce91d72c8b,2252,,"[44.2, 20.4]",3825563,49,,,,,-0.9791105,,Right Foot,,,,"[52.6, 7.9]",Ground Pass,,15.060212,,,,Jorge Resurrección Merodio,5199.0,,,,,2,From Goal Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,101,Atlético Madrid,212,['2a32bfe0-ed6f-48a2-af25-e4c807d37fa6'],51,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:51.616,Pass,
,,,,,,,,,,,,,,,,0.087023,,,,,,,,,,,,,,86a5a048-7668-40e0-980d-41110fe39d22,2255,,"[54.0, 6.6]",3825563,49,,,,,0.0,,Left Foot,,,,"[55.9, 6.6]",Ground Pass,,1.9,,Incomplete,,,,,,,,2,From Goal Kick,Jorge Resurrección Merodio,5199.0,Left Center Midfield,101,Atlético Madrid,212,['4971ad1e-98c9-4a07-bde0-474427747991'],53,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:53.705,Pass,
,,,,,,,,,,,,,,,,1.650601,,,,,,,,,,,,,,c9707f4e-a0ed-4a04-ad67-4551d48ba061,2257,,"[53.6, 73.6]",3825563,49,,,,,-0.9440534,,Left Foot,,,,"[62.0, 62.0]",Low Pass,,14.322011,,Incomplete,,Jonathan Viera Ramos,10755.0,,,,Recovery,2,From Goal Kick,David Simón Rodríguez Santana,7906.0,Right Wing Back,101,Atlético Madrid,212,"['2dddc2dd-51d1-4df6-a01b-a6939de29a2e', 'a8688403-396e-4f02-8ba6-8a4e1e6fabc6']",54,,,,,,,,,,,,,,,,Las Palmas,208,00:04:54.591,Pass,
,,,,,,,,,,,,,,,,0.961863,,,,,,,,,,,,,,a8688403-396e-4f02-8ba6-8a4e1e6fabc6,2260,,"[58.1, 18.1]",3825563,49,,,,,0.5413212,,Right Foot,,,,"[74.4, 27.9]",Ground Pass,,19.019201,,,,Jackson Arley Martínez Valencia,17622.0,,,,Recovery,2,From Goal Kick,Tiago Cardoso Mendes,20669.0,Center Defensive Midfield,101,Atlético Madrid,212,"['09dc26b9-7080-4c09-9249-441f63504063', '50c22823-c77b-4354-a911-3690ddc274cc', 'c9707f4e-a0ed-4a04-ad67-4551d48ba061']",56,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:56.241,Pass,True
,,,,,,,,,,,,,,,,3.017437,,,,,,,,,,,,,,db0dac35-6945-4262-84cd-429e7d3cf264,2265,,"[55.9, 24.1]",3825563,50,,,,,0.97940063,,Right Foot,,,,"[87.8, 71.6]",High Pass,,57.217655,,Incomplete,,Juan Francisco Torres Belén,6375.0,,True,,,2,From Goal Kick,Jackson Arley Martínez Valencia,17622.0,Center Forward,101,Atlético Madrid,212,"['4eaf5506-e12b-4c55-ab83-7c065cc1b7e8', '8f22ad4c-bed7-45b1-aeef-31da74011804', 'd1344f33-60f5-4661-824c-20339797d675']",2,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:02.465,Pass,True
,,,,,,,,,,,,,,,,2.239305,,,,,,,,,,,,,,4eaf5506-e12b-4c55-ab83-7c065cc1b7e8,2267,,"[32.3, 8.5]",3825563,50,,,,,0.32318527,,Head,,,,"[53.2, 15.5]",High Pass,,22.041098,,,,Sergio Ezequiel Araújo,8167.0,,,,Interception,2,Regular Play,Dani Castellano Betancor,6932.0,Left Wing Back,102,Las Palmas,208,"['d289ddfc-0b6e-4ddc-ac52-459d26dfe6ce', 'db0dac35-6945-4262-84cd-429e7d3cf264']",5,,,,,,,,,,,,,,,,Las Palmas,208,00:05:05.482,Pass,
,,,,,,,,,,,,,,,,0.805451,,,,,,,,,,,,,,dda58f7a-534d-4872-bb36-247aa5a5188a,2270,,"[53.2, 16.9]",3825563,50,,,,,2.9111903,,Head,,,,"[45.1, 18.8]",Low Pass,,8.319856,,,,Hernán Daniel Santana Trujillo,15805.0,,,,,2,Regular Play,Sergio Ezequiel Araújo,8167.0,Center Forward,102,Las Palmas,208,"['212e0aca-2f49-4942-8404-8f0d65bef282', '57639200-2a9d-4e3a-82e9-39d36f2eb94f']",7,,,,,,,,,,,,,,,,Las Palmas,208,00:05:07.721,Pass,True
,,,,,,,,,,,,,,,,1.55942,,,,,,,,,,,,,,1d09dde4-1f58-4aa0-9d2d-f154f7b704b9,2272,,"[44.8, 18.8]",3825563,50,,,,,-1.6800371,,Left Foot,,,,"[43.1, 3.3]",Low Pass,,15.592947,,,,Dani Castellano Betancor,6932.0,,,,,2,Regular Play,Hernán Daniel Santana Trujillo,15805.0,Right Center Midfield,102,Las Palmas,208,['1ceb8209-8030-4d5f-9956-547137cc36c1'],8,,,,,,,,,,,,,,,,Las Palmas,208,00:05:08.527,Pass,
,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,,0ae1bcb9-ca47-40c4-9aa6-f94809ea00df,2282,,"[39.5, 12.8]",3825563,50,,True,,,1.8713486,,Left Foot,,,,"[28.9, 47.0]",Ground Pass,,35.805027,,,,Antolín Alcáraz Viveros,27522.0,,,,Free Kick,2,From Free Kick,Dani Castellano Betancor,6932.0,Left Wing Back,103,Las Palmas,208,['33e6f578-f4a6-4e61-a79a-b2b21a064b1b'],27,,,,,,,,,,,,,,,,Las Palmas,208,00:05:27.302,Pass,
,,,,,,,,,,,,,,,,2.049101,,,,,,,,,,,,,,621a02cd-7e4c-445f-af14-1cbca7cd4ece,2284,,"[25.6, 44.9]",3825563,50,,,,,-2.494415,,Right Foot,,,,"[3.9, 28.5]",Low Pass,,27.200184,,,,Raúl Lizoáin Cruz,7905.0,,,,,2,From Free Kick,Antolín Alcáraz Viveros,27522.0,Right Center Back,103,Las Palmas,208,['00055f80-aecc-4015-9b22-71c0d1d70228'],31,,,,,,,,,,,,,,,,Las Palmas,208,00:05:31.841,Pass,
