bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.955516,,,,,,,,,,,,,75c9c799-6225-4b5e-84a1-1979c2c7ba62,937,,"[22.6, 17.0]",3825736,21,,,,,1.2490457,,Right Foot,,,"[28.1, 33.5]",,Ground Pass,,17.392527,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Left Center Back,58,Rayo Vallecano,360,['6a28c148-2063-451c-b2f5-69a01d7141d7'],0,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:00.501,Pass,
,,,,,,,,,,,,,,,,,,,,1.759415,,,,,,,,,,,,,fe0bc373-db2e-4556-b727-714645ff3d09,941,,"[44.3, 26.5]",3825736,21,,,,,-2.146473,,Right Foot,,,"[34.5, 11.4]",,Ground Pass,,18.001389,,,Roberto Román Triguero,6914.0,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,58,Rayo Vallecano,360,"['9e7d27d1-7058-4ecf-9191-eda038f6a241', 'a06d6f31-947c-4221-8aca-5fd45e766c9b']",8,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:08.364,Pass,True
,,,,,,,,,,,,,,,,,,,,0.656951,,,,,,,,,,,,,62db24dd-516c-4547-91e0-db8852bd6642,944,,"[35.6, 12.2]",3825736,21,,,,,1.022247,,Right Foot,,,"[42.2, 23.0]",,Ground Pass,,12.657014,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Left Center Back,58,Rayo Vallecano,360,['ca965f07-694e-4a93-973b-3b8560d35715'],10,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:10.923,Pass,
,,,,,,,,,,,,,,,,,,,,0.912785,,,,,,,,,,,,,42e06ae3-12ea-4aae-9ec2-36c3e7156b1a,947,,"[44.3, 26.3]",3825736,21,,,,,1.1255893,,Right Foot,,,"[53.7, 46.0]",,Ground Pass,,21.827734,Incomplete,,Jozabed Sánchez Ruiz,6852.0,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,58,Rayo Vallecano,360,"['5ae07da6-f01b-4d2f-83cd-09feee7ddcdd', 'beee9a54-2f52-479d-9ca8-9518d3d78268']",13,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:13.765,Pass,
,,,,,,,,,,,,,,,,,,,,0.47765,,,,,,,,,,,,,c88d0298-48b7-46fa-8270-18163dd9034d,951,,"[66.9, 41.1]",3825736,21,,,,,1.2757456,,Right Foot,,,"[70.0, 51.3]",,Ground Pass,,10.660675,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Right Midfield,59,Valencia,207,['2424b332-0b21-44b0-949f-7ee2327affc0'],16,,,,,,,,,,,,,,,,,Valencia,207,00:21:16.708,Pass,
,,,,,,,,,,,,,,,,,,,,1.063522,,,,,,,,,,,,,6f144a3c-d7d7-4971-b704-6d76907a45d0,953,,"[70.0, 51.3]",3825736,21,,,,,-2.3247583,,Right Foot,,,"[62.3, 43.1]",,Ground Pass,,11.248555,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,59,Valencia,207,['7d852549-38d7-4389-94a1-202d6867d1d6'],17,,,,,,,,,,,,,,,,,Valencia,207,00:21:17.186,Pass,
,,,,,,,,,,,,,,,,,,,,1.724365,,,,,,,,,,,,,a2828bc7-9b3b-4f79-8488-bdda7b955c31,956,,"[63.0, 41.4]",3825736,21,,,,,-1.7068553,,Right Foot,,,"[60.7, 24.6]",,Ground Pass,,16.956709,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Center Defensive Midfield,59,Valencia,207,['894e751f-c8ac-4d74-8cfa-12b35233419e'],19,,,,,,,,,,,,,,,,,Valencia,207,00:21:19.213,Pass,
,,,,,,,,,,,,,,,,,,,,3.946746,,,,,,,,,,,,,4be2eefd-6480-46d9-951b-310e9206c065,959,,"[62.7, 25.0]",3825736,21,,,,,-0.30364388,,Right Foot,,,"[107.7, 10.9]",,Ground Pass,,47.15729,,,Danilo Barbosa da Silva,10037.0,,,,,,,1,Regular Play,Aderllan Leandro de Jesus Santos,27482.0,Left Center Back,59,Valencia,207,['8fa5a06c-cf70-4c79-be21-895b14ded8bf'],21,,,,,,,,,,,,,,,,,Valencia,207,00:21:21.663,Pass,
,,,,,,,,,,,,,,,,,,,,3.415363,,,,,,,,,,,,,9991893f-ffb9-4ca4-834e-a945e540340e,970,,"[17.1, 65.7]",3825736,22,,,,,-0.16599758,,Right Foot,,,"[74.4, 56.1]",,High Pass,,58.09862,Incomplete,,Nicolás Ladislao Fedor Flores,26685.0,,,,,,Free Kick,1,From Free Kick,Juan Carlos Martín Corral,24255.0,Goalkeeper,61,Rayo Vallecano,360,"['10b9bef6-6d36-4b97-ae89-8a0ff5f03bfc', 'c7dcb624-7526-4759-a3bd-4c7c87039658']",6,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:06.614,Pass,
,,,,,,,,,,,,,,,,,,,,1.244396,,,,,,,,,,,,,10b9bef6-6d36-4b97-ae89-8a0ff5f03bfc,972,,"[45.7, 24.0]",3825736,22,,,,True,-0.13102792,,,,,"[58.6, 22.3]",,Low Pass,,13.011534,Incomplete,,,,,,,,,Recovery,1,From Free Kick,João Pedro Cavaco Cancelo,7005.0,Left Back,61,Rayo Vallecano,360,"['59aa5c90-0598-4423-aad4-590a4ae80516', '65014223-e2af-4402-8b4d-b20ca22053b7', '9991893f-ffb9-4ca4-834e-a945e540340e']",10,,,,,,,,,,,,,,,,,Valencia,207,00:22:10.029,Pass,True
,,,,,,,,,,,,,,,,,,,,1.330966,,,,,,,,,,,,,dcb181da-fe48-4d8c-932f-8b33293daea7,976,,"[63.5, 59.2]",3825736,22,,,,,0.664404,,Right Foot,,,"[86.1, 76.9]",,Ground Pass,,28.70627,,,Adrián Embarba Blázquez,11539.0,,,,,,,1,From Free Kick,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,61,Rayo Vallecano,360,['29553007-6d8c-4e4c-a666-aff62af2f761'],11,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:11.940,Pass,
,,,,,,,,,,,,,,,,,,,,0.783164,,,,,,,,,,,,,eceff72d-70a3-4dde-81da-c6320f8aaf46,979,,"[93.4, 70.7]",3825736,22,,,,,-2.6111302,,Right Foot,,,"[83.0, 64.6]",,Ground Pass,,12.056949,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,From Free Kick,Adrián Embarba Blázquez,11539.0,Right Wing,61,Rayo Vallecano,360,['c75766bc-fddd-4777-9d14-545f9f15e384'],17,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:17.766,Pass,
,,,,,,,,,,,,,,,,,,,,2.515046,,,,,,,,,,,,,f2affdbd-3fc5-4de8-a5c4-58740b84a82b,982,,"[85.3, 61.4]",3825736,22,,,,,-1.3223677,,Right Foot,,,"[97.4, 13.7]",,High Pass,,49.21077,,,José Ignacio Martínez García,11298.0,,,True,,,,1,From Free Kick,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,61,Rayo Vallecano,360,['998f42b5-82e7-4970-9a18-8b08a5414804'],20,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:20.174,Pass,
,,,,,,,,,,,,,,,,,,,,1.199871,,,,,,,,,,,,,c7996097-3d62-40e5-8226-a45d2b914be0,986,,"[97.0, 4.8]",3825736,22,,,,,2.1390173,,Right Foot,,,"[88.7, 17.8]",,Ground Pass,,15.423683,,,Pablo Hernández Domínguez,4711.0,,,,,,,1,From Free Kick,José Ignacio Martínez García,11298.0,Left Back,61,Rayo Vallecano,360,"['7ac42348-b5c9-4a46-a540-0e9e5f7ceac4', 'd8907eb1-7c51-4486-92bf-62e1e81a20cc']",24,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:24.657,Pass,True
,,,,,,,,,,,,,,,,,,,,1.612402,,,,,,,,,,,,,bfda59df-267a-4122-ab58-02bed6e91d0c,994,,"[103.1, 0.1]",3825736,22,,,,,2.2595437,,,,,"[86.8, 19.9]",,Low Pass,,25.646248,,,Roberto Trashorras Gayoso,26848.0,,,,,,Throw-in,1,From Throw In,José Ignacio Martínez García,11298.0,Left Back,62,Rayo Vallecano,360,['36b3950d-ecb7-4b3c-ba13-65ed1a656602'],39,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:39.425,Pass,
,,,,,,,,,,,,,,,,,,,,1.570918,,,,,,,,,,,,,5084d8a1-e6dc-4a85-8cfe-73752913feca,997,,"[86.8, 19.9]",3825736,22,,,,,1.8036727,,Right Foot,,,"[83.1, 35.5]",,Low Pass,,16.03278,,,Diego Javier Llorente Ríos,6713.0,,,,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,62,Rayo Vallecano,360,['d5524b71-4e6a-4b46-92de-28b736c0f293'],41,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:41.289,Pass,
,,,,,,,,,,,,,,,,,,,,2.356863,,,,,,,,,,,,,4035f388-bf03-4c82-b472-1e94902d8416,1001,,"[83.7, 37.9]",3825736,22,,,,,0.7874946,,Right Foot,,,"[107.5, 61.8]",,High Pass,,33.72907,Incomplete,,Joaquín José Marín Ruiz,24138.0,,,,,,,1,From Throw In,Diego Javier Llorente Ríos,6713.0,Left Defensive Midfield,62,Rayo Vallecano,360,"['da852c6f-f46f-4b83-98c8-98e0eb2b03f0', 'f1498eaa-1db0-43be-b202-635f2c9c3857']",43,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:43.848,Pass,
,,,,,,,,,,,,,,,,,,,,3.200084,,,,,,,,,,,,,34e79f34-1ea1-4852-8a0a-de2cf901f430,1008,,"[22.1, 25.0]",3825736,22,,,,,-0.0553181,,Right Foot,,,"[52.8, 23.3]",,High Pass,,30.747032,Incomplete,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Left Back,62,Rayo Vallecano,360,"['942986f2-3c0c-468f-a232-a37b68162345', 'a41e8941-fd18-4f10-9809-d0696ebe7011', 'e5c6a3e1-10cc-45cf-93fb-3df80b40e73e']",49,,,,,,,,,,,,,,,,,Valencia,207,00:22:49.757,Pass,True
,,,,,,,,,,,,,,,,,,,,1.014997,,,,,,,,,,,,,a41e8941-fd18-4f10-9809-d0696ebe7011,1011,,"[67.3, 56.8]",3825736,22,,,,,3.131931,,Right Foot,,,"[46.6, 57.0]",,Low Pass,,20.700966,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,Recovery,1,From Throw In,Diego Javier Llorente Ríos,6713.0,Left Defensive Midfield,62,Rayo Vallecano,360,"['34e79f34-1ea1-4852-8a0a-de2cf901f430', '8ca2938f-aec0-4d5f-a146-dcb52627cca5']",52,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:52.957,Pass,
,,,,,,,,,,,,,,,,,,,,1.660921,,,,,,,,,,,,,709a6f84-85c5-4a75-b358-5e14c688834e,1014,,"[45.2, 62.4]",3825736,22,,,,,0.51580906,,Right Foot,,,"[64.6, 73.4]",,Ground Pass,,22.301569,,,Joaquín José Marín Ruiz,24138.0,,,,,,,1,From Throw In,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,62,Rayo Vallecano,360,['35b5846e-0712-4bc0-9c7e-7be243a0bddc'],55,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:55.163,Pass,
,,,,,,,,,,,,,,,,,,,,2.042456,,,,,,,,,,,,,871815ef-573e-4288-a563-656a6dfa92f8,1018,,"[58.4, 74.8]",3825736,22,,,,,-2.021562,,Left Foot,,,"[46.3, 49.8]",,Ground Pass,,27.77427,,,Roberto Román Triguero,6914.0,,,,,,,1,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,62,Rayo Vallecano,360,"['7acb5e60-ca0b-4aaf-a335-bdf9810bdcde', '9a342972-0d3d-4403-a5a1-36ee88de8fd5']",58,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:58.008,Pass,True
,,,,,,,,,,,,,,,,,,,,0.550784,,,,,,,,,,,,,ea2ad366-393f-4f5e-a98e-459f9e2d63c2,1021,,"[46.3, 49.8]",3825736,23,,,,,0.2965458,,Right Foot,,,"[49.9, 50.9]",,Ground Pass,,3.764306,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,From Throw In,Roberto Román Triguero,6914.0,Left Center Back,62,Rayo Vallecano,360,['adb6c0de-39b9-4c04-ad15-7937691be354'],0,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:00.090,Pass,
,,,,,,,,,,,,,,,,,,,,2.513565,,,,,,,,,,,,,4075b77c-248d-44c9-b6ff-79dc38b8a6d4,1024,,"[56.5, 39.6]",3825736,23,,,,,0.95054686,,Right Foot,,,"[82.0, 75.3]",,High Pass,,43.87186,Incomplete,,Joaquín José Marín Ruiz,24138.0,,,,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,62,Rayo Vallecano,360,"['dda0aeda-b0a1-4165-883d-dd588f24807d', 'f8d57445-34df-420e-9487-20aade9b4a31']",5,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:05.108,Pass,
,,,,,,,,,,,,,,,,,,,,1.0855,,,,,,,,,,,,,e7670e6d-ae48-4759-87fc-59538ced4fed,1029,,"[35.3, 1.8]",3825736,23,,,,,2.896614,,Right Foot,,,"[22.9, 4.9]",,Ground Pass,,12.781628,,,João Pedro Cavaco Cancelo,7005.0,,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Right Midfield,63,Valencia,207,"['0168f822-9f95-4a9c-bcb4-6ef63d5f07b8', 'fae7c9db-c0f0-4584-9dbd-2bb43657d30c']",11,,,,,,,,,,,,,,,,,Valencia,207,00:23:11.658,Pass,True
,,,,,,,,,,,,,,,,,,,,2.856647,,,,,,,,,,,,,af24ddec-b655-493f-bc10-c27fc2a8be6a,1032,,"[19.2, 11.9]",3825736,23,,,,,1.2843252,,Right Foot,,,"[34.4, 63.5]",,High Pass,,53.792194,,,Antonio Barragán Fernández,6663.0,,,True,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Left Back,63,Valencia,207,['db1eb397-3e38-4f75-b949-042a087c0833'],14,,,,,,,,,,,,,,,,,Valencia,207,00:23:14.330,Pass,
,,,,,,,,,,,,,,,,,,,,4.63403,,,,,,,,,,,,,07064f00-bccb-44c1-ba19-581de1f60a72,1035,,"[37.5, 65.3]",3825736,23,,,,,0.18272156,,Right Foot,,,"[101.9, 77.2]",,High Pass,,65.49023,,,Santiago Mina Lorenzo,6594.0,,,,,,,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,63,Valencia,207,['7f78ecbe-e4b7-4dee-8724-58e027f3ace0'],19,,,,,,,,,,,,,,,,,Valencia,207,00:23:19.239,Pass,
,,,,,,,,,,,,,,,,,,,,2.51241,,,,,,,,,,,,,cb064cf0-2b41-4b40-a57f-b725ded957d4,1041,,"[110.4, 80.0]",3825736,23,,,,,-1.3699225,,,,,"[114.9, 57.9]",,Low Pass,,22.553492,,,Santiago Mina Lorenzo,6594.0,,,,,,Throw-in,1,From Throw In,Antonio Barragán Fernández,6663.0,Right Back,64,Valencia,207,['d041eb11-e97f-4108-b248-120956bc303e'],42,,,,,,,,,,,,,,,,,Valencia,207,00:23:42.002,Pass,
,,,,,,,,,,,,,,,,,,,,3.412768,,,,,,,,,,,,,f009a6b8-b2fe-4391-81e5-1f9c41ba20eb,1046,,"[7.0, 36.1]",3825736,24,,,,,-0.2852371,,Right Foot,,,"[73.5, 16.6]",,High Pass,,69.30007,Incomplete,,Nicolás Ladislao Fedor Flores,26685.0,,,,,,Goal Kick,1,From Goal Kick,Juan Carlos Martín Corral,24255.0,Goalkeeper,65,Rayo Vallecano,360,"['5f2415e2-6ebe-40fe-b04c-af665408a88b', 'a061e083-e3fd-4694-adda-0242b9338fc3']",15,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:15.804,Pass,
,,,,,,,,,,,,,,,,,,,,1.6663,,,,,,,,,,,,,5f2415e2-6ebe-40fe-b04c-af665408a88b,1049,,"[46.6, 63.5]",3825736,24,,,,True,0.112616725,,,,,"[63.4, 65.4]",,High Pass,,16.907099,,,Santiago Mina Lorenzo,6594.0,,,,,,Recovery,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,66,Valencia,207,"['4d40e0ea-548e-4f83-a440-6c7c4cfc479e', '5120d2cb-7d82-4b7c-9567-2f41ae7b2d3d', 'f009a6b8-b2fe-4391-81e5-1f9c41ba20eb']",19,,,,,,,,,,,,,,,,,Valencia,207,00:24:19.216,Pass,True
,,,,,,,,,,,,,,,,,,,,1.886899,,,,,,,,,,,,,adfbe384-0831-4a2b-a871-163d3d6931b5,1052,,"[63.0, 65.4]",3825736,24,,,,True,-1.3487145,,,,,"[66.5, 49.9]",,High Pass,,15.890248,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,Regular Play,Santiago Mina Lorenzo,6594.0,Left Midfield,66,Valencia,207,"['85409898-967f-40cb-8a46-72be89e5c054', 'ba787934-8d8f-410f-ba94-523f5d86e9d2']",20,,,,,,,,,,,,,,,,,Valencia,207,00:24:20.931,Pass,True
,,,,,,,,,,,,,,,,,,,,2.063539,,,,,,,,,,,,,626d080f-68fe-4938-9f8b-44e13cb77f3e,1055,,"[67.5, 43.3]",3825736,24,,,,,-0.9492388,cce48ba7-463f-4779-a4aa-07312e1da9c6,Left Foot,,,"[88.2, 14.4]",,Ground Pass,,35.548557,,,Rodrigo Moreno Machado,5718.0,True,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,66,Valencia,207,['b685948b-0be3-46ee-9c62-2e8e97729111'],24,,,,,,,,,,,,,,,,,Valencia,207,00:24:24.156,Pass,
,,,,,,,,,,,,,,,,,,,,1.330699,,,,,,,,,,,,,8a37f13b-cec5-49de-bb3c-dd6479924cb0,1061,,"[13.0, 38.5]",3825736,24,,,,,-1.2614248,,Keeper Arm,,,"[20.0, 16.6]",,Ground Pass,,22.99152,,,Roberto Trashorras Gayoso,26848.0,,,,,,,1,From Keeper,Juan Carlos Martín Corral,24255.0,Goalkeeper,68,Rayo Vallecano,360,['d38b7fcb-2068-486f-81ba-2f092824749b'],37,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:37.751,Pass,
,,,,,,,,,,,,,,,,,,,,0.973997,,,,,,,,,,,,,721c906d-5f6d-4ac7-8f3b-b3f3c9dd2b86,1064,,"[35.0, 17.8]",3825736,24,,,,,0.83988965,,Right Foot,,,"[42.8, 26.5]",,Ground Pass,,11.684606,,,José Ignacio Martínez García,11298.0,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,69,Rayo Vallecano,360,['959445f9-ba96-4f28-8c35-c6540b26be15'],43,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:43.743,Pass,
,,,,,,,,,,,,,,,,,,,,2.216177,,,,,,,,,,,,,0b29d5f6-052f-42f5-aa32-2c2305721d52,1067,,"[35.0, 27.2]",3825736,24,,,,,2.676033,,Left Foot,,,"[14.1, 37.7]",,Ground Pass,,23.389315,,,Juan Carlos Martín Corral,24255.0,,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Left Back,70,Rayo Vallecano,360,['d0fd4f51-a768-4394-9331-b899d3371928'],46,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:46.094,Pass,
,,,,,,,,,,,,,,,,,,,,5.960131,,,,,,,,,,,,,00eee335-68c4-4494-9080-736f31654671,1071,,"[15.4, 38.1]",3825736,24,,,,,-0.55011874,,Right Foot,,,"[77.2, 0.2]",,High Pass,,72.495865,Out,,Pablo Hernández Domínguez,4711.0,,,,,,,1,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,71,Rayo Vallecano,360,['bc7bd6fe-9706-4a12-a6d5-bd51761055d8'],50,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:50.546,Pass,
,,,,,,,,,,,,,,,,,,,,2.2224,,,,,,,,,,,,,040e237d-c1cd-4164-b9cc-a68bc8254889,1073,,"[42.9, 80.0]",3825736,24,,,,,-2.2868197,,,,,"[27.5, 62.3]",,Low Pass,,23.46167,,,Shkodran Mustafi,3638.0,,,,,,Throw-in,1,From Throw In,Antonio Barragán Fernández,6663.0,Right Back,72,Valencia,207,['f1dd152b-d7b7-431d-a6e6-8e5148e96e40'],58,,,,,,,,,,,,,,,,,Valencia,207,00:24:58.258,Pass,
,,,,,,,,,,,,,,,,,,,,2.396468,,,,,,,,,,,,,9a18a1e4-8e02-4788-8b5b-d678fc415f4c,1076,,"[26.6, 60.0]",3825736,25,,,,,-1.5343885,,Right Foot,,,"[27.7, 29.8]",,Ground Pass,,30.220026,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,,,1,From Throw In,Shkodran Mustafi,3638.0,Right Center Back,72,Valencia,207,['9bb53565-ce10-410b-b380-d873f22f3e48'],1,,,,,,,,,,,,,,,,,Valencia,207,00:25:01.248,Pass,
,,,,,,,,,,,,,,,,,,,,1.528904,,,,,,,,,,,,,1980a590-af9c-40ec-8606-11f206a7b1da,1079,,"[29.8, 28.9]",3825736,25,,,,,2.7766795,,Left Foot,,,"[12.0, 35.7]",,Ground Pass,,19.054659,,,Mathew Ryan,3240.0,,,,,,,1,From Throw In,Aderllan Leandro de Jesus Santos,27482.0,Left Center Back,72,Valencia,207,['c391b67f-b901-427a-8539-785c6c6c0e16'],3,,,,,,,,,,,,,,,,,Valencia,207,00:25:03.957,Pass,
,,,,,,,,,,,,,,,,,,,,2.940189,,,,,,,,,,,,,205e45bb-5ea3-44c8-8aa2-cdc1e0f6d053,1082,,"[12.2, 42.8]",3825736,25,,,,,0.6442247,,Right Foot,,,"[56.4, 76.0]",,High Pass,,55.280014,,,Santiago Mina Lorenzo,6594.0,,,,,,,1,From Throw In,Mathew Ryan,3240.0,Goalkeeper,72,Valencia,207,['b716c9b5-ad9b-44bd-a7e9-ce277100237d'],6,,,,,,,,,,,,,,,,,Valencia,207,00:25:06.988,Pass,
,,,,,,,,,,,,,,,,,,,,1.340119,,,,,,,,,,,,,4f47b706-6a94-4c0e-9269-82c9899cc8b2,1085,,"[54.2, 74.1]",3825736,25,,,,,-2.426501,,Right Foot,,,"[46.6, 67.5]",,Ground Pass,,10.0657835,,,Antonio Barragán Fernández,6663.0,,,,,,,1,From Throw In,Santiago Mina Lorenzo,6594.0,Left Midfield,72,Valencia,207,['459432fd-fdc9-49f5-b41a-50f896d43970'],10,,,,,,,,,,,,,,,,,Valencia,207,00:25:10.552,Pass,
,,,,,,,,,,,,,,,,,,,,1.31244,,,,,,,,,,,,,c63cf3ca-d00d-4b4e-8870-15c698caa1e7,1088,,"[44.3, 65.0]",3825736,25,,,,,-2.8764617,,Right Foot,,,"[29.2, 60.9]",,Ground Pass,,15.646725,,,Shkodran Mustafi,3638.0,,,,,,,1,From Throw In,Antonio Barragán Fernández,6663.0,Right Back,72,Valencia,207,['4be7e858-5022-498c-9d07-7fbdda2492a5'],13,,,,,,,,,,,,,,,,,Valencia,207,00:25:13.106,Pass,
,,,,,,,,,,,,,,,,,,,,1.979383,,,,,,,,,,,,,db8c5c97-afc4-4a30-85ec-3d765b2eb491,1092,,"[40.1, 77.7]",3825736,25,,,,,-0.017855246,,Right Foot,,,"[68.1, 77.2]",,High Pass,,28.004463,,,Santiago Mina Lorenzo,6594.0,,,,,,,1,From Throw In,Shkodran Mustafi,3638.0,Right Center Back,72,Valencia,207,['e5daa1e2-7d20-4b0b-9d2a-7e6d1dc97229'],18,,,,,,,,,,,,,,,,,Valencia,207,00:25:18.025,Pass,
,,,,,,,,,,,,,,,,,,,,2.23112,,,,,,,,,,,,,dc04c217-009b-42e3-af2c-8639eff39093,1096,,"[65.8, 75.1]",3825736,25,,,,,-1.2500232,,Left Foot,,,"[76.0, 44.4]",,High Pass,,32.350117,Incomplete,,Álvaro Negredo Sánchez,20542.0,,,,,,,1,From Throw In,Santiago Mina Lorenzo,6594.0,Left Midfield,72,Valencia,207,"['3bddd0c6-e0fa-4fb1-ab29-70427b16367d', '6553b5df-4d9d-487d-97bb-532cca5e1e71', 'e2a87d11-d6bd-434e-8c73-6ad1fe97561b']",21,,,,,,,,,,,,,,,,,Valencia,207,00:25:21.055,Pass,True
,,,,,,,,,,,,,,,,,,,,1.206896,,,,,,,,,,,,,3bddd0c6-e0fa-4fb1-ab29-70427b16367d,1099,,"[44.1, 35.7]",3825736,25,,,,True,-0.6496266,,,,,"[54.5, 27.8]",,High Pass,,13.060245,Incomplete,,Roberto Trashorras Gayoso,26848.0,,,,,,Recovery,1,From Throw In,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,72,Valencia,207,"['171563f1-e882-4d48-82b2-48933f121f6d', '5acef288-81df-467a-9f6d-8037c0410d90', 'a8c9dce4-0f91-483e-aecf-4984c1775ef2', 'dc04c217-009b-42e3-af2c-8639eff39093']",23,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:23.287,Pass,True
,,,,,,,,,,,,,,,,,,,,1.129023,,,,,,,,,,,,,5acef288-81df-467a-9f6d-8037c0410d90,1101,,"[65.6, 52.3]",3825736,25,,,,,-1.615927,,Right Foot,,,"[64.9, 36.8]",,Low Pass,,15.515799,,,André Filipe Tavares Gomes,10802.0,,,,,,Recovery,1,From Throw In,Daniel Parejo Muñoz,6595.0,Center Defensive Midfield,72,Valencia,207,"['3bddd0c6-e0fa-4fb1-ab29-70427b16367d', '92c205c1-5194-478a-b5bb-c6443c311129']",24,,,,,,,,,,,,,,,,,Valencia,207,00:25:24.493,Pass,
,,,,,,,,,,,,,,,,,,,,3.885104,,,,,,,,,,,,,b928fa30-c632-4064-bfa3-9101b98067fb,1104,,"[63.8, 33.5]",3825736,25,,,,,-0.4425611,,Left Foot,,,"[109.8, 11.7]",,High Pass,,50.904224,,,Rodrigo Moreno Machado,5718.0,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Center Midfield,72,Valencia,207,['1a94a348-d5a9-4c00-b13b-02a80c440344'],26,,,,,,,,,,,,,,,,,Valencia,207,00:25:26.916,Pass,
