50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.496504,,,,,,,,,,,,38a8afcd-f6b6-4460-ad05-d03ce20acd85,1153,,"[39.3, 7.5]",3825858,33,,,,,0.068269804,,Head,,,,"[51.0, 8.3]",,Low Pass,,11.727319,,,,Nicolás Ladislao Fedor Flores,26685.0,,,,,,1,From Throw In,Tiago Manuel Dias Correia,7900.0,Left Wing,85,Rayo Vallecano,360,['6da3b215-18fe-4fcc-9ebc-85973a73c9f3'],48,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:33:48.425,Pass,
,,,,,,,,,,,,,,,,0.537795,,,,,,,,,,,,656e93ca-52e3-4eb6-8b81-88af748d8367,1160,,"[49.3, 8.3]",3825858,33,,,,,0.83707625,,Right Foot,,,,"[54.8, 14.4]",,High Pass,,8.213404,,Incomplete,,,,,,,,,1,From Throw In,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,85,Rayo Vallecano,360,['64e80451-6d2b-4a39-a7c1-03e15ea1f003'],50,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:33:50.848,Pass,
,,,,,,,,,,,,,,,,1.296653,,,,,,,,,,,,64e80451-6d2b-4a39-a7c1-03e15ea1f003,1161,,"[65.3, 65.7]",3825858,33,,,,,-0.32523486,,Head,,,,"[73.9, 62.8]",,Low Pass,,9.075792,,Incomplete,,Gonzalo Escalante,6712.0,,,,,Recovery,1,From Throw In,Mauro Javier Dos Santos,6837.0,Right Center Back,85,Rayo Vallecano,360,"['3199cabf-d075-414d-a01c-33ce627f023a', '656e93ca-52e3-4eb6-8b81-88af748d8367', '6d639168-c7eb-44b1-b88e-92aaf5cce811']",51,,,,,,,,,,,,,,,,,Eibar,322,00:33:51.386,Pass,
,,,,,,,,,,,,,,,,1.643918,,,,,,,,,,,,31b2d255-661a-4035-8b91-85577c3918d2,1173,,"[3.5, 65.5]",3825858,34,,,,,0.28827024,,Right Foot,,,,"[35.2, 74.9]",,High Pass,,33.06433,,,,Ander Capa Rodríguez,6699.0,,,,,,1,From Throw In,Asier Riesgo Unamuno,10763.0,Goalkeeper,85,Rayo Vallecano,360,['56151b42-ea9b-4646-a281-a16e51ceb28f'],1,,,,,,,,,,,,,,,,,Eibar,322,00:34:01.958,Pass,
,,,,,,,,,,,,,,,,2.328567,,,,,,,,,,,,31659c15-f8e0-4a4b-86d8-d476921f5658,1176,,"[34.5, 74.7]",3825858,34,,,,,-0.6056887,,Right Foot,,,,"[70.6, 49.7]",,High Pass,,43.91139,,Incomplete,,Iván Ramis Barrios,6778.0,,,,,,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,85,Rayo Vallecano,360,"['9421a220-574b-4599-aa48-fed2bfb03853', 'f58e4284-20b5-4822-ba2e-8b899b3baae4']",4,,,,,,,,,,,,,,,,,Eibar,322,00:34:04.180,Pass,
,,,,,,,,,,,,,,,,2.629899,,,,,,,,,,,,f58e4284-20b5-4822-ba2e-8b899b3baae4,1178,,"[49.5, 30.4]",3825858,34,,,,,-0.5214926,,Right Foot,,,,"[77.0, 14.6]",,High Pass,,31.715769,,,,Nicolás Ladislao Fedor Flores,26685.0,,,,,Recovery,1,From Throw In,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,85,Rayo Vallecano,360,"['2d5a5d98-08b6-48c9-96ee-46eae1e26c2b', '31659c15-f8e0-4a4b-86d8-d476921f5658']",6,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:06.509,Pass,
,,,,,,,,,,,,,,,,1.179118,,,,,,,,,,,,7c804b9a-033f-44a8-9a1b-af76d4f83eb1,1180,,"[77.2, 14.4]",3825858,34,,,,,-0.71200085,,Head,,,,"[84.5, 8.1]",,Low Pass,,9.642613,,,,Tiago Manuel Dias Correia,7900.0,,,,,,1,From Throw In,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,85,Rayo Vallecano,360,['0c23f54b-6080-4623-83e6-80f8a8df873f'],9,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:09.138,Pass,
,,,,,,,,,,,,,,,,1.427059,,,,,,,,,,,,e352ab58-00c0-4353-9790-6ab557a53d7c,1183,,"[91.6, 6.3]",3825858,34,,,,,2.6382637,,Right Foot,,,,"[75.8, 15.0]",,Ground Pass,,18.036907,,,,Roberto Trashorras Gayoso,26848.0,,,,,,1,From Throw In,Tiago Manuel Dias Correia,7900.0,Left Wing,85,Rayo Vallecano,360,['a48b423c-9cd4-4614-8574-1fd3ad21f968'],13,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:13.531,Pass,
,,,,,,,,,,,,,,,,2.694711,,,,,,,,,,,,5e7b229a-c3a9-495a-9bfa-5c15862df74a,1186,,"[71.0, 13.3]",3825858,34,,,,,1.6113385,,Right Foot,,,,"[68.7, 70.0]",,High Pass,,56.74663,,,,Roberto Román Triguero,6914.0,,True,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,85,Rayo Vallecano,360,['86038f47-ae6c-48dc-8622-00d2508e8a67'],16,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:16.296,Pass,
,,,,,,,,,,,,,,,,1.577639,,,,,,,,,,,,d31c0fcf-6a84-45a5-a5f8-16a3b0a06db7,1190,,"[79.5, 60.0]",3825858,34,,,,,0.55310917,,Right Foot,,,,"[91.0, 67.1]",,Ground Pass,,13.515177,,,,Francisco Medina Luna,26797.0,,,,,,1,From Throw In,Roberto Román Triguero,6914.0,Right Back,85,Rayo Vallecano,360,"['1a7aa208-11b6-4608-abfa-1542ea2d5cc9', '65c7a594-5454-441b-85ed-e4c5b9ed2084']",22,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:22.465,Pass,True
,,,,,,,,,,,,,,,,3.002173,,,,,,,,,,,,764d68d0-1059-4356-8e43-f54c9330abd8,1194,,"[78.3, 63.7]",3825858,34,,,,,-1.0699277,,Left Foot,,,,"[106.0, 13.1]",,High Pass,,57.685787,,,,Tiago Manuel Dias Correia,7900.0,,True,,,,1,From Throw In,Francisco Medina Luna,26797.0,Right Wing,85,Rayo Vallecano,360,['91e2e0eb-54cf-4844-9ff7-2d1d3186db11'],26,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:26.589,Pass,
,,,,,,,,,,,,,,,,1.748876,,,,,,,,,,,,1caf6a63-fd84-4829-8918-382444a86e67,1200,,"[22.6, 80.0]",3825858,34,,,,,-2.3523922,,,,,,"[9.5, 66.8]",,Low Pass,,18.597042,,,,Mauro Javier Dos Santos,6837.0,,,,,Throw-in,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,86,Eibar,322,['9a42fa1b-2216-4a94-b9df-b2ff13c76512'],48,,,,,,,,,,,,,,,,,Eibar,322,00:34:48.657,Pass,
,,,,,,,,,,,,,,,,3.864487,,,,,,,,,,,,40be539a-e8ea-4876-ae3a-fb6948feffc1,1203,,"[10.4, 68.4]",3825858,34,,,,,-0.35793385,,Right Foot,,,,"[49.7, 53.7]",,High Pass,,41.959267,,Unknown,,Josip Radošević,24453.0,,,,,,1,From Throw In,Mauro Javier Dos Santos,6837.0,Right Center Back,86,Eibar,322,['e00cab5c-9785-4362-a491-dc766aa4604a'],51,,,,,,,,,,,,,,,,,Eibar,322,00:34:51.606,Pass,
,,,,,,,,,,,,,,,,2.327185,,,,,,,,,,,,4ebf6868-e610-4bf1-8780-51b560731ec5,1208,,"[48.5, 50.7]",3825858,34,,,,,-1.3884017,,Right Foot,,,,"[56.8, 5.7]",,Ground Pass,,45.759045,,,,David Juncà Reñé,6776.0,,True,,,Free Kick,1,From Free Kick,Josip Radošević,24453.0,Left Center Midfield,87,Eibar,322,['6a118ae8-3a1f-4e2c-8e5e-df9951e656ff'],59,,,,,,,,,,,,,,,,,Eibar,322,00:34:59.157,Pass,
,,,,,,,,,,,,,,,,2.743812,,,,,,,,,,,,082929b3-74de-4c0e-b3f1-573e0d53645d,1211,,"[74.9, 4.1]",3825858,35,,,,,0.9028832,ffaaaa59-a9ec-4f03-91c9-53ab7a13e831,Left Foot,,,,"[108.9, 47.2]",True,High Pass,,54.89636,,,,Gonzalo Escalante,6712.0,,True,,,,1,From Free Kick,David Juncà Reñé,6776.0,Left Back,87,Eibar,322,['1fa291c2-b757-4fa5-9407-9fcd3cb27007'],3,,,,,,,,,,,,,,,,,Eibar,322,00:35:03.832,Pass,
,,,,,,,,,,,,,,,,2.638966,,,,,,,,,,,,a7b74048-ddf5-40b6-b16b-0b1f4d0d92d2,1215,,"[61.0, 40.1]",3825858,36,,True,,,2.1532176,,Right Foot,,,,"[44.6, 65.0]",,Ground Pass,,29.8156,,,,Roberto Román Triguero,6914.0,,,,,Kick Off,1,From Kick Off,Aras Özbiliz,16073.0,Center Attacking Midfield,88,Rayo Vallecano,360,['0cf816bb-b5a5-4c04-b6f6-b2ba350cbecb'],11,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:36:11.630,Pass,
,,,,,,,,,,,,,,,,1.396107,,,,,,,,,,,,ea646820-1b64-4ad9-8067-4952cf7bbc7a,1217,,"[43.9, 62.7]",3825858,36,,,,,-2.0252419,,Right Foot,,,,"[37.5, 49.6]",,Ground Pass,,14.579781,,,,Manuel Rolando Iturra Urrutia,6743.0,,,,,,1,From Kick Off,Roberto Román Triguero,6914.0,Right Back,88,Rayo Vallecano,360,['06b78b9b-bf65-45d9-943c-f143532a544c'],14,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:36:14.993,Pass,
,,,,,,,,,,,,,,,,1.129582,,,,,,,,,,,,89c6e2df-07fa-4c51-8278-7aa5dab3f806,1220,,"[42.5, 47.3]",3825858,36,,,,,0.96479565,,Right Foot,,,,"[50.4, 58.7]",,Ground Pass,,13.869751,,,,Roberto Trashorras Gayoso,26848.0,,,,,,1,From Kick Off,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,88,Rayo Vallecano,360,['288dd555-3119-421f-95a6-fee80ccc25b7'],19,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:36:19.629,Pass,
,,,,,,,,,,,,,,,,1.498079,,,,,,,,,,,,56e7b148-5338-4ea9-80f4-6708b4513a54,1224,,"[48.9, 58.3]",3825858,36,,,,,3.0808938,,Right Foot,,,,"[30.8, 59.4]",,Ground Pass,,18.133394,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,1,From Kick Off,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,88,Rayo Vallecano,360,"['ba304249-a040-43bf-ba19-1648d2bac0f0', 'e1d9190f-4167-4f80-894a-0d84836dffc1']",21,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:36:21.228,Pass,True
,,,,,,,,,,,,,,,,3.016759,,,,,,,,,,,,8dc6e0d2-55bb-420b-b5e5-96df87971ff6,1227,,"[40.8, 59.4]",3825858,36,,,,,0.2724399,,Right Foot,,,,"[99.5, 75.8]",,High Pass,,60.94793,,,,Francisco Medina Luna,26797.0,,,,,,1,From Kick Off,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,88,Rayo Vallecano,360,['b3809094-c3d0-45aa-b83d-062a50ad0110'],25,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:36:25.251,Pass,
,,,,,,,,,,,,,,,,1.890507,,,,,,,,,,,,ea31f8b2-41c3-456a-b0a0-2fae2821f204,1230,,"[20.8, 0.1]",3825858,36,,,,,0.14574812,,,,,,"[42.6, 3.3]",,High Pass,,22.033611,,Incomplete,,,,,,,,Throw-in,1,From Throw In,David Juncà Reñé,6776.0,Left Back,89,Eibar,322,['4bc935d8-7893-4cdc-9e73-bc3df580b8a1'],49,,,,,,,,,,,,,,,,,Eibar,322,00:36:49.266,Pass,
,,,,,,,,,,,,,,,,2.033852,,,,,,,,,,,,fb441832-77e0-4ab6-a326-3a677fc7b0b9,1244,,"[101.6, 76.4]",3825858,37,,,,,-1.2720009,,Right Foot,True,,,"[116.2, 29.0]",,High Pass,,49.59758,,Unknown,,Roberto Román Triguero,6914.0,,True,,,Free Kick,1,From Free Kick,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,91,Rayo Vallecano,360,['f89bb41a-439b-467a-9b1d-d0324b0f54b5'],38,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:37:38.937,Pass,
,,,,,,,,,,,,,,,,3.015159,,,,,,,,,,,,e1c6f66d-61d7-463e-8bda-d13ec4aeb6c1,1248,,"[15.4, 48.2]",3825858,38,,,,,-0.40573105,,Right Foot,,,,"[72.9, 23.5]",,High Pass,,62.58067,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,92,Eibar,322,['4c96bb47-fde6-4fcb-8abd-a7108fedbca2'],7,,,,,,,,,,,,,,,,,Eibar,322,00:38:07.677,Pass,
,,,,,,,,,,,,,,,,1.504363,,,,,,,,,,,,4c96bb47-fde6-4fcb-8abd-a7108fedbca2,1249,,"[47.2, 56.6]",3825858,38,,,,,-0.9585351,,Head,,,,"[56.4, 43.5]",,High Pass,,16.00781,,,,Aras Özbiliz,16073.0,,,,,Recovery,1,Regular Play,Francisco Medina Luna,26797.0,Right Wing,93,Rayo Vallecano,360,"['5b8f6c60-fe65-4199-89cb-7e40b7b6dbd2', 'e1c6f66d-61d7-463e-8bda-d13ec4aeb6c1']",10,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:10.692,Pass,
,,,,,,,,,,,,,,,,0.306902,,,,,,,,,,,,51afc39b-c0c0-45f0-872f-87ec25d3b4b3,1251,,"[56.2, 42.3]",3825858,38,,,,,2.5231647,,Head,,,,"[51.0, 46.0]",,Low Pass,,6.382006,,Incomplete,,,,,,,,,1,Regular Play,Aras Özbiliz,16073.0,Center Attacking Midfield,93,Rayo Vallecano,360,['a29e7c7b-a4db-46a6-a6ad-d39065699a0a'],12,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:12.276,Pass,
,,,,,,,,,,,,,,,,0.021388,,,,,,,,,,,,74a16953-7d96-44fe-977d-27f821ac1095,1253,,"[64.7, 40.9]",3825858,38,,,,,-0.0066224197,,Right Foot,,,,"[94.9, 40.7]",,High Pass,,30.200663,,Incomplete,,Borja González Tomás,6566.0,,,,,Recovery,1,Regular Play,Gonzalo Escalante,6712.0,Right Center Midfield,93,Rayo Vallecano,360,"['4b52ca8b-90fb-48b0-99fe-474786a26504', 'aa797a0e-ba42-4fa5-8dc8-55ae2246751c']",13,,,,,,,,,,,,,,,,,Eibar,322,00:38:13.566,Pass,
,,,,,,,,,,,,,,,,3.802132,,,,,,,,,,,,e083cf47-533a-4860-8f89-1dc72f4245c5,1257,,"[68.3, 18.9]",3825858,38,,,,,-0.65451103,,Head,,,,"[92.8, 0.1]",,Low Pass,,30.881872,,Out,,,,,,,,Recovery,1,Regular Play,David Juncà Reñé,6776.0,Left Back,93,Rayo Vallecano,360,,18,,,,,,,,,,,,,,,,,Eibar,322,00:38:18.723,Pass,
,,,,,,,,,,,,,,,,2.601747,,,,,,,,,,,,0f0e1d4f-a9ed-4916-9178-7606c035fbde,1258,,"[42.9, 80.0]",3825858,38,,,,,-0.19142549,,,,,,"[68.7, 75.0]",,High Pass,,26.280031,,,,Nicolás Ladislao Fedor Flores,26685.0,,,,,Throw-in,1,From Throw In,Roberto Román Triguero,6914.0,Right Back,94,Rayo Vallecano,360,['084a79ed-2741-49d7-b1f8-67d531a708c8'],33,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:33.542,Pass,
,,,,,,,,,,,,,,,,0.930147,,,,,,,,,,,,6dff1230-95dd-4893-b43c-e55152e2d0ef,1261,,"[69.5, 74.4]",3825858,38,,,,True,-1.2207514,,,,,,"[71.8, 68.1]",,Low Pass,,6.706713,,,,Francisco Medina Luna,26797.0,,,,,,1,From Throw In,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,94,Rayo Vallecano,360,"['1d2a54c2-52a7-492b-9984-8a1ba7f97a04', '2a506a75-c255-468b-8da6-2a04113ef047']",36,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:36.184,Pass,True
,,,,,,,,,,,,,,,,1.007824,,,,,,,,,,,,8cad090a-a6a5-48e1-957c-1fa44d377cb7,1270,,"[6.4, 10.7]",3825858,38,,,,,0.25269625,,Left Foot,,,,"[27.7, 16.2]",,Low Pass,,21.998636,,Incomplete,,,,,,,,,1,From Throw In,Mauro Javier Dos Santos,6837.0,Right Center Back,94,Rayo Vallecano,360,['e5c2de01-1890-4ed9-a663-57ffb4fef1b6'],42,,,,,,,,,,,,,,,,,Eibar,322,00:38:42.815,Pass,
,,,,,,,,,,,,,,,,1.556227,,,,,,,,,,,,d0e768a9-3d50-4011-a240-3ea6d1d52d47,1273,,"[92.4, 63.7]",3825858,38,,,,,-0.94389355,,Right Foot,True,,,"[112.9, 35.4]",,High Pass,,34.944813,,Incomplete,,,,,,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,94,Rayo Vallecano,360,['389a1935-f886-456d-af1a-76cd5f648696'],45,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:45.022,Pass,
,,,,,,,,,,,,,,,,1.490329,,,,,,,,,,,,04ce3750-b62d-4045-88fe-d7954979fd93,1275,,"[120.0, 0.1]",3825858,39,,,,,1.6625477,,Right Foot,,,,"[116.2, 41.4]",,High Pass,True,41.47445,,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Tiago Manuel Dias Correia,7900.0,Left Wing,95,Rayo Vallecano,360,['08949d6f-aa3d-4ec6-a5f0-876068000870'],5,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:39:05.213,Pass,
,,,,,,,,,,,,,,,,3.539965,,,,,,,,,,,,9c6779b1-e4a5-419d-84cc-2f8a1ed7d22f,1281,,"[6.0, 44.0]",3825858,39,,,,,-0.33252957,,Right Foot,,,,"[78.1, 19.1]",,High Pass,,76.27857,,,,Adrián González Morales,6557.0,,,,,Goal Kick,1,From Goal Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,96,Eibar,322,['eb8fa38d-68e7-40c5-92d8-85340eefbee3'],38,,,,,,,,,,,,,,,,,Eibar,322,00:39:38.218,Pass,
,,,,,,,,,,,,,,,,2.270906,,,,,,,,,,,,4af449bd-0ba6-4634-be75-cd8eacab767a,1283,,"[78.1, 19.1]",3825858,39,,,,True,0.14920954,,,,,,"[108.7, 23.7]",,Low Pass,,30.94382,,Incomplete,,Borja González Tomás,6566.0,,,,,,1,From Goal Kick,Adrián González Morales,6557.0,Left Midfield,96,Eibar,322,"['2eed5c09-cf89-414d-8233-388c5a73306b', '92b33a61-b8e2-49b7-950a-fe35bbcc1bcd', 'c87d037e-9514-4084-ad07-5fdeca05ffc8']",41,,,,,,,,,,,,,,,,,Eibar,322,00:39:41.758,Pass,True
,,,,,,,,,,,,,,,,0.875005,,,,,,,,,,,,1a819755-b4ce-423a-a873-149c0a64fa87,1288,,"[92.2, 0.1]",3825858,39,,True,,,2.8906455,,,,,,"[48.9, 11.2]",,Low Pass,,44.70011,,,,Iván Ramis Barrios,6778.0,,,,,Throw-in,1,From Throw In,David Juncà Reñé,6776.0,Left Back,97,Eibar,322,['553e2dd0-c172-4144-bf0f-6f26134c0a46'],54,,,,,,,,,,,,,,,,,Eibar,322,00:39:54.088,Pass,
,,,,,,,,,,,,,,,,1.531435,,,,,,,,,,,,0a6479d7-7041-4739-a134-33501d97b7fd,1290,,"[48.9, 11.8]",3825858,39,,,,,1.6872032,,Right Foot,,,,"[46.0, 36.6]",,Ground Pass,,24.96898,,,,Mauro Javier Dos Santos,6837.0,,,,,,1,From Throw In,Iván Ramis Barrios,6778.0,Left Center Back,97,Eibar,322,['0de86b6c-8593-4e5a-b374-b5fa28180135'],56,,,,,,,,,,,,,,,,,Eibar,322,00:39:56.262,Pass,
,,,,,,,,,,,,,,,,1.996897,,,,,,,,,,,,a324c3e0-77d3-4b3b-85b6-f46c506c82e0,1296,,"[66.0, 67.2]",3825858,40,,,,,-0.42896122,,Right Foot,,,,"[104.7, 49.5]",,High Pass,,42.55561,,,,Gonzalo Escalante,6712.0,,,,,Free Kick,1,From Free Kick,Mauro Javier Dos Santos,6837.0,Right Center Back,98,Eibar,322,['13854310-c492-4b45-b87c-a08644ae23d8'],29,,,,,,,,,,,,,,,,,Eibar,322,00:40:29.916,Pass,
,,,,,,,,,,,,,,,,1.651562,,,,,,,,,,,,81e1fc0d-12d5-470b-998f-14bf8683df89,1298,,"[104.7, 49.5]",3825858,40,,,,True,-0.61018014,,,,,,"[117.0, 40.9]",,High Pass,,15.008331,,Incomplete,,,,,,,,,1,From Free Kick,Gonzalo Escalante,6712.0,Right Center Midfield,98,Eibar,322,"['8ef5d9a7-227a-4ad2-ad0b-a691b059d0b9', 'e3dbd72f-e84e-4610-b237-c93054153c23']",31,,,,,,,,,,,,,,,,,Eibar,322,00:40:31.913,Pass,True
,,,,,,,,,,,,,,,,2.144451,,,,,,,,,,,,5dc1e5be-4098-48e4-8b59-f234f29bdee6,1302,,"[5.2, 37.1]",3825858,40,,,,,-0.6983702,,Keeper Arm,,,,"[21.4, 23.5]",,Ground Pass,,21.151833,,,,Diego Javier Llorente Ríos,6713.0,,,,,,1,From Free Kick,Yoel Rodríguez Oterino,10612.0,Goalkeeper,98,Eibar,322,['94cc17fb-670c-43c4-b654-b466ae3bc28a'],41,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:40:41.026,Pass,
,,,,,,,,,,,,,,,,2.191143,,,,,,,,,,,,60d933ff-53d4-47ed-b4a9-72341e95901f,1305,,"[27.1, 14.2]",3825858,40,,,,,0.13202432,,Left Foot,,,,"[76.8, 20.8]",,High Pass,,50.136314,,Incomplete,,,,,,,,,1,From Free Kick,Diego Javier Llorente Ríos,6713.0,Left Center Back,98,Eibar,322,['63ae85c1-c2fb-4a4f-a98a-49fbc13a9ee3'],45,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:40:45.143,Pass,
,,,,,,,,,,,,,,,,1.365847,,,,,,,,,,,,63ae85c1-c2fb-4a4f-a98a-49fbc13a9ee3,1307,,"[43.3, 59.3]",3825858,40,,,,True,-0.86217004,,,,,,"[49.9, 51.6]",,High Pass,,10.141499,,,,Daniel García Carrillo,6775.0,,,,,Recovery,1,From Free Kick,Mauro Javier Dos Santos,6837.0,Right Center Back,98,Eibar,322,"['529333f8-d35c-412d-b8c0-4c3c1c118828', '60d933ff-53d4-47ed-b4a9-72341e95901f', '9c94673b-d76b-4af9-8bb8-7d9e3829a327']",47,,,,,,,,,,,,,,,,,Eibar,322,00:40:47.334,Pass,True
,,,,,,,,,,,,,,,,0.836517,,,,,,,,,,,,de55e2ef-513f-4e0d-b22e-e502479caa08,1310,,"[49.9, 56.4]",3825858,40,,,,,1.4810381,,Right Foot,,,,"[50.8, 66.4]",,Ground Pass,,10.040419,,,,Gonzalo Escalante,6712.0,,,,,,1,From Free Kick,Daniel García Carrillo,6775.0,Center Defensive Midfield,98,Eibar,322,['034b80a4-e3b4-4195-b51d-7fd3e4aba62f'],50,,,,,,,,,,,,,,,,,Eibar,322,00:40:50.003,Pass,
,,,,,,,,,,,,,,,,0.755889,,,,,,,,,,,,95e9dcd8-8462-4416-ae7a-2055e84d59f3,1314,,"[85.1, 65.9]",3825858,40,,,,,-0.6444472,,Right Foot,,,,"[102.0, 53.2]",,Ground Pass,,21.140009,,Pass Offside,,Borja González Tomás,6566.0,,,,,,1,From Free Kick,Gonzalo Escalante,6712.0,Right Center Midfield,98,Eibar,322,['bbc5923b-f462-4cdd-9b28-82df510c325f'],56,,,,,,,,,,,,,,,,,Eibar,322,00:40:56.437,Pass,
,,,,,,,,,,,,,,,,1.727571,,,,,,,,,,,,de3db697-fdd6-4d43-aebf-428c9cace56c,1316,,"[9.1, 39.0]",3825858,41,,True,,,0.69888,,Right Foot,,,,"[30.4, 56.9]",,Ground Pass,,27.822653,,,,Roberto Trashorras Gayoso,26848.0,,,,,Free Kick,1,From Free Kick,Yoel Rodríguez Oterino,10612.0,Goalkeeper,99,Rayo Vallecano,360,['7ad0bac0-937e-42e6-8b5c-3cd36ba7d55e'],18,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:41:18.839,Pass,
,,,,,,,,,,,,,,,,1.899003,,,,,,,,,,,,abe34a1e-28c1-42aa-9bc6-95a82029b69e,1319,,"[33.5, 55.8]",3825858,41,,,,,-1.9436449,,Right Foot,,,,"[22.9, 28.7]",,Ground Pass,,29.099312,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,1,From Free Kick,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,99,Rayo Vallecano,360,"['150792fe-295b-4737-9852-c3f16d92c793', '654b87ca-ff4c-45e5-8c05-1ac35ed6be80']",22,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:41:22.288,Pass,True
,,,,,,,,,,,,,,,,1.369156,,,,,,,,,,,,5a4bc639-a8d1-4ca7-b1ce-43f7b2f2a22e,1322,,"[23.1, 27.9]",3825858,41,,,,,-1.2571757,,Right Foot,,,,"[29.1, 9.4]",,Ground Pass,,19.44865,,,,Diego Javier Llorente Ríos,6713.0,,,,,,1,From Free Kick,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,99,Rayo Vallecano,360,['01f23730-3779-4fbe-a479-d0bed1deb45d'],24,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:41:24.670,Pass,
,,,,,,,,,,,,,,,,1.812717,,,,,,,,,,,,0b6c1030-7c31-478c-ba9d-67dd830cf0b7,1325,,"[29.1, 9.4]",3825858,41,,,,,0.09065989,,Right Foot,,,,"[56.6, 11.9]",,Ground Pass,,27.613403,,Incomplete,,,,,,,,,1,From Free Kick,Diego Javier Llorente Ríos,6713.0,Left Center Back,99,Rayo Vallecano,360,['6d2e57ed-58c9-4086-8ac5-c6db60b33b67'],26,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:41:26.147,Pass,
,,,,,,,,,,,,,,,,1.125396,,,,,,,,,,,,43a5deec-f97d-4e83-b2bf-0632f735fdc2,1329,,"[77.2, 75.3]",3825858,41,,,,,-1.1972991,,Right Foot,,,,"[83.0, 60.5]",,Ground Pass,,15.895911,,,,Takashi Inui,5687.0,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,100,Eibar,322,"['65f79733-18b1-4d91-a6e1-230fafb5686a', '724537ec-eeb2-40d9-b3f6-2b6687e14bda']",29,,,,,,,,,,,,,,,,,Eibar,322,00:41:29.844,Pass,True
