ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.604974,,,,,,,,,,,,,,08e97f15-f16e-4552-97af-5009b94145ec,3363,,"[73.8, 75.5]",3825652,88,,,,,-1.4278922,,Right Foot,,,"[75.8, 61.6]",,Ground Pass,,14.043148,,,,Willian José da Silva,6721.0,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Midfield,205,Las Palmas,208,['6f6498ba-3546-467a-b86a-0af2389d7058'],43,,,,,,,,,,,,,,,,,Las Palmas,208,00:43:43.475,Pass,
,,,,,,,,,,,,,,0.51203,,,,,,,,,,,,,,6bfc6dbb-116f-4bbb-bfb2-07c45b96cdc1,3365,,"[75.8, 61.6]",3825652,88,,,,,2.5142844,,Left Foot,,,"[71.8, 64.5]",,Ground Pass,,4.9406476,,,,Juan Carlos Valerón Santana,15602.0,,,,,,2,Regular Play,Willian José da Silva,6721.0,Left Center Forward,205,Las Palmas,208,['22532e6a-b524-4399-868a-71ec4335eade'],44,,,,,,,,,,,,,,,,,Las Palmas,208,00:43:44.080,Pass,
,,,,,,,,,,,,,,1.276484,,,,,,,,,,,,,,d08c8dd5-9b31-4dc1-903c-10245fb72bcc,3368,,"[71.8, 64.5]",3825652,88,,,,,-0.5404195,,Right Foot,,,"[77.3, 61.2]",,Ground Pass,,6.4140472,,,,Willian José da Silva,6721.0,,,,,,2,Regular Play,Juan Carlos Valerón Santana,15602.0,Right Center Forward,205,Las Palmas,208,['7e727366-c76a-461d-bdcf-137bc8e86b99'],44,,,,,,,,,,,,,,,,,Las Palmas,208,00:43:44.658,Pass,
,,,,,,,,,,,,,,0.119458,,,,,,,,,,,,,,604eeb72-d087-4e4f-ae73-22a1f83f3536,3370,,"[77.3, 61.2]",3825652,88,,,,,0.9272952,,Right Foot,,,"[79.1, 63.6]",,Low Pass,,3.0,,Incomplete,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,2,Regular Play,Willian José da Silva,6721.0,Left Center Forward,205,Las Palmas,208,"['443f6d7e-c2e2-45bb-ab1a-66378713a78d', '9df29458-5355-43ab-9e9e-6c9e94dc1534']",45,,,,,,,,,,,,,,,,,Las Palmas,208,00:43:45.934,Pass,
,,,,,,,,,,,,,,2.16856,,,,,,,,,,,,,,c70d351a-ca85-46cf-ae99-70e07e703f1d,3374,,"[45.5, 17.9]",3825652,88,,,,,2.3114483,,Left Foot,,,"[29.5, 35.4]",,Ground Pass,,23.711811,,,,Diego Antonio Reyes Rosales,16539.0,,,,,Recovery,2,Regular Play,Sergio Canales Madrazo,6673.0,Left Wing,206,Real Sociedad,210,"['2a430938-6998-4188-bfe5-cfeec63cdb1d', '8aebbdd7-5d71-4082-a28b-0c9c3e667fcb']",47,,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:47.409,Pass,True
,,,,,,,,,,,,,,1.253816,,,,,,,,,,,,,,14ab3a05-e876-4076-8de6-583277ec92f1,3377,,"[29.5, 35.4]",3825652,88,,,,,-1.3649621,,Right Foot,,,"[31.4, 26.3]",,Ground Pass,,9.296236,,,,Íñigo Martínez Berridi,6665.0,,,,,,2,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,206,Real Sociedad,210,['57f4c556-147b-4f5f-90d1-3b59193ba2a0'],49,,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:49.818,Pass,
,,,,,,,,,,,,,,2.139264,,,,,,,,,,,,,,1eb6ba1e-2df0-4467-bf2d-c352121b4af3,3380,,"[28.9, 26.1]",3825652,88,,,,,2.6681573,,Left Foot,,,"[4.5, 38.6]",,Ground Pass,,27.415506,,,,Gerónimo Rulli,6694.0,,,,,,2,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,206,Real Sociedad,210,['12a56306-df1e-451c-9c2c-c4b5dca0e382'],51,,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:51.152,Pass,
,,,,,,,,,,,,,,1.348766,,,,,,,,,,,,,,977a40c6-5693-440a-b818-45c2b3eedce8,3383,,"[8.8, 38.8]",3825652,88,,,,,0.67701626,,Left Foot,,,"[19.5, 47.4]",,Ground Pass,,13.727709,,,,Diego Antonio Reyes Rosales,16539.0,,,,,,2,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,206,Real Sociedad,210,['f54ae5cc-0041-47ff-8b47-6d06eec39e33'],55,,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:55.481,Pass,
,,,,,,,,,,,,,,1.751452,,,,,,,,,,,,,,e513a592-d181-4a89-8f75-d34055c44f41,3385,,"[22.5, 50.7]",3825652,88,,True,,,-0.6007138,,Right Foot,,,"[27.9, 47.0]",,Ground Pass,,6.545991,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,2,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,206,Real Sociedad,210,['8b0d39c0-3430-4cd3-b928-6579fb916718'],59,,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:59.701,Pass,
,,,,,,,,,,,,,,1.160161,,,,,,,,,,,,,,8197e857-02d3-4b65-9126-c3a98716a14e,3387,,"[34.6, 54.6]",3825652,89,,,,,0.58075637,,Right Foot,,,"[47.4, 63.0]",,Ground Pass,,15.310127,,,,Xabier Prieto Argarate,6690.0,,,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,206,Real Sociedad,210,['f2e152b2-6b34-4239-894f-a9a9e5cbfedc'],2,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:02.415,Pass,
,,,,,,,,,,,,,,1.060598,,,,,,,,,,,,,,ef356dc3-5e5c-4bc7-905a-7bc888496adf,3390,,"[47.7, 63.0]",3825652,89,,,,,2.5101392,,Right Foot,,,"[41.0, 67.9]",,Ground Pass,,8.300602,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,206,Real Sociedad,210,['8ffbc93f-6195-4172-95b9-cdf141b282bc'],3,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:03.687,Pass,
,,,,,,,,,,,,,,1.248808,,,,,,,,,,,,,,ab79f945-ec1e-41d1-987b-8106a6c5d6d5,3393,,"[60.7, 67.7]",3825652,89,,,,,0.5465977,,Right Foot,,,"[77.3, 77.8]",,Ground Pass,,19.43116,,,,Carlos Martínez Díez,8724.0,,,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,206,Real Sociedad,210,['98eb65a7-8135-4ef8-87a8-d89bc413d53a'],11,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:11.164,Pass,
,,,,,,,,,,,,,,1.157069,,,,,,,,,,,,,,0e07ba98-b07b-44f3-9622-40dba7a143f0,3397,,"[92.2, 77.8]",3825652,89,,,,,-1.885554,,Right Foot,,,"[90.8, 73.5]",,Ground Pass,,4.5221677,,,,Xabier Prieto Argarate,6690.0,,,,,,2,Regular Play,Carlos Martínez Díez,8724.0,Right Back,206,Real Sociedad,210,"['3f958f00-9955-4690-950e-f6eca0fa31e1', 'a1b10afa-f4e4-4c07-894f-6cb8a0036ffd']",14,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:14.503,Pass,True
,,,,,,,,,,,,,,1.298926,,,,,,,,,,,,,,4ef8fca6-932a-4365-ba14-4ac74f4ab392,3401,,"[85.1, 64.7]",3825652,89,,,,,-0.8259487,,Left Foot,True,,"[105.2, 42.9]",,High Pass,,29.65215,,Incomplete,,Imanol Agirretxe Arruti,6677.0,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,206,Real Sociedad,210,"['58a656bd-6ae1-40e0-a613-7beb8a7f2cfd', '784a1525-96f4-40e4-8a8e-1213976c03d5']",20,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:20.447,Pass,
,,,,,,,,,,,,,,1.510505,,,,,,,,,,,,,,cd8f829e-9a78-442d-bf2f-2540ac1bfbd9,3404,,"[120.0, 80.0]",3825652,89,,,,,-1.7027483,,Left Foot,,,"[114.2, 36.3]",,High Pass,True,44.083218,,Incomplete,,Íñigo Martínez Berridi,6665.0,,True,Inswinging,,Corner,2,From Corner,Sergio Canales Madrazo,6673.0,Left Wing,207,Real Sociedad,210,"['1d7a3dc7-d008-4491-8614-c5adc04b76d2', '64a02f7b-2353-4740-bdb7-53fa04d56529']",41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:41.254,Pass,
,,,,,,,,,,,,,,4.547787,,,,,,,,,,,,,,495373e5-6fa4-4b67-9d82-1fb932d53b48,3410,,"[11.4, 37.8]",3825652,89,,,,,0.8807828,,Right Foot,,,"[45.9, 79.6]",,High Pass,,54.198616,,Out,,,,,True,,,,2,From Corner,Willian José da Silva,6721.0,Left Center Forward,207,Real Sociedad,210,,45,,,,,,,,,,,,,,,,,Las Palmas,208,00:44:45.303,Pass,
,,,,,,,,,,,,,,2.19751,,,,,,,,,,,,,,ad755f63-ff82-485a-a043-f43970d0ea37,3411,,"[76.5, 0.1]",3825652,89,,,,,2.7262268,,,,,"[57.0, 8.7]",,Low Pass,,21.312202,,,,Rubén Pardo Gutiérrez,6899.0,,,,,Throw-in,2,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,208,Real Sociedad,210,['85136181-bffe-4c9c-abe2-f3887c956929'],57,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:57.371,Pass,
,,,,,,,,,,,,,,2.950586,,,,,,,,,,,,,,d582fe10-5193-41e2-afd8-24bfefe0fc2e,3414,,"[62.9, 24.9]",3825652,90,,,,,1.0625876,10935172-5f14-4d5d-81a1-c13516332e96,Right Foot,,,"[92.7, 78.4]",,High Pass,,61.239613,,,,Sergio Canales Madrazo,6673.0,True,True,,,,2,From Throw In,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,208,Real Sociedad,210,['88d4c8a4-b74b-4ba0-a948-5eb1e2b56da5'],3,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:03.161,Pass,
,,,,,,,,,,,,,,1.740912,,,,,,,,,,,,,,95608bc7-0b2c-445b-8532-a8ac772d8f7f,3420,,"[98.6, 40.0]",3825652,90,,,,,1.0444039,bacd7f8f-59ab-4c02-90b1-7c8507813d70,Head,,,"[102.9, 47.4]",,Low Pass,,8.558621,,,,Imanol Agirretxe Arruti,6677.0,True,,,,Recovery,2,From Throw In,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,208,Real Sociedad,210,['57601e0e-2954-46ae-bafd-1471ea1208e5'],15,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:15.857,Pass,
,,,,,,,,,,,,,,3.539858,,,,,,,,,,,,,,993ddf1f-c841-44fe-8b5f-be9867814a77,3426,,"[13.1, 40.7]",3825652,90,,True,,,0.7411058,,Drop Kick,,,"[50.8, 75.2]",,High Pass,,51.10323,,Incomplete,,,,,,,,,2,From Keeper,Javier Varas Herrera,26753.0,Goalkeeper,209,Las Palmas,208,['e96e6bbe-b306-454d-a3a2-7d47b71cf8c7'],39,,,,,,,,,,,,,,,,,Las Palmas,208,00:45:39.948,Pass,
,,,,,,,,,,,,,,0.750492,,,,,,,,,,,,,,06369df1-0ae1-411d-b3cb-3caf4c2efe15,3429,,"[79.7, 5.4]",3825652,90,,,,,2.9258265,,Left Foot,,,"[72.4, 7.0]",,Ground Pass,,7.4732857,,,,Yuri Berchiche Izeta,3023.0,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Left Wing,210,Real Sociedad,210,['de57653b-8daa-4546-86e4-be774f1ce1f3'],47,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:47.772,Pass,
,,,,,,,,,,,,,,1.190299,,,,,,,,,,,,,,ee5357a6-9e43-4b7f-a57d-0b348d284f17,3433,,"[72.7, 21.4]",3825652,90,,,,,2.1162522,,Left Foot,,,"[56.8, 47.6]",,Ground Pass,,30.647186,,,,Diego Antonio Reyes Rosales,16539.0,,,,,,2,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,210,Real Sociedad,210,['056a48df-f138-44a9-a565-56cbd578931a'],51,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:51.217,Pass,
,,,,,,,,,,,,,,0.876833,,,,,,,,,,,,,,f490d379-9813-4a2b-8328-a9f5af4f5d39,3436,,"[67.2, 68.8]",3825652,91,,,,,-1.7332854,,Right Foot,,,"[65.2, 56.6]",,Ground Pass,,12.362847,,,,Markel Bergara Larrañaga,6633.0,,,,,,2,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,210,Real Sociedad,210,['09533a34-a050-46ac-9ccc-528d5606bbbd'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:00.804,Pass,
,,,,,,,,,,,,,,0.19407,,,,,,,,,,,,,,fcc38c7a-5e06-4408-90f4-a67ce4b5e76c,3439,,"[70.4, 73.2]",3825652,91,,,,,-0.31628612,,Right Foot,,,"[75.9, 71.4]",,Ground Pass,,5.7870545,,Incomplete,,,,,,,,,2,Regular Play,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,210,Real Sociedad,210,['2b211173-c2a4-4b3b-98ce-47c520d6979b'],5,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:05.190,Pass,
,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,b1850982-e951-4280-b7d5-2f75f90d11d5,3443,,"[70.7, 51.3]",3825652,91,,,,,-0.7125859,,Left Foot,,,"[116.3, 11.9]",,High Pass,,60.263752,,,,Yuri Berchiche Izeta,3023.0,,,,,,2,Regular Play,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,210,Real Sociedad,210,['c6a171b6-964c-40f1-81df-df676f197eec'],8,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:08.974,Pass,
,,,,,,,,,,,,,,1.329698,,,,,,,,,,,,,,4504919a-eca2-4323-a3ea-afe6bf95d5a5,3446,,"[118.1, 13.3]",3825652,91,,,,,2.1267138,f7d0cda4-b79a-4c3c-a77b-af99551c3027,Left Foot,True,,"[103.5, 36.8]",,High Pass,,27.666044,,,,Imanol Agirretxe Arruti,6677.0,True,,,,,2,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,210,Real Sociedad,210,['fe5f15e1-56ad-4f14-aa6d-4a893b36aa63'],14,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:14.331,Pass,
,,,,,,,,,,,,,,1.370067,,,,,,,,,,,,,,6080c4b3-ac8f-4875-afd0-ef0bd22568a0,3458,,"[95.7, 75.7]",3825652,91,,,,,-1.927573,,Right Foot,,,"[91.6, 64.7]",,Ground Pass,,11.73925,,,,Rubén Pardo Gutiérrez,6899.0,,,,,Recovery,2,Regular Play,Carlos Martínez Díez,8724.0,Right Back,210,Real Sociedad,210,['870e49bf-a6a1-40b1-8fda-5e3513f28604'],23,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:23.323,Pass,
,,,,,,,,,,,,,,1.8505,,,,,,,,,,,,,,a9326bcb-a06a-465f-b657-b38003a7a0e9,3461,,"[96.2, 59.3]",3825652,91,,,,,0.6508772,,Left Foot,,,"[111.3, 70.8]",,Ground Pass,,18.980516,,,,Xabier Prieto Argarate,6690.0,,,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,210,Real Sociedad,210,['1c385e07-11a5-4f54-a29a-55f2bf77acf2'],26,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:26.557,Pass,
,,,,,,,,,,,,,,3.299997,,,,,,,,,,,,,,85c7dd9b-3d78-4e99-b6cb-a68b559bab47,3466,,"[6.0, 36.0]",3825652,91,,,,,-0.11799043,,Right Foot,,,"[71.8, 28.2]",,High Pass,,66.2607,,Incomplete,,Juan Carlos Valerón Santana,15602.0,,,,,Goal Kick,2,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,211,Las Palmas,208,"['22d457d2-d06c-4593-8745-00f4ab527478', 'a4218ded-b492-4a38-bab8-17fe929f56df']",56,,,,,,,,,,,,,,,,,Las Palmas,208,00:46:56.008,Pass,
,,,,,,,,,,,,,,0.81684,,,,,,,,,,,,,,a4218ded-b492-4a38-bab8-17fe929f56df,3469,,"[48.3, 51.9]",3825652,91,,,,True,0.21109334,,,,,"[55.3, 53.4]",,High Pass,,7.1589108,,,,Rubén Pardo Gutiérrez,6899.0,,,,,Recovery,2,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,212,Real Sociedad,210,"['85c7dd9b-3d78-4e99-b6cb-a68b559bab47', '88404a77-3bfa-47e1-9422-6154ba7993a7', 'bcbbbb76-5c66-440d-9177-9291053aefa5']",59,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:59.308,Pass,True
,,,,,,,,,,,,,,1.578049,,,,,,,,,,,,,,246a70a7-39ab-4c12-a7c0-30343aec4cc7,3471,,"[55.3, 53.7]",3825652,92,,,,,1.1888775,,Head,,,"[60.2, 65.9]",,High Pass,,13.1472435,,,,Xabier Prieto Argarate,6690.0,,,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,212,Real Sociedad,210,['2fe96b14-4256-410c-89f0-a5a7aa40d932'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:00.173,Pass,
,,,,,,,,,,,,,,0.735451,,,,,,,,,,,,,,b47c2bca-0516-4d9d-9c07-06e2fa72bdc9,3474,,"[60.2, 65.9]",3825652,92,,,,,-2.2673204,,Other,,,"[55.6, 60.4]",,Low Pass,,7.170077,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,212,Real Sociedad,210,['79791cb6-6ace-4389-b445-eda7080b2da6'],1,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:01.871,Pass,
,,,,,,,,,,,,,,0.833883,,,,,,,,,,,,,,38a41114-e9c5-450f-8d0f-62c9badaf645,3477,,"[55.6, 60.4]",3825652,92,,,,,-0.67753816,,Right Foot,,,"[64.3, 53.4]",,Low Pass,,11.166468,,,,Sergio Canales Madrazo,6673.0,,,,,,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,212,Real Sociedad,210,['2abc740d-3369-4a1e-bd9e-b999c0632b4e'],2,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:02.653,Pass,
,,,,,,,,,,,,,,4.161361,,,,,,,,,,,,,,a14b6c6c-66a7-4fa5-a7d4-5770f89c0798,3481,,"[62.5, 66.7]",3825652,92,,,,,0.023028558,,Left Foot,,,"[114.6, 67.9]",,High Pass,,52.11382,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Left Wing,212,Real Sociedad,210,"['34315bb8-684a-4d49-b29b-8355bd49f83a', 'b4079f16-391b-495a-9ab1-2eddc938dcb0']",7,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:07.733,Pass,
,,,,,,,,,,,,,,2.671703,,,,,,,,,,,,,,77940945-33a4-476e-8ba5-ae723c824db1,3485,,"[7.9, 1.1]",3825652,92,,,,,0.4644489,,Left Foot,,,"[57.8, 26.1]",,High Pass,,55.812275,,,,Willian José da Silva,6721.0,,,,,,2,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,213,Las Palmas,208,['3fcd8858-37f7-42f1-b601-83fb3939ec72'],15,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:15.243,Pass,
,,,,,,,,,,,,,,1.46205,,,,,,,,,,,,,,1c796358-3467-481a-a7bc-39e62a9fe093,3487,,"[57.8, 26.1]",3825652,92,,,,,-2.5372872,,Head,,,"[49.4, 20.3]",,Low Pass,,10.20784,,,,Juan Carlos Valerón Santana,15602.0,,,,,,2,Regular Play,Willian José da Silva,6721.0,Left Center Forward,213,Las Palmas,208,['855c574d-a152-4830-8b96-c3c5af35c13d'],17,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:17.915,Pass,
,,,,,,,,,,,,,,1.375039,,,,,,,,,,,,,,fb0bd9b9-d4d5-4ce7-9b96-bffb3f70337b,3490,,"[49.4, 21.8]",3825652,92,,,,,1.4382448,,Right Foot,,,"[51.4, 36.8]",,Ground Pass,,15.132746,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,2,Regular Play,Juan Carlos Valerón Santana,15602.0,Right Center Forward,213,Las Palmas,208,['306ac550-4add-43f8-9fe3-2fc60ddf90f2'],19,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:19.457,Pass,
,,,,,,,,,,,,,,0.869557,,,,,,,,,,,,,,6073d820-8f86-4afc-8d66-11f68805a499,3492,,"[51.4, 36.8]",3825652,92,,,,,-2.50757,,Right Foot,,,"[48.0, 34.3]",,Ground Pass,,4.2201896,,,,Juan Carlos Valerón Santana,15602.0,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Midfield,213,Las Palmas,208,['745f0043-5321-4b7d-8d4d-4b209c9cfa28'],20,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:20.832,Pass,
,,,,,,,,,,,,,,1.07107,,,,,,,,,,,,,,d1ee27e4-2261-4a23-b3bf-096c5945911f,3495,,"[48.0, 34.3]",3825652,92,,,,,-0.53921324,,Right Foot,,,"[60.2, 27.0]",,Ground Pass,,14.217243,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,2,Regular Play,Juan Carlos Valerón Santana,15602.0,Right Center Forward,213,Las Palmas,208,['840872cf-1054-4e15-9a61-873aa154b793'],22,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:22.620,Pass,
,,,,,,,,,,,,,,1.658228,,,,,,,,,,,,,,345f9ff6-13af-4462-a033-87ad1aa4ead1,3498,,"[61.3, 27.0]",3825652,92,,,,,-1.7085326,,Right Foot,,,"[59.9, 16.9]",,Ground Pass,,10.1965685,,,,Roque Mesa Quevedo,3610.0,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Midfield,213,Las Palmas,208,['b3eb119c-7dd3-45fc-ae4d-d4c22ce4cd2f'],24,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:24.851,Pass,
,,,,,,,,,,,,,,1.37359,,,,,,,,,,,,,,e25c356a-65be-4d9f-934b-e3237b037db2,3502,,"[62.2, 15.9]",3825652,92,,,,,-1.4945555,,Right Foot,,,"[63.3, 1.5]",,Ground Pass,,14.441953,,,,Jerónimo Figueroa Cabrera,6934.0,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,213,Las Palmas,208,"['107423cc-2b76-4fe3-b798-04cbc1034711', 'c8e10e29-d5af-446a-9e1b-56d4984c8899']",27,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:27.537,Pass,True
,,,,,,,,,,,,,,1.365621,,,,,,,,,,,,,,6b6e9471-4f5e-4f39-89c0-d47b9b05b1a4,3509,,"[55.6, 71.2]",3825652,92,,,,,0.050647892,,Right Foot,,,"[77.3, 72.3]",,Low Pass,,21.727861,,,,Xabier Prieto Argarate,6690.0,,,,,Recovery,2,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,214,Real Sociedad,210,['9d23b6d3-bb05-4437-b35c-683d0681dff2'],30,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:30.044,Pass,
,,,,,,,,,,,,,,1.554595,,,,,,,,,,,,,,05616a2b-375f-41ff-a68f-672d6d160298,3513,,"[76.2, 70.6]",3825652,92,,,,,2.203545,,Right Foot,,,"[70.7, 78.1]",,Ground Pass,,9.300538,,,,Carlos Martínez Díez,8724.0,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Right Wing,214,Real Sociedad,210,"['28fde8b2-3227-429f-b4d7-c3c509d97b95', '45ff5534-581f-4a18-953b-ad584e784ef6']",31,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:31.973,Pass,True
,,,,,,,,,,,,,,1.711248,,,,,,,,,,,,,,678284d6-7ffe-46ee-b641-5eb72affdc9a,3519,,"[49.4, 13.0]",3825652,92,,,,,-0.87360406,,Right Foot,,,"[56.1, 5.0]",,Low Pass,,10.435037,,,,Jerónimo Figueroa Cabrera,6934.0,,,,,Recovery,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Midfield,215,Las Palmas,208,['5c9e13f5-fd6a-4b9b-a192-aabd791e2fc8'],36,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:36.345,Pass,
,,,,,,,,,,,,,,1.437271,,,,,,,,,,,,,,1bff031a-4102-4b64-b785-9fce1203a0c3,3526,,"[64.3, 1.7]",3825652,92,,,,,-3.006065,,Left Foot,,,"[59.9, 1.1]",,Ground Pass,,4.4407206,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,2,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,215,Las Palmas,208,"['78665e72-c91c-47b8-b48a-cfd64f2d32a0', '946f5ae5-aa81-4a02-ac41-3578051f977d']",42,,,,,,,,,,,,,,,,,Las Palmas,208,00:47:42.253,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19ff52e6-b1c3-423e-b8c0-1db04df4e73c,6,,"[59.7, 45.1]",3825652,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Ezequiel Araújo,8167.0,Left Center Forward,2,Las Palmas,208,['9bb85bc7-4871-4d6e-87f0-6e813a0978d2'],1,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:01.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eced4925-82c0-451d-a1ac-caf9b7499fb9,9,,"[30.4, 49.4]",3825652,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aythami Artiles Oliva,8440.0,Right Center Back,2,Las Palmas,208,['cc97822f-0021-4e7b-a7b7-04ea99ab0e28'],4,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:04.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7dd1c24-c9ea-4db9-bc37-a7f1fe52b8a8,12,,"[7.8, 46.2]",3825652,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Varas Herrera,26753.0,Goalkeeper,2,Las Palmas,208,['0568f3b6-b00d-4940-9c69-92ff3f349711'],7,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:07.264,Ball Receipt*,
