ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.8643,,,,,,,,,,,,,bffd6813-bd7f-47d3-b42a-9014eef67380,19,,"[66.8, 20.4]",3825709,0,,,,-2.1440508,,Right Foot,,,,"[61.7, 12.5]",Ground Pass,,9.403191,,,,Benoît Trémoulinas,27483.0,,,,,,1,From Kick Off,Ciro Immobile,7788.0,Center Forward,2,Sevilla,213,"['a9ce6255-87af-4180-aed6-d9c383fef1dc', 'e159b345-74c6-4ca7-97c8-12e5d15f5ab1']",13,,,,,,,,,,,,,,,,,Sevilla,213,00:00:13.875,Pass,True
,,,,,,,,,,,,,,,1.756896,,,,,,,,,,,,,15c036df-a358-427f-a1cd-056c9a4c1ce9,22,,"[61.7, 12.5]",3825709,0,,,,2.7619798,,Right Foot,,,,"[42.4, 20.2]",Ground Pass,,20.779316,,,,Timothée Kolodziejczak,10476.0,,,,,,1,From Kick Off,Benoît Trémoulinas,27483.0,Left Back,2,Sevilla,213,['27e8b61f-3b7c-4918-8423-aee594a77ce1'],14,,,,,,,,,,,,,,,,,Sevilla,213,00:00:14.882,Pass,
,,,,,,,,,,,,,,,1.206148,,,,,,,,,,,,,bdc5c963-f5e0-427f-ba15-45ffdd021f4d,25,,"[43.6, 21.2]",3825709,0,,,,1.0259324,,Left Foot,,,,"[53.6, 37.7]",Ground Pass,,19.293781,,,,Vicente Iborra De La Fuente,3497.0,,,,,,1,From Kick Off,Timothée Kolodziejczak,10476.0,Left Center Back,2,Sevilla,213,['e8b821a6-4e4e-4a09-9ca2-78bb25143bde'],18,,,,,,,,,,,,,,,,,Sevilla,213,00:00:18.319,Pass,
,,,,,,,,,,,,,,,1.743929,,,,,,,,,,,,,de80d313-26d0-4efa-906e-3921ffea5acb,28,,"[53.6, 37.7]",3825709,0,,,,-2.340811,,Left Foot,,,,"[44.0, 27.8]",Low Pass,,13.790214,,,,Timothée Kolodziejczak,10476.0,,,,,,1,From Kick Off,Vicente Iborra De La Fuente,3497.0,Left Defensive Midfield,2,Sevilla,213,['549fdb42-ff62-45bd-bc69-ce1b98415c87'],19,,,,,,,,,,,,,,,,,Sevilla,213,00:00:19.605,Pass,
,,,,,,,,,,,,,,,2.172156,,,,,,,,,,,,,52bc1ed1-1dd2-4eb8-a34e-e6712dcc00e9,31,,"[44.8, 27.6]",3825709,0,,,,1.804838,,Left Foot,,,,"[37.6, 57.8]",Ground Pass,,31.046417,,,,Adil Rami,3253.0,,,,,,1,From Kick Off,Timothée Kolodziejczak,10476.0,Left Center Back,2,Sevilla,213,['42a81f03-114c-4018-ad09-bdb4a937f7b0'],21,,,,,,,,,,,,,,,,,Sevilla,213,00:00:21.389,Pass,
,,,,,,,,,,,,,,,4.538029,,,,,,,,,,,,,1aa8b72f-f8d1-46a6-8b10-b5c147dc44b0,34,,"[37.6, 57.8]",3825709,0,,,,-0.024274442,,Right Foot,,,,"[103.5, 56.2]",High Pass,,65.91942,,Incomplete,,,,,,,,,1,From Kick Off,Adil Rami,3253.0,Right Center Back,2,Sevilla,213,['c6651e03-0001-46fe-bf33-90153dcb3c49'],23,,,,,,,,,,,,,,,,,Sevilla,213,00:00:23.657,Pass,
,,,,,,,,,,,,,,,1.633265,,,,,,,,,,,,,792980d6-7120-468e-b0d8-b24f13135977,37,,"[7.5, 41.5]",3825709,0,,,,1.1495125,,Keeper Arm,,,,"[17.0, 62.7]",Ground Pass,,23.23123,,,,Álvaro González Soberón,6762.0,,,,,,1,From Kick Off,Pau López Sabata,6792.0,Goalkeeper,2,Sevilla,213,['d2247d97-28eb-4c9e-b9a8-4fa96ca70758'],33,,,,,,,,,,,,,,,,,Espanyol,214,00:00:33.759,Pass,
,,,,,,,,,,,,,,,1.479509,,,,,,,,,,,,,497ad76f-7e0c-4e8d-b7d9-d9ff77d2a586,41,,"[29.2, 66.2]",3825709,0,,,,0.08269866,,Right Foot,,,,"[66.6, 69.3]",High Pass,,37.528255,,Unknown,,,,,,,,,1,From Kick Off,Álvaro González Soberón,6762.0,Right Center Back,2,Sevilla,213,,38,,,,,,,,,,,,,,,,,Espanyol,214,00:00:38.186,Pass,
,,,,,,,,,,,,,,,0.855195,,,,,,,,,,,,,e1ae7ce2-f1f5-438f-bfbb-af71412541eb,44,,"[42.0, 11.1]",3825709,0,True,,,-2.545808,,Right Foot,,,,"[30.2, 3.1]",Ground Pass,,14.256227,,,,Timothée Kolodziejczak,10476.0,,,,,Free Kick,1,From Free Kick,Benoît Trémoulinas,27483.0,Left Back,3,Sevilla,213,['18f8b81e-01b0-4b42-85c7-3f54ab466039'],44,,,,,,,,,,,,,,,,,Sevilla,213,00:00:44.315,Pass,
,,,,,,,,,,,,,,,1.015873,,,,,,,,,,,,,85f1b3e3-e98b-4d55-9b66-646a08bf00d9,46,,"[30.2, 3.1]",3825709,0,,,,1.5707964,,Left Foot,,,,"[30.2, 13.9]",Ground Pass,,10.8,,,,Adil Rami,3253.0,,,,,,1,From Free Kick,Timothée Kolodziejczak,10476.0,Left Center Back,3,Sevilla,213,['81d4b81a-35ac-4321-9641-5f4b4ab4ae95'],48,,,,,,,,,,,,,,,,,Sevilla,213,00:00:48.223,Pass,
,,,,,,,,,,,,,,,0.522565,,,,,,,,,,,,,969b1bab-ac4d-45be-82d7-276ea40c1e33,49,,"[40.0, 15.3]",3825709,0,,,,-0.8728935,,Right Foot,,,,"[45.2, 9.1]",Ground Pass,,8.091971,,,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,,1,From Free Kick,Adil Rami,3253.0,Right Center Back,3,Sevilla,213,['f19fbb15-0005-4f1b-be68-3ccf90231998'],53,,,,,,,,,,,,,,,,,Sevilla,213,00:00:53.801,Pass,
,,,,,,,,,,,,,,,1.667828,,,,,,,,,,,,,62cd62eb-cf5d-4c4b-96b2-349d8dc0da1f,53,,"[53.6, 10.8]",3825709,0,,,,2.4668517,,Right Foot,,,,"[37.6, 23.6]",Ground Pass,,20.489998,,,,Timothée Kolodziejczak,10476.0,,,,,,1,From Free Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Right Defensive Midfield,3,Sevilla,213,"['2a5ae1f6-cc12-47fc-830b-19f6d154f523', '40684a52-8f5e-4a2f-a0f6-9b177f8aa646']",59,,,,,,,,,,,,,,,,,Sevilla,213,00:00:59.431,Pass,True
,,,,,,,,,,,,,,,1.174794,,,,,,,,,,,,,7418f094-3b9e-4491-aaa5-ba5a1e43560a,56,,"[41.1, 26.4]",3825709,1,,,,-1.3722957,,Right Foot,,,,"[44.6, 9.0]",Ground Pass,,17.748522,,,,Benoît Trémoulinas,27483.0,,,,,,1,From Free Kick,Timothée Kolodziejczak,10476.0,Left Center Back,3,Sevilla,213,['ab3afd2d-5769-499c-a598-f0ebe542d00f'],4,,,,,,,,,,,,,,,,,Sevilla,213,00:01:04.460,Pass,
,,,,,,,,,,,,,,,0.886746,,,,,,,,,,,,,4554daf7-896a-43c8-9e72-a866b5fdd5d2,59,,"[49.8, 8.8]",3825709,1,,,,1.0479189,,Left Foot,,,,"[58.1, 23.2]",Ground Pass,,16.62077,,,,Víctor Machín Pérez,6841.0,,,,,,1,From Free Kick,Benoît Trémoulinas,27483.0,Left Back,3,Sevilla,213,['e3cdfe21-ad2b-48e2-a5bb-f02034b2aa87'],8,,,,,,,,,,,,,,,,,Sevilla,213,00:01:08.070,Pass,
,,,,,,,,,,,,,,,1.481695,,,,,,,,,,,,,ce271029-56f7-4035-a3fd-5a8de92db46f,63,,"[55.4, 22.2]",3825709,1,,,,2.9186924,,Left Foot,,,,"[40.4, 25.6]",Ground Pass,,15.380507,,,,Timothée Kolodziejczak,10476.0,,,,,,1,From Free Kick,Víctor Machín Pérez,6841.0,Right Wing,3,Sevilla,213,"['28ed325d-c16a-446a-85ea-c8618cf86cb2', '8dd4ae1e-2663-42b5-95d0-efef588c83cf']",9,,,,,,,,,,,,,,,,,Sevilla,213,00:01:09.794,Pass,True
,,,,,,,,,,,,,,,0.89205,,,,,,,,,,,,,66d12f99-57c0-4ade-a54f-8f9e72280ba6,66,,"[40.8, 26.2]",3825709,1,,,,-1.1711637,,Right Foot,,,,"[47.6, 10.1]",Ground Pass,,17.477127,,,,Benoît Trémoulinas,27483.0,,,,,,1,From Free Kick,Timothée Kolodziejczak,10476.0,Left Center Back,3,Sevilla,213,['b59c5deb-4e7c-4dae-ab18-3dbd2c2a7530'],11,,,,,,,,,,,,,,,,,Sevilla,213,00:01:11.917,Pass,
,,,,,,,,,,,,,,,0.648183,,,,,,,,,,,,,a299b26a-98e7-4c42-a665-c08d473bc44c,69,,"[57.5, 7.5]",3825709,1,,,,1.2852416,,Left Foot,,,,"[60.7, 18.4]",Ground Pass,,11.360018,,,,Víctor Machín Pérez,6841.0,,,,,,1,From Free Kick,Benoît Trémoulinas,27483.0,Left Back,3,Sevilla,213,['10872aeb-17d7-438e-9eb1-c882c1ec6b36'],16,,,,,,,,,,,,,,,,,Sevilla,213,00:01:16.361,Pass,
,,,,,,,,,,,,,,,0.868515,,,,,,,,,,,,,d679861c-05da-456c-a51a-7eb613faf60f,80,,"[33.4, 26.1]",3825709,1,,,,1.4831097,,Left Foot,,,,"[34.2, 35.2]",Ground Pass,,9.1350975,,,,Víctor Sánchez Mata,6758.0,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,4,Espanyol,214,"['838dc35d-6f22-4029-8087-bc1661c63dcb', 'dd41dcd0-e2de-40c7-8e17-24486e76cd4c']",24,,,,,,,,,,,,,,,,,Espanyol,214,00:01:24.637,Pass,True
,,,,,,,,,,,,,,,0.717578,,,,,,,,,,,,,274c501f-36e1-449b-b8b0-56a30303b7a6,83,,"[34.2, 35.2]",3825709,1,,,,-0.62430626,,Right Foot,,,,"[43.5, 28.5]",Ground Pass,,11.462111,,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,4,Espanyol,214,['fee5daf7-cf3b-4ecd-9e85-f29208497756'],25,,,,,,,,,,,,,,,,,Espanyol,214,00:01:25.675,Pass,
,,,,,,,,,,,,,,,1.362347,,,,,,,,,,,,,65b65f2f-3854-45c7-a9ad-46775f4ff26a,85,,"[43.5, 28.5]",3825709,1,,,,1.9795748,,Right Foot,,,,"[34.1, 50.2]",Ground Pass,,23.648468,,,,Álvaro González Soberón,6762.0,,,,,,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,4,Espanyol,214,['9de8f6ab-876b-4b69-a2e7-8c33739d002c'],26,,,,,,,,,,,,,,,,,Espanyol,214,00:01:26.393,Pass,
,,,,,,,,,,,,,,,2.443986,,,,,,,,,,,,,578a40de-6c3f-4ac9-a9b2-cbf145543956,87,,"[34.2, 50.2]",3825709,1,,,,-2.0344439,,Right Foot,,,,"[23.2, 28.2]",Ground Pass,,24.596748,,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,4,Espanyol,214,['6bdbfa1c-2e4b-442c-9af9-ebe3663232f9'],27,,,,,,,,,,,,,,,,,Espanyol,214,00:01:27.755,Pass,
,,,,,,,,,,,,,,,1.799029,,,,,,,,,,,,,af627b46-99d8-4030-a447-45b860b9298c,89,,"[23.2, 28.2]",3825709,1,,,,-1.169113,,Right Foot,,,,"[32.8, 5.6]",Ground Pass,,24.55443,,,,Rubén Duarte Sánchez,6612.0,,,,,,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,4,Espanyol,214,['9d0383f9-9ebf-415e-8e4d-bba44153f1c9'],30,,,,,,,,,,,,,,,,,Espanyol,214,00:01:30.199,Pass,
,,,,,,,,,,,,,,,1.090121,,,,,,,,,,,,,b786efc9-1696-4f25-a6c0-d42cef3788ad,93,,"[33.4, 5.3]",3825709,1,,,,-0.026589477,,Left Foot,,,,"[52.2, 4.8]",Ground Pass,,18.806648,,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,4,Espanyol,214,"['41179580-942b-45c6-a2e1-8dcb48d0f458', '8ed60ca2-bfc1-4203-9d95-d1bc6e2e94fd']",33,,,,,,,,,,,,,,,,,Espanyol,214,00:01:33.213,Pass,True
,,,,,,,,,,,,,,,0.534729,,,,,,,,,,,,,19d7dc5c-bb21-4ea2-b522-152e81129df1,103,,"[66.3, 75.5]",3825709,1,,,,-1.5894858,,Left Foot,,,,"[66.1, 64.8]",Ground Pass,,10.701869,,,,Vicente Iborra De La Fuente,3497.0,,,,,,1,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,5,Sevilla,213,"['1060522d-8627-4153-a012-d9d840e09e03', '9b5814b7-9cf4-482a-b847-b849a66dcd92']",39,,,,,,,,,,,,,,,,,Sevilla,213,00:01:39.227,Pass,True
,,,,,,,,,,,,,,,1.210196,,,,,,,,,,,,,6a539ea8-75c5-451e-aeb3-1e8133b7668a,106,,"[65.5, 62.7]",3825709,1,,,,-2.3845959,,Right Foot,,,,"[47.4, 45.6]",Ground Pass,,24.9002,,,,Adil Rami,3253.0,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Left Defensive Midfield,5,Sevilla,213,['da491332-e77d-414b-9f02-95013aebef14'],41,,,,,,,,,,,,,,,,,Sevilla,213,00:01:41.512,Pass,
,,,,,,,,,,,,,,,3.394671,,,,,,,,,,,,,4c87c773-1be9-4d53-9173-9d9eb0bd1416,109,,"[48.8, 38.6]",3825709,1,,,,0.3298703,,Left Foot,,,,"[96.7, 55.0]",High Pass,,50.629734,,Incomplete,,Víctor Machín Pérez,6841.0,,,,,,1,Regular Play,Adil Rami,3253.0,Right Center Back,5,Sevilla,213,"['e9d83cb1-e28b-447b-bbd9-86b4c82a4c48', 'f12f5311-5004-4985-9f09-c5efddfc865b']",45,,,,,,,,,,,,,,,,,Sevilla,213,00:01:45.258,Pass,
,,,,,,,,,,,,,,,2.532051,,,,,,,,,,,,,f12f5311-5004-4985-9f09-c5efddfc865b,111,,"[23.4, 25.1]",3825709,1,,,,0.55777425,,Head,,,,"[45.2, 38.7]",High Pass,,25.694357,,Incomplete,,,,,,,,Recovery,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,5,Sevilla,213,"['4c87c773-1be9-4d53-9173-9d9eb0bd1416', 'a2c5dce5-0635-46cc-ab9b-059990131ba5']",48,,,,,,,,,,,,,,,,,Espanyol,214,00:01:48.653,Pass,
,,,,,,,,,,,,,,,1.178298,,,,,,,,,,,,,5c8d82b8-aac2-4c64-80ba-48132ddec2dc,114,,"[74.9, 41.4]",3825709,1,,,,0.7678561,,Right Foot,,,,"[83.6, 49.8]",High Pass,,12.093387,,,,Éver Maximiliano David Banega,5504.0,,,,,,1,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Right Defensive Midfield,5,Sevilla,213,['17d225fa-8c35-4724-9e7a-8c87b6347c0c'],51,,,,,,,,,,,,,,,,,Sevilla,213,00:01:51.683,Pass,
,,,,,,,,,,,,,,,1.44256,,,,,,,,,,,,,8485ea41-3fbc-4e34-827e-875cd8021813,117,,"[83.6, 49.8]",3825709,1,,,,1.6883947,,Right Foot,,,,"[80.8, 73.5]",High Pass,,23.864828,,,,Mariano Ferreira Filho,21210.0,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,5,Sevilla,213,['4f4d6760-a69f-4a92-8ef6-7c72743712cf'],52,,,,,,,,,,,,,,,,,Sevilla,213,00:01:52.941,Pass,
,,,,,,,,,,,,,,,1.008109,,,,,,,,,,,,,485117c9-2772-4cd8-a4ef-979b7675a890,120,,"[98.1, 74.8]",3825709,2,,,,-2.63342,,Right Foot,,,,"[90.2, 70.4]",Ground Pass,,9.042677,,,,Éver Maximiliano David Banega,5504.0,,,,,,1,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,5,Sevilla,213,['0cc2cef4-6550-4aa9-b3e6-56167b83cd16'],0,,,,,,,,,,,,,,,,,Sevilla,213,00:02:00.792,Pass,
,,,,,,,,,,,,,,,0.177945,,,,,,,,,,,,,b7053114-d036-4cdb-8a9b-b139066ae50a,123,,"[89.9, 70.7]",3825709,2,,,,-1.2490457,,Right Foot,,,,"[91.3, 66.5]",Low Pass,,4.427189,,Incomplete,,Víctor Machín Pérez,6841.0,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,5,Sevilla,213,"['b3b66ae0-7edf-4524-a896-e01d25eca8bb', 'ecd5cde7-2f0c-4b82-b63b-43af952af827']",2,,,,,,,,,,,,,,,,,Sevilla,213,00:02:02.779,Pass,
,,,,,,,,,,,,,,,0.983239,,,,,,,,,,,,,91ba9578-7107-4e2f-87cf-126f3f8927e3,126,,"[25.0, 19.6]",3825709,2,,,,0.3649928,,Right Foot,,,,"[37.3, 24.3]",Low Pass,,13.167384,,,,Salvador Sevilla López,24072.0,,,,,Recovery,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,6,Espanyol,214,['0b6313c8-be09-435b-b0bb-3e55261a0f21'],4,,,,,,,,,,,,,,,,,Espanyol,214,00:02:04.059,Pass,
,,,,,,,,,,,,,,,1.106004,,,,,,,,,,,,,ba27bf11-3808-42a1-b8a2-fe115f884af2,134,,"[61.6, 9.4]",3825709,2,,,,-0.5191461,,Right Foot,,,,"[71.4, 3.8]",Low Pass,,11.287161,,,,Salvador Sevilla López,24072.0,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Left Wing,6,Espanyol,214,['b4ccc06a-3cd0-411b-943d-967c6ea4b38a'],11,,,,,,,,,,,,,,,,,Espanyol,214,00:02:11.877,Pass,
