50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.660445,,,,,,,,,,,,,c0e00f2a-bc49-40cd-acbb-0e493c6e5d25,81,,"[46.7, 35.2]",3825613,1,,,,,-2.2499297,,Right Foot,,,,"[40.0, 26.9]",Ground Pass,,10.666771,,,Alexis Ruano Delgado,6614.0,,,,,,,1,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,4,Getafe,216,['c214df03-c2ee-45e1-b466-fef6915fc0be'],15,,,,,,,,,,,,,,,,,Getafe,216,00:01:15.383,Pass,
,,,,,,,,,,,,,,,,1.172925,,,,,,,,,,,,,82573cff-74e3-4c4e-a49f-47d82da1e6aa,84,,"[39.4, 29.0]",3825613,1,,,,,-0.26653036,,Right Foot,,,,"[69.8, 20.7]",High Pass,,31.512695,,,Álvaro Vázquez García,24035.0,,,,,,,1,Regular Play,Alexis Ruano Delgado,6614.0,Left Center Back,4,Getafe,216,['1d1eb0ba-9a63-4fc5-a774-3462d06825c8'],17,,,,,,,,,,,,,,,,,Getafe,216,00:01:17.306,Pass,
,,,,,,,,,,,,,,,,1.878361,,,,,,,,,,,,,f6ac87ae-1207-4e74-badf-32c2b81ba7ac,88,,"[45.2, 69.5]",3825613,1,,,,,-1.3997567,,Head,,,,"[47.1, 58.5]",High Pass,,11.162885,,,Daniel Wass,6797.0,,,,,,Recovery,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,5,Celta Vigo,209,['452b8051-23a7-455c-9924-a64dc7af4510'],19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:19.406,Pass,
,,,,,,,,,,,,,,,,1.622139,,,,,,,,,,,,,68a1272e-953d-4183-a752-33d8805ca05e,91,,"[47.8, 56.6]",3825613,1,,,,True,2.556918,,,,,,"[33.9, 65.8]",Low Pass,,16.668833,,,Hugo Mallo Novegil,6805.0,,,,,,,1,Regular Play,Daniel Wass,6797.0,Left Center Midfield,5,Celta Vigo,209,"['75c8ffda-9d03-475e-98b2-c1a26b309c37', 'ab3a7c25-1849-457f-970e-96d2c31c5043']",21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:21.284,Pass,True
,,,,,,,,,,,,,,,,2.440898,,,,,,,,,,,,,4c424512-2b3b-47d5-ba95-628fb4d280a3,93,,"[35.1, 68.2]",3825613,1,,,,,-0.50562066,,Right Foot,,,,"[69.6, 49.1]",High Pass,,39.43425,Incomplete,,Iago Aspas Juncal,5217.0,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,5,Celta Vigo,209,"['6b714b96-3860-4a77-a4c1-422961bd0e75', '7e21aa2e-0500-4bad-bb7f-56cb734e9827']",22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:22.906,Pass,
,,,,,,,,,,,,,,,,2.043967,,,,,,,,,,,,,7e21aa2e-0500-4bad-bb7f-56cb734e9827,95,,"[50.5, 31.0]",3825613,1,,,,,0.03136226,,Head,,,,"[76.0, 31.8]",High Pass,,25.512547,Incomplete,,,,,,,,,Recovery,1,Regular Play,Alexis Ruano Delgado,6614.0,Left Center Back,5,Celta Vigo,209,"['4c424512-2b3b-47d5-ba95-628fb4d280a3', '4ca4c048-9365-4eca-aaad-d24eae83415a']",25,,,,,,,,,,,,,,,,,Getafe,216,00:01:25.347,Pass,
,,,,,,,,,,,,,,,,1.335561,,,,,,,,,,,,,4ca4c048-9365-4eca-aaad-d24eae83415a,96,,"[44.1, 48.3]",3825613,1,,,,,1.3678861,,Head,,,,"[48.4, 69.2]",Low Pass,,21.337759,Incomplete,,Hugo Mallo Novegil,6805.0,,,,,,Interception,1,Regular Play,Nemanja Radoja,6796.0,Center Defensive Midfield,5,Celta Vigo,209,"['7e21aa2e-0500-4bad-bb7f-56cb734e9827', 'ebcf5220-7dd3-4513-9d06-e692345a8ed4', 'f9b4050b-f73b-4cd8-a6eb-c1a2dee7b2be']",27,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:27.391,Pass,
,,,,,,,,,,,,,,,,1.378025,,,,,,,,,,,,,75fe207e-13bd-4d5f-99b4-58be30932b7c,103,,"[79.4, 20.7]",3825613,2,,,,,0.6428925,,Left Foot,,,,"[105.7, 40.4]",High Pass,,32.860004,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Pablo Sarabia García,6720.0,Right Wing,7,Getafe,216,['5c04ec53-e2b1-4388-aaba-637056e5e2fc'],9,,,,,,,,,,,,,,,,,Getafe,216,00:02:09.972,Pass,
,,,,,,,,,,,,,,,,0.894314,,,,,,,,,,,,,642fab7c-5f41-4ea0-9cc6-d7c94f52bd12,106,,"[94.6, 80.0]",3825613,2,,,,,-1.4007378,,,,,,"[96.3, 70.1]",Low Pass,,10.044899,,,Víctor Rodríguez Romero,15893.0,,,,,,Throw-in,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,8,Getafe,216,['ff584a2e-4cfc-4093-be86-b5f7ad670215'],33,,,,,,,,,,,,,,,,,Getafe,216,00:02:33.993,Pass,
,,,,,,,,,,,,,,,,0.678839,,,,,,,,,,,,,f3126033-d324-4ad7-a018-fa9b8182daa3,110,,"[95.2, 72.5]",3825613,2,,,,,2.1341126,,Right Foot,,,,"[91.6, 78.2]",Low Pass,,6.7416615,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,,1,From Throw In,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,8,Getafe,216,"['857a4510-9b03-4471-be0a-bb87b4d0e7fb', 'e0b267db-6d08-48fe-812a-7be8a47e1f81']",34,,,,,,,,,,,,,,,,,Getafe,216,00:02:34.965,Pass,True
,,,,,,,,,,,,,,,,1.649963,,,,,,,,,,,,,4bf7c1a8-f8e6-44dc-b949-19a112497b88,113,,"[93.1, 77.6]",3825613,2,,,,,-0.23532379,,Right Foot,,,,"[110.2, 73.5]",High Pass,,17.584652,,,Pablo Sarabia García,6720.0,,,,,,,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,8,Getafe,216,['49b24dd6-e3db-4102-8801-32f6fe180502'],35,,,,,,,,,,,,,,,,,Getafe,216,00:02:35.698,Pass,
,,,,,,,,,,,,,,,,0.748573,,,,,,,,,,,,,f8a8162a-423a-4ce8-b4d3-6b0f8dc4e334,117,,"[110.0, 76.5]",3825613,2,,,,,-2.5287724,,Left Foot,,,,"[103.6, 72.0]",Ground Pass,,7.823682,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,,1,From Throw In,Pablo Sarabia García,6720.0,Right Wing,8,Getafe,216,['561cf173-7b13-4ad7-a72c-cc9b6fc6530c'],39,,,,,,,,,,,,,,,,,Getafe,216,00:02:39.500,Pass,
,,,,,,,,,,,,,,,,1.122894,,,,,,,,,,,,,4bef1bae-23f9-4f4c-8507-baf415d1bf15,121,,"[106.1, 71.6]",3825613,2,,,,,-1.8562592,,Right Foot,,,,"[103.4, 62.4]",Ground Pass,,9.588014,,,Víctor Rodríguez Romero,15893.0,,,,,,,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,8,Getafe,216,"['93e28a3e-0665-47a9-8478-8a5681f2e4f5', 'ad2cb3ee-4120-4464-965a-a44ad14678cb']",40,,,,,,,,,,,,,,,,,Getafe,216,00:02:40.908,Pass,True
