50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.279287,,,,,,,,,,,,,85c8a9f6-bb2e-4051-9c5a-0aafc39b50d3,840,,"[30.4, 63.5]",3825880,19,,,,0.86144173,,Right Foot,,,"[40.1, 74.8]",,Ground Pass,,14.89228,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,From Throw In,Carl Medjani,27656.0,Right Center Back,49,Levante UD,221,['98d0f822-f0bc-40ed-baf9-58a45d3fccc3'],4,,,,,,,,,,,,,,,,Levante UD,221,00:19:04.521,Pass,
,,,,,,,,,,,,,,,,,,2.314641,,,,,,,,,,,,,8f9c8879-9f8a-4422-a895-504a2e626e7f,843,,"[43.3, 76.4]",3825880,19,,,,-2.4507394,,Right Foot,,,"[30.6, 65.9]",,Ground Pass,,16.478472,,,Carl Medjani,27656.0,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Right Back,49,Levante UD,221,['8d065791-e4cc-4458-9912-fcb5f5f442ed'],8,,,,,,,,,,,,,,,,Levante UD,221,00:19:08.451,Pass,
,,,,,,,,,,,,,,,,,,2.183751,,,,,,,,,,,,,b204a1c9-bc26-427d-bfd8-357e11848f1c,846,,"[25.8, 58.9]",3825880,19,,,,-2.0623598,,Right Foot,,,"[13.7, 36.3]",,Ground Pass,,25.635326,,,Diego Mariño Villar,23843.0,,,,,,1,From Throw In,Carl Medjani,27656.0,Right Center Back,49,Levante UD,221,['e4de6c36-b647-4b19-9f92-e56f9ee349bc'],11,,,,,,,,,,,,,,,,Levante UD,221,00:19:11.814,Pass,
,,,,,,,,,,,,,,,,,,1.467208,,,,,,,,,,,,,b6587244-6df3-446f-a3f6-742c3fa2efef,848,,"[12.9, 34.4]",3825880,19,,,,-1.2271913,,Right Foot,,,"[20.7, 12.6]",,Ground Pass,,23.153402,,,Zouhair Feddal,6647.0,,,,,,1,From Throw In,Diego Mariño Villar,23843.0,Goalkeeper,49,Levante UD,221,['011421b7-e24f-4abe-ae24-619003b09c93'],13,,,,,,,,,,,,,,,,Levante UD,221,00:19:13.998,Pass,
,,,,,,,,,,,,,,,,,,2.495443,,,,,,,,,,,,,49d494b6-44c9-4f12-9e04-1dbdabc1ec81,851,,"[21.0, 6.9]",3825880,19,,,,0.38813674,,Left Foot,,,"[63.8, 24.4]",,High Pass,,46.239487,,,Deyverson Brum Silva Acosta,25134.0,,,,,,1,From Throw In,Zouhair Feddal,6647.0,Left Center Back,49,Levante UD,221,['6feb4071-e303-4e2f-a562-ae57b3eb507e'],18,,,,,,,,,,,,,,,,Levante UD,221,00:19:18.130,Pass,
,,,,,,,,,,,,,,,,,,0.649449,,,,,,,,,,,,,955329a9-74df-4dac-86ac-b39a270d75b8,858,,"[64.3, 24.4]",3825880,19,,,,2.1552403,45a3142a-4920-44bf-be11-f6cdd181bb11,Other,,,"[60.0, 30.9]",,Low Pass,,7.793587,,,Joan Verdú Fernández,26211.0,True,,,,,1,From Throw In,Deyverson Brum Silva Acosta,25134.0,Left Center Forward,49,Levante UD,221,"['3f121823-4fa0-45d9-8863-80b52f9b7d9d', '430849f5-f6bd-4f25-b0c1-34ae8b4463f0']",20,,,,,,,,,,,,,,,,Levante UD,221,00:19:20.665,Pass,True
,,,,,,,,,,,,,,,,,,3.560043,,,,,,,,,,,,,bbfcfa53-88b8-45fa-b636-eb5a97180607,867,,"[6.0, 36.0]",3825880,19,,,,-0.35118476,,Right Foot,,,"[62.5, 15.3]",,High Pass,,60.172585,,,Celso Borges Mora,5582.0,,,,,Goal Kick,1,From Goal Kick,Germán Darío Lux,27305.0,Goalkeeper,50,RC Deportivo La Coruña,219,['4ac3c078-7ec0-4ad2-993f-1c64d022363e'],54,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:54.067,Pass,
,,,,,,,,,,,,,,,,,,1.260041,,,,,,,,,,,,,76e3f725-4a70-4e7f-94f9-ba3d02e484dc,869,,"[63.9, 15.3]",3825880,19,,,True,-0.5320764,,,,,"[76.3, 8.0]",,High Pass,,14.389232,,Incomplete,Rubén Gracia Calmache,25921.0,,,,,,1,From Goal Kick,Celso Borges Mora,5582.0,Right Defensive Midfield,50,RC Deportivo La Coruña,219,"['021bffbc-fb0e-417c-8114-e894202ac73b', 'f14a6434-08be-420d-898f-85cae1030cc7', 'faa29962-ad8c-4c42-ac0e-9a74cd094f76']",57,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:57.667,Pass,True
,,,,,,,,,,,,,,,,,,0.959542,,,,,,,,,,,,,31e45d61-8423-41b0-9801-54567761ef4e,875,,"[49.2, 71.6]",3825880,19,,,,-0.3326197,,Right Foot,,,"[65.7, 65.9]",,Ground Pass,,17.456804,,,Giuseppe Rossi,7141.0,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Right Back,51,Levante UD,221,['f8d67361-1bcd-4edc-8a4f-bd3d58b28e22'],59,,,,,,,,,,,,,,,,Levante UD,221,00:19:59.867,Pass,
,,,,,,,,,,,,,,,,,,4.305746,,,,,,,,,,,,,4a712001-39cc-46e6-8065-0fad053238b0,882,,"[69.7, 69.9]",3825880,20,,,,-0.37367517,,Left Foot,,,"[102.6, 57.0]",,Ground Pass,,35.338646,,Incomplete,Deyverson Brum Silva Acosta,25134.0,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Right Center Forward,51,Levante UD,221,"['5aac6675-bc24-4281-9b8b-c788e6338012', '903609de-6b71-4f03-9095-ad7b143805f0']",2,,,,,,,,,,,,,,,,Levante UD,221,00:20:02.947,Pass,
,,,,,,,,,,,,,,,,,,5.078339,,,,,,,,,,,,,16fc70d1-f452-44f1-aaf5-b9d70f00ea86,886,,"[15.1, 31.4]",3825880,20,,,,0.5404195,,Drop Kick,,,"[95.1, 79.4]",,High Pass,,93.29523,,Out,Fayçal Fajr,5724.0,,True,,,,1,Regular Play,Germán Darío Lux,27305.0,Goalkeeper,51,Levante UD,221,['1a44b45a-5b81-49c0-b0dd-d9c8572dc5ab'],12,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:12.903,Pass,
,,,,,,,,,,,,,,,,,,2.313577,,,,,,,,,,,,,783ed6ee-91f6-42fa-b372-72bbc4efc7f7,888,,"[26.9, 0.1]",3825880,20,,,,0.14119872,,,,,"[67.0, 5.8]",,High Pass,,40.503086,,,Deyverson Brum Silva Acosta,25134.0,,,,,Throw-in,1,From Throw In,Juan Francisco García García,26023.0,Left Back,52,Levante UD,221,['2793ee34-7ee2-4303-baf7-bae07a405d4f'],35,,,,,,,,,,,,,,,,Levante UD,221,00:20:35.976,Pass,
,,,,,,,,,,,,,,,,,,2.81419,,,,,,,,,,,,,0ec2d101-87e8-40a5-957c-2f8d71443577,893,,"[43.1, 70.8]",3825880,20,,,,-2.5337906,,Left Foot,,,"[8.6, 46.8]",,Ground Pass,,42.026775,,,Germán Darío Lux,27305.0,,,,,Recovery,1,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,53,RC Deportivo La Coruña,219,['2a6d3e1a-791a-492b-862a-7bdaa0ae2976'],40,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:40.375,Pass,
,,,,,,,,,,,,,,,,,,2.90242,,,,,,,,,,,,,3d5f1bdb-42f0-43bd-acea-fc36b2e5bc72,897,,"[8.4, 46.5]",3825880,20,,,,1.3070452,,Right Foot,,,"[14.8, 70.2]",,Ground Pass,,24.548931,,,Alejandro Arribas Garrido,6869.0,,,,,,1,Regular Play,Germán Darío Lux,27305.0,Goalkeeper,53,RC Deportivo La Coruña,219,"['667a2795-9479-49c4-a1da-12f47ca03724', 'cd7ec885-7612-409e-8ad3-b0353864eb8a']",44,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:44.206,Pass,True
,,,,,,,,,,,,,,,,,,1.68475,,,,,,,,,,,,,30f9bb31-15de-4eed-8546-de3fd7b11af0,901,,"[17.5, 73.5]",3825880,20,,,,0.03173537,,Right Foot,,,"[49.0, 74.5]",,Low Pass,,31.51587,,,Fayçal Fajr,5724.0,,,,,,1,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,53,RC Deportivo La Coruña,219,"['b3649240-ef02-4509-9648-56ed5115daa1', 'bc50c30e-9973-4006-9247-ef636bbbea57']",47,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:47.624,Pass,True
,,,,,,,,,,,,,,,,,,1.227162,,,,,,,,,,,,,2c4bc354-f867-42a2-a256-36fbb6b3e1f5,907,,"[52.3, 80.0]",3825880,21,,,,-0.5070985,,,,,"[62.2, 74.5]",,High Pass,,11.325193,,Incomplete,Lucas Pérez Martínez,6732.0,,,,,Throw-in,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,54,RC Deportivo La Coruña,219,"['5c3071db-3984-4a91-825f-72054baa47a7', 'ac37c3e4-1605-4e75-b66a-708d62fe9673']",12,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:12.631,Pass,
,,,,,,,,,,,,,,,,,,1.477978,,,,,,,,,,,,,972d4a75-918e-4968-9324-45b42fb6fb74,913,,"[72.2, 71.0]",3825880,21,,,,-0.7853982,,Right Foot,,,"[81.6, 61.6]",,High Pass,,13.293608,,Incomplete,Lucas Pérez Martínez,6732.0,,,,,,1,From Throw In,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,54,RC Deportivo La Coruña,219,"['13df3590-0808-4591-9fa6-0b2a08b4ced1', '367b420a-4dd4-446c-909a-d6c66d355e4e', 'c463da5a-0410-4d18-825c-8bf10eacf97c']",15,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:15.947,Pass,True
,,,,,,,,,,,,,,,,,,1.430525,,,,,,,,,,,,,c463da5a-0410-4d18-825c-8bf10eacf97c,915,,"[38.5, 18.5]",3825880,21,,,,0.5183874,,Head,,,"[52.7, 26.6]",,High Pass,,16.347782,,,José Antonio García Rabasco,24149.0,,,,,Recovery,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,55,Levante UD,221,"['179ee4ce-7ac6-47cb-a88f-63ee1188f532', '972d4a75-918e-4968-9324-45b42fb6fb74']",17,,,,,,,,,,,,,,,,Levante UD,221,00:21:17.425,Pass,
,,,,,,,,,,,,,,,,,,1.410216,,,,,,,,,,,,,55160520-ce5b-4ae3-b646-f5a9792f30c0,923,,"[51.7, 25.5]",3825880,21,,,,-2.2979643,,Left Foot,,,"[41.2, 13.7]",,Ground Pass,,15.795253,,,Juan Francisco García García,26023.0,,,,,,1,Regular Play,José Antonio García Rabasco,24149.0,Right Defensive Midfield,55,Levante UD,221,['4e003f56-76a0-4891-93b2-60a1bc27e9a7'],20,,,,,,,,,,,,,,,,Levante UD,221,00:21:20.843,Pass,
,,,,,,,,,,,,,,,,,,3.117662,,,,,,,,,,,,,5db00d14-8be6-40ba-a916-e8bbdc7abb85,926,,"[40.1, 9.9]",3825880,21,,,,0.0,,Left Foot,,,"[84.8, 9.9]",,High Pass,,44.7,,,Deyverson Brum Silva Acosta,25134.0,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,55,Levante UD,221,['15889d29-05e2-4711-8bf5-6f0e14e6d259'],23,,,,,,,,,,,,,,,,Levante UD,221,00:21:23.217,Pass,
,,,,,,,,,,,,,,,,,,1.717236,,,,,,,,,,,,,440a1175-91fb-4f28-a4c8-fc7d798b017a,931,,"[42.3, 80.0]",3825880,21,,,,-0.43750978,,,,,"[60.9, 71.3]",,High Pass,,20.534119,,Incomplete,Luis Alberto Romero Alconchel,7782.0,,,,,Throw-in,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,56,RC Deportivo La Coruña,219,"['6d518299-87e4-4c60-8756-d614d51b0ffd', 'cd45d9dc-52bc-491a-9489-51931cbdadc4']",38,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:38.547,Pass,
,,,,,,,,,,,,,,,,,,1.060849,,,,,,,,,,,,,6d518299-87e4-4c60-8756-d614d51b0ffd,934,,"[59.2, 8.8]",3825880,21,,,True,0.6664653,,,,,"[68.1, 15.8]",,High Pass,,11.322986,,Incomplete,Giuseppe Rossi,7141.0,,,,,Recovery,1,From Throw In,Simão Mate,27122.0,Left Defensive Midfield,56,RC Deportivo La Coruña,219,"['00395a56-d2ae-430c-9b0b-5e927bcdd98a', '2d634ca6-c179-4ec6-a15c-650aa608c039', '440a1175-91fb-4f28-a4c8-fc7d798b017a', '5b409b5f-39f2-4f8f-b913-87df3f746249']",40,,,,,,,,,,,,,,,,Levante UD,221,00:21:40.264,Pass,True
,,,,,,,,,,,,,,,,,,1.176413,,,,,,,,,,,,,5b409b5f-39f2-4f8f-b913-87df3f746249,937,,"[52.0, 64.3]",3825880,21,,,,0.23222019,,Head,,,"[66.8, 67.8]",,High Pass,,15.208221,,,Lucas Pérez Martínez,6732.0,,,,,Interception,1,From Throw In,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,56,RC Deportivo La Coruña,219,"['6d518299-87e4-4c60-8756-d614d51b0ffd', 'c4e0146b-eabb-47a6-9d9d-3ae4b8f5fd16']",41,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:41.325,Pass,
,,,,,,,,,,,,,,,,,,0.469398,,,,,,,,,,,,,1923d73b-8631-4ceb-9e68-62139bbea7e4,939,,"[66.8, 67.8]",3825880,21,,,,2.38183,,Head,,,"[62.8, 71.6]",,Low Pass,,5.517246,,,Luis Alberto Romero Alconchel,7782.0,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,56,RC Deportivo La Coruña,219,['0cd14807-9f84-4616-a15e-b6d48bfa8aff'],42,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:42.542,Pass,
,,,,,,,,,,,,,,,,,,0.496244,,,,,,,,,,,,,10905915-2e3e-48aa-a4a8-65dc5ef559a9,942,,"[62.8, 71.6]",3825880,21,,,,-0.18948016,,Left Foot,,,"[70.1, 70.2]",,Ground Pass,,7.4330344,,,Lucas Pérez Martínez,6732.0,,,,,,1,From Throw In,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,56,RC Deportivo La Coruña,219,['4ab8a36b-d095-4f0c-9bbe-14a25dc893b9'],43,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:43.110,Pass,
,,,,,,,,,,,,,,,,,,2.228745,,,,,,,,,,,,,a05e08e9-2790-40e2-beef-49239b3317f9,945,,"[70.1, 70.2]",3825880,21,,,,-1.8012642,,Left Foot,,,"[61.7, 34.4]",,High Pass,,36.772274,,,Rubén Gracia Calmache,25921.0,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,56,RC Deportivo La Coruña,219,['3140063e-bd8e-444c-a2fe-af468f87f289'],45,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:45.309,Pass,
,,,,,,,,,,,,,,,,,,0.873866,,,,,,,,,,,,,ee68f4de-8c44-4a51-a071-b85d57b02459,948,,"[82.2, 34.4]",3825880,21,,,,0.9755606,,Right Foot,,,"[90.8, 47.1]",,Ground Pass,,15.337862,,,Lucas Pérez Martínez,6732.0,,,,,,1,From Throw In,Rubén Gracia Calmache,25921.0,Left Wing,56,RC Deportivo La Coruña,219,['25a3ced0-9e45-4544-a71e-0f5b0507d5e8'],52,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:52.346,Pass,
,,,,,,,,,,,,,,,,,,0.584187,,,,,,,,,,,,,55e74b57-a1b5-4d1d-aa72-32b4ee5243aa,952,,"[92.4, 47.1]",3825880,21,,,,-1.3233424,,Left Foot,,,"[94.8, 37.6]",,Ground Pass,,9.79847,,,Luis Alberto Romero Alconchel,7782.0,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,56,RC Deportivo La Coruña,219,"['1ebe083f-b481-4374-b94b-05050eb1fe66', 'ad844b7b-f73b-4608-b47d-e8addf9ebe06']",53,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:53.607,Pass,True
,,,,,,,,,,,,,,,,,,1.384458,,,,,,,,,,,,,e43ab7b8-24ba-4d68-930c-2c1cfc59157e,960,,"[104.0, 51.6]",3825880,21,,,,-1.0709715,,Right Foot,,,"[120.0, 22.3]",,Low Pass,,33.38398,,Out,Lucas Pérez Martínez,6732.0,,,,,,1,From Throw In,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,56,RC Deportivo La Coruña,219,['31c7a451-aba8-4a7c-80e6-704dc2e5cc2f'],59,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:59.572,Pass,
,,,,,,,,,,,,,,,,,,1.695148,,,,,,,,,,,,,0bfbdc8e-0aac-4a89-ba5c-674c2502c959,962,,"[7.0, 44.1]",3825880,22,True,,,0.58936685,,Left Foot,,,"[23.9, 55.4]",,Ground Pass,,20.32978,,,Carl Medjani,27656.0,,,,,Goal Kick,1,From Goal Kick,Diego Mariño Villar,23843.0,Goalkeeper,57,Levante UD,221,['f7d17d97-a07c-4cdd-b48d-fbef9b52571e'],18,,,,,,,,,,,,,,,,Levante UD,221,00:22:18.772,Pass,
,,,,,,,,,,,,,,,,,,3.064816,,,,,,,,,,,,,d337255f-108a-4c07-a930-9a2b0f9b4867,964,,"[33.6, 74.0]",3825880,22,,,,-0.42735344,,Right Foot,,,"[75.1, 55.1]",,High Pass,,45.601097,,,Deyverson Brum Silva Acosta,25134.0,,,,,,1,From Goal Kick,Carl Medjani,27656.0,Right Center Back,57,Levante UD,221,['16592a08-b5ff-4819-b3fd-584e44b4bdbf'],23,,,,,,,,,,,,,,,,Levante UD,221,00:22:23.588,Pass,
,,,,,,,,,,,,,,,,,,1.213728,,,,,,,,,,,,,72002de0-c3f1-4041-b3d0-fa078eb4b139,967,,"[74.0, 54.3]",3825880,22,,,True,-1.731027,,,,,"[72.4, 44.4]",,High Pass,,10.02846,,,Joan Verdú Fernández,26211.0,,,,,,1,From Goal Kick,Deyverson Brum Silva Acosta,25134.0,Left Center Forward,57,Levante UD,221,"['1b5a6c2a-6006-4490-bedf-4f18b7f62bcf', '4e74bb66-b560-44c8-ba30-fe9356fc2533']",26,,,,,,,,,,,,,,,,Levante UD,221,00:22:26.653,Pass,True
,,,,,,,,,,,,,,,,,,1.363957,,,,,,,,,,,,,e630f4c5-69b8-4e19-8162-37436dd39ec3,976,,"[46.6, 29.3]",3825880,22,,,,-1.254227,,Left Foot,,,"[50.4, 17.7]",,Ground Pass,,12.206555,,,Rubén Gracia Calmache,25921.0,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,58,RC Deportivo La Coruña,219,['89d46399-1059-4be7-9d95-1c94f69dbc2a'],31,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:31.358,Pass,
,,,,,,,,,,,,,,,,,,2.314931,,,,,,,,,,,,,6f943a54-5811-4b56-8d9b-a59b6beaba0c,979,,"[62.2, 19.6]",3825880,22,,,,1.4234842,,Right Foot,,,"[66.8, 50.6]",,Ground Pass,,31.339432,,,Fayçal Fajr,5724.0,,,,,,1,Regular Play,Rubén Gracia Calmache,25921.0,Left Wing,58,RC Deportivo La Coruña,219,['9e6ff27b-765a-4974-9b04-d369f9e1a9f6'],36,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:36.594,Pass,
,,,,,,,,,,,,,,,,,,1.514164,,,,,,,,,,,,,e4e9a757-c757-4437-921f-4c50b0417144,982,,"[86.5, 62.9]",3825880,22,,,,0.8374837,,Right Foot,,,"[96.5, 74.0]",,Ground Pass,,14.940214,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,1,Regular Play,Fayçal Fajr,5724.0,Right Wing,58,RC Deportivo La Coruña,219,['31fe947c-7b89-4a7e-a854-2ea161353e9b'],41,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:41.079,Pass,
,,,,,,,,,,,,,,,,,,0.74955,,,,,,,,,,,,,bb13d606-3494-4251-a436-60850ba9f3f7,985,,"[96.5, 74.0]",3825880,22,,,,-2.047836,,Right Foot,,,"[91.9, 65.1]",,Ground Pass,,10.018483,,,Fayçal Fajr,5724.0,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,58,RC Deportivo La Coruña,219,['53498c81-aff3-4439-a436-f8fe19749707'],44,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:44.144,Pass,
,,,,,,,,,,,,,,,,,,2.443019,,,,,,,,,,,,,51175ece-e9ae-42f5-85fd-f6f218a003c5,988,,"[90.8, 62.1]",3825880,22,,,,-1.580177,,Right Foot,,,"[90.3, 8.8]",,High Pass,,53.302345,,,Luis Carlos Correia Pinto,6734.0,,True,,,,1,Regular Play,Fayçal Fajr,5724.0,Right Wing,58,RC Deportivo La Coruña,219,['755874f6-51da-4992-bae9-a3589e2b5937'],46,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:46.411,Pass,
,,,,,,,,,,,,,,,,,,1.422315,,,,,,,,,,,,,b8318ec1-11e9-4553-8ce4-c82c779155ca,991,,"[96.2, 9.3]",3825880,22,,,,1.1341692,,Left Foot,True,,"[108.8, 36.3]",,High Pass,,29.795301,,Incomplete,Lucas Pérez Martínez,6732.0,,,,,,1,Regular Play,Luis Carlos Correia Pinto,6734.0,Left Back,58,RC Deportivo La Coruña,219,"['935d5410-d30d-4734-a6be-10bcf197bfc7', 'b8f5cc50-141a-476c-9a85-bea03d378572']",50,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:50.992,Pass,
,,,,,,,,,,,,,,,,,,0.757009,,,,,,,,,,,,,55fba677-dd6b-4fb2-80e7-d96aa6199694,994,,"[76.5, 0.1]",3825880,23,,,,2.5101392,,,,,"[69.8, 5.0]",,Low Pass,,8.300602,,,Fayçal Fajr,5724.0,,,,,Throw-in,1,From Throw In,Luis Carlos Correia Pinto,6734.0,Left Back,59,RC Deportivo La Coruña,219,['9aec66f4-5f69-498b-afe6-f550b667639a'],1,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:23:01.549,Pass,
,,,,,,,,,,,,,,,,,,0.974483,,,,,,,,,,,,,f309ff2f-4832-4d9a-8377-79cf0f837ab0,997,,"[73.0, 8.3]",3825880,23,,,,-1.8070416,,Right Foot,,,"[71.7, 2.9]",,Low Pass,,5.5542774,,,Luis Carlos Correia Pinto,6734.0,,,,,,1,From Throw In,Fayçal Fajr,5724.0,Right Wing,59,RC Deportivo La Coruña,219,['fa567a2b-e0a2-400f-9250-2ff0fb8b19e2'],2,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:23:02.495,Pass,
,,,,,,,,,,,,,,,,,,2.735046,,,,,,,,,,,,,4c03160c-db42-4c99-9177-a9648615307d,1001,,"[70.1, 3.1]",3825880,23,,,,2.9134097,,Left Foot,,,"[49.0, 8.0]",,Ground Pass,,21.661486,,,Fernando Navarro i Corbacho,6913.0,,,,,,1,From Throw In,Luis Carlos Correia Pinto,6734.0,Left Back,59,RC Deportivo La Coruña,219,"['eed4de82-62be-43eb-98e3-b3aaf4f43f68', 'faddba78-ea81-4d3a-9c0d-3dcbb18bd256']",4,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:23:04.329,Pass,True
,,,,,,,,,,,,,,,,,,2.393177,,,,,,,,,,,,,b8adc2e9-939b-40a2-a97a-81c643c1d4e6,1004,,"[44.2, 9.9]",3825880,23,,,,2.384177,,Left Foot,,,"[24.0, 29.0]",,Ground Pass,,27.80018,,,Germán Darío Lux,27305.0,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Center Back,59,RC Deportivo La Coruña,219,['2d360529-e041-474f-bf1b-3c686124a20b'],7,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:23:07.231,Pass,
,,,,,,,,,,,,,,,,,,2.364956,,,,,,,,,,,,,94d2f76c-1155-4f18-a2f3-2a5603ad51a1,1007,,"[26.2, 32.0]",3825880,23,,,,1.141297,,Right Foot,,,"[44.2, 71.3]",,Ground Pass,,43.226032,,,Alejandro Arribas Garrido,6869.0,,,,,,1,From Throw In,Germán Darío Lux,27305.0,Goalkeeper,59,RC Deportivo La Coruña,219,['ae9bd090-9767-4a22-9dac-8cf66da64aef'],14,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:23:14.096,Pass,
,,,,,,,,,,,,,,,,,,3.058771,,,,,,,,,,,,,9edc39c1-101f-4b53-bd5c-a6c27771405e,1011,,"[46.6, 74.0]",3825880,23,,,,-0.08277983,,Right Foot,,,"[92.4, 70.2]",,High Pass,,45.95737,,Incomplete,Lucas Pérez Martínez,6732.0,,,,,,1,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,59,RC Deportivo La Coruña,219,"['0539418c-3a84-448c-b9f6-05ec8ec7ad77', 'cfc7d22c-9e0b-410d-8382-64b02a9ae890', 'd8e29b18-0e97-4904-97d1-ea71d40757d6']",18,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:23:18.794,Pass,True
,,,,,,,,,,,,,,,,,,0.145942,,,,,,,,,,,,,447b2b65-8bbf-4d9b-96f3-ca1729f3efd0,1016,,"[27.7, 7.7]",3825880,23,,,,-0.39169994,,Left Foot,,,"[32.3, 5.8]",,Low Pass,,4.976947,,Incomplete,Giuseppe Rossi,7141.0,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,60,Levante UD,221,"['c2539b1c-8145-4d27-a620-a778a48f9a3f', 'f49c7876-b060-430a-a081-5e764fe544ac']",22,,,,,,,,,,,,,,,,Levante UD,221,00:23:22.791,Pass,
,,,,,,,,,,,,,,,,,,3.701854,,,,,,,,,,,,,7adf13d7-e4ea-4fb6-84bb-ab93debb0694,1019,,"[35.8, 0.1]",3825880,23,,,,1.6333925,,,,,"[33.6, 35.2]",,High Pass,,35.168877,,,José Antonio García Rabasco,24149.0,,,,,Throw-in,1,From Throw In,Juan Francisco García García,26023.0,Left Back,61,Levante UD,221,['14bfeb11-2588-44d6-a89f-5eb181f8618c'],37,,,,,,,,,,,,,,,,Levante UD,221,00:23:37.017,Pass,
