ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.784253,,,,,,,,,,,,,ae0d72a6-aacd-41de-9a3c-2329380b5092,670,,"[69.4, 72.1]",3825776,16,,,,-0.7292774,,Head,,,,"[83.5, 59.5]",,Low Pass,,18.909521,Incomplete,,Kevin Gameiro,6401.0,,,,,Interception,1,From Free Kick,Mariano Ferreira Filho,21210.0,Right Back,35,Las Palmas,208,"['569cd1e6-e338-489a-bef4-8262f1604ddd', 'aa3f8032-a650-4e73-81eb-aed56072c508', 'beba9b3f-a878-4a0e-99cc-5bd6f582b0a6']",1,,,,,,,,,,,,,,,,,,,Sevilla,213,00:16:01.648,Pass,
,,,,,,,,,,,,,,,1.015518,,,,,,,,,,,,,0d455055-eb2a-4965-ae87-130b86cfdc88,675,,"[41.9, 21.7]",3825776,16,,,,-1.5374753,,Right Foot,,,,"[42.5, 3.7]",,Ground Pass,,18.009996,,,Mubarak Wakaso,6626.0,,,,,,1,From Free Kick,Pedro Bigas Rigo,7907.0,Left Center Back,35,Las Palmas,208,['8ee86fe4-140e-4606-9834-90a60339ca75'],5,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:05.409,Pass,
,,,,,,,,,,,,,,,0.849931,,,,,,,,,,,,,a6a1d82f-bcee-4056-aca5-533bd750c475,678,,"[58.5, 3.0]",3825776,16,,,,1.3419975,,Left Foot,,,,"[61.9, 17.6]",,Ground Pass,,14.990664,,,Jonathan Viera Ramos,10755.0,,,,,,1,From Free Kick,Mubarak Wakaso,6626.0,Left Midfield,35,Las Palmas,208,['c2a444a3-0b38-45ab-81a1-6ae080fb80ae'],10,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:10.159,Pass,
,,,,,,,,,,,,,,,2.258138,,,,,,,,,,,,,c275c136-efb2-4941-9f9b-fd858d9b59dc,689,,"[63.5, 35.5]",3825776,16,,,,1.5562519,,Right Foot,,,,"[63.9, 63.0]",,High Pass,,27.502909,,,David García Santana,6927.0,,,,,,1,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,35,Las Palmas,208,['33b0214a-bce0-4c50-8db6-b1a8cdd2bb98'],15,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:15.158,Pass,
,,,,,,,,,,,,,,,1.282484,,,,,,,,,,,,,65c23c96-e437-482d-b173-d471d0961585,693,,"[87.0, 68.2]",3825776,16,,,,0.82297444,,Right Foot,,,,"[93.4, 75.1]",,Ground Pass,,9.411163,,,Nabil El Zhar,6608.0,,,,,,1,From Free Kick,David García Santana,6927.0,Right Back,35,Las Palmas,208,"['63d3101e-d26e-4306-bbee-579c47997235', '7116ad58-8b06-4fca-8a38-61f495d6d943']",20,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:20.492,Pass,True
,,,,,,,,,,,,,,,0.300616,,,,,,,,,,,,,e562afa7-4889-4b26-8185-18ed04b9bfc3,698,,"[117.7, 73.5]",3825776,16,,,,-1.6575347,,Right Foot,,,,"[117.5, 71.2]",,Low Pass,,2.3086793,Incomplete,,,,,,,,,1,From Free Kick,Nabil El Zhar,6608.0,Right Midfield,35,Las Palmas,208,"['0fc27036-1553-4ffa-b66a-07e0740e94fc', 'f9566d87-a3b2-49c3-9b94-13d53e2f9380']",26,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:26.289,Pass,True
,,,,,,,,,,,,,,,2.126169,,,,,,,,,,,,,009bffb7-4c38-4991-94af-396177caa45c,700,,"[120.0, 80.0]",3825776,16,,,,-1.8641857,1dd79aea-d6c9-48ff-827e-565fa1b54e49,Right Foot,,,,"[107.1, 37.3]",,High Pass,,44.606052,,True,David García Santana,6927.0,True,True,Outswinging,,Corner,1,From Corner,Nabil El Zhar,6608.0,Right Midfield,36,Las Palmas,208,['2c528c71-647a-4938-927b-f38b50da36ad'],53,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:16:53.215,Pass,
,,,,,,,,,,,,,,,1.832264,,,,,,,,,,,,,05eb3862-8d18-4715-82ba-9be740574b0b,705,,"[11.6, 46.0]",3825776,17,True,,,0.4266275,,Keeper Arm,,,,"[29.2, 54.0]",,Ground Pass,,19.332874,,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Keeper,Sergio Rico González,6823.0,Goalkeeper,38,Sevilla,213,['bcd9ede9-bd1e-4ea4-a30d-a784b373c5fa'],1,,,,,,,,,,,,,,,,,,,Sevilla,213,00:17:01.767,Pass,
,,,,,,,,,,,,,,,2.229005,,,,,,,,,,,,,6d7d2c84-8b7d-46a9-84fc-2a3781e0dec4,707,,"[29.2, 54.0]",3825776,17,True,,,1.1477624,,Right Foot,,,,"[39.6, 77.1]",,Ground Pass,,25.33318,,,José Antonio Reyes Calderón,23816.0,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,39,Sevilla,213,['3bcf3bb6-ac03-459a-bc4f-68585c1716bd'],4,,,,,,,,,,,,,,,,,,,Sevilla,213,00:17:04.450,Pass,
,,,,,,,,,,,,,,,6.342253,,,,,,,,,,,,,658a81a5-35a7-4cf8-a178-891f7a746a3f,709,,"[50.5, 75.3]",3825776,17,,,,-0.9809498,,Left Foot,,,,"[100.7, 0.3]",,High Pass,,90.24988,Out,,Yevhen Konoplyanka,8523.0,,True,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Wing,40,Sevilla,213,['daea697d-d5dc-4098-baff-033b11874058'],10,,,,,,,,,,,,,,,,,,,Sevilla,213,00:17:10.012,Pass,
,,,,,,,,,,,,,,,0.916424,,,,,,,,,,,,,3f9f763b-170c-4456-a819-cd706cd48e40,712,,"[26.0, 80.0]",3825776,17,,,,-1.3370532,,,,,,"[29.0, 67.4]",,Low Pass,,12.95222,,,Roque Mesa Quevedo,3610.0,,,,,Throw-in,1,From Throw In,David García Santana,6927.0,Right Back,41,Las Palmas,208,['eef989eb-930d-4783-983e-09a9e2b50e57'],36,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:36.326,Pass,
,,,,,,,,,,,,,,,0.887451,,,,,,,,,,,,,8f7e75c0-48a5-43d6-a805-92faecbcb629,714,,"[29.0, 67.4]",3825776,17,,,,1.9477056,,Head,,,,"[25.2, 77.0]",,Low Pass,,10.324728,,,David García Santana,6927.0,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,41,Las Palmas,208,['c1271db7-582c-4171-b68b-95e8da4df737'],37,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:37.362,Pass,
,,,,,,,,,,,,,,,1.580388,,,,,,,,,,,,,5502596b-2b52-414b-9e04-375fe6679d32,718,,"[25.4, 75.9]",3825776,17,,,,-0.5428978,,Right Foot,,,,"[49.1, 61.6]",,High Pass,,27.679956,Incomplete,,,,,,,,,1,From Throw In,David García Santana,6927.0,Right Back,41,Las Palmas,208,['e57cc780-42c5-458f-9486-56fd6af92ad8'],38,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:38.739,Pass,
,,,,,,,,,,,,,,,2.031133,,,,,,,,,,,,,e57cc780-42c5-458f-9486-56fd6af92ad8,719,,"[71.0, 18.5]",3825776,17,,,,0.77850175,,Head,,,,"[85.6, 32.9]",,Low Pass,,20.506584,,,José Antonio Reyes Calderón,23816.0,,,,,Recovery,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,42,Sevilla,213,"['1febe939-da21-4279-8893-623196ecd8a2', '5502596b-2b52-414b-9e04-375fe6679d32']",40,,,,,,,,,,,,,,,,,,,Sevilla,213,00:17:40.320,Pass,
,,,,,,,,,,,,,,,0.170698,,,,,,,,,,,,,4c6f5455-8ad8-439d-a916-e46ab4ff619c,723,,"[85.7, 33.5]",3825776,17,,,,1.8484578,,Left Foot,,,,"[79.8, 54.2]",,Low Pass,,21.524405,,,Mariano Ferreira Filho,21210.0,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Wing,42,Sevilla,213,['a24501dd-7f73-4cd9-96fa-1b4e7661b417'],43,,,,,,,,,,,,,,,,,,,Sevilla,213,00:17:43.686,Pass,
,,,,,,,,,,,,,,,2.953395,,,,,,,,,,,,,fab88350-c6cd-44cf-806c-b9764cb9507d,726,,"[83.1, 55.0]",3825776,17,,,,0.24330921,,Right Foot,,,,"[111.3, 62.0]",,Ground Pass,,29.055809,,,Kevin Gameiro,6401.0,,,,,,1,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,42,Sevilla,213,['042c612b-75cc-40af-b6b1-35a192444604'],45,,,,,,,,,,,,,,,,,,,Sevilla,213,00:17:45.702,Pass,
,,,,,,,,,,,,,,,3.540193,,,,,,,,,,,,,ff88cf89-ee4b-44c1-9981-d65ae392b13e,732,,"[6.0, 36.0]",3825776,18,,,,-0.19324374,,Right Foot,,,,"[70.9, 23.3]",,High Pass,,66.13093,,,Willian José da Silva,6721.0,,,,,Goal Kick,1,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,43,Las Palmas,208,['c1431ec0-b242-4010-afbc-af39c7b121ff'],16,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:16.276,Pass,
,,,,,,,,,,,,,,,1.027278,,,,,,,,,,,,,25ff3850-1f15-46cb-b053-719170d080a1,736,,"[70.9, 23.1]",3825776,18,,,,-2.373142,,Right Foot,,,,"[64.9, 17.3]",,Ground Pass,,8.345058,,,Jonathan Viera Ramos,10755.0,,,,,,1,From Goal Kick,Willian José da Silva,6721.0,Center Forward,43,Las Palmas,208,['3fef0e11-549e-4473-ae27-1cbdc6bfe3c4'],19,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:19.936,Pass,
,,,,,,,,,,,,,,,2.121774,,,,,,,,,,,,,503ff022-bc33-434a-9c2c-a22549b47ba8,742,,"[81.4, 2.2]",3825776,18,,,,0.8774936,,Right Foot,,,,"[109.9, 36.5]",,High Pass,,44.59529,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,44,Las Palmas,208,['d45f58ab-e515-42b9-bbbd-e614c40d8c96'],58,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:58.617,Pass,
,,,,,,,,,,,,,,,0.58855,,,,,,,,,,,,,47157396-371a-4ac6-b90f-d529dab472e6,745,,"[32.9, 53.4]",3825776,19,,,,-1.7721134,,Left Foot,,,,"[30.9, 43.6]",,Low Pass,,10.002,,,Éver Maximiliano David Banega,5504.0,,,,,Recovery,1,Regular Play,Kevin Gameiro,6401.0,Center Forward,45,Sevilla,213,"['00774a2a-71ec-4102-99f4-9423a0753aeb', '6f3215b1-3ed0-4c8b-938f-70f89b36b1a6']",2,,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:02.111,Pass,True
,,,,,,,,,,,,,,,0.701045,,,,,,,,,,,,,f40242d1-3368-4f73-a3e9-5948eab28bf8,750,,"[34.9, 53.4]",3825776,19,,,,2.9250424,,Right Foot,,,,"[24.9, 55.6]",,Ground Pass,,10.2391405,,,Mariano Ferreira Filho,21210.0,,,,,Recovery,1,Regular Play,Kevin Gameiro,6401.0,Center Forward,45,Sevilla,213,['7a57e2c8-e1a5-4857-859a-10c7c55878d4'],4,,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:04.444,Pass,
,,,,,,,,,,,,,,,2.279534,,,,,,,,,,,,,5d1d1a1f-1db4-424a-930d-725103cfbb67,752,,"[24.7, 55.6]",3825776,19,,,,0.7898624,,Right Foot,,,,"[47.0, 78.1]",,Ground Pass,,31.6787,,,José Antonio Reyes Calderón,23816.0,,,,,,1,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,45,Sevilla,213,['7c3bda5d-3194-404d-9420-13c181bbeb95'],5,,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:05.146,Pass,
,,,,,,,,,,,,,,,0.128902,,,,,,,,,,,,,7073d59d-0bb5-4606-8995-d31fb7bf84b8,756,,"[63.7, 74.8]",3825776,19,,,,0.08314123,,Left Foot,,,,"[67.3, 75.1]",,Ground Pass,,3.6124783,Incomplete,,Kevin Gameiro,6401.0,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Wing,45,Sevilla,213,"['39e067ab-17b0-4a6f-b97d-5fa829aecd89', '3a9a6464-18bf-491c-9ba6-1de99ad4ffbf', '8725011c-689d-4392-910f-191fe1fd2848']",12,,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:12.702,Pass,True
,,,,,,,,,,,,,,,2.177737,,,,,,,,,,,,,e6d71f05-37b0-42ee-8e72-200aa83ac8d4,759,,"[77.1, 80.0]",3825776,19,,,,-2.0886893,,,,,,"[62.4, 54.2]",,High Pass,,29.69394,,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,Throw-in,1,From Throw In,Mariano Ferreira Filho,21210.0,Right Back,46,Sevilla,213,['ff805307-fc7d-42b7-97b5-47fbc4ced8d2'],24,,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:24.649,Pass,
,,,,,,,,,,,,,,,3.206309,,,,,,,,,,,,,c827f366-219d-4230-bf35-a9ffc8705982,762,,"[68.1, 53.2]",3825776,19,,,,-1.0242718,,Right Foot,,,,"[97.3, 5.2]",,High Pass,,56.183983,,,Benoît Trémoulinas,27483.0,,True,,,,1,From Throw In,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,46,Sevilla,213,['b46cc7c0-78e7-40e3-9934-17f68394607b'],30,,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:30.690,Pass,
,,,,,,,,,,,,,,,1.000616,,,,,,,,,,,,,ea052a38-14f5-48cd-984f-ad7c11912476,765,,"[108.4, 9.3]",3825776,19,,,,2.3430948,,Left Foot,,,,"[97.1, 20.9]",,Ground Pass,,16.194136,,,Yevhen Konoplyanka,8523.0,,,,,,1,From Throw In,Benoît Trémoulinas,27483.0,Left Back,46,Sevilla,213,['cd252ac1-4580-422f-b382-9a07e8465bf8'],35,,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:35.517,Pass,
,,,,,,,,,,,,,,,2.481546,,,,,,,,,,,,,7a88e8d0-eb91-4f53-a39d-ca72a2f63849,768,,"[96.6, 25.3]",3825776,19,,,,1.1216787,,Right Foot,,,,"[111.3, 55.8]",,High Pass,,33.857643,Incomplete,,Mariano Ferreira Filho,21210.0,,,,,,1,From Throw In,Yevhen Konoplyanka,8523.0,Left Wing,46,Sevilla,213,"['3373f2b3-cfe6-4453-89c5-86ecfc645cbd', 'bacafb7e-7d8b-4f7a-a42b-a57ade55c650']",39,,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:39.580,Pass,
,,,,,,,,,,,,,,,2.219667,,,,,,,,,,,,,3373f2b3-cfe6-4453-89c5-86ecfc645cbd,770,,"[8.8, 24.3]",3825776,19,,,,2.052875,,Other,,,,"[4.3, 32.9]",,Low Pass,,9.706183,,,Javier Varas Herrera,26753.0,,,,,Recovery,1,Regular Play,Mubarak Wakaso,6626.0,Left Midfield,47,Las Palmas,208,"['7a88e8d0-eb91-4f53-a39d-ca72a2f63849', 'd96d4e7f-1d92-4971-92b0-380a7f1050dd']",42,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:42.061,Pass,
,,,,,,,,,,,,,,,2.178798,,,,,,,,,,,,,198288ce-6049-4406-a121-7adf5f657202,773,,"[13.1, 37.9]",3825776,19,,,,1.1290888,,Keeper Arm,,,,"[19.2, 50.8]",,Ground Pass,,14.269548,,,Aythami Artiles Oliva,8440.0,,,,,,1,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,47,Las Palmas,208,['d04e4b53-fbca-4d0a-b4c5-3ed0039a2ab5'],51,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:51.250,Pass,
,,,,,,,,,,,,,,,0.708071,,,,,,,,,,,,,48683b19-cbe5-492b-b796-dd5196fde106,776,,"[23.6, 57.0]",3825776,19,,,,-0.102206714,,Right Foot,,,,"[39.2, 55.4]",,Ground Pass,,15.681837,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,47,Las Palmas,208,['ea03e969-79eb-4f2c-9fe3-3e4519d3f8f6'],55,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:55.670,Pass,
,,,,,,,,,,,,,,,1.530889,,,,,,,,,,,,,f0c340e8-57b9-4679-9a1c-591cdbddbde0,779,,"[39.2, 55.4]",3825776,19,,,,1.5450288,,Right Foot,,,,"[39.7, 74.8]",,Ground Pass,,19.406443,,,David García Santana,6927.0,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,47,Las Palmas,208,['dd707ebd-a883-4268-a504-a5355c622512'],57,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:57.283,Pass,
,,,,,,,,,,,,,,,3.956886,,,,,,,,,,,,,aa941a91-0ffd-4ae2-a4b0-1b5ef1836e68,782,,"[41.4, 74.6]",3825776,19,,,,-0.2806193,,Right Foot,,,,"[98.3, 58.2]",,High Pass,,59.216297,Incomplete,,Nabil El Zhar,6608.0,,,,,,1,Regular Play,David García Santana,6927.0,Right Back,47,Las Palmas,208,"['5d9a8c2c-b8cc-4b5e-be54-214024e991cd', 'fd0d6078-0851-4281-a9e4-f4cf7f6ced18']",59,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:59.510,Pass,
,,,,,,,,,,,,,,,2.275738,,,,,,,,,,,,,fd0d6078-0851-4281-a9e4-f4cf7f6ced18,785,,"[21.8, 21.9]",3825776,20,,,,2.8501358,,Left Foot,,,,"[1.8, 27.9]",,Ground Pass,,20.880613,,,Sergio Rico González,6823.0,,,,,Interception,1,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,47,Las Palmas,208,"['2e6e4a9d-53ec-4772-bc89-55436bccc8fa', 'aa941a91-0ffd-4ae2-a4b0-1b5ef1836e68', 'e562028c-272c-4a72-9b6b-f5bd8ce28587']",3,,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:03.467,Pass,True
,,,,,,,,,,,,,,,2.109513,,,,,,,,,,,,,a1d52477-3d3d-4fdc-adbf-f813e69a19ac,788,,"[1.3, 28.3]",3825776,20,,,,-1.3699691,,Left Foot,,,,"[7.0, 0.3]",,High Pass,,28.57429,Out,,,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,47,Las Palmas,208,,5,,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:05.773,Pass,
,,,,,,,,,,,,,,,2.181082,,,,,,,,,,,,,6bd4d4a7-d471-46f4-9f2f-8013533ebc85,789,,"[111.2, 80.0]",3825776,20,,,,-1.1268506,,,,,,"[115.1, 71.8]",,Low Pass,,9.080198,,,Nabil El Zhar,6608.0,,,,,Throw-in,1,From Throw In,David García Santana,6927.0,Right Back,48,Las Palmas,208,['545f4892-7420-4b7e-84da-c5f74946fc53'],27,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:27.184,Pass,
,,,,,,,,,,,,,,,1.372171,,,,,,,,,,,,,7914abf4-e087-46da-b82e-048bdf35778a,796,,"[7.0, 36.1]",3825776,20,True,,,-0.066568166,,Right Foot,,,,"[19.0, 35.3]",,Ground Pass,,12.026637,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,Goal Kick,1,From Goal Kick,Sergio Rico González,6823.0,Goalkeeper,49,Sevilla,213,['6202d75d-8f1f-4002-bb9d-0dc06d261d34'],40,,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:40.578,Pass,
,,,,,,,,,,,,,,,1.143232,,,,,,,,,,,,,d54fd0aa-69d6-41c0-98a5-9b86595fb8c8,798,,"[19.0, 35.3]",3825776,20,,,,-1.3275876,,Right Foot,,,,"[22.3, 22.0]",,Ground Pass,,13.703284,,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,,1,From Goal Kick,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,49,Sevilla,213,['2ad3d59b-9862-4a57-a4d2-abbdefea0d0b'],42,,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:42.563,Pass,
,,,,,,,,,,,,,,,0.899705,,,,,,,,,,,,,942f4736-70a6-4a73-8643-9d2a09f06e99,805,,"[21.9, 19.2]",3825776,20,,,,0.14551586,,Left Foot,,,,"[33.5, 20.9]",,Ground Pass,,11.723907,,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Goal Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,49,Sevilla,213,['0d315de0-204d-4ace-a0ab-63cbc6022d53'],45,,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:45.943,Pass,
,,,,,,,,,,,,,,,1.462695,,,,,,,,,,,,,9d57411b-93dc-4ad7-9c3c-787c78e5f099,808,,"[48.1, 20.3]",3825776,20,,,,-0.8544705,,Right Foot,,,,"[62.9, 3.3]",,Ground Pass,,22.539743,,,Benoît Trémoulinas,27483.0,,,,,,1,From Goal Kick,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,49,Sevilla,213,['da762ab2-f079-49ad-887e-cbdfa8366070'],49,,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:49.062,Pass,
,,,,,,,,,,,,,,,1.136937,,,,,,,,,,,,,4d813696-b497-4b1f-b0aa-d2b0188f2db1,811,,"[87.2, 4.5]",3825776,20,,,,3.0833254,,Left Foot,,,,"[75.2, 5.2]",,Ground Pass,,12.020399,,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Goal Kick,Benoît Trémoulinas,27483.0,Left Back,49,Sevilla,213,['a884e4bf-64fe-4a25-b5c7-3b19ab634fea'],56,,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:56.719,Pass,
,,,,,,,,,,,,,,,1.171687,,,,,,,,,,,,,f5abdb6b-dd20-4a20-a292-81d359a63564,814,,"[73.9, 5.2]",3825776,20,,,,2.1379685,,Right Foot,,,,"[64.6, 19.8]",,Ground Pass,,17.310402,,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,,1,From Goal Kick,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,49,Sevilla,213,['77efea29-154e-4755-85be-4c7d662ef571'],58,,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:58.646,Pass,
,,,,,,,,,,,,,,,3.378146,,,,,,,,,,,,,d1cd20c5-0052-43aa-af2f-71f3a668e0de,817,,"[65.1, 20.5]",3825776,21,,,,0.8651724,,Right Foot,,,,"[97.9, 59.0]",,High Pass,,50.577564,,,Mariano Ferreira Filho,21210.0,,,,,,1,From Goal Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,49,Sevilla,213,['1a3897cb-cbe4-42ba-84ca-d521e97a8cbf'],1,,,,,,,,,,,,,,,,,,,Sevilla,213,00:21:01.039,Pass,
,,,,,,,,,,,,,,,2.056263,,,,,,,,,,,,,b31b0437-c83a-4956-93b9-26fcf03daf4f,822,,"[19.2, 19.5]",3825776,21,,,,-0.41377813,,Left Foot,,,,"[42.2, 9.4]",,Ground Pass,,25.119913,,,Mubarak Wakaso,6626.0,,,,,,1,Regular Play,Javier Garrido Behovide,26448.0,Left Back,50,Las Palmas,208,['53347bee-f49b-4ed5-8fcd-f0e8e2f6b8ba'],6,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:06.020,Pass,
,,,,,,,,,,,,,,,2.19362,,,,,,,,,,,,,eb97cc28-d2ec-4908-829f-78461d385531,826,,"[46.2, 9.4]",3825776,21,,,,3.1415927,,Right Foot,,,,"[38.8, 9.4]",,Low Pass,,7.4,,,Javier Garrido Behovide,26448.0,,,,,,1,Regular Play,Mubarak Wakaso,6626.0,Left Midfield,50,Las Palmas,208,['e2ff1ec8-7fe3-4e1c-8297-6ccd672273ad'],9,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:09.814,Pass,
,,,,,,,,,,,,,,,1.200809,,,,,,,,,,,,,5c62f5c4-7852-4813-a67c-d0cd1cd810e9,830,,"[37.6, 9.7]",3825776,21,,,,-1.0988501,,Right Foot,,,,"[42.5, 0.1]",,Low Pass,,10.778219,Out,,,,,,,,,1,Regular Play,Javier Garrido Behovide,26448.0,Left Back,50,Las Palmas,208,,12,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:12.128,Pass,
,,,,,,,,,,,,,,,2.345347,,,,,,,,,,,,,a121e953-78ef-4a28-9dd5-273d889a2ffb,831,,"[83.7, 80.0]",3825776,21,,,,-1.2522407,,,,,,"[89.9, 61.2]",,Low Pass,,19.79596,Incomplete,,,,,,,,Throw-in,1,From Throw In,Mariano Ferreira Filho,21210.0,Right Back,51,Sevilla,213,['1f482673-26a3-430b-8025-e2d643b8025a'],23,,,,,,,,,,,,,,,,,,,Sevilla,213,00:21:23.632,Pass,
,,,,,,,,,,,,,,,1.011273,,,,,,,,,,,,,8f260878-29de-4cad-ad1e-6788db0111a6,833,,"[25.8, 23.7]",3825776,21,,,,-2.629203,,Left Foot,,,,"[21.0, 21.0]",,Ground Pass,,5.507268,,,Pedro Bigas Rigo,7907.0,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,52,Las Palmas,208,['e820970c-9c8b-4374-b31f-f3132e26c024'],26,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:26.385,Pass,
,,,,,,,,,,,,,,,0.878531,,,,,,,,,,,,,40fe1d95-6095-4517-a0c9-9a83550681c0,836,,"[21.0, 20.9]",3825776,21,,,,0.6240231,,Left Foot,,,,"[26.0, 24.5]",,Ground Pass,,6.1611686,,,Roque Mesa Quevedo,3610.0,,,,,,1,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,52,Las Palmas,208,['3103a2e3-9c86-400f-a008-898aef86a428'],27,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:27.497,Pass,
,,,,,,,,,,,,,,,1.269587,,,,,,,,,,,,,a2dd64e1-e500-4d57-a6ef-c072543693fa,839,,"[33.2, 22.0]",3825776,21,,,,-2.1384628,,Right Foot,,,,"[24.4, 8.2]",,Ground Pass,,16.36704,,,Javier Garrido Behovide,26448.0,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,52,Las Palmas,208,['4809b553-ce09-4fe1-829f-e2fa9adb7bb1'],30,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:30.910,Pass,
