ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.898885,,,,,,,,,,,,,,7c34d29c-6d01-40c9-9983-ec6812d8b4c8,2992,,"[120.0, 80.0]",3825747,86,,,,,-1.7675194,,Right Foot,,,"[114.3, 51.4]",,High Pass,29.162476,,,Incomplete,True,,,,,,Outswinging,,Corner,2,From Corner,Borja Viguera Manzanares,23833.0,Center Attacking Midfield,202,Athletic Club,215,['cefa64d5-a628-4355-996e-28beb49c87dc'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:43.341,Pass,
,,,,,,,,,,,,,0.515135,,,,,,,,,,,,,,8a4ca8ec-0a0a-4fb8-8948-7040b151de0e,2997,,"[83.7, 61.2]",3825747,86,,,,,1.1401038,,Right Foot,,,"[87.1, 68.6]",,High Pass,8.143709,,,Incomplete,,Borja Viguera Manzanares,23833.0,,,,,,Recovery,2,From Corner,Óscar de Marcos Arana,6649.0,Right Back,202,Athletic Club,215,"['7e791f80-52d2-4fc6-ae6c-17e43009401b', 'bbb3f7fc-b3df-4729-9ccd-e699ead5bc3d']",49,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:49.547,Pass,
,,,,,,,,,,,,,1.522723,,,,,,,,,,,,,,6a301756-5c55-4b72-9c00-d5cf0c7c4cf1,3001,,"[34.8, 3.8]",3825747,86,,,,,0.48811826,,Left Foot,,,"[57.4, 15.8]",,High Pass,25.588278,,,Incomplete,,Sergio Enrich Ametller,6700.0,,,,,,,2,From Corner,José Ignacio Peleteiro Ramallo,9462.0,Left Midfield,202,Athletic Club,215,"['088dbcfa-988f-456f-a532-89b1354d43ee', 'a8519ba4-3f49-4574-b6da-f3c19740dca4']",51,,,,,,,,,,,,,,,,,Eibar,322,00:41:51.990,Pass,
,,,,,,,,,,,,,2.139521,,,,,,,,,,,,,,92c4af15-ba62-4a4f-924a-54ad237dbe32,3005,,"[50.0, 69.1]",3825747,86,,,,,-2.5833378,,Right Foot,,,"[23.9, 52.8]",,Ground Pass,30.77174,,,,,Iago Herrerín Buisán,6662.0,,,,,,,2,From Corner,Eneko Bóveda Altube,6386.0,Right Center Back,202,Athletic Club,215,['36398701-e796-44b2-8922-3e6b667019b1'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:56.306,Pass,
,,,,,,,,,,,,,2.852162,,,,,,,,,,,,,,63f02d76-ddaa-420d-8f1d-296e84f22927,3009,,"[21.5, 53.8]",3825747,87,,,,,0.009025026,,Right Foot,,,"[76.9, 54.3]",,High Pass,55.402256,,,Incomplete,,Borja Viguera Manzanares,23833.0,,,,,,,2,From Corner,Iago Herrerín Buisán,6662.0,Goalkeeper,202,Athletic Club,215,"['40871a6d-9919-4c38-9a47-61cdc3737d9a', 'aa022562-e770-4aa2-a9e6-1852d492d379', 'c954d041-15b5-4bf4-bc12-4d93d32d45b1']",1,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:01.110,Pass,True
,,,,,,,,,,,,,1.586341,,,,,,,,,,,,,,40871a6d-9919-4c38-9a47-61cdc3737d9a,3011,,"[43.2, 25.8]",3825747,87,,,,True,-0.55633,,,,,"[55.1, 18.4]",,Low Pass,14.013208,,,Incomplete,,Daniel García Carrillo,6775.0,,,,,,Recovery,2,From Corner,Aleksandar Pantić,27239.0,Left Center Back,202,Athletic Club,215,"['63f02d76-ddaa-420d-8f1d-296e84f22927', 'acbbc9ee-f1f9-453f-9d17-e4f138264cac', 'e64efded-f620-44aa-ab1c-9aa2464320b8', 'fabc62d4-f43a-414a-847e-2a2ab31be385']",3,,,,,,,,,,,,,,,,,Eibar,322,00:42:03.962,Pass,True
,,,,,,,,,,,,,0.873089,,,,,,,,,,,,,,dd706425-0931-4520-acd3-b8022a1e7572,3018,,"[49.6, 16.0]",3825747,87,,,,,2.5710099,,Left Foot,,,"[42.9, 20.3]",,Ground Pass,7.961156,,,,,David Juncà Reñé,6776.0,,,,,,,2,Regular Play,José Ignacio Peleteiro Ramallo,9462.0,Left Midfield,203,Eibar,322,['2c78deed-50e7-4e5e-8a67-894e13aeff61'],7,,,,,,,,,,,,,,,,,Eibar,322,00:42:07.548,Pass,
,,,,,,,,,,,,,0.312067,,,,,,,,,,,,,,dd316094-d379-45b5-bfbf-6fa388a5bfcb,3021,,"[49.8, 23.1]",3825747,87,,,,,0.17863101,,Left Foot,,,"[57.0, 24.4]",,Low Pass,7.31642,,,Incomplete,,Sergio Enrich Ametller,6700.0,,,,,,,2,Regular Play,David Juncà Reñé,6776.0,Left Back,203,Eibar,322,"['8955f13b-939b-42b9-9788-483f149487ea', 'e5645217-4e66-4e19-9e8d-d80411775a0a']",10,,,,,,,,,,,,,,,,,Eibar,322,00:42:10.715,Pass,
,,,,,,,,,,,,,1.192875,,,,,,,,,,,,,,783d2647-5c27-4fa6-b88d-8df1f36f0081,3027,,"[63.1, 17.0]",3825747,87,,,,,0.3318512,,Left Foot,,,"[77.9, 22.1]",,Ground Pass,15.654073,,,Incomplete,,Sergio Enrich Ametller,6700.0,,,,,,,2,Regular Play,David Juncà Reñé,6776.0,Left Back,203,Eibar,322,"['1b98a4b4-5258-4e9e-b3e5-d20bd1ee2284', '1c8dd123-6fa7-4092-95fa-4689de8a0706', 'd4cfb5f2-9e2d-469e-9011-1ce31362c086']",12,,,,,,,,,,,,,,,,,Eibar,322,00:42:12.631,Pass,True
,,,,,,,,,,,,,0.624682,,,,,,,,,,,,,,81a63ec9-efae-4621-a2d4-3acbfe9d90e2,3031,,"[40.8, 57.4]",3825747,87,,,,,-0.3145043,,Right Foot,,,"[49.1, 54.7]",,Ground Pass,8.728115,,,,,Mikel San José Domínguez,6389.0,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,204,Athletic Club,215,['e3d26889-4f15-444a-8757-a6144cbf125c'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:14.350,Pass,
,,,,,,,,,,,,,1.317261,,,,,,,,,,,,,,8659e614-d0c5-420c-bee2-d1171f4562e4,3034,,"[49.3, 54.6]",3825747,87,,,,,-2.3310742,,Left Foot,,,"[39.6, 44.4]",,Ground Pass,14.075866,,,,,Aymeric Laporte,4353.0,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,204,Athletic Club,215,['0eb04c16-4427-4e27-a63a-a16262154c85'],15,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:15.708,Pass,
,,,,,,,,,,,,,0.992508,,,,,,,,,,,,,,2e21fbc8-cf9d-456f-96b7-b2af632d8f84,3037,,"[39.4, 44.9]",3825747,87,,,,,1.9826974,,Left Foot,,,"[34.9, 55.2]",,Ground Pass,11.240107,,,,,Eneko Bóveda Altube,6386.0,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,204,Athletic Club,215,['067618a6-df3c-4057-955b-aba4e05822f4'],17,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:17.129,Pass,
,,,,,,,,,,,,,3.068319,,,,,,,,,,,,,,dae219ac-50f3-48e9-a5f0-92ee1e6c95f6,3040,,"[40.8, 55.5]",3825747,87,,,,,-0.7386004,,Right Foot,,,"[78.8, 20.9]",,High Pass,51.392216,,,Incomplete,,Íñigo Lekue Martínez,6392.0,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,204,Athletic Club,215,"['276fd96e-ec28-49a2-9f35-907f43bac5f8', 'd4125629-1580-4bc8-ac52-57a4e05a4fc0']",19,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:19.719,Pass,
,,,,,,,,,,,,,2.037684,,,,,,,,,,,,,,71497748-f0bf-4331-a1ba-8161e3105a20,3047,,"[30.2, 80.0]",3825747,87,,True,,,-1.6256194,,,,,"[29.3, 63.6]",,Low Pass,16.424677,,,,,Mauro Javier Dos Santos,6837.0,,,,,,Throw-in,2,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,206,Eibar,322,['130f5e69-d126-428f-8d44-524f7b751f3c'],33,,,,,,,,,,,,,,,,,Eibar,322,00:42:33.921,Pass,
,,,,,,,,,,,,,2.681944,,,,,,,,,,,,,,aa8d461c-f3ce-4a51-a372-b0874aa897ab,3049,,"[29.3, 64.3]",3825747,87,,,,,-0.44210994,,Right Foot,,,"[78.1, 41.2]",,High Pass,53.991203,,,,,Sergio Enrich Ametller,6700.0,,,,,,,2,From Throw In,Mauro Javier Dos Santos,6837.0,Right Center Back,206,Eibar,322,['957016b5-7d3e-4e92-a5be-178c7d9a607e'],38,,,,,,,,,,,,,,,,,Eibar,322,00:42:38.754,Pass,
,,,,,,,,,,,,,2.002404,,,,,,,,,,,,,,23729df9-1d44-48bb-8518-3f5c24e4eb12,3055,,"[28.0, 25.3]",3825747,87,,,,,0.039978687,,Left Foot,,,"[70.5, 27.0]",,High Pass,42.533985,,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,206,Eibar,322,"['1db556d4-6fbd-4c12-b53c-dd1437524da3', '2179366c-836f-4be4-a595-0f78aeadb414']",45,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:45.577,Pass,
,,,,,,,,,,,,,2.822881,,,,,,,,,,,,,,2179366c-836f-4be4-a595-0f78aeadb414,3057,,"[49.6, 53.1]",3825747,87,,,,,-1.7837347,,Head,,,"[44.0, 27.2]",,Low Pass,26.498491,,,,,David Juncà Reñé,6776.0,,,,,,Recovery,2,From Throw In,Mauro Javier Dos Santos,6837.0,Right Center Back,206,Eibar,322,"['23729df9-1d44-48bb-8518-3f5c24e4eb12', 'bdce84d2-9036-4f1d-9d4c-04104f2beeef']",47,,,,,,,,,,,,,,,,,Eibar,322,00:42:47.579,Pass,
,,,,,,,,,,,,,1.133553,,,,,,,,,,,,,,bd3edf73-748c-4107-b614-8ff5f9ca7bff,3060,,"[47.8, 26.8]",3825747,87,,,,,1.9384664,,Left Foot,,,"[42.6, 40.3]",,Ground Pass,14.466859,,,,,Aleksandar Pantić,27239.0,,,,,,,2,From Throw In,David Juncà Reñé,6776.0,Left Back,206,Eibar,322,['8cbd9ab0-283c-40ed-9f7c-3bf246dc8924'],53,,,,,,,,,,,,,,,,,Eibar,322,00:42:53.337,Pass,
,,,,,,,,,,,,,1.770513,,,,,,,,,,,,,,c75f4eab-2b75-4cae-830b-3651ff4c98c7,3063,,"[48.4, 32.8]",3825747,87,,,,,-1.3789408,,Right Foot,,,"[51.1, 18.9]",,Ground Pass,14.159802,,,,,David Juncà Reñé,6776.0,,,,,,,2,From Throw In,Aleksandar Pantić,27239.0,Left Center Back,206,Eibar,322,['77343198-c4e0-4d5c-bfbc-b318e2fc683a'],56,,,,,,,,,,,,,,,,,Eibar,322,00:42:56.927,Pass,
,,,,,,,,,,,,,3.386219,,,,,,,,,,,,,,141bd26b-24f2-4101-b24f-7b7247438699,3066,,"[62.6, 20.7]",3825747,88,,,,,-0.20665455,,Left Foot,,,"[116.5, 9.4]",,High Pass,55.07177,,,Incomplete,,Sergio Enrich Ametller,6700.0,,,,,,,2,From Throw In,David Juncà Reñé,6776.0,Left Back,206,Eibar,322,"['4d3a602b-0bf6-402f-a250-3655b3dcbc2d', '80c56f61-83e8-4c26-b16e-6085b1401791']",0,,,,,,,,,,,,,,,,,Eibar,322,00:43:00.748,Pass,
,,,,,,,,,,,,,1.246987,,,,,,,,,,,,,,716336a0-2246-46f7-9be1-7258ff6aa574,3069,,"[113.8, 0.1]",3825747,88,,,,,1.6461252,,,,,"[113.0, 10.7]",,Low Pass,10.630146,,,,,Sergio Enrich Ametller,6700.0,,,,,,Throw-in,2,From Throw In,José Ignacio Peleteiro Ramallo,9462.0,Left Midfield,207,Eibar,322,['2fe9cf71-3df3-4f19-a892-6f2fc42f28c2'],20,,,,,,,,,,,,,,,,,Eibar,322,00:43:20.008,Pass,
,,,,,,,,,,,,,0.618588,,,,,,,,,,,,,,bc6f0932-d3bf-4ff1-bbe4-8a7f8b886644,3071,,"[113.0, 10.7]",3825747,88,,,,,-1.9668778,,Right Foot,,,"[110.7, 5.2]",,Ground Pass,5.9615436,,,,,David Juncà Reñé,6776.0,,,,,,,2,From Throw In,Sergio Enrich Ametller,6700.0,Left Center Forward,207,Eibar,322,['5fd5fcfc-9f80-4a1a-8af9-380dfa8883e2'],21,,,,,,,,,,,,,,,,,Eibar,322,00:43:21.255,Pass,
,,,,,,,,,,,,,1.259879,,,,,,,,,,,,,,f067261d-6b30-495f-bfd4-346512439a2f,3074,,"[110.7, 5.5]",3825747,88,,,,,1.5707964,,Left Foot,,,"[110.7, 13.4]",,High Pass,7.9,,,,,Sergio Enrich Ametller,6700.0,,,,,,,2,From Throw In,David Juncà Reñé,6776.0,Left Back,207,Eibar,322,['301b4ded-14e2-4c8e-93e0-7d04f73d88cc'],21,,,,,,,,,,,,,,,,,Eibar,322,00:43:21.960,Pass,
,,,,,,,,,,,,,1.201283,,,,,,,,,,,,,,8f73b397-c68f-43cd-a8bf-82d86dce5374,3077,,"[110.7, 13.4]",3825747,88,,,,True,-2.9849908,,,,,"[105.0, 12.5]",,Low Pass,5.770615,,,,,José Ignacio Peleteiro Ramallo,9462.0,,,,,,,2,From Throw In,Sergio Enrich Ametller,6700.0,Left Center Forward,207,Eibar,322,"['08630f0c-5d15-4d60-b5f2-f2b3f7d39468', '2f5a2185-a851-41de-9be0-59f2bb0e3b64']",23,,,,,,,,,,,,,,,,,Eibar,322,00:43:23.220,Pass,True
,,,,,,,,,,,,,1.139629,,,,,,,,,,,,,,718165f3-90c9-47d5-9fc5-0a4c28155059,3088,,"[63.6, 67.4]",3825747,88,,,,,0.62657404,,Right Foot,,,"[77.0, 77.1]",,Ground Pass,16.54237,,,,,Ander Capa Rodríguez,6699.0,,,,,,,2,From Throw In,Mauro Javier Dos Santos,6837.0,Right Center Back,207,Eibar,322,['6f8e5a97-2563-4cc6-99cb-380cd83a6277'],35,,,,,,,,,,,,,,,,,Eibar,322,00:43:35.830,Pass,
,,,,,,,,,,,,,0.599899,,,,,,,,,,,,,,272cbf83-4f94-47d5-9d3b-ff421351ddf1,3091,,"[77.0, 77.1]",3825747,88,,,,,-0.92571294,,Right Foot,,,"[84.6, 67.0]",,Ground Pass,12.640016,,,,,Sergio Gontán Gallardo,6742.0,,,,,,,2,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,207,Eibar,322,['097801b8-140e-465f-b22d-849fd63bf4b1'],37,,,,,,,,,,,,,,,,,Eibar,322,00:43:37.907,Pass,
,,,,,,,,,,,,,0.864062,,,,,,,,,,,,,,705768db-a5f4-4d86-8320-feff404d33bd,3095,,"[97.8, 58.8]",3825747,88,,,,,-1.9359977,,Right Foot,,,"[93.9, 48.6]",,Ground Pass,10.920165,,,,,José Ignacio Peleteiro Ramallo,9462.0,,,,,,,2,From Throw In,Sergio Gontán Gallardo,6742.0,Right Midfield,207,Eibar,322,['82a803a9-5f57-44b4-89a5-89852ebd25bb'],41,,,,,,,,,,,,,,,,,Eibar,322,00:43:41.227,Pass,
,,,,,,,,,,,,,2.093142,,,,,,,,,,,,,,9dd4d4ed-366d-4241-88a8-18631c1c1292,3097,,"[93.9, 48.6]",3825747,88,,,,,-0.12062367,,Left Foot,,,"[113.7, 46.2]",,Ground Pass,19.944923,,,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,,,2,From Throw In,José Ignacio Peleteiro Ramallo,9462.0,Left Midfield,207,Eibar,322,"['13664586-8a47-4da7-8cf7-a61d9a8ade68', 'df92f008-abe2-4e66-aa81-7e76f3b71bcf']",42,,,,,,,,,,,,,,,,,Eibar,322,00:43:42.091,Pass,
,,,,,,,,,,,,,2.343021,,,,,,,,,,,,,,c8b98c13-774e-438c-b5e0-931bf5f4e97b,3100,,"[11.5, 30.8]",3825747,88,,True,,,-0.7063734,,Keeper Arm,,,"[40.8, 5.8]",,Low Pass,38.5161,,,,,Íñigo Lekue Martínez,6392.0,,,,,,,2,From Keeper,Iago Herrerín Buisán,6662.0,Goalkeeper,208,Athletic Club,215,['c707eb2c-0f56-4a35-8abb-9dbac8ce9ac6'],50,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:50.216,Pass,
,,,,,,,,,,,,,0.869508,,,,,,,,,,,,,,d1d3da0d-feaf-4a60-ae22-436a4be12d3c,3103,,"[41.0, 11.9]",3825747,88,,,,,-2.7950537,,Left Foot,,,"[30.2, 8.0]",,Ground Pass,11.482595,,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,,2,From Keeper,Íñigo Lekue Martínez,6392.0,Left Wing,208,Athletic Club,215,"['56baea97-db5b-4c13-9c17-7a7af723c8ff', '6f1bd7e5-7892-4348-908c-1225bd1aa920']",54,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:54.525,Pass,True
,,,,,,,,,,,,,1.355449,,,,,,,,,,,,,,a39658b2-38f2-4d23-8e32-e02eba5912ed,3106,,"[30.2, 8.0]",3825747,88,,,,,-0.09764764,,Left Foot,,,"[54.7, 5.6]",,Ground Pass,24.61727,,,,,Borja Viguera Manzanares,23833.0,,,,,,,2,From Keeper,Mikel Balenziaga Oruesagasti,6789.0,Left Back,208,Athletic Club,215,['fe9bf75b-baf5-441b-9e73-ec4b61778fc7'],55,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:55.475,Pass,
,,,,,,,,,,,,,1.029289,,,,,,,,,,,,,,ea5a0172-fa21-491c-bd3a-1432a2c87400,3110,,"[43.2, 23.7]",3825747,89,,,,,0.9015398,,Right Foot,,,"[53.8, 37.1]",,Low Pass,17.085667,,,Incomplete,,Markel Susaeta Laskurain,6390.0,,,,,,,2,From Keeper,Borja Viguera Manzanares,23833.0,Center Attacking Midfield,208,Athletic Club,215,"['c6ca303f-b607-47ef-a3c6-a0195c25c336', 'eeae875b-ccc9-4eb6-92f3-36ef13690560']",0,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:00.125,Pass,
,,,,,,,,,,,,,1.55278,,,,,,,,,,,,,,eeae875b-ccc9-4eb6-92f3-36ef13690560,3112,,"[66.3, 43.0]",3825747,89,,,,,-0.072453596,,Left Foot,,,"[78.7, 42.1]",,High Pass,12.432618,,,Incomplete,,,,,,,,,Interception,2,From Keeper,Daniel García Carrillo,6775.0,Right Defensive Midfield,208,Athletic Club,215,"['6093cce1-3ca2-4648-8e1d-8ce2446e28f8', 'ea5a0172-fa21-491c-bd3a-1432a2c87400']",1,,,,,,,,,,,,,,,,,Eibar,322,00:44:01.155,Pass,
,,,,,,,,,,,,,1.70066,,,,,,,,,,,,,,6093cce1-3ca2-4648-8e1d-8ce2446e28f8,3113,,"[41.4, 38.0]",3825747,89,,,,,0.1446774,,Head,,,"[56.5, 40.2]",,Low Pass,15.259423,,,,,Markel Susaeta Laskurain,6390.0,,,,,,Recovery,2,From Keeper,Borja Viguera Manzanares,23833.0,Center Attacking Midfield,208,Athletic Club,215,"['da6c1fba-d530-48e7-81a6-ebf5415203a9', 'eeae875b-ccc9-4eb6-92f3-36ef13690560']",2,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:02.707,Pass,
,,,,,,,,,,,,,1.917528,,,,,,,,,,,,,,2978daff-a9b8-4dd9-8a04-1865d4f80eae,3117,,"[63.0, 39.8]",3825747,89,,,,,0.2987535,c87cc206-37e7-4ba5-8123-65739294c397,Right Foot,,,"[90.6, 48.3]",,Ground Pass,28.87923,,,,,Aritz Aduriz Zubeldia,6394.0,True,,,,,,2,From Keeper,Markel Susaeta Laskurain,6390.0,Right Wing,208,Athletic Club,215,"['81f10603-9c42-4cbe-ab3b-6035149946a9', 'a06cf6a0-f2cb-412c-a08f-b81fd06cbfd0']",5,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:05.893,Pass,True
,,,,,,,,,,,,,3.398903,,,,,,,,,,,,,,13688a6e-2825-420b-b4fa-88c3c3f0f479,3122,,"[7.0, 36.1]",3825747,89,,,,,-0.07304057,,Right Foot,,,"[72.6, 31.3]",,High Pass,65.775375,,,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,209,Eibar,322,['6c9f6956-66b1-4509-a4ae-d012735d19c8'],42,,,,,,,,,,,,,,,,,Eibar,322,00:44:42.006,Pass,
,,,,,,,,,,,,,1.114753,,,,,,,,,,,,,,6c9f6956-66b1-4509-a4ae-d012735d19c8,3123,,"[47.5, 48.8]",3825747,89,,,,,-0.5893201,,Head,,,"[65.0, 37.1]",,High Pass,21.05089,,,,,Aritz Aduriz Zubeldia,6394.0,,,,,,Recovery,2,Regular Play,Mikel Rico Moreno,6656.0,Left Defensive Midfield,210,Athletic Club,215,"['13688a6e-2825-420b-b4fa-88c3c3f0f479', 'ed3d2d39-0864-4801-8bac-dd736b0abd4a']",45,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:45.405,Pass,
,,,,,,,,,,,,,1.968964,,,,,,,,,,,,,,26491c49-570a-450f-8049-43443b8b55a6,3126,,"[70.3, 22.3]",3825747,89,,,,,-0.45287603,,Right Foot,,,"[92.7, 11.4]",,Ground Pass,24.911242,,,,,Íñigo Lekue Martínez,6392.0,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,210,Athletic Club,215,['0c76c9dd-dbd2-4003-aa03-2a201a2f0a8c'],49,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:49.593,Pass,
,,,,,,,,,,,,,2.227145,,,,,,,,,,,,,,464da712-e21a-4442-9821-f35e9d9c1a18,3129,,"[117.4, 23.3]",3825747,89,,,,,1.4750897,,Left Foot,True,,"[119.8, 48.3]",,High Pass,25.114935,,,Out,,Markel Susaeta Laskurain,6390.0,,,,,,,2,Regular Play,Íñigo Lekue Martínez,6392.0,Left Wing,210,Athletic Club,215,['91eee82f-c335-4a97-8257-53062894fce4'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:56.266,Pass,
,,,,,,,,,,,,,3.035073,,,,,,,,,,,,,,6b4cd0c0-4ee2-413f-9ac7-5f27dac681bb,3131,,"[7.0, 36.1]",3825747,90,,,,,-0.2113041,,Right Foot,,,"[71.8, 22.2]",,High Pass,66.274055,,,,,Sergio Enrich Ametller,6700.0,,,,,,Goal Kick,2,From Goal Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,211,Eibar,322,['c954f209-2a84-4328-a6da-7dd2cc45a92d'],25,,,,,,,,,,,,,,,,,Eibar,322,00:45:25.733,Pass,
,,,,,,,,,,,,,0.213211,,,,,,,,,,,,,,b8d3147d-86fa-46fe-b58f-5ee01fde1bd8,3135,,"[58.3, 67.3]",3825747,90,,,,,-1.9832067,,Right Foot,,,"[56.9, 64.1]",,Low Pass,3.4928498,,,Incomplete,,Mikel San José Domínguez,6389.0,,,,,,Recovery,2,From Goal Kick,Markel Susaeta Laskurain,6390.0,Right Wing,211,Eibar,322,"['73d77641-44fe-4326-9e6c-0859701f6bf1', 'aab12c1d-9316-440d-839a-01d2784c44e5', 'c0705bb3-ff96-4ade-8078-276bc6dec0ec']",30,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:30.283,Pass,True
,,,,,,,,,,,,,3.382925,,,,,,,,,,,,,,7085402f-dbad-42fa-9b71-cad4b2be922c,3139,,"[57.5, 16.6]",3825747,90,,,,,0.6485346,,Left Foot,,,"[86.0, 38.2]",,High Pass,35.760452,,,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,,Recovery,2,From Goal Kick,David Juncà Reñé,6776.0,Left Back,211,Eibar,322,"['1a552739-d557-4f6b-9219-b310faad2c9b', '3ab0f237-25bb-43c0-bf5b-e140fdfd48ff', 'c3b325f2-679e-4c70-b6f9-84d71acefd7a']",31,,,,,,,,,,,,,,,,,Eibar,322,00:45:31.373,Pass,True
,,,,,,,,,,,,,1.028972,,,,,,,,,,,,,,3ab0f237-25bb-43c0-bf5b-e140fdfd48ff,3141,,"[34.1, 41.9]",3825747,90,,,,,-0.14631529,,Head,,,"[43.6, 40.5]",,High Pass,9.602604,,,,,Borja Viguera Manzanares,23833.0,,,,,,Recovery,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,212,Athletic Club,215,"['607997e1-d0a2-49b5-a651-8470fffb147b', '7085402f-dbad-42fa-9b71-cad4b2be922c']",34,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:34.756,Pass,
,,,,,,,,,,,,,1.972776,,,,,,,,,,,,,,23a6115a-c4db-4745-b8a9-8d4db16245c9,3143,,"[43.6, 41.2]",3825747,90,,,,,1.9308556,,Right Foot,,,"[40.4, 49.7]",,High Pass,9.0824,,,,,Mikel Rico Moreno,6656.0,,,,,,,2,Regular Play,Borja Viguera Manzanares,23833.0,Center Attacking Midfield,212,Athletic Club,215,['6aaa23c5-ffc8-45d3-b75a-c053f7b74a0a'],35,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:35.785,Pass,
,,,,,,,,,,,,,4.504703,,,,,,,,,,,,,,9964981e-8c0c-4abd-bdf5-62a91392448a,3147,,"[42.4, 50.1]",3825747,90,,,,,0.31171745,,Right Foot,,,"[78.4, 61.7]",,High Pass,37.822746,,,Incomplete,,,,,,,,,,2,Regular Play,Mikel Rico Moreno,6656.0,Left Defensive Midfield,212,Athletic Club,215,['ef1cb275-7642-4478-8972-0771132a44fb'],37,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:37.838,Pass,
,,,,,,,,,,,,,0.745805,,,,,,,,,,,,,,47f0c23b-aab7-4fd4-9787-4bce1c902b63,3150,,"[55.7, 20.3]",3825747,90,,,,,2.5434484,,Left Foot,,,"[44.4, 28.0]",,Ground Pass,13.674063,,,,,Aleksandar Pantić,27239.0,,,,,,,2,Regular Play,David Juncà Reñé,6776.0,Left Back,213,Eibar,322,['c9e6ff7f-cf15-4bc7-b336-c1f713762919'],51,,,,,,,,,,,,,,,,,Eibar,322,00:45:51.438,Pass,
,,,,,,,,,,,,,1.649812,,,,,,,,,,,,,,180305c9-cbc4-4648-a4c6-d7fc75ca9148,3153,,"[35.8, 26.5]",3825747,90,,,,,1.312305,,Right Foot,,,"[43.6, 56.0]",,Ground Pass,30.513767,,,,,Mauro Javier Dos Santos,6837.0,,,,,,,2,Regular Play,Aleksandar Pantić,27239.0,Left Center Back,213,Eibar,322,['21971625-38a6-4c2b-8b43-0e6f3871e8f0'],55,,,,,,,,,,,,,,,,,Eibar,322,00:45:55.986,Pass,
