bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.433157,,,,,,,,,,,,b2244c28-20a0-4154-baef-c088749ca039,1787,,"[47.9, 29.1]",3825793,37,,,,,-0.16037545,,Right Foot,,,"[88.7, 22.5]",,High Pass,,41.330376,,,Sabin Merino Zuloaga,6666.0,,,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Left Wing,77,Athletic Club,215,['8f77f94a-3397-4c80-a999-469a74f87757'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:53.108,Pass,
,,,,,,,,,,,,,,,,1.343423,,,,,,,,,,,,58174225-becb-457b-9388-5b1cf1ccad1a,1794,,"[90.2, 24.4]",3825793,37,,,,,2.0047498,,Right Foot,,,"[82.6, 40.8]",,Ground Pass,,18.075397,,,Iker Muniain Goñi,6842.0,,,,,,,1,Regular Play,Sabin Merino Zuloaga,6666.0,Center Forward,77,Athletic Club,215,['8992e458-fc91-4894-a62e-734665c1b404'],58,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:58.534,Pass,
,,,,,,,,,,,,,,,,3.722167,,,,,,,,,,,,17edc1ba-1f64-4caa-a06c-8bf27c61f787,1810,,"[25.7, 30.4]",3825793,40,,,,,0.18331991,,Right Foot,,,"[94.2, 43.1]",,High Pass,,69.66735,Injury Clearance,,,,,,,,,,1,Other,André Filipe Tavares Gomes,10802.0,Left Center Midfield,80,Valencia,207,,20,,,,,,,,,,,,,,,,,Valencia,207,00:40:20.858,Pass,
,,,,,,,,,,,,,,,,1.550146,,,,,,,,,,,,cef2f061-0183-4f05-a9b3-66b8b79e4030,1812,,"[27.0, 41.9]",3825793,40,,True,,,-0.6307494,,Right Foot,,,"[42.2, 30.8]",,Ground Pass,,18.82153,,,Aymeric Laporte,4353.0,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,81,Athletic Club,215,['055c8314-1db8-4f55-ac88-e82868d08109'],26,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:26.340,Pass,
,,,,,,,,,,,,,,,,1.076353,,,,,,,,,,,,960457ca-e015-4564-8eea-f2c18d96e808,1814,,"[42.2, 30.8]",3825793,40,,True,,,1.5484952,,Right Foot,,,"[42.8, 57.7]",,Ground Pass,,26.90669,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,81,Athletic Club,215,['ac8ed80b-9cf1-407e-9ee7-b60eb4d2d531'],29,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:29.873,Pass,
,,,,,,,,,,,,,,,,1.707199,,,,,,,,,,,,70e20a7b-0bde-4414-bdde-b8ec9e786c5c,1818,,"[39.3, 59.6]",3825793,40,,,,,0.64115554,,Right Foot,,,"[59.8, 74.9]",,Ground Pass,,25.58007,,,Eneko Bóveda Altube,6386.0,,,,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,81,Athletic Club,215,"['28fc15bb-06e6-499c-b4ab-f2131f11cd9d', '45caa10e-5650-4743-ace3-b8f566fc3d89']",31,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:31.368,Pass,True
,,,,,,,,,,,,,,,,0.980209,,,,,,,,,,,,7f4df811-1073-48f4-a967-c254a842ba23,1821,,"[60.6, 75.9]",3825793,40,,,,,-2.203545,,Right Foot,,,"[56.2, 69.9]",,Ground Pass,,7.44043,,,Gorka Elustondo Urkola,12191.0,,,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,81,Athletic Club,215,['7da2451c-73ec-49fe-aa14-a9c17a273033'],33,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:33.683,Pass,
,,,,,,,,,,,,,,,,0.608781,,,,,,,,,,,,f8fa5235-6b3b-49f3-b564-7e77cc4f9ac0,1824,,"[56.2, 69.9]",3825793,40,,,,,1.5974567,,Right Foot,,,"[56.0, 77.4]",,Ground Pass,,7.502666,,,Eneko Bóveda Altube,6386.0,,,,,,,1,Regular Play,Gorka Elustondo Urkola,12191.0,Right Defensive Midfield,81,Athletic Club,215,['309c6b2a-a71d-4068-b097-367652a5cd16'],34,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:34.738,Pass,
,,,,,,,,,,,,,,,,0.713343,,,,,,,,,,,,0634454e-bded-481f-b867-6cd647fe6a2e,1828,,"[62.2, 77.1]",3825793,40,,,,,-1.8444556,,Right Foot,,,"[60.6, 71.4]",,Ground Pass,,5.920304,,,Gorka Elustondo Urkola,12191.0,,,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,81,Athletic Club,215,"['589ad595-025e-44c3-9a3a-9c7db6e2c078', 'a371290b-418e-4936-b873-9e142d7fe231']",36,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:36.824,Pass,True
,,,,,,,,,,,,,,,,1.468382,,,,,,,,,,,,6cf1592a-7537-427c-81b5-36b082216b07,1833,,"[57.4, 72.6]",3825793,40,,,,,-3.050383,,Left Foot,,,"[41.0, 71.1]",,Ground Pass,,16.468454,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,,1,Regular Play,Gorka Elustondo Urkola,12191.0,Right Defensive Midfield,81,Athletic Club,215,['4ad689d3-4789-47fb-8644-c1609edfb6db'],38,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:38.648,Pass,
,,,,,,,,,,,,,,,,2.510912,,,,,,,,,,,,b43781b7-b1d1-468a-be66-0ffd56fed77e,1836,,"[40.6, 68.3]",3825793,40,,,,,-1.5515679,,Right Foot,,,"[41.6, 16.3]",,High Pass,,52.009613,,,Aymeric Laporte,4353.0,,,True,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,81,Athletic Club,215,['90f504af-e325-4f05-a46c-4c00c45eaf27'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:43.560,Pass,
,,,,,,,,,,,,,,,,1.083875,,,,,,,,,,,,00f0de09-aef6-4e1c-a8a9-abbbc594b499,1839,,"[50.6, 14.6]",3825793,40,,,,,0.5915997,,Left Foot,,,"[69.8, 27.5]",,Low Pass,,23.131147,,,Mikel Rico Moreno,6656.0,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,81,Athletic Club,215,['f58b5d19-b00c-4dc6-bc02-b1b41c5323a1'],48,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:48.066,Pass,
,,,,,,,,,,,,,,,,0.605062,,,,,,,,,,,,6a3608bb-5814-4f9d-94e9-2fab214f77db,1846,,"[48.4, 53.5]",3825793,40,,,,,0.3872936,,Right Foot,,,"[56.0, 56.6]",,Ground Pass,,8.207923,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,Regular Play,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,82,Valencia,207,['cec554a4-951c-4e1f-b178-ed6056954177'],51,,,,,,,,,,,,,,,,,Valencia,207,00:40:51.586,Pass,
,,,,,,,,,,,,,,,,0.446398,,,,,,,,,,,,5fc17e11-4d98-4857-9eab-1dce86fa1b6e,1849,,"[56.0, 56.6]",3825793,40,,,,,2.3223093,,Right Foot,,,"[50.3, 62.7]",,Ground Pass,,8.348653,,,Santiago Mina Lorenzo,6594.0,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,82,Valencia,207,['f9370588-b8b3-4f60-a2a0-7c730a376129'],52,,,,,,,,,,,,,,,,,Valencia,207,00:40:52.311,Pass,
,,,,,,,,,,,,,,,,2.80343,,,,,,,,,,,,06967628-415b-4362-8421-e8a461c78930,1855,,"[63.3, 69.7]",3825793,41,,,,,-1.7006915,,Right Foot,,,"[60.4, 47.5]",,Ground Pass,,22.388613,,,Daniel Parejo Muñoz,6595.0,,,,,,Free Kick,1,From Free Kick,João Pedro Cavaco Cancelo,7005.0,Right Back,83,Valencia,207,['e0a563b4-26a4-4232-b41a-b5cfaa4d8652'],4,,,,,,,,,,,,,,,,,Valencia,207,00:41:04.638,Pass,
,,,,,,,,,,,,,,,,0.505742,,,,,,,,,,,,7609e911-ea19-4488-8db6-48eb5fc73caf,1858,,"[62.0, 47.4]",3825793,41,,,,,-0.98113537,,Right Foot,,,"[71.3, 33.5]",,Ground Pass,,16.724234,Incomplete,,,,,,,,,,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,83,Valencia,207,['6c3e4925-c5c9-4a99-98b7-63a7726ed2d9'],7,,,,,,,,,,,,,,,,,Valencia,207,00:41:07.602,Pass,
,,,,,,,,,,,,,,,,0.855802,,,,,,,,,,,,27c882ea-7360-4df1-abaf-96980c8f249b,1862,,"[46.0, 45.7]",3825793,41,,,,,-2.5229483,,Right Foot,,,"[40.1, 41.5]",,Ground Pass,,7.242237,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,,1,Regular Play,Gorka Elustondo Urkola,12191.0,Right Defensive Midfield,84,Athletic Club,215,['c8124dc8-6e31-4b9b-adfc-a0132adec718'],10,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:10.757,Pass,
,,,,,,,,,,,,,,,,1.020322,,,,,,,,,,,,34e4c2f7-2dca-4680-80b5-cb7b07c45501,1865,,"[42.2, 44.8]",3825793,41,,,,,-0.15364666,,Right Foot,,,"[64.8, 41.3]",,Ground Pass,,22.869411,,,Óscar de Marcos Arana,6649.0,,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,84,Athletic Club,215,['f417ee58-2af4-4c49-b1dd-7d792a61badc'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:13.537,Pass,
,,,,,,,,,,,,,,,,0.448888,,,,,,,,,,,,e4c7b48d-b79f-4c3b-b0a5-7e7f58115b23,1868,,"[64.2, 42.7]",3825793,41,,,,,3.1415927,,Right Foot,,,"[57.2, 42.7]",,Ground Pass,,7.0,,,Iker Muniain Goñi,6842.0,,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Wing,84,Athletic Club,215,['fc867168-7e7c-4b78-9d9d-b5fdf57e49c0'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:14.744,Pass,
,,,,,,,,,,,,,,,,1.47064,,,,,,,,,,,,50eead42-2a7b-4d7a-b39b-a7681744330e,1871,,"[58.2, 42.4]",3825793,41,,,,,1.6180584,,Right Foot,,,"[56.8, 72.0]",,Ground Pass,,29.63309,,,Eneko Bóveda Altube,6386.0,,,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Left Wing,84,Athletic Club,215,['27bc2648-9ec8-4ef4-8d5a-568c823ea421'],15,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:15.909,Pass,
,,,,,,,,,,,,,,,,0.622838,,,,,,,,,,,,bd93cb78-e3ff-4934-8ff0-aaf2ba556bfe,1874,,"[70.6, 65.1]",3825793,41,,,,,0.08047101,,Right Foot,,,"[76.8, 65.6]",,Ground Pass,,6.2201285,,,Óscar de Marcos Arana,6649.0,,,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,84,Athletic Club,215,['478a6df6-d111-42f3-8393-6feddda6eff5'],23,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:23.000,Pass,
,,,,,,,,,,,,,,,,0.707993,,,,,,,,,,,,a44a8152-0f84-4ae9-bf64-1cbb27f24cd2,1878,,"[70.3, 57.7]",3825793,41,,,,,2.223643,,Right Foot,,,"[69.0, 59.4]",,Ground Pass,,2.1400936,Incomplete,,Eneko Bóveda Altube,6386.0,,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Wing,84,Athletic Club,215,"['28126a9c-746b-4fb0-8465-87db7f9e43b2', 'e4b425f8-0d36-47dc-aabc-1d72d9809b67', 'efdc0012-5d49-4321-bf73-f0ef7ebfc008']",23,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:23.691,Pass,True
,,,,,,,,,,,,,,,,0.974574,,,,,,,,,,,,28126a9c-746b-4fb0-8465-87db7f9e43b2,1880,,"[51.1, 20.7]",3825793,41,,,,,-2.7446775,,Right Foot,,,"[34.4, 13.7]",,Ground Pass,,18.107733,,,José Luis Gayà Peña,6596.0,,,,,,Recovery,1,Regular Play,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,85,Valencia,207,"['3dd0b066-ed10-4794-8f73-787d8b44dc25', 'a44a8152-0f84-4ae9-bf64-1cbb27f24cd2']",24,,,,,,,,,,,,,,,,,Valencia,207,00:41:24.399,Pass,
,,,,,,,,,,,,,,,,1.106159,,,,,,,,,,,,d26fd015-b551-4364-8a72-773b81f4db4f,1883,,"[34.4, 14.0]",3825793,41,,,,,-0.79615045,,Right Foot,,,"[43.6, 4.6]",,Ground Pass,,13.152946,,,Denis Cheryshev,5186.0,,,,,,,1,Regular Play,José Luis Gayà Peña,6596.0,Left Back,85,Valencia,207,['cb0bfafc-83cb-468f-8b8d-9acef99f026b'],25,,,,,,,,,,,,,,,,,Valencia,207,00:41:25.961,Pass,
,,,,,,,,,,,,,,,,1.433903,,,,,,,,,,,,758b8850-c3ec-4001-a87e-0e93f144d6a7,1888,,"[58.8, 78.0]",3825793,41,,,,,-0.6724785,,Right Foot,,,"[64.2, 73.7]",,Ground Pass,,6.902898,Incomplete,,Iker Muniain Goñi,6842.0,,,,,,Recovery,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,85,Valencia,207,"['d344c023-9d24-4232-94bd-fb96124d8768', 'e9c6ff62-0ca7-42f7-87ca-302a6aa477ee']",30,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:30.447,Pass,
,,,,,,,,,,,,,,,,0.640408,,,,,,,,,,,,e86031c2-4013-4968-b835-0720832c9a03,1892,,"[49.0, 8.3]",3825793,41,,,,,-2.6464593,,Right Foot,,,"[39.0, 2.9]",,Ground Pass,,11.364858,,,José Luis Gayà Peña,6596.0,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,85,Valencia,207,['eb5e1dc1-146d-4c3c-9b52-faa28f0193a5'],36,,,,,,,,,,,,,,,,,Valencia,207,00:41:36.001,Pass,
,,,,,,,,,,,,,,,,1.550786,,,,,,,,,,,,6f0dcba8-5839-487a-9ca6-7a3f2c928c14,1895,,"[39.7, 2.7]",3825793,41,,,,,2.2783859,,Left Foot,,,"[26.1, 18.6]",,Ground Pass,,20.922955,,,Aderllan Leandro de Jesus Santos,27482.0,,,,,,,1,Regular Play,José Luis Gayà Peña,6596.0,Left Back,85,Valencia,207,['23ffd95e-94c9-45cc-bbd8-b76be5573ebd'],37,,,,,,,,,,,,,,,,,Valencia,207,00:41:37.479,Pass,
,,,,,,,,,,,,,,,,2.038024,,,,,,,,,,,,11d08ed8-38f6-401f-b66a-f2c0e4e6ffef,1898,,"[25.4, 18.6]",3825793,41,,,,,1.4148405,,Right Foot,,,"[30.4, 50.4]",,Ground Pass,,32.19068,,,Shkodran Mustafi,3638.0,,,,,,,1,Regular Play,Aderllan Leandro de Jesus Santos,27482.0,Left Center Back,85,Valencia,207,['39084646-9ca7-4b43-bc10-9c4fbeb16fe1'],40,,,,,,,,,,,,,,,,,Valencia,207,00:41:40.270,Pass,
,,,,,,,,,,,,,,,,1.972458,,,,,,,,,,,,955fcb31-58ef-4ad1-83d7-05cf9aff78da,1901,,"[31.1, 53.9]",3825793,41,,,,,0.5166145,,Right Foot,,,"[52.4, 66.0]",,Ground Pass,,24.496939,,,João Pedro Cavaco Cancelo,7005.0,,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,85,Valencia,207,['28ff12f1-a035-4a9f-a9c9-04ab6246c5bd'],42,,,,,,,,,,,,,,,,,Valencia,207,00:41:42.808,Pass,
,,,,,,,,,,,,,,,,3.437886,,,,,,,,,,,,05097e6a-7c36-4af9-b350-aaf1c972b2d7,1904,,"[55.2, 68.2]",3825793,41,,,,,-0.049958397,,Right Foot,,,"[107.2, 65.6]",,High Pass,,52.06496,Incomplete,,Santiago Mina Lorenzo,6594.0,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,85,Valencia,207,"['5112acf3-c7c5-486e-9328-fcde2ea0c25c', 'd140f335-50f1-4a83-80c8-7d80e8f3a625']",46,,,,,,,,,,,,,,,,,Valencia,207,00:41:46.644,Pass,
,,,,,,,,,,,,,,,,1.604715,,,,,,,,,,,,8dc8666f-95cb-4ff3-b0c7-aa160911a182,1909,,"[18.3, 7.1]",3825793,41,,,,,2.3171082,,Right Foot,,,"[9.7, 16.4]",,Ground Pass,,12.666886,,,Aymeric Laporte,4353.0,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,86,Athletic Club,215,['a6a651fb-8555-4f0e-96cf-554b9590f3a6'],54,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:54.516,Pass,
,,,,,,,,,,,,,,,,0.96656,,,,,,,,,,,,1a4371a3-9254-4d5f-88c9-874f9ec48886,1912,,"[13.0, 15.8]",3825793,41,,,,,-1.6988053,,Right Foot,,,"[11.7, 5.7]",,Ground Pass,,10.18332,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,86,Athletic Club,215,['7f44c4fe-1df1-486f-bc66-50dd1fcb0615'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:56.759,Pass,
,,,,,,,,,,,,,,,,2.304318,,,,,,,,,,,,8856d1cc-3083-4cc4-b287-a0226eeb12d0,1916,,"[13.7, 6.8]",3825793,41,,,,,0.66877496,,Left Foot,,,"[40.4, 27.9]",,High Pass,,34.03087,Incomplete,,,,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,86,Athletic Club,215,"['25dc5ef5-998d-46f6-937b-de19adaef3aa', 'f92c9bed-febf-4a2d-b92c-1eff1908e13f']",59,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:59.268,Pass,True
,,,,,,,,,,,,,,,,1.51297,,,,,,,,,,,,6b2bbc4e-43f3-41d3-9e7a-e9df49316ab1,1919,,"[78.5, 54.5]",3825793,42,,,,,1.1508228,,Right Foot,,,"[85.6, 70.4]",,Ground Pass,,17.413214,,,João Pedro Cavaco Cancelo,7005.0,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,87,Valencia,207,['b8fb8d47-ba8c-4ce2-8436-9be2ed49cb57'],3,,,,,,,,,,,,,,,,,Valencia,207,00:42:03.239,Pass,
,,,,,,,,,,,,,,,,1.358765,,,,,,,,,,,,f8951cf7-e9aa-41fd-94aa-eb4b82615446,1925,,"[106.6, 80.0]",3825793,42,,,,,-2.3816128,,,,,"[94.5, 68.5]",,Low Pass,,16.693111,,,Santiago Mina Lorenzo,6594.0,,,,,,Throw-in,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Back,88,Valencia,207,['7190d2cf-cdc3-499b-8ad6-d71830fd5acd'],13,,,,,,,,,,,,,,,,,Valencia,207,00:42:13.242,Pass,
,,,,,,,,,,,,,,,,0.19491,,,,,,,,,,,,c9caee04-aa9c-4325-882a-7b09cee97ce6,1928,,"[94.5, 68.5]",3825793,42,,,,,-0.26211983,,Right Foot,,,"[98.6, 67.4]",,Ground Pass,,4.244997,Incomplete,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Throw In,Santiago Mina Lorenzo,6594.0,Right Midfield,88,Valencia,207,"['60f55dfc-b788-41d2-81a7-0875e5f06730', 'f17110df-57fb-4726-af20-4f710fddf30d']",15,,,,,,,,,,,,,,,,,Valencia,207,00:42:15.248,Pass,
,,,,,,,,,,,,,,,,0.53294,,,,,,,,,,,,9dc81dc3-0b0b-4554-8c7d-f0a01ec43a51,1932,,"[27.0, 14.9]",3825793,42,,,,,1.5056711,,Left Foot,,,"[27.6, 24.1]",,Ground Pass,,9.219544,,,Mikel Rico Moreno,6656.0,,,,,,,1,Regular Play,Sabin Merino Zuloaga,6666.0,Center Forward,89,Athletic Club,215,['306aad95-8355-4d40-9dfc-6172960fa090'],15,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:15.910,Pass,
,,,,,,,,,,,,,,,,0.718616,,,,,,,,,,,,94852c3e-7c29-43e5-81c1-40b432116f64,1935,,"[27.6, 24.1]",3825793,42,,,,,-0.5633163,,Right Foot,,,"[37.1, 18.1]",,Ground Pass,,11.236102,,,Iker Muniain Goñi,6842.0,,,,,,,1,Regular Play,Mikel Rico Moreno,6656.0,Center Attacking Midfield,89,Athletic Club,215,['e42c27b2-df2e-4c82-ae32-b88fbdfcd5e7'],17,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:17.160,Pass,
,,,,,,,,,,,,,,,,0.848226,,,,,,,,,,,,4bd83018-c75e-43f6-8288-7474a1a8af76,1938,,"[37.1, 18.1]",3825793,42,,,,,2.4130437,,Right Foot,,,"[24.1, 29.7]",,Ground Pass,,17.422974,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Left Wing,89,Athletic Club,215,['e816660f-d1f2-4858-ad43-113ccba47117'],19,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:19.095,Pass,
,,,,,,,,,,,,,,,,2.971981,,,,,,,,,,,,26be3c75-a435-481f-927b-c0d923a7fe22,1945,,"[28.8, 24.1]",3825793,42,,,,,-0.04150439,,Right Foot,,,"[89.0, 21.6]",,High Pass,,60.25189,,,Sabin Merino Zuloaga,6666.0,,,,,,Free Kick,1,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,90,Athletic Club,215,['4816587a-435a-4d51-89af-dcef8d1c9e9d'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:56.438,Pass,
,,,,,,,,,,,,,,,,1.308104,,,,,,,,,,,,9578d516-d649-435c-8b59-d8ee4d40d098,1948,,"[88.7, 23.5]",3825793,42,,,,True,1.0885339,,,,,"[96.5, 38.4]",,High Pass,,16.818146,Incomplete,,Óscar de Marcos Arana,6649.0,,,,,,,1,From Free Kick,Sabin Merino Zuloaga,6666.0,Center Forward,90,Athletic Club,215,"['0ce275c4-ec64-406a-ae4d-b5889620a4de', 'c4e47514-9685-418a-962b-18ae1e9a9969', 'fa0f0534-a88a-4940-b44c-4625a6e71216']",59,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:59.476,Pass,True
,,,,,,,,,,,,,,,,1.344493,,,,,,,,,,,,5eeffb0e-4aae-436b-b94d-1745fa8dc9bb,1951,,"[35.5, 57.6]",3825793,43,,,,,-0.25346503,,Head,,,"[52.1, 53.3]",,Low Pass,,17.147886,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,90,Athletic Club,215,['6a74039d-ee3c-4757-b598-ed69ee94d733'],3,,,,,,,,,,,,,,,,,Valencia,207,00:43:03.632,Pass,
,,,,,,,,,,,,,,,,0.982341,,,,,,,,,,,,81f262be-a7da-4f9b-82ec-45a2976b16d5,1954,,"[68.6, 26.8]",3825793,43,,,,,1.7216417,,Right Foot,,,"[66.7, 39.3]",,Ground Pass,,12.643576,,,Gorka Elustondo Urkola,12191.0,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,90,Athletic Club,215,['f3bf9de5-e1d0-4e57-a765-0d037fdb2be6'],7,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:07.052,Pass,
,,,,,,,,,,,,,,,,2.501512,,,,,,,,,,,,d5a2b0ff-2e5f-460c-aac0-b6a11f35b30d,1958,,"[63.9, 39.4]",3825793,43,,,,,-3.0619493,,Right Foot,,,"[42.6, 37.7]",,High Pass,,21.367733,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,,1,From Free Kick,Gorka Elustondo Urkola,12191.0,Right Defensive Midfield,90,Athletic Club,215,['92747c9c-41c9-485b-8448-3c5c4fa3a9a3'],8,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:08.104,Pass,
,,,,,,,,,,,,,,,,2.021381,,,,,,,,,,,,7c70b729-56c2-4bb4-9573-f008d0f5a7c3,1960,,"[42.3, 37.7]",3825793,43,,,,,-1.4235445,,Left Foot,,,"[45.4, 16.8]",,Ground Pass,,21.128654,,,Aymeric Laporte,4353.0,,,,,,,1,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,90,Athletic Club,215,['c0e9dbb8-abfb-43da-9a4d-b99e2af4cb50'],10,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:10.606,Pass,
,,,,,,,,,,,,,,,,2.007047,,,,,,,,,,,,8778a48c-1e48-42e3-97dc-74afac89a0a2,1963,,"[43.9, 10.7]",3825793,43,,,,,0.05295398,,Left Foot,,,"[72.2, 12.2]",,High Pass,,28.339725,Incomplete,,,,,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,90,Athletic Club,215,['a7257726-4536-443f-9dbe-bb1c8de80fb6'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:13.657,Pass,
,,,,,,,,,,,,,,,,2.170565,,,,,,,,,,,,a7257726-4536-443f-9dbe-bb1c8de80fb6,1964,,"[47.9, 67.9]",3825793,43,,,,,-1.3909428,,Right Foot,,,"[50.9, 51.4]",,Low Pass,,16.77051,,,Enzo Nicolás Pérez,5741.0,,,,,,Recovery,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,91,Valencia,207,"['8778a48c-1e48-42e3-97dc-74afac89a0a2', 'c7e075b9-a5f2-496e-bcff-6c3faebddf4e']",15,,,,,,,,,,,,,,,,,Valencia,207,00:43:15.664,Pass,
,,,,,,,,,,,,,,,,1.04085,,,,,,,,,,,,1538ad2e-4927-4a73-aacb-235666e94124,1968,,"[53.6, 62.7]",3825793,43,,,,,0.5306399,,Right Foot,,,"[65.7, 69.8]",,Ground Pass,,14.029255,,,Santiago Mina Lorenzo,6594.0,,,,,,,1,Regular Play,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,91,Valencia,207,['0ad487a5-b88f-44b8-9c04-e922a8621856'],22,,,,,,,,,,,,,,,,,Valencia,207,00:43:22.156,Pass,
,,,,,,,,,,,,,,,,0.831734,,,,,,,,,,,,692088f0-6521-49d8-9058-476cc611fc87,1971,,"[64.3, 66.9]",3825793,43,,,,,-1.4489539,,Right Foot,,,"[65.5, 57.1]",,Ground Pass,,9.873196,,,Enzo Nicolás Pérez,5741.0,,,,,,,1,Regular Play,Santiago Mina Lorenzo,6594.0,Right Midfield,91,Valencia,207,['71517216-2aa5-4014-b47f-dc070c3dfa81'],24,,,,,,,,,,,,,,,,,Valencia,207,00:43:24.851,Pass,
