50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,"[71.9, 48.3]",,,,,,,,,,,,1.380333,,,,,,,,,,,,,,ef73939d-d6c0-479b-bfb1-f46005c75977,258,,"[71.4, 48.8]",3888699,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clodoaldo Tavares de Santana,397620.0,Right Defensive Midfield,21,Brazil,781,"['0c828933-a15d-4ba0-aa2e-75ecf1c09b86', '4e8b398e-cdc8-413d-a344-0d6a89b0ee55']",1,,,,,,,,,,,,,,,,,,,,Brazil,781,00:06:01.793,Carry,
,,,,,,,"[75.5, 32.4]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,31a13384-d2cc-4e1d-ae00-5a73c4101460,261,,"[75.0, 33.5]",3888699,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gérson de Oliveira Nunes,397621.0,Left Defensive Midfield,21,Brazil,781,"['b6fcd019-0b25-451c-8874-d8b71d1e0904', 'e00081f7-f2bc-4b94-adc7-19b640a257ee']",4,,,,,,,,,,,,,,,,,,,,Brazil,781,00:06:04.536,Carry,
,,,,,,,"[43.4, 45.3]",,,,,,,,,,,,2.064768,,,,,,,,,,,,,,d21cbccf-21ac-4e0c-a33d-c00ff03c4e70,267,,"[40.1, 47.7]",3888699,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Hrdlicka,397960.0,Left Defensive Midfield,22,Czechoslovakia,17469,"['3e1341fc-7100-4b4c-a2d3-79c8914826f3', '6716b0d2-6543-4b35-9da9-50758a27e3ad']",6,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:06:06.477,Carry,
,,,,,,,"[62.7, 47.2]",,,,,,,,,,,,1.266587,,,,,,,,,,,,,,cefe8513-3184-4c7f-aa11-cf7132bc352f,270,,"[62.2, 47.7]",3888699,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,František Veselý,397961.0,Right Midfield,22,Czechoslovakia,17469,"['851a7b19-f169-4d67-8e81-05b021c0273b', 'f4a56a49-d820-467e-9ffd-08cf1bc7cc03']",9,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:06:09.646,Carry,
,,,,,,,"[110.3, 75.9]",,,,,,,,,,,,2.647326,,,,,,,,,,,,,,164b5a81-92bc-488b-966d-3d1a711d0b92,273,,"[110.3, 75.9]",3888699,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jozef Adamec,397967.0,Left Center Forward,22,Czechoslovakia,17469,"['b9519ddc-e80c-44ed-a111-c463ab2858e1', 'd4b5d882-8909-4627-97b5-9e580bbf00e8']",14,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:06:14.712,Carry,
,,,,,,,"[117.8, 59.4]",,,,,,,,,,,,5.854162,,,,,,,,,,,,,,99e3efe8-86ae-48c3-a19e-caf559776fe8,276,,"[101.4, 70.8]",3888699,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ladislav Petráš,397966.0,Right Center Forward,22,Czechoslovakia,17469,"['11948773-1832-4468-ac94-59b7baa3191b', 'ca085583-25c9-43a1-82a3-112c52e19444', 'd4e1bfa9-bccf-464e-b58d-2bdcb831daa7']",18,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:06:18.061,Carry,True
,,,,,,,"[116.1, 48.0]",,,,,,,,,,,,0.922534,,,,,,,,,,,,,,7fd1f9d1-cf5d-4e19-b7ad-31c55ad31514,281,,"[117.8, 59.4]",3888699,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ladislav Petráš,397966.0,Right Center Forward,22,Czechoslovakia,17469,"['0f64a874-e9a5-4177-85bc-7c891e961af0', 'ca085583-25c9-43a1-82a3-112c52e19444', 'd4520990-dffa-4928-b408-f5baadc71b73']",23,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:06:23.915,Carry,True
,,,,,,,"[70.1, 34.8]",,,,,,,,,,,,0.610814,,,,,,,,,,,,,,917d9b48-9501-4525-9d17-f9613c2d8736,291,,"[67.2, 35.0]",3888699,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eduardo Gonçalves de Andrade,397637.0,Left Center Forward,23,Brazil,781,"['4cf1808a-c983-4b50-ba82-433afdf79ada', 'c4ce3e6d-59a1-4100-9ce3-c715da4b6fa0']",50,,,,,,,,,,,,,,,,,,,,Brazil,781,00:06:50.321,Carry,
,,,,,,,"[3.8, 26.0]",,,,,,,,,,,,1.676771,,,,,,,,,,,,,,aaaf9e9c-3a02-497b-9280-7c443e587927,297,,"[3.8, 26.0]",3888699,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivo Viktor,397952.0,Goalkeeper,24,Czechoslovakia,17469,"['230fa2c5-0674-459c-a2df-9692cb197735', 'e5f600b4-f1c2-4ebc-be48-183868f47fe9']",55,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:06:55.752,Carry,
,,,,,,,"[34.6, 11.3]",,,,,,,,,,,,9.15145,,,,,,,,,,,,,,a8433d9f-72e7-4502-839f-5ac38442e2fc,300,,"[7.5, 9.0]",3888699,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vladimir Hagara,397946.0,Left Back,24,Czechoslovakia,17469,"['184fba78-7f05-4465-bedf-b4aef594a3ef', 'f43846d3-9ec1-41b1-ae8d-ea7221bcc72b']",59,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:06:59.533,Carry,
,,,,,,,"[53.7, 27.2]",,,,,,,,,,,,5.088998,,,,,,,,,,,,,,549a094b-b29b-4a4d-9cf1-d553700c94ff,303,,"[34.4, 30.6]",3888699,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Horvath,397965.0,Right Center Back,24,Czechoslovakia,17469,"['78fd0042-1f6a-46c1-bc97-dc5fc427276c', 'a5524971-503a-4c7c-ba61-01e39aa182d2']",10,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:07:10.377,Carry,
,,,,,,,"[60.6, 6.9]",,,,,,,,,,,,1.822608,,,,,,,,,,,,,,8d8075a0-1f8f-432d-824e-4ae4d13f5853,306,,"[52.7, 9.3]",3888699,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vladimir Hagara,397946.0,Left Back,24,Czechoslovakia,17469,"['4e561b0e-bd4a-4ca8-973c-6a7fb42db329', 'a44c1ef5-be18-4758-b66a-96ffdd6b0a91']",17,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:07:17.461,Carry,
,,,,,,,"[64.8, 63.1]",,,,,,,,,,,,2.70769,,,,,,,,,,,,,,21bbfd03-ff29-4da4-96dc-1c6c3f55dbeb,309,,"[59.6, 63.5]",3888699,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karol Dobiaš,397951.0,Right Back,24,Czechoslovakia,17469,"['51fec92c-d1d6-4755-a157-74cfb70e272d', '95aed565-2e67-4a1d-aac4-fc3f13c6c2e3']",21,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:07:21.400,Carry,
,,,,,,,"[83.7, 63.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,ed2bf359-3d71-47b6-a400-0dd587394bd0,312,,"[83.7, 63.5]",3888699,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ladislav Petráš,397966.0,Right Center Forward,24,Czechoslovakia,17469,"['055c8cc2-bc15-4498-a119-83d46c17ec22', '51633aa2-e284-4ab4-b1ee-49cea2bfeff0']",25,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:07:25.157,Carry,
,,,,,,,"[44.7, 18.2]",,,,,,,,,,,,0.519024,,,,,,,,,,,,,,d0b9c693-4762-44b0-b070-e052865953e0,316,,"[46.1, 14.8]",3888699,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Rivelino,397630.0,Left Midfield,25,Brazil,781,"['40584b46-41db-43ef-a5a5-cfab0d538f50', '77664495-92cf-4516-bd3f-7334b22c2ab4']",27,,,,,,,,,,,,,,,,,,,,Brazil,781,00:07:27.302,Carry,
,,,,,,,"[62.9, 34.5]",,,,,,,,,,,,0.958896,,,,,,,,,,,,,,701a6a76-815d-4c09-8c2d-d18bc6f1b8f0,319,,"[56.7, 34.6]",3888699,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Édson Arantes do Nascimento,39712.0,Right Center Forward,25,Brazil,781,"['31cb01ec-712f-430f-bc71-9994bfa1452d', '5d6e56a7-4482-4965-86f9-98933edf4fce', 'cba2586b-94e9-4fea-a117-f6de553af781']",29,,,,,,,,,,,,,,,,,,,,Brazil,781,00:07:29.191,Carry,True
,,,,,,,"[76.1, 35.2]",,,,,,,,,,,,4.326701,,,,,,,,,,,,,,0e25f261-166e-4e1f-a419-6c5fbaee2c4d,323,,"[68.0, 39.9]",3888699,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Gonçalves de Andrade,397637.0,Left Center Forward,25,Brazil,781,"['3267bf8c-68bf-4953-a991-ff911618ce45', '3ba08fa7-caaa-4be0-aac3-8c866145175c', '548ac48d-51eb-4cef-9dfb-0d40dfd197ae']",30,,,,,,,,,,,,,,,,,,,,Brazil,781,00:07:30.763,Carry,True
,,,,,,,"[75.9, 52.4]",,,,,,,,,,,,1.088774,,,,,,,,,,,,,,59d77038-e534-419c-ae99-24f9baf5c981,328,,"[75.9, 51.9]",3888699,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Édson Arantes do Nascimento,39712.0,Right Center Forward,25,Brazil,781,"['515c9dc4-04d7-485c-8f72-808b2c9f590c', '8a23026a-54fd-4207-b126-a51572e1369e']",37,,,,,,,,,,,,,,,,,,,,Brazil,781,00:07:37.309,Carry,
,,,,,,,"[74.6, 28.6]",,,,,,,,,,,,2.614567,,,,,,,,,,,,,,307f549a-06c3-4975-a5ee-fc1bb799064c,331,,"[74.1, 30.0]",3888699,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Everaldo Marques da Silva,397629.0,Left Back,25,Brazil,781,"['3a423a96-1b13-4b8e-b878-f16bf4a41765', '8c7bbdd8-d84f-42a7-b70b-3b052d9bacd5']",40,,,,,,,,,,,,,,,,,,,,Brazil,781,00:07:40.420,Carry,
,,,,,,,"[96.2, 29.2]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,03d451a4-9361-4ac0-9a1b-9a6c83ab73d3,334,,"[96.2, 29.2]",3888699,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Gonçalves de Andrade,397637.0,Left Center Forward,25,Brazil,781,"['83bf9f24-58ce-4294-a4f3-cdbdef64d393', 'ad5551d1-5c43-41b2-816c-585a1d48859b']",43,,,,,,,,,,,,,,,,,,,,Brazil,781,00:07:43.559,Carry,
,,,,,,,"[95.2, 21.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,92879cdc-2486-4b1e-95bd-7b573e679918,337,,"[95.2, 21.9]",3888699,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Everaldo Marques da Silva,397629.0,Left Back,25,Brazil,781,"['69a914fa-ab8b-4ffa-94d9-0d0c1337e866', 'a1ffbc7e-216b-4222-8ffd-7c73a01d07c5']",44,,,,,,,,,,,,,,,,,,,,Brazil,781,00:07:44.402,Carry,
,,,,,,,"[99.5, 29.4]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,c35704fa-3df1-417b-910d-3797390b8767,340,,"[99.5, 29.4]",3888699,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Gonçalves de Andrade,397637.0,Left Center Forward,25,Brazil,781,"['380b9018-31dd-4d06-8689-e18cc08f9c61', '819da1c1-23cd-4206-8a8a-a51acacaf0a5']",44,,,,,,,,,,,,,,,,,,,,Brazil,781,00:07:44.929,Carry,
,,,,,,,"[111.5, 19.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,ccd65236-5528-4457-bd2b-24f3696acf1a,343,,"[110.0, 19.7]",3888699,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Everaldo Marques da Silva,397629.0,Left Back,25,Brazil,781,"['58d64ad7-83f3-4873-b116-d720e0c4a95f', 'c88e0fb5-1493-4e16-96a9-cb713982af3e']",46,,,,,,,,,,,,,,,,,,,,Brazil,781,00:07:46.632,Carry,
,,,,,,,"[76.5, 70.2]",,,,,,,,,,,,2.576466,,,,,,,,,,,,,,cbcc3ac8-ddf3-45ff-a90b-1fdcbaf3bf6e,363,,"[76.9, 72.7]",3888699,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ladislav Kuna,397947.0,Right Defensive Midfield,27,Czechoslovakia,17469,"['304a8643-827a-4215-9770-ff966fa7b91b', '671b6e93-0c85-4422-b6bb-ae54fb3b73a3']",26,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:08:26.604,Carry,
,,,,,,,"[99.4, 66.5]",,,,,,,,,,,,1.094732,,,,,,,,,,,,,,69e4179c-3d7f-4400-b021-8fd9c8e3fb3e,366,,"[97.1, 67.2]",3888699,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ladislav Petráš,397966.0,Right Center Forward,27,Czechoslovakia,17469,"['045d9f0d-7835-4fe4-b516-79322d0125ed', '8adad256-b676-46d4-8741-2bc8abbf6e2d', '997d77b2-2289-410a-8850-14d48ee863d7']",30,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:08:30.070,Carry,True
,,,,,,,"[12.0, 13.6]",,,,,,,,,,,,4.406705,,,,,,,,,,,,,,a6af84cf-5be1-43b5-aebb-127ac4a96253,372,,"[19.1, 14.2]",3888699,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Rivelino,397630.0,Left Midfield,28,Brazil,781,"['da4d3bde-d680-4003-8221-d73027871aa1', 'f756d0bf-07c7-40ff-8bc5-0f42cd009c55']",32,,,,,,,,,,,,,,,,,,,,Brazil,781,00:08:32.469,Carry,
,,,,,,,"[55.0, 61.3]",,,,,,,,,,,,4.020595,,,,,,,,,,,,,,07b1ad34-be76-4f5f-974c-fc2b47ced751,375,,"[23.2, 55.6]",3888699,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Torres,39708.0,Right Back,28,Brazil,781,"['6fd76d49-4cb5-4120-a924-0703ea73500a', 'ff6cc605-3dda-41d0-a8c8-8ea7fa6d425e']",39,,,,,,,,,,,,,,,,,,,,Brazil,781,00:08:39.544,Carry,
,,,,,,,"[67.0, 51.9]",,,,,,,,,,,,0.039997,,,,,,,,,,,,,,a7ac5db5-d545-43c8-acdf-1e0e8f7a7d89,378,,"[66.2, 50.7]",3888699,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Édson Arantes do Nascimento,39712.0,Right Center Forward,28,Brazil,781,"['39a6f825-b922-4bd3-ac87-b5a8d1a20f17', 'a319da61-85c6-4778-8726-c5b5e0a9aa00']",44,,,,,,,,,,,,,,,,,,,,Brazil,781,00:08:44.493,Carry,
,,,,,,,"[75.3, 40.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,56c03552-4916-4b61-82ab-bb90089cacac,381,,"[75.0, 41.4]",3888699,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Gonçalves de Andrade,397637.0,Left Center Forward,28,Brazil,781,"['15c4280b-72cb-4593-9757-08c1c786af11', '5ec77bf3-8944-4e72-85d5-5a9f95ac76ab']",45,,,,,,,,,,,,,,,,,,,,Brazil,781,00:08:45.411,Carry,
,,,,,,,"[55.9, 24.3]",,,,,,,,,,,,4.731526,,,,,,,,,,,,,,732752f6-7b26-4e4d-ba3c-160aa1a553fc,385,,"[44.8, 21.9]",3888699,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ladislav Kuna,397947.0,Right Defensive Midfield,29,Czechoslovakia,17469,"['335c9f47-b553-42d6-9546-313149d38975', '69c091a8-2084-41e1-8097-cde9455ad372']",46,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:08:46.212,Carry,
,,,,,,,"[56.1, 40.0]",,,,,,,,,,,,1.138549,,,,,,,,,,,,,,4f1e0032-87a4-4633-ae26-f502861a6902,388,,"[56.1, 42.2]",3888699,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Hrdlicka,397960.0,Left Defensive Midfield,29,Czechoslovakia,17469,"['0bd3aea2-6b0c-430c-8b17-1e9829a39fdb', '4b0a0e18-cb4b-48a7-98b1-6fd5b19a261d']",52,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:08:52.164,Carry,
,,,,,,,"[72.9, 37.1]",,,,,,,,,,,,3.766723,,,,,,,,,,,,,,35863db6-afec-47e1-945a-3b9b367194ee,391,,"[69.1, 30.2]",3888699,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jozef Adamec,397967.0,Left Center Forward,29,Czechoslovakia,17469,"['3b992431-fbe9-4596-bb6f-0b448e4786ea', '566aa6bb-c781-4901-8c1e-0ae0d32bb648', 'cdd8dbb4-1474-44cf-99b8-cb513a267b1c']",54,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:08:54.148,Carry,True
,,,,,,,"[66.7, 66.3]",,,,,,,,,,,,1.341884,,,,,,,,,,,,,,00917e2e-92a4-4136-83e6-8ef3e8262ed1,398,,"[66.1, 65.1]",3888699,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karol Dobiaš,397951.0,Right Back,29,Czechoslovakia,17469,"['815a1b3f-7f09-4f16-b037-5ea2bbbcc581', 'e1aa6847-ac5f-4038-9daf-1928cb703c73']",0,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:09:00.824,Carry,
,,,,,,,"[117.2, 71.8]",,,,,,,,,,,,0.512372,,,,,,,,,,,,,,9189200a-262c-43ae-b095-c06bf8abc9b6,402,,"[115.4, 70.0]",3888699,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ladislav Petráš,397966.0,Right Center Forward,29,Czechoslovakia,17469,"['2660383f-d573-4e21-9fbb-6aa5160f859c', '3ab7e405-1255-4a18-b877-822e0928002d', 'ae50b962-ce53-4e44-a606-c0d02874e387']",6,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:09:06.183,Carry,True
,,,,,,,"[2.3, 12.3]",,,,,,,,,,,,0.777452,,,,,,,,,,,,,,14094c21-30a4-4c23-abf0-2989f27213f8,405,,"[1.9, 10.5]",3888699,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilson da Silva Piazza,397627.0,Left Center Back,30,Brazil,781,"['7651f505-4231-4b95-a220-af51f2b32f3a', 'bb851496-e313-4d44-8ada-6f4e8171689d']",7,,,,,,,,,,,,,,,,,,,,Brazil,781,00:09:07.304,Carry,
,,,,,,,"[33.6, 20.3]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,14c1dad6-6527-4df9-967c-dd7cf684f5f5,408,,"[29.6, 19.3]",3888699,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gérson de Oliveira Nunes,397621.0,Left Defensive Midfield,30,Brazil,781,"['107fb8ad-4065-4f07-b0c4-a4056a3f9d91', 'c31d7fbc-b454-4f25-833e-7ae39461fc67']",11,,,,,,,,,,,,,,,,,,,,Brazil,781,00:09:11.437,Carry,
,,,,,,,"[48.5, 20.3]",,,,,,,,,,,,2.371106,,,,,,,,,,,,,,1c9491d2-e65f-4919-913c-e14400b0f6a2,411,,"[49.1, 19.7]",3888699,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Gonçalves de Andrade,397637.0,Left Center Forward,30,Brazil,781,"['0e3302d3-f505-4b37-80e2-900b52be498f', '186ceaa9-556a-434f-a00d-796a0cef4fe4', 'a51412f6-8a80-4165-8ebb-a0dc040807bf']",11,,,,,,,,,,,,,,,,,,,,Brazil,781,00:09:11.812,Carry,True
,,,,,,,"[50.6, 8.1]",,,,,,,,,,,,4.341458,,,,,,,,,,,,,,027b1ba3-5847-40d4-8667-19f314a43bfa,415,,"[45.7, 7.8]",3888699,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Rivelino,397630.0,Left Midfield,30,Brazil,781,"['6cbf2c8e-5da1-4dfd-99dc-1686a74cacee', 'ed16d326-c1f4-40bc-b459-8dbd5c7d714c']",15,,,,,,,,,,,,,,,,,,,,Brazil,781,00:09:15.254,Carry,
,,,,,,,"[51.2, 6.9]",,,,,,,,,,,,0.673942,,,,,,,,,,,,,,a6222ea9-5a46-444c-af6b-8e5fe838a9c4,422,,"[48.5, 7.1]",3888699,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Everaldo Marques da Silva,397629.0,Left Back,30,Brazil,781,"['0fb739e6-6bdd-4e5e-a4c6-6eddaabf2377', '14b81a08-a884-4306-bb9b-91dc8f27d8ba', '3fb0df1c-3874-479c-aecb-96271118ddd9']",23,,,,,,,,,,,,,,,,,,,,Brazil,781,00:09:23.541,Carry,True
,,,,,,,"[70.6, 61.7]",,,,,,,,,,,,1.978489,,,,,,,,,,,,,,57fd1e60-c2da-4b31-aec5-32064713453d,428,,"[68.7, 65.5]",3888699,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ladislav Kuna,397947.0,Right Defensive Midfield,31,Czechoslovakia,17469,"['5c0a0ad0-4c0a-44c6-a65f-5d5323d53faf', 'b69752d5-df0f-4a8f-aa40-94ffc7782cd3']",42,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:09:42.225,Carry,
,,,,,,,"[34.3, 21.0]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,dd8f0000-9a90-4801-9b71-9c3bac1d93e0,434,,"[34.1, 21.2]",3888699,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gérson de Oliveira Nunes,397621.0,Left Defensive Midfield,32,Brazil,781,"['0b057d1a-8269-42a4-a6c7-bd334b3638cb', '6eaae6f7-c69e-4cd3-93c3-7e212028bf82', 'b06937e9-e6eb-481d-9d84-62227c748ffb']",46,,,,,,,,,,,,,,,,,,,,Brazil,781,00:09:46.852,Carry,True
,,,,,,,"[4.5, 34.6]",,,,,,,,,,,,0.850696,,,,,,,,,,,,,,677f0182-a1ac-479d-813f-9664ae8fa060,437,,"[4.3, 33.5]",3888699,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Félix Miéli Venerando,397626.0,Goalkeeper,32,Brazil,781,"['2c2b24ac-a4e3-4faf-b462-3ccd208a1257', 'd34c443c-cb51-403c-878e-ce7e6363a9d7']",48,,,,,,,,,,,,,,,,,,,,Brazil,781,00:09:48.671,Carry,
,,,,,,,"[21.5, 55.0]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,cdbfb37b-5a4f-48f5-a495-45c2b1939b29,440,,"[21.5, 52.9]",3888699,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Torres,39708.0,Right Back,32,Brazil,781,"['c0380aff-a816-4d09-a7ba-8db9854cbf64', 'fa6d164b-5010-4674-91d6-8b47c4cbf7a3']",52,,,,,,,,,,,,,,,,,,,,Brazil,781,00:09:52.042,Carry,
,,,,,,,"[39.2, 46.4]",,,,,,,,,,,,0.010495001,,,,,,,,,,,,,,13e0084e-a05e-4377-8d04-3a4ca2f38df2,443,,"[37.2, 46.7]",3888699,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clodoaldo Tavares de Santana,397620.0,Right Defensive Midfield,32,Brazil,781,"['5d60730b-7e5c-4377-8811-3df71d8bf3ee', '72a09fe6-7341-4d86-9d43-444f486c4ce2']",53,,,,,,,,,,,,,,,,,,,,Brazil,781,00:09:53.895,Carry,
,,,,,,,"[55.3, 66.7]",,,,,,,,,,,,1.719973,,,,,,,,,,,,,,3c3491ce-3e5f-41c4-9966-c56e5b9c9ace,446,,"[46.3, 60.2]",3888699,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Torres,39708.0,Right Back,32,Brazil,781,"['a475267a-0b17-49f3-87b5-3cd5caf03313', 'c6124466-b324-4668-808b-21c2101888b8']",55,,,,,,,,,,,,,,,,,,,,Brazil,781,00:09:55.583,Carry,
,,,,,,,"[65.6, 54.1]",,,,,,,,,,,,0.834473,,,,,,,,,,,,,,9a446713-6a8e-4653-a827-c1a3f2f503fc,449,,"[57.0, 54.1]",3888699,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clodoaldo Tavares de Santana,397620.0,Right Defensive Midfield,32,Brazil,781,"['57ceffe0-7b53-449f-81be-33815a8ddc9a', 'db869445-eaf3-4100-bdb8-de1ee7eb0f23']",58,,,,,,,,,,,,,,,,,,,,Brazil,781,00:09:58.791,Carry,
,,,,,,,"[67.6, 28.4]",,,,,,,,,,,,0.929765,,,,,,,,,,,,,,9b1cecec-2b34-4054-909a-d38189b20c64,452,,"[66.0, 33.3]",3888699,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gérson de Oliveira Nunes,397621.0,Left Defensive Midfield,32,Brazil,781,"['687a0550-43e8-483b-b1db-19e1578e7b67', 'da3836d0-4d13-402e-abc8-34b5b27ff0f2']",1,,,,,,,,,,,,,,,,,,,,Brazil,781,00:10:01.525,Carry,
,,,,,,,"[94.8, 20.1]",,,,,,,,,,,,2.75728,,,,,,,,,,,,,,6906cded-03ac-40d8-a739-b365e4050b55,455,,"[90.5, 19.1]",3888699,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Édson Arantes do Nascimento,39712.0,Right Center Forward,32,Brazil,781,"['6faf2fae-72b2-4af2-ba36-2bfc31224580', 'd6171186-e63d-410b-a15b-3a3be79e8f20']",3,,,,,,,,,,,,,,,,,,,,Brazil,781,00:10:03.779,Carry,
,,,,,,,"[63.4, 35.3]",,,,,,,,,,,,3.40722,,,,,,,,,,,,,,d88b4a33-331f-49af-9dd4-297c107556ca,462,,"[55.7, 36.4]",3888699,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Hrdlicka,397960.0,Left Defensive Midfield,33,Czechoslovakia,17469,"['81c760a6-30bf-49f7-93ba-0f9efd26352f', '8f1cea77-67de-49f9-ab20-02424e3e414d']",23,,,,,,,,,,,,,,,,,,,,Czechoslovakia,17469,00:10:23.829,Carry,
