50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.975836,,,,,,,,,,,,,,385bb86f-fd3f-40dc-bb32-97cb09f71084,3009,,"[91.3, 75.5]",3998850,85,,,,,0.055498507,,Right Foot,,,,"[102.1, 76.1]",,Ground Pass,,10.816654,,,Kadidiatou Diani,10137.0,,,,,,,2,From Free Kick,Melween Ndongala,97854.0,Right Back,143,France Women's,861,['d2b0d2dc-a501-41f2-ac19-595a57197c81'],17,,,,,,,,,,,,,,,,,,France Women's,861,00:40:17.472,Pass,
,,,,,,,,,,,,,,,,0.451111,,,,,,,,,,,,,,67bb4b74-f1d2-4f45-bd4a-85dc6d0ee71e,3013,,"[100.0, 67.9]",3998850,85,,,,,-1.8240621,,Right Foot,,,,"[97.8, 59.4]",,Ground Pass,,8.780091,,,Sakina Karchaoui,10117.0,,,,,,,2,From Free Kick,Kadidiatou Diani,10137.0,Right Midfield,143,France Women's,861,"['817acfc0-953b-49f0-a827-d4f9a4a04558', 'a9f91459-f3c1-4f76-85a5-39beb780db1d']",21,,,,,,,,,,,,,,,,,,France Women's,861,00:40:21.046,Pass,True
,,,,,,,,,,,,,,,,0.461025,,,,,,,,,,,,,,80f759bf-4a89-4c4d-85fb-b57c8f544a2a,3018,,"[96.6, 58.5]",3998850,85,,,,,0.16514868,b5f355fd-4cfa-4df9-ab67-b6cdb4e0b0a9,Right Foot,,,,"[105.0, 59.9]",,Ground Pass,,8.515867,,,Kadidiatou Diani,10137.0,True,,,,,,2,From Free Kick,Sakina Karchaoui,10117.0,Center Defensive Midfield,143,France Women's,861,['2c57243d-5933-4c16-99ff-1c0f74b91d9d'],21,,,,,,,,,,,,,,,,,,France Women's,861,00:40:21.716,Pass,
,,,,,,,,,,,,,,,,1.628043,,,,,,,,,,,,,,f8d34fc8-51a1-4f24-932b-d4126fc5b7f6,3025,,"[56.3, 80.0]",3998850,86,,,,,-2.8709786,,,,,,"[40.8, 75.7]",,Low Pass,,16.085398,,,Alice Sombath,49583.0,,,,,,Throw-in,2,From Throw In,Melween Ndongala,97854.0,Right Back,144,France Women's,861,['a6c490e2-63ab-4458-9713-4007dd23d29e'],43,,,,,,,,,,,,,,,,,,France Women's,861,00:41:43.146,Pass,
,,,,,,,,,,,,,,,,1.245083,,,,,,,,,,,,,,eae84f2d-bc27-47bd-af54-38ceb5767793,3028,,"[27.9, 60.2]",3998850,86,,,,,-0.7655988,,Right Foot,,,,"[38.2, 50.3]",,Ground Pass,,14.286357,,,Thiniba Samoura,159488.0,,,,,,,2,From Throw In,Alice Sombath,49583.0,Right Center Back,144,France Women's,861,['0f0ec77a-a04f-4d74-9250-75c9faf70e51'],49,,,,,,,,,,,,,,,,,,France Women's,861,00:41:49.061,Pass,
,,,,,,,,,,,,,,,,1.214067,,,,,,,,,,,,,,d4bd7ad8-2d71-42f1-95f9-9abd37003a1d,3031,,"[41.0, 45.3]",3998850,86,,,,,-1.0781466,,Right Foot,,,,"[53.4, 22.2]",,Ground Pass,,26.217743,,,Lou Bogaert,270200.0,,,,,,,2,From Throw In,Thiniba Samoura,159488.0,Left Center Back,144,France Women's,861,['1eaddf63-34b8-428e-af7f-53750b1132f9'],52,,,,,,,,,,,,,,,,,,France Women's,861,00:41:52.038,Pass,
,,,,,,,,,,,,,,,,0.816154,,,,,,,,,,,,,,fc6df116-d514-45d2-9ac7-f7faa6a5b51a,3034,,"[54.6, 15.7]",3998850,86,,,,,1.6137806,,Left Foot,,,,"[54.2, 25.0]",,Ground Pass,,9.3085985,,,Sakina Karchaoui,10117.0,,,,,,,2,From Throw In,Lou Bogaert,270200.0,Left Back,144,France Women's,861,['54c164c3-4e8b-4b03-8f9d-2271c65702c1'],56,,,,,,,,,,,,,,,,,,France Women's,861,00:41:56.837,Pass,
,,,,,,,,,,,,,,,,1.655471,,,,,,,,,,,,,,fb423f64-d786-4259-96db-7cd5f883988b,3037,,"[51.1, 25.4]",3998850,86,,,,,1.6421038,,Right Foot,,,,"[49.0, 54.8]",,Ground Pass,,29.474905,,,Alice Sombath,49583.0,,,,,,,2,From Throw In,Sakina Karchaoui,10117.0,Center Defensive Midfield,144,France Women's,861,['0e32ac21-f969-421b-be7b-5e9538d6d4de'],59,,,,,,,,,,,,,,,,,,France Women's,861,00:41:59.646,Pass,
,,,,,,,,,,,,,,,,1.900696,,,,,,,,,,,,,,789e031e-6c67-468a-8418-da79f036adcd,3041,,"[55.6, 58.1]",3998850,87,,,,,-0.47509202,,Right Foot,,,,"[83.4, 43.8]",,High Pass,,31.262278,,Incomplete,Marie-Antoinette Katoto,15419.0,,,,,,,2,From Throw In,Alice Sombath,49583.0,Right Center Back,144,France Women's,861,"['27a3525c-7a71-4307-bd27-0d5b3672108d', 'ac185d9f-d5b0-45ba-b134-b53ae3fe7463', '59fea56e-4ee3-48bd-8cad-0accc4ce4c1f']",3,,,,,,,,,,,,,,,,,,France Women's,861,00:42:03.204,Pass,True
,,,,,,,,,,,,,,,,0.839549,,,,,,,,,,,,,,27a3525c-7a71-4307-bd27-0d5b3672108d,3043,,"[36.7, 36.3]",3998850,87,,,,,-1.2407358,,Left Foot,,,,"[40.4, 25.5]",,Low Pass,,11.416217,,Incomplete,Sophie Louise Ingle,15549.0,,,,,,Interception,2,From Throw In,Angharad James,15577.0,Left Defensive Midfield,144,France Women's,861,"['b055a2ae-1003-4583-ae26-48ef6f62aeee', '789e031e-6c67-468a-8418-da79f036adcd', '00389bdc-e769-4a7d-96e0-49412d8c6e98']",5,,,,,,,,,,,,,,,,,,Wales,2456,00:42:05.105,Pass,
,,,,,,,,,,,,,,,,1.89502,,,,,,,,,,,,,,64ff4c45-cec0-4bc6-a96c-7d9cb3e2d346,3047,,"[79.7, 54.0]",3998850,87,,,,,-1.1357124,,Left Foot,,,,"[96.2, 18.5]",,High Pass,,39.14716,,,Kelly Gago,135150.0,,,,,,,2,From Throw In,Amel Majri,15249.0,Right Center Midfield,144,France Women's,861,['8509de37-65f8-4b45-8d1b-0242a7f27dc5'],7,,,,,,,,,,,,,,,,,,France Women's,861,00:42:07.879,Pass,
,,,,,,,,,,,,,,,,2.041226,,,,,,,,,,,,,,01190b55-f74e-4353-945f-8582dd25953e,3050,,"[101.6, 11.5]",3998850,87,,,,,0.7928607,,Left Foot,,,,"[114.9, 25.0]",,Ground Pass,,18.950989,,,Sandy Baltimore,24459.0,,,,,,,2,From Throw In,Kelly Gago,135150.0,Left Midfield,144,France Women's,861,['eb23f35d-ff9c-445f-b249-35f4786f2aa6'],11,,,,,,,,,,,,,,,,,,France Women's,861,00:42:11.444,Pass,
,,,,,,,,,,,,,,,,0.502462,,,,,,,,,,,,,,f37478a7-7c07-49ca-bb49-b0678eb43d0e,3053,,"[117.6, 26.3]",3998850,87,,,,,1.9186847,8aedaf00-4022-4e49-8872-643fc789bd0f,Left Foot,True,,,"[114.3, 35.4]",,Ground Pass,,9.679876,,,Marie-Antoinette Katoto,15419.0,True,,,,,,2,From Throw In,Sandy Baltimore,24459.0,Left Center Midfield,144,France Women's,861,['d3f4f6fb-77f5-469a-80f7-c82fef82e9c5'],14,,,,,,,,,,,,,,,,,,France Women's,861,00:42:14.110,Pass,
,,,,,,,,,,,,,,,,2.613291,,,,,,,,,,,,,,a2fe669e-2a12-438f-983b-c3ae60562a00,3058,,"[13.3, 53.9]",3998850,87,,,,,0.007983862,,Right Foot,,,,"[63.4, 54.3]",,High Pass,,50.101597,,,Lois Joel,49646.0,,,,,,Free Kick,2,From Free Kick,Safia Middleton-Patel,192256.0,Goalkeeper,145,Wales,2456,['e42e5672-2297-4d74-8e66-72a5d598217f'],47,,,,,,,,,,,,,,,,,,Wales,2456,00:42:47.712,Pass,
,,,,,,,,,,,,,,,,1.809458,,,,,,,,,,,,,,5a08c0ae-fbe2-4fef-a9b9-e420ef0e96f1,3060,,"[64.5, 54.3]",3998850,87,,,,True,-1.3654009,,,,,,"[65.5, 49.5]",,High Pass,,4.9030604,,Incomplete,Ceri Holland,322359.0,,,,,,,2,From Free Kick,Lois Joel,49646.0,Left Center Forward,145,Wales,2456,"['65f6c04b-f643-4c0f-9d6e-c7283b8b3812', '51177b1d-4ef3-4faa-9d12-d0d243c661ff', '43503e72-5e17-43f5-af09-289f52703600']",50,,,,,,,,,,,,,,,,,,Wales,2456,00:42:50.325,Pass,True
,,,,,,,,,,,,,,,,2.39487,,,,,,,,,,,,,,20cf223a-5a45-4051-9851-d06653da4a39,3066,,"[44.3, 38.4]",3998850,87,,,,,1.7261605,,Left Foot,,,,"[40.4, 63.3]",,Ground Pass,,25.203571,,,Melween Ndongala,97854.0,,,,,,,2,Regular Play,Sakina Karchaoui,10117.0,Center Defensive Midfield,146,France Women's,861,"['58d35a73-243b-42f1-b6cc-d9a31b0f00f1', '226376a3-93a0-48d2-8f6e-d2a0beaeccf3']",54,,,,,,,,,,,,,,,,,,France Women's,861,00:42:54.544,Pass,True
,,,,,,,,,,,,,,,,1.441724,,,,,,,,,,,,,,2708beab-1304-46aa-b913-845d9d5a59d9,3069,,"[42.4, 69.7]",3998850,87,,,,,0.2769583,,Right Foot,,,,"[62.1, 75.3]",,Ground Pass,,20.480478,,,Kadidiatou Diani,10137.0,,,,,,,2,Regular Play,Melween Ndongala,97854.0,Right Back,146,France Women's,861,['f08dd9f4-94b0-48e4-80f2-d31a0a22ff6b'],57,,,,,,,,,,,,,,,,,,France Women's,861,00:42:57.304,Pass,
,,,,,,,,,,,,,,,,0.582999,,,,,,,,,,,,,,48bf38f2-5456-49df-8126-46d50bfdbbba,3081,,"[67.5, 72.0]",3998850,88,,,,,1.7634971,,Right Foot,,,,"[66.7, 76.1]",,Ground Pass,,4.1773195,,,Amel Majri,15249.0,,,,,,Free Kick,2,From Free Kick,Melween Ndongala,97854.0,Right Back,147,France Women's,861,['3005ccc9-099a-417f-bf01-07ad431e9ecd'],25,,,,,,,,,,,,,,,,,,France Women's,861,00:43:25.046,Pass,
,,,,,,,,,,,,,,,,1.397308,,,,,,,,,,,,,,653cffd5-8115-4549-9bae-a1277b135071,3084,,"[66.8, 77.2]",3998850,88,,,,,-2.8690448,,Left Foot,,,,"[50.7, 72.7]",,Ground Pass,,16.717056,,,Alice Sombath,49583.0,,,,,,,2,From Free Kick,Amel Majri,15249.0,Right Center Midfield,147,France Women's,861,['17743624-ee35-4c10-bead-c8d1c4365cf2'],27,,,,,,,,,,,,,,,,,,France Women's,861,00:43:27.040,Pass,
,,,,,,,,,,,,,,,,1.524583,,,,,,,,,,,,,,53fa183e-a0d9-429a-b209-5445ae7fe867,3087,,"[51.9, 70.2]",3998850,88,,,,,-1.6091522,,Right Foot,,,,"[50.2, 25.9]",,Ground Pass,,44.332607,,,Sakina Karchaoui,10117.0,,,True,,,,2,From Free Kick,Alice Sombath,49583.0,Right Center Back,147,France Women's,861,['6adb784e-531c-4dee-9162-21919bfc0389'],29,,,,,,,,,,,,,,,,,,France Women's,861,00:43:29.907,Pass,
,,,,,,,,,,,,,,,,1.179476,,,,,,,,,,,,,,2234b8e8-355b-485c-94fd-c36734c59b8e,3091,,"[55.6, 21.9]",3998850,88,,,,,-0.9119903,,Left Foot,,,,"[67.6, 6.4]",,Ground Pass,,19.602295,,,Lou Bogaert,270200.0,,,,,,,2,From Free Kick,Sakina Karchaoui,10117.0,Center Defensive Midfield,147,France Women's,861,"['36eecd36-c0d4-4125-bf7d-b8ef3fb9406a', '2b525523-a9d1-4ef6-a07c-9139a20ba9c6']",34,,,,,,,,,,,,,,,,,,France Women's,861,00:43:34.955,Pass,True
,,,,,,,,,,,,,,,,0.987749,,,,,,,,,,,,,,1809366a-82e2-48ed-941c-f4f3f0420510,3094,,"[69.2, 6.3]",3998850,88,,,,,0.25255427,,Left Foot,,,,"[84.7, 10.3]",,Ground Pass,,16.00781,,,Kelly Gago,135150.0,,,,,,,2,From Free Kick,Lou Bogaert,270200.0,Left Back,147,France Women's,861,['7abf89a9-275a-4624-b18c-645a1be3452f'],37,,,,,,,,,,,,,,,,,,France Women's,861,00:43:37.043,Pass,
,,,,,,,,,,,,,,,,1.376675,,,,,,,,,,,,,,920172e2-1f6a-4bda-8f2e-d18ee51dafcb,3098,,"[84.9, 9.9]",3998850,88,,,,,2.4159522,,Left Foot,,,,"[78.7, 15.4]",,Ground Pass,,8.287943,,Incomplete,Lou Bogaert,270200.0,,,,,,,2,From Free Kick,Kelly Gago,135150.0,Left Midfield,147,France Women's,861,"['c642da61-8d61-4ea9-a425-e33618ed4fc3', '00651b38-7a01-477a-b068-320ab6b1b247', '34827812-8dd7-4dfd-93ce-d42d66c41fac']",38,,,,,,,,,,,,,,,,,,France Women's,861,00:43:38.191,Pass,True
,,,,,,,,,,,,,,,,1.062766,,,,,,,,,,,,,,34827812-8dd7-4dfd-93ce-d42d66c41fac,3101,,"[41.4, 64.7]",3998850,88,,,,,-2.3746426,,Right Foot,,,,"[27.6, 51.4]",,Ground Pass,,19.165855,,,Josie Green,4865.0,,,,,,Recovery,2,Regular Play,Angharad James,15577.0,Left Defensive Midfield,148,Wales,2456,"['623d2e6c-027a-4ceb-8a58-2973c64126a0', '920172e2-1f6a-4bda-8f2e-d18ee51dafcb']",39,,,,,,,,,,,,,,,,,,Wales,2456,00:43:39.568,Pass,
,,,,,,,,,,,,,,,,1.503839,,,,,,,,,,,,,,1407f284-f52f-4857-924f-fd0b3e85e641,3105,,"[25.7, 49.9]",3998850,88,,,,,-2.6294394,,Right Foot,,,,"[5.6, 38.6]",,Ground Pass,,23.05862,,,Safia Middleton-Patel,192256.0,,,,,,,2,Regular Play,Josie Green,4865.0,Right Center Back,148,Wales,2456,['276b3d02-3896-414b-9c4e-d994f5c3d39c'],42,,,,,,,,,,,,,,,,,,Wales,2456,00:43:42.003,Pass,
,,,,,,,,,,,,,,,,1.832032,,,,,,,,,,,,,,462ee6f3-c99f-4901-9d55-2efcf843b61e,3108,,"[5.8, 37.6]",3998850,88,,,,,-0.5585993,,Right Foot,,,,"[21.8, 27.6]",,Ground Pass,,18.867962,,,Esther Morgan,53440.0,,,,,,,2,Regular Play,Safia Middleton-Patel,192256.0,Goalkeeper,148,Wales,2456,"['ea3fcc2d-59fb-44ae-9b66-8e1c97ae9fda', '68f29ceb-4cf9-4da9-83c4-f4aa53e7b926']",43,,,,,,,,,,,,,,,,,,Wales,2456,00:43:43.507,Pass,True
,,,,,,,,,,,,,,,,3.230786,,,,,,,,,,,,,,62e63f05-5c4e-4b4e-ba95-0e7a71baad9b,3111,,"[20.7, 27.7]",3998850,88,,,,,1.2845188,,Right Foot,,,,"[34.8, 75.6]",,High Pass,,49.932156,,,Carrie Jones,84765.0,,,True,,,,2,Regular Play,Esther Morgan,53440.0,Left Back,148,Wales,2456,['390662fc-1c29-406d-bfbe-719a5ccdca38'],45,,,,,,,,,,,,,,,,,,Wales,2456,00:43:45.339,Pass,
,,,,,,,,,,,,,,,,1.176722,,,,,,,,,,,,,,fa51c8b5-a087-4517-be63-fb7c753e33b4,3116,,"[81.8, 0.1]",3998850,89,,,,,1.7582254,,,,,,"[79.6, 11.7]",,Low Pass,,11.806778,,,Sandy Baltimore,24459.0,,,,,,Throw-in,2,From Throw In,Lou Bogaert,270200.0,Left Back,149,France Women's,861,['bbc80afe-6d36-436c-a7e1-025a95bde16e'],23,,,,,,,,,,,,,,,,,,France Women's,861,00:44:23.175,Pass,
,,,,,,,,,,,,,,,,1.778817,,,,,,,,,,,,,,63200c3e-a09e-4674-bdbd-4c30fcb1c39c,3120,,"[75.9, 10.2]",3998850,89,,,,,3.0519896,,Left Foot,,,,"[50.3, 12.5]",,Ground Pass,,25.703114,,,Thiniba Samoura,159488.0,,,,,,,2,From Throw In,Sandy Baltimore,24459.0,Left Center Midfield,149,France Women's,861,"['b5d59557-f8ea-4ddc-92df-d9718d8d2517', '781373bc-eb6a-492f-83d9-9839e55be11f']",26,,,,,,,,,,,,,,,,,,France Women's,861,00:44:26.130,Pass,True
,,,,,,,,,,,,,,,,2.175865,,,,,,,,,,,,,,37c3ddae-308f-4ee3-afc9-d66a04ae57f6,3123,,"[48.2, 15.7]",3998850,89,,,,,1.6131952,,Right Foot,,,,"[46.8, 48.7]",,Ground Pass,,33.029682,,,Alice Sombath,49583.0,,,,,,,2,From Throw In,Thiniba Samoura,159488.0,Left Center Back,149,France Women's,861,['16b4be8d-d91b-4b20-8292-8857f6616399'],29,,,,,,,,,,,,,,,,,,France Women's,861,00:44:29.383,Pass,
,,,,,,,,,,,,,,,,1.126124,,,,,,,,,,,,,,2b43b9b7-52da-413a-bef3-082be4f6e76f,3126,,"[47.2, 49.5]",3998850,89,,,,,-1.442368,,Right Foot,,,,"[51.1, 19.3]",,Ground Pass,,30.45078,,,Thiniba Samoura,159488.0,,,,,,,2,From Throw In,Alice Sombath,49583.0,Right Center Back,149,France Women's,861,['2f030f34-8567-4faa-aaf4-75f5c96270e0'],32,,,,,,,,,,,,,,,,,,France Women's,861,00:44:32.839,Pass,
,,,,,,,,,,,,,,,,1.241477,,,,,,,,,,,,,,e4feb333-92ef-4dff-849e-55d7d078770a,3130,,"[61.9, 20.6]",3998850,89,,,,,-0.67549795,,Right Foot,,,,"[78.0, 7.7]",,Ground Pass,,20.63056,,,Kelly Gago,135150.0,,,,,,,2,From Throw In,Thiniba Samoura,159488.0,Left Center Back,149,France Women's,861,"['67bcebe4-21c6-4aa4-a914-b25754cfd73c', '3ab7178a-d852-44bd-8b50-615418a25d23']",36,,,,,,,,,,,,,,,,,,France Women's,861,00:44:36.451,Pass,True
,,,,,,,,,,,,,,,,1.418813,,,,,,,,,,,,,,c302e285-1d24-4400-bcf3-fe9dd21b63e3,3141,,"[48.1, 80.0]",3998850,89,,,,,-2.0521412,,,,,,"[36.4, 57.6]",,Low Pass,,25.271526,,,Josie Green,4865.0,,,,,,Throw-in,2,From Throw In,Rhiannon Roberts,19779.0,Right Back,150,Wales,2456,['2e6e8f38-1e09-4c5b-b2c1-14305d490426'],54,,,,,,,,,,,,,,,,,,Wales,2456,00:44:54.834,Pass,
,,,,,,,,,,,,,,,,1.60934,,,,,,,,,,,,,,00cd0fc0-1e31-4beb-ae8a-3c7a68958f70,3145,,"[38.3, 58.7]",3998850,89,,,,,-0.04187495,,Right Foot,,,,"[74.1, 57.2]",,High Pass,,35.83141,,,Lois Joel,49646.0,,,,,,,2,From Throw In,Josie Green,4865.0,Right Center Back,150,Wales,2456,"['fedd5140-d2d5-404a-b894-8bd82a488e01', '16e3b5f1-573b-4614-8abc-b1a7fa584000']",58,,,,,,,,,,,,,,,,,,Wales,2456,00:44:58.177,Pass,True
,,,,,,,,,,,,,,,,0.437235,,,,,,,,,,,,,,347807a6-be3b-4c55-9776-579aba4e0a6d,3147,,"[74.4, 57.0]",3998850,89,,,,,-0.4214192,,Right Foot,,,,"[83.1, 53.1]",,Low Pass,,9.534149,,Incomplete,Hannah Cain,18253.0,,,,,,,2,From Throw In,Lois Joel,49646.0,Left Center Forward,150,Wales,2456,"['3c1504f4-f35a-404e-a4b9-220489ef0b83', '65a66e8c-4145-4fa4-88e0-d3869c3a0ff6']",59,,,,,,,,,,,,,,,,,,Wales,2456,00:44:59.786,Pass,
,,,,,,,,,,,,,,,,0.584687,,,,,,,,,,,,,,24293bd4-8077-40aa-87a1-a72ce30fa6e6,3151,,"[34.0, 24.2]",3998850,90,,,,,-1.1863478,,Left Foot,,,,"[39.3, 11.1]",,Ground Pass,,14.131525,,,Lou Bogaert,270200.0,,,,,,,2,Regular Play,Thiniba Samoura,159488.0,Left Center Back,151,France Women's,861,['3288cd88-5aa3-48a3-8c19-5db26234a2d6'],1,,,,,,,,,,,,,,,,,,France Women's,861,00:45:01.603,Pass,
,,,,,,,,,,,,,,,,0.751794,,,,,,,,,,,,,,c47886ba-10e5-4138-a93b-f21689897520,3154,,"[39.7, 10.2]",3998850,90,,,,,1.3011079,,Left Foot,,,,"[43.1, 22.5]",,Ground Pass,,12.76127,,,Sakina Karchaoui,10117.0,,,,,,,2,Regular Play,Lou Bogaert,270200.0,Left Back,151,France Women's,861,['a86c6a1d-a734-4589-8cdc-3f21dfdede31'],3,,,,,,,,,,,,,,,,,,France Women's,861,00:45:03.095,Pass,
,,,,,,,,,,,,,,,,2.307008,,,,,,,,,,,,,,8ebb348d-9b5f-42ea-910c-ffc409d5a2a0,3157,,"[48.2, 25.8]",3998850,90,,,,,0.8163161,,Left Foot,,,,"[85.8, 65.8]",,High Pass,,54.897724,,,Kadidiatou Diani,10137.0,,,True,,,,2,Regular Play,Sakina Karchaoui,10117.0,Center Defensive Midfield,151,France Women's,861,['53f86c02-b56e-4e31-be5d-d472081f0d96'],5,,,,,,,,,,,,,,,,,,France Women's,861,00:45:05.797,Pass,
,,,,,,,,,,,,,,,,1.283223,,,,,,,,,,,,,,0d488668-fe09-4587-acb2-c875e0328fa3,3161,,"[39.6, 0.1]",3998850,90,,True,,,1.2767204,,,,,,"[44.9, 17.6]",,Low Pass,,18.284967,,,Sophie Louise Ingle,15549.0,,,,,,Throw-in,2,From Throw In,Esther Morgan,53440.0,Left Back,152,Wales,2456,['f15c1c97-e54a-4776-bae4-d22aa38b726e'],17,,,,,,,,,,,,,,,,,,Wales,2456,00:45:17.562,Pass,
,,,,,,,,,,,,,,,,1.222956,,,,,,,,,,,,,,ae707c8a-1551-46c0-8c02-c6f80f54d628,3164,,"[45.5, 13.9]",3998850,90,,,,,-0.7450974,,Left Foot,,,,"[58.4, 2.0]",,Ground Pass,,17.550499,,,Ceri Holland,322359.0,,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Right Defensive Midfield,152,Wales,2456,['8106ffeb-204f-4e14-9869-11b05b79ad79'],20,,,,,,,,,,,,,,,,,,Wales,2456,00:45:20.783,Pass,
,,,,,,,,,,,,,,,,0.120542,,,,,,,,,,,,,,56751e9f-5d66-4958-868d-91949d5c957c,3169,,"[57.2, 1.7]",3998850,90,,,,,3.1415927,,Right Foot,,,,"[55.0, 1.7]",,Ground Pass,,2.2,,Out,Esther Morgan,53440.0,,,,,,,2,From Throw In,Ceri Holland,322359.0,Left Midfield,152,Wales,2456,"['8e157207-dbd8-4efb-ba04-c839dc83c632', '71c746d5-ef99-488b-bb55-705a2a699903']",23,,,,,,,,,,,,,,,,,,Wales,2456,00:45:23.826,Pass,True
,,,,,,,,,,,,,,,,1.400617,,,,,,,,,,,,,,29f2a2e2-aa6f-4e85-beb6-2e0f7001816a,3171,,"[75.2, 80.0]",3998850,90,,,,,-0.45120013,,,,,,"[84.9, 75.3]",,High Pass,,10.778683,,Incomplete,Marie-Antoinette Katoto,15419.0,,,,,,Throw-in,2,From Throw In,Melween Ndongala,97854.0,Right Back,153,France Women's,861,"['85997a0d-f3b5-4bfb-ae1b-a73faec0460f', '1712a2f7-68d9-488b-a9ce-a4bd2ece69f7']",43,,,,,,,,,,,,,,,,,,France Women's,861,00:45:43.164,Pass,
,,,,,,,,,,,,,,,,0.870629,,,,,,,,,,,,,,52f67626-55f2-4e77-904f-1e3b522a01ff,3176,,"[82.0, 50.3]",3998850,90,,,,,-1.5344487,,Left Foot,,,,"[82.8, 28.3]",,Ground Pass,,22.01454,,,Lou Bogaert,270200.0,,,,,,,2,From Throw In,Sandy Baltimore,24459.0,Left Center Midfield,153,France Women's,861,['eb0190ae-eea8-4121-bdfd-950e3cda83c5'],48,,,,,,,,,,,,,,,,,,France Women's,861,00:45:48.303,Pass,
,,,,,,,,,,,,,,,,0.724055,,,,,,,,,,,,,,71d2ad56-f9e0-4e96-8b4e-dccab7851219,3179,,"[85.7, 25.8]",3998850,90,,,,,0.5676664,,Left Foot,,,,"[92.6, 30.2]",,Ground Pass,,8.18352,,,Sandy Baltimore,24459.0,,,,,,,2,From Throw In,Lou Bogaert,270200.0,Left Back,153,France Women's,861,['55910347-a2d7-49f7-822f-65354e8119c0'],52,,,,,,,,,,,,,,,,,,France Women's,861,00:45:52.463,Pass,
,,,,,,,,,,,,,,,,1.227919,,,,,,,,,,,,,,df0414a8-4a04-463a-a2ee-7fe7d7f0ac0b,3182,,"[92.6, 30.2]",3998850,90,,,,,-1.1051995,,Left Foot,,,,"[102.9, 9.7]",,Ground Pass,,22.9421,,,Kelly Gago,135150.0,,,,,,,2,From Throw In,Sandy Baltimore,24459.0,Left Center Midfield,153,France Women's,861,['c93c4627-4627-4ae4-af0a-4a78ce337840'],53,,,,,,,,,,,,,,,,,,France Women's,861,00:45:53.267,Pass,
,,,,,,,,,,,,,,,,0.996964,,,,,,,,,,,,,,c6b33ea7-f1a8-48fc-9eba-9afc90f9d006,3185,,"[102.9, 9.7]",3998850,90,,,,,-3.0571783,,Left Foot,,,,"[89.9, 8.6]",,Ground Pass,,13.046455,,,Sakina Karchaoui,10117.0,,,,,,,2,From Throw In,Kelly Gago,135150.0,Left Midfield,153,France Women's,861,['84e2ebf6-7795-4ebb-81d6-df305a41fb1a'],56,,,,,,,,,,,,,,,,,,France Women's,861,00:45:56.285,Pass,
,,,,,,,,,,,,,,,,1.63212,,,,,,,,,,,,,,cdc4eafd-5ae0-47ac-9383-70497b6521ab,3189,,"[101.3, 9.9]",3998850,90,,,,,-2.8078904,,Left Foot,,,,"[93.8, 7.3]",,Ground Pass,,7.937884,,,Kelly Gago,135150.0,,,,,,,2,From Throw In,Sakina Karchaoui,10117.0,Center Defensive Midfield,153,France Women's,861,"['375c7bef-0a74-4c44-b312-66edb0c8b878', 'a2e35a31-c3e2-4eaf-957e-53dd38e9eaac']",59,,,,,,,,,,,,,,,,,,France Women's,861,00:45:59.184,Pass,True
,,,,,,,,,,,,,,,,0.70585,,,,,,,,,,,,,,e34a14dc-68c5-4fa1-9fb0-8ab328a4788f,3192,,"[93.2, 7.2]",3998850,91,,,,,1.9195673,,Left Foot,,,,"[90.0, 16.0]",,Ground Pass,,9.36376,,,Sandy Baltimore,24459.0,,,,,,,2,From Throw In,Kelly Gago,135150.0,Left Midfield,153,France Women's,861,['0dcfb2bb-1174-41de-830d-df3c4f859cf2'],1,,,,,,,,,,,,,,,,,,France Women's,861,00:46:01.375,Pass,
