50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.472346,,,,,,,,,,,889ad377-483f-4449-a00f-f6d6ce97cfd3,1285,,,"[16.8, 52.2]",3998842,38,,,,,-0.2165503,,Right Foot,,,,"[46.8, 45.6]",,High Pass,,30.717422,Incomplete,,,,,,,,,1,From Goal Kick,Daphne van Domselaar,32339.0,Goalkeeper,72,Wales,2456,['0d630463-9469-4900-b974-1171e4d2f8cc'],38,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:38:38.419,Pass,
,,,,,,,,,,,,,,,,1.688311,,,,,,,,,,,9ac3cf45-82a3-46d0-88b6-3280a1cf421c,1290,,,"[13.9, 48.7]",3998842,38,,True,,,0.45444542,,Right Foot,,,,"[27.0, 55.1]",,Ground Pass,,14.579781,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,1,Regular Play,Daphne van Domselaar,32339.0,Goalkeeper,73,Netherlands Women's,851,['ae95d5f4-0f0b-4d83-8978-cd30df6fa60a'],49,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:38:49.613,Pass,
,,,,,,,,,,,,,,,,1.317571,,,,,,,,,,,8252a258-237c-421f-b8f8-84ead599fa63,1292,,,"[28.6, 57.3]",3998842,38,,,,,0.727324,,Left Foot,,,,"[37.7, 65.4]",,Ground Pass,,12.182775,,,Kerstin Yasmijn Casparij,221888.0,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Right Center Back,73,Netherlands Women's,851,['22e593c7-734c-4143-8d23-bdbcff59a503'],51,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:38:51.704,Pass,
,,,,,,,,,,,,,,,,0.991314,,,,,,,,,,,309dca2d-4614-4bcd-aae1-ceb831a851fc,1294,,,"[37.9, 65.2]",3998842,38,,,,,-2.2520945,,Right Foot,,,,"[31.9, 57.8]",,Ground Pass,,9.526804,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,1,Regular Play,Kerstin Yasmijn Casparij,221888.0,Right Back,73,Netherlands Women's,851,['7d0e6e34-5a89-4fea-970f-f676af48c4a7'],53,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:38:53.022,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,ade07f4e-0209-495d-a6b9-7c55dc59a2f2,1297,,,"[35.8, 55.7]",3998842,38,,,,,-1.5842184,,Right Foot,,,,"[35.4, 25.9]",,Low Pass,,29.802685,,,Veerle Buurman,402098.0,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Right Center Back,73,Netherlands Women's,851,['3adc35a9-3a1c-4cc1-9869-147dd0a9c37b'],55,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:38:55.289,Pass,
,,,,,,,,,,,,,,,,1.593449,,,,,,,,,,,4a267974-95a5-482e-810f-9f2c6c507a62,1300,,,"[49.1, 19.1]",3998842,39,,,,,-0.28586853,,Left Foot,,,,"[78.7, 10.4]",,High Pass,,30.852066,,,Esmee Brugts,62962.0,,,,,,1,Regular Play,Veerle Buurman,402098.0,Left Center Back,73,Netherlands Women's,851,['d4c7e260-5455-468d-839b-501b35d42563'],2,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:39:02.083,Pass,
,,,,,,,,,,,,,,,,1.497651,,,,,,,,,,,fbad21aa-235b-46fb-a1ae-fae06bf99ed5,1304,,,"[35.9, 80.0]",3998842,39,,,,,-0.2754261,,,,,,"[49.7, 76.1]",,High Pass,,14.340502,,,Ceri Holland,322359.0,,,,,Throw-in,1,From Throw In,Josie Green,4865.0,Right Wing Back,74,Wales,2456,['86084749-b0ee-459d-9c9c-d73cced533c7'],32,,,,,,,,,,,,,,,,,,Wales,2456,00:39:32.946,Pass,
,,,,,,,,,,,,,,,,0.164384,,,,,,,,,,,031febbf-0fd1-4ac9-a6de-0f2ec5a20a89,1306,,,"[49.7, 76.1]",3998842,39,,,,,0.0,,Head,,,,"[52.6, 76.1]",,Low Pass,,2.9,Incomplete,,,,,,,,,1,From Throw In,Ceri Holland,322359.0,Right Wing,74,Wales,2456,['78661ada-9eb5-44f4-872d-946cd02746aa'],34,,,,,,,,,,,,,,,,,,Wales,2456,00:39:34.444,Pass,
,,,,,,,,,,,,,,,,2.004447,,,,,,,,,,,05177054-59f0-4998-803d-e6abb89df018,1308,,,"[62.5, 80.0]",3998842,39,,,,,-0.15499674,,,,,,"[84.9, 76.5]",,High Pass,,22.67179,Incomplete,,Ceri Holland,322359.0,,,,,Throw-in,1,From Throw In,Josie Green,4865.0,Right Wing Back,75,Wales,2456,"['040f4b21-d516-42c4-a0df-362fdfdd455b', '830c4666-0797-4f91-a77b-9828a4d408cf']",50,,,,,,,,,,,,,,,,,,Wales,2456,00:39:50.662,Pass,
,,,,,,,,,,,,,,,,1.154834,,,,,,,,,,,6436c58a-4db5-46cc-b4c1-67ff93f2f34d,1311,,,"[35.2, 3.8]",3998842,39,,,,,1.5226408,,Head,,,,"[35.6, 12.1]",,High Pass,,8.309633,,,Jackie Groenen,10654.0,,,,,,1,Regular Play,Esmee Brugts,62962.0,Left Back,76,Netherlands Women's,851,['cb5740a1-f017-4fde-9fd0-d9f54b748f0a'],53,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:39:53.504,Pass,
,,,,,,,,,,,,,,,,0.644052,,,,,,,,,,,cb6d5d06-2c3d-4090-a7b1-90bf20e78440,1313,,,"[35.8, 11.9]",3998842,39,,,,,-2.9026563,,Right Foot,,,,"[28.0, 10.0]",,Low Pass,,8.028076,,,Veerle Buurman,402098.0,,,,,,1,Regular Play,Jackie Groenen,10654.0,Right Defensive Midfield,76,Netherlands Women's,851,['1c89c63c-5095-4c1f-9239-938859fd7d3c'],54,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:39:54.659,Pass,
,,,,,,,,,,,,,,,,1.235864,,,,,,,,,,,49a67016-dce3-4e88-814d-9a187851d15a,1315,,,"[28.0, 10.0]",3998842,39,,,,,-1.1715755,,Right Foot,,,,"[30.7, 3.6]",,High Pass,,6.946222,,,Esmee Brugts,62962.0,,,,,,1,Regular Play,Veerle Buurman,402098.0,Left Center Back,76,Netherlands Women's,851,['19fcee66-d39b-4bc7-bddf-ca05a8da9077'],55,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:39:55.303,Pass,
,,,,,,,,,,,,,,,,0.114684,,,,,,,,,,,67b97ffc-3a23-49f1-8af9-4773300b7468,1318,,,"[29.8, 3.8]",3998842,39,,,,,0.43984258,,Right Foot,,,,"[33.2, 5.4]",,Low Pass,,3.757659,Incomplete,,,,,,,,,1,Regular Play,Esmee Brugts,62962.0,Left Back,76,Netherlands Women's,851,"['1416cb52-3985-4cba-8700-ef1078c8fbf6', '27582eb7-0d0e-4152-9a0e-7e55f62be270']",56,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:39:56.539,Pass,True
,,,,,,,,,,,,,,,,1.465842,,,,,,,,,,,0c00c31c-b41f-4f06-a6c8-6d6305a3b50d,1320,,,"[27.4, 0.1]",3998842,40,,,,,0.39787436,,,,,,"[41.2, 5.9]",,Low Pass,,14.969302,Incomplete,,Jill Roord,10650.0,,,,,Throw-in,1,From Throw In,Esmee Brugts,62962.0,Left Back,77,Netherlands Women's,851,"['4f412d36-eae0-48ec-a760-5844fe2522de', 'c4e3d22b-e8e1-42ce-822f-0fc4a417e61f']",30,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:40:30.054,Pass,
,,,,,,,,,,,,,,,,1.318855,,,,,,,,,,,6b59246f-21b9-4731-b667-0409066f838c,1327,,,"[105.8, 80.0]",3998842,40,,,,,-0.7086263,,,,,,"[114.2, 72.8]",,Low Pass,,11.063454,,,Ceri Holland,322359.0,,,,,Throw-in,1,From Throw In,Josie Green,4865.0,Right Wing Back,79,Wales,2456,['60fcc896-c607-40ad-86a3-586f1f134184'],48,,,,,,,,,,,,,,,,,,Wales,2456,00:40:48.987,Pass,
,,,,,,,,,,,,,,,,1.560067,,,,,,,,,,,e91dddfc-10b9-4750-9a2f-bfd1868ffcae,1333,,,"[116.7, 80.0]",3998842,41,,,,,-1.5456444,,,,,,"[117.1, 64.1]",,High Pass,,15.90503,Incomplete,,Ceri Holland,322359.0,,,,,Throw-in,1,From Throw In,Josie Green,4865.0,Right Wing Back,80,Wales,2456,"['4692c419-d80f-4df8-920b-5058162dee3d', '9596f5ae-b0a0-4196-8b41-0acd79a37b22']",13,,,,,,,,,,,,,,,,,,Wales,2456,00:41:13.576,Pass,
,,,,,,,,,,,,,,,,0.207151,,,,,,,,,,,9596f5ae-b0a0-4196-8b41-0acd79a37b22,1335,,,"[3.0, 16.0]",3998842,41,,,,True,-1.484058,,,,,,"[3.2, 13.7]",,Low Pass,,2.3086793,Incomplete,,,,,,,,Recovery,1,From Throw In,Esmee Brugts,62962.0,Left Back,80,Wales,2456,"['e91dddfc-10b9-4750-9a2f-bfd1868ffcae', 'a04763c2-6526-42b5-9a1b-e46f5bed36cd', 'a5aa7e14-5bfd-43cf-9ed6-96e145a51c31']",15,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:41:15.136,Pass,True
,,,,,,,,,,,,,,,,4.69683,,,,,,,,,,,40d06028-4adf-4f45-b573-2a087e43b0a7,1338,,,"[118.6, 66.2]",3998842,41,,,,,-1.7013972,,Right Foot,True,,,"[111.1, 9.1]",,High Pass,,57.59045,,,Lily Woodham,15704.0,,True,,,Recovery,1,From Throw In,Ceri Holland,322359.0,Right Wing,80,Wales,2456,['b66e7dce-1ddb-48b6-8c00-b2d43b3d3d10'],16,,,,,,,,,,,,,,,,,,Wales,2456,00:41:16.491,Pass,
,,,,,,,,,,,,,,,,1.758985,,,,,,,,,,,cd0ad4b6-ef05-46b6-923a-73e52a5c3d33,1341,,,"[107.2, 9.3]",3998842,41,,,,,2.909489,,Right Foot,,,,"[90.7, 13.2]",,Ground Pass,,16.954645,,,Esther Morgan,53440.0,,,,,,1,From Throw In,Lily Woodham,15704.0,Left Wing Back,80,Wales,2456,['174c7066-7add-4a0c-b28a-1a8059b41bbd'],25,,,,,,,,,,,,,,,,,,Wales,2456,00:41:25.137,Pass,
,,,,,,,,,,,,,,,,0.216858,,,,,,,,,,,95eb4b72-8800-45b4-90dd-608aaf45e1fd,1344,,,"[87.8, 14.9]",3998842,41,,,,,1.0179551,,Right Foot,,,,"[90.7, 19.6]",,Low Pass,,5.5226803,Incomplete,,,,,,,,,1,From Throw In,Esther Morgan,53440.0,Left Center Back,80,Wales,2456,['b4035da8-6511-43d4-84ba-9201a0157788'],27,,,,,,,,,,,,,,,,,,Wales,2456,00:41:27.555,Pass,
,,,,,,,,,,,,,,,,1.068002,,,,,,,,,,,abda252b-c3cc-463a-86e3-9f8a3efd9c15,1348,,,"[104.9, 0.1]",3998842,41,,,,,1.5707964,,,,,,"[104.9, 9.7]",,Low Pass,,9.6,,,Angharad James,15577.0,,,,,Throw-in,1,From Throw In,Lily Woodham,15704.0,Left Wing Back,81,Wales,2456,['09e833d7-054a-4855-86d8-45ad4bbeed0c'],41,,,,,,,,,,,,,,,,,,Wales,2456,00:41:41.486,Pass,
,,,,,,,,,,,,,,,,0.685459,,,,,,,,,,,483c8cba-82e4-4a79-83dc-9e9028c8f42e,1352,,,"[104.7, 10.1]",3998842,41,,,,,-1.9928013,,Right Foot,,,,"[102.5, 5.2]",,Ground Pass,,5.3712196,,,Lily Woodham,15704.0,,,,,,1,From Throw In,Angharad James,15577.0,Left Defensive Midfield,81,Wales,2456,"['7cc52808-ae70-4b55-9c10-46132457a054', 'ecc8a51f-2731-44d5-8b3d-fcb94fa65f58']",43,,,,,,,,,,,,,,,,,,Wales,2456,00:41:43.991,Pass,True
,,,,,,,,,,,,,,,,0.618268,,,,,,,,,,,fe82827e-d8b8-4329-8a03-71eed9546408,1355,,,"[101.8, 4.8]",3998842,41,,,,,0.77605265,,Left Foot,,,,"[107.2, 10.1]",,Ground Pass,,7.566373,,,Angharad James,15577.0,,,,,,1,From Throw In,Lily Woodham,15704.0,Left Wing Back,81,Wales,2456,['4617e2fc-89c4-4397-ba9d-a48df31f2a59'],45,,,,,,,,,,,,,,,,,,Wales,2456,00:41:45.374,Pass,
,,,,,,,,,,,,,,,,0.955802,,,,,,,,,,,7ff2c927-89a0-4fd0-9397-4d62acf6c40b,1358,,,"[107.2, 11.0]",3998842,41,,,,,2.566168,,Right Foot,,,,"[103.5, 13.4]",,Ground Pass,,4.4102154,,,Lily Woodham,15704.0,,,,,,1,From Throw In,Angharad James,15577.0,Left Defensive Midfield,81,Wales,2456,['8711267c-25ee-4890-baf1-152a26e156bc'],46,,,,,,,,,,,,,,,,,,Wales,2456,00:41:46.736,Pass,
,,,,,,,,,,,,,,,,0.174183,,,,,,,,,,,eab798c7-eae7-4a99-8be2-de5f4003f357,1366,,,"[23.6, 59.6]",3998842,41,,,,,-0.7469556,,Left Foot,,,,"[26.3, 57.1]",,Ground Pass,,3.679674,Incomplete,,,,,,,,,1,From Throw In,Victoria Pelova,63788.0,Right Wing,81,Wales,2456,"['06c532ae-f51b-469d-9511-ae202051695c', '1da3435c-2252-4b02-bc1d-708eed772394']",52,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:41:52.188,Pass,True
,,,,,,,,,,,,,,,,1.295597,,,,,,,,,,,5d647e0c-1bf9-48d9-98b7-4e94d3044b75,1369,,,"[92.1, 28.7]",3998842,41,,,,,1.6252878,dc762996-8ed4-463b-bbf6-904ceb13922a,Right Foot,,,,"[91.5, 39.7]",,Ground Pass,,11.016352,,,Josie Green,4865.0,True,,,,Recovery,1,From Throw In,Jessica Fishlock,5016.0,Center Forward,81,Wales,2456,"['231e1507-473c-40c0-9999-8042204c25a9', '8ac0b6cf-eec8-4d9b-aede-cb8edd8aeb22']",54,,,,,,,,,,,,,,,,,,Wales,2456,00:41:54.439,Pass,True
,,,,,,,,,,,,,,,,1.21705,,,,,,,,,,,c2e1d061-4255-4d1a-be7a-cbf804bb6630,1376,,,"[120.0, 0.1]",3998842,42,,,,,1.6563855,,Right Foot,,,,"[117.1, 33.9]",,High Pass,True,33.92418,,,Jessica Fishlock,5016.0,,,Inswinging,,Corner,1,From Corner,Ceri Holland,322359.0,Right Wing,82,Wales,2456,['f83ed6e6-6220-4a3a-b0d1-bb7d62afc6ef'],35,,,,,,,,,,,,,,,,,,Wales,2456,00:42:35.687,Pass,
,,,,,,,,,,,,,,,,1.390149,,,,,,,,,,,79d2d3d4-7569-40e7-879d-39b71aaa63a6,1381,,,"[120.0, 0.1]",3998842,43,,,,,1.6805575,,Right Foot,,,,"[117.3, 24.6]",,Ground Pass,,24.648327,,,Jessica Fishlock,5016.0,,,,,Corner,1,From Corner,Ceri Holland,322359.0,Right Wing,83,Wales,2456,['ac0f6021-74d9-46e9-b2a3-f75d0aefd938'],13,,,,,,,,,,,,,,,,,,Wales,2456,00:43:13.656,Pass,
,,,,,,,,,,,,,,,,1.590614,,,,,,,,,,,cb95c0ee-bb48-4bcf-ae06-a0d585050f5c,1384,,,"[117.1, 24.6]",3998842,43,,,,,3.0611217,95b35b5e-6c77-4582-a6a4-528bd3d4ac9c,Right Foot,,True,,"[104.7, 25.6]",,Ground Pass,,12.440257,,,Lily Woodham,15704.0,True,,,,,1,From Corner,Jessica Fishlock,5016.0,Center Forward,83,Wales,2456,['85a735d8-f49d-4ba5-9d5b-6ba22f455d7a'],15,,,,,,,,,,,,,,,,,,Wales,2456,00:43:15.099,Pass,
,,,,,,,,,,,,,,,,2.41935,,,,,,,,,,,42c3dd14-67cd-4d63-9444-cd1d182782d7,1389,,,"[5.7, 35.0]",3998842,43,,True,,,-0.79428685,,Right Foot,,,,"[28.0, 12.3]",,Ground Pass,,31.821062,,,Esmee Brugts,62962.0,,,,,Goal Kick,1,From Goal Kick,Daphne van Domselaar,32339.0,Goalkeeper,84,Netherlands Women's,851,['90493b81-6947-4798-ac62-b6b61f6af59e'],26,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:43:26.091,Pass,
,,,,,,,,,,,,,,,,1.629891,,,,,,,,,,,79d903a8-a022-48ba-8ac3-445463299592,1391,,,"[28.4, 16.8]",3998842,43,,True,,,2.2714307,,Left Foot,,,,"[21.4, 25.1]",,Ground Pass,,10.857717,,,Veerle Buurman,402098.0,,,,,,1,From Goal Kick,Esmee Brugts,62962.0,Left Back,84,Netherlands Women's,851,['2254fbfb-6f69-458a-ae47-8868741be41f'],30,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:43:30.524,Pass,
,,,,,,,,,,,,,,,,1.633321,,,,,,,,,,,3232ec1f-e371-4f73-9fe6-e26faa70babb,1393,,,"[23.4, 27.8]",3998842,43,,,,,1.3943558,,Left Foot,,,,"[28.0, 53.6]",,Ground Pass,,26.20687,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,1,From Goal Kick,Veerle Buurman,402098.0,Left Center Back,84,Netherlands Women's,851,['9a40c408-f6cf-40f4-bec7-a330db6094f9'],33,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:43:33.459,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,49e9a9ce-ca08-4a7e-8d0c-9bc3a7f4f138,1396,,,"[35.8, 55.5]",3998842,43,,,,,-2.491289,,Left Foot,,,,"[24.1, 46.6]",,Ground Pass,,14.70034,,,Daphne van Domselaar,32339.0,,,,,,1,From Goal Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Right Center Back,84,Netherlands Women's,851,['015e1237-41fa-4b25-a9f9-4f5303c8f453'],38,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:43:38.576,Pass,
,,,,,,,,,,,,,,,,1.287066,,,,,,,,,,,25654f87-f778-4644-b916-08328c72d2a3,1399,,,"[28.6, 43.5]",3998842,43,,,,,-1.3273169,,Right Foot,,,,"[32.5, 27.8]",,Ground Pass,,16.177145,,,Veerle Buurman,402098.0,,,,,,1,From Goal Kick,Daphne van Domselaar,32339.0,Goalkeeper,84,Netherlands Women's,851,['cca7916c-c721-4452-8b97-bf755905af0d'],40,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:43:40.796,Pass,
,,,,,,,,,,,,,,,,1.617456,,,,,,,,,,,fc634982-4f62-4a44-a27a-2273df220682,1402,,,"[41.8, 26.5]",3998842,43,,,,,1.766803,,Left Foot,,,,"[36.3, 54.2]",,Ground Pass,,28.240751,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,1,From Goal Kick,Veerle Buurman,402098.0,Left Center Back,84,Netherlands Women's,851,['72564f88-7ad5-4d2b-8338-aafea222ec59'],45,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:43:45.672,Pass,
,,,,,,,,,,,,,,,,2.774153,,,,,,,,,,,4f972c33-4c75-498d-97de-7d9d41737ccf,1405,,,"[41.4, 56.1]",3998842,43,,,,,-0.027715674,,Right Foot,,,,"[91.9, 54.7]",,High Pass,,50.5194,Incomplete,,Danielle van de Donk,10658.0,,,,,,1,From Goal Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Right Center Back,84,Netherlands Women's,851,"['f35ed68f-8209-4a2f-997d-5010a65f562b', 'f2561c61-9688-4ab5-9472-1f6a483745b5']",48,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:43:48.441,Pass,
,,,,,,,,,,,,,,,,1.87917,,,,,,,,,,,facbc848-e987-4b86-8863-9fbebd78f6cf,1408,,,"[29.9, 32.9]",3998842,43,,,,,-0.25445205,,Left Foot,,,,"[52.2, 27.1]",,High Pass,,23.041918,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Gemma Evans,16381.0,Center Back,84,Netherlands Women's,851,['2ac629c4-8d95-42bb-9356-fe98052e8612'],52,,,,,,,,,,,,,,,,,,Wales,2456,00:43:52.616,Pass,
,,,,,,,,,,,,,,,,2.509083,,,,,,,,,,,9cd6eb04-ef11-4227-a925-63e31054453d,1412,,,"[55.1, 39.1]",3998842,43,,,,True,-0.4502256,,,,,,"[61.1, 36.2]",,High Pass,,6.664083,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Ceri Holland,322359.0,Right Wing,84,Netherlands Women's,851,"['f133b496-fdb4-4069-b2f1-c1d0e82b1b9d', '44b845e7-c6f4-4f1b-af10-d32b634d289c', '8ccb8d5c-03a4-4aec-a5fa-72820347ea9b']",56,,,,,,,,,,,,,,,,,,Wales,2456,00:43:56.766,Pass,True
,,,,,,,,,,,,,,,,2.197968,,,,,,,,,,,f133b496-fdb4-4069-b2f1-c1d0e82b1b9d,1414,,,"[59.0, 43.9]",3998842,43,,,,,-0.5419993,,Right Foot,,,,"[77.6, 32.7]",,High Pass,,21.711748,Incomplete,,Vivianne Miedema,15623.0,,,,,Recovery,1,From Goal Kick,Jackie Groenen,10654.0,Right Defensive Midfield,84,Netherlands Women's,851,"['6e994e56-b1a4-4df1-8523-c0ab336d8d13', 'f5cfb28b-3a7d-4766-b50c-ae22870b793d', '813bf1c0-076a-4b2c-875f-326787f06811', '9cd6eb04-ef11-4227-a925-63e31054453d']",59,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:43:59.275,Pass,True
,,,,,,,,,,,,,,,,1.166148,,,,,,,,,,,f5cfb28b-3a7d-4766-b50c-ae22870b793d,1417,,,"[42.5, 47.4]",3998842,44,,,,True,-0.6817707,,,,,,"[56.3, 36.2]",,High Pass,,17.773014,,,Angharad James,15577.0,,,,,Recovery,1,From Goal Kick,Rhiannon Roberts,19779.0,Right Center Back,84,Netherlands Women's,851,"['f133b496-fdb4-4069-b2f1-c1d0e82b1b9d', '48bfba6f-d712-402b-bf17-437196fdeb94', '38a791b7-851c-4d06-a310-c46fb15743c4']",1,,,,,,,,,,,,,,,,,,Wales,2456,00:44:01.473,Pass,True
,,,,,,,,,,,,,,,,2.706832,,,,,,,,,,,2ce5dbe3-f92b-460a-9bfe-b0ee3704a6a7,1421,,,"[53.2, 38.9]",3998842,44,,,,,0.27556494,,Right Foot,,,,"[67.7, 43.0]",,High Pass,,15.06851,Incomplete,,Jessica Fishlock,5016.0,,,,,,1,From Goal Kick,Angharad James,15577.0,Left Defensive Midfield,84,Netherlands Women's,851,"['bda8af8e-26c6-450f-9ee9-744a1633fb87', 'acccf781-388a-4980-b0db-b492edaee49c', 'de79d134-119b-4d00-a03a-76c45e6a937d']",4,,,,,,,,,,,,,,,,,,Wales,2456,00:44:04.114,Pass,True
,,,,,,,,,,,,,,,,2.314421,,,,,,,,,,,de79d134-119b-4d00-a03a-76c45e6a937d,1424,,,"[52.4, 37.1]",3998842,44,,,,True,0.042830933,,,,,,"[66.4, 37.7]",,High Pass,,14.012852,,,Vivianne Miedema,15623.0,,,,,Recovery,1,From Goal Kick,Veerle Buurman,402098.0,Left Center Back,84,Netherlands Women's,851,"['39ee46e6-4857-46a6-934e-37ba8b4f9200', 'd8a21ae0-3322-4f6a-b415-4c4fcc0ab03a', '2ce5dbe3-f92b-460a-9bfe-b0ee3704a6a7']",6,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:44:06.821,Pass,True
,,,,,,,,,,,,,,,,1.271514,,,,,,,,,,,86ed96f4-d4f8-408d-a972-26f07ab21bb6,1427,,,"[67.1, 38.1]",3998842,44,,,,,-1.9487647,,Left Foot,,,,"[64.4, 31.3]",,Low Pass,,7.31642,,,Jill Roord,10650.0,,,,,,1,From Goal Kick,Vivianne Miedema,15623.0,Center Forward,84,Netherlands Women's,851,"['a78025ff-ec0b-47de-8b8b-4e1242608f4c', 'e7d2fa74-85e5-4798-8f49-fb2fd7a2c00f']",9,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:44:09.135,Pass,True
,,,,,,,,,,,,,,,,0.987297,,,,,,,,,,,4360fead-f993-4fd4-83d7-5d1da77b99f0,1430,,,"[64.2, 31.3]",3998842,44,,,,,2.3302264,,Right Foot,,,,"[56.7, 39.2]",,Ground Pass,,10.893117,,,Jackie Groenen,10654.0,,,,,,1,From Goal Kick,Jill Roord,10650.0,Left Wing,84,Netherlands Women's,851,['39b6330f-d6e9-46c0-89ab-5dfd0c4b6c4b'],10,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:44:10.920,Pass,
,,,,,,,,,,,,,,,,2.553737,,,,,,,,,,,da73a868-df50-4d7c-8784-8798836d550e,1433,,,"[63.6, 34.6]",3998842,44,,,,,-1.2773244,,Right Foot,,,,"[69.1, 16.4]",,Ground Pass,,19.01289,,,Esmee Brugts,62962.0,,,,,,1,From Goal Kick,Jackie Groenen,10654.0,Right Defensive Midfield,84,Netherlands Women's,851,['3c1322c3-4747-49d6-806b-b16b2926f63a'],13,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:44:13.144,Pass,
,,,,,,,,,,,,,,,,1.936966,,,,,,,,,,,41be0448-d990-45d1-9013-529399722f83,1436,,,"[77.4, 16.0]",3998842,44,,,,,-0.03789654,,Right Foot,,,,"[98.5, 15.2]",,Ground Pass,,21.11516,,,Vivianne Miedema,15623.0,,,,,,1,From Goal Kick,Esmee Brugts,62962.0,Left Back,84,Netherlands Women's,851,['0d2a7ebf-3274-49ef-9f6c-f53dac5e1e7f'],16,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:44:16.222,Pass,
,,,,,,,,,,,,,,,,1.418177,,,,,,,,,,,5d3dadaf-fe24-43ad-befc-9aad6dd78017,1440,,,"[111.5, 23.6]",3998842,44,,,,,3.1277046,b50da019-9057-4c80-a0d0-8d2a25251e4a,Right Foot,,,,"[97.1, 23.8]",,Ground Pass,,14.401389,,,Wieke Hendrikje Maria Kaptein,221887.0,True,,,,,1,From Goal Kick,Vivianne Miedema,15623.0,Center Forward,84,Netherlands Women's,851,"['2ba35ec8-2fc7-4b1a-8454-5e4e4df95060', 'ee2410e3-3f63-4584-90ea-453ad4e71216']",22,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:44:22.833,Pass,True
,,,,,,,,,,,,,,,,1.423766,,,,,,,,,,,6eda7dc1-570e-4766-a0f6-e2e5bb9d349b,1447,,,"[120.0, 80.0]",3998842,44,,,,,-1.7318541,,Right Foot,,,,"[114.2, 44.3]",,High Pass,,36.16808,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Jill Roord,10650.0,Left Wing,85,Netherlands Women's,851,['7484cc52-5b30-4999-b191-a6fff5b34986'],54,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:44:54.675,Pass,
