50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.393432,,,,,,,,,,,,432fcff9-7ada-4a77-affb-0944abb84f94,2559,,"[32.7, 37.3]",3998841,86,True,,,0.3686621,,Right Foot,,,,"[91.2, 59.9]",,High Pass,,62.713715,Incomplete,,,,,,,Free Kick,2,From Free Kick,Jennifer Miley Falk,62667.0,Goalkeeper,156,Sweden Women's,858,['4cf18893-d29f-4105-a06e-989b09879dc5'],15,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:15.635,Pass,
,,,,,,,,,,,,,,,,,,1.874071,,,,,,,,,,,,4cf18893-d29f-4105-a06e-989b09879dc5,2560,,"[28.9, 20.2]",3998841,86,True,,,-0.24175286,,Right Foot,,,,"[36.2, 18.4]",,Low Pass,,7.5186434,,Emma Snerle,32227.0,,,,,Recovery,2,Regular Play,Katrine Veje,10088.0,Left Center Back,157,Denmark Women's,853,"['432fcff9-7ada-4a77-affb-0944abb84f94', '225e636a-c4c0-4852-a6a3-518bd9008e06']",19,,,,,,,,,,,,,,,,Denmark Women's,853,00:41:19.028,Pass,
,,,,,,,,,,,,,,,,,,0.853877,,,,,,,,,,,,171557aa-9342-49c1-91d2-7a936dd324d1,2568,,"[83.4, 53.8]",3998841,86,,,,-0.93454146,,Right Foot,,,,"[91.6, 42.7]",,Ground Pass,,13.800363,,Rebecka Blomqvist,32405.0,,,,,,2,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,158,Sweden Women's,858,"['33707c1e-f702-4cbd-9cda-d95f5ec2299d', '2530d8e2-03ed-4304-9269-6c352b7bdb31']",23,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:23.901,Pass,True
,,,,,,,,,,,,,,,,,,0.980063,,,,,,,,,,,,961b7b72-79c9-4cc2-aaac-2fe49cfcd6d4,2572,,"[93.0, 42.1]",3998841,86,,,,-0.10768987,,Left Foot,,,,"[100.4, 41.3]",,Ground Pass,,7.4431176,,Emma Stina Blackstenius,10229.0,,,,,,2,Regular Play,Rebecka Blomqvist,32405.0,Left Wing,158,Sweden Women's,858,['ffdc921f-2442-4471-a87e-87ddb965ba00'],25,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:25.037,Pass,
,,,,,,,,,,,,,,,,,,2.56271,,,,,,,,,,,,cb1357ff-c3b4-4d99-a15c-90fecb181eaa,2580,,"[19.1, 52.5]",3998841,86,,,,0.86616206,,Right Foot,,,,"[36.7, 73.2]",,Ground Pass,,27.170755,,Frederikke Thøgersen,10097.0,,,,,,2,Regular Play,Emma Skou Færge,142770.0,Right Center Back,159,Denmark Women's,853,['12678d5d-c04f-441d-9afb-3ec648903d0b'],29,,,,,,,,,,,,,,,,Denmark Women's,853,00:41:29.422,Pass,
,,,,,,,,,,,,,,,,,,1.782588,,,,,,,,,,,,b90616e3-dc56-4829-b6ba-7a3f0ba78edc,2584,,"[48.2, 77.0]",3998841,86,,,,-0.54266167,,Right Foot,,,,"[87.5, 53.3]",,Ground Pass,,45.893135,,Nadia Nadim,4650.0,,,,,,2,Regular Play,Frederikke Thøgersen,10097.0,Right Wing Back,159,Denmark Women's,853,['b4c2a293-b9e2-4bb8-9a7e-9f4651888176'],36,,,,,,,,,,,,,,,,Denmark Women's,853,00:41:36.212,Pass,
,,,,,,,,,,,,,,,,,,1.433208,,,,,,,,,,,,5daa645d-7375-45b9-8f74-31025f929b2a,2589,,"[86.3, 70.3]",3998841,86,,,,-2.7969453,,Left Foot,,,,"[74.6, 66.1]",,Ground Pass,,12.431009,,Josefine Hasbo,32699.0,,,,,,2,Regular Play,Nadia Nadim,4650.0,Right Center Forward,159,Denmark Women's,853,['fc9a42ed-7211-4578-8255-f6e20e18deea'],43,,,,,,,,,,,,,,,,Denmark Women's,853,00:41:43.159,Pass,
,,,,,,,,,,,,,,,,,,1.763435,,,,,,,,,,,,76acf61a-23cd-4432-a46f-28d68fbbbd9d,2591,,"[74.6, 66.5]",3998841,86,,,,-0.87646973,,Right Foot,,,,"[94.5, 42.6]",,High Pass,,31.10016,Incomplete,,,,,,,,2,Regular Play,Josefine Hasbo,32699.0,Right Defensive Midfield,159,Denmark Women's,853,['d05d8279-266c-485e-a364-a7f7628a4ce7'],44,,,,,,,,,,,,,,,,Denmark Women's,853,00:41:44.592,Pass,
,,,,,,,,,,,,,,,,,,1.850269,,,,,,,,,,,,d05d8279-266c-485e-a364-a7f7628a4ce7,2592,,"[25.6, 37.5]",3998841,86,,,,0.8239755,,Head,,,,"[39.3, 52.3]",,High Pass,,20.16755,Incomplete,,,,,,,Recovery,2,Regular Play,Linda Brigitta Sembrant,10230.0,Left Center Back,159,Denmark Women's,853,"['76acf61a-23cd-4432-a46f-28d68fbbbd9d', '7c7895dd-dec2-4a8d-8c77-c1761640a5ec']",46,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:46.355,Pass,
,,,,,,,,,,,,,,,,,,1.280535,,,,,,,,,,,,7ee947e9-800b-411e-8700-0fcc6a789225,2596,,"[80.6, 31.9]",3998841,86,,,,-2.1730838,,Left Foot,,,,"[72.9, 20.7]",,Ground Pass,,13.591541,,Katrine Veje,10088.0,,,,,,2,Regular Play,Emma Snerle,32227.0,Left Defensive Midfield,159,Denmark Women's,853,['7d4d992b-cdb0-4ed0-b87b-73e05ba50e0e'],50,,,,,,,,,,,,,,,,Denmark Women's,853,00:41:50.766,Pass,
,,,,,,,,,,,,,,,,,,0.701933,,,,,,,,,,,,6a59457d-d8a7-4a08-ae8e-5598b524df16,2599,,"[72.9, 20.9]",3998841,86,,,,1.6217725,,Left Foot,,,,"[72.4, 30.7]",,Ground Pass,,9.812747,,Emma Snerle,32227.0,,,,,,2,Regular Play,Katrine Veje,10088.0,Left Center Back,159,Denmark Women's,853,['e25c0fd8-82c7-474e-859f-d797b1df63e3'],52,,,,,,,,,,,,,,,,Denmark Women's,853,00:41:52.872,Pass,
,,,,,,,,,,,,,,,,,,4.393686,,,,,,,,,,,,418002c8-9a68-4b87-b3ef-2da1951e3ced,2602,,"[72.4, 30.7]",3998841,86,,,,0.6180508,,Right Foot,,,,"[119.8, 64.4]",,High Pass,,58.158833,Out,,,,,,,,2,Regular Play,Emma Snerle,32227.0,Left Defensive Midfield,159,Denmark Women's,853,,54,,,,,,,,,,,,,,,,Denmark Women's,853,00:41:54.985,Pass,
,,,,,,,,,,,,,,,,,,2.930825,,,,,,,,,,,,e10e76ea-a746-43d0-8bf3-634feddabf05,2603,,"[6.9, 49.7]",3998841,87,,,,0.08159019,,Right Foot,,,,"[65.6, 54.5]",,High Pass,,58.895924,,Lina Mona Andréa Hurtig,25697.0,,,,,Goal Kick,2,From Goal Kick,Jennifer Miley Falk,62667.0,Goalkeeper,160,Sweden Women's,858,['99d6a91b-858e-410b-b1c6-63c10927a6d2'],23,,,,,,,,,,,,,,,,Sweden Women's,858,00:42:23.135,Pass,
,,,,,,,,,,,,,,,,,,1.250143,,,,,,,,,,,,06b4aa6f-7ddd-48b3-8857-efa77800ab5d,2606,,"[65.6, 54.5]",3998841,87,,,True,-0.1116033,,,,,,"[77.2, 53.2]",,High Pass,,11.672618,,Emma Stina Blackstenius,10229.0,,,,,,2,From Goal Kick,Lina Mona Andréa Hurtig,25697.0,Center Attacking Midfield,160,Sweden Women's,858,"['e3ba6b35-1c65-4b2d-9438-b7376ce9f063', 'ab47713c-53b6-4ed5-8ac1-e38fbe7c1e95']",26,,,,,,,,,,,,,,,,Sweden Women's,858,00:42:26.106,Pass,True
,,,,,,,,,,,,,,,,,,1.436812,,,,,,,,,,,,5889b444-6b5b-42de-a7c4-1a89611a8acd,2608,,"[77.2, 53.2]",3998841,87,,,,0.31249157,,Head,,,,"[90.2, 57.4]",,Low Pass,,13.661625,Incomplete,,,,,,,,2,From Goal Kick,Emma Stina Blackstenius,10229.0,Center Forward,160,Sweden Women's,858,['22502202-06b6-4220-affe-e8f3a3414823'],27,,,,,,,,,,,,,,,,Sweden Women's,858,00:42:27.439,Pass,
,,,,,,,,,,,,,,,,,,1.969067,,,,,,,,,,,,5be93358-8733-41f6-aa60-027a8ea5a239,2611,,"[25.6, 25.6]",3998841,87,,,,1.5707964,,Left Foot,,,,"[25.6, 50.2]",,Ground Pass,,24.6,,Emma Skou Færge,142770.0,,,,,,2,From Goal Kick,Katrine Veje,10088.0,Left Center Back,160,Sweden Women's,858,['b2043fc4-2a00-4602-b4a3-67106388c215'],30,,,,,,,,,,,,,,,,Denmark Women's,853,00:42:30.551,Pass,
,,,,,,,,,,,,,,,,,,6.985447,,,,,,,,,,,,f0ab5e30-63db-46c8-8bdb-4a54d0297c3f,2614,,"[25.6, 50.4]",3998841,87,,,,-0.30034497,,Right Foot,,,,"[113.1, 23.3]",,High Pass,,91.60055,Incomplete,,,,,,,,2,From Goal Kick,Emma Skou Færge,142770.0,Right Center Back,160,Sweden Women's,858,['75f05260-be24-4756-b5ec-3d070f42f5d8'],34,,,,,,,,,,,,,,,,Denmark Women's,853,00:42:34.150,Pass,
,,,,,,,,,,,,,,,,,,3.687296,,,,,,,,,,,,da1534cb-082f-4898-96a1-4ff11dcb6c1d,2617,,"[17.4, 56.9]",3998841,87,,,,0.14304912,,Drop Kick,,,,"[66.0, 63.9]",,High Pass,,49.10153,,Lina Mona Andréa Hurtig,25697.0,,,,,,2,From Goal Kick,Jennifer Miley Falk,62667.0,Goalkeeper,160,Sweden Women's,858,['898a34d1-3a79-491c-9403-bf02f5c0e322'],53,,,,,,,,,,,,,,,,Sweden Women's,858,00:42:53.364,Pass,
,,,,,,,,,,,,,,,,,,1.393192,,,,,,,,,,,,83b67f8c-649d-4a97-a1ee-603f0239c7c5,2619,,"[66.0, 63.9]",3998841,87,,,,-0.013422012,,Head,,,,"[80.9, 63.7]",,Low Pass,,14.901342,Incomplete,,,,,,,,2,From Goal Kick,Lina Mona Andréa Hurtig,25697.0,Center Attacking Midfield,160,Sweden Women's,858,['42586f0b-c29a-4090-82b4-8447d5216f0d'],57,,,,,,,,,,,,,,,,Sweden Women's,858,00:42:57.131,Pass,
,,,,,,,,,,,,,,,,,,0.961515,,,,,,,,,,,,4149b84f-3820-4ae9-bff1-679a067240fb,2623,,"[41.1, 18.5]",3998841,87,,,,0.88187194,,Left Foot,,,,"[46.7, 25.3]",,Ground Pass,,8.809086,,Josefine Hasbo,32699.0,,,,,,2,Regular Play,Katrine Veje,10088.0,Left Center Back,161,Denmark Women's,853,"['1993e74b-195f-4667-ad94-3aa77c9d5eb9', 'b1b74d5d-930b-4100-99f5-86d2e80afb3d']",59,,,,,,,,,,,,,,,,Denmark Women's,853,00:42:59.009,Pass,True
,,,,,,,,,,,,,,,,,,1.166074,,,,,,,,,,,,fe5161a2-eb15-4dc8-a519-304160f82762,2626,,"[44.9, 27.1]",3998841,88,,,,1.5707964,,Right Foot,,,,"[44.9, 58.1]",,Low Pass,,31.0,,Frederikke Thøgersen,10097.0,,,,,,2,Regular Play,Josefine Hasbo,32699.0,Right Defensive Midfield,161,Denmark Women's,853,['fe2b3bb8-5817-4a00-88ec-040160e97113'],0,,,,,,,,,,,,,,,,Denmark Women's,853,00:43:00.857,Pass,
,,,,,,,,,,,,,,,,,,2.846846,,,,,,,,,,,,27d2bf25-abb8-4918-91bd-46d204b2e951,2629,,"[56.1, 62.5]",3998841,88,,,,-0.46160817,,Right Foot,,,,"[115.0, 33.2]",,High Pass,,65.785255,Incomplete,,,,,,,,2,Regular Play,Frederikke Thøgersen,10097.0,Right Wing Back,161,Denmark Women's,853,['1b5b2908-d577-4908-be45-9653918c6447'],4,,,,,,,,,,,,,,,,Denmark Women's,853,00:43:04.689,Pass,
,,,,,,,,,,,,,,,,,,1.8509,,,,,,,,,,,,8fea39b5-a0e9-490f-9dc1-70e0b85c69c4,2631,,"[16.6, 55.3]",3998841,88,True,,,0.78961754,,Keeper Arm,,,,"[28.4, 67.2]",,Low Pass,,16.75858,,Gun Nathalie Björn,26093.0,,,,,,2,Regular Play,Jennifer Miley Falk,62667.0,Goalkeeper,162,Sweden Women's,858,['29bb3087-6e82-4bf6-bda7-20863c502122'],18,,,,,,,,,,,,,,,,Sweden Women's,858,00:43:18.987,Pass,
,,,,,,,,,,,,,,,,,,1.717576,,,,,,,,,,,,7640db58-092c-4ba4-b922-8ff5e0cb7fb6,2633,,"[43.1, 74.4]",3998841,88,,,,-0.41112325,,Right Foot,,,,"[79.8, 58.4]",,High Pass,,40.03611,Incomplete,,,,,,,,2,Regular Play,Gun Nathalie Björn,26093.0,Right Center Back,162,Sweden Women's,858,['99940033-9f19-48ca-a23d-bf26b0ece5f4'],22,,,,,,,,,,,,,,,,Sweden Women's,858,00:43:22.418,Pass,
,,,,,,,,,,,,,,,,,,3.544566,,,,,,,,,,,,99940033-9f19-48ca-a23d-bf26b0ece5f4,2634,,"[40.3, 21.7]",3998841,88,,,,0.68115455,,Left Foot,,,,"[63.0, 40.1]",,High Pass,,29.220713,Incomplete,,,,,,,Recovery,2,Regular Play,Stine Ballisager Pedersen,87185.0,Center Back,162,Sweden Women's,858,"['3b5c0df9-c12b-4599-a99e-c976090d6c32', '7640db58-092c-4ba4-b922-8ff5e0cb7fb6']",24,,,,,,,,,,,,,,,,Denmark Women's,853,00:43:24.135,Pass,
,,,,,,,,,,,,,,,,,,1.913301,,,,,,,,,,,,3b5c0df9-c12b-4599-a99e-c976090d6c32,2635,,"[57.1, 40.0]",3998841,88,,,,-1.5227563,,Left Foot,,,,"[58.1, 19.2]",,Ground Pass,,20.824024,,Jonna Ann-Charlotte Andersson,10222.0,,,,,Recovery,2,Regular Play,Julia Zigiotti-Olme,26094.0,Left Defensive Midfield,162,Sweden Women's,858,"['99940033-9f19-48ca-a23d-bf26b0ece5f4', 'f815f530-b394-4336-80f3-9942270c1a34']",27,,,,,,,,,,,,,,,,Sweden Women's,858,00:43:27.680,Pass,
,,,,,,,,,,,,,,,,,,2.193013,,,,,,,,,,,,fc51e37f-c338-49af-85d9-5a3cb16f3462,2638,,"[66.3, 16.6]",3998841,88,,,,-0.28284803,,Left Foot,,,,"[86.6, 10.7]",,Ground Pass,,21.140009,Incomplete,Rebecka Blomqvist,32405.0,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,162,Sweden Women's,858,"['ab7b5668-5659-49b0-a04a-40c445b38d6b', '72ce4e35-c9f0-4670-b0a9-d73b5f5c2db8']",31,,,,,,,,,,,,,,,,Sweden Women's,858,00:43:31.561,Pass,
,,,,,,,,,,,,,,,,,,2.779197,,,,,,,,,,,,3005137e-b243-4f0a-827a-8b56362021af,2643,,"[86.6, 0.1]",3998841,89,True,,,0.5988381,,,,,,"[101.4, 10.2]",,Low Pass,,17.917868,,Emma Stina Blackstenius,10229.0,,,,,Throw-in,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,163,Sweden Women's,858,['1fb69ce4-05cc-4134-bd34-908a63baeedd'],28,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:28.977,Pass,
,,,,,,,,,,,,,,,,,,1.143518,,,,,,,,,,,,1b153276-dd20-4d47-bf08-3bcfeefe7f2e,2647,,"[100.9, 9.8]",3998841,89,,,,-3.1036363,,Right Foot,,,,"[85.1, 9.2]",,Ground Pass,,15.811388,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,2,From Throw In,Emma Stina Blackstenius,10229.0,Center Forward,163,Sweden Women's,858,"['2f90e4ac-31da-49f3-97e1-4313f40430b2', '88174a4f-165d-4a33-891c-df8c639c5e40']",32,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:32.267,Pass,True
,,,,,,,,,,,,,,,,,,0.980712,,,,,,,,,,,,7a140233-7432-4948-a1e3-45442354b1aa,2650,,"[85.1, 9.2]",3998841,89,,,,-0.04542328,,Left Foot,,,,"[93.9, 8.8]",,Ground Pass,,8.809086,,Rebecka Blomqvist,32405.0,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,163,Sweden Women's,858,['d4109187-66b7-4f09-a8ce-cf4c50c0b209'],35,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:35.060,Pass,
,,,,,,,,,,,,,,,,,,0.684785,,,,,,,,,,,,aa2ee6c9-6a3d-46cb-8f4e-dbc970fea313,2653,,"[93.9, 8.8]",3998841,89,,,,1.7265493,,Right Foot,,,,"[92.0, 20.9]",,Ground Pass,,12.248265,Incomplete,,,,,,,,2,From Throw In,Rebecka Blomqvist,32405.0,Left Wing,163,Sweden Women's,858,['a9be84fc-8aad-4cfe-ba30-679ef2421b1b'],36,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:36.121,Pass,
,,,,,,,,,,,,True,,,,,,1.037046,,,,,,,,,,,,a9be84fc-8aad-4cfe-ba30-679ef2421b1b,2654,,"[28.1, 59.2]",3998841,89,,,,1.7158381,,Left Foot,,,,"[26.8, 68.1]",,Ground Pass,,8.994443,,Frederikke Thøgersen,10097.0,,,,,Interception,2,Regular Play,Josefine Hasbo,32699.0,Right Defensive Midfield,164,Denmark Women's,853,"['eae51088-529e-49de-a10c-ddf4b006535d', 'aa2ee6c9-6a3d-46cb-8f4e-dbc970fea313']",36,,,,,,,,,,,,,,,,Denmark Women's,853,00:44:36.806,Pass,
,,,,,,,,,,,,,,,,,,1.260259,,,,,,,,,,,,d646fd92-88ef-48bc-be27-177abb952876,2658,,"[25.8, 68.0]",3998841,89,,,,-3.034857,,Right Foot,,,,"[17.4, 67.1]",,Ground Pass,,8.448076,,Emma Skou Færge,142770.0,,,,,,2,Regular Play,Frederikke Thøgersen,10097.0,Right Wing Back,164,Denmark Women's,853,['6a596df4-801a-4bd4-998a-cb1cd93061ce'],38,,,,,,,,,,,,,,,,Denmark Women's,853,00:44:38.300,Pass,
,,,,,,,,,,,,,,,,,,0.741838,,,,,,,,,,,,9399a0df-a257-47c3-86ad-a03530800c05,2661,,"[17.9, 67.8]",3998841,89,,,,-0.30970293,,Right Foot,,,,"[30.4, 63.8]",,Ground Pass,,13.124405,,Josefine Hasbo,32699.0,,,,,,2,Regular Play,Emma Skou Færge,142770.0,Right Center Back,164,Denmark Women's,853,['2aa99f0c-fa50-4f9e-8cf9-c6187b9a1b6b'],40,,,,,,,,,,,,,,,,Denmark Women's,853,00:44:40.496,Pass,
,,,,,,,,,,,,,,,,,,0.836308,,,,,,,,,,,,af17b1c1-7dc3-40a5-8596-2895dc4cb3f5,2664,,"[30.4, 63.8]",3998841,89,,,,1.4410938,,Right Foot,,,,"[31.6, 73.0]",,Ground Pass,,9.277931,,Frederikke Thøgersen,10097.0,,,,,,2,Regular Play,Josefine Hasbo,32699.0,Right Defensive Midfield,164,Denmark Women's,853,['149441c9-fb55-4891-832c-92c7c2c0a1a6'],41,,,,,,,,,,,,,,,,Denmark Women's,853,00:44:41.362,Pass,
,,,,,,,,,,,,,,,,,,0.897284,,,,,,,,,,,,bf541a5e-b07b-4e2c-babd-3a3e28415176,2667,,"[31.6, 73.0]",3998841,89,,,,-2.55359,,Right Foot,,,,"[23.8, 67.8]",,Ground Pass,,9.3744335,,Emma Skou Færge,142770.0,,,,,,2,Regular Play,Frederikke Thøgersen,10097.0,Right Wing Back,164,Denmark Women's,853,['709dab18-a6bb-4fc7-80ff-0b4b5dab453e'],43,,,,,,,,,,,,,,,,Denmark Women's,853,00:44:43.512,Pass,
,,,,,,,,,,,,,,,,,,1.274869,,,,,,,,,,,,88375fae-d73b-41be-8ad8-6659760e8d3e,2670,,"[24.3, 67.6]",3998841,89,,,,-2.0438113,,Right Foot,,,,"[15.6, 50.6]",,Ground Pass,,19.096859,,Stine Ballisager Pedersen,87185.0,,,,,,2,Regular Play,Emma Skou Færge,142770.0,Right Center Back,164,Denmark Women's,853,['9738ac25-bb08-450f-a395-a223611aeea2'],44,,,,,,,,,,,,,,,,Denmark Women's,853,00:44:44.960,Pass,
,,,,,,,,,,,,,,,,,,0.867177,,,,,,,,,,,,06dfff16-ef06-436d-b680-d824abb0b45e,2673,,"[33.9, 40.3]",3998841,89,,,,2.1251037,,Left Foot,,,,"[27.4, 50.8]",,Ground Pass,,12.349089,,Emma Skou Færge,142770.0,,,,,,2,Regular Play,Stine Ballisager Pedersen,87185.0,Center Back,164,Denmark Women's,853,['b135fd0c-86f2-483d-9477-6d9b2a847cbe'],49,,,,,,,,,,,,,,,,Denmark Women's,853,00:44:49.976,Pass,
,,,,,,,,,,,,,,,,,,1.712407,,,,,,,,,,,,d0021f0a-f0ab-402b-8889-8017174f3c69,2676,,"[36.0, 56.3]",3998841,89,,,,0.9272952,,Left Foot,,,,"[47.7, 71.9]",,Ground Pass,,19.5,,Frederikke Thøgersen,10097.0,,,,,,2,Regular Play,Emma Skou Færge,142770.0,Right Center Back,164,Denmark Women's,853,['17a60a80-318e-44e2-9ff0-ce17a79cf8ad'],52,,,,,,,,,,,,,,,,Denmark Women's,853,00:44:52.953,Pass,
,,,,,,,,,,,,,,,,,,2.961139,,,,,,,,,,,,4bbe77c8-7ff9-4e3a-a63a-7e3330fc6c40,2679,,"[48.8, 71.9]",3998841,89,,,,-0.009090658,,Right Foot,,,,"[70.8, 71.7]",,Ground Pass,,22.00091,,Josefine Hasbo,32699.0,,,,,,2,Regular Play,Frederikke Thøgersen,10097.0,Right Wing Back,164,Denmark Women's,853,['da35a116-36c4-456d-b8b0-84c6ba441f81'],57,,,,,,,,,,,,,,,,Denmark Women's,853,00:44:57.479,Pass,
,,,,,,,,,,,,,,,,,,1.373576,,,,,,,,,,,,15bb90d3-90b7-4872-8b62-dc178128266a,2682,,"[70.8, 71.7]",3998841,90,,,,-0.53833836,,Right Foot,,,,"[99.1, 54.8]",,High Pass,,32.9621,,Nadia Nadim,4650.0,,,,,,2,Regular Play,Josefine Hasbo,32699.0,Right Defensive Midfield,164,Denmark Women's,853,['cad9d1a0-0bc0-4fe9-b3b6-56644694b874'],0,,,,,,,,,,,,,,,,Denmark Women's,853,00:45:00.480,Pass,
,,,,,,,,,,,,,,,,,,1.661997,,,,,,,,,,,,d55daaea-9bda-4552-90b4-93c606b69534,2689,,"[9.5, 20.7]",3998841,90,,,,-0.4286215,,Left Foot,,,,"[24.6, 13.8]",,Ground Pass,,16.601807,,Julia Zigiotti-Olme,26094.0,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,165,Sweden Women's,858,"['2dd2523e-fd55-4062-bc16-31b94fa9c840', 'c5337a66-fb27-4ae6-8b5e-2b557bc02c57']",5,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:05.681,Pass,True
,,,,,,,,,,,,,,,,,,2.897414,,,,,,,,,,,,1130e8a1-97f4-443f-a4eb-433b1406aed6,2698,,"[34.0, 13.8]",3998841,90,,,,0.03673395,,Right Foot,,,,"[85.7, 15.7]",,High Pass,,51.7349,,Lina Mona Andréa Hurtig,25697.0,,,,,Free Kick,2,From Free Kick,Jennifer Miley Falk,62667.0,Goalkeeper,166,Sweden Women's,858,['ede76e83-31b5-4daa-aa67-02ed324b3752'],35,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:35.950,Pass,
,,,,,,,,,,,,,,,,,,1.157135,,,,,,,,,,,,06201d82-825b-411e-88c5-54ffc006bccf,2704,,"[25.3, 74.9]",3998841,90,,,,-0.28166854,,Right Foot,,,,"[48.8, 68.1]",,Low Pass,,24.464056,Incomplete,,,,,,,,2,From Free Kick,Sanne Troelsgaard-Nielsen,10109.0,Left Defensive Midfield,166,Sweden Women's,858,['d5e73e6d-fb4e-4547-b549-76b63e519123'],44,,,,,,,,,,,,,,,,Denmark Women's,853,00:45:44.523,Pass,
,,,,,,,,,,,,,,,,,,0.295512,,,,,,,,,,,,60945ba5-6db1-4aae-9fb5-2856f3268a52,2707,,"[82.4, 11.7]",3998841,90,,,,0.07982998,,Right Foot,,,,"[87.4, 12.1]",,Ground Pass,,5.0159745,Incomplete,,,,,,,,2,From Free Kick,Julia Zigiotti-Olme,26094.0,Left Defensive Midfield,166,Sweden Women's,858,['977ccb19-011d-483c-b4b2-8f0824e828e0'],48,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:48.223,Pass,
,,,,,,,,,,,,,,,,,,1.66457,,,,,,,,,,,,96e7b6fd-68bf-4942-bb84-2ba0b495c3b9,2710,,"[43.8, 66.5]",3998841,90,,,,-1.1240963,,Right Foot,,,,"[49.5, 54.6]",,Ground Pass,,13.194695,,Pernille Mosegaard Harder,10108.0,,,,,,2,From Free Kick,Frederikke Thøgersen,10097.0,Right Wing Back,166,Sweden Women's,858,['60f880a1-eed9-48cf-840c-fadb5ab66700'],50,,,,,,,,,,,,,,,,Denmark Women's,853,00:45:50.436,Pass,
,,,,,,,,,,,,,,,,,,1.020017,,,,,,,,,,,,a86b3722-bff0-4f03-96ce-bdbb0992b954,2714,,"[75.7, 28.6]",3998841,90,,,,0.61951584,,Left Foot,,,,"[88.6, 37.8]",,Ground Pass,,15.844558,Incomplete,,,,,,,,2,From Free Kick,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,166,Sweden Women's,858,"['e17d1ec7-016b-4e5d-a062-be39847a4a47', '8d036b00-0a0b-4f4e-b1a5-588c0079ed6f']",56,,,,,,,,,,,,,,,,Denmark Women's,853,00:45:56.537,Pass,True
,,,,,,,,,,,,,,,,,,1.525621,,,,,,,,,,,,0520a677-5b8a-460a-8fc8-6cc37734bc72,2718,,"[31.1, 44.6]",3998841,90,,,,0.27024975,,Left Foot,,,,"[45.9, 48.7]",,Ground Pass,,15.357409,,Lina Mona Andréa Hurtig,25697.0,,,,,,2,From Free Kick,Linda Brigitta Sembrant,10230.0,Left Center Back,166,Sweden Women's,858,"['69809b2a-5f3d-4810-b83c-08149d1cb429', 'ef67d830-8903-4a66-8e61-123b937bc0f0']",58,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:58.216,Pass,True
,,,,,,,,,,,,,,,,,,2.023226,,,,,,,,,,,,99cff322-2010-449b-9fcf-912e31cf7507,2727,,"[51.2, 48.4]",3998841,92,True,,,0.9266425,,Right Foot,,,,"[69.6, 72.9]",,Ground Pass,,30.640007,,Smilla Holmberg,237526.0,,,,,Free Kick,2,From Free Kick,Gun Nathalie Björn,26093.0,Right Center Back,167,Sweden Women's,858,['69eb6f46-f69d-4762-9b3f-de8724e058d7'],18,,,,,,,,,,,,,,,,Sweden Women's,858,00:47:18.720,Pass,
