50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.629535,,,,,,,,,,,,,,,172380e1-392d-479e-bb91-1f47600d1d8c,17,,,"[75.8, 23.0]",3998853,0,,,,,-2.7886024,,Left Foot,,,"[62.5, 18.1]",,Ground Pass,,14.17392,,,Ingibjörg Sigurðardóttir,10135.0,,,,,,1,From Kick Off,Sandra María Jessen,10246.0,Center Forward,2,Iceland Women's,862,['5b3e8d82-6246-4e33-a1e6-e1fc0903f94e'],10,,,,,,,,,,,,,,,,Iceland Women's,862,00:00:10.876,Pass,
,,,,,,,,,,,,,,,1.920571,,,,,,,,,,,,,,,6970985f-0ad2-4771-a164-82b27a5cf9e2,20,,,"[62.5, 18.1]",3998853,0,,,,,2.335364,,Left Foot,,,"[48.4, 32.8]",,Ground Pass,,20.369095,,,Glódís Perla Viggósdóttir,10119.0,,,,,,1,From Kick Off,Ingibjörg Sigurðardóttir,10135.0,Left Center Back,2,Iceland Women's,862,['c77a70aa-487a-4ecb-88e3-3a8e4015a6bb'],13,,,,,,,,,,,,,,,,Iceland Women's,862,00:00:13.688,Pass,
,,,,,,,,,,,,,,,1.184427,,,,,,,,,,,,,,,dc9cb05e-9db3-4610-a955-40466d23377e,24,,,"[48.1, 25.1]",3998853,0,,,,,-1.5824237,,Right Foot,,,"[47.9, 7.9]",,Ground Pass,,17.201162,,,Ingibjörg Sigurðardóttir,10135.0,,,,,,1,From Kick Off,Glódís Perla Viggósdóttir,10119.0,Right Center Back,2,Iceland Women's,862,"['077e4a68-c9aa-401b-8021-ea3d04b996ef', 'e391b07a-7eaa-4774-b23c-0fc6c121a48a']",17,,,,,,,,,,,,,,,,Iceland Women's,862,00:00:17.110,Pass,True
,,,,,,,,,,,,,,,1.683805,,,,,,,,,,,,,,,a99a8b2e-42fc-4fe1-b57a-9f591d9486b6,28,,,"[48.7, 3.5]",3998853,0,,,,,0.12246106,,Left Foot,,,"[74.7, 6.7]",,High Pass,,26.196182,Incomplete,,,,,,,,,1,From Kick Off,Ingibjörg Sigurðardóttir,10135.0,Left Center Back,2,Iceland Women's,862,"['1fda8801-3824-4831-8c9a-704c85dfd8a7', 'cfe2bae0-9b57-4f91-8189-1ef9157d6b24']",18,,,,,,,,,,,,,,,,Iceland Women's,862,00:00:18.961,Pass,True
,,,,,,,,,,,,,,,1.856428,,,,,,,,,,,,,,,d615d1c2-becc-46c6-972d-ea5c4ada75e4,30,,,"[85.3, 0.1]",3998853,0,,,,,0.6977115,,,,,"[105.1, 16.7]",,High Pass,,25.837957,,,Sandra María Jessen,10246.0,,,,,Throw-in,1,From Throw In,Sædís Rún Heiðarsdóttir,402037.0,Left Back,3,Iceland Women's,862,['48273399-7239-44e1-838f-e1a321f078a4'],35,,,,,,,,,,,,,,,,Iceland Women's,862,00:00:35.072,Pass,
,,,,,,,,,,,,,,,1.352848,,,,,,,,,,,,,,,d8c12507-3aaa-4053-b9a8-92cf9cf34f97,33,,,"[105.1, 16.7]",3998853,0,,,,True,1.4339753,,,True,,"[107.0, 30.5]",,High Pass,,13.930183,Incomplete,,,,,,,,,1,From Throw In,Sandra María Jessen,10246.0,Center Forward,3,Iceland Women's,862,"['cb1b02c8-0099-42f5-9cc9-fd8e4933ba3d', 'f6c57221-2a04-408d-8b9b-1eed228f97bc']",36,,,,,,,,,,,,,,,,Iceland Women's,862,00:00:36.929,Pass,True
,,,,,,,,,,,,,,,2.175992,,,,,,,,,,,,,,,cb1b02c8-0099-42f5-9cc9-fd8e4933ba3d,34,,,"[13.1, 49.6]",3998853,0,,,,,1.4035424,,Head,,,"[15.7, 65.0]",,High Pass,,15.617938,,,Emilie Marie Woldvik,24707.0,,,,,Recovery,1,From Throw In,Mathilde Hauge Harviken,401645.0,Left Center Back,3,Iceland Women's,862,"['d8c12507-3aaa-4053-b9a8-92cf9cf34f97', '916b5f14-4b9e-4653-834c-d29b98ff7d4b']",38,,,,,,,,,,,,,,,,Norway Women's,852,00:00:38.281,Pass,
,,,,,,,,,,,,,,,2.003018,,,,,,,,,,,,,,,d19a24be-9a76-4a22-ac80-4c0364314fd9,36,,,"[15.7, 65.0]",3998853,0,,,,,-0.7338973,,Head,,,"[31.0, 51.2]",,High Pass,,20.604126,Incomplete,,Signe Gaupset,416812.0,,,,,,1,From Throw In,Emilie Marie Woldvik,24707.0,Right Back,3,Iceland Women's,862,"['18353ded-4919-4a50-9357-20596524da2a', '3589a1ff-83de-411c-b844-55927f35e731']",40,,,,,,,,,,,,,,,,Norway Women's,852,00:00:40.457,Pass,
,,,,,,,,,,,,,,,2.776482,,,,,,,,,,,,,,,8d5ba626-1ba5-4693-b268-1a6f14081ba8,42,,,"[6.0, 42.3]",3998853,1,,,,,-0.8015458,,Right Foot,,,"[45.6, 1.4]",,High Pass,,56.92952,,,Tuva Hansen,276288.0,,,True,,Goal Kick,1,From Goal Kick,Cecilie Fiskerstrand,24370.0,Goalkeeper,4,Norway Women's,852,['6cd9ebe4-aa56-44e0-a60f-eaefc1de89b1'],6,,,,,,,,,,,,,,,,Norway Women's,852,00:01:06.745,Pass,
,,,,,,,,,,,,,,,1.966916,,,,,,,,,,,,,,,0bab7759-e876-4340-b194-61b9af63d937,46,,,"[41.0, 0.5]",3998853,1,,,,,3.1251106,,Right Foot,,,"[22.8, 0.8]",,Ground Pass,,18.202473,,,Mathilde Hauge Harviken,401645.0,,,,,,1,From Goal Kick,Tuva Hansen,276288.0,Left Back,4,Norway Women's,852,"['8b860e03-663d-4d88-b240-f47e93bbd923', '09e68baa-33dd-409e-b295-711ab62b33a4']",11,,,,,,,,,,,,,,,,Norway Women's,852,00:01:11.057,Pass,True
,,,,,,,,,,,,,,,0.640831,,,,,,,,,,,,,,,4f49fd58-5c4b-4439-adda-a3e94fcc644d,49,,,"[22.8, 0.8]",3998853,1,,,,,0.05837516,,Left Foot,,,"[38.2, 1.7]",,Ground Pass,,15.426276,Incomplete,,Tuva Hansen,276288.0,,,,,,1,From Goal Kick,Mathilde Hauge Harviken,401645.0,Left Center Back,4,Norway Women's,852,"['22bcb5ac-ed55-4199-8593-041ef4171030', 'f4f7feaa-c6dc-44ca-a40b-5090b7613e5a']",13,,,,,,,,,,,,,,,,Norway Women's,852,00:01:13.040,Pass,
,,,,,,,,,,,,,,,1.08838,,,,,,,,,,,,,,,f4f7feaa-c6dc-44ca-a40b-5090b7613e5a,51,,,"[81.9, 78.4]",3998853,1,,,,,-0.7626748,,Left Foot,,,"[86.4, 74.1]",,Ground Pass,,6.2241464,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Sveindís Jane Jónsdóttir,190348.0,Right Wing,4,Norway Women's,852,"['e248f54f-dbad-401f-9ea2-749c423ea801', '4f49fd58-5c4b-4439-adda-a3e94fcc644d']",13,,,,,,,,,,,,,,,,Iceland Women's,862,00:01:13.681,Pass,
,,,,,,,,,,,,,,,1.468532,,,,,,,,,,,,,,,e248f54f-dbad-401f-9ea2-749c423ea801,53,,,"[33.7, 6.0]",3998853,1,,,,,-0.2293924,,Left Foot,,,"[53.4, 1.4]",,High Pass,,20.229929,Incomplete,,Signe Gaupset,416812.0,,,,,Recovery,1,From Goal Kick,Lisa Fjeldstad Naalsund,386105.0,Right Defensive Midfield,4,Norway Women's,852,"['f4f7feaa-c6dc-44ca-a40b-5090b7613e5a', '73e0a4c4-ea5a-4766-a0be-a599ea9b45dd', 'c904a80f-7afa-4a81-85ad-f3a0b41776f1']",14,,,,,,,,,,,,,,,,Norway Women's,852,00:01:14.769,Pass,
,,,,,,,,,,,,,,,1.020137,,,,,,,,,,,,,,,734213d6-69c0-4c4b-9c3c-672aadf9f9a6,56,,,"[50.9, 0.1]",3998853,1,,,,,1.9631364,,,,,"[48.5, 5.9]",,Low Pass,,6.276942,,,Vilde Bøe Risa,25466.0,,,,,Throw-in,1,From Throw In,Tuva Hansen,276288.0,Left Back,5,Norway Women's,852,['dede4302-bb0c-4b95-8357-8d90a1d583d5'],26,,,,,,,,,,,,,,,,Norway Women's,852,00:01:26.141,Pass,
,,,,,,,,,,,,,,,1.276242,,,,,,,,,,,,,,,28aee294-7e59-46eb-8898-6b70efae7e39,58,,,"[48.5, 5.9]",3998853,1,,,,,-2.3204954,,Right Foot,,,"[43.1, 0.1]",,Ground Pass,,7.924645,,,Tuva Hansen,276288.0,,,,,,1,From Throw In,Vilde Bøe Risa,25466.0,Left Defensive Midfield,5,Norway Women's,852,['393d540f-343b-4100-8ede-88b5f64eb670'],27,,,,,,,,,,,,,,,,Norway Women's,852,00:01:27.161,Pass,
,,,,,,,,,,,,,,,1.977192,,,,,,,,,,,,,,,5d08687d-48f4-4af2-9642-eb66e2c16503,61,,,"[35.4, 2.3]",3998853,1,,,,,2.8103702,,Right Foot,,,"[13.3, 9.9]",,Ground Pass,,23.370281,,,Mathilde Hauge Harviken,401645.0,,,,,,1,From Throw In,Tuva Hansen,276288.0,Left Back,5,Norway Women's,852,['a26343a4-89ac-4de7-b1a4-e09735439170'],30,,,,,,,,,,,,,,,,Norway Women's,852,00:01:30.117,Pass,
,,,,,,,,,,,,,,,1.661369,,,,,,,,,,,,,,,d45209d3-118d-42ec-b5ae-e02890b14270,64,,,"[13.9, 9.2]",3998853,1,,,,,1.9573376,,Right Foot,,,"[2.3, 37.7]",,Ground Pass,,30.770277,,,Cecilie Fiskerstrand,24370.0,,,,,,1,From Throw In,Mathilde Hauge Harviken,401645.0,Left Center Back,5,Norway Women's,852,['efe9db53-91b2-4bed-babd-b8a5415bd80b'],32,,,,,,,,,,,,,,,,Norway Women's,852,00:01:32.965,Pass,
,,,,,,,,,,,,,,,1.142511,,,,,,,,,,,,,,,d21ff614-8127-41fa-9135-9f30a7ef43e3,67,,,"[9.6, 41.1]",3998853,1,,,,,1.0433258,,Right Foot,,,"[15.6, 51.4]",,Ground Pass,,11.920151,,,Maren Nævdal Mjelde,10395.0,,,,,,1,From Throw In,Cecilie Fiskerstrand,24370.0,Goalkeeper,5,Norway Women's,852,['fd673153-2aea-44ca-824a-5def11d5883f'],37,,,,,,,,,,,,,,,,Norway Women's,852,00:01:37.031,Pass,
,,,,,,,,,,,,,,,0.8889,,,,,,,,,,,,,,,ec1fd399-bb7e-443a-8425-e960ef1e6c64,70,,,"[32.2, 50.2]",3998853,1,,,,,-0.60623765,,Right Foot,,,"[39.7, 45.0]",,Ground Pass,,9.126335,,,Lisa Fjeldstad Naalsund,386105.0,,,,,,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Center Back,5,Norway Women's,852,['362a90ea-d4f0-4b72-9dae-16baea1bee1b'],44,,,,,,,,,,,,,,,,Norway Women's,852,00:01:44.772,Pass,
,,,,,,,,,,,,,,,1.131341,,,,,,,,,,,,,,,fa34a56d-17f6-468a-9b97-0cd6705533c1,74,,,"[39.3, 45.4]",3998853,1,,,,,2.4149504,,Right Foot,,,"[28.5, 55.0]",,Ground Pass,,14.449913,,,Maren Nævdal Mjelde,10395.0,,,,,,1,From Throw In,Lisa Fjeldstad Naalsund,386105.0,Right Defensive Midfield,5,Norway Women's,852,"['4335fe0a-3530-464a-94c7-ab15b00e4a07', 'eb3a1e78-e9d4-49f1-9a5f-5486ec197dcd']",45,,,,,,,,,,,,,,,,Norway Women's,852,00:01:45.696,Pass,True
,,,,,,,,,,,,,,,7.094097,,,,,,,,,,,,,,,725ddf13-be55-49cb-bb69-fcf21aa05b66,77,,,"[36.0, 61.2]",3998853,1,,,,,0.13489017,,Right Foot,,,"[120.0, 72.6]",,High Pass,,84.77004,Out,,Emilie Marie Woldvik,24707.0,,,,,,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Center Back,5,Norway Women's,852,['f5e20874-8ed4-4f6a-ad13-8848bc299c8c'],49,,,,,,,,,,,,,,,,Norway Women's,852,00:01:49.311,Pass,
,,,,,,,,,,,,,,,0.844766,,,,,,,,,,,,,,,78048d43-a36a-4215-9d67-f48ddbc9140f,79,,,"[7.0, 34.0]",3998853,2,,,,,1.9093521,,Left Foot,,,"[4.5, 41.1]",,Ground Pass,,7.5272837,,,Cecilía Rán Rúnarsdóttir,193268.0,,,,,Goal Kick,1,From Goal Kick,Ingibjörg Sigurðardóttir,10135.0,Left Center Back,6,Iceland Women's,862,['b7f8d2b5-142b-4768-be05-be2607d18d79'],21,,,,,,,,,,,,,,,,Iceland Women's,862,00:02:21.422,Pass,
,,,,,,,,,,,,,,,1.424822,,,,,,,,,,,,,,,8a395b66-f692-4fc8-be53-66a1fb24f001,83,,,"[5.3, 41.1]",3998853,2,,,,,1.5256293,,Left Foot,,,"[6.1, 58.8]",,Ground Pass,,17.71807,,,Glódís Perla Viggósdóttir,10119.0,,,,,,1,From Goal Kick,Cecilía Rán Rúnarsdóttir,193268.0,Goalkeeper,6,Iceland Women's,862,['cf25fff6-7df0-4378-afc9-8501c8230ff9'],23,,,,,,,,,,,,,,,,Iceland Women's,862,00:02:23.081,Pass,
,,,,,,,,,,,,,,,2.517896,,,,,,,,,,,,,,,011cb288-413f-456c-bf97-cf6f859944b1,87,,,"[5.9, 61.6]",3998853,2,,,,,0.3555215,,Right Foot,,,"[49.8, 77.9]",,High Pass,,46.82841,,,Sveindís Jane Jónsdóttir,190348.0,,,,,,1,From Goal Kick,Glódís Perla Viggósdóttir,10119.0,Right Center Back,6,Iceland Women's,862,"['af8edfe4-c391-4d95-b531-80640eb9083d', 'e8b8e445-0fcd-4fc6-a18d-a71aee30e050']",25,,,,,,,,,,,,,,,,Iceland Women's,862,00:02:25.998,Pass,True
,,,,,,,,,,,,,,,2.298438,,,,,,,,,,,,,,,a6b75e14-3547-46c3-a8fb-8f1eaee33eed,89,,,"[49.8, 77.9]",3998853,2,,,,,0.042427354,,Head,,,"[71.0, 78.8]",,High Pass,,21.219095,Incomplete,,,,,,,,,1,From Goal Kick,Sveindís Jane Jónsdóttir,190348.0,Right Wing,6,Iceland Women's,862,['a5763974-f11c-4da9-a30e-5cb8155c612b'],28,,,,,,,,,,,,,,,,Iceland Women's,862,00:02:28.516,Pass,
,,,,,,,,,,,,,,,3.278714,,,,,,,,,,,,,,,8cf083ef-1541-44e5-8139-30af57049d9c,92,,,"[38.9, 0.2]",3998853,2,,,,,2.2690036,,Right Foot,,,"[12.8, 31.3]",,Ground Pass,,40.60074,,,Cecilie Fiskerstrand,24370.0,,,,,,1,Regular Play,Mathilde Hauge Harviken,401645.0,Left Center Back,7,Norway Women's,852,['4849381f-a854-47d9-ae88-8e9a2761dfcc'],32,,,,,,,,,,,,,,,,Norway Women's,852,00:02:32.427,Pass,
,,,,,,,,,,,,,,,1.087617,,,,,,,,,,,,,,,87e3eef6-5e7c-4509-8174-f68f9c2e1c2f,95,,,"[12.8, 31.3]",3998853,2,,,,,0.037717953,,Right Foot,,,"[23.4, 31.7]",,Ground Pass,,10.607545,,,Vilde Bøe Risa,25466.0,,,,,,1,Regular Play,Cecilie Fiskerstrand,24370.0,Goalkeeper,7,Norway Women's,852,['52b71f83-e98e-4709-826d-fb4975f096ff'],39,,,,,,,,,,,,,,,,Norway Women's,852,00:02:39.069,Pass,
,,,,,,,,,,,,,,,1.263393,,,,,,,,,,,,,,,68cb995c-bf18-4fbb-baad-ea7754551adb,99,,,"[24.5, 31.9]",3998853,2,,,,,0.48798737,,Right Foot,,,"[45.6, 43.1]",,Ground Pass,,23.88828,,,Celin Bizet Ildhusøy,87194.0,,,,,,1,Regular Play,Vilde Bøe Risa,25466.0,Left Defensive Midfield,7,Norway Women's,852,"['763ac447-9e4b-4785-8a34-0a8a81ad403d', '935d5a6d-29e0-4bcb-95f6-2c6b1d535788']",40,,,,,,,,,,,,,,,,Norway Women's,852,00:02:40.969,Pass,True
,,,,,,,,,,,,,,,1.327635,,,,,,,,,,,,,,,c1a44d95-5894-40aa-83b4-7e0c6f093f60,103,,,"[48.2, 36.5]",3998853,2,,,,,-1.0184399,,Right Foot,,,"[58.0, 20.6]",,Ground Pass,,18.677526,,,Frida Maanum,10516.0,,,,,,1,Regular Play,Celin Bizet Ildhusøy,87194.0,Right Wing,7,Norway Women's,852,['a1fc7adc-f6c3-41d4-a728-e0adca16fd22'],43,,,,,,,,,,,,,,,,Norway Women's,852,00:02:43.370,Pass,
,,,,,,,,,,,,,,,1.418676,,,,,,,,,,,,,,,d2499d7c-347e-4723-96bd-b027af2b1122,106,,,"[59.1, 20.6]",3998853,2,,,,,-0.68025964,,Right Foot,,,"[81.1, 2.8]",,Ground Pass,,28.299116,,,Signe Gaupset,416812.0,,,,,,1,Regular Play,Frida Maanum,10516.0,Center Attacking Midfield,7,Norway Women's,852,['caf3e540-7c84-4997-a1cd-2fdfe24f9553'],45,,,,,,,,,,,,,,,,Norway Women's,852,00:02:45.331,Pass,
,,,,,,,,,,,,,,,1.645471,,,,,,,,,,,,,,,7be29775-7ff1-4d16-9bcf-32a507424bdf,109,,,"[104.8, 21.3]",3998853,2,,,,,0.69264185,,Right Foot,,,"[114.2, 29.1]",,Ground Pass,,12.2147455,,,Frida Maanum,10516.0,,,,,,1,Regular Play,Signe Gaupset,416812.0,Left Wing,7,Norway Women's,852,['464bf7ca-4bd9-47ea-94e3-ca668658e5e6'],51,,,,,,,,,,,,,,,,Norway Women's,852,00:02:51.324,Pass,
