50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[84.6, 24.5]",,,,,,,,,,,,2.190979,,,,,,,,,,,,,0dae7621-7ac2-488f-9ec8-75b06cdae1d8,794,,,"[77.2, 23.2]",3998836,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oona Siren,392355.0,Right Center Midfield,62,WNT Finland,920,"['e6e7c38d-2b3d-4801-bdf1-10bd784680d5', '88589ff1-060a-4a1f-bb50-106dd7ac0c59']",3,,,,,,,,,,,,,,,,WNT Finland,920,00:27:03.198,Carry,
,,,,"[117.3, 25.1]",,,,,,,,,,,,5.081326,,,,,,,,,,,,,a444fa2b-e8a4-44b9-a306-ef69698ceee2,797,,,"[104.3, 10.1]",3998836,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saara Katariina Kosola,224849.0,Left Center Midfield,62,WNT Finland,920,"['01164730-4448-4e58-9416-9a868ca7f6d2', '16aa4190-799b-48e3-9ff5-96ab070d45c6', 'a8ba63ea-ba49-484c-8b0b-53d99c3cc6de']",6,,,,,,,,,,,,,,,,WNT Finland,920,00:27:06.890,Carry,True
,,,,"[116.4, 8.7]",,,,,,,,,,,,0.292537,,,,,,,,,,,,,5d9a3912-d472-4ef1-a212-a46b3e5d52c0,803,,,"[116.4, 8.5]",3998836,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Saara Katariina Kosola,224849.0,Left Center Midfield,63,WNT Finland,920,"['03554e4d-d1c6-492e-85f5-94fabb709368', 'c092e954-6d58-4175-b1bb-93df8ed9c68b']",39,,,,,,,,,,,,,,,,WNT Finland,920,00:27:39.934,Carry,
,,,,"[104.1, 9.3]",,,,,,,,,,,,0.333571,,,,,,,,,,,,,7398a17e-6076-4f71-9a41-372ea5d40024,806,,,"[104.3, 9.3]",3998836,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joanna Tynnilä,392291.0,Left Back,63,WNT Finland,920,"['c33cd266-39b5-45c6-bda7-c9539a27b72c', 'f1a798d3-0710-42d2-bfd6-d0baf379f550']",42,,,,,,,,,,,,,,,,WNT Finland,920,00:27:42.868,Carry,
,,,,"[99.5, 7.8]",,,,,,,,,,,,3.427097,,,,,,,,,,,,,37391dac-40ce-4fc2-886a-6b5912c32f23,811,,,"[99.5, 7.8]",3998836,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joanna Tynnilä,392291.0,Left Back,63,WNT Finland,920,"['cacedb6f-ff37-4e86-87ab-52673edeba31', '6ea3a9fa-2316-4070-acf7-8403628492fa']",45,,,,,,,,,,,,,,,,WNT Finland,920,00:27:45.041,Carry,
,,,,"[115.2, 20.7]",,,,,,,,,,,,1.76645,,,,,,,,,,,,,4198fbee-6d74-4c7f-8f52-6891eb62ca1b,814,,,"[111.5, 13.7]",3998836,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ria Öling,225383.0,Center Attacking Midfield,63,WNT Finland,920,"['127cf66d-f3c3-4022-9365-82b37ee1edee', 'cdbab6b4-3bc7-4d9c-8f5b-81776652a115']",49,,,,,,,,,,,,,,,,WNT Finland,920,00:27:49.926,Carry,
,,,,"[105.0, 32.6]",,,,,,,,,,,,3.512435,,,,,,,,,,,,,94892477-11e6-4d77-b5ea-ba93036cf66a,817,,,"[106.5, 30.0]",3998836,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sanni Maija Franssi,32232.0,Left Center Forward,63,WNT Finland,920,"['b863f5e6-010c-4383-b4e5-b94978bf6c17', '0a18c0da-9c3f-4360-9ba8-cd901751864f', '7f0b8c68-37c3-4fd5-b3a0-6339164db6db']",52,,,,,,,,,,,,,,,,WNT Finland,920,00:27:52.841,Carry,True
,,,,"[105.3, 35.5]",,,,,,,,,,,,1.731871,,,,,,,,,,,,,5c1027db-7045-4695-819b-6f0afc7f93e5,824,,,"[106.0, 33.3]",3998836,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sanni Maija Franssi,32232.0,Left Center Forward,63,WNT Finland,920,"['c784dd69-ef17-4422-b4fb-3816084cea99', '239e92b0-ceba-4a52-8145-1901f22e5c62', '3f87c2dc-f4f2-4fe6-86b5-469eb9ee216c']",56,,,,,,,,,,,,,,,,WNT Finland,920,00:27:56.836,Carry,True
,,,,"[42.1, 49.3]",,,,,,,,,,,,0.900588,,,,,,,,,,,,,34b7430c-fbc9-4dfe-918c-c000f1225cd2,830,,,"[46.8, 51.6]",3998836,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sandra María Jessen,10246.0,Center Forward,64,Iceland Women's,862,"['09df673f-40bb-4ea7-a571-151fa6ad59b4', '8779072b-ec8f-4e86-8efb-34cf70d238a5', '4014b673-7586-4fb7-82df-cb755a4d03a8']",2,,,,,,,,,,,,,,,,Iceland Women's,862,00:28:02.356,Carry,True
,,,,"[33.0, 47.0]",,,,,,,,,,,,1.317814,,,,,,,,,,,,,41aed55a-466a-44cf-a968-63073115e8f2,834,,,"[35.1, 47.8]",3998836,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karólína Lea Vilhjálmsdóttir,32460.0,Center Attacking Midfield,64,Iceland Women's,862,"['d9e447d1-4bc6-45e9-87f8-bd9bee939944', 'eda838d0-015c-4067-ae46-3e8a55892fd7', '9f5050d1-c0db-464a-bfa3-91616faceb7b']",4,,,,,,,,,,,,,,,,Iceland Women's,862,00:28:04.154,Carry,True
,,,,"[42.1, 67.0]",,,,,,,,,,,,0.012508001,,,,,,,,,,,,,14006d07-d705-4538-a20e-ae91a325cef1,842,,,"[41.8, 70.0]",3998836,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Guðný Árnadóttir,66399.0,Right Back,65,Iceland Women's,862,"['1478cf79-6711-453d-a894-91d4782e4bd0', '2fa0cf61-94b2-446c-9aa6-b5a6ca1669cb']",38,,,,,,,,,,,,,,,,Iceland Women's,862,00:28:38.164,Carry,
,,,,"[52.6, 70.6]",,,,,,,,,,,,0.182911,,,,,,,,,,,,,af3dbb58-fb05-46cc-81f0-5c80136e16cf,852,,,"[52.4, 70.2]",3998836,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guðný Árnadóttir,66399.0,Right Back,66,Iceland Women's,862,"['99374bf5-f828-4d6f-a58b-e5e459bc0f02', 'c5cf968c-354e-4c53-8ee6-cae1d8a29ba3']",53,,,,,,,,,,,,,,,,Iceland Women's,862,00:28:53.797,Carry,
,,,,"[51.4, 55.7]",,,,,,,,,,,,1.252543,,,,,,,,,,,,,e081ddf4-b9a2-48a2-8d38-20af61d61004,855,,,"[53.7, 58.2]",3998836,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandra Jóhannsdóttir,32456.0,Right Defensive Midfield,66,Iceland Women's,862,"['4b762703-1b5b-47e1-8795-9626690ca54b', 'fc97ec5b-39b6-4734-8a9b-82df35d6a148']",54,,,,,,,,,,,,,,,,Iceland Women's,862,00:28:54.704,Carry,
,,,,"[50.3, 12.5]",,,,,,,,,,,,5.655881,,,,,,,,,,,,,4dbc1ed3-65a5-445d-9797-2d8f66800ba7,858,,,"[39.4, 22.2]",3998836,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guðrún Arnardóttir,225394.0,Left Back,66,Iceland Women's,862,"['3f9d17b6-25a3-4d9e-8a93-c419fd9e6138', 'd817c5fe-6f2a-4792-9b10-59a7f99e9487']",58,,,,,,,,,,,,,,,,Iceland Women's,862,00:28:58.786,Carry,
,,,,"[43.0, 54.8]",,,,,,,,,,,,0.30721802,,,,,,,,,,,,,15166569-c7bd-4d09-8f84-b7a8f45f386e,862,,,"[43.0, 54.5]",3998836,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eveliina Summanen,191850.0,Center Defensive Midfield,67,WNT Finland,920,"['82cfcef5-e34b-4858-b15d-988eb1c6a11f', 'bd7974b2-217a-44aa-9f83-daa8c5f1dc88']",8,,,,,,,,,,,,,,,,WNT Finland,920,00:29:08.279,Carry,
,,,,"[50.7, 54.2]",,,,,,,,,,,,0.820474,,,,,,,,,,,,,3c2ee320-c937-45d5-a176-8fb4d8499c34,865,,,"[50.3, 54.0]",3998836,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ria Öling,225383.0,Center Attacking Midfield,67,WNT Finland,920,"['3edba0b8-e636-4b4d-bb71-91aac1f1b0c0', 'aab1e2b4-9e7d-44f3-8f8e-3e1e2ed7c95e']",9,,,,,,,,,,,,,,,,WNT Finland,920,00:29:09.280,Carry,
,,,,"[64.3, 44.7]",,,,,,,,,,,,1.673428,,,,,,,,,,,,,3b1c6080-98f2-46aa-89dd-396937b8e756,868,,,"[57.6, 39.9]",3998836,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saara Katariina Kosola,224849.0,Left Center Midfield,67,WNT Finland,920,"['06df124f-9219-46cb-aaee-3d1e40782e5e', '06a161aa-4af4-4320-b54d-275990c4d473', 'd8fea846-c08c-498e-8313-6a972bcbd166']",11,,,,,,,,,,,,,,,,WNT Finland,920,00:29:11.618,Carry,True
,,,,"[52.9, 32.5]",,,,,,,,,,,,1.267564,,,,,,,,,,,,,19f19a12-1abb-4cf1-a6b4-24bf78cdd02d,872,,,"[55.8, 35.4]",3998836,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandra Jóhannsdóttir,32456.0,Right Defensive Midfield,68,Iceland Women's,862,"['66db9fbd-3ce2-4fdd-bb39-100cdca4a6bd', '3e4cd87f-d8b8-4932-9677-acd70667365e']",13,,,,,,,,,,,,,,,,Iceland Women's,862,00:29:13.292,Carry,
,,,,"[32.5, 35.4]",,,,,,,,,,,,1.014246,,,,,,,,,,,,,817dcd9e-38f8-47a0-85a1-54e0bbe39754,875,,,"[32.6, 35.0]",3998836,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glódís Perla Viggósdóttir,10119.0,Right Center Back,68,Iceland Women's,862,"['e54e0290-8abf-462d-819f-99aabb64e7f0', 'c0389be8-1403-4400-bbe1-22be0254c1bf']",16,,,,,,,,,,,,,,,,Iceland Women's,862,00:29:16.362,Carry,
,,,,"[41.2, 33.2]",,,,,,,,,,,,0.153291,,,,,,,,,,,,,8647665f-c731-49f5-89d5-77408097ee0c,878,,,"[41.2, 33.2]",3998836,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandra Jóhannsdóttir,32456.0,Right Defensive Midfield,68,Iceland Women's,862,"['836c3e8a-d29e-4ecf-a95b-8bd95b923844', 'a32072f8-097f-4ff7-876b-3d97be4c382c']",18,,,,,,,,,,,,,,,,Iceland Women's,862,00:29:18.229,Carry,
,,,,"[34.8, 63.1]",,,,,,,,,,,,3.121759,,,,,,,,,,,,,1587ed0e-5928-4bfc-bbaa-2d5da56de642,881,,,"[34.0, 57.1]",3998836,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guðný Árnadóttir,66399.0,Right Back,68,Iceland Women's,862,"['11a6408c-7414-4d0b-bead-8e648b299ba9', 'fe3d8a33-ec72-4f99-92d3-9a6b7d9a1a2c']",19,,,,,,,,,,,,,,,,Iceland Women's,862,00:29:19.880,Carry,
,,,,"[49.1, 73.4]",,,,,,,,,,,,1.459183,,,,,,,,,,,,,1d899218-35d7-4616-ad67-4632791881c3,884,,,"[49.2, 74.5]",3998836,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hlín Eiríksdóttir,225105.0,Right Midfield,68,Iceland Women's,862,"['f9d3d7ea-de86-4933-b65d-6d2286576c24', 'd931cd39-1edf-4ee2-a3e0-c8bd3cff7822']",24,,,,,,,,,,,,,,,,Iceland Women's,862,00:29:24.123,Carry,
,,,,"[63.0, 69.6]",,,,,,,,,,,,0.341784,,,,,,,,,,,,,10f4347a-109d-40d2-8f61-f4cf2a041f51,887,,,"[62.6, 70.8]",3998836,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karólína Lea Vilhjálmsdóttir,32460.0,Center Attacking Midfield,68,Iceland Women's,862,"['ff706dd3-3a2c-4f36-92e3-33c39d234171', '62d26592-e5c1-490b-a3cb-a24e5d54cf10', 'e5843e0c-7c96-4b67-ad89-61e5fe62a95f']",26,,,,,,,,,,,,,,,,Iceland Women's,862,00:29:26.762,Carry,True
,,,,"[63.3, 8.5]",,,,,,,,,,,,0.368194,,,,,,,,,,,,,3fd1c336-27f0-45b4-8a7e-c49cb0d80d83,892,,,"[63.4, 6.6]",3998836,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saara Katariina Kosola,224849.0,Left Center Midfield,69,WNT Finland,920,"['3e6cf9b6-d4aa-481e-833b-1136e860f5e8', '8e1add46-a0de-410f-b8d0-39f0c2b620c7']",28,,,,,,,,,,,,,,,,WNT Finland,920,00:29:28.345,Carry,
,,,,"[73.0, 8.4]",,,,,,,,,,,,1.008822,,,,,,,,,,,,,0904a3f0-b3d8-4c86-88bc-82ec6f1f0d2a,899,,,"[73.0, 17.0]",3998836,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ria Öling,225383.0,Center Attacking Midfield,69,WNT Finland,920,"['8f96cc9d-8526-4ad9-b92b-3a971026debd', '17dd3914-1276-4176-991f-0bcf32122fd1', 'beac8170-a4b1-42fd-a61b-d29e297f4aa1']",31,,,,,,,,,,,,,,,,WNT Finland,920,00:29:31.072,Carry,True
,,,,"[67.4, 9.3]",,,,,,,,,,,,0.613112,,,,,,,,,,,,,89a95d20-bc61-4c16-b6f0-86b42dcc6561,902,,,"[67.4, 9.6]",3998836,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saara Katariina Kosola,224849.0,Left Center Midfield,69,WNT Finland,920,"['47a64d38-7d9e-454d-accf-7fea0a9de58a', '4e5f1361-4c2b-4677-ba64-6ee4657d9160']",32,,,,,,,,,,,,,,,,WNT Finland,920,00:29:32.826,Carry,
,,,,"[80.1, 39.3]",,,,,,,,,,,,4.605329,,,,,,,,,,,,,c33221f6-7ebc-4e6c-b49f-5b19c2e26852,905,,,"[65.1, 18.6]",3998836,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eveliina Summanen,191850.0,Center Defensive Midfield,69,WNT Finland,920,"['8ee86753-c485-4354-a876-b37f32a1edab', 'b383ce94-c68b-4de1-9a8e-4cc24e587fb2']",34,,,,,,,,,,,,,,,,WNT Finland,920,00:29:34.536,Carry,
,,,,"[92.4, 49.7]",,,,,,,,,,,,1.176582,,,,,,,,,,,,,a1d984a8-1e0a-448a-9c65-0efe3c2b9bac,908,,,"[87.1, 54.0]",3998836,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oona Siren,392355.0,Right Center Midfield,69,WNT Finland,920,"['832c0625-5965-4899-bc87-d614bf18d521', '65e0687d-7f38-4de2-a2c2-50018aa9991d']",40,,,,,,,,,,,,,,,,WNT Finland,920,00:29:40.809,Carry,
,,,,"[63.4, 4.6]",,,,,,,,,,,,3.219668,,,,,,,,,,,,,80752d8e-58db-447a-9136-951bf265ee27,914,,,"[49.7, 18.6]",3998836,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sveindís Jane Jónsdóttir,190348.0,Left Midfield,70,Iceland Women's,862,"['7d7a9300-70a2-4454-ad16-c2796b98969e', '37d24ada-062e-4dfe-8346-91fffcbf166f', 'dc2eff46-ad12-447d-a9f4-d1acc1d5b195']",57,,,,,,,,,,,,,,,,Iceland Women's,862,00:29:57.919,Carry,True
,,,,"[102.4, 26.7]",,,,,,,,,,,,4.945125,,,,,,,,,,,,,1ee482b0-36ad-4218-8e79-0d4b0dbba3c3,919,,,"[89.3, 22.4]",3998836,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Saara Katariina Kosola,224849.0,Left Center Midfield,71,WNT Finland,920,"['df96e6fa-a9c2-4921-99a2-f0cca28808cf', 'bb4a55a8-7293-43de-aa83-dd441bd47ce2']",33,,,,,,,,,,,,,,,,WNT Finland,920,00:30:33.569,Carry,
,,,,"[89.6, 27.1]",,,,,,,,,,,,2.771742,,,,,,,,,,,,,5b992389-0ff4-482a-b351-5a3783e46a2e,922,,,"[85.0, 25.6]",3998836,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joanna Tynnilä,392291.0,Left Back,71,WNT Finland,920,"['7d4dc7b7-70a1-44f3-bcbf-596590ca07cd', '7b659606-65dd-4317-b587-0e9814e7919f']",40,,,,,,,,,,,,,,,,WNT Finland,920,00:30:40.023,Carry,
,,,,"[12.9, 10.2]",,,,,,,,,,,,1.937029,,,,,,,,,,,,,6f15ee1e-129e-476f-a1a1-6a68dece9f89,926,,,"[6.9, 13.3]",3998836,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ingibjörg Sigurðardóttir,10135.0,Left Center Back,72,Iceland Women's,862,"['b339459d-20c3-4d1d-b98a-45ba26fffefc', 'b8f070d6-af26-4812-a3aa-f550aa41a888']",14,,,,,,,,,,,,,,,,Iceland Women's,862,00:31:14.089,Carry,
,,,,"[42.7, 17.2]",,,,,,,,,,,,1.09501,,,,,,,,,,,,,c7a8e5e6-467d-4a38-bbea-c01573276d87,931,,,"[42.1, 14.9]",3998836,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Karólína Lea Vilhjálmsdóttir,32460.0,Center Attacking Midfield,72,Iceland Women's,862,"['d77edc4a-9aa2-4b20-9b3d-ec92bb41299d', 'c48c8bf0-ad54-4b6e-889a-2298551a8c36', '1cab1c26-f420-4316-8c91-a9afa9d4a1dc']",19,,,,,,,,,,,,,,,,Iceland Women's,862,00:31:19.532,Carry,True
,,,,"[33.9, 61.5]",,,,,,,,,,,,1.56148,,,,,,,,,,,,,17411e67-a684-4af0-999d-ae14777ea29d,936,,,"[34.0, 62.0]",3998836,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Natalia Kuikka,13865.0,Right Center Back,73,WNT Finland,920,"['d44cc835-535c-48e1-b71e-08a938d0254d', 'df335ca9-f97e-444d-9cbd-b749dc32013b']",27,,,,,,,,,,,,,,,,WNT Finland,920,00:31:27.526,Carry,
,,,,"[34.8, 38.9]",,,,,,,,,,,,1.391658,,,,,,,,,,,,,4a387c85-2e4d-4b8f-a0ba-930a3c1a3ede,939,,,"[33.9, 43.4]",3998836,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eva Nyström,224144.0,Left Center Back,73,WNT Finland,920,"['4901cddf-86c1-46a2-8f7e-553c15ef26e4', '01fe44a4-a4ae-4393-8f50-5bbc0347d024']",29,,,,,,,,,,,,,,,,WNT Finland,920,00:31:29.978,Carry,
,,,,"[40.1, 20.3]",,,,,,,,,,,,1.503706,,,,,,,,,,,,,5cd0c1fd-8b47-463a-aead-bddd5f759e6d,942,,,"[39.3, 20.1]",3998836,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joanna Tynnilä,392291.0,Left Back,73,WNT Finland,920,"['b86e0a98-bff0-41e3-a99c-0850fd7662b5', '6a4b8115-52e0-46a3-a2f2-145419f845e0']",32,,,,,,,,,,,,,,,,WNT Finland,920,00:31:32.936,Carry,
,,,,"[34.2, 39.7]",,,,,,,,,,,,1.562063,,,,,,,,,,,,,5333f155-be9d-4136-8fb5-e7132b2057e8,945,,,"[33.3, 39.5]",3998836,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eva Nyström,224144.0,Left Center Back,73,WNT Finland,920,"['8b63ce3d-398d-4009-b905-50cbd6f00ff8', '3843a11d-2831-4fda-83b9-5ac5eafb8fb4']",35,,,,,,,,,,,,,,,,WNT Finland,920,00:31:35.840,Carry,
,,,,"[40.3, 58.6]",,,,,,,,,,,,1.187622,,,,,,,,,,,,,3f0a7c48-2f88-4c98-bb43-ed7880f90a8d,948,,,"[37.2, 58.0]",3998836,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Natalia Kuikka,13865.0,Right Center Back,73,WNT Finland,920,"['2dbc893e-5a76-4cdb-affd-ac7f7b64d3bf', '68e62806-8e02-44df-912c-4e1f7dd7f07b']",38,,,,,,,,,,,,,,,,WNT Finland,920,00:31:38.758,Carry,
,,,,"[56.5, 74.7]",,,,,,,,,,,,0.980081,,,,,,,,,,,,,f8b3bcc7-32f2-4721-9625-92ff2ddda563,951,,,"[56.5, 74.7]",3998836,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Wilhelmina Koivisto,32403.0,Right Back,73,WNT Finland,920,"['704b56d3-0b7d-4846-9fe0-8ff7dba3e16c', '1d875aec-95eb-4ef5-8e0f-3db9d39ea9e2']",41,,,,,,,,,,,,,,,,WNT Finland,920,00:31:41.577,Carry,
,,,,"[48.2, 66.2]",,,,,,,,,,,,1.014015,,,,,,,,,,,,,506609c8-0b44-4967-bec7-b6ac59545a40,954,,,"[53.0, 67.2]",3998836,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oona Siren,392355.0,Right Center Midfield,73,WNT Finland,920,"['03738324-e6c5-4c7c-9b06-c0b40e2d3886', '4f4aafcc-9231-42ac-ad1b-46d4a2ca8f53', 'a4990074-13d1-410a-9eac-26414f51155f']",43,,,,,,,,,,,,,,,,WNT Finland,920,00:31:43.322,Carry,True
,,,,"[43.3, 77.8]",,,,,,,,,,,,2.615563,,,,,,,,,,,,,82f49c47-db17-46ca-90d4-70491f2786d0,958,,,"[35.6, 76.1]",3998836,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Natalia Kuikka,13865.0,Right Center Back,73,WNT Finland,920,"['1976ae60-ab9c-46a6-a879-2326f5187fea', '64f5ea06-e9fd-4c12-8edc-343cfe36463d', 'a178d3cb-2a00-4d66-ae82-72405d87f01b']",45,,,,,,,,,,,,,,,,WNT Finland,920,00:31:45.643,Carry,True
,,,,"[62.3, 76.9]",,,,,,,,,,,,0.046186,,,,,,,,,,,,,4fea4031-5fb2-451d-b541-1350707f3b68,962,,,"[62.3, 77.2]",3998836,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Wilhelmina Koivisto,32403.0,Right Back,73,WNT Finland,920,"['968e7060-4389-4f6f-a42d-ff265ed345ae', '427e41a9-9f53-4311-85fb-62ad14ab773e']",49,,,,,,,,,,,,,,,,WNT Finland,920,00:31:49.663,Carry,
,,,,"[101.0, 41.8]",,,,,,,,,,,,6.40926,,,,,,,,,,,,,1a9cc2fe-cfa9-40d8-ad25-1496824d2347,965,,,"[63.4, 63.3]",3998836,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sanni Maija Franssi,32232.0,Left Center Forward,73,WNT Finland,920,"['2c8f033a-9e77-4197-8703-faf149b4dbc8', '8a8bfb44-5b67-4431-9557-a9c731a31692']",50,,,,,,,,,,,,,,,,WNT Finland,920,00:31:50.957,Carry,
,,,,"[108.2, 50.3]",,,,,,,,,,,,0.35494,,,,,,,,,,,,,92654353-0473-4c32-9c95-003d936d2755,968,,,"[108.2, 50.3]",3998836,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ria Öling,225383.0,Center Attacking Midfield,73,WNT Finland,920,"['377d8817-aeb8-4ffd-a756-dbef6269bb0a', '56468a8f-4379-4c10-a947-3e65e34cf9ba']",58,,,,,,,,,,,,,,,,WNT Finland,920,00:31:58.131,Carry,
,,,,"[71.7, 9.5]",,,,,,,,,,,,3.413697,,,,,,,,,,,,,4f71f711-c6ae-46b0-b29c-ff07231f3207,978,,,"[69.6, 7.3]",3998836,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sveindís Jane Jónsdóttir,190348.0,Left Midfield,74,Iceland Women's,862,"['72dac813-9278-44a5-890d-ce34b46133e6', '07bf5da4-45cb-478f-a3f5-4167ec7f8c15', 'aefb6dac-f8af-439f-8480-b3cfd5064ef6']",5,,,,,,,,,,,,,,,,Iceland Women's,862,00:34:05.096,Carry,True
,,,,"[22.3, 32.7]",,,,,,,,,,,,5.017983,,,,,,,,,,,,,d171a32a-9533-48c8-9945-d5e409b6bdb3,984,,,"[20.2, 42.2]",3998836,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cecilía Rán Rúnarsdóttir,193268.0,Goalkeeper,74,Iceland Women's,862,"['a2f3730e-8123-418b-818a-f8db0d625eca', 'bdecf985-bc77-4393-b80f-a2b0cc887f0f', '0522228a-a9a0-4487-bb1f-d53ee73d6f2f']",15,,,,,,,,,,,,,,,,Iceland Women's,862,00:34:15.159,Carry,True
,,,,"[49.7, 20.7]",,,,,,,,,,,,0.661805,,,,,,,,,,,,,b1495d76-5257-43ba-b55e-9a7e31a404f3,992,,,"[49.7, 20.7]",3998836,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joanna Tynnilä,392291.0,Left Back,75,WNT Finland,920,"['717f0968-210f-458b-942f-b8d5496ea7ad', 'b3d8c590-f9ce-44e0-b9d4-2ba8a202cafb']",25,,,,,,,,,,,,,,,,WNT Finland,920,00:34:25.952,Carry,
,,,,"[79.5, 17.8]",,,,,,,,,,,,5.852804,,,,,,,,,,,,,79013300-eebb-47c7-a3d6-82b36975f2c5,995,,,"[64.5, 9.1]",3998836,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saara Katariina Kosola,224849.0,Left Center Midfield,75,WNT Finland,920,"['5af11ff3-4092-4cc8-9cb9-b69e0a412df3', '33e470e3-f85f-4460-a89b-952438067f8a']",28,,,,,,,,,,,,,,,,WNT Finland,920,00:34:28.410,Carry,
,,,,"[90.2, 10.1]",,,,,,,,,,,,1.813158,,,,,,,,,,,,,471de023-2527-4689-9e29-2771bfe0784d,998,,,"[92.5, 7.0]",3998836,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joanna Tynnilä,392291.0,Left Back,75,WNT Finland,920,"['3b6816b7-6bb2-467c-b627-ae334eecbbfd', '8cb8cef9-1278-4f8e-9bd4-4dd8b3edccd4']",35,,,,,,,,,,,,,,,,WNT Finland,920,00:34:35.846,Carry,
