50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.063366,,,,,,,,,,,,4b09a6eb-b23a-4893-842b-64a5c6f93fdf,1581,,,"[48.9, 0.1]",3998844,49,,,,,0.14955974,,,,,"[70.8, 3.4]",,High Pass,,22.147234,Incomplete,Sandra María Jessen,10246.0,,,,,Throw-in,2,From Throw In,Sædís Rún Heiðarsdóttir,402037.0,Left Back,116,Iceland Women's,862,"['6fda0c43-ae35-48d4-b30b-c822489c9f55', 'c0883b06-ddc6-48a2-88d3-4afad202eab2']",47,,,,,,,,,,,,,,,,,Iceland Women's,862,00:04:47.521,Pass,
,,,,,,,,,,,,,,,,,0.546362,,,,,,,,,,,,a94492ab-51d7-4b6f-827b-291599976b89,1599,,,"[31.7, 78.3]",3998844,49,,,,,-2.2794225,,Right Foot,,,"[28.7, 74.8]",,Ground Pass,,4.609772,,Viola Calligaris,10417.0,,,,,,2,Regular Play,Géraldine Reuteler,10419.0,Right Center Midfield,117,Switzerland Women's,860,['994bbcae-4986-4a75-911e-587396e3db17'],59,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:04:59.595,Pass,
,,,,,,,,,,,,,,,,,0.758759,,,,,,,,,,,,d4e82a3b-7e98-44cd-b844-09a64a30e748,1602,,,"[28.7, 73.4]",3998844,50,,,,,0.20805614,,Right Foot,,,"[37.7, 75.3]",,Ground Pass,,9.198369,,Julia Stierli,32101.0,,,,,,2,Regular Play,Viola Calligaris,10417.0,Right Center Back,117,Switzerland Women's,860,['78afe84d-b2fa-4c0e-bcf8-672b11aecd94'],0,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:05:00.221,Pass,
,,,,,,,,,,,,,,,,,0.705632,,,,,,,,,,,,dcded0c7-7cf2-4e98-8d71-17df04a59e56,1606,,,"[35.5, 74.5]",3998844,50,,,,,1.5707964,,Right Foot,,,"[35.5, 80.0]",,Ground Pass,,5.5,Out,Géraldine Reuteler,10419.0,,,,,,2,Regular Play,Julia Stierli,32101.0,Center Back,117,Switzerland Women's,860,['3f2e4e23-633d-40cf-bcbe-5eb981280a3f'],1,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:05:01.100,Pass,
,,,,,,,,,,,,,,,,,2.143897,,,,,,,,,,,,1382870d-09a3-4a99-ba3b-5a0e26fb9c3c,1608,,,"[89.5, 0.1]",3998844,50,,,,,0.84089667,,,,,"[113.3, 26.7]",,High Pass,,35.69314,Incomplete,Ingibjörg Sigurðardóttir,10135.0,,,,,Throw-in,2,From Throw In,Sveindís Jane Jónsdóttir,190348.0,Left Wing,118,Iceland Women's,862,"['91ac7a51-e8c7-4c6d-b465-d7053a1b47de', 'a38ea6a8-369b-450e-9b8c-a71f8dffa83c']",29,,,,,,,,,,,,,,,,,Iceland Women's,862,00:05:29.489,Pass,
,,,,,,,,,,,,,,,,,1.122211,,,,,,,,,,,,f02ffe68-d1da-4a37-9f1b-9bd7fab76607,1619,,,"[9.5, 80.0]",3998844,50,,,,,-0.56548387,,,,,"[14.7, 76.7]",,Low Pass,,6.158734,,Lia Wälti,10405.0,,,,,Throw-in,2,From Throw In,Viola Calligaris,10417.0,Right Center Back,119,Switzerland Women's,860,['73674588-0956-4fc6-ad40-8eb4442797fa'],56,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:05:56.689,Pass,
,,,,,,,,,,,,,,,,,2.947666,,,,,,,,,,,,0de206c7-05ce-4676-85c3-e589504dd211,1626,,,"[107.3, 0.1]",3998844,51,,,,,1.538923,,,True,,"[108.4, 34.6]",,High Pass,,34.517532,Incomplete,,,,,,,Throw-in,2,From Throw In,Sveindís Jane Jónsdóttir,190348.0,Left Wing,120,Iceland Women's,862,['22fe2c14-e564-4c53-8890-8822d2a76497'],35,,,,,,,,,,,,,,,,,Iceland Women's,862,00:06:35.785,Pass,
,,,,,,,,,,,,,,,,,1.106383,,,,,,,,,,,,bb65b822-e3f9-44a4-8bf7-43351af23d04,1639,,,"[29.5, 17.7]",3998844,51,,,,,2.7029397,,Right Foot,,,"[21.4, 21.5]",,Low Pass,,8.947066,,Noelle Maritz,10404.0,,,,,,2,From Throw In,Smilla Vallotto,407639.0,Left Center Midfield,120,Iceland Women's,862,['d083efc1-4aa7-41ba-8708-5c8d13d969b8'],44,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:06:44.152,Pass,
,,,,,,,,,,,,,,,,,2.841436,,,,,,,,,,,,8f1fb574-31fb-4c93-8aaf-6d86a0a5b7f7,1642,,,"[20.4, 22.5]",3998844,51,,,,,-0.617812,,Left Foot,,,"[51.5, 0.4]",,Low Pass,,38.152588,Out,,,,,,,,2,From Throw In,Noelle Maritz,10404.0,Left Center Back,120,Iceland Women's,862,,46,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:06:46.461,Pass,
,,,,,,,,,,,,,,,,,1.191883,,,,,,,,,,,,8517d9e1-e1d2-461b-9201-19a0fd1ec694,1643,,,"[67.3, 80.0]",3998844,52,,,,,-0.51094955,,,,,"[80.5, 72.6]",,High Pass,,15.132746,,Karólína Lea Vilhjálmsdóttir,32460.0,,,,,Throw-in,2,From Throw In,Guðrún Arnardóttir,225394.0,Right Back,121,Iceland Women's,862,['11e88eb0-3a42-413a-9eeb-74f2bfa4d148'],5,,,,,,,,,,,,,,,,,Iceland Women's,862,00:07:05.720,Pass,
,,,,,,,,,,,,,,,,,1.115561,,,,,,,,,,,,4613e123-75bb-4b29-b449-b3a7b03344fb,1646,,,"[81.6, 71.9]",3998844,52,,,,True,-0.6902093,,,,,"[92.5, 62.9]",,Low Pass,,14.135417,,Sandra María Jessen,10246.0,,,,,,2,From Throw In,Karólína Lea Vilhjálmsdóttir,32460.0,Center Attacking Midfield,121,Iceland Women's,862,"['10a92c17-0021-4801-b6d6-99ff89f9dc38', '845de751-0b02-47bd-adfe-30a8d8fa1b58']",6,,,,,,,,,,,,,,,,,Iceland Women's,862,00:07:06.952,Pass,True
,,,,,,,,,,,,,,,,,0.573379,,,,,,,,,,,,09d5e079-eed1-4cf7-8e7a-f1ebf9a0ae4a,1652,,,"[90.8, 61.6]",3998844,52,,,,,1.4024062,,Right Foot,,,"[92.5, 71.6]",,Ground Pass,,10.143471,,Karólína Lea Vilhjálmsdóttir,32460.0,,,,,,2,From Throw In,Sandra María Jessen,10246.0,Center Forward,121,Iceland Women's,862,"['b54219a7-4547-4caa-8794-f1ecc13a359e', 'b9a0d8e4-76e4-40fa-91fb-372003568ce0', 'f3657cf0-695e-4b0d-9df3-1ae86a5775da']",9,,,,,,,,,,,,,,,,,Iceland Women's,862,00:07:09.319,Pass,True
,,,,,,,,,,,,,,,,,1.342854,,,,,,,,,,,,3c4e1d85-b1c8-423b-8ab4-aada9dde14b8,1655,,,"[92.5, 76.7]",3998844,52,,,,,-3.0750246,,Right Foot,,,"[76.0, 75.6]",,Ground Pass,,16.536627,,Guðrún Arnardóttir,225394.0,,,,,,2,From Throw In,Karólína Lea Vilhjálmsdóttir,32460.0,Center Attacking Midfield,121,Iceland Women's,862,['51ce7039-e5ec-426e-8c02-a20db082b4e0'],12,,,,,,,,,,,,,,,,,Iceland Women's,862,00:07:12.667,Pass,
,,,,,,,,,,,,,,,,,0.726605,,,,,,,,,,,,7a85610d-4256-4565-921b-4ed6a61f2efe,1658,,,"[76.0, 75.6]",3998844,52,,,,,-1.2424669,,Left Foot,,,"[79.1, 66.5]",,Ground Pass,,9.613532,,Alexandra Jóhannsdóttir,32456.0,,,,,,2,From Throw In,Guðrún Arnardóttir,225394.0,Right Back,121,Iceland Women's,862,['7f3a026c-d853-4ba4-9315-e30167867469'],14,,,,,,,,,,,,,,,,,Iceland Women's,862,00:07:14.979,Pass,
,,,,,,,,,,,,,,,,,0.704815,,,,,,,,,,,,b21e69b5-220b-4ad8-b72b-65d9534a50aa,1662,,,"[78.6, 67.8]",3998844,52,,,,,-0.28177187,,Right Foot,,,"[86.2, 65.6]",,Ground Pass,,7.9120164,Incomplete,Agla María Albertsdóttir,10134.0,,,,,,2,From Throw In,Alexandra Jóhannsdóttir,32456.0,Right Defensive Midfield,121,Iceland Women's,862,"['132aea1e-3a9f-4b07-8c2e-1bb0d82f0b53', '39ac3867-26d3-47aa-a88a-6f41142a1b13', 'f8086b0f-495e-49d1-a9de-2eb2c951fd2e']",15,,,,,,,,,,,,,,,,,Iceland Women's,862,00:07:15.766,Pass,True
,,,,,,,,,,,True,,,,,,0.997658,,,,,,,,,,,,f8086b0f-495e-49d1-a9de-2eb2c951fd2e,1664,,,"[33.9, 14.5]",3998844,52,,,,,-1.5011418,,Right Foot,,,"[34.5, 5.9]",,Ground Pass,,8.620905,,Nadine Riesen,276579.0,,,,,Interception,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,122,Switzerland Women's,860,"['b21e69b5-220b-4ad8-b72b-65d9534a50aa', 'f4c818f9-1838-4972-a430-94c2be85ef22']",16,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:16.471,Pass,
,,,,,,,,,,,,,,,,,0.578327,,,,,,,,,,,,0b8fbaec-e988-4499-afa4-7ed7b7e1fdfd,1667,,,"[35.0, 5.2]",3998844,52,,,,,-0.07677189,,Right Foot,,,"[44.1, 4.5]",,Ground Pass,,9.1268835,Incomplete,Smilla Vallotto,407639.0,,,,,,2,Regular Play,Nadine Riesen,276579.0,Left Wing Back,122,Switzerland Women's,860,"['5ac6413e-dad3-461d-af86-ab568f5959a7', 'edda947a-6f8f-45e0-ac62-07c0d136f3c4']",18,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:18.449,Pass,
,,,,,,,,,,,,,,,,,4.013337,,,,,,,,,,,,5ac6413e-dad3-461d-af86-ab568f5959a7,1669,,,"[76.0, 75.6]",3998844,52,,,,,0.13074829,,Right Foot,,,"[108.7, 79.9]",,High Pass,,32.98151,Out,Karólína Lea Vilhjálmsdóttir,32460.0,,,,,Recovery,2,Regular Play,Guðrún Arnardóttir,225394.0,Right Back,122,Switzerland Women's,860,"['0b8fbaec-e988-4499-afa4-7ed7b7e1fdfd', '4e86c638-19a1-4e45-aa61-8ca8c6021ded']",19,,,,,,,,,,,,,,,,,Iceland Women's,862,00:07:19.028,Pass,
,,,,,,,,,,,,,,,,,0.265929,,,,,,,,,,,,bbc4165f-ac24-4c53-ba7b-ed583bff81dd,1671,,,"[13.6, 0.1]",3998844,52,,,,,1.5707964,,,,,"[13.6, 12.5]",,Low Pass,,12.4,,Lia Wälti,10405.0,,,,,Throw-in,2,From Throw In,Noelle Maritz,10404.0,Left Center Back,123,Switzerland Women's,860,['d21048ef-07f4-4d4b-a41e-b9e51c1d80fe'],27,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:27.375,Pass,
,,,,,,,,,,,,,,,,,0.251109,,,,,,,,,,,,b06bebfb-7c59-40b7-81fa-cffef13c30df,1675,,,"[14.4, 5.6]",3998844,52,,,,,0.112202816,,Left Foot,,,"[21.5, 6.4]",,Low Pass,,7.1449285,Incomplete,,,,,,,,2,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,123,Switzerland Women's,860,['75309451-ecb3-417b-a5ee-3e75ecf30a16'],30,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:30.015,Pass,
,,,,,,,,,,,,,,,,,4.987513,,,,,,,,,,,,1ca50069-4ac0-4cb7-b843-6a43852d031e,1677,,,"[16.6, 5.2]",3998844,52,,,,,0.34663916,,Left Foot,,,"[65.6, 22.9]",,Low Pass,,52.09885,Incomplete,,,,,,,Recovery,2,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,123,Switzerland Women's,860,['7379ab6a-f284-4de1-8f8f-d882bd0c2039'],32,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:32.643,Pass,
,,,,,,,,,,,,,,,,,2.841446,,,,,,,,,,,,7379ab6a-f284-4de1-8f8f-d882bd0c2039,1679,,,"[54.5, 57.2]",3998844,52,,,,,-2.708991,,Right Foot,,,"[21.8, 42.1]",,Ground Pass,,36.01805,,Cecilía Rán Rúnarsdóttir,193268.0,,,,,Recovery,2,Regular Play,Ingibjörg Sigurðardóttir,10135.0,Left Center Back,124,Iceland Women's,862,"['ac595035-46cb-4d02-ae58-e7412a1e3f19', '53a22842-167b-4282-bce6-6bb55e04915f', '1ca50069-4ac0-4cb7-b843-6a43852d031e']",37,,,,,,,,,,,,,,,,,Iceland Women's,862,00:07:37.631,Pass,True
,,,,,,,,,,,,,,,,,1.631006,,,,,,,,,,,,243f93f5-1d25-4742-897c-db9a1db32a26,1682,,,"[24.5, 39.1]",3998844,52,,,,,-1.3191063,,Right Foot,,,"[30.8, 14.6]",,Ground Pass,,25.297035,,Ingibjörg Sigurðardóttir,10135.0,,,,,,2,Regular Play,Cecilía Rán Rúnarsdóttir,193268.0,Goalkeeper,124,Iceland Women's,862,['5e9a4085-6d8d-4578-9a49-0cf5084d2288'],51,,,,,,,,,,,,,,,,,Iceland Women's,862,00:07:51.040,Pass,
,,,,,,,,,,,,,,,,,1.58004,,,,,,,,,,,,4ec83c6a-ad72-4f25-8419-894b3a9066f0,1686,,,"[34.3, 13.2]",3998844,52,,,,,0.4486372,,Left Foot,,,"[69.2, 30.0]",,High Pass,,38.73306,,Sandra María Jessen,10246.0,,,,,,2,Regular Play,Ingibjörg Sigurðardóttir,10135.0,Left Center Back,124,Iceland Women's,862,['efe124f7-700d-4b9d-aad9-4f8474c3182c'],54,,,,,,,,,,,,,,,,,Iceland Women's,862,00:07:54.079,Pass,
,,,,,,,,,,,,,,,,,1.180393,,,,,,,,,,,,f4d2a5c3-d5d2-43da-b6b9-6c5a5d889654,1691,,,"[66.7, 28.6]",3998844,52,,,,,2.5415425,,Right Foot,,,"[59.1, 33.8]",,Low Pass,,9.208692,,Agla María Albertsdóttir,10134.0,,,,,,2,Regular Play,Sandra María Jessen,10246.0,Center Forward,124,Iceland Women's,862,"['76f9cd9b-c486-4435-92a8-ce8496f6500e', 'b8d2e310-24ad-47f5-ad2d-ba2ca5874484', '77eceb35-79b5-416d-bf8b-021963c03f12']",56,,,,,,,,,,,,,,,,,Iceland Women's,862,00:07:56.931,Pass,True
,,,,,,,,,,,,,,,,,0.616083,,,,,,,,,,,,6c707e02-a8c2-469d-90bd-605af4c51e51,1694,,,"[62.4, 33.8]",3998844,52,,,,,-0.8040295,,Left Foot,,,"[70.3, 25.6]",,Low Pass,,11.386395,Incomplete,Sveindís Jane Jónsdóttir,190348.0,,,,,,2,Regular Play,Agla María Albertsdóttir,10134.0,Right Wing,124,Iceland Women's,862,"['9f4aefc4-c1d9-4853-9ed4-fa002461f30c', '4a2b63c7-f2f7-42f3-a34e-41fa64bc4a31']",58,,,,,,,,,,,,,,,,,Iceland Women's,862,00:07:58.338,Pass,
,,,,,,,,,,,,,,,,,1.121047,,,,,,,,,,,,1a78ad8c-a376-4900-8227-8a6dce9ddb81,1699,,,"[58.7, 46.3]",3998844,53,,,,,0.7382633,,Left Foot,,,"[69.8, 56.4]",,Ground Pass,,15.007332,,Svenja Fölmli,135324.0,,,,,Recovery,2,Regular Play,Smilla Vallotto,407639.0,Left Center Midfield,125,Switzerland Women's,860,"['5e70d05f-b705-4b00-b24f-e2ae03a21e75', '58dc268a-57bb-4766-a4a8-0963ff5f0625', '63063ff9-f5ce-4a96-b870-6a03a409ce80']",0,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:08:00.562,Pass,True
,,,,,,,,,,,,,,,,,1.655716,,,,,,,,,,,,88d8fdb0-9241-4b1e-a457-74cd6086c7a4,1703,,,"[82.9, 55.3]",3998844,53,,,,,0.5667292,6c6d1408-0cb0-447c-9120-8776e5566ae5,Right Foot,,,"[99.4, 65.8]",,Ground Pass,,19.557608,,Iman Beney,460753.0,True,,,,,2,Regular Play,Svenja Fölmli,135324.0,Right Center Forward,125,Switzerland Women's,860,"['aa90a017-bd3b-4160-b6b4-541cd445562d', '74cd02c9-59d0-4f3b-84fb-d3f5ee2273c2']",4,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:08:04.948,Pass,True
,,,,,,,,,,,,,,,,,1.436432,,,,,,,,,,,,a072012a-693f-4372-a53b-de680c6e6314,1709,,,"[120.0, 80.0]",3998844,54,,,,,-1.9660771,,Right Foot,,,"[107.9, 51.0]",,High Pass,,31.42308,,Viola Calligaris,10417.0,,True,,Straight,Corner,2,From Corner,Smilla Vallotto,407639.0,Left Center Midfield,126,Switzerland Women's,860,['8b263754-cd26-4505-9adc-fe950278bb24'],8,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:09:08.402,Pass,
,,,,,,,,,,,,,,,,,1.017032,,,,,,,,,,,,2494a127-e77b-412f-a18b-8d71d3f84155,1714,,,"[92.3, 0.1]",3998844,54,,,,,0.8221164,,,,,"[104.1, 12.8]",,Low Pass,,17.3358,Incomplete,,,,,,,Throw-in,2,From Throw In,Iman Beney,460753.0,Right Wing Back,127,Switzerland Women's,860,['a8388a47-ee39-420d-ad89-5597f9196a7a'],20,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:09:20.199,Pass,
,,,,,,,,,,,,,,,,,0.972487,,,,,,,,,,,,b6e9e2c8-7db0-46f2-aba6-6507a568bbde,1716,,,"[91.2, 0.1]",3998844,54,,,,,0.9143089,,,,,"[100.6, 12.3]",,Low Pass,,15.4012985,,Nadine Riesen,276579.0,,,,,Throw-in,2,From Throw In,Noelle Maritz,10404.0,Left Center Back,128,Switzerland Women's,860,['7d10ac29-e3aa-4935-a8e6-1e66b6935ba7'],41,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:09:41.159,Pass,
,,,,,,,,,,,,,,,,,0.606046,,,,,,,,,,,,67a46a3a-ba4b-4907-9f25-7111fb7f9c51,1720,,,"[99.9, 10.6]",3998844,54,,,,,-1.9930475,,Right Foot,,,"[96.8, 3.7]",,Ground Pass,,7.56439,,Noelle Maritz,10404.0,,,,,,2,From Throw In,Nadine Riesen,276579.0,Left Wing Back,128,Switzerland Women's,860,"['6ab14cd0-688b-41e1-acfb-0b789fa791c9', '02abf574-f453-4c23-90f0-32ac7e901f04']",42,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:09:42.590,Pass,True
,,,,,,,,,,,,,,,,,0.060757,,,,,,,,,,,,6ba859af-7ab1-481d-8d61-209a1c7affc5,1723,,,"[96.8, 2.6]",3998844,54,,,,,0.5743048,,Right Foot,,,"[100.2, 4.8]",,Low Pass,,4.049691,Incomplete,,,,,,,,2,From Throw In,Noelle Maritz,10404.0,Left Center Back,128,Switzerland Women's,860,['afd5b033-bd8a-42ae-8353-bfc835a7765c'],43,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:09:43.437,Pass,
,,,,,,,,,,,,,,,,,1.015905,,,,,,,,,,,,5ba58195-6eab-4679-9163-0ea97b48711a,1725,,,"[106.6, 0.1]",3998844,54,,,,,2.1260595,,,,,"[99.9, 10.9]",,Low Pass,,12.709445,,Nadine Riesen,276579.0,,,,,Throw-in,2,From Throw In,Noelle Maritz,10404.0,Left Center Back,129,Switzerland Women's,860,['10eebf75-fb42-4dab-87e8-70e1b1959f38'],50,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:09:50.750,Pass,
,,,,,,,,,,,,,,,,,0.819237,,,,,,,,,,,,56542aa4-5a76-4570-9e04-cdf6b3fe1b09,1728,,,"[99.1, 8.2]",3998844,54,,,,,-0.7086263,,Left Foot,,,"[104.7, 3.4]",,Ground Pass,,7.3756356,,Noelle Maritz,10404.0,,,,,,2,From Throw In,Nadine Riesen,276579.0,Left Wing Back,129,Switzerland Women's,860,['7cb30fb0-861f-4ffa-802a-f868854ea38a'],54,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:09:54.238,Pass,
,,,,,,,,,,,,,,,,,0.188796,,,,,,,,,,,,4a0ef661-f0b1-4435-973a-f171604a8da0,1732,,,"[103.9, 2.5]",3998844,54,,,,,0.96299434,,Left Foot,,,"[105.5, 4.8]",,Ground Pass,,2.8017852,Incomplete,,,,,,,,2,From Throw In,Noelle Maritz,10404.0,Left Center Back,129,Switzerland Women's,860,"['c8b1dcc4-88b4-48c1-9dca-a37471288149', 'a7c5c621-9055-4d1d-950d-5aa3e8a5ff68']",58,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:09:58.090,Pass,True
,,,,,,,,,,,,,,,,,0.751986,,,,,,,,,,,,6c0cd619-7c5d-4b01-a293-00fdd6105a7f,1734,,,"[107.1, 0.1]",3998844,55,,,,,1.9768944,,,,,"[102.8, 10.1]",,Low Pass,,10.885311,,Smilla Vallotto,407639.0,,,,,Throw-in,2,From Throw In,Noelle Maritz,10404.0,Left Center Back,130,Switzerland Women's,860,['e194ebea-2486-40dd-b1b0-d57d811d489e'],8,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:10:08.401,Pass,
,,,,,,,,,,,,,,,,,0.98732,,,,,,,,,,,,1ac2846b-2c96-4c75-b98f-2a57a7fe331a,1738,,,"[102.5, 5.9]",3998844,55,,,,,2.8453767,,Right Foot,,,"[87.1, 10.6]",,Ground Pass,,16.101242,,Nadine Riesen,276579.0,,,,,,2,From Throw In,Smilla Vallotto,407639.0,Left Center Midfield,130,Switzerland Women's,860,['0cc333f9-bbfc-4c51-81db-8cd68d8b57f1'],10,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:10:10.782,Pass,
,,,,,,,,,,,,,,,,,1.047088,,,,,,,,,,,,12cf2bee-884b-4530-bea8-37cbc8cf98d7,1741,,,"[84.1, 10.4]",3998844,55,,,,,1.7782925,,Right Foot,,,"[81.7, 21.8]",,Ground Pass,,11.649893,,Lia Wälti,10405.0,,,,,,2,From Throw In,Nadine Riesen,276579.0,Left Wing Back,130,Switzerland Women's,860,['648c27e9-5218-4f31-902e-9926a7f794a9'],12,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:10:12.821,Pass,
,,,,,,,,,,,,,,,,,1.873298,,,,,,,,,,,,4a558a19-5251-442e-967e-d559b2e96849,1745,,,"[72.0, 19.6]",3998844,55,,,,,-2.6492324,,Right Foot,,,"[56.9, 11.5]",,Ground Pass,,17.135344,,Julia Stierli,32101.0,,,,,,2,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,130,Switzerland Women's,860,['1ed8a1c8-0f7d-4092-ad30-ad106e7438d2'],15,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:10:15.793,Pass,
,,,,,,,,,,,,,,,,,4.266041,,,,,,,,,,,,ac201434-70dd-4f3a-b017-c6c7b524c880,1749,,,"[64.9, 4.8]",3998844,55,,,,,0.3775302,,Left Foot,,,"[117.1, 25.5]",,High Pass,,56.15452,Incomplete,,,,,,,,2,From Throw In,Julia Stierli,32101.0,Center Back,130,Switzerland Women's,860,['7d674d48-be2f-4c03-a5d3-6e82111b6fba'],19,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:10:19.255,Pass,
,,,,,,,,,,,,,,,,,2.127728,,,,,,,,,,,,07adceaf-c7d1-401e-9a2f-9c246af263ba,1755,,,"[4.8, 30.0]",3998844,55,,True,,,1.3418714,,Right Foot,,,"[7.2, 40.3]",,Ground Pass,,10.575916,,Cecilía Rán Rúnarsdóttir,193268.0,,,,,Goal Kick,2,From Goal Kick,Ingibjörg Sigurðardóttir,10135.0,Left Center Back,131,Iceland Women's,862,['bb54fa00-3587-4eb9-8a5f-561126b21a63'],55,,,,,,,,,,,,,,,,,Iceland Women's,862,00:10:55.304,Pass,
,,,,,,,,,,,,,,,,,1.440688,,,,,,,,,,,,124f4d1e-2034-43af-8458-d96a3e6184fb,1757,,,"[6.0, 40.2]",3998844,55,,,,,-1.3068326,,Right Foot,,,"[13.0, 14.3]",,Ground Pass,,26.829275,,Ingibjörg Sigurðardóttir,10135.0,,,,,,2,From Goal Kick,Cecilía Rán Rúnarsdóttir,193268.0,Goalkeeper,131,Iceland Women's,862,['7d909771-37c0-43f5-b7df-58a8d4beb48a'],58,,,,,,,,,,,,,,,,,Iceland Women's,862,00:10:58.983,Pass,
,,,,,,,,,,,,,,,,,2.237709,,,,,,,,,,,,3a858d64-6b26-4acc-bca9-6c25bc34ee08,1761,,,"[21.4, 7.0]",3998844,56,,,,,0.33677673,,Left Foot,,,"[65.1, 22.3]",,High Pass,,46.300972,,Sandra María Jessen,10246.0,,,,,,2,From Goal Kick,Ingibjörg Sigurðardóttir,10135.0,Left Center Back,131,Iceland Women's,862,"['d14a95ae-7d04-4cfd-91f4-aa614b9c3d2b', '2724e7d1-a090-4504-a833-73312fee9c63']",2,,,,,,,,,,,,,,,,,Iceland Women's,862,00:11:02.747,Pass,True
,,,,,,,,,,,,,,,,,1.879127,,,,,,,,,,,,e11a7cc0-15b0-4525-b6bd-7a8e72d35816,1765,,,"[63.2, 21.8]",3998844,56,,,,,-0.28805545,,Right Foot,,,"[82.1, 16.2]",,Low Pass,,19.71218,,Sveindís Jane Jónsdóttir,190348.0,,,,,,2,From Goal Kick,Sandra María Jessen,10246.0,Center Forward,131,Iceland Women's,862,"['4aea148c-5e50-4117-90b7-83b5e80993ce', 'fd333c62-143f-4331-bc73-c82fbd50d249']",5,,,,,,,,,,,,,,,,,Iceland Women's,862,00:11:05.025,Pass,True
,,,,,,,,,,,,,,,,,1.453441,,,,,,,,,,,,05ef7c11-ed4a-4065-bfed-744d3ad07ab3,1772,,,"[3.0, 74.2]",3998844,56,,,,,0.3169429,,Right Foot,,,"[15.5, 78.3]",,Ground Pass,,13.155227,,Iman Beney,460753.0,,,,,,2,Regular Play,Viola Calligaris,10417.0,Center Back,132,Switzerland Women's,860,['a2247efa-0ea5-407b-a34b-0578023f23be'],13,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:11:13.549,Pass,
,,,,,,,,,,,,,,,,,1.145617,,,,,,,,,,,,e579c30e-3e73-4819-9d50-b852ac1f3456,1777,,,"[21.8, 78.0]",3998844,56,,,,,-1.5182133,,Right Foot,,,"[22.2, 70.4]",,Ground Pass,,7.610519,,Ana-Maria Crnogorčević,10408.0,,,,,,2,Regular Play,Iman Beney,460753.0,Right Wing Back,132,Switzerland Women's,860,"['99a0ac36-44e6-485f-93ea-495d9289f1cc', 'b9c2971d-3e3b-46e6-864b-35740eb35fff']",17,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:11:17.103,Pass,True
