50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.06192,,,,,,,,,,,,eba7f7b8-e55b-4c83-90a2-23a46f281a12,5,,,"[61.0, 40.1]",4020077,0,,True,,,2.6762588,,Right Foot,,,"[37.3, 52.0]",,Ground Pass,,26.519804,,,,Irene Paredes Hernandez,10165.0,,,,,Kick Off,1,From Kick Off,Esther Gonzalez Rodríguez,50146.0,Center Forward,2,Spain Women's,863,['c0a9633e-99fb-4c86-b25e-9106ae5abd22'],1,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:01.591,Pass,
,,,,,,,,,,,,,,,,1.127228,,,,,,,,,,,,1d2d35f0-d9ed-47c4-87e8-1f2eaae53ace,7,,,"[37.6, 53.8]",4020077,0,,,,,1.1680053,,Right Foot,,,"[42.5, 65.3]",,Ground Pass,,12.5004,,,,Ona Batlle Pascual,46639.0,,,,,,1,From Kick Off,Irene Paredes Hernandez,10165.0,Right Center Back,2,Spain Women's,863,['37ea7485-a9cd-48d3-a30e-f73218bfc82c'],3,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:03.873,Pass,
,,,,,,,,,,,,,,,,0.78697,,,,,,,,,,,,b8a88f58-9c38-4c5d-b5f5-7c59a3d2e583,10,,,"[42.5, 65.3]",4020077,0,,,,,-0.70690805,,Right Foot,,,"[47.3, 61.2]",,Ground Pass,,6.3126855,,,,Aitana Bonmati Conca,15284.0,,,,,,1,From Kick Off,Ona Batlle Pascual,46639.0,Right Back,2,Spain Women's,863,['c06afea8-4520-4070-abe1-434cd19c1dfe'],5,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:05.882,Pass,
,,,,,,,,,,,,,,,,0.748287,,,,,,,,,,,,1051c3ce-fcd1-4942-9205-81fe906a081d,13,,,"[49.7, 53.3]",4020077,0,,,,,-1.735945,,Right Foot,,,"[48.8, 47.9]",,Ground Pass,,5.4744864,,,,Patricia Guijarro Gutiérrez,15287.0,,,,,,1,From Kick Off,Aitana Bonmati Conca,15284.0,Right Center Midfield,2,Spain Women's,863,['6cf81b89-f58f-4e50-8bbf-3fc7b2f69f87'],11,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:11.382,Pass,
,,,,,,,,,,,,,,,,1.450554,,,,,,,,,,,,f63af5fe-bfb7-4d1d-bb3b-3a98c368863a,16,,,"[48.8, 47.9]",4020077,0,,,,,-1.5599272,,Right Foot,,,"[49.0, 29.5]",,Ground Pass,,18.401087,,,,Irene Paredes Hernandez,10165.0,,,,,,1,From Kick Off,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,2,Spain Women's,863,['3cbcf518-de05-49ec-99f0-c74f35ab41c3'],15,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:15.706,Pass,
,,,,,,,,,,,,,,,,1.429994,,,,,,,,,,,,eb2864ba-501f-48d5-a638-6050de5c1bd5,20,,,"[50.4, 29.0]",4020077,0,,,,,-1.4722158,,Right Foot,,,"[52.2, 10.8]",,Ground Pass,,18.288794,,,,María Méndez Fernández,50375.0,,,,,,1,From Kick Off,Irene Paredes Hernandez,10165.0,Right Center Back,2,Spain Women's,863,['25197d3e-066e-496a-b875-8933f10713c3'],18,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:18.273,Pass,
,,,,,,,,,,,,,,,,0.944589,,,,,,,,,,,,ae1ccb72-fce4-4557-984f-555d678b7fd9,23,,,"[52.4, 10.8]",4020077,0,,,,,1.119532,,Right Foot,,,"[58.7, 23.8]",,Ground Pass,,14.446107,,,,Alexia Putellas Segura,10143.0,,,,,,1,From Kick Off,María Méndez Fernández,50375.0,Left Center Back,2,Spain Women's,863,['0870a3a3-77cd-4679-8a8b-af1aa2d13b0c'],20,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:20.317,Pass,
,,,,,,,,,,,,,,,,1.243716,,,,,,,,,,,,cd5f1202-6133-46b1-901c-98206f6720ba,26,,,"[58.7, 23.8]",4020077,0,,,,,2.5763135,,Right Foot,,,"[45.3, 32.3]",,Ground Pass,,15.868523,,,,Irene Paredes Hernandez,10165.0,,,,,,1,From Kick Off,Alexia Putellas Segura,10143.0,Left Center Midfield,2,Spain Women's,863,['50340d2b-7186-4510-a6fa-703716fcdb17'],21,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:21.382,Pass,
,,,,,,,,,,,,,,,,4.207578,,,,,,,,,,,,3fe38ecc-7076-4ab4-b6df-4c1ac71d527a,29,,,"[48.8, 32.8]",4020077,0,,,,,-0.523547,,Right Foot,,,"[102.5, 1.8]",,High Pass,,62.005566,,,,Claudia Pina Medina,32838.0,,,,,,1,From Kick Off,Irene Paredes Hernandez,10165.0,Right Center Back,2,Spain Women's,863,['ece1059d-d74f-450c-a008-597dfcec3299'],26,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:26.613,Pass,
,,,,,,,,,,,,,,,,1.894383,,,,,,,,,,,,b5718f96-5c4e-47f2-9954-d08ead6b5a21,34,,,"[19.2, 80.0]",4020077,0,,,,,-0.25498945,,,,,"[40.3, 74.5]",,High Pass,,21.805046,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Carlotta Wamser,46545.0,Right Back,3,Germany Women's,857,['6117fd08-b382-49f4-a619-c40725936009'],40,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:40.532,Pass,
,,,,,,,,,,,,,,,,1.514605,,,,,,,,,,,,6117fd08-b382-49f4-a619-c40725936009,35,,,"[79.8, 5.6]",4020077,0,,,,,-0.19118446,,Other,,,"[86.0, 4.4]",,Low Pass,,6.3150616,,,,Claudia Pina Medina,32838.0,,,,,Recovery,1,Regular Play,María Méndez Fernández,50375.0,Left Center Back,4,Spain Women's,863,"['b5718f96-5c4e-47f2-9954-d08ead6b5a21', 'c44656b8-0315-4fd2-98fb-f7d0eee4f8c9']",42,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:42.426,Pass,
,,,,,,,,,,,,,,,,1.076354,,,,,,,,,,,,07648c8c-d511-4d8c-b340-477a70b14e4b,39,,,"[85.3, 5.0]",4020077,0,,,,,1.9353223,,Right Foot,,,"[82.4, 12.6]",,Low Pass,,8.134495,,,,Patricia Guijarro Gutiérrez,15287.0,,,,,,1,Regular Play,Claudia Pina Medina,32838.0,Left Wing,4,Spain Women's,863,"['b447cbc6-13ec-4241-9e83-41db5931a511', '7036e7a3-db57-4251-92a2-14e58badb5fc', '77250221-e25c-41bc-a49a-98e8807050c8']",43,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:43.941,Pass,True
,,,,,,,,,,,,,,,,1.169137,,,,,,,,,,,,ade2fb31-abdc-488e-abe3-627e723f9f65,43,,,"[76.5, 10.2]",4020077,0,,,,,2.8917518,,Right Foot,,,"[62.0, 13.9]",,Ground Pass,,14.964625,,,,Irene Paredes Hernandez,10165.0,,,,,,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,4,Spain Women's,863,['4702b166-d596-4a91-acb4-446a7e1a7331'],46,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:46.178,Pass,
,,,,,,,,,,,,,,,,1.294347,,,,,,,,,,,,a1ed8174-16c3-47fa-bf56-61064381e5e0,46,,,"[53.7, 25.9]",4020077,0,,,,,1.4894545,,Left Foot,,,"[55.2, 44.3]",,Ground Pass,,18.46104,,,,Ona Batlle Pascual,46639.0,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,4,Spain Women's,863,['c94ac18a-1846-4ca9-8ac6-2a5c594683f0'],51,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:51.210,Pass,
,,,,,,,,,,,,,,,,1.175568,,,,,,,,,,,,06f1e28f-9428-48c0-adec-bcd1a0603073,49,,,"[55.2, 44.3]",4020077,0,,,,,-1.7666652,,Right Foot,,,"[52.7, 31.7]",,Ground Pass,,12.845622,,,,Irene Paredes Hernandez,10165.0,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,4,Spain Women's,863,['2a530790-467b-4fc7-b1f7-1ab8182edea1'],53,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:53.111,Pass,
,,,,,,,,,,,,,,,,1.701766,,,,,,,,,,,,5555b531-db97-4539-9be1-57a018500a7b,52,,,"[52.7, 31.7]",4020077,0,,,,,-1.3743821,,Right Foot,,,"[56.6, 12.1]",,Ground Pass,,19.984243,,,,María Méndez Fernández,50375.0,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,4,Spain Women's,863,['5cf1522a-c178-4e9a-9643-b0e1914c848f'],56,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:56.929,Pass,
,,,,,,,,,,,,,,,,1.139988,,,,,,,,,,,,22507bac-928d-4d20-856f-4000805bb188,55,,,"[61.5, 10.6]",4020077,1,,,,,1.1010138,,Left Foot,,,"[68.1, 23.6]",,Ground Pass,,14.579437,,,,Alexia Putellas Segura,10143.0,,,,,,1,Regular Play,María Méndez Fernández,50375.0,Left Center Back,4,Spain Women's,863,['82ebf0a4-0c0a-4e95-a574-3cc38a603059'],0,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:00.156,Pass,
,,,,,,,,,,,,,,,,1.734752,,,,,,,,,,,,26ca4bd2-3440-48d0-b222-442cf95aa4a9,57,,,"[68.1, 23.6]",4020077,1,,,,,2.9286542,,Left Foot,,,"[49.6, 27.6]",,Ground Pass,,18.927494,,,,Irene Paredes Hernandez,10165.0,,,,,,1,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,4,Spain Women's,863,['d1b628ff-fc97-438d-bf1d-9c56ea3a377f'],1,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:01.296,Pass,
,,,,,,,,,,,,,,,,1.657022,,,,,,,,,,,,3ff95e7f-8aa7-4f27-afbd-f6c4f4f8afda,60,,,"[50.1, 33.3]",4020077,1,,,,,-1.1332091,,Right Foot,,,"[58.1, 16.2]",,Ground Pass,,18.878824,,,,María Méndez Fernández,50375.0,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,4,Spain Women's,863,['b0d33542-205f-42e4-ae98-2562d06c19b6'],7,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:07.178,Pass,
,,,,,,,,,,,,,,,,1.180276,,,,,,,,,,,,5da05933-60a3-4bc4-9085-4a01f867931f,63,,,"[67.8, 14.3]",4020077,1,,,,,-0.59197086,,Right Foot,,,"[85.2, 2.6]",,Ground Pass,,20.967833,,,,Claudia Pina Medina,32838.0,,,,,,1,Regular Play,María Méndez Fernández,50375.0,Left Center Back,4,Spain Women's,863,['93b77229-6c45-4955-825c-114b0cad3791'],10,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:10.448,Pass,
,,,,,,,,,,,,,,,,1.281078,,,,,,,,,,,,45ef7fac-976e-4ab9-b5bf-f9fb9c0c643b,68,,,"[85.5, 2.3]",4020077,1,,,,,3.1319776,,Right Foot,,,"[75.1, 2.4]",,Ground Pass,,10.400481,,,,Olga  Carmona García,49836.0,,,,,,1,Regular Play,Claudia Pina Medina,32838.0,Left Wing,4,Spain Women's,863,"['ae189049-ad63-4c98-b603-d80f01129a54', 'f7845b6d-0d85-4a3c-b643-2e60f6760e1c']",12,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:12.533,Pass,True
,,,,,,,,,,,,,,,,2.19232,,,,,,,,,,,,2f82f8c4-e211-4550-b1ac-1621c6589959,75,,,"[77.3, 3.7]",4020077,1,,True,,,2.6299338,,Left Foot,,,"[64.3, 11.0]",,Ground Pass,,14.909393,,,,María Méndez Fernández,50375.0,,,,,Free Kick,1,From Free Kick,Olga  Carmona García,49836.0,Left Back,5,Spain Women's,863,['e45878c9-36fc-4e5e-b5a1-d18e17f6ab07'],23,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:23.449,Pass,
,,,,,,,,,,,,,,,,1.455069,,,,,,,,,,,,c5d0bfd5-fad0-45d2-8d01-a21340e53124,77,,,"[64.3, 11.0]",4020077,1,,,,,1.5967646,,Right Foot,,,"[63.7, 34.1]",,Ground Pass,,23.10779,,,,Irene Paredes Hernandez,10165.0,,,,,,1,From Free Kick,María Méndez Fernández,50375.0,Left Center Back,5,Spain Women's,863,['1de7c1e9-591c-4615-a1a0-221dc278bb1f'],25,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:25.681,Pass,
,,,,,,,,,,,,,,,,2.501269,,,,,,,,,,,,9f678e80-b4b6-401c-b942-ea1035af83dc,80,,,"[63.7, 34.1]",4020077,1,,,,,-0.6166966,,Right Foot,,,"[98.4, 9.5]",,High Pass,,42.53528,,,,Claudia Pina Medina,32838.0,,,,,,1,From Free Kick,Irene Paredes Hernandez,10165.0,Right Center Back,5,Spain Women's,863,['e09ee3a5-ce3b-48f2-bb15-2acda07dbf26'],28,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:28.106,Pass,
,,,,,,,,,,,,,,,,0.869068,,,,,,,,,,,,19d659d8-fb28-4e56-b9da-b64f1b8188f0,84,,,"[120.0, 13.6]",4020077,1,,,,,1.9288213,,Left Foot,,,"[114.5, 28.3]",,Low Pass,,15.695222,,Incomplete,,,,,,,,,1,From Free Kick,Claudia Pina Medina,32838.0,Left Wing,5,Spain Women's,863,"['a051f7ec-06b6-4d09-90ae-3e4954db8cb0', '127c6141-d04c-4805-bea1-cc378bfeb9d6']",35,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:35.807,Pass,True
,,,,,,,,,,,,,,,,3.581392,,,,,,,,,,,,9b0ac373-a322-4d0f-970f-841ea47a23e7,88,,,"[8.0, 54.2]",4020077,1,,,,,0.037482437,,Right Foot,,,"[56.0, 56.0]",,High Pass,,48.033737,,Incomplete,,,,,,,,,1,From Free Kick,Janina Minge,46881.0,Center Defensive Midfield,5,Spain Women's,863,"['93259de1-01f9-49f9-8887-90a31508f3f2', '6f3df787-6c73-44e0-a253-9eadab7a4cf0']",37,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:37.558,Pass,True
,,,,,,,,,,,,,,,,2.015187,,,,,,,,,,,,15b8ae13-22eb-4cc6-be32-1441d1a2acf2,91,,,"[56.5, 38.7]",4020077,1,,,,,-1.3028111,,Right Foot,,,"[63.2, 14.3]",,Ground Pass,,25.303162,,,,María Méndez Fernández,50375.0,,,,,,1,From Free Kick,Irene Paredes Hernandez,10165.0,Right Center Back,5,Spain Women's,863,['6d31bb44-87e4-4bd0-a27f-d33e289bfff2'],46,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:46.567,Pass,
,,,,,,,,,,,,,,,,1.234909,,,,,,,,,,,,010b59b6-ec5d-4230-bcec-21877aa04819,94,,,"[63.2, 14.3]",4020077,1,,,,,-0.5635775,,Right Foot,,,"[77.6, 5.2]",,Low Pass,,17.034376,,,,Olga  Carmona García,49836.0,,,,,,1,From Free Kick,María Méndez Fernández,50375.0,Left Center Back,5,Spain Women's,863,['80ff46eb-2d3a-44d9-8a48-9aeebe3a3872'],49,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:49.234,Pass,
,,,,,,,,,,,,,,,,0.951367,,,,,,,,,,,,f3a509f2-2de4-4911-97fb-f7db41dfc08b,98,,,"[78.5, 2.9]",4020077,1,,,,,0.6435011,,Left Foot,,,"[89.3, 11.0]",,Ground Pass,,13.5,,Incomplete,,,,,,,,,1,From Free Kick,Olga  Carmona García,49836.0,Left Back,5,Spain Women's,863,['25a186df-74af-4e77-9073-ced69d7276b1'],52,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:52.105,Pass,
,,,,,,,,,,,,,,,,1.859524,,,,,,,,,,,,ff4180ce-b92e-4f17-8091-c6c6c55f1f95,104,,,"[36.2, 74.4]",4020077,2,,,,,-2.7187388,,Right Foot,,,"[18.2, 66.3]",,Ground Pass,,19.73854,,,,Sophia Kleinherne,47006.0,,,,,Free Kick,1,From Free Kick,Carlotta Wamser,46545.0,Right Back,7,Germany Women's,857,['a1cbfcfe-fafa-41bf-8d4a-7be80a9956c8'],2,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:02.968,Pass,
,,,,,,,,,,,,,,,,1.79232,,,,,,,,,,,,aa93f9b0-8da6-4a65-94c0-20ece86b0fac,107,,,"[20.7, 58.1]",4020077,2,,,,,-2.1692152,,Right Foot,,,"[7.2, 38.3]",,Ground Pass,,23.964348,,,,Ann-Katrin Berger,15560.0,,,,,,1,From Free Kick,Sophia Kleinherne,47006.0,Right Center Back,7,Germany Women's,857,['1fad2753-8f97-4eb6-b5c7-a6beef7792c1'],6,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:06.572,Pass,
,,,,,,,,,,,,,,,,2.071166,,,,,,,,,,,,570ee4b3-6cf8-4a21-a9ea-c87abd588870,110,,,"[15.9, 41.1]",4020077,2,,,,,-1.3541037,,Right Foot,,,"[21.8, 14.3]",,Ground Pass,,27.441757,,,,Rebecca Knaak,46885.0,,,,,,1,From Free Kick,Ann-Katrin Berger,15560.0,Goalkeeper,7,Germany Women's,857,['7d19d136-cc01-4749-bed6-f8adcd4d78f4'],13,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:13.390,Pass,
,,,,,,,,,,,,,,,,1.841871,,,,,,,,,,,,a488e0f2-8711-467f-9814-83157577d9a3,113,,,"[22.0, 14.5]",4020077,2,,,,,2.1187758,,Left Foot,,,"[9.0, 35.8]",,Ground Pass,,24.953756,,,,Ann-Katrin Berger,15560.0,,,,,,1,From Free Kick,Rebecca Knaak,46885.0,Left Center Back,7,Germany Women's,857,['f57abf0d-294b-45e2-9447-c029da1201de'],16,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:16.694,Pass,
,,,,,,,,,,,,,,,,2.213648,,,,,,,,,,,,249007a6-56da-4d3b-93f5-6b5d9430fb50,116,,,"[13.6, 43.4]",4020077,2,,,,,-0.16614337,,Right Foot,,,"[62.5, 35.2]",,High Pass,,49.58276,,Incomplete,,,,,,,,,1,From Free Kick,Ann-Katrin Berger,15560.0,Goalkeeper,7,Germany Women's,857,['083af80c-b2ae-479e-998e-fd48524c0f18'],22,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:22.320,Pass,
