50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[93.1, 8.4]",,,,,,,,,,,,0.41008,,,,,,,,,,8a78969d-367d-4169-b045-3bb5ddcb553f,903,,"[92.9, 7.7]",3998855,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,32,Spain Women's,863,"['3f19544b-5e78-495e-8c0b-814ad78af2aa', '5b67fa15-b149-4ec7-bab0-95f9eb3df585', '44ce704c-b547-496c-bafb-f6f52c681309']",11,,,,,,,,,,,,,,,,,Spain Women's,863,00:21:11.082,Carry,True
,,,,,"[82.6, 20.1]",,,,,,,,,,,,0.937478,,,,,,,,,,e903b227-9f3b-4854-9479-c754532d08aa,906,,"[83.9, 20.1]",3998855,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,32,Spain Women's,863,"['9968a123-eca7-40b7-87d9-beb7fa811b7d', '8058514e-4098-42ba-b8bd-baf7566b9613']",12,,,,,,,,,,,,,,,,,Spain Women's,863,00:21:12.495,Carry,
,,,,,"[83.9, 37.4]",,,,,,,,,,,,0.971819,,,,,,,,,,b4d9cc2c-9ded-41fb-a36e-f9b87d6c04f6,909,,"[86.9, 35.9]",3998855,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,32,Spain Women's,863,"['916b9277-f6d1-4b1b-b01b-a92bbb2b2a6c', 'bc511717-31ac-4463-a272-f42f1f3dbe8b']",14,,,,,,,,,,,,,,,,,Spain Women's,863,00:21:14.301,Carry,
,,,,,"[110.3, 59.6]",,,,,,,,,,,,5.836269,,,,,,,,,,ca68c00c-0849-4e9e-afb5-a997670040a8,912,,"[95.3, 62.4]",3998855,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Athenea del Castillo Belvide,49913.0,Right Wing,32,Spain Women's,863,"['4de69424-703c-402c-8f7f-38f8bfd010de', '9b0f1f36-a879-4eca-96d9-5bc69747682a']",16,,,,,,,,,,,,,,,,,Spain Women's,863,00:21:16.851,Carry,
,,,,,"[96.5, 54.3]",,,,,,,,,,,,1.054364,,,,,,,,,,42a04dfa-0d76-483f-ad23-f96079624a78,915,,"[97.9, 49.0]",3998855,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,32,Spain Women's,863,"['db25b295-f78f-4822-b09b-da2270de6ad5', 'c346ea9d-8c33-48fc-aa85-e1ac3b23e671']",23,,,,,,,,,,,,,,,,,Spain Women's,863,00:21:23.688,Carry,
,,,,,"[100.9, 61.8]",,,,,,,,,,,,1.017446,,,,,,,,,,67aed950-8560-48ba-855c-e29bef12b0ad,918,,"[101.2, 60.9]",3998855,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Athenea del Castillo Belvide,49913.0,Right Wing,32,Spain Women's,863,"['458cb9e0-b950-44ad-9a54-1b7bf7f782e5', 'f0eeb30c-e3bb-46ff-8335-74e05b6b9400']",25,,,,,,,,,,,,,,,,,Spain Women's,863,00:21:25.603,Carry,
,,,,,"[97.5, 55.4]",,,,,,,,,,,,0.39561,,,,,,,,,,54992811-9c77-4072-a6df-74917ea62c56,921,,"[97.5, 55.4]",3998855,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,32,Spain Women's,863,"['de6dbc7b-a24d-4887-84b1-cf315c57f99c', 'f3177ae9-9275-41d1-a983-081c0ac194b1']",27,,,,,,,,,,,,,,,,,Spain Women's,863,00:21:27.428,Carry,
,,,,,"[13.2, 25.2]",,,,,,,,,,,,0.571573,,,,,,,,,,f2e4b5d7-aa1c-40fc-8467-6e8a6fa6f0f8,926,,"[13.7, 24.1]",3998855,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisa Boattin,25770.0,Left Wing Back,33,Italy Women's,855,"['b17f03ff-3571-4a45-9dd1-d5f15224cf35', 'c394d98a-a48f-44fa-b1d0-7d3b0005b24a', 'c165216d-370f-411d-a254-cafd6c40df78', 'dbb0a621-1b75-483a-9c6a-ee1949b45011']",29,,,,,,,,,,,,,,,,,Italy Women's,855,00:21:29.766,Carry,True
,,,,,"[12.6, 16.6]",,,,,,,,,,,,1.647653,,,,,,,,,,530860e0-3cd4-4d07-9b3f-a5679a29f63f,931,,"[10.1, 19.4]",3998855,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Elena Linari,10208.0,Left Center Back,34,Italy Women's,855,"['425e76b0-4741-4a76-a77e-aa8d29851464', 'bec081db-00f6-4e90-933b-8dcee6eaf7e1']",55,,,,,,,,,,,,,,,,,Italy Women's,855,00:21:55.017,Carry,
,,,,,"[27.2, 3.3]",,,,,,,,,,,,1.888988,,,,,,,,,,5135a7d9-56c7-48ec-9e56-d1e2c83976bf,934,,"[18.6, 3.8]",3998855,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lisa Boattin,25770.0,Left Wing Back,34,Italy Women's,855,"['9501c5ee-e143-4cec-a6c5-0bc9993e48e5', 'a49b6ad1-6e11-4c0c-83e0-7fe20511f6e1']",57,,,,,,,,,,,,,,,,,Italy Women's,855,00:21:57.915,Carry,
,,,,,"[32.4, 5.2]",,,,,,,,,,,,0.392831,,,,,,,,,,3738007a-cada-4819-9c57-35320070121a,938,,"[34.3, 6.4]",3998855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arianna Caruso,32162.0,Left Defensive Midfield,34,Italy Women's,855,"['1a7b5f2e-e506-4e60-9cba-a3c8f44a3be1', 'b722da10-f544-4d3f-a692-b8100b1538ba', '6ea7234d-c277-449f-83db-3175a00719bc', '7df84eb3-16e3-40de-b0bf-8641b01f43c2']",0,,,,,,,,,,,,,,,,,Italy Women's,855,00:22:00.613,Carry,True
,,,,,"[54.8, 2.2]",,,,,,,,,,,,4.311568,,,,,,,,,,3bb8c1a1-13de-408d-be15-64fd98bd01d0,941,,"[32.4, 5.2]",3998855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arianna Caruso,32162.0,Left Defensive Midfield,34,Italy Women's,855,"['ce81da0c-c9f4-4977-b426-cbd2776def55', '1a7b5f2e-e506-4e60-9cba-a3c8f44a3be1', 'b722da10-f544-4d3f-a692-b8100b1538ba', '17c9cad0-eb2c-463a-af63-6fa7393a6d99', '6ea7234d-c277-449f-83db-3175a00719bc']",1,,,,,,,,,,,,,,,,,Italy Women's,855,00:22:01.006,Carry,True
,,,,,"[42.0, 6.1]",,,,,,,,,,,,2.723998,,,,,,,,,,3a332584-3327-4ff2-90d6-ad9953333edf,946,,"[43.1, 5.6]",3998855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Elena Linari,10208.0,Left Center Back,35,Italy Women's,855,"['18c24a39-d86b-4537-84df-1c2d1bdbfed2', 'a6f3dc3e-6632-447b-b039-585d67384005']",19,,,,,,,,,,,,,,,,,Italy Women's,855,00:22:19.241,Carry,
,,,,,"[44.7, 24.1]",,,,,,,,,,,,0.86916,,,,,,,,,,65463cd0-e73a-45b6-a8eb-19c7ac9679ce,949,,"[49.2, 23.5]",3998855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuela Giugliano,10228.0,Right Defensive Midfield,35,Italy Women's,855,"['5e439b0e-91b8-4422-b77f-c22c5e8a97b3', '6efa4ace-5110-48b3-bfba-f98fd6f2e00a']",23,,,,,,,,,,,,,,,,,Italy Women's,855,00:22:23.220,Carry,
,,,,,"[35.6, 45.6]",,,,,,,,,,,,1.048315,,,,,,,,,,62793ba5-58f8-4950-8d3d-c34e6e7a091f,952,,"[36.1, 44.9]",3998855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cecilia Salvai,10370.0,Center Back,35,Italy Women's,855,"['c1fd7ded-b7cf-4784-9174-d959dff510d6', '6bf52bd0-eff5-49a3-a443-d332d398e75a']",25,,,,,,,,,,,,,,,,,Italy Women's,855,00:22:25.623,Carry,
,,,,,"[42.2, 36.3]",,,,,,,,,,,,2.764379,,,,,,,,,,3455c7ac-8164-4c37-ae80-6d69cbb9df24,955,,"[43.9, 34.9]",3998855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuela Giugliano,10228.0,Right Defensive Midfield,35,Italy Women's,855,"['cdfa9599-04e0-4def-a1b9-b9987afca62e', '5dbef978-bd72-4b18-b3cb-0a45ad9781d5']",27,,,,,,,,,,,,,,,,,Italy Women's,855,00:22:27.547,Carry,
,,,,,"[71.4, 16.0]",,,,,,,,,,,,5.67516,,,,,,,,,,f3d46332-55f0-415a-8392-d4b8993e1f30,958,,"[47.8, 14.9]",3998855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Elena Linari,10208.0,Left Center Back,35,Italy Women's,855,"['724171fd-0387-4b12-b1df-b14e5ae03de0', 'b92a68c2-c521-45c2-905f-c7dc46bc4085']",31,,,,,,,,,,,,,,,,,Italy Women's,855,00:22:31.977,Carry,
,,,,,"[85.7, 2.2]",,,,,,,,,,,,1.155193,,,,,,,,,,e3f69721-0734-40c6-b4ef-4228f3ae3b3f,961,,"[85.3, 2.2]",3998855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lisa Boattin,25770.0,Left Wing Back,35,Italy Women's,855,"['1985e526-ca10-4d3a-a5be-17915073cd42', 'e5b711cc-9657-4da6-b5a8-ea9313a1bf1a']",39,,,,,,,,,,,,,,,,,Italy Women's,855,00:22:39.139,Carry,
,,,,,"[21.5, 72.4]",,,,,,,,,,,,1.0321,,,,,,,,,,fb045c8e-20d3-4e54-af42-a413125b42d8,966,,"[21.9, 71.0]",3998855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jana Fernandez Velasco,45289.0,Right Back,36,Spain Women's,863,"['74867c68-a434-49dc-9d35-31fa8d5689d3', '765bd427-2962-43c7-9069-d1fb4364d754']",41,,,,,,,,,,,,,,,,,Spain Women's,863,00:22:41.981,Carry,
,,,,,"[35.1, 76.8]",,,,,,,,,,,,1.019009,,,,,,,,,,35b2d20f-7653-45dc-b5db-5761d979f7a1,969,,"[34.2, 75.1]",3998855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Athenea del Castillo Belvide,49913.0,Right Wing,36,Spain Women's,863,"['e9cf4a40-08d6-4b1a-9695-35239822d941', 'b66703a5-23dc-4468-ae1f-61c2678897e4']",44,,,,,,,,,,,,,,,,,Spain Women's,863,00:22:44.149,Carry,
,,,,,"[20.0, 76.8]",,,,,,,,,,,,0.856614,,,,,,,,,,261a5dec-f3e0-4a44-90d4-2cb86f3edfe6,973,,"[20.4, 77.0]",3998855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jana Fernandez Velasco,45289.0,Right Back,36,Spain Women's,863,"['1de77ba5-7550-4230-8577-c92084ccb94e', '1287b1cb-19e2-45a2-a83d-c16c8b91be67', '727c5d90-b4ae-41c6-9ffe-966712d2ced0']",46,,,,,,,,,,,,,,,,,Spain Women's,863,00:22:46.813,Carry,True
,,,,,"[8.9, 66.6]",,,,,,,,,,,,0.975683,,,,,,,,,,d4035e4d-1eea-4276-b467-1ecc7f38fad5,976,,"[9.5, 67.1]",3998855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,36,Spain Women's,863,"['d7bebd8c-c6f8-49b2-8860-28f3103eec77', '3c145b47-0e6d-4402-873d-34631d35abb1', '528de853-d2dd-44b3-b2e7-e8b83b79df90']",48,,,,,,,,,,,,,,,,,Spain Women's,863,00:22:48.823,Carry,True
,,,,,"[15.0, 77.1]",,,,,,,,,,,,0.746088,,,,,,,,,,5d1e432d-03c5-4a25-8639-0d7b4b7ec94f,980,,"[15.0, 77.1]",3998855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jana Fernandez Velasco,45289.0,Right Back,36,Spain Women's,863,"['91fc52b2-bcf3-4825-98ae-e37eae83d573', '95b1659c-75da-4bc6-bfb9-84bd7ca1eabd']",50,,,,,,,,,,,,,,,,,Spain Women's,863,00:22:50.910,Carry,
,,,,,"[22.5, 77.0]",,,,,,,,,,,,1.510235,,,,,,,,,,da6e2a38-267f-4711-9d2b-1838f57e7cea,983,,"[28.4, 73.7]",3998855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,36,Spain Women's,863,"['9c1e8a5b-2b4f-4355-a076-6ec6d40c3e31', '91d18038-ba0d-44f5-8230-86f4f819bd3f', 'bd91127a-3c4d-471f-b960-22537f277b29']",52,,,,,,,,,,,,,,,,,Spain Women's,863,00:22:52.755,Carry,True
,,,,,"[13.6, 75.9]",,,,,,,,,,,,0.984588,,,,,,,,,,dc9d8e29-c0a7-47fa-9aa3-0c732498f69f,987,,"[15.6, 76.5]",3998855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jana Fernandez Velasco,45289.0,Right Back,36,Spain Women's,863,"['380ba406-a79f-43cf-9ae0-ea1514871a00', '62b30e62-e433-4016-82c3-7c944cf5d220', '8d490ee3-654f-4185-ba44-b77cd4a8fae3']",54,,,,,,,,,,,,,,,,,Spain Women's,863,00:22:54.869,Carry,True
,,,,,"[3.9, 76.3]",,,,,,,,,,,,1.045223,,,,,,,,,,39996bcb-6883-4164-b87f-a81419332b4f,991,,"[3.3, 75.2]",3998855,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,36,Spain Women's,863,"['17759a8e-6d2a-4997-8bf5-f04d92ba5e6c', '84068c74-9720-481d-b558-2655f041b058', '2693f964-7b2a-4002-91cd-9bd3b864ef87']",57,,,,,,,,,,,,,,,,,Spain Women's,863,00:22:57.114,Carry,True
,,,,,"[36.5, 77.1]",,,,,,,,,,,,0.066436,,,,,,,,,,f8537cfc-d927-4977-877b-823554a34e3c,996,,"[37.6, 77.9]",3998855,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Athenea del Castillo Belvide,49913.0,Right Wing,36,Spain Women's,863,"['0c3658ef-7f2d-4b1f-aca0-d20455edb5ca', '112a06ca-2607-43f5-9201-010e529f1993', '7bbae302-865d-426e-9da1-af21537b2844']",0,,,,,,,,,,,,,,,,,Spain Women's,863,00:23:00.332,Carry,True
,,,,,"[92.9, 15.0]",,,,,,,,,,,,0.343069,,,,,,,,,,82aa96d3-86c2-451b-ba69-9847e36950c0,1000,,"[92.8, 14.9]",3998855,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martina Piemonte,45737.0,Center Forward,37,Italy Women's,855,"['8166b8c9-f9bd-4676-bab1-81ccad64d638', 'd91439e9-0629-4fa9-b5b4-99f5a9bad80f', '425f6121-5032-410a-8951-df78c566be73']",5,,,,,,,,,,,,,,,,,Italy Women's,855,00:23:05.701,Carry,True
,,,,,"[49.2, 62.0]",,,,,,,,,,,,3.082787,,,,,,,,,,c997b6af-e533-4da4-8ba9-2721c732aa4a,1007,,"[33.3, 53.5]",3998855,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Méndez Fernández,50375.0,Left Center Back,38,Spain Women's,863,"['01d286c3-1dbd-40d0-8435-8b5fcb53cc52', 'a76a7bea-4f15-406a-9503-1a893ead6f9d', '0b273dfc-a85e-4dc6-9c8b-625968cbf665']",9,,,,,,,,,,,,,,,,,Spain Women's,863,00:23:09.618,Carry,True
,,,,,"[64.5, 38.2]",,,,,,,,,,,,1.835162,,,,,,,,,,dd242d8f-f043-4838-8375-e3771d9ffbaf,1011,,"[56.4, 43.2]",3998855,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,38,Spain Women's,863,"['9ea238df-d1ef-4153-b629-aa4ce57e8235', '1acf88ea-4c82-4edd-bd1e-5cd14b8aec45']",14,,,,,,,,,,,,,,,,,Spain Women's,863,00:23:14.124,Carry,
,,,,,"[95.9, 28.3]",,,,,,,,,,,,4.265175,,,,,,,,,,7f80ffa6-3925-4ceb-88d4-047ea2b974e6,1014,,"[78.5, 18.7]",3998855,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Wing,38,Spain Women's,863,"['d2d5133b-fcfb-414f-aa5f-4941cc5d72d6', '94e39a58-5cf6-4550-a2a4-c2ba745adc46']",17,,,,,,,,,,,,,,,,,Spain Women's,863,00:23:17.743,Carry,
,,,,,"[51.1, 63.5]",,,,,,,,,,,,1.799919,,,,,,,,,,675d9701-3652-4726-aec8-d455e36ca3b1,1018,,"[39.4, 55.7]",3998855,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofia Cantore,45638.0,Right Wing,38,Spain Women's,863,"['847a3f34-b437-485a-a8c2-39c8c001ca9e', 'f4ec6d87-91eb-4359-ae80-ab8bfdb25dce']",24,,,,,,,,,,,,,,,,,Italy Women's,855,00:23:24.624,Carry,
,,,,,"[55.1, 26.5]",,,,,,,,,,,,1.556304,,,,,,,,,,ba975c40-90b4-44c6-b8e8-96ecbf4d321a,1021,,"[51.1, 23.3]",3998855,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,38,Spain Women's,863,"['60271f34-ff59-4721-af3d-63199739cca2', 'b13c779f-cd09-422b-ba3b-0d04c66a45ed']",28,,,,,,,,,,,,,,,,,Spain Women's,863,00:23:28.239,Carry,
,,,,,"[63.0, 58.0]",,,,,,,,,,,,1.868229,,,,,,,,,,a24b2ced-df3a-4074-a876-c4496e9d5bb6,1024,,"[57.3, 54.0]",3998855,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jana Fernandez Velasco,45289.0,Right Back,38,Spain Women's,863,"['1a9543bb-121b-4a13-9295-9e778b781552', '0b6e4a3b-7a70-4f85-b655-66ceef335f6f']",31,,,,,,,,,,,,,,,,,Spain Women's,863,00:23:31.983,Carry,
,,,,,"[70.9, 46.1]",,,,,,,,,,,,2.505601,,,,,,,,,,f33995fd-466f-45d1-97f4-d236e2fc7d69,1027,,"[69.8, 48.0]",3998855,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,38,Spain Women's,863,"['1b9af00e-a553-4fca-9f88-071f19d50064', '67655fa6-3303-4dc0-83c8-2facd378dc6a']",35,,,,,,,,,,,,,,,,,Spain Women's,863,00:23:35.157,Carry,
,,,,,"[72.0, 34.0]",,,,,,,,,,,,1.405925,,,,,,,,,,636d7a40-3439-40cd-baa1-710a662da44a,1030,,"[72.0, 34.0]",3998855,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,38,Spain Women's,863,"['5c2b67d0-6a26-46c0-9910-6cb237ccb359', '1b67a48f-897d-4373-b319-dadb74a204e8']",38,,,,,,,,,,,,,,,,,Spain Women's,863,00:23:38.661,Carry,
,,,,,"[86.2, 6.5]",,,,,,,,,,,,0.913811,,,,,,,,,,7623af4a-532d-4d22-aebb-60e882dc72bf,1033,,"[82.8, 6.8]",3998855,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leila Ouahabi El Ouahabi,10163.0,Left Back,38,Spain Women's,863,"['8e7c5a96-d4dd-4f07-8cfa-ed1dae711caa', '68cae758-0044-4d6a-9df1-5becfef21caa']",41,,,,,,,,,,,,,,,,,Spain Women's,863,00:23:41.609,Carry,
,,,,,"[5.7, 35.0]",,,,,,,,,,,,5.457104,,,,,,,,,,db0085f7-1076-4355-b318-84173bd9dbfc,1039,,"[5.7, 29.5]",3998855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Elena Linari,10208.0,Left Center Back,39,Italy Women's,855,"['40cafc1f-da55-4932-8338-87335a8fb056', '1087f2fa-5734-45ba-b7b9-0bd27bd57414', '22465508-c9dd-43af-a305-ba645db3f1c0']",6,,,,,,,,,,,,,,,,,Italy Women's,855,00:24:06.485,Carry,True
,,,,,"[25.6, 25.7]",,,,,,,,,,,,0.421568,,,,,,,,,,62a61f54-5c65-4565-9d24-eb727c71bdd1,1046,,"[20.5, 27.0]",3998855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriana Nanclares Romero,50371.0,Goalkeeper,40,Spain Women's,863,"['bcec500d-e27c-4f62-9d87-e24b2a5ff544', '1f314715-bb55-4f20-9246-e92651eeffe3']",20,,,,,,,,,,,,,,,,,Spain Women's,863,00:24:20.582,Carry,
,,,,,"[40.5, 12.5]",,,,,,,,,,,,1.673221,,,,,,,,,,6d3d077c-12b9-4a15-831d-4b9b455e4543,1049,,"[38.8, 13.3]",3998855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Méndez Fernández,50375.0,Left Center Back,40,Spain Women's,863,"['07ba790f-6940-4dc6-8728-fad79f14dc3c', 'e1210f29-ed4a-410d-b3d5-bfcd1d083276']",22,,,,,,,,,,,,,,,,,Spain Women's,863,00:24:22.121,Carry,
,,,,,"[55.2, 5.9]",,,,,,,,,,,,2.174163,,,,,,,,,,b5271eaa-1313-40b8-be25-9da020d561a9,1052,,"[54.9, 6.1]",3998855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leila Ouahabi El Ouahabi,10163.0,Left Back,40,Spain Women's,863,"['cb0dd9fa-05a4-4059-818c-f8e0bd1fbb08', '35bf4e5f-009f-4e76-b74a-75465d534fb7']",25,,,,,,,,,,,,,,,,,Spain Women's,863,00:24:25.063,Carry,
,,,,,"[55.2, 22.5]",,,,,,,,,,,,0.702828,,,,,,,,,,9e8085ee-6e53-4e3e-8972-8cfa463eaa36,1055,,"[55.8, 20.1]",3998855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,40,Spain Women's,863,"['1dd115ce-6237-441d-a8c6-63b595d70b48', 'fbbee36f-89ce-49e2-8c03-65ce41f5957b', '2123cf9a-e734-4a67-8ddc-c1be7bce58fb']",28,,,,,,,,,,,,,,,,,Spain Women's,863,00:24:28.636,Carry,True
,,,,,"[44.1, 35.0]",,,,,,,,,,,,0.81691,,,,,,,,,,b0590e04-f6f3-42cc-8359-bd8e111bac45,1059,,"[44.1, 35.0]",3998855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,40,Spain Women's,863,"['cc04361c-36e1-4c09-9ab1-3025b8f3d42d', '7eb5a2d8-86ea-4bbb-b234-b56aa4012652']",30,,,,,,,,,,,,,,,,,Spain Women's,863,00:24:30.522,Carry,
,,,,,"[50.7, 10.8]",,,,,,,,,,,,0.966542,,,,,,,,,,390b1937-32ee-45b8-989c-51a637f40812,1062,,"[50.9, 11.9]",3998855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Méndez Fernández,50375.0,Left Center Back,40,Spain Women's,863,"['0fc956a4-564f-4857-9e11-e8566935bc3b', '61596b04-bd9e-427f-8bb5-b559ef7d8623']",32,,,,,,,,,,,,,,,,,Spain Women's,863,00:24:32.985,Carry,
,,,,,"[56.4, 26.3]",,,,,,,,,,,,0.72052,,,,,,,,,,f9597c4e-efc8-4dfc-8458-e5808a0179ad,1065,,"[55.1, 27.8]",3998855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,40,Spain Women's,863,"['74b2defb-34ab-40bd-8fde-aba8b8b46712', '79398b41-7b76-47e5-b730-7721e9af42b0']",34,,,,,,,,,,,,,,,,,Spain Women's,863,00:24:34.681,Carry,
,,,,,"[57.0, 9.7]",,,,,,,,,,,,0.992012,,,,,,,,,,b0641aa7-4391-4774-8b7a-bd1dc82b2e9f,1068,,"[53.9, 13.3]",3998855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Méndez Fernández,50375.0,Left Center Back,40,Spain Women's,863,"['8f5b411e-4a3a-4fcb-bd5e-f70d7451c8c4', '05f2a043-6f06-4913-9be0-bc6105f6a106']",36,,,,,,,,,,,,,,,,,Spain Women's,863,00:24:36.481,Carry,
,,,,,"[77.7, 3.3]",,,,,,,,,,,,0.934905,,,,,,,,,,f83c07cb-9cb0-49cb-b2a3-628035895d4d,1071,,"[72.8, 3.6]",3998855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leila Ouahabi El Ouahabi,10163.0,Left Back,40,Spain Women's,863,"['0af7115b-af3f-4dc9-a733-ae353ada7086', 'bc310191-9df6-47bd-8b7c-7d4b52be37f2']",39,,,,,,,,,,,,,,,,,Spain Women's,863,00:24:39.041,Carry,
,,,,,"[92.6, 11.0]",,,,,,,,,,,,2.059097,,,,,,,,,,90380570-d88d-4551-a669-38a0ea69ce58,1074,,"[97.5, 13.4]",3998855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salma Paralluelo Ayingono,222682.0,Center Forward,40,Spain Women's,863,"['feb470ea-f662-4b67-abbb-6f73ea600379', '54a6c869-25c9-4326-bd00-cbbfb3222002']",41,,,,,,,,,,,,,,,,,Spain Women's,863,00:24:41.806,Carry,
,,,,,"[85.4, 15.2]",,,,,,,,,,,,0.847906,,,,,,,,,,d33fda3a-53f3-4e76-8e50-d17d9882d3d2,1077,,"[84.7, 15.2]",3998855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,40,Spain Women's,863,"['9b768d21-37ca-40d8-a276-878eef4a18b0', 'fa5f42a4-8b48-4b96-bd20-7eea315e3cb0']",44,,,,,,,,,,,,,,,,,Spain Women's,863,00:24:44.593,Carry,
,,,,,"[81.6, 23.3]",,,,,,,,,,,,1.449203,,,,,,,,,,66ebe220-cd52-44a1-aa66-1aa0ba1494d2,1080,,"[81.6, 23.0]",3998855,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,40,Spain Women's,863,"['1c857769-5014-468d-bc68-7890a40592c1', '5e7ae467-2ba0-4c91-b9a9-c7b442c237a1']",46,,,,,,,,,,,,,,,,,Spain Women's,863,00:24:46.264,Carry,
