50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea65ab22-c5f6-4c12-bc7b-a331dc7b414d,1701,,"[64.5, 22.7]",3998859,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jackie Groenen,10654.0,Center Defensive Midfield,113,Netherlands Women's,851,"['ef628ac2-7c7b-4da1-8dbf-67358d9b6952', '33982849-1fba-46e1-ba4a-64be4cbe1278']",50,,,,,,,,,,,,,,,,Netherlands Women's,851,00:11:50.929,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ec3da76-4510-42c7-b501-386a474a8ea0,1712,,"[61.4, 72.2]",3998859,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sakina Karchaoui,10117.0,Left Center Midfield,114,France Women's,861,['169dc233-f5e3-46d6-b3a9-1f77800ae18f'],47,,,,,,,,,,,,,,,,France Women's,861,00:13:47.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,280186b3-0a83-4426-b5cc-b702d74498dc,1716,,"[77.3, 12.3]",3998859,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Roord,10650.0,Left Center Midfield,115,Netherlands Women's,851,['3c280383-6e7e-40bb-97a6-4a8900982842'],5,,,,,,,,,,,,,,,,Netherlands Women's,851,00:14:05.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,55f9e292-c8b2-428d-85e6-32fb523dbccc,1720,,"[51.4, 16.1]",3998859,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,115,Netherlands Women's,851,['67c25f18-cb96-46a5-af79-ca1883b7c34e'],8,,,,,,,,,,,,,,,,Netherlands Women's,851,00:14:08.395,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2f3d7ed-cac9-4795-a957-105c98cc7b68,1728,,"[34.7, 5.3]",3998859,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sandy Baltimore,24459.0,Left Wing,115,Netherlands Women's,851,['da5c8016-54f6-443f-9f45-0026a340d599'],19,,,,,,,,,,,,,,,,France Women's,861,00:14:19.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd93e5ab-4ec1-4e1d-9580-679246725862,1732,,"[64.5, 77.6]",3998859,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,115,Netherlands Women's,851,['97e2d582-487f-4cfb-9247-80f84edf2329'],24,,,,,,,,,,,,,,,,Netherlands Women's,851,00:14:24.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff702a55-14d3-4e35-8cc8-61ed20509b85,1736,,"[72.3, 75.8]",3998859,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lynn Wilms,32333.0,Right Back,115,Netherlands Women's,851,"['12e7a055-ca81-45c3-9c31-ac96c65075b1', '5fb06a79-aa71-4f49-88ba-961dfebad1b0']",25,,,,,,,,,,,,,,,,Netherlands Women's,851,00:14:25.737,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bb3136-db9b-4474-8014-5c5db8f7102f,1742,,"[70.3, 14.0]",3998859,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Marie-Antoinette Katoto,15419.0,Center Forward,116,France Women's,861,['6466a796-334c-43f5-8671-a56b2b1e8426'],29,,,,,,,,,,,,,,,,France Women's,861,00:14:29.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cd42a77-cd6e-4029-9417-9845231a9895,1744,,"[67.9, 21.2]",3998859,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Onema Grace Geyoro,10272.0,Center Defensive Midfield,116,France Women's,861,['e5c5ead5-0cdd-43c4-bc65-0ad08342c46b'],30,,,,,,,,,,,,,,,,France Women's,861,00:14:30.852,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b5954618-7cb9-4218-9114-15b5478652c7,1747,,"[98.0, 17.4]",3998859,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marie-Antoinette Katoto,15419.0,Center Forward,116,France Women's,861,['11958b5d-e0d8-467f-a7cc-02033a36e09a'],34,,,,,,,,,,,,,,,,France Women's,861,00:14:34.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2709c77-8382-497d-a6b1-ac8281011adf,1749,,"[34.5, 44.0]",3998859,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jackie Groenen,10654.0,Center Defensive Midfield,117,Netherlands Women's,851,['69987684-c3e1-4046-97cc-7018f90f30a8'],8,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:08.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c811b534-a63f-4628-8deb-0d2024978c6d,1751,,"[42.2, 23.9]",3998859,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,117,Netherlands Women's,851,['d5042016-3ced-4339-ab57-4db41e4399ab'],14,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:14.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35672809-3337-4207-836e-70c727de6b63,1754,,"[68.5, 21.9]",3998859,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victoria Pelova,63788.0,Left Wing,117,Netherlands Women's,851,['4aae1b8d-393a-4d31-ad41-67bc338c7a67'],16,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:16.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,229d8b5f-5485-479a-a1f0-1f5fb3e6e2a9,1760,,"[63.7, 15.1]",3998859,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victoria Pelova,63788.0,Left Wing,118,Netherlands Women's,851,['88d15896-7b62-4e84-9794-c5ae593d6991'],26,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:26.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,062e86fe-b6bd-4030-a1a0-b3c26dfd1b29,1762,,"[63.5, 11.9]",3998859,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,118,Netherlands Women's,851,['8b1d862e-8c30-480f-b279-c33828c41f99'],26,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:26.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,74806d7e-6d2f-4ae5-adc2-b3882f5473de,1766,,"[70.7, 18.1]",3998859,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victoria Pelova,63788.0,Left Wing,118,Netherlands Women's,851,"['5246c903-4655-4b5b-adaa-7f652b54ed4f', '76a72e45-00de-4157-98ce-9f6621880288']",29,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:29.510,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,60135c8a-196e-4275-b7db-b6f953624d6b,1777,,"[95.8, 23.6]",3998859,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Marie-Antoinette Katoto,15419.0,Center Forward,119,France Women's,861,['d95b166e-28c9-4401-a95d-05d26a3520a4'],36,,,,,,,,,,,,,,,,France Women's,861,00:15:36.305,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,890b2a7b-f0af-45c8-a90a-3150c9526f4c,1783,,"[43.2, 26.6]",3998859,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,120,Netherlands Women's,851,['1e18ed66-366d-4a55-b32b-280a86b006e6'],27,,,,,,,,,,,,,,,,Netherlands Women's,851,00:16:27.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3ccaf96-a615-4a14-989b-51f1de4c3e1b,1785,,"[113.9, 26.8]",3998859,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lineth Beerensteyn,10656.0,Center Forward,120,Netherlands Women's,851,['1f59d513-8e83-4899-8a7f-8dea41e03afe'],33,,,,,,,,,,,,,,,,Netherlands Women's,851,00:16:33.823,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,9644ee76-b795-4a07-a168-66f5c10f56e0,1791,,"[109.7, 47.4]",3998859,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lynn Wilms,32333.0,Right Back,121,Netherlands Women's,851,['4081c144-18aa-4b54-bfed-97a3c00cd125'],7,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:07.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4471623-280b-4ae9-b0df-cd3fbc7cdf9a,1801,,"[12.2, 8.2]",3998859,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oriane Jean-François,31633.0,Right Center Midfield,122,France Women's,861,['c5e3feae-b093-4ff3-839d-a5428792575a'],13,,,,,,,,,,,,,,,,France Women's,861,00:17:13.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c7ea882-1df1-4226-a4ed-41a5ab5d873b,1808,,"[70.3, 4.5]",3998859,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sandy Baltimore,24459.0,Left Wing,123,France Women's,861,"['95285e1b-f2af-4124-bb87-509fcfa5fad3', '19638727-5e78-4b56-9f2e-db857537e2f6']",40,,,,,,,,,,,,,,,,France Women's,861,00:17:40.580,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b457f062-0484-4776-b4c2-2d4d3039b576,1811,,"[70.7, 7.8]",3998859,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Onema Grace Geyoro,10272.0,Center Defensive Midfield,123,France Women's,861,"['f7cf7f50-dbae-4a33-bd82-5850c52126fd', '3fe067da-ee49-4b02-9c87-7eb1d9e470cc']",41,,,,,,,,,,,,,,,,France Women's,861,00:17:41.710,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7940995-cfa8-4f92-8b4b-10d663cb2561,1820,,"[38.4, 4.3]",3998859,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Onema Grace Geyoro,10272.0,Center Defensive Midfield,123,France Women's,861,['95cecc1d-989e-4c18-aea0-437a77cd367b'],54,,,,,,,,,,,,,,,,France Women's,861,00:17:54.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,02e6e0d4-50ad-4a31-a23f-fde63d81b95c,1824,,"[31.7, 20.8]",3998859,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oriane Jean-François,31633.0,Right Center Midfield,123,France Women's,861,['b8855dd2-5534-4d9c-aa85-2dd7cc4c3d5e'],56,,,,,,,,,,,,,,,,France Women's,861,00:17:56.946,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,4a95ad79-fd8b-452f-a996-4a6224f4c80f,1827,,"[53.4, 56.2]",3998859,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sakina Karchaoui,10117.0,Left Center Midfield,123,France Women's,861,['4d0e36c1-7550-4514-bb3e-98483b0937b0'],3,,,,,,,,,,,,,,,,France Women's,861,00:18:03.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1e35a77-23fd-4883-83be-8c8d11975394,1831,,"[81.5, 39.2]",3998859,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lineth Beerensteyn,10656.0,Center Forward,124,Netherlands Women's,851,['bce0a03f-af0b-4e31-ae33-572f2ade02ce'],7,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:07.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,831238e3-8837-4635-b1dc-2ef6e0724a25,1835,,"[72.5, 51.9]",3998859,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,124,Netherlands Women's,851,['b5b6e87d-e46e-4ae1-91fe-21fc5a3524a6'],9,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:09.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9b245c6-ff47-40dd-893d-4f8d83a25d5d,1842,,"[45.6, 8.8]",3998859,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Onema Grace Geyoro,10272.0,Center Defensive Midfield,125,France Women's,861,['30ba8620-3f9c-44cb-a242-9e60753cf48e'],17,,,,,,,,,,,,,,,,France Women's,861,00:18:17.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,07c56d72-3f88-4419-900e-8c267c1c2711,1845,,"[56.0, 10.4]",3998859,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandy Baltimore,24459.0,Left Wing,125,France Women's,861,['d8a0c785-9dcd-4d12-9bca-e146fcd04736'],18,,,,,,,,,,,,,,,,France Women's,861,00:18:18.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1403a46-cb62-4b19-acef-8e291e93ba87,1847,,"[47.2, 10.4]",3998859,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Onema Grace Geyoro,10272.0,Center Defensive Midfield,125,France Women's,861,['28ada225-a89c-4d97-8d76-a0195c6fc345'],19,,,,,,,,,,,,,,,,France Women's,861,00:18:19.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8421dfa2-d891-4b39-b4e5-817462e127cc,1850,,"[46.0, 22.0]",3998859,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sakina Karchaoui,10117.0,Left Center Midfield,125,France Women's,861,['1eb522ef-68a4-4342-89b4-ebb0e10c406d'],22,,,,,,,,,,,,,,,,France Women's,861,00:18:22.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,884ccfb4-23c0-4df5-8210-4e701c28b63d,1853,,"[73.5, 73.4]",3998859,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Delphine Cascarino,15470.0,Right Wing,125,France Women's,861,['35520c35-3bb2-4ab1-9040-591b4c66bbe7'],26,,,,,,,,,,,,,,,,France Women's,861,00:18:26.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a007441-ef61-4f8b-8337-949dedb14ceb,1859,,"[39.6, 41.6]",3998859,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jackie Groenen,10654.0,Center Defensive Midfield,126,Netherlands Women's,851,['9cefce2e-3dce-4d30-b435-73b20ed97db5'],44,,,,,,,,,,,,,,,,Netherlands Women's,851,00:19:44.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,47192cdb-4657-4afd-bf25-a7a40e0efeb6,1862,,"[26.9, 4.1]",3998859,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandy Baltimore,24459.0,Left Wing,127,France Women's,861,['051db8c5-ab3a-46af-8f0f-2cd19965c253'],50,,,,,,,,,,,,,,,,France Women's,861,00:19:50.595,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,95f5dfc9-f968-4287-bc83-a5f6c7926e70,1865,,"[33.1, 12.4]",3998859,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Onema Grace Geyoro,10272.0,Center Defensive Midfield,127,France Women's,861,['c8e205b8-912a-4136-8e09-bb4ff3d0b375'],53,,,,,,,,,,,,,,,,France Women's,861,00:19:53.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4513506-8ad3-42db-99ff-14f64fe04072,1868,,"[41.8, 39.5]",3998859,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oriane Jean-François,31633.0,Right Center Midfield,127,France Women's,861,['7062b09d-8073-4e3a-86a6-d32b368714ee'],57,,,,,,,,,,,,,,,,France Women's,861,00:19:57.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,be1c1367-55c2-4141-b564-ada23f158eec,1871,,"[53.0, 49.7]",3998859,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Delphine Cascarino,15470.0,Right Wing,127,France Women's,861,['75014fa7-bb74-4a60-a9d5-805dacd14641'],58,,,,,,,,,,,,,,,,France Women's,861,00:19:58.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfbe3521-51e0-4912-9973-71cb1edb819c,1873,,"[38.3, 55.4]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elisa De Almeida,30969.0,Right Back,127,France Women's,861,['1f47dc35-6ca4-4b07-9f3a-8da7f41c6d22'],0,,,,,,,,,,,,,,,,France Women's,861,00:20:00.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba8221e2-757c-44e0-a116-5b75b60d533a,1877,,"[52.2, 57.0]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Delphine Cascarino,15470.0,Right Wing,127,France Women's,861,"['40b652c8-62c4-4aa4-b75d-b48801ac0818', '61e62957-9cea-4867-80c9-0b12c6652298']",2,,,,,,,,,,,,,,,,France Women's,861,00:20:02.471,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1ef19db-88fd-4c2e-907d-aa8fcfaf5a41,1880,,"[31.5, 49.3]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiniba Samoura,159488.0,Right Center Back,127,France Women's,861,['61fbad6b-e81b-469a-8c65-d4d47f000e86'],5,,,,,,,,,,,,,,,,France Women's,861,00:20:05.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,786d5684-4586-4834-8b89-e283f021185d,1883,,"[28.3, 24.8]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alice Sombath,49583.0,Left Center Back,127,France Women's,861,['a37a370d-d34f-4014-9803-6cc1438a52f9'],7,,,,,,,,,,,,,,,,France Women's,861,00:20:07.912,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,93979630-eb60-4529-a58c-5f40bca3b630,1886,,"[41.6, 4.9]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Selma Bacha,15471.0,Left Back,127,France Women's,861,['a97600e7-3ac9-4122-a76c-26973934f4c9'],10,,,,,,,,,,,,,,,,France Women's,861,00:20:10.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7abda3ef-8ff7-4107-9f52-bd2ac68bcba8,1889,,"[54.6, 3.5]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Onema Grace Geyoro,10272.0,Center Defensive Midfield,127,France Women's,861,['852227c5-7752-4e06-a70b-ef564b0f847a'],13,,,,,,,,,,,,,,,,France Women's,861,00:20:13.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0115414f-f431-4763-a903-307acc3406f1,1892,,"[84.7, 3.9]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandy Baltimore,24459.0,Left Wing,127,France Women's,861,['558a889d-1ad7-4380-b426-d856f08c86dd'],18,,,,,,,,,,,,,,,,France Women's,861,00:20:18.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e04eccbc-5ec2-4ca3-a6d5-2e6670caf254,1895,,"[92.6, 3.9]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Onema Grace Geyoro,10272.0,Center Defensive Midfield,127,France Women's,861,['af1689b1-1d2b-4b44-813a-dc5dcb343614'],24,,,,,,,,,,,,,,,,France Women's,861,00:20:24.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3c232e5-1e02-4510-9861-24612270f0d2,1899,,"[92.0, 23.0]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Delphine Cascarino,15470.0,Right Wing,127,France Women's,861,['17889ea6-6d9b-4421-84b2-3c82968422e6'],27,,,,,,,,,,,,,,,,France Women's,861,00:20:27.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f6676bf-78d9-4e4b-b3ad-9aa632c98397,1904,,"[92.8, 33.5]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marie-Antoinette Katoto,15419.0,Center Forward,127,France Women's,861,"['b45bd975-3634-4031-815d-43bb7f79e5f7', 'b95e260b-102a-42e1-88fd-59cb877bfa12']",29,,,,,,,,,,,,,,,,France Women's,861,00:20:29.816,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4572ec0d-8189-438e-870e-3410bdaadd04,1907,,"[92.0, 24.6]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sakina Karchaoui,10117.0,Left Center Midfield,127,France Women's,861,['fb361e0d-cf50-4a9c-99e0-a1d4640f334c'],31,,,,,,,,,,,,,,,,France Women's,861,00:20:31.622,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034f4aa-4b06-47e9-9ba2-a7b0024be180,1910,,"[92.8, 36.9]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Delphine Cascarino,15470.0,Right Wing,127,France Women's,861,['14d562e5-dcf1-4a0b-b0d4-94ca8693fc57'],33,,,,,,,,,,,,,,,,France Women's,861,00:20:33.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d648359-36ec-478d-a17d-bc9268445882,1913,,"[89.8, 36.9]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sakina Karchaoui,10117.0,Left Center Midfield,127,France Women's,861,"['013794d0-2223-4924-8c6f-1e97c6cab0dd', '1077a2bd-af0e-4fe6-94ba-2b27cc481ea5']",34,,,,,,,,,,,,,,,,France Women's,861,00:20:34.159,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b8a3b93-dce0-4228-b7f4-e71b4fbe5d68,1917,,"[79.1, 36.1]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oriane Jean-François,31633.0,Right Center Midfield,127,France Women's,861,['dfe27b10-d397-48c6-ac9e-b8b35655f019'],38,,,,,,,,,,,,,,,,France Women's,861,00:20:38.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d83fafce-15c6-472e-9a58-6781b8ff366f,1920,,"[77.1, 19.0]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Selma Bacha,15471.0,Left Back,127,France Women's,861,['a5640bcf-a5c3-49fd-801b-63a5b0466911'],40,,,,,,,,,,,,,,,,France Women's,861,00:20:40.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288fede-899f-4bb0-baf9-b27b031d0837,1923,,"[92.8, 3.5]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandy Baltimore,24459.0,Left Wing,127,France Women's,861,['f02fdada-d946-49da-9adb-4c49c2d09301'],44,,,,,,,,,,,,,,,,France Women's,861,00:20:44.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,250d55c9-83fd-4b65-99bb-9cdce2f82183,1926,,"[94.2, 9.8]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oriane Jean-François,31633.0,Right Center Midfield,127,France Women's,861,['4a2ec510-df50-45a8-a8ed-f8e055af3d2a'],46,,,,,,,,,,,,,,,,France Women's,861,00:20:46.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,900ecb49-c959-4a35-886d-9e33dcda04b9,1931,,"[104.0, 24.4]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marie-Antoinette Katoto,15419.0,Center Forward,127,France Women's,861,"['c649d4b0-76d0-4b2e-80dc-c93d873461f4', '78334211-113b-4b30-93d6-0001d4be56ca']",48,,,,,,,,,,,,,,,,France Women's,861,00:20:48.666,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,592d900a-aff0-46bd-97e6-db924cc5f118,1940,,"[27.9, 66.1]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chasity Grant,63790.0,Right Wing,128,Netherlands Women's,851,"['ebc84963-e43c-4487-88b9-6f821ef62a05', '3b561611-0658-470b-a088-3da2fb4c0431']",53,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:53.658,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cb193b8-7a58-41ff-970d-dce3787e9d9a,1943,,"[22.1, 62.9]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Roord,10650.0,Left Center Midfield,128,Netherlands Women's,851,['008587db-c1f9-4f56-ac19-4ebcf62ad7ac'],54,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:54.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fb8824f-067a-45e9-871f-162e91b5cc95,1953,,"[105.0, 26.8]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marie-Antoinette Katoto,15419.0,Center Forward,129,France Women's,861,['0a974b42-b6f0-48a0-9e43-57243dec2180'],59,,,,,,,,,,,,,,,,France Women's,861,00:20:59.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,070ed575-7665-491c-8ce1-58aa0253168c,1965,,"[47.0, 40.8]",3998859,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jackie Groenen,10654.0,Center Defensive Midfield,130,Netherlands Women's,851,['4c673dfd-0ed5-4d25-9e97-7fe4ec632717'],23,,,,,,,,,,,,,,,,Netherlands Women's,851,00:22:23.258,Ball Receipt*,
