50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.788474,,,,,,,,,,,,,,,06c52a50-b9fd-472e-864b-8cde1e4e6b57,576,,,"[58.9, 28.5]",3998852,11,,,,,1.3268454,,Right Foot,,,,"[64.6, 51.4]",Ground Pass,,23.598728,,,Natalia Kuikka,13865.0,,,,,,,1,Regular Play,Eva Nyström,224144.0,Left Center Back,31,WNT Finland,920,['2bfe0fc0-457a-4d03-a7b3-c0e38808e25a'],58,,,,,,,,,,,,,,,,,WNT Finland,920,00:11:58.053,Pass,
,,,,,,,,,,,,,,,,,,,1.036501,,,,,,,,,,,,,,,a3e69bd2-00c9-40dd-8a46-68c4904525dd,580,,,"[72.5, 60.7]",3998852,12,,,,,0.90890425,,Right Foot,,,,"[85.2, 77.0]",Ground Pass,,20.663494,,,Emma Wilhelmina Koivisto,32403.0,,,,,,,1,Regular Play,Natalia Kuikka,13865.0,Right Center Back,31,WNT Finland,920,"['3384ac9a-4b6c-4a90-8e20-ef07ad52c81e', '7e1de5f9-3d01-4025-9e0e-a3abd93990ab']",2,,,,,,,,,,,,,,,,,WNT Finland,920,00:12:02.902,Pass,True
,,,,,,,,,,,,,,,,,,,1.485188,,,,,,,,,,,,,,,06935a0b-294a-4821-b6d4-6e2cdd8da978,584,,,"[76.2, 64.5]",3998852,12,,,,,-2.7390933,,Right Foot,,,,"[56.0, 55.9]",Ground Pass,,21.954498,,,Eva Nyström,224144.0,,,,,,,1,Regular Play,Emma Wilhelmina Koivisto,32403.0,Right Back,31,WNT Finland,920,['18720a00-70b5-4b9d-b5cc-10c8c5a46dd1'],6,,,,,,,,,,,,,,,,,WNT Finland,920,00:12:06.838,Pass,
,,,,,,,,,,,,,,,,,,,1.785525,,,,,,,,,,,,,,,28d4595d-ff88-46e2-9205-3d9a6fc9ac92,587,,,"[50.8, 53.7]",3998852,12,,,,,-2.502768,,Left Foot,,,,"[30.2, 38.4]",Ground Pass,,25.66028,,,Anna Koivunen,224828.0,,,,,,,1,Regular Play,Eva Nyström,224144.0,Left Center Back,31,WNT Finland,920,['d8001bcf-0dac-48ec-8085-c96d698ecb5b'],9,,,,,,,,,,,,,,,,,WNT Finland,920,00:12:09.659,Pass,
,,,,,,,,,,,,,,,,,,,1.403789,,,,,,,,,,,,,,,77724f76-db2e-4a99-adb8-07d625931f36,590,,,"[33.2, 36.9]",3998852,12,,,,,-1.0309848,,Right Foot,,,,"[47.7, 12.7]",Ground Pass,,28.211523,,,Joanna Tynnilä,392291.0,,,,,,,1,Regular Play,Anna Koivunen,224828.0,Goalkeeper,31,WNT Finland,920,['20e15d86-3477-44f7-897e-7affc1653bc9'],12,,,,,,,,,,,,,,,,,WNT Finland,920,00:12:12.764,Pass,
,,,,,,,,,,,,,,,,,,,1.517275,,,,,,,,,,,,,,,a12c2384-97de-4da6-8850-ba96b36c05c1,593,,,"[55.6, 16.5]",3998852,12,,,,,2.066611,,Left Foot,,,,"[47.0, 32.4]",Ground Pass,,18.07678,,,Eva Nyström,224144.0,,,,,,,1,Regular Play,Joanna Tynnilä,392291.0,Left Back,31,WNT Finland,920,['8b7f14f6-6fc2-4443-ac84-7c1058fc68e8'],17,,,,,,,,,,,,,,,,,WNT Finland,920,00:12:17.910,Pass,
,,,,,,,,,,,,,,,,,,,0.724373,,,,,,,,,,,,,,,75865160-e666-47cc-95ab-ba39aca36ed2,597,,,"[46.7, 36.7]",3998852,12,,,,,0.32658145,,Right Foot,,,,"[52.9, 38.8]",Ground Pass,,6.545991,,,Oona Siren,392355.0,,,,,,,1,Regular Play,Eva Nyström,224144.0,Left Center Back,31,WNT Finland,920,['64c8160f-6245-4c43-9b4f-ebbc3a915bbe'],22,,,,,,,,,,,,,,,,,WNT Finland,920,00:12:22.447,Pass,
,,,,,,,,,,,,,,,,,,,2.759008,,,,,,,,,,,,,,,f202203a-d21b-4e01-9786-8c27b85c986f,599,,,"[52.6, 39.1]",3998852,12,,,,,-1.344761,,Left Foot,,,,"[59.2, 10.4]",Ground Pass,,29.449108,Incomplete,,Eveliina Summanen,191850.0,,,,,,,1,Regular Play,Oona Siren,392355.0,Right Midfield,31,WNT Finland,920,"['03b38303-635c-4c77-a44b-af7b7cb6461b', 'aea8df06-ae7a-4ade-a9e6-389018fcccec']",23,,,,,,,,,,,,,,,,,WNT Finland,920,00:12:23.171,Pass,
,,,,,,,,,,,,,,,,,,,0.892555,,,,,,,,,,,,,,,3df909f0-f3f1-4002-94bc-c0f096c38928,603,,,"[71.3, 72.4]",3998852,12,,,,,-1.6214775,,Right Foot,,,,"[70.6, 58.6]",Ground Pass,,13.817742,,,Lia Wälti,10405.0,,,,,,,1,Regular Play,Géraldine Reuteler,10419.0,Right Center Midfield,32,Switzerland Women's,860,['b5e835a8-786f-4325-be55-771082e4505d'],27,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:12:27.893,Pass,
,,,,,,,,,,,,,,,,,,,2.01272,,,,,,,,,,,,,,,18d11612-71d7-4dbf-add6-f9006fdd1d15,606,,,"[75.6, 53.4]",3998852,12,,,,,-1.5641519,,Left Foot,,,,"[75.8, 23.3]",Ground Pass,,30.100664,,,Noelle Maritz,10404.0,,,,,,,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,32,Switzerland Women's,860,['d28226bd-1d8b-45b4-81ea-b3ccaceabf17'],32,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:12:32.114,Pass,
,,,,,,,,,,,,,,,,,,,0.68409,,,,,,,,,,,,,,,aaee8082-e07a-4950-b9cd-eaa878b66511,609,,,"[82.5, 21.4]",3998852,12,,,,,0.44943056,,Left Foot,,,,"[91.0, 25.5]",Ground Pass,,9.4371605,,,Sydney Schertenleib,443269.0,,,,,,,1,Regular Play,Noelle Maritz,10404.0,Left Center Back,32,Switzerland Women's,860,['04382481-e248-4b0f-9653-c96c45a1e7b1'],35,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:12:35.944,Pass,
,,,,,,,,,,,,,,,,,,,0.571627,,,,,,,,,,,,,,,4957e5c1-bb51-4acb-84ed-5853d7b60ad0,612,,,"[91.0, 25.5]",3998852,12,,,,,-2.132983,,Right Foot,,,,"[84.7, 15.5]",Ground Pass,,11.819053,,,Noelle Maritz,10404.0,,,,,,,1,Regular Play,Sydney Schertenleib,443269.0,Left Center Forward,32,Switzerland Women's,860,['ec9af341-c3f4-43e1-9036-de92aea12528'],36,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:12:36.907,Pass,
,,,,,,,,,,,,,,,,,,,0.845785,,,,,,,,,,,,,,,3980a58a-c1c0-4b55-9fe7-f5c857aeb3b5,615,,,"[85.9, 14.2]",3998852,12,,,,,1.1964628,8096710a-19fd-4395-8fe2-13e9a8b39ada,Right Foot,,,,"[89.2, 22.6]",Ground Pass,,9.024965,,,Sydney Schertenleib,443269.0,True,,,,,,1,Regular Play,Noelle Maritz,10404.0,Left Center Back,32,Switzerland Women's,860,['e6de5f98-bab0-46e7-bb00-05f590d6e7ef'],40,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:12:40.088,Pass,
,,,,,,,,,,,,,,,,,,,1.226434,,,,,,,,,,,,,,,d971377b-3c5e-4759-b09b-743974c1ccc6,623,,,"[108.7, 67.8]",3998852,12,,,,,3.086476,,Right Foot,,,,"[94.2, 68.6]",Ground Pass,,14.522052,,,Viola Calligaris,10417.0,,,,,,,1,Regular Play,Iman Beney,460753.0,Right Wing Back,32,Switzerland Women's,860,['10fc7434-ffa4-4cac-a64a-487780a7e80d'],49,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:12:49.588,Pass,
,,,,,,,,,,,,,,,,,,,0.769831,,,,,,,,,,,,,,,d05faa76-55a2-4215-8edd-22703e0427d8,628,,,"[110.0, 67.5]",3998852,12,,,,,-1.455242,1997bfec-028a-4668-b209-4e0f3d38a859,Right Foot,True,,,"[112.6, 45.1]",Low Pass,,22.550388,,,Svenja Fölmli,135324.0,True,,,,,,1,Regular Play,Viola Calligaris,10417.0,Right Center Back,32,Switzerland Women's,860,"['cf7e823b-e08f-4481-8f58-900530ca6d7f', '7eeccf36-98d3-43a7-96fc-8bd967e93468']",55,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:12:55.019,Pass,True
,,,,,,,,,,,,,,,,,,,1.570356,,,,,,,,,,,,,,,7fbe356e-0389-47db-8237-b6b0604a8344,633,,,"[4.8, 43.2]",3998852,13,,True,,,0.71375066,,Right Foot,,,,"[16.0, 52.9]",Ground Pass,,14.816545,,,Natalia Kuikka,13865.0,,,,,,Goal Kick,1,From Goal Kick,Anna Koivunen,224828.0,Goalkeeper,33,WNT Finland,920,['2009ff52-403e-41a4-bcfe-b5226ba90dae'],17,,,,,,,,,,,,,,,,,WNT Finland,920,00:13:17.999,Pass,
,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,92c0af15-212b-4607-873d-0029d9ead681,635,,,"[15.7, 53.6]",3998852,13,,True,,,-0.808048,,Right Foot,,,,"[30.8, 37.8]",Low Pass,,21.855206,,,Eveliina Summanen,191850.0,,,,,,,1,From Goal Kick,Natalia Kuikka,13865.0,Right Center Back,33,WNT Finland,920,['e33de3f9-a01c-4678-aa3d-93f6cf4d6718'],24,,,,,,,,,,,,,,,,,WNT Finland,920,00:13:24.101,Pass,
,,,,,,,,,,,,,,,,,,,0.798235,,,,,,,,,,,,,,,fb732930-20cc-47b7-b5d6-3177a3e2bc5d,637,,,"[33.9, 36.7]",3998852,13,,,,,-0.9357696,,Right Foot,,,,"[40.9, 27.2]",Low Pass,,11.800424,Incomplete,,Saara Katariina Kosola,224849.0,,,,,,,1,From Goal Kick,Eveliina Summanen,191850.0,Left Defensive Midfield,33,WNT Finland,920,"['b71c08b0-7fdf-492b-a876-bff3ce2efb71', '1f18f8e4-e911-45d7-b46f-973d6e7ff625']",26,,,,,,,,,,,,,,,,,WNT Finland,920,00:13:26.242,Pass,
,,,,,,,,,,,,,,,,,,,4.434353,,,,,,,,,,,,,,,e4ef06ba-2f07-4fb2-b1af-5083f24e452d,642,,,"[6.0, 42.3]",3998852,14,,True,,,0.8437625,,Right Foot,,,,"[34.2, 74.0]",High Pass,,42.42794,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Anna Koivunen,224828.0,Goalkeeper,34,WNT Finland,920,['a85c5e55-17b7-4b81-a6e8-40ab971ada6d'],0,,,,,,,,,,,,,,,,,WNT Finland,920,00:14:00.331,Pass,
,,,,,,,,,,,,,,,,,,,1.39732,,,,,,,,,,,,,,,c2bd40a8-0d4b-47bf-a725-04d406da4f1a,644,,,"[37.0, 80.0]",3998852,14,,,,,-0.768335,,,,,,"[51.9, 65.6]",High Pass,,20.721245,,,Oona Siren,392355.0,,,,,,Throw-in,1,From Throw In,Emma Wilhelmina Koivisto,32403.0,Right Back,35,WNT Finland,920,['1115f5bf-832f-40d2-a4d6-5dbf2d5024ba'],8,,,,,,,,,,,,,,,,,WNT Finland,920,00:14:08.556,Pass,
,,,,,,,,,,,,,,,,,,,1.459784,,,,,,,,,,,,,,,44384aab-1d43-4948-a4b3-3e2c1745ccbe,650,,,"[62.8, 59.3]",3998852,14,,,,,1.5169269,,Right Foot,,,,"[63.9, 79.7]",High Pass,,20.429636,Out,,Ria Öling,225383.0,,,,,,Recovery,1,From Throw In,Linda Sällström,13713.0,Center Forward,35,WNT Finland,920,['54ddaa47-a776-4e46-a13a-0d926b2992b8'],11,,,,,,,,,,,,,,,,,WNT Finland,920,00:14:11.792,Pass,
,,,,,,,,,,,,,,,,,,,1.016226,,,,,,,,,,,,,,,0769ea58-2d79-4e53-a8b0-8ca0fd1b0704,652,,,"[55.3, 0.1]",3998852,14,,,,,0.9272952,,,,,,"[59.8, 6.1]",Low Pass,,7.5,,,Nadine Riesen,276579.0,,,,,,Throw-in,1,From Throw In,Noelle Maritz,10404.0,Left Center Back,36,Switzerland Women's,860,['5135b3fe-9c93-4915-9001-061cb6bfd31c'],22,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:14:22.275,Pass,
,,,,,,,,,,,,,,,,,,,0.962627,,,,,,,,,,,,,,,ad986e77-36d4-4494-8576-cdebdb8c4812,655,,,"[59.6, 5.9]",3998852,14,,,,,-2.899672,,Right Foot,,,,"[51.9, 4.0]",Ground Pass,,7.930952,,,Noelle Maritz,10404.0,,,,,,,1,From Throw In,Nadine Riesen,276579.0,Left Wing Back,36,Switzerland Women's,860,['5214f13e-038a-4643-9ec3-04f2887a3881'],24,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:14:24.282,Pass,
,,,,,,,,,,,,,,,,,,,0.736032,,,,,,,,,,,,,,,8d9e7179-e22d-4726-bf8b-90d457f8364d,658,,,"[50.8, 3.4]",3998852,14,,,,,1.95566,,Left Foot,,,,"[47.6, 11.3]",Ground Pass,,8.523497,,,Lia Wälti,10405.0,,,,,,,1,From Throw In,Noelle Maritz,10404.0,Left Center Back,36,Switzerland Women's,860,['90351d19-157a-471a-9a76-2b0d56828e26'],26,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:14:26.308,Pass,
,,,,,,,,,,,,,,,,,,,0.987603,,,,,,,,,,,,,,,e65c9e31-5345-4f3d-953b-079e1ced897a,662,,,"[47.8, 11.8]",3998852,14,,,,,-0.68726873,,Left Foot,,,,"[58.4, 3.1]",Ground Pass,,13.713133,,,Nadine Riesen,276579.0,,,,,,,1,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,36,Switzerland Women's,860,['e9051403-a2d7-4936-85e4-fa637422aea8'],27,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:14:27.232,Pass,
,,,,,,,,,,,,,,,,,,,2.487136,,,,,,,,,,,,,,,fec1b5ea-764e-412a-9e73-bdbafe66577e,668,,,"[63.8, 11.0]",3998852,14,,,,,1.7017787,,Right Foot,,,,"[59.4, 44.4]",Ground Pass,,33.688572,,,Viola Calligaris,10417.0,,,,,,Free Kick,1,From Free Kick,Sydney Schertenleib,443269.0,Left Center Forward,37,Switzerland Women's,860,['e51100ec-24ac-4019-8d8b-c605649ebe4e'],35,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:14:35.418,Pass,
,,,,,,,,,,,,,,,,,,,1.682622,,,,,,,,,,,,,,,b4b94a3d-e35a-4311-a66c-a0171b370a47,671,,,"[62.0, 48.8]",3998852,14,,,,,1.0150406,,Right Foot,,,,"[73.8, 67.8]",Ground Pass,,22.366045,,,Géraldine Reuteler,10419.0,,,,,,,1,From Free Kick,Viola Calligaris,10417.0,Right Center Back,37,Switzerland Women's,860,['ab32fe0d-ef8c-4cf0-85aa-7bae6ef0e62b'],38,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:14:38.873,Pass,
,,,,,,,,,,,,,,,,,,,1.036355,,,,,,,,,,,,,,,0a6912d0-9786-4230-ae72-64b6fe888f7a,674,,,"[76.8, 69.7]",3998852,14,,,,,-1.82812,,Right Foot,,,,"[74.3, 60.2]",Ground Pass,,9.8234415,,,Viola Calligaris,10417.0,,,,,,,1,From Free Kick,Géraldine Reuteler,10419.0,Right Center Midfield,37,Switzerland Women's,860,['709cb0e9-79e6-44b7-a417-bdaf2417bdac'],41,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:14:41.619,Pass,
,,,,,,,,,,,,,,,,,,,1.026464,,,,,,,,,,,,,,,34deac4a-b1a9-4318-aa83-f1bd0c06efa6,677,,,"[80.4, 63.3]",3998852,14,,,,,1.1103033,,Left Foot,,,,"[86.7, 76.0]",Ground Pass,,14.176742,,,Géraldine Reuteler,10419.0,,,,,,,1,From Free Kick,Viola Calligaris,10417.0,Right Center Back,37,Switzerland Women's,860,['c1e34490-bdb1-45f0-81ec-0e5f2bc36946'],44,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:14:44.428,Pass,
,,,,,,,,,,,,,,,,,,,0.980026,,,,,,,,,,,,,,,39997296-e91e-46cf-a51e-f06bb6521100,680,,,"[87.2, 75.8]",3998852,14,,,,,-1.938927,,Right Foot,,,,"[84.5, 68.8]",Ground Pass,,7.502666,,,Viola Calligaris,10417.0,,,,,,,1,From Free Kick,Géraldine Reuteler,10419.0,Right Center Midfield,37,Switzerland Women's,860,['a79a55e5-a5fd-44ab-815e-ee255f73385f'],46,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:14:46.200,Pass,
,,,,,,,,,,,,,,,,,,,1.559521,,,,,,,,,,,,,,,93ce0e4a-5e54-40ab-bd02-bedb72105e54,684,,,"[84.2, 68.6]",3998852,14,,,,,1.2691773,,Right Foot,,,,"[87.0, 77.6]",Ground Pass,,9.425497,,,Géraldine Reuteler,10419.0,,,,,,,1,From Free Kick,Viola Calligaris,10417.0,Right Center Back,37,Switzerland Women's,860,"['52c72cce-3527-4385-8d36-7c5649e64165', '8518c38f-391f-4bd7-a6d5-1452837461dd']",47,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:14:47.466,Pass,True
,,,,,,,,,,,,,,,,,,,0.561232,,,,,,,,,,,,,,,a87e13aa-a95e-4897-8da9-2b44b139c9b0,688,,,"[88.8, 78.5]",3998852,14,,,,,-0.3257991,,Right Foot,,,,"[96.2, 76.0]",Ground Pass,,7.8108897,Incomplete,,,,,,,,,,1,From Free Kick,Géraldine Reuteler,10419.0,Right Center Midfield,37,Switzerland Women's,860,['f34d1514-258c-49fb-9275-cac1a68ff799'],49,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:14:49.796,Pass,
,,,,,,,,,,,,True,,,,,,,0.329371,,,,,,,,,,,,,,,f34d1514-258c-49fb-9275-cac1a68ff799,689,,,"[23.9, 4.1]",3998852,14,,,,,-0.6240231,,Right Foot,,,,"[26.4, 2.3]",Ground Pass,,3.0805843,,,Saara Katariina Kosola,224849.0,,,,,,Interception,1,Regular Play,Joanna Tynnilä,392291.0,Left Back,38,WNT Finland,920,"['b5f5c17d-4c1e-4abd-ac78-c8a68700e093', 'a87e13aa-a95e-4897-8da9-2b44b139c9b0']",50,,,,,,,,,,,,,,,,,WNT Finland,920,00:14:50.357,Pass,
,,,,,,,,,,,,,,,,,,,0.484199,,,,,,,,,,,,,,,b2c94cd6-6f74-4d26-a63c-ebf6c3bb2cbe,692,,,"[26.1, 2.3]",3998852,14,,,,,2.9562447,,Right Foot,,,,"[22.9, 2.9]",Ground Pass,,3.255764,,,Joanna Tynnilä,392291.0,,,,,,,1,Regular Play,Saara Katariina Kosola,224849.0,Left Midfield,38,WNT Finland,920,['e387bb82-9f91-4f6a-8e0e-e72f0a7d06f8'],50,,,,,,,,,,,,,,,,,WNT Finland,920,00:14:50.726,Pass,
,,,,,,,,,,,,,,,,,,,0.142463,,,,,,,,,,,,,,,f38bb0a9-5713-44ca-a83c-0e44c20883fa,696,,,"[26.3, 0.5]",3998852,14,,,,,0.39852244,,Left Foot,,,,"[28.2, 1.3]",Low Pass,,2.0615528,Incomplete,,,,,,,,,,1,Regular Play,Joanna Tynnilä,392291.0,Left Back,38,WNT Finland,920,"['969a5f33-e9a7-472e-bd7b-a9d868aeaee0', 'c83589d6-df87-45b5-ae6c-da342393dd71']",52,,,,,,,,,,,,,,,,,WNT Finland,920,00:14:52.515,Pass,True
,,,,,,,,,,,,,,,,,,,2.214809,,,,,,,,,,,,,,,342b9352-c173-43b3-bf6d-5be00459ef52,698,,,"[32.2, 0.1]",3998852,15,,,,,0.6666414,,,,,,"[51.9, 15.6]",High Pass,,25.066711,,,Ria Öling,225383.0,,,,,,Throw-in,1,From Throw In,Joanna Tynnilä,392291.0,Left Back,39,WNT Finland,920,['a2c17a9c-5b6b-4066-965f-4c8a26424929'],0,,,,,,,,,,,,,,,,,WNT Finland,920,00:15:00.779,Pass,
,,,,,,,,,,,,,,,,,,,1.674502,,,,,,,,,,,,,,,8e7acad0-88a5-4826-8a9e-66d19f0ff43e,708,,,"[66.6, 50.2]",3998852,15,,,,,-1.7550462,,Right Foot,,,,"[62.5, 28.2]",Ground Pass,,22.378784,,,Nadine Riesen,276579.0,,,,,,,1,Regular Play,Géraldine Reuteler,10419.0,Right Center Midfield,40,Switzerland Women's,860,"['a287b44c-1044-40f4-bfe1-6e8f0b2bc3b9', 'd8b789da-a12b-4c49-8c1a-d962572f8bdb']",7,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:15:07.318,Pass,True
,,,,,,,,,,,,,,,,,,,0.43003,,,,,,,,,,,,,,,e0d2a1f2-b6c2-4f98-8af3-6ef0fe3b4c7b,712,,,"[61.4, 27.8]",3998852,15,,,,,1.2712643,,Right Foot,,,,"[63.5, 34.6]",Ground Pass,,7.1168814,,,Smilla Vallotto,407639.0,,,,,,,1,Regular Play,Nadine Riesen,276579.0,Left Wing Back,40,Switzerland Women's,860,"['440cadcc-c258-4189-90ec-ec395eb39efa', 'e532369d-08af-489c-8049-ff3351c0d3ee']",9,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:15:09.557,Pass,True
,,,,,,,,,,,,,,,,,,,2.753023,,,,,,,,,,,,,,,96b9f795-d485-4b08-9d9a-f8b9d7ac6279,715,,,"[63.5, 34.6]",3998852,15,,,,,-1.2545102,,Right Foot,,,,"[70.7, 12.6]",Ground Pass,,23.148218,Incomplete,,,,,,,,,,1,Regular Play,Smilla Vallotto,407639.0,Left Center Midfield,40,Switzerland Women's,860,['3a2a6733-131f-41ac-9f88-6faf9704d567'],10,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:15:10.251,Pass,
,,,,,,,,,,,,,,,,,,,4.928948,,,,,,,,,,,,,,,e6a45474-e0d1-472e-9133-5646d8a2924d,721,,,"[45.2, 66.8]",3998852,15,,,,,-0.66711235,,Right Foot,,,,"[103.1, 21.2]",High Pass,,73.70055,Incomplete,,,,,,True,,,Free Kick,1,From Free Kick,Natalia Kuikka,13865.0,Right Center Back,41,WNT Finland,920,['6499bd05-b699-407a-9517-ee40e5db0c2d'],34,,,,,,,,,,,,,,,,,WNT Finland,920,00:15:34.429,Pass,
,,,,,,,,,,,,,,,,,,,2.077358,,,,,,,,,,,,,,,6499bd05-b699-407a-9517-ee40e5db0c2d,723,,,"[17.0, 58.9]",3998852,15,,,,,-2.5907352,,Left Foot,,,,"[3.0, 50.3]",Ground Pass,,16.43046,,,Livia Peng,32099.0,,,,,,Recovery,1,Regular Play,Iman Beney,460753.0,Right Wing Back,42,Switzerland Women's,860,"['e6a45474-e0d1-472e-9133-5646d8a2924d', '1da1a3d2-0759-4642-9396-eab7172a3da9', 'e063f9dc-8f25-462f-a933-a6990eaf345b']",39,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:15:39.358,Pass,True
,,,,,,,,,,,,,,,,,,,3.231756,,,,,,,,,,,,,,,b12a402d-80ff-423e-8770-23e1f2cb4136,726,,,"[2.3, 50.6]",3998852,15,,,,,-0.0056179184,,Right Foot,,,,"[55.7, 50.3]",High Pass,,53.400845,Incomplete,,,,,,,,,,1,Regular Play,Livia Peng,32099.0,Goalkeeper,42,Switzerland Women's,860,"['54554dd0-61f4-4b4e-ba81-e0eb841d87e9', '7a662123-f9cf-458d-9539-c6ddfe7451ec']",41,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:15:41.435,Pass,True
,,,,,,,,,,,,,,,,,,,1.293989,,,,,,,,,,,,,,,54554dd0-61f4-4b4e-ba81-e0eb841d87e9,727,,,"[64.4, 29.8]",3998852,15,,,,,0.33845544,,Head,,,,"[76.9, 34.2]",Low Pass,,13.251792,Incomplete,,,,,,,,,Recovery,1,Regular Play,Eva Nyström,224144.0,Left Center Back,42,Switzerland Women's,860,"['b12a402d-80ff-423e-8770-23e1f2cb4136', 'df72887f-18d6-4384-8be5-5340ef5a10d3']",44,,,,,,,,,,,,,,,,,WNT Finland,920,00:15:44.667,Pass,
,,,,,,,,,,,,,,,,,,,2.715524,,,,,,,,,,,,,,,df72887f-18d6-4384-8be5-5340ef5a10d3,729,,,"[43.2, 45.9]",3998852,15,,,,,-0.41536584,,Right Foot,,,,"[62.7, 37.3]",High Pass,,21.312202,,,Sydney Schertenleib,443269.0,,,,,,Recovery,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,42,Switzerland Women's,860,"['659baa56-c663-4ea0-ab2f-506e52f5b87f', '54554dd0-61f4-4b4e-ba81-e0eb841d87e9', 'e215730a-65a8-4a0b-babe-7ff43e434511']",45,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:15:45.961,Pass,True
,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,605a1ed6-bffe-4cd5-9ab9-62d62f9f7213,732,,,"[62.7, 37.3]",3998852,15,,,,True,-1.7807698,,,,,,"[57.5, 12.9]",High Pass,,24.947947,,,Nadine Riesen,276579.0,,,,,,,1,Regular Play,Sydney Schertenleib,443269.0,Left Center Forward,42,Switzerland Women's,860,"['d3a31ee2-9658-4498-b383-4a53eb8dc36d', '752ab967-4928-4716-8434-5a411d7b0463']",48,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:15:48.841,Pass,True
,,,,,,,,,,,,,,,,,,,0.385526,,,,,,,,,,,,,,,1cbabde8-6883-4f4d-b13f-91568eb06c2e,736,,,"[63.2, 11.3]",3998852,15,,,,,0.5736667,,Left Foot,,,,"[69.7, 15.5]",Ground Pass,,7.738863,,,Sydney Schertenleib,443269.0,,,,,,,1,Regular Play,Nadine Riesen,276579.0,Left Wing Back,42,Switzerland Women's,860,"['789c6727-3a22-4c4d-a6bc-a776addb9b0d', '8bdd42b7-9a5f-451d-94d0-52ae2efb2c77']",53,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:15:53.547,Pass,True
,,,,,,,,,,,,,,,,,,,0.829392,,,,,,,,,,,,,,,bd71a302-dda2-47af-83f1-bdaa66774996,739,,,"[69.7, 15.5]",3998852,15,,,,,2.6224465,,Right Foot,,,,"[62.0, 19.9]",Ground Pass,,8.868484,,,Smilla Vallotto,407639.0,,,,,,,1,Regular Play,Sydney Schertenleib,443269.0,Left Center Forward,42,Switzerland Women's,860,['5aa0f600-9b8b-41da-881b-3f9922d6c1d7'],54,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:15:54.020,Pass,
